,GID,GAME_DATE,ATTENDANCE,GAME_TIME,SEASON
38,0028200039,"THURSDAY, NOVEMBER 4, 1982",,,1982-1983
39,0028200040,"THURSDAY, NOVEMBER 4, 1982",12666.0,,1982-1983
40,0028200041,"THURSDAY, NOVEMBER 4, 1982",4520.0,,1982-1983
41,0028200042,"THURSDAY, NOVEMBER 4, 1982",12815.0,,1982-1983
42,0028200043,"FRIDAY, NOVEMBER 5, 1982",2981.0,,1982-1983
43,0028200044,"FRIDAY, NOVEMBER 5, 1982",,,1982-1983
44,0028200045,"FRIDAY, NOVEMBER 5, 1982",10685.0,,1982-1983
45,0028200046,"FRIDAY, NOVEMBER 5, 1982",15320.0,,1982-1983
46,0028200047,"FRIDAY, NOVEMBER 5, 1982",10590.0,,1982-1983
47,0028200048,"FRIDAY, NOVEMBER 5, 1982",7357.0,,1982-1983
48,0028200049,"FRIDAY, NOVEMBER 5, 1982",28222.0,,1982-1983
49,0028200050,"SATURDAY, NOVEMBER 6, 1982",11162.0,,1982-1983
50,0028200051,"SATURDAY, NOVEMBER 6, 1982",12928.0,,1982-1983
51,0028200052,"SATURDAY, NOVEMBER 6, 1982",8008.0,,1982-1983
52,0028200053,"SATURDAY, NOVEMBER 6, 1982",12780.0,,1982-1983
53,0028200054,"SATURDAY, NOVEMBER 6, 1982",7821.0,,1982-1983
54,0028200055,"SATURDAY, NOVEMBER 6, 1982",18482.0,,1982-1983
55,0028200056,"SATURDAY, NOVEMBER 6, 1982",12666.0,,1982-1983
56,0028200057,"SATURDAY, NOVEMBER 6, 1982",11869.0,,1982-1983
57,0028200058,"SUNDAY, NOVEMBER 7, 1982",15550.0,,1982-1983
58,0028200059,"SUNDAY, NOVEMBER 7, 1982",13526.0,,1982-1983
59,0028200060,"SUNDAY, NOVEMBER 7, 1982",9448.0,,1982-1983
60,0028200061,"SUNDAY, NOVEMBER 7, 1982",10975.0,,1982-1983
61,0028200062,"TUESDAY, NOVEMBER 9, 1982",12402.0,,1982-1983
62,0028200063,"TUESDAY, NOVEMBER 9, 1982",6595.0,,1982-1983
63,0028200064,"TUESDAY, NOVEMBER 9, 1982",10780.0,,1982-1983
64,0028200065,"TUESDAY, NOVEMBER 9, 1982",7563.0,,1982-1983
65,0028200066,"TUESDAY, NOVEMBER 9, 1982",3402.0,,1982-1983
66,0028200067,"TUESDAY, NOVEMBER 9, 1982",14128.0,,1982-1983
67,0028200068,"TUESDAY, NOVEMBER 9, 1982",9122.0,,1982-1983
68,0028200069,"TUESDAY, NOVEMBER 9, 1982",10551.0,,1982-1983
69,0028200070,"TUESDAY, NOVEMBER 9, 1982",12666.0,,1982-1983
70,0028200071,"WEDNESDAY, NOVEMBER 10, 1982",5178.0,,1982-1983
71,0028200072,"WEDNESDAY, NOVEMBER 10, 1982",8314.0,,1982-1983
72,0028200073,"WEDNESDAY, NOVEMBER 10, 1982",9813.0,,1982-1983
73,0028200074,"WEDNESDAY, NOVEMBER 10, 1982",13056.0,,1982-1983
74,0028200075,"WEDNESDAY, NOVEMBER 10, 1982",15320.0,,1982-1983
75,0028200076,"WEDNESDAY, NOVEMBER 10, 1982",14076.0,,1982-1983
76,0028200077,"WEDNESDAY, NOVEMBER 10, 1982",6509.0,,1982-1983
77,0028200078,"WEDNESDAY, NOVEMBER 10, 1982",10148.0,,1982-1983
78,0028200079,"THURSDAY, NOVEMBER 11, 1982",12666.0,,1982-1983
79,0028200080,"THURSDAY, NOVEMBER 11, 1982",4157.0,,1982-1983
80,0028200081,"FRIDAY, NOVEMBER 12, 1982",13639.0,,1982-1983
81,0028200082,"FRIDAY, NOVEMBER 12, 1982",8697.0,,1982-1983
82,0028200083,"FRIDAY, NOVEMBER 12, 1982",5828.0,,1982-1983
83,0028200084,"FRIDAY, NOVEMBER 12, 1982",16048.0,,1982-1983
84,0028200085,"FRIDAY, NOVEMBER 12, 1982",15804.0,,1982-1983
85,0028200086,"FRIDAY, NOVEMBER 12, 1982",9876.0,,1982-1983
86,0028200087,"FRIDAY, NOVEMBER 12, 1982",17147.0,,1982-1983
87,0028200088,"FRIDAY, NOVEMBER 12, 1982",15320.0,,1982-1983
88,0028200089,"FRIDAY, NOVEMBER 12, 1982",14189.0,,1982-1983
89,0028200090,"SATURDAY, NOVEMBER 13, 1982",10283.0,,1982-1983
90,0028200091,"SATURDAY, NOVEMBER 13, 1982",14814.0,,1982-1983
91,0028200092,"SATURDAY, NOVEMBER 13, 1982",6437.0,,1982-1983
92,0028200093,"SATURDAY, NOVEMBER 13, 1982",18805.0,,1982-1983
93,0028200094,"SATURDAY, NOVEMBER 13, 1982",12010.0,,1982-1983
94,0028200095,"SATURDAY, NOVEMBER 13, 1982",3420.0,,1982-1983
95,0028200096,"SATURDAY, NOVEMBER 13, 1982",10433.0,,1982-1983
96,0028200097,"SUNDAY, NOVEMBER 14, 1982",6576.0,,1982-1983
97,0028200098,"SUNDAY, NOVEMBER 14, 1982",12666.0,,1982-1983
98,0028200099,"SUNDAY, NOVEMBER 14, 1982",,,1982-1983
99,0028200100,"SUNDAY, NOVEMBER 14, 1982",11052.0,,1982-1983
100,0028200101,"SUNDAY, NOVEMBER 14, 1982",12808.0,,1982-1983
101,0028200102,"TUESDAY, NOVEMBER 16, 1982",13288.0,,1982-1983
102,0028200103,"TUESDAY, NOVEMBER 16, 1982",7262.0,,1982-1983
103,0028200104,"TUESDAY, NOVEMBER 16, 1982",10620.0,,1982-1983
104,0028200105,"TUESDAY, NOVEMBER 16, 1982",3039.0,,1982-1983
105,0028200106,"TUESDAY, NOVEMBER 16, 1982",5706.0,,1982-1983
106,0028200107,"TUESDAY, NOVEMBER 16, 1982",8943.0,,1982-1983
107,0028200108,"TUESDAY, NOVEMBER 16, 1982",12666.0,,1982-1983
108,0028200109,"WEDNESDAY, NOVEMBER 17, 1982",11169.0,,1982-1983
109,0028200110,"WEDNESDAY, NOVEMBER 17, 1982",17134.0,,1982-1983
110,0028200111,"WEDNESDAY, NOVEMBER 17, 1982",3076.0,,1982-1983
111,0028200112,"WEDNESDAY, NOVEMBER 17, 1982",15320.0,,1982-1983
112,0028200113,"WEDNESDAY, NOVEMBER 17, 1982",7627.0,,1982-1983
113,0028200114,"WEDNESDAY, NOVEMBER 17, 1982",11857.0,,1982-1983
114,0028200115,"WEDNESDAY, NOVEMBER 17, 1982",6889.0,,1982-1983
115,0028200116,"THURSDAY, NOVEMBER 18, 1982",2923.0,,1982-1983
116,0028200117,"THURSDAY, NOVEMBER 18, 1982",10222.0,,1982-1983
117,0028200118,"THURSDAY, NOVEMBER 18, 1982",9640.0,,1982-1983
118,0028200119,"FRIDAY, NOVEMBER 19, 1982",18482.0,,1982-1983
119,0028200120,"FRIDAY, NOVEMBER 19, 1982",9165.0,,1982-1983
120,0028200121,"FRIDAY, NOVEMBER 19, 1982",14945.0,,1982-1983
121,0028200122,"FRIDAY, NOVEMBER 19, 1982",12666.0,,1982-1983
122,0028200123,"FRIDAY, NOVEMBER 19, 1982",15320.0,,1982-1983
123,0028200124,"FRIDAY, NOVEMBER 19, 1982",5789.0,,1982-1983
124,0028200125,"FRIDAY, NOVEMBER 19, 1982",14190.0,,1982-1983
125,0028200126,"FRIDAY, NOVEMBER 19, 1982",,,1982-1983
126,0028200127,"SATURDAY, NOVEMBER 20, 1982",16252.0,,1982-1983
127,0028200128,"SATURDAY, NOVEMBER 20, 1982",11009.0,,1982-1983
128,0028200129,"SATURDAY, NOVEMBER 20, 1982",8369.0,,1982-1983
129,0028200130,"SATURDAY, NOVEMBER 20, 1982",4745.0,,1982-1983
130,0028200131,"SATURDAY, NOVEMBER 20, 1982",12178.0,,1982-1983
131,0028200132,"SUNDAY, NOVEMBER 21, 1982",12666.0,,1982-1983
132,0028200133,"SUNDAY, NOVEMBER 21, 1982",17505.0,,1982-1983
133,0028200134,"SUNDAY, NOVEMBER 21, 1982",4202.0,,1982-1983
134,0028200135,"SUNDAY, NOVEMBER 21, 1982",13353.0,,1982-1983
135,0028200136,"SATURDAY, NOVEMBER 20, 1982",9911.0,,1982-1983
136,0028200137,"TUESDAY, NOVEMBER 23, 1982",8960.0,,1982-1983
137,0028200138,"TUESDAY, NOVEMBER 23, 1982",6341.0,,1982-1983
138,0028200139,"TUESDAY, NOVEMBER 23, 1982",9200.0,,1982-1983
139,0028200140,"TUESDAY, NOVEMBER 23, 1982",8518.0,,1982-1983
140,0028200141,"TUESDAY, NOVEMBER 23, 1982",7845.0,,1982-1983
141,0028200142,"TUESDAY, NOVEMBER 23, 1982",2163.0,,1982-1983
142,0028200143,"TUESDAY, NOVEMBER 23, 1982",13775.0,,1982-1983
143,0028200144,"WEDNESDAY, NOVEMBER 24, 1982",26230.0,,1982-1983
144,0028200145,"WEDNESDAY, NOVEMBER 24, 1982",8225.0,,1982-1983
145,0028200146,"WEDNESDAY, NOVEMBER 24, 1982",3064.0,,1982-1983
146,0028200147,"WEDNESDAY, NOVEMBER 24, 1982",9385.0,,1982-1983
147,0028200148,"WEDNESDAY, NOVEMBER 24, 1982",13011.0,,1982-1983
148,0028200149,"WEDNESDAY, NOVEMBER 24, 1982",15320.0,,1982-1983
149,0028200150,"WEDNESDAY, NOVEMBER 24, 1982",9764.0,,1982-1983
150,0028200151,"WEDNESDAY, NOVEMBER 24, 1982",7147.0,,1982-1983
151,0028200152,"WEDNESDAY, NOVEMBER 24, 1982",9594.0,,1982-1983
152,0028200153,"THURSDAY, NOVEMBER 25, 1982",8583.0,,1982-1983
153,0028200154,"FRIDAY, NOVEMBER 26, 1982",15320.0,,1982-1983
154,0028200155,"FRIDAY, NOVEMBER 26, 1982",10105.0,,1982-1983
155,0028200156,"FRIDAY, NOVEMBER 26, 1982",,,1982-1983
156,0028200157,"FRIDAY, NOVEMBER 26, 1982",11678.0,,1982-1983
157,0028200158,"FRIDAY, NOVEMBER 26, 1982",9106.0,,1982-1983
158,0028200159,"FRIDAY, NOVEMBER 26, 1982",12077.0,,1982-1983
159,0028200160,"FRIDAY, NOVEMBER 26, 1982",3621.0,,1982-1983
160,0028200161,"FRIDAY, NOVEMBER 26, 1982",,,1982-1983
161,0028200162,"SATURDAY, NOVEMBER 27, 1982",6993.0,,1982-1983
162,0028200163,"SATURDAY, NOVEMBER 27, 1982",8107.0,,1982-1983
163,0028200164,"SATURDAY, NOVEMBER 27, 1982",13008.0,,1982-1983
164,0028200165,"SATURDAY, NOVEMBER 27, 1982",15517.0,,1982-1983
165,0028200166,"SATURDAY, NOVEMBER 27, 1982",8555.0,,1982-1983
166,0028200167,"SATURDAY, NOVEMBER 27, 1982",10813.0,,1982-1983
167,0028200168,"SATURDAY, NOVEMBER 27, 1982",12968.0,,1982-1983
168,0028200169,"SATURDAY, NOVEMBER 27, 1982",8257.0,,1982-1983
169,0028200170,"SATURDAY, NOVEMBER 27, 1982",11052.0,,1982-1983
170,0028200171,"SUNDAY, NOVEMBER 28, 1982",15320.0,,1982-1983
171,0028200172,"SUNDAY, NOVEMBER 28, 1982",16125.0,,1982-1983
172,0028200173,"SUNDAY, NOVEMBER 28, 1982",1989.0,,1982-1983
173,0028200174,"TUESDAY, NOVEMBER 30, 1982",12115.0,,1982-1983
174,0028200175,"TUESDAY, NOVEMBER 30, 1982",8765.0,,1982-1983
175,0028200176,"TUESDAY, NOVEMBER 30, 1982",12666.0,,1982-1983
176,0028200177,"TUESDAY, NOVEMBER 30, 1982",9662.0,,1982-1983
177,0028200178,"TUESDAY, NOVEMBER 30, 1982",8799.0,,1982-1983
178,0028200179,"TUESDAY, NOVEMBER 30, 1982",7634.0,,1982-1983
179,0028200180,"TUESDAY, NOVEMBER 30, 1982",11762.0,,1982-1983
180,0028200181,"TUESDAY, NOVEMBER 30, 1982",6759.0,,1982-1983
181,0028200182,"TUESDAY, NOVEMBER 30, 1982",12044.0,,1982-1983
182,0028200183,"WEDNESDAY, DECEMBER 1, 1982",8786.0,,1982-1983
183,0028200184,"WEDNESDAY, DECEMBER 1, 1982",5850.0,,1982-1983
184,0028200185,"WEDNESDAY, DECEMBER 1, 1982",,,1982-1983
185,0028200186,"WEDNESDAY, DECEMBER 1, 1982",2114.0,,1982-1983
186,0028200187,"WEDNESDAY, DECEMBER 1, 1982",7291.0,,1982-1983
187,0028200188,"WEDNESDAY, DECEMBER 1, 1982",15320.0,,1982-1983
188,0028200189,"WEDNESDAY, DECEMBER 1, 1982",,,1982-1983
189,0028200190,"WEDNESDAY, DECEMBER 1, 1982",5425.0,,1982-1983
190,0028200191,"THURSDAY, DECEMBER 2, 1982",7678.0,,1982-1983
191,0028200192,"THURSDAY, DECEMBER 2, 1982",14660.0,,1982-1983
192,0028200193,"THURSDAY, DECEMBER 2, 1982",7075.0,,1982-1983
193,0028200194,"FRIDAY, DECEMBER 3, 1982",7691.0,,1982-1983
194,0028200195,"FRIDAY, DECEMBER 3, 1982",3216.0,,1982-1983
195,0028200196,"FRIDAY, DECEMBER 3, 1982",13787.0,,1982-1983
196,0028200197,"FRIDAY, DECEMBER 3, 1982",5882.0,,1982-1983
197,0028200198,"FRIDAY, DECEMBER 3, 1982",11052.0,,1982-1983
198,0028200199,"FRIDAY, DECEMBER 3, 1982",15812.0,,1982-1983
199,0028200200,"FRIDAY, DECEMBER 3, 1982",10993.0,,1982-1983
200,0028200201,"FRIDAY, DECEMBER 3, 1982",13873.0,,1982-1983
201,0028200202,"FRIDAY, DECEMBER 3, 1982",6884.0,,1982-1983
202,0028200203,"SATURDAY, DECEMBER 4, 1982",22396.0,,1982-1983
203,0028200204,"SATURDAY, DECEMBER 4, 1982",7709.0,,1982-1983
204,0028200205,"SATURDAY, DECEMBER 4, 1982",10842.0,,1982-1983
205,0028200206,"SATURDAY, DECEMBER 4, 1982",10527.0,,1982-1983
206,0028200207,"SATURDAY, DECEMBER 4, 1982",4507.0,,1982-1983
207,0028200208,"SATURDAY, DECEMBER 4, 1982",7153.0,,1982-1983
208,0028200209,"SATURDAY, DECEMBER 4, 1982",9821.0,,1982-1983
209,0028200210,"SUNDAY, DECEMBER 5, 1982",8180.0,,1982-1983
210,0028200211,"SUNDAY, DECEMBER 5, 1982",5911.0,,1982-1983
211,0028200212,"SUNDAY, DECEMBER 5, 1982",11016.0,,1982-1983
212,0028200213,"SUNDAY, DECEMBER 5, 1982",,,1982-1983
213,0028200214,"TUESDAY, DECEMBER 7, 1982",,,1982-1983
214,0028200215,"TUESDAY, DECEMBER 7, 1982",7049.0,,1982-1983
215,0028200216,"TUESDAY, DECEMBER 7, 1982",,,1982-1983
216,0028200217,"TUESDAY, DECEMBER 7, 1982",6587.0,,1982-1983
217,0028200218,"TUESDAY, DECEMBER 7, 1982",7940.0,,1982-1983
218,0028200219,"TUESDAY, DECEMBER 7, 1982",2254.0,,1982-1983
219,0028200220,"WEDNESDAY, DECEMBER 8, 1982",7016.0,,1982-1983
220,0028200221,"WEDNESDAY, DECEMBER 8, 1982",3013.0,,1982-1983
221,0028200222,"WEDNESDAY, DECEMBER 8, 1982",10063.0,,1982-1983
222,0028200223,"WEDNESDAY, DECEMBER 8, 1982",9082.0,,1982-1983
223,0028200224,"WEDNESDAY, DECEMBER 8, 1982",13763.0,,1982-1983
224,0028200225,"WEDNESDAY, DECEMBER 8, 1982",18482.0,,1982-1983
225,0028200226,"WEDNESDAY, DECEMBER 8, 1982",6063.0,,1982-1983
226,0028200227,"WEDNESDAY, DECEMBER 8, 1982",6211.0,,1982-1983
227,0028200228,"WEDNESDAY, DECEMBER 8, 1982",15320.0,,1982-1983
228,0028200229,"WEDNESDAY, DECEMBER 8, 1982",9185.0,,1982-1983
229,0028200230,"THURSDAY, DECEMBER 9, 1982",5684.0,,1982-1983
230,0028200231,"THURSDAY, DECEMBER 9, 1982",6407.0,,1982-1983
231,0028200232,"FRIDAY, DECEMBER 10, 1982",9214.0,,1982-1983
232,0028200233,"FRIDAY, DECEMBER 10, 1982",7864.0,,1982-1983
233,0028200234,"FRIDAY, DECEMBER 10, 1982",5435.0,,1982-1983
234,0028200235,"FRIDAY, DECEMBER 10, 1982",1997.0,,1982-1983
235,0028200236,"FRIDAY, DECEMBER 10, 1982",15320.0,,1982-1983
236,0028200237,"FRIDAY, DECEMBER 10, 1982",9023.0,,1982-1983
237,0028200238,"FRIDAY, DECEMBER 10, 1982",2873.0,,1982-1983
238,0028200239,"FRIDAY, DECEMBER 10, 1982",13711.0,,1982-1983
239,0028200240,"FRIDAY, DECEMBER 10, 1982",11686.0,,1982-1983
240,0028200241,"FRIDAY, DECEMBER 10, 1982",8113.0,,1982-1983
241,0028200242,"SATURDAY, DECEMBER 11, 1982",9139.0,,1982-1983
242,0028200243,"SATURDAY, DECEMBER 11, 1982",4892.0,,1982-1983
243,0028200244,"SATURDAY, DECEMBER 11, 1982",6781.0,,1982-1983
244,0028200245,"SATURDAY, DECEMBER 11, 1982",9044.0,,1982-1983
245,0028200246,"SATURDAY, DECEMBER 11, 1982",13335.0,,1982-1983
246,0028200247,"SATURDAY, DECEMBER 11, 1982",14156.0,,1982-1983
247,0028200248,"SATURDAY, DECEMBER 11, 1982",7355.0,,1982-1983
248,0028200249,"SUNDAY, DECEMBER 12, 1982",12666.0,,1982-1983
249,0028200250,"SUNDAY, DECEMBER 12, 1982",15320.0,,1982-1983
250,0028200251,"SUNDAY, DECEMBER 12, 1982",8895.0,,1982-1983
251,0028200252,"TUESDAY, DECEMBER 14, 1982",5189.0,,1982-1983
252,0028200253,"TUESDAY, DECEMBER 14, 1982",7555.0,,1982-1983
253,0028200254,"TUESDAY, DECEMBER 14, 1982",,,1982-1983
254,0028200255,"TUESDAY, DECEMBER 14, 1982",12432.0,,1982-1983
255,0028200256,"TUESDAY, DECEMBER 14, 1982",5737.0,,1982-1983
256,0028200257,"TUESDAY, DECEMBER 14, 1982",6871.0,,1982-1983
257,0028200258,"WEDNESDAY, DECEMBER 15, 1982",12147.0,,1982-1983
258,0028200259,"WEDNESDAY, DECEMBER 15, 1982",7448.0,,1982-1983
259,0028200260,"WEDNESDAY, DECEMBER 15, 1982",7440.0,,1982-1983
260,0028200261,"WEDNESDAY, DECEMBER 15, 1982",9208.0,,1982-1983
261,0028200262,"WEDNESDAY, DECEMBER 15, 1982",9085.0,,1982-1983
262,0028200263,"WEDNESDAY, DECEMBER 15, 1982",4093.0,,1982-1983
263,0028200264,"THURSDAY, DECEMBER 16, 1982",10815.0,,1982-1983
264,0028200265,"THURSDAY, DECEMBER 16, 1982",9141.0,,1982-1983
265,0028200266,"THURSDAY, DECEMBER 16, 1982",9116.0,,1982-1983
266,0028200267,"THURSDAY, DECEMBER 16, 1982",4564.0,,1982-1983
267,0028200268,"THURSDAY, DECEMBER 16, 1982",11370.0,,1982-1983
268,0028200269,"THURSDAY, DECEMBER 16, 1982",3006.0,,1982-1983
269,0028200270,"FRIDAY, DECEMBER 17, 1982",6422.0,,1982-1983
270,0028200271,"FRIDAY, DECEMBER 17, 1982",10299.0,,1982-1983
271,0028200272,"FRIDAY, DECEMBER 17, 1982",6089.0,,1982-1983
272,0028200273,"FRIDAY, DECEMBER 17, 1982",11263.0,,1982-1983
273,0028200274,"FRIDAY, DECEMBER 17, 1982",15786.0,,1982-1983
274,0028200275,"FRIDAY, DECEMBER 17, 1982",7031.0,,1982-1983
275,0028200276,"FRIDAY, DECEMBER 17, 1982",9206.0,,1982-1983
276,0028200277,"SATURDAY, DECEMBER 18, 1982",10183.0,,1982-1983
277,0028200278,"SATURDAY, DECEMBER 18, 1982",3195.0,,1982-1983
278,0028200279,"SATURDAY, DECEMBER 18, 1982",13121.0,,1982-1983
279,0028200280,"SATURDAY, DECEMBER 18, 1982",7256.0,,1982-1983
280,0028200281,"SATURDAY, DECEMBER 18, 1982",19035.0,,1982-1983
281,0028200282,"SATURDAY, DECEMBER 18, 1982",3594.0,,1982-1983
282,0028200283,"SATURDAY, DECEMBER 18, 1982",12666.0,,1982-1983
283,0028200284,"SATURDAY, DECEMBER 18, 1982",12856.0,,1982-1983
284,0028200285,"SATURDAY, DECEMBER 18, 1982",7268.0,,1982-1983
285,0028200286,"SATURDAY, DECEMBER 18, 1982",5219.0,,1982-1983
286,0028200287,"SUNDAY, DECEMBER 19, 1982",10302.0,,1982-1983
287,0028200288,"SUNDAY, DECEMBER 19, 1982",15320.0,,1982-1983
288,0028200289,"SUNDAY, DECEMBER 19, 1982",14094.0,,1982-1983
289,0028200290,"MONDAY, DECEMBER 20, 1982",7082.0,,1982-1983
290,0028200291,"TUESDAY, DECEMBER 21, 1982",12081.0,,1982-1983
291,0028200292,"TUESDAY, DECEMBER 21, 1982",8479.0,,1982-1983
292,0028200293,"TUESDAY, DECEMBER 21, 1982",2436.0,,1982-1983
293,0028200294,"TUESDAY, DECEMBER 21, 1982",8520.0,,1982-1983
294,0028200295,"TUESDAY, DECEMBER 21, 1982",12796.0,,1982-1983
295,0028200296,"TUESDAY, DECEMBER 21, 1982",18482.0,,1982-1983
296,0028200297,"TUESDAY, DECEMBER 21, 1982",5791.0,,1982-1983
297,0028200298,"TUESDAY, DECEMBER 21, 1982",6427.0,,1982-1983
298,0028200299,"TUESDAY, DECEMBER 21, 1982",5171.0,,1982-1983
299,0028200300,"WEDNESDAY, DECEMBER 22, 1982",15320.0,,1982-1983
300,0028200301,"WEDNESDAY, DECEMBER 22, 1982",4135.0,,1982-1983
301,0028200302,"WEDNESDAY, DECEMBER 22, 1982",12358.0,,1982-1983
302,0028200303,"WEDNESDAY, DECEMBER 22, 1982",6439.0,,1982-1983
303,0028200304,"THURSDAY, DECEMBER 23, 1982",12666.0,,1982-1983
304,0028200305,"THURSDAY, DECEMBER 23, 1982",10704.0,,1982-1983
305,0028200306,"THURSDAY, DECEMBER 23, 1982",10261.0,,1982-1983
306,0028200307,"THURSDAY, DECEMBER 23, 1982",8160.0,,1982-1983
307,0028200308,"THURSDAY, DECEMBER 23, 1982",12218.0,,1982-1983
308,0028200309,"THURSDAY, DECEMBER 23, 1982",10791.0,,1982-1983
309,0028200310,"THURSDAY, DECEMBER 23, 1982",11610.0,,1982-1983
310,0028200311,"SATURDAY, DECEMBER 25, 1982",9416.0,,1982-1983
311,0028200312,"SATURDAY, DECEMBER 25, 1982",12666.0,,1982-1983
312,0028200313,"SATURDAY, DECEMBER 25, 1982",11752.0,,1982-1983
313,0028200314,"SATURDAY, DECEMBER 25, 1982",8063.0,,1982-1983
314,0028200315,"SUNDAY, DECEMBER 26, 1982",6059.0,,1982-1983
315,0028200316,"SUNDAY, DECEMBER 26, 1982",4884.0,,1982-1983
316,0028200317,"SUNDAY, DECEMBER 26, 1982",10918.0,,1982-1983
317,0028200318,"SUNDAY, DECEMBER 26, 1982",10833.0,,1982-1983
318,0028200319,"SUNDAY, DECEMBER 26, 1982",3170.0,,1982-1983
319,0028200320,"SUNDAY, DECEMBER 26, 1982",14599.0,,1982-1983
320,0028200321,"SUNDAY, DECEMBER 26, 1982",14412.0,,1982-1983
321,0028200322,"MONDAY, DECEMBER 27, 1982",11035.0,,1982-1983
322,0028200323,"MONDAY, DECEMBER 27, 1982",5821.0,,1982-1983
323,0028200324,"MONDAY, DECEMBER 27, 1982",7730.0,,1982-1983
324,0028200325,"TUESDAY, DECEMBER 28, 1982",7038.0,,1982-1983
325,0028200326,"TUESDAY, DECEMBER 28, 1982",7532.0,,1982-1983
326,0028200327,"TUESDAY, DECEMBER 28, 1982",,,1982-1983
327,0028200328,"TUESDAY, DECEMBER 28, 1982",16482.0,,1982-1983
328,0028200329,"TUESDAY, DECEMBER 28, 1982",7680.0,,1982-1983
329,0028200330,"TUESDAY, DECEMBER 28, 1982",7894.0,,1982-1983
330,0028200331,"TUESDAY, DECEMBER 28, 1982",11843.0,,1982-1983
331,0028200332,"WEDNESDAY, DECEMBER 29, 1982",17134.0,,1982-1983
332,0028200333,"WEDNESDAY, DECEMBER 29, 1982",10247.0,,1982-1983
333,0028200334,"WEDNESDAY, DECEMBER 29, 1982",13119.0,,1982-1983
334,0028200335,"WEDNESDAY, DECEMBER 29, 1982",14223.0,,1982-1983
335,0028200336,"WEDNESDAY, DECEMBER 29, 1982",13335.0,,1982-1983
336,0028200337,"WEDNESDAY, DECEMBER 29, 1982",5234.0,,1982-1983
337,0028200338,"WEDNESDAY, DECEMBER 29, 1982",9014.0,,1982-1983
338,0028200339,"THURSDAY, DECEMBER 30, 1982",7736.0,,1982-1983
339,0028200340,"THURSDAY, DECEMBER 30, 1982",9615.0,,1982-1983
340,0028200341,"THURSDAY, DECEMBER 30, 1982",11052.0,,1982-1983
341,0028200342,"THURSDAY, DECEMBER 30, 1982",17505.0,,1982-1983
