,GID,GAME_DATE,ATTENDANCE,GAME_TIME,SEASON
69,0029300070,"SUNDAY, NOVEMBER 14, 1993",11139.0,,1993-1994
70,0029300071,"SUNDAY, NOVEMBER 14, 1993",12562.0,,1993-1994
71,0029300072,"SUNDAY, NOVEMBER 14, 1993",12888.0,,1993-1994
72,0029300073,"MONDAY, NOVEMBER 15, 1993",9282.0,,1993-1994
73,0029300074,"TUESDAY, NOVEMBER 16, 1993",15025.0,,1993-1994
74,0029300075,"TUESDAY, NOVEMBER 16, 1993",9110.0,,1993-1994
75,0029300076,"TUESDAY, NOVEMBER 16, 1993",13549.0,,1993-1994
76,0029300077,"TUESDAY, NOVEMBER 16, 1993",15291.0,,1993-1994
77,0029300078,"TUESDAY, NOVEMBER 16, 1993",6949.0,,1993-1994
78,0029300079,"TUESDAY, NOVEMBER 16, 1993",13871.0,,1993-1994
79,0029300080,"TUESDAY, NOVEMBER 16, 1993",11012.0,,1993-1994
80,0029300081,"TUESDAY, NOVEMBER 16, 1993",11896.0,,1993-1994
81,0029300082,"TUESDAY, NOVEMBER 16, 1993",12888.0,,1993-1994
82,0029300083,"TUESDAY, NOVEMBER 16, 1993",14813.0,,1993-1994
83,0029300084,"TUESDAY, NOVEMBER 16, 1993",12918.0,,1993-1994
84,0029300085,"WEDNESDAY, NOVEMBER 17, 1993",14879.0,,1993-1994
85,0029300086,"WEDNESDAY, NOVEMBER 17, 1993",14890.0,,1993-1994
86,0029300087,"WEDNESDAY, NOVEMBER 17, 1993",23698.0,,1993-1994
87,0029300088,"WEDNESDAY, NOVEMBER 17, 1993",8797.0,,1993-1994
88,0029300089,"WEDNESDAY, NOVEMBER 17, 1993",6817.0,,1993-1994
89,0029300090,"WEDNESDAY, NOVEMBER 17, 1993",18726.0,,1993-1994
90,0029300091,"WEDNESDAY, NOVEMBER 17, 1993",21454.0,,1993-1994
91,0029300092,"THURSDAY, NOVEMBER 18, 1993",12888.0,,1993-1994
92,0029300093,"THURSDAY, NOVEMBER 18, 1993",9276.0,,1993-1994
93,0029300094,"THURSDAY, NOVEMBER 18, 1993",8362.0,,1993-1994
94,0029300095,"THURSDAY, NOVEMBER 18, 1993",13381.0,,1993-1994
95,0029300096,"THURSDAY, NOVEMBER 18, 1993",15025.0,,1993-1994
96,0029300097,"FRIDAY, NOVEMBER 19, 1993",15512.0,,1993-1994
97,0029300098,"FRIDAY, NOVEMBER 19, 1993",15031.0,,1993-1994
98,0029300099,"FRIDAY, NOVEMBER 19, 1993",17124.0,,1993-1994
99,0029300100,"FRIDAY, NOVEMBER 19, 1993",17810.0,,1993-1994
100,0029300101,"FRIDAY, NOVEMBER 19, 1993",14890.0,,1993-1994
101,0029300102,"FRIDAY, NOVEMBER 19, 1993",19023.0,,1993-1994
102,0029300103,"FRIDAY, NOVEMBER 19, 1993",23698.0,,1993-1994
103,0029300104,"FRIDAY, NOVEMBER 19, 1993",21454.0,,1993-1994
104,0029300105,"FRIDAY, NOVEMBER 19, 1993",14253.0,,1993-1994
105,0029300106,"SATURDAY, NOVEMBER 20, 1993",16368.0,,1993-1994
106,0029300107,"SATURDAY, NOVEMBER 20, 1993",12812.0,,1993-1994
107,0029300108,"SATURDAY, NOVEMBER 20, 1993",15678.0,,1993-1994
108,0029300109,"SATURDAY, NOVEMBER 20, 1993",19023.0,,1993-1994
109,0029300110,"SATURDAY, NOVEMBER 20, 1993",12756.0,,1993-1994
110,0029300111,"SATURDAY, NOVEMBER 20, 1993",20049.0,,1993-1994
111,0029300112,"SATURDAY, NOVEMBER 20, 1993",16365.0,,1993-1994
112,0029300113,"SATURDAY, NOVEMBER 20, 1993",19763.0,,1993-1994
113,0029300114,"SATURDAY, NOVEMBER 20, 1993",15025.0,,1993-1994
114,0029300115,"SATURDAY, NOVEMBER 20, 1993",18023.0,,1993-1994
115,0029300116,"SUNDAY, NOVEMBER 21, 1993",12888.0,,1993-1994
116,0029300117,"SUNDAY, NOVEMBER 21, 1993",21454.0,,1993-1994
117,0029300118,"SUNDAY, NOVEMBER 21, 1993",17317.0,,1993-1994
118,0029300119,"SUNDAY, NOVEMBER 21, 1993",12205.0,,1993-1994
119,0029300120,"MONDAY, NOVEMBER 22, 1993",13200.0,,1993-1994
120,0029300121,"MONDAY, NOVEMBER 22, 1993",16011.0,,1993-1994
121,0029300122,"MONDAY, NOVEMBER 22, 1993",19763.0,,1993-1994
122,0029300123,"TUESDAY, NOVEMBER 23, 1993",12888.0,,1993-1994
123,0029300124,"TUESDAY, NOVEMBER 23, 1993",18756.0,,1993-1994
124,0029300125,"TUESDAY, NOVEMBER 23, 1993",10920.0,,1993-1994
125,0029300126,"TUESDAY, NOVEMBER 23, 1993",12290.0,,1993-1994
126,0029300127,"TUESDAY, NOVEMBER 23, 1993",15291.0,,1993-1994
127,0029300128,"TUESDAY, NOVEMBER 23, 1993",16611.0,,1993-1994
128,0029300129,"WEDNESDAY, NOVEMBER 24, 1993",19911.0,,1993-1994
129,0029300130,"WEDNESDAY, NOVEMBER 24, 1993",23698.0,,1993-1994
130,0029300131,"WEDNESDAY, NOVEMBER 24, 1993",21454.0,,1993-1994
131,0029300132,"WEDNESDAY, NOVEMBER 24, 1993",33066.0,,1993-1994
132,0029300133,"WEDNESDAY, NOVEMBER 24, 1993",19023.0,,1993-1994
133,0029300134,"WEDNESDAY, NOVEMBER 24, 1993",15002.0,,1993-1994
134,0029300135,"WEDNESDAY, NOVEMBER 24, 1993",14801.0,,1993-1994
135,0029300136,"WEDNESDAY, NOVEMBER 24, 1993",16599.0,,1993-1994
136,0029300137,"WEDNESDAY, NOVEMBER 24, 1993",10654.0,,1993-1994
137,0029300138,"WEDNESDAY, NOVEMBER 24, 1993",16177.0,,1993-1994
138,0029300139,"WEDNESDAY, NOVEMBER 24, 1993",17317.0,,1993-1994
139,0029300140,"FRIDAY, NOVEMBER 26, 1993",19911.0,,1993-1994
140,0029300141,"FRIDAY, NOVEMBER 26, 1993",23698.0,,1993-1994
141,0029300142,"FRIDAY, NOVEMBER 26, 1993",17317.0,,1993-1994
142,0029300143,"FRIDAY, NOVEMBER 26, 1993",18168.0,,1993-1994
143,0029300144,"FRIDAY, NOVEMBER 26, 1993",9250.0,,1993-1994
144,0029300145,"FRIDAY, NOVEMBER 26, 1993",18298.0,,1993-1994
145,0029300146,"FRIDAY, NOVEMBER 26, 1993",17171.0,,1993-1994
146,0029300147,"FRIDAY, NOVEMBER 26, 1993",14890.0,,1993-1994
147,0029300148,"FRIDAY, NOVEMBER 26, 1993",17502.0,,1993-1994
148,0029300149,"FRIDAY, NOVEMBER 26, 1993",16313.0,,1993-1994
149,0029300150,"SATURDAY, NOVEMBER 27, 1993",18756.0,,1993-1994
150,0029300151,"SATURDAY, NOVEMBER 27, 1993",15200.0,,1993-1994
151,0029300152,"SATURDAY, NOVEMBER 27, 1993",15127.0,,1993-1994
152,0029300153,"SATURDAY, NOVEMBER 27, 1993",18354.0,,1993-1994
153,0029300154,"SATURDAY, NOVEMBER 27, 1993",16127.0,,1993-1994
154,0029300155,"SATURDAY, NOVEMBER 27, 1993",10334.0,,1993-1994
155,0029300156,"SATURDAY, NOVEMBER 27, 1993",18086.0,,1993-1994
156,0029300157,"SATURDAY, NOVEMBER 27, 1993",19763.0,,1993-1994
157,0029300158,"SATURDAY, NOVEMBER 27, 1993",19023.0,,1993-1994
158,0029300159,"SATURDAY, NOVEMBER 27, 1993",13807.0,,1993-1994
159,0029300160,"SATURDAY, NOVEMBER 27, 1993",20273.0,,1993-1994
160,0029300161,"SUNDAY, NOVEMBER 28, 1993",12888.0,,1993-1994
161,0029300162,"SUNDAY, NOVEMBER 28, 1993",21454.0,,1993-1994
162,0029300163,"MONDAY, NOVEMBER 29, 1993",17317.0,,1993-1994
163,0029300164,"MONDAY, NOVEMBER 29, 1993",15401.0,,1993-1994
164,0029300165,"MONDAY, NOVEMBER 29, 1993",8808.0,,1993-1994
165,0029300166,"TUESDAY, NOVEMBER 30, 1993",14186.0,,1993-1994
166,0029300167,"TUESDAY, NOVEMBER 30, 1993",16365.0,,1993-1994
167,0029300168,"TUESDAY, NOVEMBER 30, 1993",18546.0,,1993-1994
168,0029300169,"TUESDAY, NOVEMBER 30, 1993",15025.0,,1993-1994
169,0029300170,"TUESDAY, NOVEMBER 30, 1993",14798.0,,1993-1994
170,0029300171,"TUESDAY, NOVEMBER 30, 1993",13193.0,,1993-1994
171,0029300172,"TUESDAY, NOVEMBER 30, 1993",18676.0,,1993-1994
172,0029300173,"TUESDAY, NOVEMBER 30, 1993",8472.0,,1993-1994
173,0029300174,"WEDNESDAY, DECEMBER 1, 1993",10319.0,,1993-1994
174,0029300175,"WEDNESDAY, DECEMBER 1, 1993",12702.0,,1993-1994
175,0029300176,"WEDNESDAY, DECEMBER 1, 1993",14890.0,,1993-1994
176,0029300177,"WEDNESDAY, DECEMBER 1, 1993",8737.0,,1993-1994
177,0029300178,"WEDNESDAY, DECEMBER 1, 1993",17317.0,,1993-1994
178,0029300179,"WEDNESDAY, DECEMBER 1, 1993",23698.0,,1993-1994
179,0029300180,"WEDNESDAY, DECEMBER 1, 1993",15291.0,,1993-1994
180,0029300181,"THURSDAY, DECEMBER 2, 1993",18756.0,,1993-1994
181,0029300182,"THURSDAY, DECEMBER 2, 1993",19609.0,,1993-1994
182,0029300183,"THURSDAY, DECEMBER 2, 1993",21454.0,,1993-1994
183,0029300184,"THURSDAY, DECEMBER 2, 1993",15025.0,,1993-1994
184,0029300185,"THURSDAY, DECEMBER 2, 1993",19763.0,,1993-1994
185,0029300186,"FRIDAY, DECEMBER 3, 1993",11690.0,,1993-1994
186,0029300187,"FRIDAY, DECEMBER 3, 1993",20049.0,,1993-1994
187,0029300188,"FRIDAY, DECEMBER 3, 1993",15291.0,,1993-1994
188,0029300189,"FRIDAY, DECEMBER 3, 1993",15200.0,,1993-1994
189,0029300190,"FRIDAY, DECEMBER 3, 1993",16368.0,,1993-1994
190,0029300191,"FRIDAY, DECEMBER 3, 1993",14890.0,,1993-1994
191,0029300192,"FRIDAY, DECEMBER 3, 1993",17171.0,,1993-1994
192,0029300193,"SATURDAY, DECEMBER 4, 1993",19763.0,,1993-1994
193,0029300194,"SATURDAY, DECEMBER 4, 1993",19911.0,,1993-1994
194,0029300195,"SATURDAY, DECEMBER 4, 1993",20273.0,,1993-1994
195,0029300196,"SATURDAY, DECEMBER 4, 1993",13923.0,,1993-1994
196,0029300197,"SATURDAY, DECEMBER 4, 1993",14693.0,,1993-1994
197,0029300198,"SATURDAY, DECEMBER 4, 1993",16005.0,,1993-1994
198,0029300199,"SATURDAY, DECEMBER 4, 1993",15025.0,,1993-1994
199,0029300200,"SATURDAY, DECEMBER 4, 1993",16122.0,,1993-1994
200,0029300201,"SUNDAY, DECEMBER 5, 1993",18255.0,,1993-1994
201,0029300202,"SUNDAY, DECEMBER 5, 1993",11256.0,,1993-1994
202,0029300203,"SUNDAY, DECEMBER 5, 1993",13991.0,,1993-1994
203,0029300204,"SUNDAY, DECEMBER 5, 1993",17393.0,,1993-1994
204,0029300205,"MONDAY, DECEMBER 6, 1993",14253.0,,1993-1994
205,0029300206,"MONDAY, DECEMBER 6, 1993",19911.0,,1993-1994
206,0029300207,"TUESDAY, DECEMBER 7, 1993",15291.0,,1993-1994
207,0029300208,"TUESDAY, DECEMBER 7, 1993",9462.0,,1993-1994
208,0029300209,"TUESDAY, DECEMBER 7, 1993",14147.0,,1993-1994
209,0029300210,"TUESDAY, DECEMBER 7, 1993",15025.0,,1993-1994
210,0029300211,"TUESDAY, DECEMBER 7, 1993",15675.0,,1993-1994
211,0029300212,"TUESDAY, DECEMBER 7, 1993",12955.0,,1993-1994
212,0029300213,"TUESDAY, DECEMBER 7, 1993",18127.0,,1993-1994
213,0029300214,"TUESDAY, DECEMBER 7, 1993",10784.0,,1993-1994
214,0029300215,"TUESDAY, DECEMBER 7, 1993",16611.0,,1993-1994
215,0029300216,"WEDNESDAY, DECEMBER 8, 1993",19911.0,,1993-1994
216,0029300217,"WEDNESDAY, DECEMBER 8, 1993",21454.0,,1993-1994
217,0029300218,"WEDNESDAY, DECEMBER 8, 1993",14890.0,,1993-1994
218,0029300219,"WEDNESDAY, DECEMBER 8, 1993",13287.0,,1993-1994
219,0029300220,"WEDNESDAY, DECEMBER 8, 1993",18184.0,,1993-1994
220,0029300221,"WEDNESDAY, DECEMBER 8, 1993",18078.0,,1993-1994
221,0029300222,"WEDNESDAY, DECEMBER 8, 1993",14668.0,,1993-1994
222,0029300223,"THURSDAY, DECEMBER 9, 1993",15025.0,,1993-1994
223,0029300224,"THURSDAY, DECEMBER 9, 1993",23698.0,,1993-1994
224,0029300225,"THURSDAY, DECEMBER 9, 1993",15171.0,,1993-1994
225,0029300226,"THURSDAY, DECEMBER 9, 1993",12707.0,,1993-1994
226,0029300227,"THURSDAY, DECEMBER 9, 1993",11616.0,,1993-1994
227,0029300228,"THURSDAY, DECEMBER 9, 1993",13112.0,,1993-1994
228,0029300229,"THURSDAY, DECEMBER 9, 1993",19023.0,,1993-1994
229,0029300230,"FRIDAY, DECEMBER 10, 1993",17886.0,,1993-1994
230,0029300231,"FRIDAY, DECEMBER 10, 1993",12888.0,,1993-1994
231,0029300232,"FRIDAY, DECEMBER 10, 1993",16327.0,,1993-1994
232,0029300233,"FRIDAY, DECEMBER 10, 1993",8676.0,,1993-1994
233,0029300234,"FRIDAY, DECEMBER 10, 1993",15291.0,,1993-1994
234,0029300235,"FRIDAY, DECEMBER 10, 1993",20049.0,,1993-1994
235,0029300236,"FRIDAY, DECEMBER 10, 1993",21454.0,,1993-1994
236,0029300237,"SATURDAY, DECEMBER 11, 1993",12756.0,,1993-1994
237,0029300238,"SATURDAY, DECEMBER 11, 1993",18676.0,,1993-1994
238,0029300239,"SATURDAY, DECEMBER 11, 1993",15200.0,,1993-1994
239,0029300240,"SATURDAY, DECEMBER 11, 1993",15025.0,,1993-1994
240,0029300241,"SATURDAY, DECEMBER 11, 1993",16611.0,,1993-1994
241,0029300242,"SATURDAY, DECEMBER 11, 1993",16784.0,,1993-1994
242,0029300243,"SATURDAY, DECEMBER 11, 1993",17502.0,,1993-1994
243,0029300244,"SATURDAY, DECEMBER 11, 1993",18397.0,,1993-1994
244,0029300245,"SATURDAY, DECEMBER 11, 1993",23698.0,,1993-1994
245,0029300246,"SATURDAY, DECEMBER 11, 1993",16627.0,,1993-1994
246,0029300247,"SATURDAY, DECEMBER 11, 1993",19763.0,,1993-1994
247,0029300248,"SUNDAY, DECEMBER 12, 1993",12888.0,,1993-1994
248,0029300249,"SUNDAY, DECEMBER 12, 1993",11477.0,,1993-1994
249,0029300250,"SUNDAY, DECEMBER 12, 1993",17317.0,,1993-1994
250,0029300251,"MONDAY, DECEMBER 13, 1993",14890.0,,1993-1994
251,0029300252,"MONDAY, DECEMBER 13, 1993",9105.0,,1993-1994
252,0029300253,"MONDAY, DECEMBER 13, 1993",19911.0,,1993-1994
253,0029300254,"MONDAY, DECEMBER 13, 1993",19023.0,,1993-1994
254,0029300255,"TUESDAY, DECEMBER 14, 1993",11015.0,,1993-1994
255,0029300256,"TUESDAY, DECEMBER 14, 1993",23698.0,,1993-1994
256,0029300257,"TUESDAY, DECEMBER 14, 1993",14813.0,,1993-1994
257,0029300258,"TUESDAY, DECEMBER 14, 1993",19763.0,,1993-1994
258,0029300259,"TUESDAY, DECEMBER 14, 1993",17022.0,,1993-1994
259,0029300260,"TUESDAY, DECEMBER 14, 1993",10144.0,,1993-1994
260,0029300261,"TUESDAY, DECEMBER 14, 1993",20236.0,,1993-1994
261,0029300262,"TUESDAY, DECEMBER 14, 1993",15011.0,,1993-1994
262,0029300263,"WEDNESDAY, DECEMBER 15, 1993",19023.0,,1993-1994
263,0029300264,"WEDNESDAY, DECEMBER 15, 1993",13909.0,,1993-1994
264,0029300265,"WEDNESDAY, DECEMBER 15, 1993",17696.0,,1993-1994
265,0029300266,"WEDNESDAY, DECEMBER 15, 1993",17317.0,,1993-1994
266,0029300267,"WEDNESDAY, DECEMBER 15, 1993",14890.0,,1993-1994
267,0029300268,"WEDNESDAY, DECEMBER 15, 1993",16289.0,,1993-1994
268,0029300269,"WEDNESDAY, DECEMBER 15, 1993",9243.0,,1993-1994
269,0029300270,"THURSDAY, DECEMBER 16, 1993",19763.0,,1993-1994
270,0029300271,"THURSDAY, DECEMBER 16, 1993",14102.0,,1993-1994
271,0029300272,"THURSDAY, DECEMBER 16, 1993",14792.0,,1993-1994
272,0029300273,"THURSDAY, DECEMBER 16, 1993",11146.0,,1993-1994
273,0029300274,"THURSDAY, DECEMBER 16, 1993",10551.0,,1993-1994
274,0029300275,"THURSDAY, DECEMBER 16, 1993",8143.0,,1993-1994
275,0029300276,"FRIDAY, DECEMBER 17, 1993",15239.0,,1993-1994
276,0029300277,"FRIDAY, DECEMBER 17, 1993",8643.0,,1993-1994
277,0029300278,"FRIDAY, DECEMBER 17, 1993",23698.0,,1993-1994
278,0029300279,"FRIDAY, DECEMBER 17, 1993",18676.0,,1993-1994
279,0029300280,"FRIDAY, DECEMBER 17, 1993",19023.0,,1993-1994
280,0029300281,"FRIDAY, DECEMBER 17, 1993",14890.0,,1993-1994
281,0029300282,"FRIDAY, DECEMBER 17, 1993",14258.0,,1993-1994
282,0029300283,"FRIDAY, DECEMBER 17, 1993",17317.0,,1993-1994
283,0029300284,"SATURDAY, DECEMBER 18, 1993",20155.0,,1993-1994
284,0029300285,"SATURDAY, DECEMBER 18, 1993",12030.0,,1993-1994
285,0029300286,"SATURDAY, DECEMBER 18, 1993",15798.0,,1993-1994
286,0029300287,"SATURDAY, DECEMBER 18, 1993",12888.0,,1993-1994
287,0029300288,"SATURDAY, DECEMBER 18, 1993",18676.0,,1993-1994
288,0029300289,"SATURDAY, DECEMBER 18, 1993",18756.0,,1993-1994
289,0029300290,"SATURDAY, DECEMBER 18, 1993",12505.0,,1993-1994
290,0029300291,"SATURDAY, DECEMBER 18, 1993",19023.0,,1993-1994
291,0029300292,"SATURDAY, DECEMBER 18, 1993",14813.0,,1993-1994
292,0029300293,"SATURDAY, DECEMBER 18, 1993",14869.0,,1993-1994
293,0029300294,"SUNDAY, DECEMBER 19, 1993",17308.0,,1993-1994
294,0029300295,"SUNDAY, DECEMBER 19, 1993",12888.0,,1993-1994
295,0029300296,"SUNDAY, DECEMBER 19, 1993",17317.0,,1993-1994
296,0029300297,"MONDAY, DECEMBER 20, 1993",9553.0,,1993-1994
297,0029300298,"MONDAY, DECEMBER 20, 1993",19763.0,,1993-1994
298,0029300299,"MONDAY, DECEMBER 20, 1993",8109.0,,1993-1994
299,0029300300,"MONDAY, DECEMBER 20, 1993",18676.0,,1993-1994
300,0029300301,"MONDAY, DECEMBER 20, 1993",17880.0,,1993-1994
301,0029300302,"MONDAY, DECEMBER 20, 1993",19023.0,,1993-1994
302,0029300303,"TUESDAY, DECEMBER 21, 1993",21454.0,,1993-1994
303,0029300304,"TUESDAY, DECEMBER 21, 1993",17044.0,,1993-1994
304,0029300305,"TUESDAY, DECEMBER 21, 1993",14580.0,,1993-1994
305,0029300306,"TUESDAY, DECEMBER 21, 1993",17171.0,,1993-1994
306,0029300307,"TUESDAY, DECEMBER 21, 1993",15291.0,,1993-1994
307,0029300308,"TUESDAY, DECEMBER 21, 1993",15025.0,,1993-1994
308,0029300309,"TUESDAY, DECEMBER 21, 1993",32631.0,,1993-1994
309,0029300310,"TUESDAY, DECEMBER 21, 1993",20049.0,,1993-1994
310,0029300311,"WEDNESDAY, DECEMBER 22, 1993",9119.0,,1993-1994
311,0029300312,"WEDNESDAY, DECEMBER 22, 1993",10246.0,,1993-1994
312,0029300313,"WEDNESDAY, DECEMBER 22, 1993",15032.0,,1993-1994
313,0029300314,"WEDNESDAY, DECEMBER 22, 1993",14890.0,,1993-1994
314,0029300315,"WEDNESDAY, DECEMBER 22, 1993",19312.0,,1993-1994
315,0029300316,"THURSDAY, DECEMBER 23, 1993",17940.0,,1993-1994
316,0029300317,"THURSDAY, DECEMBER 23, 1993",12888.0,,1993-1994
317,0029300318,"THURSDAY, DECEMBER 23, 1993",33151.0,,1993-1994
318,0029300319,"THURSDAY, DECEMBER 23, 1993",15291.0,,1993-1994
319,0029300320,"THURSDAY, DECEMBER 23, 1993",19763.0,,1993-1994
320,0029300321,"THURSDAY, DECEMBER 23, 1993",17317.0,,1993-1994
321,0029300322,"THURSDAY, DECEMBER 23, 1993",14813.0,,1993-1994
322,0029300323,"THURSDAY, DECEMBER 23, 1993",23698.0,,1993-1994
323,0029300324,"THURSDAY, DECEMBER 23, 1993",15025.0,,1993-1994
324,0029300325,"THURSDAY, DECEMBER 23, 1993",14129.0,,1993-1994
325,0029300326,"THURSDAY, DECEMBER 23, 1993",16611.0,,1993-1994
326,0029300327,"THURSDAY, DECEMBER 23, 1993",21454.0,,1993-1994
327,0029300328,"THURSDAY, DECEMBER 23, 1993",15200.0,,1993-1994
328,0029300329,"SATURDAY, DECEMBER 25, 1993",19023.0,,1993-1994
329,0029300330,"SATURDAY, DECEMBER 25, 1993",18676.0,,1993-1994
330,0029300331,"SUNDAY, DECEMBER 26, 1993",15200.0,,1993-1994
331,0029300332,"SUNDAY, DECEMBER 26, 1993",15393.0,,1993-1994
332,0029300333,"SUNDAY, DECEMBER 26, 1993",17171.0,,1993-1994
333,0029300334,"SUNDAY, DECEMBER 26, 1993",20049.0,,1993-1994
334,0029300335,"SUNDAY, DECEMBER 26, 1993",19440.0,,1993-1994
335,0029300336,"SUNDAY, DECEMBER 26, 1993",12888.0,,1993-1994
336,0029300337,"SUNDAY, DECEMBER 26, 1993",16456.0,,1993-1994
337,0029300338,"MONDAY, DECEMBER 27, 1993",11437.0,,1993-1994
338,0029300339,"MONDAY, DECEMBER 27, 1993",15560.0,,1993-1994
339,0029300340,"MONDAY, DECEMBER 27, 1993",19911.0,,1993-1994
340,0029300341,"MONDAY, DECEMBER 27, 1993",19023.0,,1993-1994
341,0029300342,"MONDAY, DECEMBER 27, 1993",15291.0,,1993-1994
