,GID,GAME_DATE,ATTENDANCE,GAME_TIME,SEASON
22,0020400023,"FRIDAY, NOVEMBER 5, 2004",18119,2:32,2004-2005
23,0020400024,"FRIDAY, NOVEMBER 5, 2004",14218,2:16,2004-2005
24,0020400025,"FRIDAY, NOVEMBER 5, 2004",20117,3:14,2004-2005
25,0020400026,"FRIDAY, NOVEMBER 5, 2004",19818,2:06,2004-2005
26,0020400027,"FRIDAY, NOVEMBER 5, 2004",18997,2:32,2004-2005
27,0020400028,"FRIDAY, NOVEMBER 5, 2004",15668,2:01,2004-2005
28,0020400029,"FRIDAY, NOVEMBER 5, 2004",16103,2:18,2004-2005
29,0020400030,"SATURDAY, NOVEMBER 6, 2004",19859,2:25,2004-2005
30,0020400031,"SATURDAY, NOVEMBER 6, 2004",20873,2:36,2004-2005
31,0020400032,"SATURDAY, NOVEMBER 6, 2004",19763,2:13,2004-2005
32,0020400033,"SATURDAY, NOVEMBER 6, 2004",22076,2:21,2004-2005
33,0020400034,"SATURDAY, NOVEMBER 6, 2004",13254,2:10,2004-2005
34,0020400035,"SATURDAY, NOVEMBER 6, 2004",18022,2:19,2004-2005
35,0020400036,"SATURDAY, NOVEMBER 6, 2004",15812,2:15,2004-2005
36,0020400037,"SATURDAY, NOVEMBER 6, 2004",17863,2:20,2004-2005
37,0020400038,"SATURDAY, NOVEMBER 6, 2004",18003,2:28,2004-2005
38,0020400039,"SATURDAY, NOVEMBER 6, 2004",19796,2:17,2004-2005
39,0020400040,"SATURDAY, NOVEMBER 6, 2004",19099,2:10,2004-2005
40,0020400041,"SATURDAY, NOVEMBER 6, 2004",16385,2:28,2004-2005
41,0020400042,"SUNDAY, NOVEMBER 7, 2004",13863,2:21,2004-2005
42,0020400043,"SUNDAY, NOVEMBER 7, 2004",15851,2:15,2004-2005
43,0020400044,"SUNDAY, NOVEMBER 7, 2004",18997,2:12,2004-2005
44,0020400045,"MONDAY, NOVEMBER 8, 2004",19527,2:45,2004-2005
45,0020400046,"MONDAY, NOVEMBER 8, 2004",18667,2:13,2004-2005
46,0020400047,"MONDAY, NOVEMBER 8, 2004",15866,3:07,2004-2005
47,0020400048,"TUESDAY, NOVEMBER 9, 2004",13155,2:16,2004-2005
48,0020400049,"TUESDAY, NOVEMBER 9, 2004",13621,2:14,2004-2005
49,0020400050,"TUESDAY, NOVEMBER 9, 2004",19001,2:14,2004-2005
50,0020400051,"TUESDAY, NOVEMBER 9, 2004",19624,2:21,2004-2005
51,0020400052,"TUESDAY, NOVEMBER 9, 2004",18465,2:15,2004-2005
52,0020400053,"TUESDAY, NOVEMBER 9, 2004",17202,2:25,2004-2005
53,0020400054,"TUESDAY, NOVEMBER 9, 2004",15409,2:21,2004-2005
54,0020400055,"TUESDAY, NOVEMBER 9, 2004",17595,2:05,2004-2005
55,0020400056,"TUESDAY, NOVEMBER 9, 2004",11568,2:23,2004-2005
56,0020400057,"TUESDAY, NOVEMBER 9, 2004",12962,2:09,2004-2005
57,0020400058,"TUESDAY, NOVEMBER 9, 2004",17317,2:05,2004-2005
58,0020400059,"WEDNESDAY, NOVEMBER 10, 2004",13341,2:17,2004-2005
59,0020400060,"WEDNESDAY, NOVEMBER 10, 2004",15678,2:54,2004-2005
60,0020400061,"WEDNESDAY, NOVEMBER 10, 2004",15042,2:23,2004-2005
61,0020400062,"WEDNESDAY, NOVEMBER 10, 2004",14657,2:07,2004-2005
62,0020400063,"WEDNESDAY, NOVEMBER 10, 2004",15190,3:01,2004-2005
63,0020400064,"WEDNESDAY, NOVEMBER 10, 2004",17029,2:27,2004-2005
64,0020400065,"WEDNESDAY, NOVEMBER 10, 2004",18119,2:11,2004-2005
65,0020400066,"WEDNESDAY, NOVEMBER 10, 2004",16826,2:08,2004-2005
66,0020400067,"WEDNESDAY, NOVEMBER 10, 2004",19683,2:06,2004-2005
67,0020400068,"WEDNESDAY, NOVEMBER 10, 2004",14355,2:42,2004-2005
68,0020400069,"THURSDAY, NOVEMBER 11, 2004",19985,2:31,2004-2005
69,0020400070,"THURSDAY, NOVEMBER 11, 2004",15566,2:21,2004-2005
70,0020400071,"THURSDAY, NOVEMBER 11, 2004",18711,2:54,2004-2005
71,0020400072,"FRIDAY, NOVEMBER 12, 2004",15729,2:39,2004-2005
72,0020400073,"FRIDAY, NOVEMBER 12, 2004",17283,2:19,2004-2005
73,0020400074,"FRIDAY, NOVEMBER 12, 2004",14012,2:08,2004-2005
74,0020400075,"FRIDAY, NOVEMBER 12, 2004",19763,2:19,2004-2005
75,0020400076,"FRIDAY, NOVEMBER 12, 2004",17086,2:14,2004-2005
76,0020400077,"FRIDAY, NOVEMBER 12, 2004",12069,2:19,2004-2005
77,0020400078,"FRIDAY, NOVEMBER 12, 2004",18797,2:28,2004-2005
78,0020400079,"FRIDAY, NOVEMBER 12, 2004",15702,2:12,2004-2005
79,0020400080,"SATURDAY, NOVEMBER 13, 2004",12975,2:12,2004-2005
80,0020400081,"SATURDAY, NOVEMBER 13, 2004",16105,2:02,2004-2005
81,0020400082,"SATURDAY, NOVEMBER 13, 2004",12376,2:17,2004-2005
82,0020400083,"SATURDAY, NOVEMBER 13, 2004",11326,2:15,2004-2005
83,0020400084,"SATURDAY, NOVEMBER 13, 2004",17548,2:21,2004-2005
84,0020400085,"SATURDAY, NOVEMBER 13, 2004",21764,2:27,2004-2005
85,0020400086,"SATURDAY, NOVEMBER 13, 2004",16333,2:07,2004-2005
86,0020400087,"SATURDAY, NOVEMBER 13, 2004",18181,2:19,2004-2005
87,0020400088,"SATURDAY, NOVEMBER 13, 2004",19911,2:05,2004-2005
88,0020400089,"SATURDAY, NOVEMBER 13, 2004",18422,2:11,2004-2005
89,0020400090,"SATURDAY, NOVEMBER 13, 2004",16362,2:23,2004-2005
90,0020400091,"SUNDAY, NOVEMBER 14, 2004",15420,2:11,2004-2005
91,0020400092,"SUNDAY, NOVEMBER 14, 2004",17457,2:08,2004-2005
92,0020400093,"SUNDAY, NOVEMBER 14, 2004",18984,2:52,2004-2005
93,0020400094,"SUNDAY, NOVEMBER 14, 2004",12302,2:25,2004-2005
94,0020400095,"SUNDAY, NOVEMBER 14, 2004",17317,2:07,2004-2005
95,0020400096,"MONDAY, NOVEMBER 15, 2004",20562,2:10,2004-2005
96,0020400097,"MONDAY, NOVEMBER 15, 2004",13942,2:09,2004-2005
97,0020400098,"TUESDAY, NOVEMBER 16, 2004",15589,2:10,2004-2005
98,0020400099,"TUESDAY, NOVEMBER 16, 2004",10412,2:58,2004-2005
99,0020400100,"TUESDAY, NOVEMBER 16, 2004",16595,2:19,2004-2005
100,0020400101,"TUESDAY, NOVEMBER 16, 2004",17347,2:13,2004-2005
101,0020400102,"TUESDAY, NOVEMBER 16, 2004",20238,2:10,2004-2005
102,0020400103,"TUESDAY, NOVEMBER 16, 2004",17705,2:15,2004-2005
103,0020400104,"TUESDAY, NOVEMBER 16, 2004",17317,2:04,2004-2005
104,0020400105,"TUESDAY, NOVEMBER 16, 2004",14985,2:05,2004-2005
105,0020400106,"WEDNESDAY, NOVEMBER 17, 2004",14613,2:41,2004-2005
106,0020400107,"WEDNESDAY, NOVEMBER 17, 2004",13386,2:15,2004-2005
107,0020400108,"WEDNESDAY, NOVEMBER 17, 2004",14632,2:20,2004-2005
108,0020400109,"WEDNESDAY, NOVEMBER 17, 2004",12127,2:17,2004-2005
109,0020400110,"WEDNESDAY, NOVEMBER 17, 2004",22076,2:13,2004-2005
110,0020400111,"WEDNESDAY, NOVEMBER 17, 2004",11359,1:58,2004-2005
111,0020400112,"WEDNESDAY, NOVEMBER 17, 2004",15891,2:34,2004-2005
112,0020400113,"WEDNESDAY, NOVEMBER 17, 2004",14818,2:21,2004-2005
113,0020400114,"WEDNESDAY, NOVEMBER 17, 2004",14176,2:10,2004-2005
114,0020400115,"WEDNESDAY, NOVEMBER 17, 2004",18997,2:07,2004-2005
115,0020400116,"WEDNESDAY, NOVEMBER 17, 2004",14866,2:10,2004-2005
116,0020400117,"THURSDAY, NOVEMBER 18, 2004",16446,2:31,2004-2005
117,0020400118,"THURSDAY, NOVEMBER 18, 2004",14706,2:15,2004-2005
118,0020400119,"THURSDAY, NOVEMBER 18, 2004",11939,2:19,2004-2005
119,0020400120,"FRIDAY, NOVEMBER 19, 2004",16886,2:21,2004-2005
120,0020400121,"FRIDAY, NOVEMBER 19, 2004",15586,2:15,2004-2005
121,0020400122,"FRIDAY, NOVEMBER 19, 2004",19735,2:46,2004-2005
122,0020400123,"FRIDAY, NOVEMBER 19, 2004",22076,2:49,2004-2005
123,0020400124,"FRIDAY, NOVEMBER 19, 2004",19658,2:14,2004-2005
124,0020400125,"FRIDAY, NOVEMBER 19, 2004",17171,2:14,2004-2005
125,0020400126,"FRIDAY, NOVEMBER 19, 2004",18422,2:10,2004-2005
126,0020400127,"FRIDAY, NOVEMBER 19, 2004",15375,2:18,2004-2005
127,0020400128,"FRIDAY, NOVEMBER 19, 2004",17317,2:39,2004-2005
128,0020400129,"SATURDAY, NOVEMBER 20, 2004",18255,2:38,2004-2005
129,0020400130,"SATURDAY, NOVEMBER 20, 2004",11986,2:12,2004-2005
130,0020400131,"SATURDAY, NOVEMBER 20, 2004",18045,2:13,2004-2005
131,0020400132,"SATURDAY, NOVEMBER 20, 2004",14365,2:17,2004-2005
132,0020400133,"SATURDAY, NOVEMBER 20, 2004",17317,2:16,2004-2005
133,0020400134,"SATURDAY, NOVEMBER 20, 2004",15632,2:12,2004-2005
134,0020400135,"SATURDAY, NOVEMBER 20, 2004",16164,2:20,2004-2005
135,0020400136,"SUNDAY, NOVEMBER 21, 2004",17264,2:20,2004-2005
136,0020400137,"SUNDAY, NOVEMBER 21, 2004",17077,2:13,2004-2005
137,0020400138,"SUNDAY, NOVEMBER 21, 2004",15410,2:08,2004-2005
138,0020400139,"SUNDAY, NOVEMBER 21, 2004",19600,2:22,2004-2005
139,0020400140,"SUNDAY, NOVEMBER 21, 2004",22076,3:04,2004-2005
140,0020400141,"SUNDAY, NOVEMBER 21, 2004",19763,2:01,2004-2005
141,0020400142,"SUNDAY, NOVEMBER 21, 2004",18025,2:17,2004-2005
142,0020400143,"SUNDAY, NOVEMBER 21, 2004",15622,2:11,2004-2005
143,0020400144,"SUNDAY, NOVEMBER 21, 2004",17317,2:10,2004-2005
144,0020400145,"SUNDAY, NOVEMBER 21, 2004",18997,2:12,2004-2005
145,0020400146,"MONDAY, NOVEMBER 22, 2004",16127,2:26,2004-2005
146,0020400147,"MONDAY, NOVEMBER 22, 2004",19939,2:11,2004-2005
147,0020400148,"MONDAY, NOVEMBER 22, 2004",19911,2:23,2004-2005
148,0020400149,"MONDAY, NOVEMBER 22, 2004",15285,2:08,2004-2005
149,0020400150,"TUESDAY, NOVEMBER 23, 2004",14541,2:07,2004-2005
150,0020400151,"TUESDAY, NOVEMBER 23, 2004",13394,2:22,2004-2005
151,0020400152,"TUESDAY, NOVEMBER 23, 2004",17135,2:19,2004-2005
152,0020400153,"TUESDAY, NOVEMBER 23, 2004",17952,2:11,2004-2005
153,0020400154,"TUESDAY, NOVEMBER 23, 2004",19065,2:22,2004-2005
154,0020400155,"TUESDAY, NOVEMBER 23, 2004",16129,2:09,2004-2005
155,0020400156,"TUESDAY, NOVEMBER 23, 2004",13448,2:34,2004-2005
156,0020400157,"TUESDAY, NOVEMBER 23, 2004",17317,2:10,2004-2005
157,0020400158,"TUESDAY, NOVEMBER 23, 2004",18215,2:13,2004-2005
158,0020400159,"TUESDAY, NOVEMBER 23, 2004",15362,3:18,2004-2005
159,0020400160,"WEDNESDAY, NOVEMBER 24, 2004",18192,2:01,2004-2005
160,0020400161,"WEDNESDAY, NOVEMBER 24, 2004",14901,2:10,2004-2005
161,0020400162,"WEDNESDAY, NOVEMBER 24, 2004",13438,2:06,2004-2005
162,0020400163,"WEDNESDAY, NOVEMBER 24, 2004",19192,2:27,2004-2005
163,0020400164,"WEDNESDAY, NOVEMBER 24, 2004",14590,2:25,2004-2005
164,0020400165,"WEDNESDAY, NOVEMBER 24, 2004",15542,2:26,2004-2005
165,0020400166,"WEDNESDAY, NOVEMBER 24, 2004",18797,2:18,2004-2005
166,0020400167,"WEDNESDAY, NOVEMBER 24, 2004",18563,2:28,2004-2005
167,0020400168,"WEDNESDAY, NOVEMBER 24, 2004",15088,2:06,2004-2005
168,0020400169,"THURSDAY, NOVEMBER 25, 2004",17149,2:36,2004-2005
169,0020400170,"THURSDAY, NOVEMBER 25, 2004",12629,2:36,2004-2005
170,0020400171,"FRIDAY, NOVEMBER 26, 2004",20179,2:09,2004-2005
171,0020400172,"FRIDAY, NOVEMBER 26, 2004",18624,2:14,2004-2005
172,0020400173,"FRIDAY, NOVEMBER 26, 2004",17516,2:29,2004-2005
173,0020400174,"FRIDAY, NOVEMBER 26, 2004",10947,2:30,2004-2005
174,0020400175,"FRIDAY, NOVEMBER 26, 2004",22076,2:40,2004-2005
175,0020400176,"FRIDAY, NOVEMBER 26, 2004",17441,2:23,2004-2005
176,0020400177,"FRIDAY, NOVEMBER 26, 2004",17985,2:06,2004-2005
177,0020400178,"FRIDAY, NOVEMBER 26, 2004",19099,2:11,2004-2005
178,0020400179,"FRIDAY, NOVEMBER 26, 2004",19519,2:02,2004-2005
179,0020400180,"FRIDAY, NOVEMBER 26, 2004",17986,2:10,2004-2005
180,0020400181,"FRIDAY, NOVEMBER 26, 2004",18997,2:36,2004-2005
181,0020400182,"FRIDAY, NOVEMBER 26, 2004",16564,2:12,2004-2005
182,0020400183,"FRIDAY, NOVEMBER 26, 2004",17072,2:18,2004-2005
183,0020400184,"SATURDAY, NOVEMBER 27, 2004",19763,2:05,2004-2005
184,0020400185,"SATURDAY, NOVEMBER 27, 2004",13695,2:07,2004-2005
185,0020400186,"SATURDAY, NOVEMBER 27, 2004",16889,2:26,2004-2005
186,0020400187,"SATURDAY, NOVEMBER 27, 2004",19763,1:60,2004-2005
187,0020400188,"SATURDAY, NOVEMBER 27, 2004",18119,2:15,2004-2005
188,0020400189,"SATURDAY, NOVEMBER 27, 2004",18145,2:15,2004-2005
189,0020400190,"SATURDAY, NOVEMBER 27, 2004",17543,2:13,2004-2005
190,0020400191,"SATURDAY, NOVEMBER 27, 2004",16824,2:14,2004-2005
191,0020400192,"SUNDAY, NOVEMBER 28, 2004",16121,2:25,2004-2005
192,0020400193,"SUNDAY, NOVEMBER 28, 2004",14567,2:44,2004-2005
193,0020400194,"SUNDAY, NOVEMBER 28, 2004",19600,2:31,2004-2005
194,0020400195,"SUNDAY, NOVEMBER 28, 2004",14263,2:10,2004-2005
195,0020400196,"SUNDAY, NOVEMBER 28, 2004",17317,2:21,2004-2005
196,0020400197,"SUNDAY, NOVEMBER 28, 2004",14808,2:19,2004-2005
197,0020400198,"SUNDAY, NOVEMBER 28, 2004",18997,2:11,2004-2005
198,0020400199,"MONDAY, NOVEMBER 29, 2004",12124,2:11,2004-2005
199,0020400200,"MONDAY, NOVEMBER 29, 2004",13119,2:03,2004-2005
200,0020400201,"MONDAY, NOVEMBER 29, 2004",16465,2:05,2004-2005
201,0020400202,"TUESDAY, NOVEMBER 30, 2004",11921,2:07,2004-2005
202,0020400203,"TUESDAY, NOVEMBER 30, 2004",10879,2:49,2004-2005
203,0020400204,"TUESDAY, NOVEMBER 30, 2004",18993,2:25,2004-2005
204,0020400205,"TUESDAY, NOVEMBER 30, 2004",14975,2:15,2004-2005
205,0020400206,"TUESDAY, NOVEMBER 30, 2004",14192,2:11,2004-2005
206,0020400207,"TUESDAY, NOVEMBER 30, 2004",15330,2:10,2004-2005
207,0020400208,"TUESDAY, NOVEMBER 30, 2004",19455,2:12,2004-2005
208,0020400209,"TUESDAY, NOVEMBER 30, 2004",17336,2:02,2004-2005
209,0020400210,"TUESDAY, NOVEMBER 30, 2004",15128,2:16,2004-2005
210,0020400211,"WEDNESDAY, DECEMBER 1, 2004",13180,2:24,2004-2005
211,0020400212,"WEDNESDAY, DECEMBER 1, 2004",15805,2:28,2004-2005
212,0020400213,"WEDNESDAY, DECEMBER 1, 2004",12175,2:13,2004-2005
213,0020400214,"WEDNESDAY, DECEMBER 1, 2004",17858,2:05,2004-2005
214,0020400215,"WEDNESDAY, DECEMBER 1, 2004",12133,2:00,2004-2005
215,0020400216,"WEDNESDAY, DECEMBER 1, 2004",18524,2:01,2004-2005
216,0020400217,"WEDNESDAY, DECEMBER 1, 2004",17566,2:05,2004-2005
217,0020400218,"WEDNESDAY, DECEMBER 1, 2004",14795,1:60,2004-2005
218,0020400219,"WEDNESDAY, DECEMBER 1, 2004",16066,2:40,2004-2005
219,0020400220,"WEDNESDAY, DECEMBER 1, 2004",13587,2:03,2004-2005
220,0020400221,"WEDNESDAY, DECEMBER 1, 2004",15706,2:07,2004-2005
221,0020400222,"THURSDAY, DECEMBER 2, 2004",19524,2:44,2004-2005
222,0020400223,"THURSDAY, DECEMBER 2, 2004",19152,2:25,2004-2005
223,0020400224,"FRIDAY, DECEMBER 3, 2004",15201,2:22,2004-2005
224,0020400225,"FRIDAY, DECEMBER 3, 2004",19763,2:17,2004-2005
225,0020400226,"FRIDAY, DECEMBER 3, 2004",7887,2:13,2004-2005
226,0020400227,"FRIDAY, DECEMBER 3, 2004",16806,2:08,2004-2005
227,0020400228,"FRIDAY, DECEMBER 3, 2004",18797,2:36,2004-2005
228,0020400229,"FRIDAY, DECEMBER 3, 2004",18860,2:05,2004-2005
229,0020400230,"FRIDAY, DECEMBER 3, 2004",16915,2:08,2004-2005
230,0020400231,"FRIDAY, DECEMBER 3, 2004",18997,2:20,2004-2005
231,0020400232,"FRIDAY, DECEMBER 3, 2004",17317,2:15,2004-2005
232,0020400233,"SATURDAY, DECEMBER 4, 2004",18858,2:17,2004-2005
233,0020400234,"SATURDAY, DECEMBER 4, 2004",14518,2:24,2004-2005
234,0020400235,"SATURDAY, DECEMBER 4, 2004",14745,2:17,2004-2005
235,0020400236,"SATURDAY, DECEMBER 4, 2004",19205,2:07,2004-2005
236,0020400237,"SATURDAY, DECEMBER 4, 2004",16332,2:25,2004-2005
237,0020400238,"SATURDAY, DECEMBER 4, 2004",14910,2:06,2004-2005
238,0020400239,"SATURDAY, DECEMBER 4, 2004",17812,1:60,2004-2005
239,0020400240,"SATURDAY, DECEMBER 4, 2004",16643,2:15,2004-2005
240,0020400241,"SATURDAY, DECEMBER 4, 2004",19845,2:07,2004-2005
241,0020400242,"SATURDAY, DECEMBER 4, 2004",18282,2:17,2004-2005
242,0020400243,"SATURDAY, DECEMBER 4, 2004",17587,2:36,2004-2005
243,0020400244,"SATURDAY, DECEMBER 4, 2004",14747,2:29,2004-2005
244,0020400245,"SATURDAY, DECEMBER 4, 2004",17072,2:12,2004-2005
245,0020400246,"SUNDAY, DECEMBER 5, 2004",17317,2:05,2004-2005
246,0020400247,"SUNDAY, DECEMBER 5, 2004",16128,2:06,2004-2005
247,0020400248,"MONDAY, DECEMBER 6, 2004",11227,2:10,2004-2005
248,0020400249,"MONDAY, DECEMBER 6, 2004",9173,2:25,2004-2005
249,0020400250,"MONDAY, DECEMBER 6, 2004",16353,2:02,2004-2005
250,0020400251,"MONDAY, DECEMBER 6, 2004",19576,2:12,2004-2005
251,0020400252,"MONDAY, DECEMBER 6, 2004",14912,2:17,2004-2005
252,0020400253,"MONDAY, DECEMBER 6, 2004",18245,2:17,2004-2005
253,0020400254,"MONDAY, DECEMBER 6, 2004",14065,2:52,2004-2005
254,0020400255,"MONDAY, DECEMBER 6, 2004",14038,2:22,2004-2005
255,0020400256,"TUESDAY, DECEMBER 7, 2004",16556,2:25,2004-2005
256,0020400257,"TUESDAY, DECEMBER 7, 2004",15251,2:21,2004-2005
257,0020400258,"TUESDAY, DECEMBER 7, 2004",15241,2:17,2004-2005
258,0020400259,"TUESDAY, DECEMBER 7, 2004",16235,2:10,2004-2005
259,0020400260,"TUESDAY, DECEMBER 7, 2004",10923,2:14,2004-2005
260,0020400261,"TUESDAY, DECEMBER 7, 2004",14272,2:10,2004-2005
261,0020400262,"TUESDAY, DECEMBER 7, 2004",17317,2:07,2004-2005
262,0020400263,"WEDNESDAY, DECEMBER 8, 2004",16393,2:01,2004-2005
263,0020400264,"WEDNESDAY, DECEMBER 8, 2004",16080,2:06,2004-2005
264,0020400265,"WEDNESDAY, DECEMBER 8, 2004",7271,2:27,2004-2005
265,0020400266,"WEDNESDAY, DECEMBER 8, 2004",22076,2:31,2004-2005
266,0020400267,"WEDNESDAY, DECEMBER 8, 2004",15632,2:23,2004-2005
267,0020400268,"WEDNESDAY, DECEMBER 8, 2004",12542,2:03,2004-2005
268,0020400269,"WEDNESDAY, DECEMBER 8, 2004",15374,2:18,2004-2005
269,0020400270,"WEDNESDAY, DECEMBER 8, 2004",18797,2:25,2004-2005
270,0020400271,"WEDNESDAY, DECEMBER 8, 2004",17513,2:11,2004-2005
271,0020400272,"WEDNESDAY, DECEMBER 8, 2004",18997,2:14,2004-2005
272,0020400273,"THURSDAY, DECEMBER 9, 2004",16170,2:33,2004-2005
273,0020400274,"THURSDAY, DECEMBER 9, 2004",19733,2:22,2004-2005
274,0020400275,"THURSDAY, DECEMBER 9, 2004",15531,2:28,2004-2005
275,0020400276,"FRIDAY, DECEMBER 10, 2004",17197,2:14,2004-2005
276,0020400277,"FRIDAY, DECEMBER 10, 2004",16702,2:08,2004-2005
277,0020400278,"FRIDAY, DECEMBER 10, 2004",13478,2:22,2004-2005
278,0020400279,"FRIDAY, DECEMBER 10, 2004",19600,2:14,2004-2005
279,0020400280,"FRIDAY, DECEMBER 10, 2004",22076,2:13,2004-2005
280,0020400281,"FRIDAY, DECEMBER 10, 2004",20823,2:26,2004-2005
281,0020400282,"FRIDAY, DECEMBER 10, 2004",19101,2:12,2004-2005
282,0020400283,"FRIDAY, DECEMBER 10, 2004",15906,2:20,2004-2005
283,0020400284,"FRIDAY, DECEMBER 10, 2004",17105,2:01,2004-2005
284,0020400285,"FRIDAY, DECEMBER 10, 2004",19531,2:52,2004-2005
285,0020400286,"FRIDAY, DECEMBER 10, 2004",15874,2:17,2004-2005
286,0020400287,"SATURDAY, DECEMBER 11, 2004",8735,2:17,2004-2005
287,0020400288,"SATURDAY, DECEMBER 11, 2004",17091,2:28,2004-2005
288,0020400289,"SATURDAY, DECEMBER 11, 2004",18119,2:23,2004-2005
289,0020400290,"SATURDAY, DECEMBER 11, 2004",20782,2:14,2004-2005
290,0020400291,"SATURDAY, DECEMBER 11, 2004",18189,2:12,2004-2005
291,0020400292,"SATURDAY, DECEMBER 11, 2004",18797,2:08,2004-2005
292,0020400293,"SATURDAY, DECEMBER 11, 2004",17072,2:18,2004-2005
293,0020400294,"SATURDAY, DECEMBER 11, 2004",19697,2:17,2004-2005
294,0020400295,"SUNDAY, DECEMBER 12, 2004",19763,2:17,2004-2005
295,0020400296,"SUNDAY, DECEMBER 12, 2004",19202,2:17,2004-2005
296,0020400297,"SUNDAY, DECEMBER 12, 2004",13969,2:12,2004-2005
297,0020400298,"SUNDAY, DECEMBER 12, 2004",15764,2:18,2004-2005
298,0020400299,"SUNDAY, DECEMBER 12, 2004",15802,2:09,2004-2005
299,0020400300,"SUNDAY, DECEMBER 12, 2004",14023,2:08,2004-2005
300,0020400301,"SUNDAY, DECEMBER 12, 2004",18997,2:16,2004-2005
301,0020400302,"MONDAY, DECEMBER 13, 2004",19600,2:19,2004-2005
302,0020400303,"MONDAY, DECEMBER 13, 2004",15516,2:16,2004-2005
303,0020400304,"MONDAY, DECEMBER 13, 2004",16191,2:18,2004-2005
304,0020400305,"MONDAY, DECEMBER 13, 2004",14228,2:08,2004-2005
305,0020400306,"MONDAY, DECEMBER 13, 2004",16007,3:07,2004-2005
306,0020400307,"TUESDAY, DECEMBER 14, 2004",15392,2:24,2004-2005
307,0020400308,"TUESDAY, DECEMBER 14, 2004",13589,2:41,2004-2005
308,0020400309,"TUESDAY, DECEMBER 14, 2004",16794,2:24,2004-2005
309,0020400310,"TUESDAY, DECEMBER 14, 2004",7975,2:34,2004-2005
310,0020400311,"TUESDAY, DECEMBER 14, 2004",13687,2:06,2004-2005
311,0020400312,"TUESDAY, DECEMBER 14, 2004",15103,1:58,2004-2005
312,0020400313,"TUESDAY, DECEMBER 14, 2004",19561,2:21,2004-2005
313,0020400314,"TUESDAY, DECEMBER 14, 2004",19101,2:20,2004-2005
314,0020400315,"TUESDAY, DECEMBER 14, 2004",17072,2:11,2004-2005
315,0020400316,"WEDNESDAY, DECEMBER 15, 2004",15371,2:21,2004-2005
316,0020400317,"WEDNESDAY, DECEMBER 15, 2004",16888,2:05,2004-2005
317,0020400318,"WEDNESDAY, DECEMBER 15, 2004",18234,2:20,2004-2005
318,0020400319,"WEDNESDAY, DECEMBER 15, 2004",17897,2:07,2004-2005
319,0020400320,"WEDNESDAY, DECEMBER 15, 2004",19763,2:22,2004-2005
320,0020400321,"WEDNESDAY, DECEMBER 15, 2004",14163,2:05,2004-2005
321,0020400322,"WEDNESDAY, DECEMBER 15, 2004",13641,2:07,2004-2005
322,0020400323,"WEDNESDAY, DECEMBER 15, 2004",9960,2:09,2004-2005
323,0020400324,"WEDNESDAY, DECEMBER 15, 2004",17384,2:19,2004-2005
324,0020400325,"WEDNESDAY, DECEMBER 15, 2004",14908,2:16,2004-2005
325,0020400326,"THURSDAY, DECEMBER 16, 2004",22076,2:21,2004-2005
326,0020400327,"THURSDAY, DECEMBER 16, 2004",14403,2:12,2004-2005
327,0020400328,"THURSDAY, DECEMBER 16, 2004",17317,2:09,2004-2005
328,0020400329,"FRIDAY, DECEMBER 17, 2004",19286,2:36,2004-2005
329,0020400330,"FRIDAY, DECEMBER 17, 2004",15357,2:10,2004-2005
330,0020400331,"FRIDAY, DECEMBER 17, 2004",15504,2:14,2004-2005
