,GID,GAME_DATE,ATTENDANCE,GAME_TIME,SEASON
0,0028400001,"FRIDAY, OCTOBER 26, 1984",7117.0,,1984-1985
1,0028400002,"FRIDAY, OCTOBER 26, 1984",11892.0,,1984-1985
2,0028400003,"FRIDAY, OCTOBER 26, 1984",27563.0,,1984-1985
3,0028400004,"FRIDAY, OCTOBER 26, 1984",10061.0,,1984-1985
4,0028400005,"FRIDAY, OCTOBER 26, 1984",13913.0,,1984-1985
5,0028400006,"FRIDAY, OCTOBER 26, 1984",6547.0,,1984-1985
6,0028400007,"SATURDAY, OCTOBER 27, 1984",13506.0,,1984-1985
7,0028400008,"SATURDAY, OCTOBER 27, 1984",8256.0,,1984-1985
8,0028400009,"SATURDAY, OCTOBER 27, 1984",17007.0,,1984-1985
9,0028400010,"SATURDAY, OCTOBER 27, 1984",8285.0,,1984-1985
10,0028400011,"SATURDAY, OCTOBER 27, 1984",16083.0,,1984-1985
11,0028400012,"SATURDAY, OCTOBER 27, 1984",13694.0,,1984-1985
12,0028400013,"SATURDAY, OCTOBER 27, 1984",11052.0,,1984-1985
13,0028400014,"SATURDAY, OCTOBER 27, 1984",10260.0,,1984-1985
14,0028400015,"SATURDAY, OCTOBER 27, 1984",11321.0,,1984-1985
15,0028400016,"SATURDAY, OCTOBER 27, 1984",16384.0,,1984-1985
16,0028400017,"SUNDAY, OCTOBER 28, 1984",17007.0,,1984-1985
17,0028400018,"SUNDAY, OCTOBER 28, 1984",5361.0,,1984-1985
18,0028400019,"MONDAY, OCTOBER 29, 1984",9358.0,,1984-1985
19,0028400020,"TUESDAY, OCTOBER 30, 1984",11545.0,,1984-1985
20,0028400021,"TUESDAY, OCTOBER 30, 1984",16016.0,,1984-1985
21,0028400022,"TUESDAY, OCTOBER 30, 1984",7249.0,,1984-1985
22,0028400023,"TUESDAY, OCTOBER 30, 1984",12668.0,,1984-1985
23,0028400024,"TUESDAY, OCTOBER 30, 1984",8175.0,,1984-1985
24,0028400025,"TUESDAY, OCTOBER 30, 1984",9391.0,,1984-1985
25,0028400026,"TUESDAY, OCTOBER 30, 1984",6677.0,,1984-1985
26,0028400027,"TUESDAY, OCTOBER 30, 1984",12781.0,,1984-1985
27,0028400028,"TUESDAY, OCTOBER 30, 1984",8272.0,,1984-1985
28,0028400029,"TUESDAY, OCTOBER 30, 1984",13665.0,,1984-1985
29,0028400030,"WEDNESDAY, OCTOBER 31, 1984",7705.0,,1984-1985
30,0028400031,"WEDNESDAY, OCTOBER 31, 1984",10633.0,,1984-1985
31,0028400032,"WEDNESDAY, OCTOBER 31, 1984",14890.0,,1984-1985
32,0028400033,"THURSDAY, NOVEMBER 1, 1984",6871.0,,1984-1985
33,0028400034,"THURSDAY, NOVEMBER 1, 1984",7070.0,,1984-1985
34,0028400035,"THURSDAY, NOVEMBER 1, 1984",9413.0,,1984-1985
35,0028400036,"THURSDAY, NOVEMBER 1, 1984",11640.0,,1984-1985
36,0028400037,"THURSDAY, NOVEMBER 1, 1984",12018.0,,1984-1985
37,0028400038,"THURSDAY, NOVEMBER 1, 1984",14660.0,,1984-1985
38,0028400039,"THURSDAY, NOVEMBER 1, 1984",3980.0,,1984-1985
39,0028400040,"FRIDAY, NOVEMBER 2, 1984",13550.0,,1984-1985
40,0028400041,"FRIDAY, NOVEMBER 2, 1984",,,1984-1985
