,GID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PTS_PAINT,PTS_2ND_CHANCE,PTS_FB,LARGEST_LEAD,LEAD_CHANGES,TIMES_TIED,TEAM_TURNOVERS,TOTAL_TURNOVERS,TEAM_REBOUNDS,PTS_OFF_TO,SEASON
56,0020800029,00,1610612753,ORL,Orlando,42,22,9,18,1,0,1,13,5,16.0,2008-2009
57,0020800029,00,1610612758,SAC,Sacramento,34,12,18,2,1,0,0,12,8,15.0,2008-2009
58,0020800030,00,1610612764,WAS,Washington,38,9,6,1,4,1,0,8,4,11.0,2008-2009
59,0020800030,00,1610612765,DET,Detroit,36,28,17,17,4,1,1,18,5,23.0,2008-2009
60,0020800031,00,1610612744,GSW,Golden State,36,20,20,19,13,11,1,17,22,16.0,2008-2009
61,0020800031,00,1610612751,NJN,New Jersey,48,21,13,6,13,11,0,17,9,20.0,2008-2009
62,0020800032,00,1610612750,MIN,Minnesota,44,20,4,5,5,4,1,16,9,16.0,2008-2009
63,0020800032,00,1610612742,DAL,Dallas,32,11,11,12,5,4,1,12,11,18.0,2008-2009
64,0020800033,00,1610612739,CLE,Cleveland,30,9,11,8,9,11,1,18,11,26.0,2008-2009
65,0020800033,00,1610612740,NOH,New Orleans,42,10,17,12,9,11,0,14,8,12.0,2008-2009
66,0020800034,00,1610612763,MEM,Memphis,34,14,12,9,10,13,1,17,9,17.0,2008-2009
67,0020800034,00,1610612741,CHI,Chicago,34,14,16,10,10,13,2,14,5,9.0,2008-2009
68,0020800035,00,1610612745,HOU,Houston,32,14,7,16,8,4,1,17,8,18.0,2008-2009
69,0020800035,00,1610612760,OKC,Oklahoma City,48,12,21,1,8,4,2,16,11,20.0,2008-2009
70,0020800036,00,1610612761,TOR,Toronto,20,7,4,13,9,4,1,19,4,16.0,2008-2009
71,0020800036,00,1610612749,MIL,Milwaukee,50,10,14,8,9,4,1,15,10,17.0,2008-2009
72,0020800037,00,1610612747,LAL,Los Angeles,36,21,11,9,19,11,1,16,12,14.0,2008-2009
73,0020800037,00,1610612743,DEN,Denver,40,4,15,9,19,11,0,19,11,15.0,2008-2009
74,0020800038,00,1610612746,LAC,Los Angeles,36,13,11,6,14,9,0,18,5,16.0,2008-2009
75,0020800038,00,1610612762,UTA,Utah,60,14,8,26,14,9,1,5,9,5.0,2008-2009
76,0020800039,00,1610612756,PHX,Phoenix,42,4,12,14,7,8,1,12,9,16.0,2008-2009
77,0020800039,00,1610612757,POR,Portland,30,15,5,8,7,8,1,11,8,15.0,2008-2009
78,0020800040,00,1610612752,NYK,New York,26,5,4,2,2,4,0,16,7,26.0,2008-2009
79,0020800040,00,1610612749,MIL,Milwaukee,38,10,6,16,2,4,0,14,16,18.0,2008-2009
80,0020800041,00,1610612760,OKC,Oklahoma City,54,25,20,3,9,4,0,13,9,18.0,2008-2009
81,0020800041,00,1610612750,MIN,Minnesota,46,11,4,12,8,4,0,14,5,13.0,2008-2009
82,0020800042,00,1610612766,CHA,Charlotte,26,5,3,2,3,3,1,14,4,19.0,2008-2009
83,0020800042,00,1610612765,DET,Detroit,40,17,6,20,3,3,0,8,7,13.0,2008-2009
84,0020800043,00,1610612741,CHI,Chicago,34,6,3,6,2,6,1,18,9,26.0,2008-2009
85,0020800043,00,1610612753,ORL,Orlando,36,21,18,17,2,6,0,19,7,27.0,2008-2009
86,0020800044,00,1610612755,PHI,Philadelphia,54,15,18,40,3,3,0,14,12,16.0,2008-2009
87,0020800044,00,1610612758,SAC,Sacramento,40,14,11,2,3,3,2,21,10,26.0,2008-2009
88,0020800045,00,1610612744,GSW,Golden State,50,15,13,5,7,3,0,12,10,9.0,2008-2009
89,0020800045,00,1610612763,MEM,Memphis,46,10,18,14,7,3,3,18,11,18.0,2008-2009
90,0020800046,00,1610612739,CLE,Cleveland,26,5,14,25,1,2,1,11,5,18.0,2008-2009
91,0020800046,00,1610612742,DAL,Dallas,38,8,19,2,1,2,0,14,7,20.0,2008-2009
92,0020800047,00,1610612746,LAC,Los Angeles,32,9,0,7,9,6,1,19,12,19.0,2008-2009
93,0020800047,00,1610612762,UTA,Utah,44,19,9,20,9,6,1,10,11,7.0,2008-2009
94,0020800048,00,1610612756,PHX,Phoenix,44,7,20,31,0,0,1,20,6,17.0,2008-2009
95,0020800048,00,1610612751,NJN,New Jersey,22,13,16,0,0,0,0,15,9,17.0,2008-2009
96,0020800049,00,1610612745,HOU,Houston,26,13,12,6,5,3,0,11,8,9.0,2008-2009
97,0020800049,00,1610612738,BOS,Boston,42,16,9,16,5,3,1,17,6,18.0,2008-2009
98,0020800050,00,1610612759,SAS,San Antonio,28,7,7,4,4,0,0,7,4,6.0,2008-2009
99,0020800050,00,1610612742,DAL,Dallas,26,12,6,23,4,0,0,7,3,8.0,2008-2009
100,0020800051,00,1610612756,PHX,Phoenix,50,8,13,10,2,0,1,17,7,22.0,2008-2009
101,0020800051,00,1610612754,IND,Indiana,36,10,11,11,2,0,1,16,8,21.0,2008-2009
102,0020800052,00,1610612761,TOR,Toronto,32,7,0,3,15,4,0,11,5,8.0,2008-2009
103,0020800052,00,1610612765,DET,Detroit,46,15,11,16,15,4,2,7,6,6.0,2008-2009
104,0020800053,00,1610612748,MIA,Miami,46,17,21,29,0,0,0,14,7,10.0,2008-2009
105,0020800053,00,1610612755,PHI,Philadelphia,36,12,8,0,0,0,1,26,5,32.0,2008-2009
106,0020800054,00,1610612752,NYK,New York,32,10,8,14,9,5,0,21,3,16.0,2008-2009
107,0020800054,00,1610612766,CHA,Charlotte,44,14,7,7,9,5,1,19,4,25.0,2008-2009
108,0020800055,00,1610612741,CHI,Chicago,24,9,18,4,1,2,1,13,10,18.0,2008-2009
109,0020800055,00,1610612739,CLE,Cleveland,44,13,23,17,1,2,1,13,11,11.0,2008-2009
110,0020800056,00,1610612749,MIL,Milwaukee,42,9,33,18,4,5,2,19,13,23.0,2008-2009
111,0020800056,00,1610612764,WAS,Washington,40,14,16,14,4,5,1,20,14,35.0,2008-2009
112,0020800057,00,1610612750,MIN,Minnesota,46,25,4,9,16,14,0,10,14,11.0,2008-2009
113,0020800057,00,1610612759,SAS,San Antonio,40,4,4,7,16,14,0,12,9,11.0,2008-2009
114,0020800058,00,1610612737,ATL,Atlanta,22,9,8,11,3,3,0,14,7,14.0,2008-2009
115,0020800058,00,1610612740,NOH,New Orleans,30,2,9,5,3,3,1,15,8,20.0,2008-2009
116,0020800059,00,1610612738,BOS,Boston,44,14,10,17,3,5,2,14,11,8.0,2008-2009
117,0020800059,00,1610612760,OKC,Oklahoma City,32,11,11,8,3,5,0,15,4,20.0,2008-2009
118,0020800060,00,1610612762,UTA,Utah,44,16,8,7,16,9,0,16,5,23.0,2008-2009
119,0020800060,00,1610612757,POR,Portland,30,16,9,11,16,9,0,16,4,25.0,2008-2009
120,0020800061,00,1610612758,SAC,Sacramento,44,12,20,19,2,1,2,19,15,20.0,2008-2009
121,0020800061,00,1610612763,MEM,Memphis,26,13,15,4,2,1,3,18,9,25.0,2008-2009
122,0020800062,00,1610612743,DEN,Denver,54,11,27,18,15,9,0,20,10,24.0,2008-2009
123,0020800062,00,1610612744,GSW,Golden State,52,19,9,12,15,9,0,10,8,21.0,2008-2009
124,0020800063,00,1610612747,LAL,Los Angeles,38,32,12,20,15,11,0,12,17,14.0,2008-2009
125,0020800063,00,1610612746,LAC,Los Angeles,40,13,14,5,15,11,3,19,10,21.0,2008-2009
126,0020800064,00,1610612755,PHI,Philadelphia,46,21,20,3,1,1,0,14,8,17.0,2008-2009
127,0020800064,00,1610612753,ORL,Orlando,46,12,14,23,1,1,0,10,9,18.0,2008-2009
128,0020800065,00,1610612757,POR,Portland,34,15,4,10,16,5,0,12,10,11.0,2008-2009
129,0020800065,00,1610612745,HOU,Houston,44,10,10,3,15,5,0,8,3,5.0,2008-2009
130,0020800066,00,1610612740,NOH,New Orleans,30,11,7,7,7,6,0,17,10,30.0,2008-2009
131,0020800066,00,1610612766,CHA,Charlotte,20,10,4,14,7,6,1,15,6,22.0,2008-2009
132,0020800067,00,1610612764,WAS,Washington,60,18,14,1,4,4,0,12,9,19.0,2008-2009
133,0020800067,00,1610612752,NYK,New York,44,6,17,13,4,4,0,10,10,10.0,2008-2009
134,0020800068,00,1610612737,ATL,Atlanta,42,13,18,27,0,0,1,15,9,15.0,2008-2009
135,0020800068,00,1610612761,TOR,Toronto,38,11,3,0,0,0,0,12,8,22.0,2008-2009
136,0020800069,00,1610612738,BOS,Boston,60,10,24,18,1,2,0,18,7,15.0,2008-2009
137,0020800069,00,1610612749,MIL,Milwaukee,36,10,10,13,1,2,1,23,7,34.0,2008-2009
138,0020800070,00,1610612754,IND,Indiana,50,26,19,10,7,5,0,24,8,26.0,2008-2009
139,0020800070,00,1610612739,CLE,Cleveland,40,8,9,9,7,5,1,16,6,14.0,2008-2009
140,0020800071,00,1610612765,DET,Detroit,26,13,12,14,5,5,1,10,8,13.0,2008-2009
141,0020800071,00,1610612751,NJN,New Jersey,46,18,15,9,5,5,2,8,7,8.0,2008-2009
142,0020800072,00,1610612759,SAS,San Antonio,36,12,10,3,2,4,0,14,9,19.0,2008-2009
143,0020800072,00,1610612748,MIA,Miami,30,12,14,24,2,4,0,8,3,4.0,2008-2009
144,0020800073,00,1610612756,PHX,Phoenix,38,11,10,4,5,4,0,18,6,19.0,2008-2009
145,0020800073,00,1610612741,CHI,Chicago,36,11,20,27,5,4,0,12,8,16.0,2008-2009
146,0020800074,00,1610612762,UTA,Utah,46,7,17,31,1,0,0,19,8,15.0,2008-2009
147,0020800074,00,1610612760,OKC,Oklahoma City,38,13,16,8,1,0,0,14,11,14.0,2008-2009
148,0020800075,00,1610612758,SAC,Sacramento,50,17,6,22,0,1,0,10,7,16.0,2008-2009
149,0020800075,00,1610612750,MIN,Minnesota,36,10,10,0,0,1,2,10,6,15.0,2008-2009
150,0020800076,00,1610612742,DAL,Dallas,36,17,19,5,15,10,0,17,6,22.0,2008-2009
151,0020800076,00,1610612743,DEN,Denver,48,19,18,10,15,10,0,11,15,16.0,2008-2009
152,0020800077,00,1610612744,GSW,Golden State,52,19,18,8,17,10,1,13,12,14.0,2008-2009
153,0020800077,00,1610612763,MEM,Memphis,46,19,21,12,17,10,0,13,9,20.0,2008-2009
154,0020800078,00,1610612746,LAC,Los Angeles,42,10,4,0,0,3,0,11,8,14.0,2008-2009
155,0020800078,00,1610612745,HOU,Houston,44,17,6,15,0,3,0,13,7,16.0,2008-2009
156,0020800079,00,1610612754,IND,Indiana,44,20,16,18,6,2,1,13,9,18.0,2008-2009
157,0020800079,00,1610612751,NJN,New Jersey,18,4,5,4,6,2,1,14,12,20.0,2008-2009
158,0020800080,00,1610612753,ORL,Orlando,48,19,12,29,0,3,1,13,13,6.0,2008-2009
159,0020800080,00,1610612764,WAS,Washington,20,14,8,0,0,3,2,16,12,23.0,2008-2009
160,0020800081,00,1610612740,NOH,New Orleans,38,11,7,17,2,0,0,10,9,9.0,2008-2009
161,0020800081,00,1610612748,MIA,Miami,26,7,5,1,2,0,0,10,6,16.0,2008-2009
162,0020800082,00,1610612741,CHI,Chicago,36,25,9,10,3,6,0,14,9,26.0,2008-2009
163,0020800082,00,1610612739,CLE,Cleveland,44,19,10,14,3,6,1,12,17,7.0,2008-2009
164,0020800083,00,1610612756,PHX,Phoenix,30,5,3,14,0,0,1,17,13,28.0,2008-2009
165,0020800083,00,1610612749,MIL,Milwaukee,34,8,10,0,0,0,0,11,6,6.0,2008-2009
166,0020800084,00,1610612750,MIN,Minnesota,38,18,5,12,3,10,0,11,13,13.0,2008-2009
167,0020800084,00,1610612757,POR,Portland,24,16,4,6,3,10,0,11,6,15.0,2008-2009
168,0020800085,00,1610612766,CHA,Charlotte,28,9,3,11,14,8,0,9,11,11.0,2008-2009
169,0020800085,00,1610612761,TOR,Toronto,30,9,2,15,14,8,1,12,6,10.0,2008-2009
170,0020800086,00,1610612752,NYK,New York,36,14,6,12,13,5,0,18,9,8.0,2008-2009
171,0020800086,00,1610612762,UTA,Utah,44,8,7,8,13,5,2,22,3,30.0,2008-2009
172,0020800087,00,1610612742,DAL,Dallas,32,10,9,2,7,9,1,13,8,11.0,2008-2009
173,0020800087,00,1610612746,LAC,Los Angeles,30,9,7,15,7,9,0,18,9,22.0,2008-2009
174,0020800088,00,1610612738,BOS,Boston,44,9,13,23,3,7,0,20,10,16.0,2008-2009
175,0020800088,00,1610612765,DET,Detroit,24,12,10,6,3,7,1,17,11,23.0,2008-2009
176,0020800089,00,1610612760,OKC,Oklahoma City,46,21,9,7,6,11,0,17,9,19.0,2008-2009
177,0020800089,00,1610612737,ATL,Atlanta,34,8,23,11,6,11,0,13,15,8.0,2008-2009
178,0020800090,00,1610612743,DEN,Denver,44,22,18,16,11,9,0,22,12,20.0,2008-2009
179,0020800090,00,1610612763,MEM,Memphis,34,5,11,10,11,9,1,23,8,18.0,2008-2009
180,0020800091,00,1610612744,GSW,Golden State,56,17,14,4,5,5,0,16,11,16.0,2008-2009
181,0020800091,00,1610612758,SAC,Sacramento,54,12,17,20,5,5,1,17,11,11.0,2008-2009
182,0020800092,00,1610612747,LAL,Los Angeles,44,16,17,29,2,1,0,18,5,29.0,2008-2009
183,0020800092,00,1610612745,HOU,Houston,36,16,9,16,2,1,1,20,8,30.0,2008-2009
184,0020800093,00,1610612754,IND,Indiana,44,13,10,8,12,9,0,11,12,9.0,2008-2009
185,0020800093,00,1610612760,OKC,Oklahoma City,32,22,11,15,12,9,1,18,9,19.0,2008-2009
186,0020800094,00,1610612753,ORL,Orlando,40,11,23,4,14,10,0,14,11,17.0,2008-2009
187,0020800094,00,1610612757,POR,Portland,36,9,10,12,14,10,1,6,10,4.0,2008-2009
188,0020800095,00,1610612738,BOS,Boston,30,2,6,8,5,6,0,11,5,13.0,2008-2009
189,0020800095,00,1610612761,TOR,Toronto,22,11,2,16,5,6,0,16,10,16.0,2008-2009
190,0020800096,00,1610612748,MIA,Miami,28,17,2,6,9,8,0,13,10,18.0,2008-2009
191,0020800096,00,1610612751,NJN,New Jersey,26,17,8,12,9,8,1,19,8,26.0,2008-2009
192,0020800097,00,1610612763,MEM,Memphis,38,21,7,2,21,13,2,16,8,14.0,2008-2009
193,0020800097,00,1610612756,PHX,Phoenix,42,17,10,17,22,13,0,19,8,15.0,2008-2009
194,0020800098,00,1610612766,CHA,Charlotte,30,12,5,10,1,3,3,18,15,18.0,2008-2009
195,0020800098,00,1610612743,DEN,Denver,42,8,14,11,1,3,2,16,15,18.0,2008-2009
196,0020800099,00,1610612739,CLE,Cleveland,36,12,11,11,12,8,1,10,5,11.0,2008-2009
197,0020800099,00,1610612749,MIL,Milwaukee,20,17,7,3,12,8,1,17,11,19.0,2008-2009
198,0020800100,00,1610612755,PHI,Philadelphia,44,15,15,4,6,4,1,17,8,16.0,2008-2009
199,0020800100,00,1610612762,UTA,Utah,54,20,9,14,6,4,1,15,8,6.0,2008-2009
200,0020800101,00,1610612741,CHI,Chicago,50,20,19,5,7,4,2,12,7,18.0,2008-2009
201,0020800101,00,1610612737,ATL,Atlanta,46,17,20,13,7,4,0,10,8,10.0,2008-2009
202,0020800102,00,1610612747,LAL,Los Angeles,56,27,21,8,2,3,0,15,7,12.0,2008-2009
203,0020800102,00,1610612742,DAL,Dallas,40,23,26,12,2,3,1,22,7,26.0,2008-2009
204,0020800103,00,1610612759,SAS,San Antonio,34,18,3,14,6,12,1,14,8,13.0,2008-2009
205,0020800103,00,1610612752,NYK,New York,30,6,13,6,6,12,0,15,8,11.0,2008-2009
206,0020800104,00,1610612765,DET,Detroit,36,9,4,8,6,10,0,7,7,8.0,2008-2009
207,0020800104,00,1610612758,SAC,Sacramento,46,13,6,15,6,10,1,13,9,17.0,2008-2009
208,0020800105,00,1610612750,MIN,Minnesota,60,30,18,13,3,6,0,11,10,9.0,2008-2009
209,0020800105,00,1610612744,GSW,Golden State,40,16,17,13,3,6,1,20,10,18.0,2008-2009
210,0020800106,00,1610612761,TOR,Toronto,38,20,7,2,1,2,0,14,11,19.0,2008-2009
211,0020800106,00,1610612755,PHI,Philadelphia,38,7,19,17,1,2,0,13,3,16.0,2008-2009
212,0020800107,00,1610612738,BOS,Boston,28,18,9,4,21,18,0,15,10,20.0,2008-2009
213,0020800107,00,1610612737,ATL,Atlanta,20,12,7,16,20,18,1,15,10,14.0,2008-2009
214,0020800108,00,1610612757,POR,Portland,42,12,10,12,9,7,0,12,6,13.0,2008-2009
215,0020800108,00,1610612748,MIA,Miami,38,15,10,5,9,7,2,19,11,26.0,2008-2009
216,0020800109,00,1610612754,IND,Indiana,44,12,18,16,3,1,0,12,9,6.0,2008-2009
217,0020800109,00,1610612751,NJN,New Jersey,30,15,4,2,3,1,0,18,3,25.0,2008-2009
218,0020800110,00,1610612763,MEM,Memphis,46,9,15,7,7,5,1,17,6,24.0,2008-2009
219,0020800110,00,1610612752,NYK,New York,44,13,19,32,7,5,0,12,1,10.0,2008-2009
220,0020800111,00,1610612759,SAS,San Antonio,30,14,2,13,2,3,0,11,4,12.0,2008-2009
221,0020800111,00,1610612749,MIL,Milwaukee,22,19,5,10,2,3,1,8,7,8.0,2008-2009
222,0020800112,00,1610612747,LAL,Los Angeles,36,11,13,23,0,0,0,9,5,7.0,2008-2009
223,0020800112,00,1610612740,NOH,New Orleans,40,9,6,0,0,0,1,17,12,23.0,2008-2009
224,0020800113,00,1610612753,ORL,Orlando,46,14,14,32,0,0,0,8,6,7.0,2008-2009
225,0020800113,00,1610612760,OKC,Oklahoma City,38,10,16,0,0,0,0,13,14,14.0,2008-2009
226,0020800114,00,1610612762,UTA,Utah,36,16,17,6,11,26,0,18,7,21.0,2008-2009
227,0020800114,00,1610612764,WAS,Washington,40,22,8,11,11,26,0,17,12,8.0,2008-2009
228,0020800115,00,1610612746,LAC,Los Angeles,34,13,4,0,0,4,0,13,9,13.0,2008-2009
229,0020800115,00,1610612758,SAC,Sacramento,44,15,4,12,0,4,3,13,13,11.0,2008-2009
230,0020800116,00,1610612756,PHX,Phoenix,36,20,4,8,7,0,1,14,6,19.0,2008-2009
231,0020800116,00,1610612745,HOU,Houston,44,13,9,19,7,0,1,10,5,15.0,2008-2009
232,0020800117,00,1610612739,CLE,Cleveland,52,11,12,12,8,13,0,9,5,15.0,2008-2009
233,0020800117,00,1610612743,DEN,Denver,42,14,18,6,8,13,1,14,6,19.0,2008-2009
234,0020800118,00,1610612742,DAL,Dallas,38,18,13,19,3,2,1,14,11,15.0,2008-2009
235,0020800118,00,1610612741,CHI,Chicago,40,16,18,17,3,2,1,7,9,7.0,2008-2009
236,0020800119,00,1610612744,GSW,Golden State,48,16,24,12,4,3,0,15,10,17.0,2008-2009
237,0020800119,00,1610612765,DET,Detroit,50,13,19,9,4,3,1,18,8,23.0,2008-2009
238,0020800120,00,1610612762,UTA,Utah,42,30,10,12,6,11,1,20,12,30.0,2008-2009
239,0020800120,00,1610612766,CHA,Charlotte,36,22,17,8,6,11,0,15,5,15.0,2008-2009
240,0020800121,00,1610612755,PHI,Philadelphia,42,22,17,4,1,1,0,10,7,13.0,2008-2009
241,0020800121,00,1610612754,IND,Indiana,48,14,15,26,1,1,1,19,13,21.0,2008-2009
242,0020800122,00,1610612748,MIA,Miami,48,23,12,29,0,0,1,15,10,20.0,2008-2009
243,0020800122,00,1610612764,WAS,Washington,40,14,6,0,0,0,0,13,8,18.0,2008-2009
244,0020800123,00,1610612751,NJN,New Jersey,48,14,18,9,10,10,2,8,9,10.0,2008-2009
245,0020800123,00,1610612737,ATL,Atlanta,38,16,8,5,10,10,0,12,9,15.0,2008-2009
246,0020800124,00,1610612760,OKC,Oklahoma City,66,13,13,4,1,3,0,16,6,14.0,2008-2009
247,0020800124,00,1610612752,NYK,New York,54,18,15,30,1,3,0,14,10,14.0,2008-2009
248,0020800125,00,1610612738,BOS,Boston,20,11,8,8,3,7,1,18,4,28.0,2008-2009
249,0020800125,00,1610612743,DEN,Denver,42,12,18,15,3,7,1,19,7,21.0,2008-2009
250,0020800126,00,1610612749,MIL,Milwaukee,48,28,13,8,12,9,0,19,9,20.0,2008-2009
251,0020800126,00,1610612763,MEM,Memphis,44,12,6,16,12,9,1,13,6,15.0,2008-2009
252,0020800127,00,1610612757,POR,Portland,26,7,6,5,15,11,1,11,6,15.0,2008-2009
253,0020800127,00,1610612740,NOH,New Orleans,30,10,6,7,15,11,0,9,3,11.0,2008-2009
254,0020800128,00,1610612753,ORL,Orlando,22,24,14,3,5,6,0,13,10,18.0,2008-2009
255,0020800128,00,1610612742,DAL,Dallas,44,9,24,15,4,5,2,18,4,17.0,2008-2009
256,0020800129,00,1610612745,HOU,Houston,34,17,6,14,7,4,0,14,6,11.0,2008-2009
257,0020800129,00,1610612759,SAS,San Antonio,26,3,4,5,8,4,1,14,7,13.0,2008-2009
258,0020800130,00,1610612756,PHX,Phoenix,44,20,14,13,9,9,1,23,14,17.0,2008-2009
259,0020800130,00,1610612758,SAC,Sacramento,36,10,8,5,9,9,0,19,7,16.0,2008-2009
260,0020800131,00,1610612765,DET,Detroit,30,9,4,20,2,3,1,19,8,24.0,2008-2009
261,0020800131,00,1610612747,LAL,Los Angeles,52,16,10,2,2,3,1,12,6,20.0,2008-2009
262,0020800132,00,1610612744,GSW,Golden State,62,14,6,20,8,4,0,12,16,15.0,2008-2009
263,0020800132,00,1610612746,LAC,Los Angeles,46,19,7,4,8,4,0,11,6,14.0,2008-2009
264,0020800133,00,1610612737,ATL,Atlanta,32,17,25,5,6,7,0,17,15,18.0,2008-2009
265,0020800133,00,1610612751,NJN,New Jersey,28,6,10,20,6,7,0,18,6,24.0,2008-2009
