,GID,GAME_DATE,ATTENDANCE,GAME_TIME,SEASON
62,0028000063,"TUESDAY, OCTOBER 21, 1980",7711.0,,1980-1981
63,0028000064,"TUESDAY, OCTOBER 21, 1980",12666.0,,1980-1981
64,0028000065,"TUESDAY, OCTOBER 21, 1980",8615.0,,1980-1981
65,0028000066,"WEDNESDAY, OCTOBER 22, 1980",6626.0,,1980-1981
66,0028000067,"WEDNESDAY, OCTOBER 22, 1980",5118.0,,1980-1981
67,0028000068,"WEDNESDAY, OCTOBER 22, 1980",7138.0,,1980-1981
68,0028000069,"WEDNESDAY, OCTOBER 22, 1980",5279.0,,1980-1981
69,0028000070,"WEDNESDAY, OCTOBER 22, 1980",14125.0,,1980-1981
70,0028000071,"THURSDAY, OCTOBER 23, 1980",11531.0,,1980-1981
71,0028000072,"THURSDAY, OCTOBER 23, 1980",7227.0,,1980-1981
72,0028000073,"THURSDAY, OCTOBER 23, 1980",12941.0,,1980-1981
73,0028000074,"FRIDAY, OCTOBER 24, 1980",7168.0,,1980-1981
74,0028000075,"FRIDAY, OCTOBER 24, 1980",6177.0,,1980-1981
75,0028000076,"FRIDAY, OCTOBER 24, 1980",12666.0,,1980-1981
76,0028000077,"FRIDAY, OCTOBER 24, 1980",5005.0,,1980-1981
77,0028000078,"FRIDAY, OCTOBER 24, 1980",8437.0,,1980-1981
78,0028000079,"FRIDAY, OCTOBER 24, 1980",12201.0,,1980-1981
79,0028000080,"FRIDAY, OCTOBER 24, 1980",8359.0,,1980-1981
80,0028000081,"SATURDAY, OCTOBER 25, 1980",16715.0,,1980-1981
81,0028000082,"SATURDAY, OCTOBER 25, 1980",13593.0,,1980-1981
82,0028000083,"SATURDAY, OCTOBER 25, 1980",4811.0,,1980-1981
83,0028000084,"SATURDAY, OCTOBER 25, 1980",11052.0,,1980-1981
84,0028000085,"SATURDAY, OCTOBER 25, 1980",6570.0,,1980-1981
85,0028000086,"SATURDAY, OCTOBER 25, 1980",6988.0,,1980-1981
86,0028000087,"SATURDAY, OCTOBER 25, 1980",10628.0,,1980-1981
87,0028000088,"SATURDAY, OCTOBER 25, 1980",12058.0,,1980-1981
88,0028000089,"SATURDAY, OCTOBER 25, 1980",6595.0,,1980-1981
89,0028000090,"SATURDAY, OCTOBER 25, 1980",16198.0,,1980-1981
90,0028000091,"SATURDAY, OCTOBER 25, 1980",4613.0,,1980-1981
91,0028000092,"SUNDAY, OCTOBER 26, 1980",11052.0,,1980-1981
92,0028000093,"SUNDAY, OCTOBER 26, 1980",11906.0,,1980-1981
93,0028000094,"SUNDAY, OCTOBER 26, 1980",12027.0,,1980-1981
94,0028000095,"TUESDAY, OCTOBER 28, 1980",6786.0,,1980-1981
95,0028000096,"TUESDAY, OCTOBER 28, 1980",9702.0,,1980-1981
96,0028000097,"TUESDAY, OCTOBER 28, 1980",6153.0,,1980-1981
97,0028000098,"TUESDAY, OCTOBER 28, 1980",8663.0,,1980-1981
98,0028000099,"TUESDAY, OCTOBER 28, 1980",7828.0,,1980-1981
99,0028000100,"TUESDAY, OCTOBER 28, 1980",5720.0,,1980-1981
100,0028000101,"TUESDAY, OCTOBER 28, 1980",12221.0,,1980-1981
101,0028000102,"WEDNESDAY, OCTOBER 29, 1980",7630.0,,1980-1981
102,0028000103,"WEDNESDAY, OCTOBER 29, 1980",7305.0,,1980-1981
103,0028000104,"WEDNESDAY, OCTOBER 29, 1980",6145.0,,1980-1981
104,0028000105,"WEDNESDAY, OCTOBER 29, 1980",5349.0,,1980-1981
105,0028000106,"WEDNESDAY, OCTOBER 29, 1980",6123.0,,1980-1981
106,0028000107,"WEDNESDAY, OCTOBER 29, 1980",11174.0,,1980-1981
107,0028000108,"WEDNESDAY, OCTOBER 29, 1980",6060.0,,1980-1981
108,0028000109,"WEDNESDAY, OCTOBER 29, 1980",5047.0,,1980-1981
109,0028000110,"WEDNESDAY, OCTOBER 29, 1980",6648.0,,1980-1981
110,0028000111,"THURSDAY, OCTOBER 30, 1980",13057.0,,1980-1981
111,0028000112,"FRIDAY, OCTOBER 31, 1980",5127.0,,1980-1981
112,0028000113,"FRIDAY, OCTOBER 31, 1980",3619.0,,1980-1981
113,0028000114,"FRIDAY, OCTOBER 31, 1980",14035.0,,1980-1981
114,0028000115,"FRIDAY, OCTOBER 31, 1980",6183.0,,1980-1981
115,0028000116,"FRIDAY, OCTOBER 31, 1980",7990.0,,1980-1981
116,0028000117,"FRIDAY, OCTOBER 31, 1980",9728.0,,1980-1981
117,0028000118,"FRIDAY, OCTOBER 31, 1980",4030.0,,1980-1981
118,0028000119,"FRIDAY, OCTOBER 31, 1980",5703.0,,1980-1981
119,0028000120,"FRIDAY, OCTOBER 31, 1980",12368.0,,1980-1981
120,0028000121,"SATURDAY, NOVEMBER 1, 1980",7338.0,,1980-1981
121,0028000122,"SATURDAY, NOVEMBER 1, 1980",10015.0,,1980-1981
122,0028000123,"SATURDAY, NOVEMBER 1, 1980",12326.0,,1980-1981
123,0028000124,"SATURDAY, NOVEMBER 1, 1980",8681.0,,1980-1981
124,0028000125,"SATURDAY, NOVEMBER 1, 1980",7117.0,,1980-1981
125,0028000126,"SATURDAY, NOVEMBER 1, 1980",9650.0,,1980-1981
126,0028000127,"SATURDAY, NOVEMBER 1, 1980",13716.0,,1980-1981
127,0028000128,"SATURDAY, NOVEMBER 1, 1980",12666.0,,1980-1981
128,0028000129,"SATURDAY, NOVEMBER 1, 1980",7792.0,,1980-1981
129,0028000130,"SUNDAY, NOVEMBER 2, 1980",12666.0,,1980-1981
130,0028000131,"SUNDAY, NOVEMBER 2, 1980",11661.0,,1980-1981
131,0028000132,"SUNDAY, NOVEMBER 2, 1980",10980.0,,1980-1981
132,0028000133,"MONDAY, NOVEMBER 3, 1980",11723.0,,1980-1981
133,0028000134,"TUESDAY, NOVEMBER 4, 1980",5625.0,,1980-1981
134,0028000135,"TUESDAY, NOVEMBER 4, 1980",6251.0,,1980-1981
135,0028000136,"TUESDAY, NOVEMBER 4, 1980",12018.0,,1980-1981
136,0028000137,"TUESDAY, NOVEMBER 4, 1980",5431.0,,1980-1981
137,0028000138,"TUESDAY, NOVEMBER 4, 1980",10100.0,,1980-1981
138,0028000139,"TUESDAY, NOVEMBER 4, 1980",10489.0,,1980-1981
139,0028000140,"WEDNESDAY, NOVEMBER 5, 1980",7654.0,,1980-1981
140,0028000141,"WEDNESDAY, NOVEMBER 5, 1980",6186.0,,1980-1981
141,0028000142,"WEDNESDAY, NOVEMBER 5, 1980",6141.0,,1980-1981
142,0028000143,"WEDNESDAY, NOVEMBER 5, 1980",12358.0,,1980-1981
143,0028000144,"WEDNESDAY, NOVEMBER 5, 1980",13075.0,,1980-1981
144,0028000145,"WEDNESDAY, NOVEMBER 5, 1980",12294.0,,1980-1981
145,0028000146,"WEDNESDAY, NOVEMBER 5, 1980",5947.0,,1980-1981
146,0028000147,"WEDNESDAY, NOVEMBER 5, 1980",6069.0,,1980-1981
147,0028000148,"THURSDAY, NOVEMBER 6, 1980",6285.0,,1980-1981
148,0028000149,"THURSDAY, NOVEMBER 6, 1980",5704.0,,1980-1981
149,0028000150,"FRIDAY, NOVEMBER 7, 1980",12666.0,,1980-1981
150,0028000151,"FRIDAY, NOVEMBER 7, 1980",7328.0,,1980-1981
151,0028000152,"FRIDAY, NOVEMBER 7, 1980",10612.0,,1980-1981
152,0028000153,"FRIDAY, NOVEMBER 7, 1980",6312.0,,1980-1981
153,0028000154,"FRIDAY, NOVEMBER 7, 1980",17026.0,,1980-1981
154,0028000155,"FRIDAY, NOVEMBER 7, 1980",15320.0,,1980-1981
155,0028000156,"FRIDAY, NOVEMBER 7, 1980",17481.0,,1980-1981
156,0028000157,"FRIDAY, NOVEMBER 7, 1980",11390.0,,1980-1981
157,0028000158,"SATURDAY, NOVEMBER 8, 1980",4584.0,,1980-1981
158,0028000159,"SATURDAY, NOVEMBER 8, 1980",10409.0,,1980-1981
159,0028000160,"SATURDAY, NOVEMBER 8, 1980",7497.0,,1980-1981
160,0028000161,"SATURDAY, NOVEMBER 8, 1980",9683.0,,1980-1981
161,0028000162,"SATURDAY, NOVEMBER 8, 1980",6947.0,,1980-1981
162,0028000163,"SATURDAY, NOVEMBER 8, 1980",7514.0,,1980-1981
163,0028000164,"SATURDAY, NOVEMBER 8, 1980",16114.0,,1980-1981
164,0028000165,"SATURDAY, NOVEMBER 8, 1980",12666.0,,1980-1981
165,0028000166,"SATURDAY, NOVEMBER 8, 1980",8208.0,,1980-1981
166,0028000167,"SUNDAY, NOVEMBER 9, 1980",8627.0,,1980-1981
167,0028000168,"SUNDAY, NOVEMBER 9, 1980",11052.0,,1980-1981
168,0028000169,"MONDAY, NOVEMBER 10, 1980",6132.0,,1980-1981
169,0028000170,"TUESDAY, NOVEMBER 11, 1980",5472.0,,1980-1981
170,0028000171,"TUESDAY, NOVEMBER 11, 1980",11282.0,,1980-1981
171,0028000172,"TUESDAY, NOVEMBER 11, 1980",4686.0,,1980-1981
172,0028000173,"TUESDAY, NOVEMBER 11, 1980",12666.0,,1980-1981
173,0028000174,"TUESDAY, NOVEMBER 11, 1980",11373.0,,1980-1981
174,0028000175,"TUESDAY, NOVEMBER 11, 1980",7218.0,,1980-1981
175,0028000176,"TUESDAY, NOVEMBER 11, 1980",12283.0,,1980-1981
176,0028000177,"TUESDAY, NOVEMBER 11, 1980",18765.0,,1980-1981
177,0028000178,"TUESDAY, NOVEMBER 11, 1980",4727.0,,1980-1981
178,0028000179,"WEDNESDAY, NOVEMBER 12, 1980",10944.0,,1980-1981
179,0028000180,"WEDNESDAY, NOVEMBER 12, 1980",6088.0,,1980-1981
180,0028000181,"WEDNESDAY, NOVEMBER 12, 1980",6452.0,,1980-1981
181,0028000182,"WEDNESDAY, NOVEMBER 12, 1980",12660.0,,1980-1981
182,0028000183,"WEDNESDAY, NOVEMBER 12, 1980",11527.0,,1980-1981
183,0028000184,"WEDNESDAY, NOVEMBER 12, 1980",13898.0,,1980-1981
184,0028000185,"WEDNESDAY, NOVEMBER 12, 1980",9572.0,,1980-1981
185,0028000186,"WEDNESDAY, NOVEMBER 12, 1980",12562.0,,1980-1981
186,0028000187,"THURSDAY, NOVEMBER 13, 1980",4281.0,,1980-1981
187,0028000188,"THURSDAY, NOVEMBER 13, 1980",3987.0,,1980-1981
188,0028000189,"THURSDAY, NOVEMBER 13, 1980",11421.0,,1980-1981
189,0028000190,"FRIDAY, NOVEMBER 14, 1980",15320.0,,1980-1981
190,0028000191,"FRIDAY, NOVEMBER 14, 1980",13334.0,,1980-1981
191,0028000192,"FRIDAY, NOVEMBER 14, 1980",11808.0,,1980-1981
192,0028000193,"FRIDAY, NOVEMBER 14, 1980",6103.0,,1980-1981
193,0028000194,"FRIDAY, NOVEMBER 14, 1980",9502.0,,1980-1981
194,0028000195,"FRIDAY, NOVEMBER 14, 1980",6158.0,,1980-1981
195,0028000196,"FRIDAY, NOVEMBER 14, 1980",10161.0,,1980-1981
196,0028000197,"FRIDAY, NOVEMBER 14, 1980",11052.0,,1980-1981
197,0028000198,"SATURDAY, NOVEMBER 15, 1980",8109.0,,1980-1981
198,0028000199,"SATURDAY, NOVEMBER 15, 1980",13612.0,,1980-1981
199,0028000200,"SATURDAY, NOVEMBER 15, 1980",16417.0,,1980-1981
200,0028000201,"SATURDAY, NOVEMBER 15, 1980",11011.0,,1980-1981
201,0028000202,"SATURDAY, NOVEMBER 15, 1980",13237.0,,1980-1981
202,0028000203,"SATURDAY, NOVEMBER 15, 1980",5211.0,,1980-1981
203,0028000204,"SATURDAY, NOVEMBER 15, 1980",15998.0,,1980-1981
204,0028000205,"SATURDAY, NOVEMBER 15, 1980",12628.0,,1980-1981
205,0028000206,"SUNDAY, NOVEMBER 16, 1980",6714.0,,1980-1981
206,0028000207,"SUNDAY, NOVEMBER 16, 1980",10893.0,,1980-1981
207,0028000208,"SUNDAY, NOVEMBER 16, 1980",10998.0,,1980-1981
208,0028000209,"SUNDAY, NOVEMBER 16, 1980",11125.0,,1980-1981
209,0028000210,"TUESDAY, NOVEMBER 18, 1980",12666.0,,1980-1981
210,0028000211,"TUESDAY, NOVEMBER 18, 1980",7257.0,,1980-1981
211,0028000212,"TUESDAY, NOVEMBER 18, 1980",19587.0,,1980-1981
212,0028000213,"TUESDAY, NOVEMBER 18, 1980",10169.0,,1980-1981
213,0028000214,"TUESDAY, NOVEMBER 18, 1980",7904.0,,1980-1981
214,0028000215,"TUESDAY, NOVEMBER 18, 1980",3637.0,,1980-1981
215,0028000216,"TUESDAY, NOVEMBER 18, 1980",3223.0,,1980-1981
216,0028000217,"TUESDAY, NOVEMBER 18, 1980",11241.0,,1980-1981
217,0028000218,"TUESDAY, NOVEMBER 18, 1980",6015.0,,1980-1981
218,0028000219,"TUESDAY, NOVEMBER 18, 1980",6428.0,,1980-1981
219,0028000220,"TUESDAY, NOVEMBER 18, 1980",9654.0,,1980-1981
220,0028000221,"WEDNESDAY, NOVEMBER 19, 1980",8167.0,,1980-1981
221,0028000222,"WEDNESDAY, NOVEMBER 19, 1980",6974.0,,1980-1981
222,0028000223,"WEDNESDAY, NOVEMBER 19, 1980",10815.0,,1980-1981
223,0028000224,"THURSDAY, NOVEMBER 20, 1980",3031.0,,1980-1981
224,0028000225,"THURSDAY, NOVEMBER 20, 1980",12660.0,,1980-1981
225,0028000226,"THURSDAY, NOVEMBER 20, 1980",12666.0,,1980-1981
226,0028000227,"THURSDAY, NOVEMBER 20, 1980",3844.0,,1980-1981
227,0028000228,"FRIDAY, NOVEMBER 21, 1980",7234.0,,1980-1981
228,0028000229,"FRIDAY, NOVEMBER 21, 1980",8237.0,,1980-1981
229,0028000230,"FRIDAY, NOVEMBER 21, 1980",7161.0,,1980-1981
230,0028000231,"FRIDAY, NOVEMBER 21, 1980",10811.0,,1980-1981
231,0028000232,"FRIDAY, NOVEMBER 21, 1980",14164.0,,1980-1981
232,0028000233,"FRIDAY, NOVEMBER 21, 1980",6514.0,,1980-1981
233,0028000234,"FRIDAY, NOVEMBER 21, 1980",15320.0,,1980-1981
234,0028000235,"FRIDAY, NOVEMBER 21, 1980",8625.0,,1980-1981
235,0028000236,"SATURDAY, NOVEMBER 22, 1980",8252.0,,1980-1981
236,0028000237,"SATURDAY, NOVEMBER 22, 1980",7357.0,,1980-1981
237,0028000238,"SATURDAY, NOVEMBER 22, 1980",15362.0,,1980-1981
238,0028000239,"SATURDAY, NOVEMBER 22, 1980",3534.0,,1980-1981
239,0028000240,"SATURDAY, NOVEMBER 22, 1980",14759.0,,1980-1981
240,0028000241,"SATURDAY, NOVEMBER 22, 1980",12117.0,,1980-1981
241,0028000242,"SATURDAY, NOVEMBER 22, 1980",8179.0,,1980-1981
242,0028000243,"SUNDAY, NOVEMBER 23, 1980",14814.0,,1980-1981
243,0028000244,"SUNDAY, NOVEMBER 23, 1980",11151.0,,1980-1981
244,0028000245,"SUNDAY, NOVEMBER 23, 1980",5019.0,,1980-1981
245,0028000246,"SUNDAY, NOVEMBER 23, 1980",12666.0,,1980-1981
246,0028000247,"TUESDAY, NOVEMBER 25, 1980",4176.0,,1980-1981
247,0028000248,"TUESDAY, NOVEMBER 25, 1980",13527.0,,1980-1981
248,0028000249,"TUESDAY, NOVEMBER 25, 1980",7321.0,,1980-1981
249,0028000250,"MONDAY, NOVEMBER 24, 1980",9074.0,,1980-1981
250,0028000251,"WEDNESDAY, NOVEMBER 26, 1980",14603.0,,1980-1981
251,0028000252,"WEDNESDAY, NOVEMBER 26, 1980",7426.0,,1980-1981
252,0028000253,"WEDNESDAY, NOVEMBER 26, 1980",5598.0,,1980-1981
253,0028000254,"WEDNESDAY, NOVEMBER 26, 1980",11769.0,,1980-1981
254,0028000255,"WEDNESDAY, NOVEMBER 26, 1980",6213.0,,1980-1981
255,0028000256,"WEDNESDAY, NOVEMBER 26, 1980",13361.0,,1980-1981
256,0028000257,"WEDNESDAY, NOVEMBER 26, 1980",4776.0,,1980-1981
257,0028000258,"WEDNESDAY, NOVEMBER 26, 1980",7913.0,,1980-1981
258,0028000259,"WEDNESDAY, NOVEMBER 26, 1980",9561.0,,1980-1981
259,0028000260,"THURSDAY, NOVEMBER 27, 1980",5633.0,,1980-1981
260,0028000261,"THURSDAY, NOVEMBER 27, 1980",12564.0,,1980-1981
261,0028000262,"FRIDAY, NOVEMBER 28, 1980",12660.0,,1980-1981
262,0028000263,"FRIDAY, NOVEMBER 28, 1980",6241.0,,1980-1981
263,0028000264,"FRIDAY, NOVEMBER 28, 1980",5407.0,,1980-1981
264,0028000265,"FRIDAY, NOVEMBER 28, 1980",11052.0,,1980-1981
265,0028000266,"FRIDAY, NOVEMBER 28, 1980",8083.0,,1980-1981
266,0028000267,"FRIDAY, NOVEMBER 28, 1980",7713.0,,1980-1981
267,0028000268,"FRIDAY, NOVEMBER 28, 1980",15320.0,,1980-1981
268,0028000269,"FRIDAY, NOVEMBER 28, 1980",9980.0,,1980-1981
269,0028000270,"FRIDAY, NOVEMBER 28, 1980",12636.0,,1980-1981
270,0028000271,"FRIDAY, NOVEMBER 28, 1980",16059.0,,1980-1981
271,0028000272,"SATURDAY, NOVEMBER 29, 1980",7067.0,,1980-1981
272,0028000273,"SATURDAY, NOVEMBER 29, 1980",13943.0,,1980-1981
273,0028000274,"SATURDAY, NOVEMBER 29, 1980",12894.0,,1980-1981
274,0028000275,"SATURDAY, NOVEMBER 29, 1980",10981.0,,1980-1981
275,0028000276,"SATURDAY, NOVEMBER 29, 1980",8123.0,,1980-1981
276,0028000277,"SATURDAY, NOVEMBER 29, 1980",14811.0,,1980-1981
277,0028000278,"SATURDAY, NOVEMBER 29, 1980",9628.0,,1980-1981
278,0028000279,"SATURDAY, NOVEMBER 29, 1980",8380.0,,1980-1981
279,0028000280,"SATURDAY, NOVEMBER 29, 1980",8363.0,,1980-1981
280,0028000281,"SUNDAY, NOVEMBER 30, 1980",4025.0,,1980-1981
281,0028000282,"SUNDAY, NOVEMBER 30, 1980",12643.0,,1980-1981
282,0028000283,"SUNDAY, NOVEMBER 30, 1980",11052.0,,1980-1981
283,0028000284,"SUNDAY, NOVEMBER 30, 1980",13605.0,,1980-1981
284,0028000285,"SUNDAY, NOVEMBER 30, 1980",11163.0,,1980-1981
285,0028000286,"TUESDAY, DECEMBER 2, 1980",7581.0,,1980-1981
286,0028000287,"TUESDAY, DECEMBER 2, 1980",5117.0,,1980-1981
287,0028000288,"TUESDAY, DECEMBER 2, 1980",8873.0,,1980-1981
288,0028000289,"TUESDAY, DECEMBER 2, 1980",11052.0,,1980-1981
289,0028000290,"TUESDAY, DECEMBER 2, 1980",12666.0,,1980-1981
290,0028000291,"TUESDAY, DECEMBER 2, 1980",10291.0,,1980-1981
291,0028000292,"TUESDAY, DECEMBER 2, 1980",4327.0,,1980-1981
292,0028000293,"TUESDAY, DECEMBER 2, 1980",5981.0,,1980-1981
293,0028000294,"TUESDAY, DECEMBER 2, 1980",9112.0,,1980-1981
294,0028000295,"WEDNESDAY, DECEMBER 3, 1980",9792.0,,1980-1981
295,0028000296,"WEDNESDAY, DECEMBER 3, 1980",9346.0,,1980-1981
296,0028000297,"WEDNESDAY, DECEMBER 3, 1980",7719.0,,1980-1981
297,0028000298,"WEDNESDAY, DECEMBER 3, 1980",6870.0,,1980-1981
298,0028000299,"WEDNESDAY, DECEMBER 3, 1980",14124.0,,1980-1981
299,0028000300,"WEDNESDAY, DECEMBER 3, 1980",12513.0,,1980-1981
300,0028000301,"WEDNESDAY, DECEMBER 3, 1980",6575.0,,1980-1981
301,0028000302,"WEDNESDAY, DECEMBER 3, 1980",6887.0,,1980-1981
302,0028000303,"THURSDAY, DECEMBER 4, 1980",4632.0,,1980-1981
303,0028000304,"THURSDAY, DECEMBER 4, 1980",6833.0,,1980-1981
304,0028000305,"THURSDAY, DECEMBER 4, 1980",5234.0,,1980-1981
305,0028000306,"FRIDAY, DECEMBER 5, 1980",11876.0,,1980-1981
306,0028000307,"FRIDAY, DECEMBER 5, 1980",5147.0,,1980-1981
307,0028000308,"FRIDAY, DECEMBER 5, 1980",6982.0,,1980-1981
308,0028000309,"FRIDAY, DECEMBER 5, 1980",10390.0,,1980-1981
309,0028000310,"FRIDAY, DECEMBER 5, 1980",14351.0,,1980-1981
310,0028000311,"FRIDAY, DECEMBER 5, 1980",7737.0,,1980-1981
311,0028000312,"FRIDAY, DECEMBER 5, 1980",12666.0,,1980-1981
312,0028000313,"FRIDAY, DECEMBER 5, 1980",11052.0,,1980-1981
313,0028000314,"SATURDAY, DECEMBER 6, 1980",5562.0,,1980-1981
314,0028000315,"SATURDAY, DECEMBER 6, 1980",8234.0,,1980-1981
315,0028000316,"SATURDAY, DECEMBER 6, 1980",7413.0,,1980-1981
316,0028000317,"SATURDAY, DECEMBER 6, 1980",16313.0,,1980-1981
317,0028000318,"SATURDAY, DECEMBER 6, 1980",7347.0,,1980-1981
318,0028000319,"SATURDAY, DECEMBER 6, 1980",7099.0,,1980-1981
319,0028000320,"SATURDAY, DECEMBER 6, 1980",13329.0,,1980-1981
320,0028000321,"SUNDAY, DECEMBER 7, 1980",11564.0,,1980-1981
321,0028000322,"SUNDAY, DECEMBER 7, 1980",11449.0,,1980-1981
322,0028000323,"SUNDAY, DECEMBER 7, 1980",11430.0,,1980-1981
323,0028000324,"SUNDAY, DECEMBER 7, 1980",4378.0,,1980-1981
324,0028000325,"SUNDAY, DECEMBER 7, 1980",12666.0,,1980-1981
325,0028000326,"MONDAY, DECEMBER 8, 1980",12633.0,,1980-1981
326,0028000327,"TUESDAY, DECEMBER 9, 1980",8245.0,,1980-1981
327,0028000328,"TUESDAY, DECEMBER 9, 1980",12666.0,,1980-1981
328,0028000329,"TUESDAY, DECEMBER 9, 1980",9313.0,,1980-1981
329,0028000330,"TUESDAY, DECEMBER 9, 1980",15320.0,,1980-1981
330,0028000331,"TUESDAY, DECEMBER 9, 1980",6989.0,,1980-1981
331,0028000332,"TUESDAY, DECEMBER 9, 1980",10177.0,,1980-1981
332,0028000333,"TUESDAY, DECEMBER 9, 1980",5829.0,,1980-1981
333,0028000334,"TUESDAY, DECEMBER 9, 1980",5808.0,,1980-1981
334,0028000335,"WEDNESDAY, DECEMBER 10, 1980",8052.0,,1980-1981
335,0028000336,"WEDNESDAY, DECEMBER 10, 1980",10770.0,,1980-1981
336,0028000337,"WEDNESDAY, DECEMBER 10, 1980",6018.0,,1980-1981
337,0028000338,"WEDNESDAY, DECEMBER 10, 1980",11718.0,,1980-1981
338,0028000339,"WEDNESDAY, DECEMBER 10, 1980",4110.0,,1980-1981
339,0028000340,"WEDNESDAY, DECEMBER 10, 1980",10632.0,,1980-1981
340,0028000341,"WEDNESDAY, DECEMBER 10, 1980",7768.0,,1980-1981
