,GID,GAME_DATE,ATTENDANCE,GAME_TIME,SEASON
53,0021100054,"SATURDAY, DECEMBER 31, 2011",16175,2:20,2011-2012
54,0021100055,"SATURDAY, DECEMBER 31, 2011",17769,2:06,2011-2012
55,0021100056,"SATURDAY, DECEMBER 31, 2011",19084,2:01,2011-2012
56,0021100057,"SUNDAY, JANUARY 1, 2012",17458,2:13,2011-2012
57,0021100058,"SUNDAY, JANUARY 1, 2012",18846,2:25,2011-2012
58,0021100059,"SUNDAY, JANUARY 1, 2012",20016,2:10,2011-2012
59,0021100060,"SUNDAY, JANUARY 1, 2012",15084,2:09,2011-2012
60,0021100061,"SUNDAY, JANUARY 1, 2012",15115,2:13,2011-2012
61,0021100062,"SUNDAY, JANUARY 1, 2012",22763,2:11,2011-2012
62,0021100063,"SUNDAY, JANUARY 1, 2012",19155,2:22,2011-2012
63,0021100064,"SUNDAY, JANUARY 1, 2012",13628,2:03,2011-2012
64,0021100065,"SUNDAY, JANUARY 1, 2012",19060,2:27,2011-2012
65,0021100066,"MONDAY, JANUARY 2, 2012",14793,2:08,2011-2012
66,0021100067,"MONDAY, JANUARY 2, 2012",18624,2:17,2011-2012
67,0021100068,"MONDAY, JANUARY 2, 2012",12519,2:12,2011-2012
68,0021100069,"MONDAY, JANUARY 2, 2012",19763,2:24,2011-2012
69,0021100070,"MONDAY, JANUARY 2, 2012",20078,2:15,2011-2012
70,0021100071,"MONDAY, JANUARY 2, 2012",8120,2:19,2011-2012
71,0021100072,"MONDAY, JANUARY 2, 2012",14514,2:04,2011-2012
72,0021100073,"MONDAY, JANUARY 2, 2012",20108,2:15,2011-2012
73,0021100074,"MONDAY, JANUARY 2, 2012",14142,2:11,2011-2012
74,0021100075,"MONDAY, JANUARY 2, 2012",19159,2:06,2011-2012
75,0021100076,"TUESDAY, JANUARY 3, 2012",14173,2:08,2011-2012
76,0021100077,"TUESDAY, JANUARY 3, 2012",22166,2:19,2011-2012
77,0021100078,"TUESDAY, JANUARY 3, 2012",12391,2:09,2011-2012
78,0021100079,"TUESDAY, JANUARY 3, 2012",18203,2:19,2011-2012
79,0021100080,"TUESDAY, JANUARY 3, 2012",17756,2:07,2011-2012
80,0021100081,"TUESDAY, JANUARY 3, 2012",18997,2:08,2011-2012
81,0021100082,"WEDNESDAY, JANUARY 4, 2012",14468,2:05,2011-2012
82,0021100083,"WEDNESDAY, JANUARY 4, 2012",18846,2:05,2011-2012
83,0021100084,"WEDNESDAY, JANUARY 4, 2012",18624,2:06,2011-2012
84,0021100085,"WEDNESDAY, JANUARY 4, 2012",19763,2:15,2011-2012
85,0021100086,"WEDNESDAY, JANUARY 4, 2012",20201,2:23,2011-2012
86,0021100087,"WEDNESDAY, JANUARY 4, 2012",9125,2:12,2011-2012
87,0021100088,"WEDNESDAY, JANUARY 4, 2012",12387,2:10,2011-2012
88,0021100089,"WEDNESDAY, JANUARY 4, 2012",17404,2:19,2011-2012
89,0021100090,"WEDNESDAY, JANUARY 4, 2012",19885,2:06,2011-2012
90,0021100091,"WEDNESDAY, JANUARY 4, 2012",16751,2:06,2011-2012
91,0021100092,"WEDNESDAY, JANUARY 4, 2012",14562,2:05,2011-2012
92,0021100093,"WEDNESDAY, JANUARY 4, 2012",19060,2:09,2011-2012
93,0021100094,"THURSDAY, JANUARY 5, 2012",18371,3:34,2011-2012
94,0021100095,"THURSDAY, JANUARY 5, 2012",18581,2:05,2011-2012
95,0021100096,"THURSDAY, JANUARY 5, 2012",11813,2:16,2011-2012
96,0021100097,"THURSDAY, JANUARY 5, 2012",20444,2:24,2011-2012
97,0021100098,"FRIDAY, JANUARY 6, 2012",16771,2:20,2011-2012
98,0021100099,"FRIDAY, JANUARY 6, 2012",19408,2:06,2011-2012
99,0021100100,"FRIDAY, JANUARY 6, 2012",16998,2:11,2011-2012
100,0021100101,"FRIDAY, JANUARY 6, 2012",17827,2:26,2011-2012
101,0021100102,"FRIDAY, JANUARY 6, 2012",18624,2:11,2011-2012
102,0021100103,"FRIDAY, JANUARY 6, 2012",18912,2:26,2011-2012
103,0021100104,"FRIDAY, JANUARY 6, 2012",13035,2:06,2011-2012
104,0021100105,"FRIDAY, JANUARY 6, 2012",18203,2:02,2011-2012
105,0021100106,"FRIDAY, JANUARY 6, 2012",16943,2:11,2011-2012
106,0021100107,"FRIDAY, JANUARY 6, 2012",19503,2:15,2011-2012
107,0021100108,"FRIDAY, JANUARY 6, 2012",16235,2:25,2011-2012
108,0021100109,"FRIDAY, JANUARY 6, 2012",18997,2:24,2011-2012
109,0021100110,"SATURDAY, JANUARY 7, 2012",17112,1:60,2011-2012
110,0021100111,"SATURDAY, JANUARY 7, 2012",17226,2:12,2011-2012
111,0021100112,"SATURDAY, JANUARY 7, 2012",18711,2:21,2011-2012
112,0021100113,"SATURDAY, JANUARY 7, 2012",12044,2:10,2011-2012
113,0021100114,"SATURDAY, JANUARY 7, 2012",14522,2:02,2011-2012
114,0021100115,"SATURDAY, JANUARY 7, 2012",14327,2:12,2011-2012
115,0021100116,"SATURDAY, JANUARY 7, 2012",17537,2:17,2011-2012
116,0021100117,"SATURDAY, JANUARY 7, 2012",20409,2:18,2011-2012
117,0021100118,"SATURDAY, JANUARY 7, 2012",19229,2:26,2011-2012
118,0021100119,"SATURDAY, JANUARY 7, 2012",19596,2:14,2011-2012
119,0021100120,"SUNDAY, JANUARY 8, 2012",13095,2:03,2011-2012
120,0021100121,"SUNDAY, JANUARY 8, 2012",14150,2:21,2011-2012
121,0021100122,"SUNDAY, JANUARY 8, 2012",18203,2:07,2011-2012
122,0021100123,"SUNDAY, JANUARY 8, 2012",13420,1:58,2011-2012
123,0021100124,"SUNDAY, JANUARY 8, 2012",20292,2:08,2011-2012
124,0021100125,"SUNDAY, JANUARY 8, 2012",18997,2:03,2011-2012
125,0021100126,"MONDAY, JANUARY 9, 2012",14097,2:20,2011-2012
126,0021100127,"MONDAY, JANUARY 9, 2012",8612,2:10,2011-2012
127,0021100128,"MONDAY, JANUARY 9, 2012",12259,2:12,2011-2012
128,0021100129,"MONDAY, JANUARY 9, 2012",19763,2:20,2011-2012
129,0021100130,"MONDAY, JANUARY 9, 2012",21530,2:09,2011-2012
130,0021100131,"MONDAY, JANUARY 9, 2012",14002,2:12,2011-2012
131,0021100132,"TUESDAY, JANUARY 10, 2012",10255,2:03,2011-2012
132,0021100133,"TUESDAY, JANUARY 10, 2012",14077,2:03,2011-2012
133,0021100134,"TUESDAY, JANUARY 10, 2012",13421,2:03,2011-2012
134,0021100135,"TUESDAY, JANUARY 10, 2012",10073,2:15,2011-2012
135,0021100136,"TUESDAY, JANUARY 10, 2012",11585,1:59,2011-2012
136,0021100137,"TUESDAY, JANUARY 10, 2012",13601,2:17,2011-2012
137,0021100138,"TUESDAY, JANUARY 10, 2012",19356,2:12,2011-2012
138,0021100139,"TUESDAY, JANUARY 10, 2012",17859,2:15,2011-2012
139,0021100140,"TUESDAY, JANUARY 10, 2012",20381,2:30,2011-2012
140,0021100141,"TUESDAY, JANUARY 10, 2012",18997,2:11,2011-2012
141,0021100142,"TUESDAY, JANUARY 10, 2012",19596,2:48,2011-2012
142,0021100143,"WEDNESDAY, JANUARY 11, 2012",14323,2:24,2011-2012
143,0021100144,"WEDNESDAY, JANUARY 11, 2012",10334,2:07,2011-2012
144,0021100145,"WEDNESDAY, JANUARY 11, 2012",19763,2:19,2011-2012
145,0021100146,"WEDNESDAY, JANUARY 11, 2012",18624,2:32,2011-2012
146,0021100147,"WEDNESDAY, JANUARY 11, 2012",21366,2:07,2011-2012
147,0021100148,"WEDNESDAY, JANUARY 11, 2012",13565,2:10,2011-2012
148,0021100149,"WEDNESDAY, JANUARY 11, 2012",17381,2:18,2011-2012
149,0021100150,"WEDNESDAY, JANUARY 11, 2012",14139,2:04,2011-2012
150,0021100151,"WEDNESDAY, JANUARY 11, 2012",19642,2:25,2011-2012
151,0021100152,"WEDNESDAY, JANUARY 11, 2012",20467,2:12,2011-2012
152,0021100153,"WEDNESDAY, JANUARY 11, 2012",19341,3:01,2011-2012
153,0021100154,"THURSDAY, JANUARY 12, 2012",10597,2:03,2011-2012
154,0021100155,"THURSDAY, JANUARY 12, 2012",11465,2:19,2011-2012
155,0021100156,"THURSDAY, JANUARY 12, 2012",15324,2:16,2011-2012
156,0021100157,"THURSDAY, JANUARY 12, 2012",14636,2:11,2011-2012
157,0021100158,"THURSDAY, JANUARY 12, 2012",17754,2:39,2011-2012
158,0021100159,"FRIDAY, JANUARY 13, 2012",15302,2:35,2011-2012
159,0021100160,"FRIDAY, JANUARY 13, 2012",14213,2:07,2011-2012
160,0021100161,"FRIDAY, JANUARY 13, 2012",18043,2:01,2011-2012
161,0021100162,"FRIDAY, JANUARY 13, 2012",18624,2:22,2011-2012
162,0021100163,"FRIDAY, JANUARY 13, 2012",14295,2:15,2011-2012
163,0021100164,"FRIDAY, JANUARY 13, 2012",12870,2:01,2011-2012
164,0021100165,"FRIDAY, JANUARY 13, 2012",20112,2:03,2011-2012
165,0021100166,"FRIDAY, JANUARY 13, 2012",18581,2:08,2011-2012
166,0021100167,"FRIDAY, JANUARY 13, 2012",15191,2:13,2011-2012
167,0021100168,"FRIDAY, JANUARY 13, 2012",19155,2:29,2011-2012
168,0021100169,"FRIDAY, JANUARY 13, 2012",18997,2:22,2011-2012
169,0021100170,"SATURDAY, JANUARY 14, 2012",13998,2:08,2011-2012
170,0021100171,"SATURDAY, JANUARY 14, 2012",16122,2:17,2011-2012
171,0021100172,"SATURDAY, JANUARY 14, 2012",13135,2:06,2011-2012
172,0021100173,"SATURDAY, JANUARY 14, 2012",14203,2:19,2011-2012
173,0021100174,"SATURDAY, JANUARY 14, 2012",21962,1:56,2011-2012
174,0021100175,"SATURDAY, JANUARY 14, 2012",14983,2:20,2011-2012
175,0021100176,"SATURDAY, JANUARY 14, 2012",11676,2:34,2011-2012
176,0021100177,"SATURDAY, JANUARY 14, 2012",18203,2:13,2011-2012
177,0021100178,"SATURDAY, JANUARY 14, 2012",20313,2:04,2011-2012
178,0021100179,"SATURDAY, JANUARY 14, 2012",19557,2:10,2011-2012
179,0021100180,"SATURDAY, JANUARY 14, 2012",19895,2:30,2011-2012
180,0021100181,"SUNDAY, JANUARY 15, 2012",11774,2:19,2011-2012
181,0021100182,"SUNDAY, JANUARY 15, 2012",16208,2:15,2011-2012
182,0021100183,"SUNDAY, JANUARY 15, 2012",18581,2:17,2011-2012
183,0021100184,"MONDAY, JANUARY 16, 2012",19763,2:25,2011-2012
184,0021100185,"MONDAY, JANUARY 16, 2012",18119,2:14,2011-2012
185,0021100186,"MONDAY, JANUARY 16, 2012",17281,1:58,2011-2012
186,0021100187,"MONDAY, JANUARY 16, 2012",15594,2:10,2011-2012
187,0021100188,"MONDAY, JANUARY 16, 2012",14988,2:15,2011-2012
188,0021100189,"MONDAY, JANUARY 16, 2012",11050,2:18,2011-2012
189,0021100190,"MONDAY, JANUARY 16, 2012",14758,2:06,2011-2012
190,0021100191,"MONDAY, JANUARY 16, 2012",19060,2:33,2011-2012
191,0021100192,"MONDAY, JANUARY 16, 2012",18624,2:23,2011-2012
192,0021100193,"MONDAY, JANUARY 16, 2012",16159,2:05,2011-2012
193,0021100194,"MONDAY, JANUARY 16, 2012",18997,2:27,2011-2012
194,0021100195,"TUESDAY, JANUARY 17, 2012",18846,2:16,2011-2012
195,0021100196,"TUESDAY, JANUARY 17, 2012",13056,2:11,2011-2012
196,0021100197,"TUESDAY, JANUARY 17, 2012",19600,2:10,2011-2012
197,0021100198,"TUESDAY, JANUARY 17, 2012",21347,2:03,2011-2012
198,0021100199,"TUESDAY, JANUARY 17, 2012",11322,2:04,2011-2012
199,0021100200,"TUESDAY, JANUARY 17, 2012",9318,2:04,2011-2012
200,0021100201,"TUESDAY, JANUARY 17, 2012",19371,2:10,2011-2012
201,0021100202,"WEDNESDAY, JANUARY 18, 2012",15201,2:26,2011-2012
202,0021100203,"WEDNESDAY, JANUARY 18, 2012",15075,2:23,2011-2012
203,0021100204,"WEDNESDAY, JANUARY 18, 2012",18846,2:41,2011-2012
204,0021100205,"WEDNESDAY, JANUARY 18, 2012",18624,2:14,2011-2012
205,0021100206,"WEDNESDAY, JANUARY 18, 2012",12570,2:15,2011-2012
206,0021100207,"WEDNESDAY, JANUARY 18, 2012",19763,2:15,2011-2012
207,0021100208,"WEDNESDAY, JANUARY 18, 2012",13729,2:25,2011-2012
208,0021100209,"WEDNESDAY, JANUARY 18, 2012",12045,2:13,2011-2012
209,0021100210,"WEDNESDAY, JANUARY 18, 2012",15598,2:19,2011-2012
210,0021100211,"WEDNESDAY, JANUARY 18, 2012",14170,2:29,2011-2012
211,0021100212,"WEDNESDAY, JANUARY 18, 2012",19252,2:42,2011-2012
212,0021100213,"THURSDAY, JANUARY 19, 2012",20004,2:19,2011-2012
213,0021100214,"THURSDAY, JANUARY 19, 2012",10845,2:16,2011-2012
214,0021100215,"THURSDAY, JANUARY 19, 2012",19911,2:22,2011-2012
215,0021100216,"FRIDAY, JANUARY 20, 2012",17537,2:21,2011-2012
216,0021100217,"FRIDAY, JANUARY 20, 2012",17724,1:55,2011-2012
217,0021100218,"FRIDAY, JANUARY 20, 2012",14866,2:12,2011-2012
218,0021100219,"FRIDAY, JANUARY 20, 2012",18624,2:10,2011-2012
219,0021100220,"FRIDAY, JANUARY 20, 2012",19763,2:16,2011-2012
220,0021100221,"FRIDAY, JANUARY 20, 2012",10255,2:10,2011-2012
221,0021100222,"FRIDAY, JANUARY 20, 2012",17871,2:08,2011-2012
222,0021100223,"FRIDAY, JANUARY 20, 2012",18846,2:23,2011-2012
223,0021100224,"FRIDAY, JANUARY 20, 2012",18581,2:10,2011-2012
224,0021100225,"FRIDAY, JANUARY 20, 2012",19492,2:39,2011-2012
225,0021100226,"FRIDAY, JANUARY 20, 2012",17621,2:06,2011-2012
226,0021100227,"SATURDAY, JANUARY 21, 2012",15922,2:06,2011-2012
227,0021100228,"SATURDAY, JANUARY 21, 2012",19763,3:05,2011-2012
228,0021100229,"SATURDAY, JANUARY 21, 2012",19725,2:06,2011-2012
229,0021100230,"SATURDAY, JANUARY 21, 2012",14456,2:25,2011-2012
230,0021100231,"SATURDAY, JANUARY 21, 2012",15201,2:11,2011-2012
231,0021100232,"SATURDAY, JANUARY 21, 2012",21861,2:03,2011-2012
232,0021100233,"SATURDAY, JANUARY 21, 2012",16562,2:09,2011-2012
233,0021100234,"SATURDAY, JANUARY 21, 2012",15471,2:22,2011-2012
234,0021100235,"SATURDAY, JANUARY 21, 2012",15285,2:08,2011-2012
235,0021100236,"SATURDAY, JANUARY 21, 2012",19911,2:03,2011-2012
236,0021100237,"SUNDAY, JANUARY 22, 2012",15818,2:22,2011-2012
237,0021100238,"SUNDAY, JANUARY 22, 2012",19060,2:23,2011-2012
238,0021100239,"SUNDAY, JANUARY 22, 2012",10035,2:01,2011-2012
239,0021100240,"SUNDAY, JANUARY 22, 2012",19600,2:22,2011-2012
240,0021100241,"SUNDAY, JANUARY 22, 2012",18997,2:26,2011-2012
241,0021100242,"MONDAY, JANUARY 23, 2012",10108,2:03,2011-2012
242,0021100243,"MONDAY, JANUARY 23, 2012",18624,2:23,2011-2012
243,0021100244,"MONDAY, JANUARY 23, 2012",21572,2:08,2011-2012
244,0021100245,"MONDAY, JANUARY 23, 2012",13048,2:04,2011-2012
245,0021100246,"MONDAY, JANUARY 23, 2012",12599,2:02,2011-2012
246,0021100247,"MONDAY, JANUARY 23, 2012",18203,2:08,2011-2012
247,0021100248,"MONDAY, JANUARY 23, 2012",16924,2:09,2011-2012
248,0021100249,"MONDAY, JANUARY 23, 2012",19944,2:12,2011-2012
249,0021100250,"MONDAY, JANUARY 23, 2012",20363,2:14,2011-2012
250,0021100251,"MONDAY, JANUARY 23, 2012",17549,2:07,2011-2012
251,0021100252,"TUESDAY, JANUARY 24, 2012",16802,2:11,2011-2012
252,0021100253,"TUESDAY, JANUARY 24, 2012",12760,2:11,2011-2012
253,0021100254,"TUESDAY, JANUARY 24, 2012",19600,2:20,2011-2012
254,0021100255,"TUESDAY, JANUARY 24, 2012",15404,2:20,2011-2012
255,0021100256,"TUESDAY, JANUARY 24, 2012",20602,2:14,2011-2012
256,0021100257,"WEDNESDAY, JANUARY 25, 2012",13138,2:34,2011-2012
257,0021100258,"WEDNESDAY, JANUARY 25, 2012",15286,2:10,2011-2012
258,0021100259,"WEDNESDAY, JANUARY 25, 2012",16760,2:09,2011-2012
259,0021100260,"WEDNESDAY, JANUARY 25, 2012",18058,2:30,2011-2012
260,0021100261,"WEDNESDAY, JANUARY 25, 2012",21755,2:19,2011-2012
261,0021100262,"WEDNESDAY, JANUARY 25, 2012",10573,2:08,2011-2012
262,0021100263,"WEDNESDAY, JANUARY 25, 2012",18203,2:13,2011-2012
263,0021100264,"WEDNESDAY, JANUARY 25, 2012",20150,2:04,2011-2012
264,0021100265,"WEDNESDAY, JANUARY 25, 2012",17888,2:00,2011-2012
265,0021100266,"WEDNESDAY, JANUARY 25, 2012",19802,2:49,2011-2012
266,0021100267,"WEDNESDAY, JANUARY 25, 2012",12097,2:08,2011-2012
267,0021100268,"WEDNESDAY, JANUARY 25, 2012",18997,2:32,2011-2012
268,0021100269,"WEDNESDAY, JANUARY 25, 2012",17923,2:09,2011-2012
269,0021100270,"THURSDAY, JANUARY 26, 2012",18952,2:33,2011-2012
270,0021100271,"THURSDAY, JANUARY 26, 2012",19275,2:41,2011-2012
271,0021100272,"FRIDAY, JANUARY 27, 2012",16199,2:01,2011-2012
272,0021100273,"FRIDAY, JANUARY 27, 2012",18624,2:20,2011-2012
273,0021100274,"FRIDAY, JANUARY 27, 2012",14010,2:31,2011-2012
274,0021100275,"FRIDAY, JANUARY 27, 2012",13121,2:15,2011-2012
275,0021100276,"FRIDAY, JANUARY 27, 2012",19707,2:29,2011-2012
276,0021100277,"FRIDAY, JANUARY 27, 2012",22368,2:18,2011-2012
277,0021100278,"FRIDAY, JANUARY 27, 2012",16176,2:07,2011-2012
278,0021100279,"FRIDAY, JANUARY 27, 2012",13894,2:13,2011-2012
279,0021100280,"FRIDAY, JANUARY 27, 2012",16699,1:58,2011-2012
280,0021100281,"FRIDAY, JANUARY 27, 2012",20096,2:07,2011-2012
281,0021100282,"FRIDAY, JANUARY 27, 2012",18855,2:15,2011-2012
282,0021100283,"FRIDAY, JANUARY 27, 2012",20664,2:05,2011-2012
283,0021100284,"FRIDAY, JANUARY 27, 2012",19596,2:14,2011-2012
284,0021100285,"SATURDAY, JANUARY 28, 2012",18710,2:02,2011-2012
285,0021100286,"SATURDAY, JANUARY 28, 2012",17761,2:22,2011-2012
286,0021100287,"SATURDAY, JANUARY 28, 2012",18051,1:59,2011-2012
287,0021100288,"SATURDAY, JANUARY 28, 2012",18027,2:07,2011-2012
288,0021100289,"SATURDAY, JANUARY 28, 2012",19911,2:08,2011-2012
289,0021100290,"SATURDAY, JANUARY 28, 2012",14903,2:19,2011-2012
290,0021100291,"SUNDAY, JANUARY 29, 2012",20054,2:41,2011-2012
291,0021100292,"SUNDAY, JANUARY 29, 2012",18624,2:08,2011-2012
292,0021100293,"SUNDAY, JANUARY 29, 2012",14319,2:06,2011-2012
293,0021100294,"SUNDAY, JANUARY 29, 2012",18846,2:17,2011-2012
294,0021100295,"SUNDAY, JANUARY 29, 2012",20262,2:44,2011-2012
295,0021100296,"SUNDAY, JANUARY 29, 2012",14962,2:04,2011-2012
296,0021100297,"SUNDAY, JANUARY 29, 2012",17551,2:16,2011-2012
297,0021100298,"SUNDAY, JANUARY 29, 2012",19495,2:20,2011-2012
298,0021100299,"MONDAY, JANUARY 30, 2012",16299,2:10,2011-2012
299,0021100300,"MONDAY, JANUARY 30, 2012",18357,2:11,2011-2012
300,0021100301,"MONDAY, JANUARY 30, 2012",19804,2:09,2011-2012
301,0021100302,"MONDAY, JANUARY 30, 2012",13103,2:06,2011-2012
302,0021100303,"MONDAY, JANUARY 30, 2012",15118,2:09,2011-2012
303,0021100304,"MONDAY, JANUARY 30, 2012",14264,2:12,2011-2012
304,0021100305,"MONDAY, JANUARY 30, 2012",19328,2:11,2011-2012
305,0021100306,"MONDAY, JANUARY 30, 2012",13132,2:08,2011-2012
306,0021100307,"MONDAY, JANUARY 30, 2012",19404,2:17,2011-2012
307,0021100308,"TUESDAY, JANUARY 31, 2012",16117,2:04,2011-2012
308,0021100309,"TUESDAY, JANUARY 31, 2012",14798,2:19,2011-2012
309,0021100310,"TUESDAY, JANUARY 31, 2012",11408,2:26,2011-2012
310,0021100311,"TUESDAY, JANUARY 31, 2012",19763,2:18,2011-2012
311,0021100312,"TUESDAY, JANUARY 31, 2012",13651,2:43,2011-2012
312,0021100313,"TUESDAY, JANUARY 31, 2012",18997,2:01,2011-2012
313,0021100314,"TUESDAY, JANUARY 31, 2012",17753,2:12,2011-2012
314,0021100315,"WEDNESDAY, FEBRUARY 1, 2012",18325,2:02,2011-2012
315,0021100316,"WEDNESDAY, FEBRUARY 1, 2012",18846,2:25,2011-2012
316,0021100317,"WEDNESDAY, FEBRUARY 1, 2012",18624,2:03,2011-2012
317,0021100318,"WEDNESDAY, FEBRUARY 1, 2012",10504,2:20,2011-2012
318,0021100319,"WEDNESDAY, FEBRUARY 1, 2012",16116,2:14,2011-2012
319,0021100320,"WEDNESDAY, FEBRUARY 1, 2012",13598,2:15,2011-2012
320,0021100321,"WEDNESDAY, FEBRUARY 1, 2012",20316,2:32,2011-2012
321,0021100322,"WEDNESDAY, FEBRUARY 1, 2012",15017,2:24,2011-2012
322,0021100323,"WEDNESDAY, FEBRUARY 1, 2012",18581,2:11,2011-2012
323,0021100324,"WEDNESDAY, FEBRUARY 1, 2012",20608,2:07,2011-2012
324,0021100325,"WEDNESDAY, FEBRUARY 1, 2012",19637,2:36,2011-2012
325,0021100326,"THURSDAY, FEBRUARY 2, 2012",14211,2:03,2011-2012
326,0021100327,"THURSDAY, FEBRUARY 2, 2012",19763,2:32,2011-2012
327,0021100328,"THURSDAY, FEBRUARY 2, 2012",18082,2:03,2011-2012
328,0021100329,"THURSDAY, FEBRUARY 2, 2012",11740,2:15,2011-2012
329,0021100330,"THURSDAY, FEBRUARY 2, 2012",19223,2:21,2011-2012
330,0021100331,"THURSDAY, FEBRUARY 2, 2012",18123,2:07,2011-2012
331,0021100332,"FRIDAY, FEBRUARY 3, 2012",16382,2:18,2011-2012
332,0021100333,"FRIDAY, FEBRUARY 3, 2012",20694,2:04,2011-2012
333,0021100334,"FRIDAY, FEBRUARY 3, 2012",18933,2:18,2011-2012
334,0021100335,"FRIDAY, FEBRUARY 3, 2012",15069,2:23,2011-2012
335,0021100336,"FRIDAY, FEBRUARY 3, 2012",13181,2:12,2011-2012
336,0021100337,"FRIDAY, FEBRUARY 3, 2012",18624,2:45,2011-2012
337,0021100338,"FRIDAY, FEBRUARY 3, 2012",15941,2:01,2011-2012
338,0021100339,"FRIDAY, FEBRUARY 3, 2012",18203,2:20,2011-2012
339,0021100340,"FRIDAY, FEBRUARY 3, 2012",20146,2:09,2011-2012
340,0021100341,"FRIDAY, FEBRUARY 3, 2012",19155,2:33,2011-2012
341,0021100342,"SATURDAY, FEBRUARY 4, 2012",19419,2:13,2011-2012
342,0021100343,"SATURDAY, FEBRUARY 4, 2012",18012,2:05,2011-2012
