,GID,GAME_DATE,ATTENDANCE,GAME_TIME,SEASON
24,0021900025,"FRIDAY, OCTOBER 25, 2019",18997,2:21,2019-2020
25,0021900026,"SATURDAY, OCTOBER 26, 2019",17467,2:53,2019-2020
26,0021900027,"SATURDAY, OCTOBER 26, 2019",16207,2:25,2019-2020
27,0021900028,"SATURDAY, OCTOBER 26, 2019",17078,2:17,2019-2020
28,0021900029,"SATURDAY, OCTOBER 26, 2019",19812,2:15,2019-2020
29,0021900030,"SATURDAY, OCTOBER 26, 2019",19432,2:20,2019-2020
30,0021900031,"SATURDAY, OCTOBER 26, 2019",21498,2:11,2019-2020
31,0021900032,"SATURDAY, OCTOBER 26, 2019",18055,2:23,2019-2020
32,0021900033,"SATURDAY, OCTOBER 26, 2019",18354,2:10,2019-2020
33,0021900034,"SATURDAY, OCTOBER 26, 2019",18306,2:03,2019-2020
34,0021900035,"SATURDAY, OCTOBER 26, 2019",15802,2:39,2019-2020
35,0021900036,"SUNDAY, OCTOBER 27, 2019",18203,2:12,2019-2020
36,0021900037,"SUNDAY, OCTOBER 27, 2019",15517,2:42,2019-2020
37,0021900038,"SUNDAY, OCTOBER 27, 2019",19707,2:28,2019-2020
38,0021900039,"SUNDAY, OCTOBER 27, 2019",17049,2:16,2019-2020
39,0021900040,"SUNDAY, OCTOBER 27, 2019",18997,2:17,2019-2020
40,0021900041,"MONDAY, OCTOBER 28, 2019",13565,2:09,2019-2020
41,0021900042,"MONDAY, OCTOBER 28, 2019",19812,2:18,2019-2020
42,0021900043,"MONDAY, OCTOBER 28, 2019",14094,2:35,2019-2020
43,0021900044,"MONDAY, OCTOBER 28, 2019",19800,2:17,2019-2020
44,0021900045,"MONDAY, OCTOBER 28, 2019",18055,2:23,2019-2020
45,0021900046,"MONDAY, OCTOBER 28, 2019",17385,2:05,2019-2020
46,0021900047,"MONDAY, OCTOBER 28, 2019",17307,2:13,2019-2020
47,0021900048,"MONDAY, OCTOBER 28, 2019",18083,2:19,2019-2020
48,0021900049,"MONDAY, OCTOBER 28, 2019",14805,2:31,2019-2020
49,0021900050,"MONDAY, OCTOBER 28, 2019",15870,2:16,2019-2020
50,0021900051,"MONDAY, OCTOBER 28, 2019",19068,2:11,2019-2020
51,0021900052,"TUESDAY, OCTOBER 29, 2019",19600,2:22,2019-2020
52,0021900053,"TUESDAY, OCTOBER 29, 2019",16605,2:15,2019-2020
53,0021900054,"TUESDAY, OCTOBER 29, 2019",18997,2:20,2019-2020
54,0021900055,"WEDNESDAY, OCTOBER 30, 2019",17595,2:20,2019-2020
55,0021900056,"WEDNESDAY, OCTOBER 30, 2019",17456,2:04,2019-2020
56,0021900057,"WEDNESDAY, OCTOBER 30, 2019",20204,2:22,2019-2020
57,0021900058,"WEDNESDAY, OCTOBER 30, 2019",18624,2:25,2019-2020
58,0021900059,"WEDNESDAY, OCTOBER 30, 2019",17083,2:16,2019-2020
59,0021900060,"WEDNESDAY, OCTOBER 30, 2019",19800,2:07,2019-2020
60,0021900061,"WEDNESDAY, OCTOBER 30, 2019",20476,2:31,2019-2020
61,0021900062,"WEDNESDAY, OCTOBER 30, 2019",18203,2:18,2019-2020
62,0021900063,"WEDNESDAY, OCTOBER 30, 2019",18306,2:16,2019-2020
63,0021900064,"WEDNESDAY, OCTOBER 30, 2019",15416,2:03,2019-2020
64,0021900065,"WEDNESDAY, OCTOBER 30, 2019",18064,2:17,2019-2020
65,0021900066,"THURSDAY, OCTOBER 31, 2019",16539,2:16,2019-2020
66,0021900067,"THURSDAY, OCTOBER 31, 2019",16613,2:20,2019-2020
67,0021900068,"THURSDAY, OCTOBER 31, 2019",19068,2:17,2019-2020
68,0021900069,"FRIDAY, NOVEMBER 1, 2019",17732,2:19,2019-2020
69,0021900070,"FRIDAY, NOVEMBER 1, 2019",16079,2:19,2019-2020
70,0021900071,"FRIDAY, NOVEMBER 1, 2019",15105,2:03,2019-2020
71,0021900072,"FRIDAY, NOVEMBER 1, 2019",18624,2:18,2019-2020
72,0021900073,"FRIDAY, NOVEMBER 1, 2019",20671,2:18,2019-2020
73,0021900074,"FRIDAY, NOVEMBER 1, 2019",20358,2:41,2019-2020
74,0021900075,"FRIDAY, NOVEMBER 1, 2019",16273,2:16,2019-2020
75,0021900076,"FRIDAY, NOVEMBER 1, 2019",18064,2:10,2019-2020
76,0021900077,"SATURDAY, NOVEMBER 2, 2019",18203,2:15,2019-2020
77,0021900078,"SATURDAY, NOVEMBER 2, 2019",17222,2:29,2019-2020
78,0021900079,"SATURDAY, NOVEMBER 2, 2019",17025,2:16,2019-2020
79,0021900080,"SATURDAY, NOVEMBER 2, 2019",15150,2:07,2019-2020
80,0021900081,"SATURDAY, NOVEMBER 2, 2019",14144,2:11,2019-2020
81,0021900082,"SATURDAY, NOVEMBER 2, 2019",17637,2:17,2019-2020
82,0021900083,"SATURDAY, NOVEMBER 2, 2019",18064,2:17,2019-2020
83,0021900084,"SATURDAY, NOVEMBER 2, 2019",19669,2:15,2019-2020
84,0021900085,"SUNDAY, NOVEMBER 3, 2019",17073,2:13,2019-2020
85,0021900086,"SUNDAY, NOVEMBER 3, 2019",19724,2:12,2019-2020
86,0021900087,"SUNDAY, NOVEMBER 3, 2019",19812,2:23,2019-2020
87,0021900088,"SUNDAY, NOVEMBER 3, 2019",18610,2:12,2019-2020
88,0021900089,"SUNDAY, NOVEMBER 3, 2019",18078,2:03,2019-2020
89,0021900090,"SUNDAY, NOVEMBER 3, 2019",19068,2:22,2019-2020
90,0021900091,"MONDAY, NOVEMBER 4, 2019",13052,2:17,2019-2020
91,0021900092,"MONDAY, NOVEMBER 4, 2019",17194,2:18,2019-2020
92,0021900093,"MONDAY, NOVEMBER 4, 2019",14197,2:17,2019-2020
93,0021900094,"MONDAY, NOVEMBER 4, 2019",16271,2:21,2019-2020
94,0021900095,"MONDAY, NOVEMBER 4, 2019",14285,0:00,2019-2020
95,0021900096,"MONDAY, NOVEMBER 4, 2019",18064,2:16,2019-2020
96,0021900097,"TUESDAY, NOVEMBER 5, 2019",13341,2:35,2019-2020
97,0021900098,"TUESDAY, NOVEMBER 5, 2019",17709,2:08,2019-2020
98,0021900099,"TUESDAY, NOVEMBER 5, 2019",14025,2:21,2019-2020
99,0021900100,"TUESDAY, NOVEMBER 5, 2019",21193,2:11,2019-2020
100,0021900101,"TUESDAY, NOVEMBER 5, 2019",18203,2:13,2019-2020
101,0021900102,"TUESDAY, NOVEMBER 5, 2019",18010,2:13,2019-2020
102,0021900103,"WEDNESDAY, NOVEMBER 6, 2019",15463,2:11,2019-2020
103,0021900104,"WEDNESDAY, NOVEMBER 6, 2019",16171,2:15,2019-2020
104,0021900105,"WEDNESDAY, NOVEMBER 6, 2019",15049,2:16,2019-2020
105,0021900106,"WEDNESDAY, NOVEMBER 6, 2019",19800,2:26,2019-2020
106,0021900107,"WEDNESDAY, NOVEMBER 6, 2019",18055,2:14,2019-2020
107,0021900108,"WEDNESDAY, NOVEMBER 6, 2019",13503,2:16,2019-2020
108,0021900109,"WEDNESDAY, NOVEMBER 6, 2019",19487,2:18,2019-2020
109,0021900110,"WEDNESDAY, NOVEMBER 6, 2019",18306,2:20,2019-2020
110,0021900111,"WEDNESDAY, NOVEMBER 6, 2019",19068,2:38,2019-2020
111,0021900112,"THURSDAY, NOVEMBER 7, 2019",18487,2:15,2019-2020
112,0021900113,"THURSDAY, NOVEMBER 7, 2019",18354,2:06,2019-2020
113,0021900114,"THURSDAY, NOVEMBER 7, 2019",15498,2:15,2019-2020
114,0021900115,"THURSDAY, NOVEMBER 7, 2019",19068,2:21,2019-2020
115,0021900116,"FRIDAY, NOVEMBER 8, 2019",15544,2:15,2019-2020
116,0021900117,"FRIDAY, NOVEMBER 8, 2019",17021,2:07,2019-2020
117,0021900118,"FRIDAY, NOVEMBER 8, 2019",16946,2:15,2019-2020
118,0021900119,"FRIDAY, NOVEMBER 8, 2019",16447,2:06,2019-2020
119,0021900120,"FRIDAY, NOVEMBER 8, 2019",15647,2:42,2019-2020
120,0021900121,"FRIDAY, NOVEMBER 8, 2019",16337,2:13,2019-2020
121,0021900122,"FRIDAY, NOVEMBER 8, 2019",20257,2:17,2019-2020
122,0021900123,"FRIDAY, NOVEMBER 8, 2019",19520,2:13,2019-2020
123,0021900124,"FRIDAY, NOVEMBER 8, 2019",18306,2:34,2019-2020
124,0021900125,"FRIDAY, NOVEMBER 8, 2019",20089,2:20,2019-2020
125,0021900126,"FRIDAY, NOVEMBER 8, 2019",18997,2:14,2019-2020
126,0021900127,"SATURDAY, NOVEMBER 9, 2019",18354,2:19,2019-2020
127,0021900128,"SATURDAY, NOVEMBER 9, 2019",18513,2:23,2019-2020
128,0021900129,"SATURDAY, NOVEMBER 9, 2019",20482,2:10,2019-2020
129,0021900130,"SATURDAY, NOVEMBER 9, 2019",15753,2:05,2019-2020
130,0021900131,"SATURDAY, NOVEMBER 9, 2019",18203,2:09,2019-2020
131,0021900132,"SUNDAY, NOVEMBER 10, 2019",13553,2:36,2019-2020
132,0021900133,"SUNDAY, NOVEMBER 10, 2019",17118,1:55,2019-2020
133,0021900134,"SUNDAY, NOVEMBER 10, 2019",20311,2:04,2019-2020
134,0021900135,"SUNDAY, NOVEMBER 10, 2019",18203,2:16,2019-2020
135,0021900136,"SUNDAY, NOVEMBER 10, 2019",19812,2:13,2019-2020
136,0021900137,"SUNDAY, NOVEMBER 10, 2019",17290,2:05,2019-2020
137,0021900138,"SUNDAY, NOVEMBER 10, 2019",20041,2:36,2019-2020
138,0021900139,"SUNDAY, NOVEMBER 10, 2019",18997,2:20,2019-2020
139,0021900140,"MONDAY, NOVEMBER 11, 2019",12526,2:21,2019-2020
140,0021900141,"MONDAY, NOVEMBER 11, 2019",18624,2:19,2019-2020
141,0021900142,"MONDAY, NOVEMBER 11, 2019",16695,2:20,2019-2020
142,0021900143,"MONDAY, NOVEMBER 11, 2019",18627,2:15,2019-2020
143,0021900144,"MONDAY, NOVEMBER 11, 2019",18064,2:15,2019-2020
144,0021900145,"MONDAY, NOVEMBER 11, 2019",19068,2:18,2019-2020
145,0021900146,"TUESDAY, NOVEMBER 12, 2019",15838,2:02,2019-2020
146,0021900147,"TUESDAY, NOVEMBER 12, 2019",20294,2:12,2019-2020
147,0021900148,"TUESDAY, NOVEMBER 12, 2019",19600,2:26,2019-2020
148,0021900149,"TUESDAY, NOVEMBER 12, 2019",18668,2:20,2019-2020
149,0021900150,"TUESDAY, NOVEMBER 12, 2019",18327,2:19,2019-2020
150,0021900151,"TUESDAY, NOVEMBER 12, 2019",18055,2:15,2019-2020
151,0021900152,"TUESDAY, NOVEMBER 12, 2019",18306,2:26,2019-2020
152,0021900153,"TUESDAY, NOVEMBER 12, 2019",16358,2:16,2019-2020
153,0021900154,"WEDNESDAY, NOVEMBER 13, 2019",13155,2:06,2019-2020
154,0021900155,"WEDNESDAY, NOVEMBER 13, 2019",15113,2:16,2019-2020
155,0021900156,"WEDNESDAY, NOVEMBER 13, 2019",19156,2:17,2019-2020
156,0021900157,"WEDNESDAY, NOVEMBER 13, 2019",18055,2:28,2019-2020
157,0021900158,"WEDNESDAY, NOVEMBER 13, 2019",11581,2:16,2019-2020
158,0021900159,"WEDNESDAY, NOVEMBER 13, 2019",18997,2:17,2019-2020
159,0021900160,"WEDNESDAY, NOVEMBER 13, 2019",19544,2:05,2019-2020
160,0021900161,"THURSDAY, NOVEMBER 14, 2019",17374,2:08,2019-2020
161,0021900162,"THURSDAY, NOVEMBER 14, 2019",19812,2:34,2019-2020
162,0021900163,"THURSDAY, NOVEMBER 14, 2019",17627,2:25,2019-2020
163,0021900164,"THURSDAY, NOVEMBER 14, 2019",17147,2:20,2019-2020
164,0021900165,"THURSDAY, NOVEMBER 14, 2019",15143,2:20,2019-2020
165,0021900166,"THURSDAY, NOVEMBER 14, 2019",18394,2:16,2019-2020
166,0021900167,"FRIDAY, NOVEMBER 15, 2019",16778,2:16,2019-2020
167,0021900168,"FRIDAY, NOVEMBER 15, 2019",16296,2:14,2019-2020
168,0021900169,"FRIDAY, NOVEMBER 15, 2019",18055,2:17,2019-2020
169,0021900170,"FRIDAY, NOVEMBER 15, 2019",16422,2:18,2019-2020
170,0021900171,"FRIDAY, NOVEMBER 15, 2019",12716,2:19,2019-2020
171,0021900172,"FRIDAY, NOVEMBER 15, 2019",18203,2:37,2019-2020
172,0021900173,"FRIDAY, NOVEMBER 15, 2019",18064,2:27,2019-2020
173,0021900174,"FRIDAY, NOVEMBER 15, 2019",18997,2:16,2019-2020
174,0021900175,"SATURDAY, NOVEMBER 16, 2019",19148,2:25,2019-2020
175,0021900176,"SATURDAY, NOVEMBER 16, 2019",17024,1:54,2019-2020
176,0021900177,"SATURDAY, NOVEMBER 16, 2019",19401,2:13,2019-2020
177,0021900178,"SATURDAY, NOVEMBER 16, 2019",19600,2:00,2019-2020
178,0021900179,"SATURDAY, NOVEMBER 16, 2019",18978,2:07,2019-2020
179,0021900180,"SATURDAY, NOVEMBER 16, 2019",19926,2:15,2019-2020
180,0021900181,"SATURDAY, NOVEMBER 16, 2019",18534,2:15,2019-2020
181,0021900182,"SATURDAY, NOVEMBER 16, 2019",19068,2:18,2019-2020
182,0021900183,"SUNDAY, NOVEMBER 17, 2019",19432,2:17,2019-2020
183,0021900184,"SUNDAY, NOVEMBER 17, 2019",16633,2:14,2019-2020
184,0021900185,"SUNDAY, NOVEMBER 17, 2019",16344,2:06,2019-2020
185,0021900186,"SUNDAY, NOVEMBER 17, 2019",14227,2:05,2019-2020
186,0021900187,"SUNDAY, NOVEMBER 17, 2019",16812,2:11,2019-2020
187,0021900188,"SUNDAY, NOVEMBER 17, 2019",18997,2:12,2019-2020
188,0021900189,"MONDAY, NOVEMBER 18, 2019",17097,2:18,2019-2020
189,0021900190,"MONDAY, NOVEMBER 18, 2019",14140,2:12,2019-2020
190,0021900191,"MONDAY, NOVEMBER 18, 2019",19800,2:08,2019-2020
191,0021900192,"MONDAY, NOVEMBER 18, 2019",17565,2:09,2019-2020
192,0021900193,"MONDAY, NOVEMBER 18, 2019",18055,2:06,2019-2020
193,0021900194,"MONDAY, NOVEMBER 18, 2019",19637,2:08,2019-2020
194,0021900195,"MONDAY, NOVEMBER 18, 2019",15193,2:01,2019-2020
195,0021900196,"MONDAY, NOVEMBER 18, 2019",18306,2:18,2019-2020
196,0021900197,"MONDAY, NOVEMBER 18, 2019",19068,2:21,2019-2020
197,0021900198,"TUESDAY, NOVEMBER 19, 2019",14511,2:15,2019-2020
198,0021900199,"TUESDAY, NOVEMBER 19, 2019",15021,2:04,2019-2020
199,0021900200,"TUESDAY, NOVEMBER 19, 2019",16732,2:21,2019-2020
200,0021900201,"TUESDAY, NOVEMBER 19, 2019",18997,2:19,2019-2020
201,0021900202,"WEDNESDAY, NOVEMBER 20, 2019",20384,2:23,2019-2020
202,0021900203,"WEDNESDAY, NOVEMBER 20, 2019",14579,2:12,2019-2020
203,0021900204,"WEDNESDAY, NOVEMBER 20, 2019",16441,2:32,2019-2020
204,0021900205,"WEDNESDAY, NOVEMBER 20, 2019",14011,2:14,2019-2020
205,0021900206,"WEDNESDAY, NOVEMBER 20, 2019",19600,2:13,2019-2020
206,0021900207,"WEDNESDAY, NOVEMBER 20, 2019",19800,2:11,2019-2020
207,0021900208,"WEDNESDAY, NOVEMBER 20, 2019",19569,2:13,2019-2020
208,0021900209,"WEDNESDAY, NOVEMBER 20, 2019",18119,2:15,2019-2020
209,0021900210,"WEDNESDAY, NOVEMBER 20, 2019",13177,2:13,2019-2020
210,0021900211,"WEDNESDAY, NOVEMBER 20, 2019",17778,2:11,2019-2020
211,0021900212,"WEDNESDAY, NOVEMBER 20, 2019",19068,2:43,2019-2020
212,0021900213,"THURSDAY, NOVEMBER 21, 2019",17385,2:17,2019-2020
213,0021900214,"THURSDAY, NOVEMBER 21, 2019",13903,2:27,2019-2020
214,0021900215,"FRIDAY, NOVEMBER 22, 2019",15399,2:03,2019-2020
215,0021900216,"FRIDAY, NOVEMBER 22, 2019",15053,2:05,2019-2020
216,0021900217,"FRIDAY, NOVEMBER 22, 2019",15619,2:12,2019-2020
217,0021900218,"FRIDAY, NOVEMBER 22, 2019",20927,2:11,2019-2020
218,0021900219,"FRIDAY, NOVEMBER 22, 2019",18953,2:19,2019-2020
219,0021900220,"FRIDAY, NOVEMBER 22, 2019",18203,2:24,2019-2020
220,0021900221,"FRIDAY, NOVEMBER 22, 2019",19639,1:59,2019-2020
221,0021900222,"FRIDAY, NOVEMBER 22, 2019",19520,2:23,2019-2020
222,0021900223,"FRIDAY, NOVEMBER 22, 2019",18306,2:18,2019-2020
223,0021900224,"FRIDAY, NOVEMBER 22, 2019",19068,2:33,2019-2020
224,0021900225,"SATURDAY, NOVEMBER 23, 2019",17362,2:08,2019-2020
225,0021900226,"SATURDAY, NOVEMBER 23, 2019",17891,2:16,2019-2020
226,0021900227,"SATURDAY, NOVEMBER 23, 2019",16446,2:05,2019-2020
227,0021900228,"SATURDAY, NOVEMBER 23, 2019",16931,2:13,2019-2020
228,0021900229,"SATURDAY, NOVEMBER 23, 2019",19320,2:12,2019-2020
229,0021900230,"SATURDAY, NOVEMBER 23, 2019",21017,2:08,2019-2020
230,0021900231,"SATURDAY, NOVEMBER 23, 2019",19432,2:13,2019-2020
231,0021900232,"SATURDAY, NOVEMBER 23, 2019",17794,2:24,2019-2020
232,0021900233,"SATURDAY, NOVEMBER 23, 2019",17585,2:05,2019-2020
233,0021900234,"SATURDAY, NOVEMBER 23, 2019",18306,2:16,2019-2020
234,0021900235,"SUNDAY, NOVEMBER 24, 2019",18055,2:11,2019-2020
235,0021900236,"SUNDAY, NOVEMBER 24, 2019",18770,2:23,2019-2020
236,0021900237,"SUNDAY, NOVEMBER 24, 2019",15885,2:08,2019-2020
237,0021900238,"SUNDAY, NOVEMBER 24, 2019",19520,2:01,2019-2020
238,0021900239,"SUNDAY, NOVEMBER 24, 2019",19068,2:08,2019-2020
239,0021900240,"MONDAY, NOVEMBER 25, 2019",17143,2:16,2019-2020
240,0021900241,"MONDAY, NOVEMBER 25, 2019",14695,2:09,2019-2020
241,0021900242,"MONDAY, NOVEMBER 25, 2019",15141,1:58,2019-2020
242,0021900243,"MONDAY, NOVEMBER 25, 2019",16218,2:22,2019-2020
243,0021900244,"MONDAY, NOVEMBER 25, 2019",19156,2:13,2019-2020
244,0021900245,"MONDAY, NOVEMBER 25, 2019",19600,2:16,2019-2020
245,0021900246,"MONDAY, NOVEMBER 25, 2019",19800,2:15,2019-2020
246,0021900247,"MONDAY, NOVEMBER 25, 2019",18776,2:06,2019-2020
247,0021900248,"MONDAY, NOVEMBER 25, 2019",17385,2:15,2019-2020
248,0021900249,"MONDAY, NOVEMBER 25, 2019",18498,2:07,2019-2020
249,0021900250,"MONDAY, NOVEMBER 25, 2019",18064,2:05,2019-2020
250,0021900251,"TUESDAY, NOVEMBER 26, 2019",20407,0:00,2019-2020
251,0021900252,"TUESDAY, NOVEMBER 26, 2019",18673,2:06,2019-2020
252,0021900253,"WEDNESDAY, NOVEMBER 27, 2019",19156,2:14,2019-2020
253,0021900254,"WEDNESDAY, NOVEMBER 27, 2019",15535,2:12,2019-2020
254,0021900255,"WEDNESDAY, NOVEMBER 27, 2019",17712,2:02,2019-2020
255,0021900256,"WEDNESDAY, NOVEMBER 27, 2019",17027,2:09,2019-2020
256,0021900257,"WEDNESDAY, NOVEMBER 27, 2019",20592,2:13,2019-2020
257,0021900258,"WEDNESDAY, NOVEMBER 27, 2019",19800,2:09,2019-2020
258,0021900259,"WEDNESDAY, NOVEMBER 27, 2019",18055,2:15,2019-2020
259,0021900260,"WEDNESDAY, NOVEMBER 27, 2019",16721,2:20,2019-2020
260,0021900261,"WEDNESDAY, NOVEMBER 27, 2019",17525,2:19,2019-2020
261,0021900262,"WEDNESDAY, NOVEMBER 27, 2019",18354,2:10,2019-2020
262,0021900263,"WEDNESDAY, NOVEMBER 27, 2019",14123,2:12,2019-2020
263,0021900264,"WEDNESDAY, NOVEMBER 27, 2019",18626,2:38,2019-2020
264,0021900265,"WEDNESDAY, NOVEMBER 27, 2019",19870,2:11,2019-2020
265,0021900266,"WEDNESDAY, NOVEMBER 27, 2019",18064,2:11,2019-2020
266,0021900267,"FRIDAY, NOVEMBER 29, 2019",17732,2:11,2019-2020
267,0021900268,"FRIDAY, NOVEMBER 29, 2019",15006,2:07,2019-2020
268,0021900269,"FRIDAY, NOVEMBER 29, 2019",17014,2:13,2019-2020
269,0021900270,"FRIDAY, NOVEMBER 29, 2019",19432,2:04,2019-2020
270,0021900271,"FRIDAY, NOVEMBER 29, 2019",18109,2:34,2019-2020
271,0021900272,"FRIDAY, NOVEMBER 29, 2019",15827,2:27,2019-2020
272,0021900273,"FRIDAY, NOVEMBER 29, 2019",19600,2:16,2019-2020
273,0021900274,"FRIDAY, NOVEMBER 29, 2019",16605,2:02,2019-2020
274,0021900275,"FRIDAY, NOVEMBER 29, 2019",18203,2:05,2019-2020
275,0021900276,"FRIDAY, NOVEMBER 29, 2019",18354,2:06,2019-2020
276,0021900277,"FRIDAY, NOVEMBER 29, 2019",18055,2:27,2019-2020
277,0021900278,"FRIDAY, NOVEMBER 29, 2019",20139,2:20,2019-2020
278,0021900279,"FRIDAY, NOVEMBER 29, 2019",18997,2:09,2019-2020
279,0021900280,"SATURDAY, NOVEMBER 30, 2019",17583,2:28,2019-2020
280,0021900281,"SATURDAY, NOVEMBER 30, 2019",20517,2:17,2019-2020
281,0021900282,"SATURDAY, NOVEMBER 30, 2019",18055,2:12,2019-2020
282,0021900283,"SATURDAY, NOVEMBER 30, 2019",17550,1:54,2019-2020
283,0021900284,"SUNDAY, DECEMBER 1, 2019",17026,2:13,2019-2020
284,0021900285,"SUNDAY, DECEMBER 1, 2019",18005,2:14,2019-2020
285,0021900286,"SUNDAY, DECEMBER 1, 2019",12276,2:15,2019-2020
286,0021900287,"SUNDAY, DECEMBER 1, 2019",18997,2:06,2019-2020
287,0021900288,"SUNDAY, DECEMBER 1, 2019",14270,2:08,2019-2020
288,0021900289,"SUNDAY, DECEMBER 1, 2019",15427,2:07,2019-2020
289,0021900290,"SUNDAY, DECEMBER 1, 2019",15052,2:14,2019-2020
290,0021900291,"SUNDAY, DECEMBER 1, 2019",18132,2:08,2019-2020
291,0021900292,"SUNDAY, DECEMBER 1, 2019",19068,2:14,2019-2020
292,0021900293,"MONDAY, DECEMBER 2, 2019",11221,2:20,2019-2020
293,0021900294,"MONDAY, DECEMBER 2, 2019",20208,2:18,2019-2020
294,0021900295,"MONDAY, DECEMBER 2, 2019",14278,2:01,2019-2020
295,0021900296,"MONDAY, DECEMBER 2, 2019",11919,2:05,2019-2020
296,0021900297,"MONDAY, DECEMBER 2, 2019",17385,2:14,2019-2020
297,0021900298,"MONDAY, DECEMBER 2, 2019",17257,2:14,2019-2020
298,0021900299,"TUESDAY, DECEMBER 3, 2019",17504,1:58,2019-2020
299,0021900300,"TUESDAY, DECEMBER 3, 2019",13159,2:11,2019-2020
300,0021900301,"TUESDAY, DECEMBER 3, 2019",19800,2:34,2019-2020
301,0021900302,"TUESDAY, DECEMBER 3, 2019",14664,2:13,2019-2020
302,0021900303,"TUESDAY, DECEMBER 3, 2019",18354,2:54,2019-2020
303,0021900304,"TUESDAY, DECEMBER 3, 2019",19658,2:18,2019-2020
304,0021900305,"TUESDAY, DECEMBER 3, 2019",19068,2:11,2019-2020
305,0021900306,"WEDNESDAY, DECEMBER 4, 2019",14355,2:02,2019-2020
306,0021900307,"WEDNESDAY, DECEMBER 4, 2019",15742,2:17,2019-2020
307,0021900308,"WEDNESDAY, DECEMBER 4, 2019",15176,2:10,2019-2020
308,0021900309,"WEDNESDAY, DECEMBER 4, 2019",15694,2:12,2019-2020
309,0021900310,"WEDNESDAY, DECEMBER 4, 2019",19156,2:11,2019-2020
310,0021900311,"WEDNESDAY, DECEMBER 4, 2019",15017,2:21,2019-2020
311,0021900312,"WEDNESDAY, DECEMBER 4, 2019",18203,2:07,2019-2020
312,0021900313,"WEDNESDAY, DECEMBER 4, 2019",19671,2:12,2019-2020
313,0021900314,"WEDNESDAY, DECEMBER 4, 2019",18306,2:11,2019-2020
314,0021900315,"WEDNESDAY, DECEMBER 4, 2019",19393,2:07,2019-2020
315,0021900316,"THURSDAY, DECEMBER 5, 2019",16554,2:17,2019-2020
316,0021900317,"THURSDAY, DECEMBER 5, 2019",18171,2:05,2019-2020
317,0021900318,"THURSDAY, DECEMBER 5, 2019",19800,2:16,2019-2020
318,0021900319,"THURSDAY, DECEMBER 5, 2019",15607,2:33,2019-2020
319,0021900320,"FRIDAY, DECEMBER 6, 2019",15075,2:08,2019-2020
320,0021900321,"FRIDAY, DECEMBER 6, 2019",18446,2:02,2019-2020
321,0021900322,"FRIDAY, DECEMBER 6, 2019",14894,2:12,2019-2020
322,0021900323,"FRIDAY, DECEMBER 6, 2019",19156,2:08,2019-2020
323,0021900324,"FRIDAY, DECEMBER 6, 2019",19600,2:07,2019-2020
324,0021900325,"FRIDAY, DECEMBER 6, 2019",18841,2:02,2019-2020
325,0021900326,"FRIDAY, DECEMBER 6, 2019",18203,2:41,2019-2020
326,0021900327,"FRIDAY, DECEMBER 6, 2019",17732,2:12,2019-2020
327,0021900328,"FRIDAY, DECEMBER 6, 2019",18354,2:35,2019-2020
328,0021900329,"FRIDAY, DECEMBER 6, 2019",19912,2:26,2019-2020
329,0021900330,"SATURDAY, DECEMBER 7, 2019",19456,2:10,2019-2020
330,0021900331,"SATURDAY, DECEMBER 7, 2019",19110,2:06,2019-2020
331,0021900332,"SATURDAY, DECEMBER 7, 2019",20844,2:02,2019-2020
