,GID,GAME_DATE,ATTENDANCE,GAME_TIME,SEASON
50,0020800051,"WEDNESDAY, NOVEMBER 5, 2008",11660,2:17,2008-2009
51,0020800052,"WEDNESDAY, NOVEMBER 5, 2008",18602,2:11,2008-2009
52,0020800053,"WEDNESDAY, NOVEMBER 5, 2008",15103,2:17,2008-2009
53,0020800054,"WEDNESDAY, NOVEMBER 5, 2008",17977,2:16,2008-2009
54,0020800055,"WEDNESDAY, NOVEMBER 5, 2008",20562,2:32,2008-2009
55,0020800056,"WEDNESDAY, NOVEMBER 5, 2008",13895,2:34,2008-2009
56,0020800057,"WEDNESDAY, NOVEMBER 5, 2008",11112,3:02,2008-2009
57,0020800058,"WEDNESDAY, NOVEMBER 5, 2008",16030,2:06,2008-2009
58,0020800059,"WEDNESDAY, NOVEMBER 5, 2008",19136,2:22,2008-2009
59,0020800060,"WEDNESDAY, NOVEMBER 5, 2008",19911,2:15,2008-2009
60,0020800061,"WEDNESDAY, NOVEMBER 5, 2008",13685,2:32,2008-2009
61,0020800062,"WEDNESDAY, NOVEMBER 5, 2008",18194,2:33,2008-2009
62,0020800063,"WEDNESDAY, NOVEMBER 5, 2008",18997,2:24,2008-2009
63,0020800064,"THURSDAY, NOVEMBER 6, 2008",16407,2:26,2008-2009
64,0020800065,"THURSDAY, NOVEMBER 6, 2008",20611,2:53,2008-2009
65,0020800066,"FRIDAY, NOVEMBER 7, 2008",13435,2:15,2008-2009
66,0020800067,"FRIDAY, NOVEMBER 7, 2008",20173,2:06,2008-2009
67,0020800068,"FRIDAY, NOVEMBER 7, 2008",18290,2:12,2008-2009
68,0020800069,"FRIDAY, NOVEMBER 7, 2008",18624,2:17,2008-2009
69,0020800070,"FRIDAY, NOVEMBER 7, 2008",20562,2:19,2008-2009
70,0020800071,"FRIDAY, NOVEMBER 7, 2008",17767,2:22,2008-2009
71,0020800072,"FRIDAY, NOVEMBER 7, 2008",17387,2:24,2008-2009
72,0020800073,"FRIDAY, NOVEMBER 7, 2008",21967,2:13,2008-2009
73,0020800074,"FRIDAY, NOVEMBER 7, 2008",19911,2:17,2008-2009
74,0020800075,"FRIDAY, NOVEMBER 7, 2008",10592,2:24,2008-2009
75,0020800076,"FRIDAY, NOVEMBER 7, 2008",19175,2:39,2008-2009
76,0020800077,"FRIDAY, NOVEMBER 7, 2008",18744,2:33,2008-2009
77,0020800078,"FRIDAY, NOVEMBER 7, 2008",14670,2:08,2008-2009
78,0020800079,"SATURDAY, NOVEMBER 8, 2008",14355,2:14,2008-2009
79,0020800080,"SATURDAY, NOVEMBER 8, 2008",16911,2:13,2008-2009
80,0020800081,"SATURDAY, NOVEMBER 8, 2008",17701,2:22,2008-2009
81,0020800082,"SATURDAY, NOVEMBER 8, 2008",21965,2:23,2008-2009
82,0020800083,"SATURDAY, NOVEMBER 8, 2008",17935,2:21,2008-2009
83,0020800084,"SATURDAY, NOVEMBER 8, 2008",20599,2:17,2008-2009
84,0020800085,"SUNDAY, NOVEMBER 9, 2008",12111,2:11,2008-2009
85,0020800086,"SUNDAY, NOVEMBER 9, 2008",19344,2:05,2008-2009
86,0020800087,"SUNDAY, NOVEMBER 9, 2008",14249,2:15,2008-2009
87,0020800088,"SUNDAY, NOVEMBER 9, 2008",22076,2:23,2008-2009
88,0020800089,"SUNDAY, NOVEMBER 9, 2008",18231,2:25,2008-2009
89,0020800090,"SUNDAY, NOVEMBER 9, 2008",14359,2:34,2008-2009
90,0020800091,"SUNDAY, NOVEMBER 9, 2008",12090,2:17,2008-2009
91,0020800092,"SUNDAY, NOVEMBER 9, 2008",18997,2:07,2008-2009
92,0020800093,"MONDAY, NOVEMBER 10, 2008",10165,2:14,2008-2009
93,0020800094,"MONDAY, NOVEMBER 10, 2008",14210,2:34,2008-2009
94,0020800095,"MONDAY, NOVEMBER 10, 2008",18624,2:20,2008-2009
95,0020800096,"MONDAY, NOVEMBER 10, 2008",15028,2:24,2008-2009
96,0020800097,"MONDAY, NOVEMBER 10, 2008",18422,2:24,2008-2009
97,0020800098,"TUESDAY, NOVEMBER 11, 2008",10753,2:16,2008-2009
98,0020800099,"TUESDAY, NOVEMBER 11, 2008",19842,2:21,2008-2009
99,0020800100,"TUESDAY, NOVEMBER 11, 2008",12839,2:11,2008-2009
100,0020800101,"TUESDAY, NOVEMBER 11, 2008",21738,2:18,2008-2009
101,0020800102,"TUESDAY, NOVEMBER 11, 2008",20391,2:21,2008-2009
102,0020800103,"TUESDAY, NOVEMBER 11, 2008",16569,2:12,2008-2009
103,0020800104,"TUESDAY, NOVEMBER 11, 2008",11423,2:19,2008-2009
104,0020800105,"TUESDAY, NOVEMBER 11, 2008",17422,2:40,2008-2009
105,0020800106,"WEDNESDAY, NOVEMBER 12, 2008",18093,2:13,2008-2009
106,0020800107,"WEDNESDAY, NOVEMBER 12, 2008",18624,2:39,2008-2009
107,0020800108,"WEDNESDAY, NOVEMBER 12, 2008",15021,2:31,2008-2009
108,0020800109,"WEDNESDAY, NOVEMBER 12, 2008",13551,2:16,2008-2009
109,0020800110,"WEDNESDAY, NOVEMBER 12, 2008",10129,1:56,2008-2009
110,0020800111,"WEDNESDAY, NOVEMBER 12, 2008",14036,2:09,2008-2009
111,0020800112,"WEDNESDAY, NOVEMBER 12, 2008",18239,2:14,2008-2009
112,0020800113,"WEDNESDAY, NOVEMBER 12, 2008",18185,2:18,2008-2009
113,0020800114,"WEDNESDAY, NOVEMBER 12, 2008",14885,2:15,2008-2009
114,0020800115,"WEDNESDAY, NOVEMBER 12, 2008",13266,2:19,2008-2009
115,0020800116,"WEDNESDAY, NOVEMBER 12, 2008",18422,2:18,2008-2009
116,0020800117,"THURSDAY, NOVEMBER 13, 2008",20562,2:19,2008-2009
117,0020800118,"THURSDAY, NOVEMBER 13, 2008",21751,2:20,2008-2009
118,0020800119,"THURSDAY, NOVEMBER 13, 2008",18477,2:35,2008-2009
119,0020800120,"FRIDAY, NOVEMBER 14, 2008",14189,2:19,2008-2009
120,0020800121,"FRIDAY, NOVEMBER 14, 2008",12742,2:16,2008-2009
121,0020800122,"FRIDAY, NOVEMBER 14, 2008",15284,2:01,2008-2009
122,0020800123,"FRIDAY, NOVEMBER 14, 2008",15309,2:22,2008-2009
123,0020800124,"FRIDAY, NOVEMBER 14, 2008",18008,2:15,2008-2009
124,0020800125,"FRIDAY, NOVEMBER 14, 2008",18624,2:26,2008-2009
125,0020800126,"FRIDAY, NOVEMBER 14, 2008",11308,2:42,2008-2009
126,0020800127,"FRIDAY, NOVEMBER 14, 2008",16071,2:12,2008-2009
127,0020800128,"FRIDAY, NOVEMBER 14, 2008",20085,2:23,2008-2009
128,0020800129,"FRIDAY, NOVEMBER 14, 2008",18797,2:12,2008-2009
129,0020800130,"FRIDAY, NOVEMBER 14, 2008",12810,2:45,2008-2009
130,0020800131,"FRIDAY, NOVEMBER 14, 2008",18997,2:27,2008-2009
131,0020800132,"SATURDAY, NOVEMBER 15, 2008",12823,2:14,2008-2009
132,0020800133,"SATURDAY, NOVEMBER 15, 2008",18729,2:26,2008-2009
133,0020800134,"SATURDAY, NOVEMBER 15, 2008",13385,2:03,2008-2009
134,0020800135,"SATURDAY, NOVEMBER 15, 2008",20562,2:18,2008-2009
135,0020800136,"SATURDAY, NOVEMBER 15, 2008",12213,2:21,2008-2009
136,0020800137,"SATURDAY, NOVEMBER 15, 2008",21759,2:08,2008-2009
137,0020800138,"SATURDAY, NOVEMBER 15, 2008",18303,2:08,2008-2009
138,0020800139,"SATURDAY, NOVEMBER 15, 2008",17952,2:54,2008-2009
139,0020800140,"SUNDAY, NOVEMBER 16, 2008",19800,2:18,2008-2009
140,0020800141,"SUNDAY, NOVEMBER 16, 2008",12639,2:14,2008-2009
141,0020800142,"SUNDAY, NOVEMBER 16, 2008",19271,2:23,2008-2009
142,0020800143,"SUNDAY, NOVEMBER 16, 2008",16721,2:29,2008-2009
143,0020800144,"SUNDAY, NOVEMBER 16, 2008",18422,2:17,2008-2009
144,0020800145,"SUNDAY, NOVEMBER 16, 2008",11699,2:14,2008-2009
145,0020800146,"MONDAY, NOVEMBER 17, 2008",18145,2:11,2008-2009
146,0020800147,"MONDAY, NOVEMBER 17, 2008",19911,2:18,2008-2009
147,0020800148,"MONDAY, NOVEMBER 17, 2008",14962,2:07,2008-2009
148,0020800149,"TUESDAY, NOVEMBER 18, 2008",10935,2:08,2008-2009
149,0020800150,"TUESDAY, NOVEMBER 18, 2008",13379,2:11,2008-2009
150,0020800151,"TUESDAY, NOVEMBER 18, 2008",16353,2:12,2008-2009
151,0020800152,"TUESDAY, NOVEMBER 18, 2008",15102,2:13,2008-2009
152,0020800153,"TUESDAY, NOVEMBER 18, 2008",18624,2:15,2008-2009
153,0020800154,"TUESDAY, NOVEMBER 18, 2008",16911,2:23,2008-2009
154,0020800155,"TUESDAY, NOVEMBER 18, 2008",10834,2:14,2008-2009
155,0020800156,"TUESDAY, NOVEMBER 18, 2008",14413,2:23,2008-2009
156,0020800157,"TUESDAY, NOVEMBER 18, 2008",18284,2:25,2008-2009
157,0020800158,"TUESDAY, NOVEMBER 18, 2008",18997,2:27,2008-2009
158,0020800159,"WEDNESDAY, NOVEMBER 19, 2008",14416,2:14,2008-2009
159,0020800160,"WEDNESDAY, NOVEMBER 19, 2008",22076,2:16,2008-2009
160,0020800161,"WEDNESDAY, NOVEMBER 19, 2008",15014,2:15,2008-2009
161,0020800162,"WEDNESDAY, NOVEMBER 19, 2008",18203,2:30,2008-2009
162,0020800163,"WEDNESDAY, NOVEMBER 19, 2008",10111,2:18,2008-2009
163,0020800164,"WEDNESDAY, NOVEMBER 19, 2008",15533,2:47,2008-2009
164,0020800165,"WEDNESDAY, NOVEMBER 19, 2008",18312,2:06,2008-2009
165,0020800166,"WEDNESDAY, NOVEMBER 19, 2008",16559,2:15,2008-2009
166,0020800167,"WEDNESDAY, NOVEMBER 19, 2008",19911,2:15,2008-2009
167,0020800168,"WEDNESDAY, NOVEMBER 19, 2008",20599,2:24,2008-2009
168,0020800169,"THURSDAY, NOVEMBER 20, 2008",18624,2:26,2008-2009
169,0020800170,"THURSDAY, NOVEMBER 20, 2008",18422,2:18,2008-2009
170,0020800171,"FRIDAY, NOVEMBER 21, 2008",14699,2:25,2008-2009
171,0020800172,"FRIDAY, NOVEMBER 21, 2008",13474,2:22,2008-2009
172,0020800173,"FRIDAY, NOVEMBER 21, 2008",19800,2:54,2008-2009
173,0020800174,"FRIDAY, NOVEMBER 21, 2008",20173,2:23,2008-2009
174,0020800175,"FRIDAY, NOVEMBER 21, 2008",15068,2:21,2008-2009
175,0020800176,"FRIDAY, NOVEMBER 21, 2008",19107,2:13,2008-2009
176,0020800177,"FRIDAY, NOVEMBER 21, 2008",20035,2:14,2008-2009
177,0020800178,"FRIDAY, NOVEMBER 21, 2008",14898,2:03,2008-2009
178,0020800179,"FRIDAY, NOVEMBER 21, 2008",17354,2:06,2008-2009
179,0020800180,"FRIDAY, NOVEMBER 21, 2008",19136,2:26,2008-2009
180,0020800181,"FRIDAY, NOVEMBER 21, 2008",12056,2:05,2008-2009
181,0020800182,"FRIDAY, NOVEMBER 21, 2008",19596,2:20,2008-2009
182,0020800183,"FRIDAY, NOVEMBER 21, 2008",18997,2:12,2008-2009
183,0020800184,"SATURDAY, NOVEMBER 22, 2008",12096,2:21,2008-2009
184,0020800185,"SATURDAY, NOVEMBER 22, 2008",17461,2:15,2008-2009
185,0020800186,"SATURDAY, NOVEMBER 22, 2008",20562,2:13,2008-2009
186,0020800187,"SATURDAY, NOVEMBER 22, 2008",18685,2:16,2008-2009
187,0020800188,"SATURDAY, NOVEMBER 22, 2008",17677,2:12,2008-2009
188,0020800189,"SATURDAY, NOVEMBER 22, 2008",19763,2:09,2008-2009
189,0020800190,"SATURDAY, NOVEMBER 22, 2008",13121,2:10,2008-2009
190,0020800191,"SATURDAY, NOVEMBER 22, 2008",16023,2:09,2008-2009
191,0020800192,"SATURDAY, NOVEMBER 22, 2008",18422,2:13,2008-2009
192,0020800193,"SUNDAY, NOVEMBER 23, 2008",19800,2:29,2008-2009
193,0020800194,"SUNDAY, NOVEMBER 23, 2008",13556,2:01,2008-2009
194,0020800195,"SUNDAY, NOVEMBER 23, 2008",22076,2:06,2008-2009
195,0020800196,"SUNDAY, NOVEMBER 23, 2008",16202,2:26,2008-2009
196,0020800197,"SUNDAY, NOVEMBER 23, 2008",18997,2:11,2008-2009
197,0020800198,"MONDAY, NOVEMBER 24, 2008",10848,2:17,2008-2009
198,0020800199,"MONDAY, NOVEMBER 24, 2008",16245,2:31,2008-2009
199,0020800200,"MONDAY, NOVEMBER 24, 2008",18704,2:13,2008-2009
200,0020800201,"MONDAY, NOVEMBER 24, 2008",12053,2:12,2008-2009
201,0020800202,"MONDAY, NOVEMBER 24, 2008",19911,2:09,2008-2009
202,0020800203,"MONDAY, NOVEMBER 24, 2008",20467,2:24,2008-2009
203,0020800204,"MONDAY, NOVEMBER 24, 2008",14956,2:08,2008-2009
204,0020800205,"TUESDAY, NOVEMBER 25, 2008",13852,2:04,2008-2009
205,0020800206,"TUESDAY, NOVEMBER 25, 2008",19763,2:06,2008-2009
206,0020800207,"TUESDAY, NOVEMBER 25, 2008",19136,2:13,2008-2009
207,0020800208,"TUESDAY, NOVEMBER 25, 2008",19996,2:18,2008-2009
208,0020800209,"TUESDAY, NOVEMBER 25, 2008",18997,2:21,2008-2009
209,0020800210,"WEDNESDAY, NOVEMBER 26, 2008",15730,2:21,2008-2009
210,0020800211,"WEDNESDAY, NOVEMBER 26, 2008",19753,2:14,2008-2009
211,0020800212,"WEDNESDAY, NOVEMBER 26, 2008",17414,2:10,2008-2009
212,0020800213,"WEDNESDAY, NOVEMBER 26, 2008",18624,2:19,2008-2009
213,0020800214,"WEDNESDAY, NOVEMBER 26, 2008",14985,2:34,2008-2009
214,0020800215,"WEDNESDAY, NOVEMBER 26, 2008",22076,2:16,2008-2009
215,0020800216,"WEDNESDAY, NOVEMBER 26, 2008",11708,2:22,2008-2009
216,0020800217,"WEDNESDAY, NOVEMBER 26, 2008",18194,2:16,2008-2009
217,0020800218,"WEDNESDAY, NOVEMBER 26, 2008",17837,2:15,2008-2009
218,0020800219,"WEDNESDAY, NOVEMBER 26, 2008",19911,2:14,2008-2009
219,0020800220,"WEDNESDAY, NOVEMBER 26, 2008",20528,2:06,2008-2009
220,0020800221,"WEDNESDAY, NOVEMBER 26, 2008",11650,2:58,2008-2009
221,0020800222,"WEDNESDAY, NOVEMBER 26, 2008",14934,2:30,2008-2009
222,0020800223,"THURSDAY, NOVEMBER 27, 2008",13295,2:24,2008-2009
223,0020800224,"THURSDAY, NOVEMBER 27, 2008",15563,2:34,2008-2009
224,0020800225,"FRIDAY, NOVEMBER 28, 2008",19200,2:14,2008-2009
225,0020800226,"FRIDAY, NOVEMBER 28, 2008",18624,2:09,2008-2009
226,0020800227,"FRIDAY, NOVEMBER 28, 2008",20562,2:11,2008-2009
227,0020800228,"FRIDAY, NOVEMBER 28, 2008",22076,2:20,2008-2009
228,0020800229,"FRIDAY, NOVEMBER 28, 2008",17160,2:47,2008-2009
229,0020800230,"FRIDAY, NOVEMBER 28, 2008",18229,2:23,2008-2009
230,0020800231,"FRIDAY, NOVEMBER 28, 2008",18422,2:23,2008-2009
231,0020800232,"FRIDAY, NOVEMBER 28, 2008",17074,2:07,2008-2009
232,0020800233,"FRIDAY, NOVEMBER 28, 2008",19911,2:05,2008-2009
233,0020800234,"FRIDAY, NOVEMBER 28, 2008",20638,2:06,2008-2009
234,0020800235,"FRIDAY, NOVEMBER 28, 2008",18997,2:19,2008-2009
235,0020800236,"SATURDAY, NOVEMBER 29, 2008",19177,2:25,2008-2009
236,0020800237,"SATURDAY, NOVEMBER 29, 2008",17172,2:12,2008-2009
237,0020800238,"SATURDAY, NOVEMBER 29, 2008",18110,2:17,2008-2009
238,0020800239,"SATURDAY, NOVEMBER 29, 2008",19317,2:09,2008-2009
239,0020800240,"SATURDAY, NOVEMBER 29, 2008",11977,2:13,2008-2009
240,0020800241,"SATURDAY, NOVEMBER 29, 2008",14197,2:11,2008-2009
241,0020800242,"SATURDAY, NOVEMBER 29, 2008",18282,2:12,2008-2009
242,0020800243,"SATURDAY, NOVEMBER 29, 2008",16237,2:09,2008-2009
243,0020800244,"SATURDAY, NOVEMBER 29, 2008",19911,2:14,2008-2009
244,0020800245,"SATURDAY, NOVEMBER 29, 2008",12650,2:10,2008-2009
245,0020800246,"SATURDAY, NOVEMBER 29, 2008",16245,2:24,2008-2009
246,0020800247,"SUNDAY, NOVEMBER 30, 2008",22076,2:13,2008-2009
247,0020800248,"SUNDAY, NOVEMBER 30, 2008",13561,2:07,2008-2009
248,0020800249,"SUNDAY, NOVEMBER 30, 2008",17201,2:10,2008-2009
249,0020800250,"SUNDAY, NOVEMBER 30, 2008",18422,2:30,2008-2009
250,0020800251,"SUNDAY, NOVEMBER 30, 2008",18997,2:06,2008-2009
251,0020800252,"MONDAY, DECEMBER 1, 2008",9285,2:15,2008-2009
252,0020800253,"MONDAY, DECEMBER 1, 2008",18624,2:12,2008-2009
253,0020800254,"MONDAY, DECEMBER 1, 2008",18723,2:47,2008-2009
254,0020800255,"TUESDAY, DECEMBER 2, 2008",16412,2:22,2008-2009
255,0020800256,"TUESDAY, DECEMBER 2, 2008",15062,2:07,2008-2009
256,0020800257,"TUESDAY, DECEMBER 2, 2008",18664,2:15,2008-2009
257,0020800258,"TUESDAY, DECEMBER 2, 2008",20485,2:38,2008-2009
258,0020800259,"TUESDAY, DECEMBER 2, 2008",19670,2:09,2008-2009
259,0020800260,"TUESDAY, DECEMBER 2, 2008",17582,2:07,2008-2009
260,0020800261,"TUESDAY, DECEMBER 2, 2008",14243,2:11,2008-2009
261,0020800262,"TUESDAY, DECEMBER 2, 2008",10798,2:20,2008-2009
262,0020800263,"WEDNESDAY, DECEMBER 3, 2008",12088,2:18,2008-2009
263,0020800264,"WEDNESDAY, DECEMBER 3, 2008",11629,2:21,2008-2009
264,0020800265,"WEDNESDAY, DECEMBER 3, 2008",20562,2:07,2008-2009
265,0020800266,"WEDNESDAY, DECEMBER 3, 2008",15705,2:11,2008-2009
266,0020800267,"WEDNESDAY, DECEMBER 3, 2008",19119,2:10,2008-2009
267,0020800268,"WEDNESDAY, DECEMBER 3, 2008",12802,2:13,2008-2009
268,0020800269,"WEDNESDAY, DECEMBER 3, 2008",18624,2:15,2008-2009
269,0020800270,"WEDNESDAY, DECEMBER 3, 2008",13684,2:08,2008-2009
270,0020800271,"WEDNESDAY, DECEMBER 3, 2008",15804,2:15,2008-2009
271,0020800272,"WEDNESDAY, DECEMBER 3, 2008",15358,2:16,2008-2009
272,0020800273,"WEDNESDAY, DECEMBER 3, 2008",19911,2:17,2008-2009
273,0020800274,"THURSDAY, DECEMBER 4, 2008",19813,2:24,2008-2009
274,0020800275,"THURSDAY, DECEMBER 4, 2008",15866,2:23,2008-2009
275,0020800276,"FRIDAY, DECEMBER 5, 2008",16812,2:13,2008-2009
276,0020800277,"FRIDAY, DECEMBER 5, 2008",20173,2:16,2008-2009
277,0020800278,"FRIDAY, DECEMBER 5, 2008",16366,2:10,2008-2009
278,0020800279,"FRIDAY, DECEMBER 5, 2008",20562,2:08,2008-2009
279,0020800280,"FRIDAY, DECEMBER 5, 2008",15364,2:13,2008-2009
280,0020800281,"FRIDAY, DECEMBER 5, 2008",18624,2:32,2008-2009
281,0020800282,"FRIDAY, DECEMBER 5, 2008",22076,2:23,2008-2009
282,0020800283,"FRIDAY, DECEMBER 5, 2008",10484,2:01,2008-2009
283,0020800284,"FRIDAY, DECEMBER 5, 2008",14438,2:16,2008-2009
284,0020800285,"FRIDAY, DECEMBER 5, 2008",14875,2:20,2008-2009
285,0020800286,"FRIDAY, DECEMBER 5, 2008",19911,2:11,2008-2009
286,0020800287,"SATURDAY, DECEMBER 6, 2008",19133,2:17,2008-2009
287,0020800288,"SATURDAY, DECEMBER 6, 2008",17585,2:16,2008-2009
288,0020800289,"SATURDAY, DECEMBER 6, 2008",13096,2:14,2008-2009
289,0020800290,"SATURDAY, DECEMBER 6, 2008",10863,2:19,2008-2009
290,0020800291,"SATURDAY, DECEMBER 6, 2008",16822,2:14,2008-2009
291,0020800292,"SATURDAY, DECEMBER 6, 2008",21741,2:14,2008-2009
292,0020800293,"SATURDAY, DECEMBER 6, 2008",19966,2:23,2008-2009
293,0020800294,"SATURDAY, DECEMBER 6, 2008",17740,2:10,2008-2009
294,0020800295,"SATURDAY, DECEMBER 6, 2008",18422,2:17,2008-2009
295,0020800296,"SATURDAY, DECEMBER 6, 2008",12322,2:20,2008-2009
296,0020800297,"SUNDAY, DECEMBER 7, 2008",19763,2:13,2008-2009
297,0020800298,"SUNDAY, DECEMBER 7, 2008",17671,2:18,2008-2009
298,0020800299,"SUNDAY, DECEMBER 7, 2008",16102,2:47,2008-2009
299,0020800300,"SUNDAY, DECEMBER 7, 2008",18997,2:19,2008-2009
300,0020800301,"MONDAY, DECEMBER 8, 2008",15024,2:34,2008-2009
301,0020800302,"MONDAY, DECEMBER 8, 2008",10691,2:15,2008-2009
302,0020800303,"MONDAY, DECEMBER 8, 2008",17854,2:18,2008-2009
303,0020800304,"MONDAY, DECEMBER 8, 2008",15222,2:14,2008-2009
304,0020800305,"TUESDAY, DECEMBER 9, 2008",20049,2:14,2008-2009
305,0020800306,"TUESDAY, DECEMBER 9, 2008",14707,2:13,2008-2009
306,0020800307,"TUESDAY, DECEMBER 9, 2008",10745,2:36,2008-2009
307,0020800308,"TUESDAY, DECEMBER 9, 2008",19519,2:08,2008-2009
308,0020800309,"TUESDAY, DECEMBER 9, 2008",19937,2:44,2008-2009
309,0020800310,"TUESDAY, DECEMBER 9, 2008",16439,2:08,2008-2009
310,0020800311,"TUESDAY, DECEMBER 9, 2008",18422,2:17,2008-2009
311,0020800312,"TUESDAY, DECEMBER 9, 2008",20642,2:18,2008-2009
312,0020800313,"TUESDAY, DECEMBER 9, 2008",16068,2:15,2008-2009
313,0020800314,"WEDNESDAY, DECEMBER 10, 2008",17877,2:08,2008-2009
314,0020800315,"WEDNESDAY, DECEMBER 10, 2008",16722,2:17,2008-2009
315,0020800316,"WEDNESDAY, DECEMBER 10, 2008",15750,2:08,2008-2009
316,0020800317,"WEDNESDAY, DECEMBER 10, 2008",18009,2:21,2008-2009
317,0020800318,"WEDNESDAY, DECEMBER 10, 2008",15550,2:31,2008-2009
318,0020800319,"WEDNESDAY, DECEMBER 10, 2008",18161,2:13,2008-2009
319,0020800320,"WEDNESDAY, DECEMBER 10, 2008",14007,2:16,2008-2009
320,0020800321,"WEDNESDAY, DECEMBER 10, 2008",18375,2:11,2008-2009
321,0020800322,"WEDNESDAY, DECEMBER 10, 2008",18997,2:28,2008-2009
322,0020800323,"THURSDAY, DECEMBER 11, 2008",20173,2:30,2008-2009
323,0020800324,"THURSDAY, DECEMBER 11, 2008",19736,2:12,2008-2009
324,0020800325,"THURSDAY, DECEMBER 11, 2008",19911,2:24,2008-2009
325,0020800326,"FRIDAY, DECEMBER 12, 2008",20562,2:16,2008-2009
326,0020800327,"FRIDAY, DECEMBER 12, 2008",19600,2:11,2008-2009
327,0020800328,"FRIDAY, DECEMBER 12, 2008",13926,2:15,2008-2009
328,0020800329,"FRIDAY, DECEMBER 12, 2008",18624,2:30,2008-2009
329,0020800330,"FRIDAY, DECEMBER 12, 2008",22076,2:31,2008-2009
330,0020800331,"FRIDAY, DECEMBER 12, 2008",17132,2:14,2008-2009
