,GID,PLAYER_ID,FIRST_NAME,LAST_NAME,JERSEY_NUM,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,SEASON
0,0029600020,129,Dino,Radja,40,1610612738,Boston,Celtics,BOS,1996-1997
1,0029600034,184,Bobby,Phills,14,1610612739,Cleveland,Cavaliers,CLE,1996-1997
2,0029600034,781,Will,Perdue,41,1610612759,San Antonio,Spurs,SAS,1996-1997
3,0029600066,129,Dino,Radja,40,1610612738,Boston,Celtics,BOS,1996-1997
4,0029600132,120,Steven,Smith,8,1610612737,Atlanta,Hawks,ATL,1996-1997
5,0029600191,457,Andrew,Lang,28,1610612749,Milwaukee,Bucks,MIL,1996-1997
6,0029600203,698,Eddie,Johnson,8,1610612754,Indiana,Pacers,IND,1996-1997
7,0029600210,997,Chris,Robinson,5,1610612763,Vancouver,Grizzlies,VAN,1996-1997
8,0029600213,32,Clifford,Rozier,44,1610612753,Orlando,Magic,ORL,1996-1997
9,0029600214,457,Andrew,Lang,28,1610612749,Milwaukee,Bucks,MIL,1996-1997
10,0029600227,440,Zan,Tabak,3,1610612761,Toronto,Raptors,TOR,1996-1997
11,0029600228,457,Andrew,Lang,28,1610612749,Milwaukee,Bucks,MIL,1996-1997
12,0029600228,54,Dickey,Simpkins,8,1610612741,Chicago,Bulls,CHI,1996-1997
13,0029600267,914,Stanley,Roberts,53,1610612746,Los Angeles,Clippers,LAC,1996-1997
14,0029600278,291,Ed,Pinckney,54,1610612748,Miami,Heat,MIA,1996-1997
15,0029600279,1036,Litterial,Green,9,1610612765,Detroit,Pistons,DET,1996-1997
16,0029600294,203,Nate,McMillan,10,1610612760,Seattle,SuperSonics,SEA,1996-1997
17,0029600312,1365,Xavier,McDaniel,34,1610612751,New Jersey,Nets,NJN,1996-1997
18,0029600335,420,Jayson,Williams,55,1610612751,New Jersey,Nets,NJN,1996-1997
19,0029600335,762,Shawn,Bradley,45,1610612751,New Jersey,Nets,NJN,1996-1997
20,0029600349,971,Mark,Hendrickson,14,1610612755,Philadelphia,76ers,PHI,1996-1997
21,0029600352,93,Hubert,Davis,44,1610612761,Toronto,Raptors,TOR,1996-1997
22,0029600387,694,Sam,Mack,5,1610612745,Houston,Rockets,HOU,1996-1997
23,0029600387,85,Brent,Price,20,1610612745,Houston,Rockets,HOU,1996-1997
