,GID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PTS_PAINT,PTS_2ND_CHANCE,PTS_FB,LARGEST_LEAD,LEAD_CHANGES,TIMES_TIED,TEAM_TURNOVERS,TOTAL_TURNOVERS,TEAM_REBOUNDS,PTS_OFF_TO,SEASON
84,0021000043,00,1610612747,LAL,Los Angeles,48,20,15,32,0,1,0,20,12,20,2010-2011
85,0021000043,00,1610612744,GSW,Golden State,50,15,13,0,0,1,0,17,6,24,2010-2011
86,0021000044,00,1610612757,POR,Portland,40,17,10,2,3,0,0,10,12,9,2010-2011
87,0021000044,00,1610612741,CHI,Chicago,48,13,27,17,3,0,0,15,14,11,2010-2011
88,0021000045,00,1610612758,SAC,Sacramento,52,21,16,8,3,3,0,11,9,10,2010-2011
89,0021000045,00,1610612761,TOR,Toronto,44,17,21,17,3,3,1,15,14,17,2010-2011
90,0021000046,00,1610612746,LAC,Los Angeles,42,13,8,5,4,5,0,17,10,17,2010-2011
91,0021000046,00,1610612759,SAS,San Antonio,36,5,7,17,4,5,0,18,7,24,2010-2011
92,0021000047,00,1610612737,ATL,Atlanta,30,7,18,17,3,1,0,7,9,9,2010-2011
93,0021000047,00,1610612739,CLE,Cleveland,24,15,13,7,3,1,0,14,9,15,2010-2011
94,0021000048,00,1610612755,PHI,Philadelphia,50,5,17,14,7,11,1,23,8,34,2010-2011
95,0021000048,00,1610612764,WAS,Washington,36,5,19,11,8,12,2,23,11,24,2010-2011
96,0021000049,00,1610612765,DET,Detroit,38,16,8,0,0,0,0,17,12,23,2010-2011
97,0021000049,00,1610612738,BOS,Boston,46,12,16,23,0,0,0,8,2,7,2010-2011
98,0021000050,00,1610612750,MIN,Minnesota,34,24,18,3,5,2,0,18,9,24,2010-2011
99,0021000050,00,1610612748,MIA,Miami,32,10,22,34,5,2,2,16,5,18,2010-2011
100,0021000051,00,1610612753,ORL,Orlando,30,22,0,6,15,19,0,21,13,18,2010-2011
101,0021000051,00,1610612752,NYK,New York,26,15,4,7,15,19,0,14,9,15,2010-2011
102,0021000052,00,1610612749,MIL,Milwaukee,32,13,4,12,3,1,0,17,9,21,2010-2011
103,0021000052,00,1610612757,POR,Portland,38,10,10,18,3,1,1,13,7,13,2010-2011
104,0021000053,00,1610612747,LAL,Los Angeles,46,24,12,29,0,0,0,19,5,23,2010-2011
105,0021000053,00,1610612763,MEM,Memphis,46,22,22,0,0,0,0,12,8,10,2010-2011
106,0021000054,00,1610612765,DET,Detroit,36,16,8,6,17,17,0,8,10,9,2010-2011
107,0021000054,00,1610612737,ATL,Atlanta,44,6,28,11,17,17,1,14,11,17,2010-2011
108,0021000055,00,1610612766,CHA,Charlotte,36,13,13,11,14,7,1,17,7,23,2010-2011
109,0021000055,00,1610612751,NJN,New Jersey,36,9,13,10,14,7,1,17,6,12,2010-2011
110,0021000056,00,1610612750,MIN,Minnesota,34,15,6,6,2,1,2,20,11,29,2010-2011
111,0021000056,00,1610612753,ORL,Orlando,52,23,15,42,2,1,0,13,10,10,2010-2011
112,0021000057,00,1610612754,IND,Indiana,34,14,10,2,1,3,0,13,8,13,2010-2011
113,0021000057,00,1610612755,PHI,Philadelphia,46,11,24,32,1,3,0,10,5,10,2010-2011
114,0021000058,00,1610612738,BOS,Boston,34,16,11,9,15,15,0,16,7,14,2010-2011
115,0021000058,00,1610612749,MIL,Milwaukee,42,21,9,7,15,15,4,19,11,15,2010-2011
116,0021000059,00,1610612745,HOU,Houston,44,14,10,9,15,16,0,12,15,21,2010-2011
117,0021000059,00,1610612740,NOH,New Orleans,28,14,19,11,15,16,0,8,9,11,2010-2011
118,0021000060,00,1610612742,DAL,Dallas,42,20,13,11,4,5,1,14,7,14,2010-2011
119,0021000060,00,1610612743,DEN,Denver,52,14,18,10,4,5,1,12,7,15,2010-2011
120,0021000061,00,1610612761,TOR,Toronto,46,20,20,2,1,1,0,16,13,26,2010-2011
121,0021000061,00,1610612762,UTA,Utah,64,9,25,23,1,1,1,15,8,18,2010-2011
122,0021000062,00,1610612759,SAS,San Antonio,56,13,24,11,23,15,0,23,10,23,2010-2011
123,0021000062,00,1610612756,PHX,Phoenix,54,21,19,6,23,15,0,13,4,19,2010-2011
124,0021000063,00,1610612744,GSW,Golden State,38,13,28,18,5,7,1,20,10,20,2010-2011
125,0021000063,00,1610612763,MEM,Memphis,48,7,22,2,5,7,1,20,13,21,2010-2011
126,0021000064,00,1610612746,LAC,Los Angeles,58,5,12,22,5,5,0,12,14,13,2010-2011
127,0021000064,00,1610612760,OKC,Oklahoma City,42,18,8,2,5,5,1,13,7,14,2010-2011
128,0021000065,00,1610612747,LAL,Los Angeles,46,7,18,20,6,1,0,6,7,7,2010-2011
129,0021000065,00,1610612758,SAC,Sacramento,52,13,17,5,6,1,0,8,11,11,2010-2011
130,0021000066,00,1610612752,NYK,New York,36,17,17,21,3,5,0,17,6,21,2010-2011
131,0021000066,00,1610612741,CHI,Chicago,46,10,25,5,3,5,0,20,6,26,2010-2011
132,0021000067,00,1610612757,POR,Portland,50,18,18,13,6,9,1,11,6,13,2010-2011
133,0021000067,00,1610612760,OKC,Oklahoma City,34,20,14,7,6,9,1,17,5,23,2010-2011
134,0021000068,00,1610612749,MIL,Milwaukee,30,6,9,6,6,3,0,15,9,19,2010-2011
135,0021000068,00,1610612754,IND,Indiana,32,6,16,9,6,3,0,19,11,28,2010-2011
136,0021000069,00,1610612751,NJN,New Jersey,30,8,20,10,7,6,2,12,7,7,2010-2011
137,0021000069,00,1610612753,ORL,Orlando,36,16,13,20,7,6,0,17,4,15,2010-2011
138,0021000070,00,1610612755,PHI,Philadelphia,56,14,21,8,4,3,1,15,5,16,2010-2011
139,0021000070,00,1610612739,CLE,Cleveland,54,24,17,19,4,3,0,17,12,26,2010-2011
140,0021000071,00,1610612765,DET,Detroit,38,13,11,22,0,1,1,13,5,19,2010-2011
141,0021000071,00,1610612766,CHA,Charlotte,42,6,16,0,0,1,1,23,4,19,2010-2011
142,0021000072,00,1610612752,NYK,New York,46,10,19,21,11,13,1,19,8,17,2010-2011
143,0021000072,00,1610612764,WAS,Washington,38,16,13,4,11,13,2,25,7,29,2010-2011
144,0021000073,00,1610612738,BOS,Boston,48,6,14,16,8,4,1,15,6,15,2010-2011
145,0021000073,00,1610612741,CHI,Chicago,48,9,8,4,8,4,1,20,7,31,2010-2011
146,0021000074,00,1610612737,ATL,Atlanta,42,15,24,17,1,1,0,15,8,28,2010-2011
147,0021000074,00,1610612750,MIN,Minnesota,42,16,9,4,1,1,0,11,7,12,2010-2011
148,0021000075,00,1610612740,NOH,New Orleans,50,12,12,14,2,3,1,14,3,14,2010-2011
149,0021000075,00,1610612748,MIA,Miami,30,9,8,1,2,3,0,13,9,15,2010-2011
150,0021000076,00,1610612763,MEM,Memphis,54,15,21,18,17,10,0,26,12,27,2010-2011
151,0021000076,00,1610612756,PHX,Phoenix,48,17,24,6,17,10,0,28,15,33,2010-2011
152,0021000077,00,1610612743,DEN,Denver,50,10,12,14,1,8,0,9,4,14,2010-2011
153,0021000077,00,1610612746,LAC,Los Angeles,60,21,22,10,1,8,2,12,12,14,2010-2011
154,0021000078,00,1610612744,GSW,Golden State,46,26,20,7,3,7,1,17,13,14,2010-2011
155,0021000078,00,1610612762,UTA,Utah,32,8,18,7,3,7,2,21,8,27,2010-2011
156,0021000079,00,1610612747,LAL,Los Angeles,44,8,13,13,7,6,0,12,5,13,2010-2011
157,0021000079,00,1610612761,TOR,Toronto,58,13,24,5,7,6,0,21,9,25,2010-2011
158,0021000080,00,1610612753,ORL,Orlando,32,3,5,18,4,2,1,8,9,10,2010-2011
159,0021000080,00,1610612766,CHA,Charlotte,34,7,8,3,4,2,0,16,10,17,2010-2011
160,0021000081,00,1610612764,WAS,Washington,36,8,18,7,16,12,2,16,11,20,2010-2011
161,0021000081,00,1610612739,CLE,Cleveland,40,9,14,11,16,12,1,13,9,18,2010-2011
162,0021000082,00,1610612748,MIA,Miami,46,9,21,21,4,3,1,13,6,13,2010-2011
163,0021000082,00,1610612751,NJN,New Jersey,36,10,9,7,4,3,1,14,9,19,2010-2011
164,0021000083,00,1610612749,MIL,Milwaukee,38,14,12,7,2,4,2,12,6,14,2010-2011
165,0021000083,00,1610612740,NOH,New Orleans,32,7,5,13,2,4,0,19,5,21,2010-2011
166,0021000084,00,1610612745,HOU,Houston,50,14,18,6,11,11,0,16,7,23,2010-2011
167,0021000084,00,1610612759,SAS,San Antonio,42,17,27,14,12,11,1,12,13,13,2010-2011
168,0021000085,00,1610612743,DEN,Denver,34,13,10,13,7,9,0,12,6,13,2010-2011
169,0021000085,00,1610612742,DAL,Dallas,34,21,22,6,7,9,0,21,8,13,2010-2011
170,0021000086,00,1610612746,LAC,Los Angeles,44,15,14,18,5,9,1,23,11,23,2010-2011
171,0021000086,00,1610612762,UTA,Utah,48,16,12,7,5,9,2,12,13,17,2010-2011
172,0021000087,00,1610612761,TOR,Toronto,36,14,17,1,2,3,0,17,7,25,2010-2011
173,0021000087,00,1610612757,POR,Portland,44,15,8,23,2,3,0,18,5,18,2010-2011
174,0021000088,00,1610612758,SAC,Sacramento,42,24,19,2,2,6,1,21,8,22,2010-2011
175,0021000088,00,1610612763,MEM,Memphis,48,18,10,16,2,6,0,15,8,17,2010-2011
176,0021000089,00,1610612755,PHI,Philadelphia,36,9,6,10,15,10,0,16,12,23,2010-2011
177,0021000089,00,1610612752,NYK,New York,46,10,24,9,15,10,1,17,6,23,2010-2011
178,0021000090,00,1610612737,ATL,Atlanta,50,18,18,3,4,12,0,14,4,23,2010-2011
179,0021000090,00,1610612756,PHX,Phoenix,44,13,16,18,4,12,1,15,5,30,2010-2011
180,0021000091,00,1610612744,GSW,Golden State,48,12,17,9,15,9,0,14,5,23,2010-2011
181,0021000091,00,1610612765,DET,Detroit,34,9,14,5,15,9,2,13,9,13,2010-2011
182,0021000092,00,1610612750,MIN,Minnesota,40,26,11,3,5,0,1,17,10,14,2010-2011
183,0021000092,00,1610612745,HOU,Houston,42,13,19,34,5,0,1,7,10,3,2010-2011
184,0021000093,00,1610612738,BOS,Boston,36,11,18,22,2,4,2,13,4,15,2010-2011
185,0021000093,00,1610612760,OKC,Oklahoma City,30,7,23,3,2,4,0,18,5,21,2010-2011
186,0021000094,00,1610612747,LAL,Los Angeles,56,21,11,29,5,0,0,15,7,16,2010-2011
187,0021000094,00,1610612757,POR,Portland,30,10,8,2,5,0,1,14,10,21,2010-2011
188,0021000095,00,1610612759,SAS,San Antonio,38,23,6,9,2,4,1,17,12,18,2010-2011
189,0021000095,00,1610612766,CHA,Charlotte,36,18,8,10,2,4,1,14,11,11,2010-2011
190,0021000096,00,1610612737,ATL,Atlanta,34,4,10,13,12,8,2,17,1,22,2010-2011
191,0021000096,00,1610612753,ORL,Orlando,46,16,2,9,12,8,0,10,11,14,2010-2011
192,0021000097,00,1610612744,GSW,Golden State,42,16,19,20,1,2,1,21,8,32,2010-2011
193,0021000097,00,1610612761,TOR,Toronto,48,11,22,8,1,2,1,17,9,23,2010-2011
194,0021000098,00,1610612741,CHI,Chicago,36,5,14,11,6,8,0,15,14,17,2010-2011
195,0021000098,00,1610612743,DEN,Denver,38,6,15,11,6,8,0,18,6,24,2010-2011
196,0021000099,00,1610612756,PHX,Phoenix,42,9,26,1,2,3,1,23,7,31,2010-2011
197,0021000099,00,1610612763,MEM,Memphis,38,16,26,18,2,3,1,15,4,12,2010-2011
198,0021000100,00,1610612738,BOS,Boston,38,5,18,6,6,7,1,13,5,16,2010-2011
199,0021000100,00,1610612742,DAL,Dallas,32,6,11,14,7,8,2,19,4,18,2010-2011
200,0021000101,00,1610612743,DEN,Denver,46,15,10,1,4,4,0,10,7,16,2010-2011
201,0021000101,00,1610612754,IND,Indiana,48,14,20,39,4,4,0,14,6,21,2010-2011
202,0021000102,00,1610612751,NJN,New Jersey,32,16,13,9,4,4,0,12,6,18,2010-2011
203,0021000102,00,1610612739,CLE,Cleveland,40,12,4,10,4,4,1,9,11,10,2010-2011
204,0021000103,00,1610612748,MIA,Miami,36,15,11,22,8,6,1,12,12,15,2010-2011
205,0021000103,00,1610612762,UTA,Utah,56,12,11,3,8,6,0,12,6,14,2010-2011
206,0021000104,00,1610612749,MIL,Milwaukee,46,11,10,30,1,4,3,16,8,16,2010-2011
207,0021000104,00,1610612752,NYK,New York,32,9,13,4,1,4,0,20,5,31,2010-2011
208,0021000105,00,1610612740,NOH,New Orleans,32,10,17,21,1,0,0,13,6,17,2010-2011
209,0021000105,00,1610612746,LAC,Los Angeles,40,5,10,2,1,0,0,25,5,35,2010-2011
210,0021000106,00,1610612765,DET,Detroit,26,7,8,1,2,0,2,19,8,23,2010-2011
211,0021000106,00,1610612757,POR,Portland,46,15,27,25,2,0,0,14,6,8,2010-2011
212,0021000107,00,1610612750,MIN,Minnesota,44,20,14,4,16,10,2,27,11,23,2010-2011
213,0021000107,00,1610612747,LAL,Los Angeles,40,14,16,11,16,10,0,18,6,21,2010-2011
214,0021000108,00,1610612749,MIL,Milwaukee,42,13,20,30,2,0,1,13,10,14,2010-2011
215,0021000108,00,1610612737,ATL,Atlanta,40,7,24,13,2,0,0,17,4,26,2010-2011
216,0021000109,00,1610612753,ORL,Orlando,36,21,8,18,10,6,0,21,13,25,2010-2011
217,0021000109,00,1610612762,UTA,Utah,36,14,7,11,10,6,0,14,7,17,2010-2011
218,0021000110,00,1610612761,TOR,Toronto,44,17,36,8,8,9,0,17,7,21,2010-2011
219,0021000110,00,1610612766,CHA,Charlotte,40,12,23,6,8,9,1,17,10,13,2010-2011
220,0021000111,00,1610612764,WAS,Washington,42,15,25,11,5,3,0,17,12,21,2010-2011
221,0021000111,00,1610612745,HOU,Houston,40,4,21,2,5,3,1,15,5,17,2010-2011
222,0021000112,00,1610612739,CLE,Cleveland,48,9,9,12,9,4,0,11,7,11,2010-2011
223,0021000112,00,1610612751,NJN,New Jersey,36,19,9,8,9,4,1,9,18,8,2010-2011
224,0021000113,00,1610612744,GSW,Golden State,74,6,20,19,10,11,0,14,11,22,2010-2011
225,0021000113,00,1610612752,NYK,New York,44,18,15,7,10,11,1,21,9,30,2010-2011
226,0021000114,00,1610612742,DAL,Dallas,54,8,18,21,1,1,1,10,5,11,2010-2011
227,0021000114,00,1610612763,MEM,Memphis,46,14,7,2,1,1,0,12,5,16,2010-2011
228,0021000115,00,1610612755,PHI,Philadelphia,44,16,19,4,4,8,1,17,10,21,2010-2011
229,0021000115,00,1610612760,OKC,Oklahoma City,42,10,21,14,4,8,1,15,7,18,2010-2011
230,0021000116,00,1610612759,SAS,San Antonio,40,12,23,15,4,1,3,19,7,21,2010-2011
231,0021000116,00,1610612746,LAC,Los Angeles,46,14,11,1,4,1,1,15,10,13,2010-2011
232,0021000117,00,1610612758,SAC,Sacramento,36,12,13,4,5,9,0,19,8,25,2010-2011
233,0021000117,00,1610612750,MIN,Minnesota,34,15,0,9,5,9,0,15,16,20,2010-2011
234,0021000118,00,1610612748,MIA,Miami,30,12,10,0,0,1,0,14,10,19,2010-2011
235,0021000118,00,1610612738,BOS,Boston,38,16,19,20,0,1,2,12,7,14,2010-2011
236,0021000119,00,1610612744,GSW,Golden State,44,16,20,2,4,4,0,19,6,31,2010-2011
237,0021000119,00,1610612741,CHI,Chicago,58,16,37,35,4,4,2,14,7,16,2010-2011
238,0021000120,00,1610612747,LAL,Los Angeles,46,29,11,14,14,12,0,10,13,18,2010-2011
239,0021000120,00,1610612743,DEN,Denver,54,20,10,9,14,12,1,11,10,17,2010-2011
240,0021000121,00,1610612737,ATL,Atlanta,42,8,11,11,12,5,1,16,5,14,2010-2011
241,0021000121,00,1610612762,UTA,Utah,42,11,15,4,13,6,0,9,10,9,2010-2011
242,0021000122,00,1610612745,HOU,Houston,44,17,5,10,17,16,1,16,9,10,2010-2011
243,0021000122,00,1610612754,IND,Indiana,36,15,5,5,17,16,0,15,8,17,2010-2011
244,0021000123,00,1610612761,TOR,Toronto,34,6,17,10,27,17,1,16,8,13,2010-2011
245,0021000123,00,1610612753,ORL,Orlando,42,9,14,4,27,17,0,16,14,24,2010-2011
246,0021000124,00,1610612764,WAS,Washington,44,10,23,9,8,2,0,12,6,9,2010-2011
247,0021000124,00,1610612766,CHA,Charlotte,36,8,18,10,8,2,2,24,9,24,2010-2011
248,0021000125,00,1610612752,NYK,New York,30,4,23,21,6,5,1,14,6,29,2010-2011
249,0021000125,00,1610612750,MIN,Minnesota,48,28,13,12,6,5,0,14,17,19,2010-2011
250,0021000126,00,1610612742,DAL,Dallas,38,20,13,14,2,8,0,10,5,9,2010-2011
251,0021000126,00,1610612755,PHI,Philadelphia,52,16,7,3,2,8,0,13,11,13,2010-2011
252,0021000127,00,1610612756,PHX,Phoenix,54,20,10,14,3,6,0,11,7,18,2010-2011
253,0021000127,00,1610612758,SAC,Sacramento,42,16,6,4,3,6,0,11,8,15,2010-2011
254,0021000128,00,1610612757,POR,Portland,38,16,7,9,16,14,0,15,9,27,2010-2011
255,0021000128,00,1610612760,OKC,Oklahoma City,42,13,8,5,16,14,2,14,6,13,2010-2011
256,0021000129,00,1610612746,LAC,Los Angeles,54,21,18,4,8,17,1,22,11,16,2010-2011
257,0021000129,00,1610612765,DET,Detroit,32,7,7,14,8,17,2,13,13,13,2010-2011
258,0021000130,00,1610612766,CHA,Charlotte,40,12,9,19,2,2,3,11,7,13,2010-2011
259,0021000130,00,1610612762,UTA,Utah,50,15,7,1,3,2,0,9,12,10,2010-2011
260,0021000131,00,1610612753,ORL,Orlando,34,6,6,12,16,13,1,10,5,11,2010-2011
261,0021000131,00,1610612751,NJN,New Jersey,36,4,5,2,15,13,1,13,12,11,2010-2011
262,0021000132,00,1610612739,CLE,Cleveland,36,12,7,6,10,7,1,13,8,10,2010-2011
263,0021000132,00,1610612754,IND,Indiana,28,10,18,15,10,7,1,14,7,11,2010-2011
264,0021000133,00,1610612761,TOR,Toronto,32,15,17,0,0,0,0,11,10,11,2010-2011
265,0021000133,00,1610612748,MIA,Miami,40,10,15,18,0,0,0,9,10,11,2010-2011
266,0021000134,00,1610612741,CHI,Chicago,34,6,16,18,6,3,1,15,8,17,2010-2011
267,0021000134,00,1610612764,WAS,Washington,28,18,15,3,6,3,0,23,8,18,2010-2011
268,0021000135,00,1610612738,BOS,Boston,58,6,11,11,11,14,3,17,8,22,2010-2011
269,0021000135,00,1610612763,MEM,Memphis,66,21,12,3,11,14,0,17,5,21,2010-2011
270,0021000136,00,1610612757,POR,Portland,38,12,10,0,0,0,0,13,5,18,2010-2011
271,0021000136,00,1610612740,NOH,New Orleans,38,14,9,20,0,0,1,12,9,10,2010-2011
272,0021000137,00,1610612744,GSW,Golden State,26,10,16,0,0,0,2,17,6,19,2010-2011
273,0021000137,00,1610612749,MIL,Milwaukee,32,21,11,18,0,0,2,20,11,23,2010-2011
274,0021000138,00,1610612759,SAS,San Antonio,52,11,36,32,1,1,1,14,9,15,2010-2011
275,0021000138,00,1610612755,PHI,Philadelphia,38,14,17,4,1,1,0,15,6,16,2010-2011
276,0021000139,00,1610612750,MIN,Minnesota,42,22,15,10,7,2,0,21,13,23,2010-2011
