,GID,GAME_DATE,ATTENDANCE,GAME_TIME,SEASON
272,0021400273,"THURSDAY, DECEMBER 4, 2014",19812,2:25,2014-2015
273,0021400274,"THURSDAY, DECEMBER 4, 2014",19191,2:08,2014-2015
274,0021400275,"THURSDAY, DECEMBER 4, 2014",19596,2:09,2014-2015
275,0021400276,"FRIDAY, DECEMBER 5, 2014",19102,2:13,2014-2015
276,0021400277,"FRIDAY, DECEMBER 5, 2014",15092,2:21,2014-2015
277,0021400278,"FRIDAY, DECEMBER 5, 2014",19451,2:12,2014-2015
278,0021400279,"FRIDAY, DECEMBER 5, 2014",18624,2:01,2014-2015
279,0021400280,"FRIDAY, DECEMBER 5, 2014",16146,2:05,2014-2015
280,0021400281,"FRIDAY, DECEMBER 5, 2014",20077,2:18,2014-2015
281,0021400282,"FRIDAY, DECEMBER 5, 2014",18119,2:13,2014-2015
282,0021400283,"FRIDAY, DECEMBER 5, 2014",12101,2:37,2014-2015
283,0021400284,"FRIDAY, DECEMBER 5, 2014",20010,2:14,2014-2015
284,0021400285,"FRIDAY, DECEMBER 5, 2014",16325,2:14,2014-2015
285,0021400286,"FRIDAY, DECEMBER 5, 2014",18997,2:12,2014-2015
286,0021400287,"FRIDAY, DECEMBER 5, 2014",15512,2:39,2014-2015
287,0021400288,"SATURDAY, DECEMBER 6, 2014",16514,2:36,2014-2015
288,0021400289,"SATURDAY, DECEMBER 6, 2014",22353,2:15,2014-2015
289,0021400290,"SATURDAY, DECEMBER 6, 2014",18060,2:20,2014-2015
290,0021400291,"SATURDAY, DECEMBER 6, 2014",18581,2:07,2014-2015
291,0021400292,"SATURDAY, DECEMBER 6, 2014",16021,2:13,2014-2015
292,0021400293,"SATURDAY, DECEMBER 6, 2014",19060,2:04,2014-2015
293,0021400294,"SUNDAY, DECEMBER 7, 2014",16716,2:20,2014-2015
294,0021400295,"SUNDAY, DECEMBER 7, 2014",12143,2:06,2014-2015
295,0021400296,"SUNDAY, DECEMBER 7, 2014",16572,1:58,2014-2015
296,0021400297,"SUNDAY, DECEMBER 7, 2014",13090,2:14,2014-2015
297,0021400298,"SUNDAY, DECEMBER 7, 2014",19413,2:06,2014-2015
298,0021400299,"SUNDAY, DECEMBER 7, 2014",19812,2:14,2014-2015
299,0021400300,"SUNDAY, DECEMBER 7, 2014",18997,2:00,2014-2015
300,0021400301,"MONDAY, DECEMBER 8, 2014",14519,2:04,2014-2015
301,0021400302,"MONDAY, DECEMBER 8, 2014",14828,3:02,2014-2015
302,0021400303,"MONDAY, DECEMBER 8, 2014",17732,2:05,2014-2015
303,0021400304,"MONDAY, DECEMBER 8, 2014",19800,2:31,2014-2015
304,0021400305,"MONDAY, DECEMBER 8, 2014",10296,1:59,2014-2015
305,0021400306,"MONDAY, DECEMBER 8, 2014",16511,2:23,2014-2015
306,0021400307,"MONDAY, DECEMBER 8, 2014",19060,2:53,2014-2015
307,0021400308,"TUESDAY, DECEMBER 9, 2014",20562,2:13,2014-2015
308,0021400309,"TUESDAY, DECEMBER 9, 2014",12813,1:60,2014-2015
309,0021400310,"TUESDAY, DECEMBER 9, 2014",16512,2:11,2014-2015
310,0021400311,"TUESDAY, DECEMBER 9, 2014",13789,2:11,2014-2015
311,0021400312,"TUESDAY, DECEMBER 9, 2014",18203,2:14,2014-2015
312,0021400313,"TUESDAY, DECEMBER 9, 2014",14963,2:07,2014-2015
313,0021400314,"TUESDAY, DECEMBER 9, 2014",18382,2:15,2014-2015
314,0021400315,"TUESDAY, DECEMBER 9, 2014",18267,2:19,2014-2015
315,0021400316,"WEDNESDAY, DECEMBER 10, 2014",15276,2:11,2014-2015
316,0021400317,"WEDNESDAY, DECEMBER 10, 2014",16392,2:10,2014-2015
317,0021400318,"WEDNESDAY, DECEMBER 10, 2014",16081,2:03,2014-2015
318,0021400319,"WEDNESDAY, DECEMBER 10, 2014",11733,2:07,2014-2015
319,0021400320,"WEDNESDAY, DECEMBER 10, 2014",21646,2:11,2014-2015
320,0021400321,"WEDNESDAY, DECEMBER 10, 2014",10337,2:15,2014-2015
321,0021400322,"WEDNESDAY, DECEMBER 10, 2014",18581,2:13,2014-2015
322,0021400323,"WEDNESDAY, DECEMBER 10, 2014",19988,2:16,2014-2015
323,0021400324,"WEDNESDAY, DECEMBER 10, 2014",19596,2:07,2014-2015
324,0021400325,"WEDNESDAY, DECEMBER 10, 2014",13433,2:18,2014-2015
325,0021400326,"THURSDAY, DECEMBER 11, 2014",18203,2:27,2014-2015
326,0021400327,"THURSDAY, DECEMBER 11, 2014",16676,2:54,2014-2015
327,0021400328,"FRIDAY, DECEMBER 12, 2014",21725,2:16,2014-2015
328,0021400329,"FRIDAY, DECEMBER 12, 2014",17437,2:19,2014-2015
329,0021400330,"FRIDAY, DECEMBER 12, 2014",13247,2:15,2014-2015
330,0021400331,"FRIDAY, DECEMBER 12, 2014",17989,2:11,2014-2015
