,GID,GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY_NAME,TEAM_NICKNAME,TEAM_WINS_LOSSES,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS_OT5,PTS_OT6,PTS_OT7,PTS_OT8,PTS_OT9,PTS_OT10,PTS,SEASON
17,0020200009,2002-10-30T00:00:00,6,0020200009,1610612753,ORL,Orlando,Magic,-,24,30,26,20,0,0,0,0,,,,,,,100,2002-2003
18,0020200010,2002-10-30T00:00:00,7,0020200010,1610612752,NYK,New York,Knicks,-,27,18,20,12,0,0,0,0,,,,,,,77,2002-2003
19,0020200010,2002-10-30T00:00:00,7,0020200010,1610612765,DET,Detroit,Pistons,-,19,21,20,26,0,0,0,0,,,,,,,86,2002-2003
20,0020200011,2002-10-30T00:00:00,8,0020200011,1610612743,DEN,Denver,Nuggets,-,16,23,24,14,0,0,0,0,,,,,,,77,2002-2003
21,0020200011,2002-10-30T00:00:00,8,0020200011,1610612750,MIN,Minnesota,Timberwolves,-,24,30,16,13,0,0,0,0,,,,,,,83,2002-2003
22,0020200012,2002-10-30T00:00:00,9,0020200012,1610612742,DAL,Dallas,Mavericks,-,31,33,36,19,0,0,0,0,,,,,,,119,2002-2003
23,0020200012,2002-10-30T00:00:00,9,0020200012,1610612763,MEM,Memphis,Grizzlies,-,23,31,26,28,0,0,0,0,,,,,,,108,2002-2003
24,0020200013,2002-10-30T00:00:00,10,0020200013,1610612740,NOH,New Orleans,Hornets,-,20,29,19,32,0,0,0,0,,,,,,,100,2002-2003
25,0020200013,2002-10-30T00:00:00,10,0020200013,1610612762,UTA,Utah,Jazz,-,22,16,26,11,0,0,0,0,,,,,,,75,2002-2003
26,0020200014,2002-10-30T00:00:00,11,0020200014,1610612747,LAL,Los Angeles,Lakers,-,23,17,21,29,0,0,0,0,,,,,,,90,2002-2003
27,0020200014,2002-10-30T00:00:00,11,0020200014,1610612757,POR,Portland,Trail Blazers,-,21,39,24,18,0,0,0,0,,,,,,,102,2002-2003
28,0020200015,2002-10-30T00:00:00,12,0020200015,1610612756,PHX,Phoenix,Suns,-,24,18,18,13,0,0,0,0,,,,,,,73,2002-2003
29,0020200015,2002-10-30T00:00:00,12,0020200015,1610612760,SEA,Seattle,SuperSonics,-,15,24,21,26,0,0,0,0,,,,,,,86,2002-2003
30,0020200016,2002-10-30T00:00:00,13,0020200016,1610612739,CLE,Cleveland,Cavaliers,-,17,28,25,28,0,0,0,0,,,,,,,98,2002-2003
31,0020200016,2002-10-30T00:00:00,13,0020200016,1610612746,LAC,Los Angeles,Clippers,-,22,26,22,26,0,0,0,0,,,,,,,96,2002-2003
32,0020200017,2002-10-30T00:00:00,14,0020200017,1610612759,SAS,San Antonio,Spurs,-,21,26,23,28,0,0,0,0,,,,,,,98,2002-2003
33,0020200017,2002-10-30T00:00:00,14,0020200017,1610612744,GSW,Golden State,Warriors,-,19,30,24,33,0,0,0,0,,,,,,,106,2002-2003
34,0020200018,2002-10-31T00:00:00,1,0020200018,1610612738,BOS,Boston,Celtics,-,21,19,20,9,0,0,0,0,,,,,,,69,2002-2003
35,0020200018,2002-10-31T00:00:00,1,0020200018,1610612764,WAS,Washington,Wizards,-,24,34,27,29,0,0,0,0,,,,,,,114,2002-2003
36,0020200019,2002-10-31T00:00:00,2,0020200019,1610612737,ATL,Atlanta,Hawks,-,29,21,27,28,0,0,0,0,,,,,,,105,2002-2003
37,0020200019,2002-10-31T00:00:00,2,0020200019,1610612762,UTA,Utah,Jazz,-,23,23,17,35,0,0,0,0,,,,,,,98,2002-2003
38,0020200020,2002-10-31T00:00:00,3,0020200020,1610612757,POR,Portland,Trail Blazers,-,13,23,19,17,0,0,0,0,,,,,,,72,2002-2003
39,0020200020,2002-10-31T00:00:00,3,0020200020,1610612758,SAC,Sacramento,Kings,-,20,27,28,25,0,0,0,0,,,,,,,100,2002-2003
40,0020200021,2002-11-01T00:00:00,1,0020200021,1610612751,NJN,New Jersey,Nets,-,21,27,28,26,0,0,0,0,,,,,,,102,2002-2003
41,0020200021,2002-11-01T00:00:00,1,0020200021,1610612754,IND,Indiana,Pacers,-,20,21,20,30,0,0,0,0,,,,,,,91,2002-2003
42,0020200022,2002-11-01T00:00:00,2,0020200022,1610612752,NYK,New York,Knicks,-,21,18,30,17,0,0,0,0,,,,,,,86,2002-2003
43,0020200022,2002-11-01T00:00:00,2,0020200022,1610612755,PHI,Philadelphia,76ers,-,22,16,19,41,0,0,0,0,,,,,,,98,2002-2003
44,0020200023,2002-11-01T00:00:00,3,0020200023,1610612763,MEM,Memphis,Grizzlies,-,18,16,23,29,0,0,0,0,,,,,,,86,2002-2003
45,0020200023,2002-11-01T00:00:00,3,0020200023,1610612765,DET,Detroit,Pistons,-,31,23,26,29,0,0,0,0,,,,,,,109,2002-2003
46,0020200024,2002-11-01T00:00:00,4,0020200024,1610612753,ORL,Orlando,Magic,-,17,25,34,29,0,0,0,0,,,,,,,105,2002-2003
47,0020200024,2002-11-01T00:00:00,4,0020200024,1610612750,MIN,Minnesota,Timberwolves,-,36,30,22,23,0,0,0,0,,,,,,,111,2002-2003
48,0020200025,2002-11-01T00:00:00,5,0020200025,1610612740,NOH,New Orleans,Hornets,-,17,22,17,23,0,0,0,0,,,,,,,79,2002-2003
49,0020200025,2002-11-01T00:00:00,5,0020200025,1610612741,CHI,Chicago,Bulls,-,18,24,19,23,0,0,0,0,,,,,,,84,2002-2003
50,0020200026,2002-11-01T00:00:00,6,0020200026,1610612759,SAS,San Antonio,Spurs,-,19,27,24,21,0,0,0,0,,,,,,,91,2002-2003
51,0020200026,2002-11-01T00:00:00,6,0020200026,1610612761,TOR,Toronto,Raptors,-,19,21,26,6,0,0,0,0,,,,,,,72,2002-2003
52,0020200027,2002-11-01T00:00:00,7,0020200027,1610612743,DEN,Denver,Nuggets,-,23,15,15,21,0,0,0,0,,,,,,,74,2002-2003
53,0020200027,2002-11-01T00:00:00,7,0020200027,1610612745,HOU,Houston,Rockets,-,29,11,16,27,0,0,0,0,,,,,,,83,2002-2003
54,0020200028,2002-11-01T00:00:00,8,0020200028,1610612739,CLE,Cleveland,Cavaliers,-,26,18,15,15,0,0,0,0,,,,,,,74,2002-2003
55,0020200028,2002-11-01T00:00:00,8,0020200028,1610612756,PHX,Phoenix,Suns,-,18,22,12,26,0,0,0,0,,,,,,,78,2002-2003
56,0020200029,2002-11-01T00:00:00,9,0020200029,1610612746,LAC,Los Angeles,Clippers,-,20,21,32,20,0,0,0,0,,,,,,,93,2002-2003
57,0020200029,2002-11-01T00:00:00,9,0020200029,1610612747,LAL,Los Angeles,Lakers,-,34,26,25,23,0,0,0,0,,,,,,,108,2002-2003
58,0020200030,2002-11-01T00:00:00,10,0020200030,1610612760,SEA,Seattle,SuperSonics,-,34,21,23,28,0,0,0,0,,,,,,,106,2002-2003
59,0020200030,2002-11-01T00:00:00,10,0020200030,1610612744,GSW,Golden State,Warriors,-,22,28,25,18,0,0,0,0,,,,,,,93,2002-2003
60,0020200031,2002-11-02T00:00:00,1,0020200031,1610612764,WAS,Washington,Wizards,-,15,21,19,24,0,0,0,0,,,,,,,79,2002-2003
61,0020200031,2002-11-02T00:00:00,1,0020200031,1610612751,NJN,New Jersey,Nets,-,22,13,24,28,0,0,0,0,,,,,,,87,2002-2003
62,0020200032,2002-11-02T00:00:00,2,0020200032,1610612737,ATL,Atlanta,Hawks,-,28,29,17,24,0,0,0,0,,,,,,,98,2002-2003
63,0020200032,2002-11-02T00:00:00,2,0020200032,1610612741,CHI,Chicago,Bulls,-,21,23,21,27,0,0,0,0,,,,,,,92,2002-2003
64,0020200033,2002-11-02T00:00:00,3,0020200033,1610612754,IND,Indiana,Pacers,-,17,26,23,21,0,0,0,0,,,,,,,87,2002-2003
65,0020200033,2002-11-02T00:00:00,3,0020200033,1610612750,MIN,Minnesota,Timberwolves,-,24,20,18,18,0,0,0,0,,,,,,,80,2002-2003
66,0020200034,2002-11-02T00:00:00,4,0020200034,1610612738,BOS,Boston,Celtics,-,30,29,26,32,0,0,0,0,,,,,,,117,2002-2003
67,0020200034,2002-11-02T00:00:00,4,0020200034,1610612752,NYK,New York,Knicks,-,27,27,32,21,0,0,0,0,,,,,,,107,2002-2003
68,0020200035,2002-11-02T00:00:00,10,0020200035,1610612758,SAC,Sacramento,Kings,-,19,36,33,28,0,0,0,0,,,,,,,116,2002-2003
69,0020200035,2002-11-02T00:00:00,10,0020200035,1610612763,MEM,Memphis,Grizzlies,-,28,21,20,30,0,0,0,0,,,,,,,99,2002-2003
70,0020200036,2002-11-02T00:00:00,11,0020200036,1610612740,NOH,New Orleans,Hornets,-,20,21,34,25,0,0,0,0,,,,,,,100,2002-2003
71,0020200036,2002-11-02T00:00:00,11,0020200036,1610612748,MIA,Miami,Heat,-,26,27,18,24,0,0,0,0,,,,,,,95,2002-2003
72,0020200037,2002-11-02T00:00:00,5,0020200037,1610612749,MIL,Milwaukee,Bucks,-,20,24,12,34,0,0,0,0,,,,,,,90,2002-2003
73,0020200037,2002-11-02T00:00:00,5,0020200037,1610612753,ORL,Orlando,Magic,-,21,31,24,24,0,0,0,0,,,,,,,100,2002-2003
74,0020200038,2002-11-02T00:00:00,6,0020200038,1610612742,DAL,Dallas,Mavericks,-,31,24,26,16,0,0,0,0,,,,,,,97,2002-2003
75,0020200038,2002-11-02T00:00:00,6,0020200038,1610612756,PHX,Phoenix,Suns,-,25,18,17,23,0,0,0,0,,,,,,,83,2002-2003
76,0020200039,2002-11-02T00:00:00,7,0020200039,1610612745,HOU,Houston,Rockets,-,29,21,24,14,0,0,0,0,,,,,,,88,2002-2003
77,0020200039,2002-11-02T00:00:00,7,0020200039,1610612761,TOR,Toronto,Raptors,-,20,19,14,23,0,0,0,0,,,,,,,76,2002-2003
78,0020200040,2002-11-02T00:00:00,8,0020200040,1610612744,GSW,Golden State,Warriors,-,16,31,22,23,0,0,0,0,,,,,,,92,2002-2003
79,0020200040,2002-11-02T00:00:00,8,0020200040,1610612762,UTA,Utah,Jazz,-,24,26,27,24,0,0,0,0,,,,,,,101,2002-2003
80,0020200041,2002-11-02T00:00:00,9,0020200041,1610612743,DEN,Denver,Nuggets,-,25,18,25,28,0,0,0,0,,,,,,,96,2002-2003
81,0020200041,2002-11-02T00:00:00,9,0020200041,1610612757,POR,Portland,Trail Blazers,-,22,27,14,16,0,0,0,0,,,,,,,79,2002-2003
82,0020200042,2002-11-03T00:00:00,1,0020200042,1610612746,LAC,Los Angeles,Clippers,-,15,17,26,16,0,0,0,0,,,,,,,74,2002-2003
83,0020200042,2002-11-03T00:00:00,1,0020200042,1610612765,DET,Detroit,Pistons,-,20,20,15,17,0,0,0,0,,,,,,,72,2002-2003
84,0020200043,2002-11-03T00:00:00,2,0020200043,1610612748,MIA,Miami,Heat,-,21,27,18,22,0,0,0,0,,,,,,,88,2002-2003
85,0020200043,2002-11-03T00:00:00,2,0020200043,1610612758,SAC,Sacramento,Kings,-,20,21,18,19,0,0,0,0,,,,,,,78,2002-2003
86,0020200044,2002-11-03T00:00:00,3,0020200044,1610612760,SEA,Seattle,SuperSonics,-,20,25,21,25,0,0,0,0,,,,,,,91,2002-2003
87,0020200044,2002-11-03T00:00:00,3,0020200044,1610612762,UTA,Utah,Jazz,-,9,20,20,28,0,0,0,0,,,,,,,77,2002-2003
88,0020200045,2002-11-03T00:00:00,4,0020200045,1610612747,LAL,Los Angeles,Lakers,-,19,20,19,27,13,0,0,0,,,,,,,98,2002-2003
89,0020200045,2002-11-03T00:00:00,4,0020200045,1610612757,POR,Portland,Trail Blazers,-,15,23,22,25,10,0,0,0,,,,,,,95,2002-2003
90,0020200046,2002-11-04T00:00:00,1,0020200046,1610612741,CHI,Chicago,Bulls,-,24,22,16,32,11,0,0,0,,,,,,,105,2002-2003
91,0020200046,2002-11-04T00:00:00,1,0020200046,1610612761,TOR,Toronto,Raptors,-,30,25,25,14,15,0,0,0,,,,,,,109,2002-2003
92,0020200047,2002-11-04T00:00:00,2,0020200047,1610612749,MIL,Milwaukee,Bucks,-,25,31,15,26,0,0,0,0,,,,,,,97,2002-2003
93,0020200047,2002-11-04T00:00:00,2,0020200047,1610612752,NYK,New York,Knicks,-,20,22,24,22,0,0,0,0,,,,,,,88,2002-2003
94,0020200048,2002-11-04T00:00:00,3,0020200048,1610612751,NJN,New Jersey,Nets,-,22,22,39,23,0,0,0,0,,,,,,,106,2002-2003
95,0020200048,2002-11-04T00:00:00,3,0020200048,1610612750,MIN,Minnesota,Timberwolves,-,25,14,22,21,0,0,0,0,,,,,,,82,2002-2003
96,0020200049,2002-11-04T00:00:00,4,0020200049,1610612759,SAS,San Antonio,Spurs,-,31,18,26,15,13,0,0,0,,,,,,,103,2002-2003
97,0020200049,2002-11-04T00:00:00,4,0020200049,1610612763,MEM,Memphis,Grizzlies,-,28,22,17,23,11,0,0,0,,,,,,,101,2002-2003
98,0020200050,2002-11-04T00:00:00,5,0020200050,1610612742,DAL,Dallas,Mavericks,-,32,31,18,26,0,0,0,0,,,,,,,107,2002-2003
99,0020200050,2002-11-04T00:00:00,5,0020200050,1610612744,GSW,Golden State,Warriors,-,20,25,27,28,0,0,0,0,,,,,,,100,2002-2003
100,0020200051,2002-11-04T00:00:00,6,0020200051,1610612756,PHX,Phoenix,Suns,-,21,19,15,27,0,0,0,0,,,,,,,82,2002-2003
101,0020200051,2002-11-04T00:00:00,6,0020200051,1610612765,DET,Detroit,Pistons,-,22,25,19,18,0,0,0,0,,,,,,,84,2002-2003
102,0020200052,2002-11-05T00:00:00,1,0020200052,1610612753,ORL,Orlando,Magic,-,31,37,24,33,0,0,0,0,,,,,,,125,2002-2003
103,0020200052,2002-11-05T00:00:00,1,0020200052,1610612758,SAC,Sacramento,Kings,-,36,27,25,33,0,0,0,0,,,,,,,121,2002-2003
104,0020200053,2002-11-05T00:00:00,7,0020200053,1610612739,CLE,Cleveland,Cavaliers,-,17,26,24,22,0,0,0,0,,,,,,,89,2002-2003
105,0020200053,2002-11-05T00:00:00,7,0020200053,1610612747,LAL,Los Angeles,Lakers,-,17,22,21,10,0,0,0,0,,,,,,,70,2002-2003
106,0020200054,2002-11-05T00:00:00,2,0020200054,1610612748,MIA,Miami,Heat,-,21,18,22,18,0,0,0,0,,,,,,,79,2002-2003
107,0020200054,2002-11-05T00:00:00,2,0020200054,1610612754,IND,Indiana,Pacers,-,18,23,22,20,0,0,0,0,,,,,,,83,2002-2003
108,0020200055,2002-11-05T00:00:00,3,0020200055,1610612764,WAS,Washington,Wizards,-,21,30,24,11,0,0,0,0,,,,,,,86,2002-2003
109,0020200055,2002-11-05T00:00:00,3,0020200055,1610612750,MIN,Minnesota,Timberwolves,-,25,18,23,24,0,0,0,0,,,,,,,90,2002-2003
110,0020200056,2002-11-05T00:00:00,4,0020200056,1610612745,HOU,Houston,Rockets,-,25,22,15,35,0,0,0,0,,,,,,,97,2002-2003
111,0020200056,2002-11-05T00:00:00,4,0020200056,1610612760,SEA,Seattle,SuperSonics,-,22,24,32,26,0,0,0,0,,,,,,,104,2002-2003
112,0020200057,2002-11-05T00:00:00,5,0020200057,1610612759,SAS,San Antonio,Spurs,-,23,19,31,20,0,0,0,0,,,,,,,93,2002-2003
113,0020200057,2002-11-05T00:00:00,5,0020200057,1610612744,GSW,Golden State,Warriors,-,23,22,12,16,0,0,0,0,,,,,,,73,2002-2003
114,0020200058,2002-11-05T00:00:00,6,0020200058,1610612743,DEN,Denver,Nuggets,-,18,25,30,14,0,0,0,0,,,,,,,87,2002-2003
115,0020200058,2002-11-05T00:00:00,6,0020200058,1610612737,ATL,Atlanta,Hawks,-,25,33,16,29,0,0,0,0,,,,,,,103,2002-2003
116,0020200059,2002-11-06T00:00:00,1,0020200059,1610612752,NYK,New York,Knicks,-,27,27,20,21,0,0,0,0,,,,,,,95,2002-2003
117,0020200059,2002-11-06T00:00:00,1,0020200059,1610612758,SAC,Sacramento,Kings,-,26,26,20,16,0,0,0,0,,,,,,,88,2002-2003
118,0020200060,2002-11-06T00:00:00,2,0020200060,1610612746,LAC,Los Angeles,Clippers,-,27,16,33,16,7,0,0,0,,,,,,,99,2002-2003
119,0020200060,2002-11-06T00:00:00,2,0020200060,1610612755,PHI,Philadelphia,76ers,-,26,21,27,18,9,0,0,0,,,,,,,101,2002-2003
120,0020200061,2002-11-06T00:00:00,3,0020200061,1610612739,CLE,Cleveland,Cavaliers,-,13,30,23,34,0,0,0,0,,,,,,,100,2002-2003
121,0020200061,2002-11-06T00:00:00,3,0020200061,1610612764,WAS,Washington,Wizards,-,28,18,27,34,0,0,0,0,,,,,,,107,2002-2003
122,0020200062,2002-11-06T00:00:00,4,0020200062,1610612742,DAL,Dallas,Mavericks,-,24,25,31,26,0,0,0,0,,,,,,,106,2002-2003
123,0020200062,2002-11-06T00:00:00,4,0020200062,1610612761,TOR,Toronto,Raptors,-,16,32,27,17,0,0,0,0,,,,,,,92,2002-2003
124,0020200063,2002-11-06T00:00:00,5,0020200063,1610612740,NOH,New Orleans,Hornets,-,25,26,18,17,0,0,0,0,,,,,,,86,2002-2003
125,0020200063,2002-11-06T00:00:00,5,0020200063,1610612760,SEA,Seattle,SuperSonics,-,20,21,19,24,0,0,0,0,,,,,,,84,2002-2003
126,0020200064,2002-11-06T00:00:00,6,0020200064,1610612738,BOS,Boston,Celtics,-,23,30,18,20,0,0,0,0,,,,,,,91,2002-2003
127,0020200064,2002-11-06T00:00:00,6,0020200064,1610612741,CHI,Chicago,Bulls,-,18,16,16,19,0,0,0,0,,,,,,,69,2002-2003
128,0020200065,2002-11-06T00:00:00,7,0020200065,1610612765,DET,Detroit,Pistons,-,24,25,10,21,0,0,0,0,,,,,,,80,2002-2003
129,0020200065,2002-11-06T00:00:00,7,0020200065,1610612762,UTA,Utah,Jazz,-,19,25,16,18,0,0,0,0,,,,,,,78,2002-2003
130,0020200066,2002-11-06T00:00:00,8,0020200066,1610612737,ATL,Atlanta,Hawks,-,25,22,28,13,0,0,0,0,,,,,,,88,2002-2003
131,0020200066,2002-11-06T00:00:00,8,0020200066,1610612756,PHX,Phoenix,Suns,-,21,25,18,29,0,0,0,0,,,,,,,93,2002-2003
132,0020200067,2002-11-06T00:00:00,9,0020200067,1610612749,MIL,Milwaukee,Bucks,-,24,27,24,24,0,0,0,0,,,,,,,99,2002-2003
133,0020200067,2002-11-06T00:00:00,9,0020200067,1610612751,NJN,New Jersey,Nets,-,23,21,23,26,0,0,0,0,,,,,,,93,2002-2003
134,0020200068,2002-11-06T00:00:00,10,0020200068,1610612757,POR,Portland,Trail Blazers,-,29,14,27,24,0,0,0,0,,,,,,,94,2002-2003
135,0020200068,2002-11-06T00:00:00,10,0020200068,1610612763,MEM,Memphis,Grizzlies,-,22,26,21,19,0,0,0,0,,,,,,,88,2002-2003
136,0020200069,2002-11-07T00:00:00,3,0020200069,1610612738,BOS,Boston,Celtics,-,26,24,17,22,9,0,0,0,,,,,,,98,2002-2003
137,0020200069,2002-11-07T00:00:00,3,0020200069,1610612747,LAL,Los Angeles,Lakers,-,15,20,36,18,6,0,0,0,,,,,,,95,2002-2003
138,0020200070,2002-11-07T00:00:00,1,0020200070,1610612749,MIL,Milwaukee,Bucks,-,29,25,31,25,0,0,0,0,,,,,,,110,2002-2003
139,0020200070,2002-11-07T00:00:00,1,0020200070,1610612750,MIN,Minnesota,Timberwolves,-,29,27,27,31,0,0,0,0,,,,,,,114,2002-2003
140,0020200071,2002-11-07T00:00:00,2,0020200071,1610612743,DEN,Denver,Nuggets,-,14,17,14,18,0,0,0,0,,,,,,,63,2002-2003
141,0020200071,2002-11-07T00:00:00,2,0020200071,1610612765,DET,Detroit,Pistons,-,17,24,28,20,0,0,0,0,,,,,,,89,2002-2003
142,0020200072,2002-11-08T00:00:00,1,0020200072,1610612739,CLE,Cleveland,Cavaliers,-,15,22,35,12,0,0,0,0,,,,,,,84,2002-2003
143,0020200072,2002-11-08T00:00:00,1,0020200072,1610612755,PHI,Philadelphia,76ers,-,22,31,40,15,0,0,0,0,,,,,,,108,2002-2003
144,0020200073,2002-11-08T00:00:00,2,0020200073,1610612753,ORL,Orlando,Magic,-,20,29,22,34,0,0,0,0,,,,,,,105,2002-2003
145,0020200073,2002-11-08T00:00:00,2,0020200073,1610612760,SEA,Seattle,SuperSonics,-,27,20,25,26,0,0,0,0,,,,,,,98,2002-2003
146,0020200074,2002-11-08T00:00:00,3,0020200074,1610612752,NYK,New York,Knicks,-,25,21,25,23,0,0,0,0,,,,,,,94,2002-2003
147,0020200074,2002-11-08T00:00:00,3,0020200074,1610612754,IND,Indiana,Pacers,-,38,21,18,30,0,0,0,0,,,,,,,107,2002-2003
148,0020200075,2002-11-08T00:00:00,4,0020200075,1610612746,LAC,Los Angeles,Clippers,-,26,30,22,14,0,0,0,0,,,,,,,92,2002-2003
149,0020200075,2002-11-08T00:00:00,4,0020200075,1610612751,NJN,New Jersey,Nets,-,33,16,28,29,0,0,0,0,,,,,,,106,2002-2003
150,0020200076,2002-11-08T00:00:00,10,0020200076,1610612764,WAS,Washington,Wizards,-,27,22,25,26,0,0,0,0,,,,,,,100,2002-2003
151,0020200076,2002-11-08T00:00:00,10,0020200076,1610612747,LAL,Los Angeles,Lakers,-,23,17,20,39,0,0,0,0,,,,,,,99,2002-2003
152,0020200077,2002-11-08T00:00:00,5,0020200077,1610612740,NOH,New Orleans,Hornets,-,24,31,29,26,0,0,0,0,,,,,,,110,2002-2003
153,0020200077,2002-11-08T00:00:00,5,0020200077,1610612744,GSW,Golden State,Warriors,-,24,27,22,31,0,0,0,0,,,,,,,104,2002-2003
154,0020200078,2002-11-08T00:00:00,6,0020200078,1610612741,CHI,Chicago,Bulls,-,20,22,22,23,0,0,0,0,,,,,,,87,2002-2003
155,0020200078,2002-11-08T00:00:00,6,0020200078,1610612742,DAL,Dallas,Mavericks,-,34,28,31,21,0,0,0,0,,,,,,,114,2002-2003
156,0020200079,2002-11-08T00:00:00,7,0020200079,1610612737,ATL,Atlanta,Hawks,-,24,28,25,20,0,0,0,0,,,,,,,97,2002-2003
157,0020200079,2002-11-08T00:00:00,7,0020200079,1610612762,UTA,Utah,Jazz,-,32,19,34,25,0,0,0,0,,,,,,,110,2002-2003
158,0020200080,2002-11-08T00:00:00,8,0020200080,1610612756,PHX,Phoenix,Suns,-,17,16,37,16,0,0,0,0,,,,,,,86,2002-2003
159,0020200080,2002-11-08T00:00:00,8,0020200080,1610612757,POR,Portland,Trail Blazers,-,13,27,18,17,0,0,0,0,,,,,,,75,2002-2003
160,0020200081,2002-11-08T00:00:00,9,0020200081,1610612758,SAC,Sacramento,Kings,-,35,26,23,15,0,0,0,0,,,,,,,99,2002-2003
161,0020200081,2002-11-08T00:00:00,9,0020200081,1610612763,MEM,Memphis,Grizzlies,-,14,27,33,17,0,0,0,0,,,,,,,91,2002-2003
162,0020200082,2002-11-09T00:00:00,1,0020200082,1610612761,TOR,Toronto,Raptors,-,27,30,11,16,0,0,0,0,,,,,,,84,2002-2003
163,0020200082,2002-11-09T00:00:00,1,0020200082,1610612754,IND,Indiana,Pacers,-,19,25,30,34,0,0,0,0,,,,,,,108,2002-2003
164,0020200083,2002-11-09T00:00:00,2,0020200083,1610612739,CLE,Cleveland,Cavaliers,-,15,25,15,24,0,0,0,0,,,,,,,79,2002-2003
165,0020200083,2002-11-09T00:00:00,2,0020200083,1610612764,WAS,Washington,Wizards,-,17,26,22,28,0,0,0,0,,,,,,,93,2002-2003
166,0020200084,2002-11-09T00:00:00,3,0020200084,1610612748,MIA,Miami,Heat,-,20,24,21,17,0,0,0,0,,,,,,,82,2002-2003
167,0020200084,2002-11-09T00:00:00,3,0020200084,1610612760,SEA,Seattle,SuperSonics,-,31,18,15,20,0,0,0,0,,,,,,,84,2002-2003
168,0020200085,2002-11-09T00:00:00,4,0020200085,1610612738,BOS,Boston,Celtics,-,24,24,29,28,0,0,0,0,,,,,,,105,2002-2003
169,0020200085,2002-11-09T00:00:00,4,0020200085,1610612750,MIN,Minnesota,Timberwolves,-,31,26,19,23,0,0,0,0,,,,,,,99,2002-2003
170,0020200086,2002-11-09T00:00:00,5,0020200086,1610612741,CHI,Chicago,Bulls,-,26,26,18,30,0,0,0,0,,,,,,,100,2002-2003
171,0020200086,2002-11-09T00:00:00,5,0020200086,1610612751,NJN,New Jersey,Nets,-,24,23,17,29,0,0,0,0,,,,,,,93,2002-2003
