,GID,GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,GAME_STATUS_ID,GAME_STATUS_TEXT,GAMECODE,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,LIVE_PERIOD,LIVE_PC_TIME,NATL_TV_BROADCASTER_ABBREVIATION,LIVE_PERIOD_TIME_BCAST,WH_STATUS
0,0029300001,1993-11-05T00:00:00,,0029300001,3, ,19931105/CHICHH,1610612766,1610612741,1993-1994,5,,,Q5  - ,1
1,0029300002,1993-11-05T00:00:00,,0029300002,3, ,19931105/NJNHOU,1610612745,1610612751,1993-1994,4,,,Q4  - ,1
2,0029300003,1993-11-05T00:00:00,,0029300003,3, ,19931105/INDATL,1610612737,1610612754,1993-1994,4,,,Q4  - ,1
3,0029300004,1993-11-05T00:00:00,,0029300004,3, ,19931105/DALUTH,1610612762,1610612742,1993-1994,4,,,Q4  - ,1
4,0029300005,1993-11-05T00:00:00,,0029300005,3, ,19931105/NYKBOS,1610612738,1610612752,1993-1994,4,,,Q4  - ,1
5,0029300006,1993-11-05T00:00:00,,0029300006,3, ,19931105/MILCLE,1610612739,1610612749,1993-1994,4,,,Q4  - ,1
6,0029300007,1993-11-05T00:00:00,,0029300007,3, ,19931105/ORLMIA,1610612748,1610612753,1993-1994,4,,,Q4  - ,1
7,0029300008,1993-11-05T00:00:00,,0029300008,3, ,19931105/PORLAC,1610612746,1610612757,1993-1994,4,,,Q4  - ,1
8,0029300009,1993-11-05T00:00:00,,0029300009,3, ,19931105/WASPHL,1610612755,1610612764,1993-1994,4,,,Q4  - ,1
9,0029300010,1993-11-05T00:00:00,,0029300010,3, ,19931105/DENSAC,1610612758,1610612743,1993-1994,4,,,Q4  - ,1
10,0029300011,1993-11-05T00:00:00,,0029300011,3, ,19931105/MINDET,1610612765,1610612750,1993-1994,4,,,Q4  - ,1
11,0029300012,1993-11-05T00:00:00,,0029300012,3, ,19931105/GOSSAN,1610612759,1610612744,1993-1994,4,,,Q4  - ,1
12,0029300013,1993-11-05T00:00:00,,0029300013,3, ,19931105/PHXLAL,1610612747,1610612756,1993-1994,4,,,Q4  - ,1
13,0029300014,1993-11-06T00:00:00,,0029300014,3, ,19931106/UTHMIN,1610612750,1610612762,1993-1994,4,,,Q4  - ,1
14,0029300015,1993-11-06T00:00:00,,0029300015,3, ,19931106/MIACHI,1610612741,1610612748,1993-1994,4,,,Q4  - ,1
15,0029300016,1993-11-06T00:00:00,,0029300016,3, ,19931106/LALSEA,1610612760,1610612747,1993-1994,4,,,Q4  - ,1
16,0029300017,1993-11-06T00:00:00,,0029300017,3, ,19931106/GOSDAL,1610612742,1610612744,1993-1994,4,,,Q4  - ,1
17,0029300018,1993-11-06T00:00:00,,0029300018,3, ,19931106/CHHMIL,1610612749,1610612766,1993-1994,4,,,Q4  - ,1
18,0029300019,1993-11-06T00:00:00,,0029300019,3, ,19931106/PHLORL,1610612753,1610612755,1993-1994,4,,,Q4  - ,1
19,0029300020,1993-11-06T00:00:00,,0029300020,3, ,19931106/BOSWAS,1610612764,1610612738,1993-1994,4,,,Q4  - ,1
20,0029300021,1993-11-06T00:00:00,,0029300021,3, ,19931106/DETIND,1610612754,1610612765,1993-1994,4,,,Q4  - ,1
21,0029300022,1993-11-07T00:00:00,,0029300022,3, ,19931107/HOUPOR,1610612757,1610612745,1993-1994,4,,,Q4  - ,1
22,0029300023,1993-11-07T00:00:00,,0029300023,3, ,19931107/SACPHX,1610612756,1610612758,1993-1994,4,,,Q4  - ,1
23,0029300024,1993-11-07T00:00:00,,0029300024,3, ,19931107/NJNSAN,1610612759,1610612751,1993-1994,4,,,Q4  - ,1
24,0029300025,1993-11-07T00:00:00,,0029300025,3, ,19931107/NYKCLE,1610612739,1610612752,1993-1994,5,,,Q5  - ,1
25,0029300026,1993-11-07T00:00:00,,0029300026,3, ,19931107/LACDEN,1610612743,1610612746,1993-1994,4,,,Q4  - ,1
26,0029300027,1993-11-08T00:00:00,,0029300027,3, ,19931108/MILBOS,1610612738,1610612749,1993-1994,4,,,Q4  - ,1
27,0029300028,1993-11-08T00:00:00,,0029300028,3, ,19931108/ATLCHI,1610612741,1610612737,1993-1994,4,,,Q4  - ,1
