,GID,OFFICIAL_ID,FIRST_NAME,LAST_NAME,JERSEY_NUM,SEASON
53,0021200018,201638,Brent,Barnaky,70,2012-2013
54,0021200019,1176,Monty,McCutchen,13,2012-2013
55,0021200019,2004,Courtney,Kirkland,61,2012-2013
56,0021200019,203177,Lauren,Holtkamp,37,2012-2013
57,0021200020,1195,Derrick,Stafford,9,2012-2013
58,0021200020,1193,Michael,Smith,38,2012-2013
59,0021200020,202007,Nick,Buchert,54,2012-2013
60,0021200021,2001,Jason,Phillips,23,2012-2013
61,0021200021,2529,Tony,Brown,6,2012-2013
62,0021200021,1198,Scott,Wall,31,2012-2013
63,0021200022,1148,James,Capers,19,2012-2013
64,0021200022,2003,Pat,Fraher,26,2012-2013
65,0021200022,101284,John,Goble,30,2012-2013
66,0021200023,1199,Tom,Washington,49,2012-2013
67,0021200023,1151,Sean,Corbin,33,2012-2013
68,0021200023,200832,Curtis,Blair,74,2012-2013
69,0021200024,1162,Scott,Foster,48,2012-2013
70,0021200024,1179,Rodney,Mott,71,2012-2013
71,0021200024,200833,Eric,Dalen,75,2012-2013
72,0021200025,1147,Mike,Callahan,24,2012-2013
73,0021200025,1363,Bennie,Adams,47,2012-2013
74,0021200025,201246,Kevin,Cutler,34,2012-2013
75,0021200026,1174,Ken,Mauer,41,2012-2013
76,0021200026,1201,Leon,Wood,40,2012-2013
77,0021200026,2716,Olandis,Poole,50,2012-2013
78,0021200027,1153,Joe,Crawford,17,2012-2013
79,0021200027,1204,Derek,Richardson,63,2012-2013
80,0021200027,2714,David,Guthrie,16,2012-2013
81,0021200028,1662,Bill,Kennedy,55,2012-2013
82,0021200028,2004,Courtney,Kirkland,61,2012-2013
83,0021200028,2532,Eli,Roe,44,2012-2013
84,0021200029,1664,Gary,Zielinski,59,2012-2013
85,0021200029,2005,Matt,Boland,18,2012-2013
86,0021200029,1192,Bennett,Salvatore,15,2012-2013
87,0021200030,2530,Ed,Malloy,14,2012-2013
88,0021200030,1188,Leroy,Richardson,20,2012-2013
89,0021200030,202041,Kevin,Scott,79,2012-2013
90,0021200031,1199,Tom,Washington,49,2012-2013
91,0021200031,201640,Kane,Fitzgerald,35,2012-2013
92,0021200031,202058,James,Williams,60,2012-2013
93,0021200032,1152,Dan,Crawford,43,2012-2013
94,0021200032,2002,Derrick,Collins,11,2012-2013
95,0021200032,2148,Mark,Ayotte,56,2012-2013
96,0021200033,1195,Derrick,Stafford,9,2012-2013
97,0021200033,101284,John,Goble,30,2012-2013
98,0021200033,1159,Kevin,Fehr,7,2012-2013
99,0021200034,1146,Tony,Brothers,25,2012-2013
100,0021200034,2529,Tony,Brown,6,2012-2013
101,0021200034,201637,Haywoode,Workman,66,2012-2013
102,0021200035,2534,Zach,Zarba,28,2012-2013
103,0021200035,2715,Eric,Lewis,42,2012-2013
104,0021200035,201245,Marat,Kogut,68,2012-2013
105,0021200036,1179,Rodney,Mott,71,2012-2013
106,0021200036,101283,Brian,Forte,45,2012-2013
107,0021200036,202053,Scott,Twardoski,52,2012-2013
108,0021200037,1151,Sean,Corbin,33,2012-2013
109,0021200037,1194,Bill,Spooner,22,2012-2013
110,0021200037,1185,Violet,Palmer,12,2012-2013
111,0021200038,1176,Monty,McCutchen,13,2012-2013
112,0021200038,2003,Pat,Fraher,26,2012-2013
113,0021200038,201639,Josh,Tiven,58,2012-2013
114,0021200039,1164,Ron,Garretson,10,2012-2013
115,0021200039,2882,Sean,Wright,65,2012-2013
116,0021200039,202027,Tre,Maddox,73,2012-2013
117,0021200040,1147,Mike,Callahan,24,2012-2013
118,0021200040,1198,Scott,Wall,31,2012-2013
119,0021200040,203207,Brenda,Pantoja,39,2012-2013
120,0021200041,1174,Ken,Mauer,41,2012-2013
121,0021200041,101283,Brian,Forte,45,2012-2013
122,0021200041,2716,Olandis,Poole,50,2012-2013
123,0021200042,1162,Scott,Foster,48,2012-2013
124,0021200042,2004,Courtney,Kirkland,61,2012-2013
125,0021200042,1664,Gary,Zielinski,59,2012-2013
126,0021200043,1830,Marc,Davis,8,2012-2013
127,0021200043,1363,Bennie,Adams,47,2012-2013
128,0021200043,1204,Derek,Richardson,63,2012-2013
129,0021200044,1152,Dan,Crawford,43,2012-2013
130,0021200044,2534,Zach,Zarba,28,2012-2013
131,0021200044,201638,Brent,Barnaky,70,2012-2013
132,0021200045,1662,Bill,Kennedy,55,2012-2013
133,0021200045,2714,David,Guthrie,16,2012-2013
134,0021200045,202027,Tre,Maddox,73,2012-2013
135,0021200046,1153,Joe,Crawford,17,2012-2013
136,0021200046,201640,Kane,Fitzgerald,35,2012-2013
137,0021200046,201245,Marat,Kogut,68,2012-2013
138,0021200047,1146,Tony,Brothers,25,2012-2013
139,0021200047,1142,Dick,Bavetta,27,2012-2013
140,0021200047,201637,Haywoode,Workman,66,2012-2013
141,0021200048,1148,James,Capers,19,2012-2013
142,0021200048,1193,Michael,Smith,38,2012-2013
143,0021200048,200834,Mark,Lindsay,29,2012-2013
144,0021200049,1168,David,Jones,36,2012-2013
145,0021200049,1192,Bennett,Salvatore,15,2012-2013
146,0021200049,202037,J.T.,Orr,72,2012-2013
147,0021200050,2003,Pat,Fraher,26,2012-2013
148,0021200050,2001,Jason,Phillips,23,2012-2013
149,0021200050,1201,Leon,Wood,40,2012-2013
150,0021200051,1164,Ron,Garretson,10,2012-2013
151,0021200051,101283,Brian,Forte,45,2012-2013
152,0021200051,200833,Eric,Dalen,75,2012-2013
153,0021200052,101284,John,Goble,30,2012-2013
154,0021200052,1185,Violet,Palmer,12,2012-2013
155,0021200052,202037,J.T.,Orr,72,2012-2013
156,0021200053,1195,Derrick,Stafford,9,2012-2013
157,0021200053,1201,Leon,Wood,40,2012-2013
158,0021200053,201246,Kevin,Cutler,34,2012-2013
159,0021200054,1176,Monty,McCutchen,13,2012-2013
160,0021200054,1363,Bennie,Adams,47,2012-2013
161,0021200054,202041,Kevin,Scott,79,2012-2013
162,0021200055,1174,Ken,Mauer,41,2012-2013
163,0021200055,1204,Derek,Richardson,63,2012-2013
164,0021200055,201640,Kane,Fitzgerald,35,2012-2013
165,0021200056,1147,Mike,Callahan,24,2012-2013
166,0021200056,2529,Tony,Brown,6,2012-2013
167,0021200056,201639,Josh,Tiven,58,2012-2013
168,0021200057,2001,Jason,Phillips,23,2012-2013
169,0021200057,1664,Gary,Zielinski,59,2012-2013
170,0021200057,1198,Scott,Wall,31,2012-2013
171,0021200058,1146,Tony,Brothers,25,2012-2013
172,0021200058,1188,Leroy,Richardson,20,2012-2013
173,0021200058,1142,Dick,Bavetta,27,2012-2013
174,0021200059,1153,Joe,Crawford,17,2012-2013
175,0021200059,2714,David,Guthrie,16,2012-2013
176,0021200059,200833,Eric,Dalen,75,2012-2013
177,0021200060,1662,Bill,Kennedy,55,2012-2013
178,0021200060,101284,John,Goble,30,2012-2013
179,0021200060,202053,Scott,Twardoski,52,2012-2013
180,0021200061,1179,Rodney,Mott,71,2012-2013
181,0021200061,2882,Sean,Wright,65,2012-2013
182,0021200061,202027,Tre,Maddox,73,2012-2013
183,0021200062,2530,Ed,Malloy,14,2012-2013
184,0021200062,2002,Derrick,Collins,11,2012-2013
185,0021200062,200834,Mark,Lindsay,29,2012-2013
186,0021200063,1168,David,Jones,36,2012-2013
187,0021200063,1192,Bennett,Salvatore,15,2012-2013
188,0021200063,202007,Nick,Buchert,54,2012-2013
189,0021200064,1148,James,Capers,19,2012-2013
190,0021200064,1193,Michael,Smith,38,2012-2013
191,0021200064,2005,Matt,Boland,18,2012-2013
192,0021200065,1199,Tom,Washington,49,2012-2013
193,0021200065,2715,Eric,Lewis,42,2012-2013
194,0021200065,2148,Mark,Ayotte,56,2012-2013
195,0021200066,1195,Derrick,Stafford,9,2012-2013
196,0021200066,1151,Sean,Corbin,33,2012-2013
197,0021200066,2532,Eli,Roe,44,2012-2013
198,0021200067,1199,Tom,Washington,49,2012-2013
199,0021200067,2715,Eric,Lewis,42,2012-2013
200,0021200067,200834,Mark,Lindsay,29,2012-2013
201,0021200068,1147,Mike,Callahan,24,2012-2013
202,0021200068,1201,Leon,Wood,40,2012-2013
203,0021200068,200832,Curtis,Blair,74,2012-2013
204,0021200069,1174,Ken,Mauer,41,2012-2013
205,0021200069,1188,Leroy,Richardson,20,2012-2013
206,0021200069,201246,Kevin,Cutler,34,2012-2013
207,0021200070,1179,Rodney,Mott,71,2012-2013
208,0021200070,2882,Sean,Wright,65,2012-2013
209,0021200070,202058,James,Williams,60,2012-2013
210,0021200071,1176,Monty,McCutchen,13,2012-2013
211,0021200071,2534,Zach,Zarba,28,2012-2013
212,0021200071,202041,Kevin,Scott,79,2012-2013
213,0021200072,1153,Joe,Crawford,17,2012-2013
214,0021200072,101283,Brian,Forte,45,2012-2013
215,0021200072,202026,Karl,Lane,77,2012-2013
216,0021200073,1152,Dan,Crawford,43,2012-2013
217,0021200073,1363,Bennie,Adams,47,2012-2013
218,0021200073,201639,Josh,Tiven,58,2012-2013
219,0021200074,1662,Bill,Kennedy,55,2012-2013
220,0021200074,2714,David,Guthrie,16,2012-2013
221,0021200074,1185,Violet,Palmer,12,2012-2013
222,0021200075,1142,Dick,Bavetta,27,2012-2013
223,0021200075,201640,Kane,Fitzgerald,35,2012-2013
224,0021200075,202053,Scott,Twardoski,52,2012-2013
225,0021200076,1162,Scott,Foster,48,2012-2013
226,0021200076,1198,Scott,Wall,31,2012-2013
227,0021200076,201638,Brent,Barnaky,70,2012-2013
228,0021200077,1148,James,Capers,19,2012-2013
229,0021200077,1193,Michael,Smith,38,2012-2013
230,0021200077,2005,Matt,Boland,18,2012-2013
231,0021200078,2530,Ed,Malloy,14,2012-2013
232,0021200078,2002,Derrick,Collins,11,2012-2013
233,0021200078,2148,Mark,Ayotte,56,2012-2013
234,0021200079,1830,Marc,Davis,8,2012-2013
235,0021200079,2004,Courtney,Kirkland,61,2012-2013
236,0021200079,1159,Kevin,Fehr,7,2012-2013
237,0021200080,1168,David,Jones,36,2012-2013
238,0021200080,1192,Bennett,Salvatore,15,2012-2013
239,0021200080,202007,Nick,Buchert,54,2012-2013
240,0021200081,2534,Zach,Zarba,28,2012-2013
241,0021200081,1151,Sean,Corbin,33,2012-2013
242,0021200081,202037,J.T.,Orr,72,2012-2013
243,0021200082,1195,Derrick,Stafford,9,2012-2013
244,0021200082,1179,Rodney,Mott,71,2012-2013
245,0021200082,201245,Marat,Kogut,68,2012-2013
246,0021200083,1174,Ken,Mauer,41,2012-2013
247,0021200083,101283,Brian,Forte,45,2012-2013
248,0021200083,202026,Karl,Lane,77,2012-2013
249,0021200084,1146,Tony,Brothers,25,2012-2013
250,0021200084,2529,Tony,Brown,6,2012-2013
251,0021200084,201637,Haywoode,Workman,66,2012-2013
252,0021200085,2001,Jason,Phillips,23,2012-2013
253,0021200085,1188,Leroy,Richardson,20,2012-2013
254,0021200085,2716,Olandis,Poole,50,2012-2013
255,0021200086,1162,Scott,Foster,48,2012-2013
256,0021200086,2003,Pat,Fraher,26,2012-2013
257,0021200086,2532,Eli,Roe,44,2012-2013
258,0021200087,1199,Tom,Washington,49,2012-2013
259,0021200087,2715,Eric,Lewis,42,2012-2013
260,0021200087,2148,Mark,Ayotte,56,2012-2013
261,0021200088,1164,Ron,Garretson,10,2012-2013
262,0021200088,1204,Derek,Richardson,63,2012-2013
263,0021200088,202007,Nick,Buchert,54,2012-2013
264,0021200089,2530,Ed,Malloy,14,2012-2013
265,0021200089,2002,Derrick,Collins,11,2012-2013
266,0021200089,2005,Matt,Boland,18,2012-2013
267,0021200090,1176,Monty,McCutchen,13,2012-2013
268,0021200090,2882,Sean,Wright,65,2012-2013
269,0021200090,201638,Brent,Barnaky,70,2012-2013
270,0021200091,1201,Leon,Wood,40,2012-2013
271,0021200091,1664,Gary,Zielinski,59,2012-2013
272,0021200091,202027,Tre,Maddox,73,2012-2013
273,0021200092,1148,James,Capers,19,2012-2013
274,0021200092,201640,Kane,Fitzgerald,35,2012-2013
275,0021200092,201246,Kevin,Cutler,34,2012-2013
276,0021200093,1152,Dan,Crawford,43,2012-2013
277,0021200093,1363,Bennie,Adams,47,2012-2013
278,0021200093,1185,Violet,Palmer,12,2012-2013
279,0021200094,1830,Marc,Davis,8,2012-2013
280,0021200094,2004,Courtney,Kirkland,61,2012-2013
281,0021200094,1159,Kevin,Fehr,7,2012-2013
282,0021200095,1162,Scott,Foster,48,2012-2013
283,0021200095,2529,Tony,Brown,6,2012-2013
284,0021200095,201245,Marat,Kogut,68,2012-2013
285,0021200096,1193,Michael,Smith,38,2012-2013
286,0021200096,2714,David,Guthrie,16,2012-2013
287,0021200096,200833,Eric,Dalen,75,2012-2013
288,0021200097,1147,Mike,Callahan,24,2012-2013
289,0021200097,1179,Rodney,Mott,71,2012-2013
290,0021200097,202037,J.T.,Orr,72,2012-2013
291,0021200098,2534,Zach,Zarba,28,2012-2013
292,0021200098,1153,Joe,Crawford,17,2012-2013
293,0021200098,200834,Mark,Lindsay,29,2012-2013
294,0021200099,1199,Tom,Washington,49,2012-2013
295,0021200099,2715,Eric,Lewis,42,2012-2013
296,0021200099,202058,James,Williams,60,2012-2013
297,0021200100,2001,Jason,Phillips,23,2012-2013
298,0021200100,1188,Leroy,Richardson,20,2012-2013
299,0021200100,1142,Dick,Bavetta,27,2012-2013
300,0021200101,1164,Ron,Garretson,10,2012-2013
301,0021200101,1664,Gary,Zielinski,59,2012-2013
302,0021200101,202027,Tre,Maddox,73,2012-2013
303,0021200102,1830,Marc,Davis,8,2012-2013
304,0021200102,2004,Courtney,Kirkland,61,2012-2013
305,0021200102,1159,Kevin,Fehr,7,2012-2013
306,0021200103,1176,Monty,McCutchen,13,2012-2013
307,0021200103,1198,Scott,Wall,31,2012-2013
308,0021200103,2716,Olandis,Poole,50,2012-2013
309,0021200104,1146,Tony,Brothers,25,2012-2013
310,0021200104,2005,Matt,Boland,18,2012-2013
311,0021200104,201637,Haywoode,Workman,66,2012-2013
312,0021200105,2003,Pat,Fraher,26,2012-2013
313,0021200105,1192,Bennett,Salvatore,15,2012-2013
314,0021200105,201246,Kevin,Cutler,34,2012-2013
315,0021200106,2530,Ed,Malloy,14,2012-2013
316,0021200106,201640,Kane,Fitzgerald,35,2012-2013
317,0021200106,200832,Curtis,Blair,74,2012-2013
318,0021200107,1152,Dan,Crawford,43,2012-2013
319,0021200107,1363,Bennie,Adams,47,2012-2013
320,0021200107,201639,Josh,Tiven,58,2012-2013
321,0021200108,1195,Derrick,Stafford,9,2012-2013
322,0021200108,1151,Sean,Corbin,33,2012-2013
323,0021200108,202053,Scott,Twardoski,52,2012-2013
324,0021200109,2530,Ed,Malloy,14,2012-2013
325,0021200109,101284,John,Goble,30,2012-2013
326,0021200109,202041,Kevin,Scott,79,2012-2013
327,0021200110,1147,Mike,Callahan,24,2012-2013
328,0021200110,101283,Brian,Forte,45,2012-2013
329,0021200110,200833,Eric,Dalen,75,2012-2013
330,0021200111,1148,James,Capers,19,2012-2013
331,0021200111,2002,Derrick,Collins,11,2012-2013
332,0021200111,2529,Tony,Brown,6,2012-2013
333,0021200112,1164,Ron,Garretson,10,2012-2013
334,0021200112,1168,David,Jones,36,2012-2013
335,0021200112,202027,Tre,Maddox,73,2012-2013
336,0021200113,1174,Ken,Mauer,41,2012-2013
337,0021200113,2882,Sean,Wright,65,2012-2013
338,0021200113,201638,Brent,Barnaky,70,2012-2013
339,0021200114,2534,Zach,Zarba,28,2012-2013
340,0021200114,1193,Michael,Smith,38,2012-2013
341,0021200114,200834,Mark,Lindsay,29,2012-2013
342,0021200115,1199,Tom,Washington,49,2012-2013
343,0021200115,2715,Eric,Lewis,42,2012-2013
344,0021200115,202007,Nick,Buchert,54,2012-2013
345,0021200116,1830,Marc,Davis,8,2012-2013
346,0021200116,1201,Leon,Wood,40,2012-2013
347,0021200116,202053,Scott,Twardoski,52,2012-2013
348,0021200117,1152,Dan,Crawford,43,2012-2013
349,0021200117,1363,Bennie,Adams,47,2012-2013
350,0021200117,201639,Josh,Tiven,58,2012-2013
351,0021200118,1195,Derrick,Stafford,9,2012-2013
352,0021200118,1204,Derek,Richardson,63,2012-2013
353,0021200118,1142,Dick,Bavetta,27,2012-2013
354,0021200119,1146,Tony,Brothers,25,2012-2013
355,0021200119,1198,Scott,Wall,31,2012-2013
356,0021200119,101284,John,Goble,30,2012-2013
357,0021200120,2001,Jason,Phillips,23,2012-2013
358,0021200120,2715,Eric,Lewis,42,2012-2013
359,0021200120,201638,Brent,Barnaky,70,2012-2013
360,0021200121,1662,Bill,Kennedy,55,2012-2013
361,0021200121,2003,Pat,Fraher,26,2012-2013
362,0021200121,1151,Sean,Corbin,33,2012-2013
363,0021200122,1148,James,Capers,19,2012-2013
364,0021200122,1168,David,Jones,36,2012-2013
365,0021200122,200834,Mark,Lindsay,29,2012-2013
366,0021200123,2002,Derrick,Collins,11,2012-2013
367,0021200123,1188,Leroy,Richardson,20,2012-2013
368,0021200123,1153,Joe,Crawford,17,2012-2013
369,0021200124,1162,Scott,Foster,48,2012-2013
370,0021200124,1193,Michael,Smith,38,2012-2013
371,0021200124,2148,Mark,Ayotte,56,2012-2013
372,0021200125,1830,Marc,Davis,8,2012-2013
373,0021200125,1201,Leon,Wood,40,2012-2013
374,0021200125,200832,Curtis,Blair,74,2012-2013
375,0021200126,1664,Gary,Zielinski,59,2012-2013
376,0021200126,1192,Bennett,Salvatore,15,2012-2013
377,0021200126,202058,James,Williams,60,2012-2013
378,0021200127,2530,Ed,Malloy,14,2012-2013
379,0021200127,101283,Brian,Forte,45,2012-2013
380,0021200127,202007,Nick,Buchert,54,2012-2013
381,0021200128,2534,Zach,Zarba,28,2012-2013
382,0021200128,1179,Rodney,Mott,71,2012-2013
383,0021200128,1185,Violet,Palmer,12,2012-2013
384,0021200129,1195,Derrick,Stafford,9,2012-2013
385,0021200129,1142,Dick,Bavetta,27,2012-2013
386,0021200129,202000,Steve,Anderson,76,2012-2013
387,0021200130,1152,Dan,Crawford,43,2012-2013
388,0021200130,2714,David,Guthrie,16,2012-2013
389,0021200130,201639,Josh,Tiven,58,2012-2013
390,0021200131,2001,Jason,Phillips,23,2012-2013
391,0021200131,2004,Courtney,Kirkland,61,2012-2013
392,0021200131,2716,Olandis,Poole,50,2012-2013
393,0021200132,1164,Ron,Garretson,10,2012-2013
394,0021200132,1151,Sean,Corbin,33,2012-2013
395,0021200132,2532,Eli,Roe,44,2012-2013
396,0021200133,1174,Ken,Mauer,41,2012-2013
397,0021200133,101284,John,Goble,30,2012-2013
398,0021200133,202026,Karl,Lane,77,2012-2013
399,0021200134,1830,Marc,Davis,8,2012-2013
400,0021200134,2002,Derrick,Collins,11,2012-2013
401,0021200134,202053,Scott,Twardoski,52,2012-2013
402,0021200135,1147,Mike,Callahan,24,2012-2013
403,0021200135,1198,Scott,Wall,31,2012-2013
404,0021200135,1159,Kevin,Fehr,7,2012-2013
405,0021200136,1199,Tom,Washington,49,2012-2013
406,0021200136,101283,Brian,Forte,45,2012-2013
407,0021200136,201245,Marat,Kogut,68,2012-2013
408,0021200137,1201,Leon,Wood,40,2012-2013
409,0021200137,1363,Bennie,Adams,47,2012-2013
410,0021200137,200832,Curtis,Blair,74,2012-2013
411,0021200138,1176,Monty,McCutchen,13,2012-2013
412,0021200138,2882,Sean,Wright,65,2012-2013
413,0021200138,202037,J.T.,Orr,72,2012-2013
414,0021200139,1153,Joe,Crawford,17,2012-2013
415,0021200139,1168,David,Jones,36,2012-2013
416,0021200139,200833,Eric,Dalen,75,2012-2013
417,0021200140,1148,James,Capers,19,2012-2013
418,0021200140,1193,Michael,Smith,38,2012-2013
419,0021200140,202058,James,Williams,60,2012-2013
420,0021200141,2529,Tony,Brown,6,2012-2013
421,0021200141,1192,Bennett,Salvatore,15,2012-2013
422,0021200141,201637,Haywoode,Workman,66,2012-2013
423,0021200142,1195,Derrick,Stafford,9,2012-2013
424,0021200142,2714,David,Guthrie,16,2012-2013
425,0021200142,202000,Steve,Anderson,76,2012-2013
426,0021200143,1662,Bill,Kennedy,55,2012-2013
427,0021200143,1188,Leroy,Richardson,20,2012-2013
428,0021200143,202041,Kevin,Scott,79,2012-2013
429,0021200144,1162,Scott,Foster,48,2012-2013
430,0021200144,1664,Gary,Zielinski,59,2012-2013
431,0021200144,2148,Mark,Ayotte,56,2012-2013
432,0021200145,2003,Pat,Fraher,26,2012-2013
433,0021200145,1179,Rodney,Mott,71,2012-2013
434,0021200145,201246,Kevin,Cutler,34,2012-2013
435,0021200146,2534,Zach,Zarba,28,2012-2013
436,0021200146,201640,Kane,Fitzgerald,35,2012-2013
437,0021200146,202037,J.T.,Orr,72,2012-2013
438,0021200147,1164,Ron,Garretson,10,2012-2013
439,0021200147,1664,Gary,Zielinski,59,2012-2013
440,0021200147,1159,Kevin,Fehr,7,2012-2013
441,0021200148,2001,Jason,Phillips,23,2012-2013
442,0021200148,1142,Dick,Bavetta,27,2012-2013
443,0021200148,200832,Curtis,Blair,74,2012-2013
444,0021200149,2530,Ed,Malloy,14,2012-2013
445,0021200149,1201,Leon,Wood,40,2012-2013
446,0021200149,202053,Scott,Twardoski,52,2012-2013
447,0021200150,1146,Tony,Brothers,25,2012-2013
448,0021200150,1198,Scott,Wall,31,2012-2013
449,0021200150,201245,Marat,Kogut,68,2012-2013
450,0021200151,1363,Bennie,Adams,47,2012-2013
451,0021200151,2005,Matt,Boland,18,2012-2013
452,0021200151,101283,Brian,Forte,45,2012-2013
453,0021200152,1662,Bill,Kennedy,55,2012-2013
454,0021200152,1188,Leroy,Richardson,20,2012-2013
455,0021200152,202026,Karl,Lane,77,2012-2013
456,0021200153,1176,Monty,McCutchen,13,2012-2013
457,0021200153,2882,Sean,Wright,65,2012-2013
458,0021200153,2532,Eli,Roe,44,2012-2013
459,0021200154,2002,Derrick,Collins,11,2012-2013
460,0021200154,1153,Joe,Crawford,17,2012-2013
461,0021200154,201639,Josh,Tiven,58,2012-2013
462,0021200155,1162,Scott,Foster,48,2012-2013
463,0021200155,2529,Tony,Brown,6,2012-2013
464,0021200155,2716,Olandis,Poole,50,2012-2013
465,0021200156,2003,Pat,Fraher,26,2012-2013
466,0021200156,1179,Rodney,Mott,71,2012-2013
467,0021200156,2148,Mark,Ayotte,56,2012-2013
468,0021200157,2530,Ed,Malloy,14,2012-2013
469,0021200157,101284,John,Goble,30,2012-2013
470,0021200157,1185,Violet,Palmer,12,2012-2013
471,0021200158,1198,Scott,Wall,31,2012-2013
472,0021200158,1192,Bennett,Salvatore,15,2012-2013
473,0021200158,201638,Brent,Barnaky,70,2012-2013
474,0021200159,1195,Derrick,Stafford,9,2012-2013
475,0021200159,1204,Derek,Richardson,63,2012-2013
476,0021200159,2714,David,Guthrie,16,2012-2013
477,0021200160,1147,Mike,Callahan,24,2012-2013
478,0021200160,1188,Leroy,Richardson,20,2012-2013
479,0021200160,201637,Haywoode,Workman,66,2012-2013
480,0021200161,1164,Ron,Garretson,10,2012-2013
481,0021200161,1168,David,Jones,36,2012-2013
482,0021200161,200834,Mark,Lindsay,29,2012-2013
483,0021200162,2001,Jason,Phillips,23,2012-2013
484,0021200162,2529,Tony,Brown,6,2012-2013
485,0021200162,202058,James,Williams,60,2012-2013
486,0021200163,1174,Ken,Mauer,41,2012-2013
487,0021200163,2004,Courtney,Kirkland,61,2012-2013
488,0021200163,202007,Nick,Buchert,54,2012-2013
489,0021200164,1148,James,Capers,19,2012-2013
490,0021200164,101283,Brian,Forte,45,2012-2013
491,0021200164,1159,Kevin,Fehr,7,2012-2013
492,0021200165,1162,Scott,Foster,48,2012-2013
493,0021200165,1193,Michael,Smith,38,2012-2013
494,0021200165,2005,Matt,Boland,18,2012-2013
495,0021200166,1152,Dan,Crawford,43,2012-2013
496,0021200166,2715,Eric,Lewis,42,2012-2013
497,0021200166,202005,Scott,Bolnick,78,2012-2013
498,0021200167,1146,Tony,Brothers,25,2012-2013
499,0021200167,1151,Sean,Corbin,33,2012-2013
500,0021200167,202026,Karl,Lane,77,2012-2013
501,0021200168,1662,Bill,Kennedy,55,2012-2013
502,0021200168,2532,Eli,Roe,44,2012-2013
503,0021200168,201640,Kane,Fitzgerald,35,2012-2013
504,0021200169,2882,Sean,Wright,65,2012-2013
505,0021200169,201246,Kevin,Cutler,34,2012-2013
506,0021200169,202053,Scott,Twardoski,52,2012-2013
507,0021200170,1176,Monty,McCutchen,13,2012-2013
508,0021200170,202027,Tre,Maddox,73,2012-2013
509,0021200170,202037,J.T.,Orr,72,2012-2013
510,0021200171,1168,David,Jones,36,2012-2013
511,0021200171,1151,Sean,Corbin,33,2012-2013
512,0021200171,201245,Marat,Kogut,68,2012-2013
513,0021200172,1162,Scott,Foster,48,2012-2013
514,0021200172,101283,Brian,Forte,45,2012-2013
515,0021200172,1185,Violet,Palmer,12,2012-2013
