,GID,GAME_ID,LAST_GAME_ID,LAST_GAME_DATE_EST,LAST_GAME_HOME_TEAM_ID,LAST_GAME_HOME_TEAM_CITY,LAST_GAME_HOME_TEAM_NAME,LAST_GAME_HOME_TEAM_ABBREVIATION,LAST_GAME_HOME_TEAM_POINTS,LAST_GAME_VISITOR_TEAM_ID,LAST_GAME_VISITOR_TEAM_CITY,LAST_GAME_VISITOR_TEAM_NAME,LAST_GAME_VISITOR_TEAM_CITY1,LAST_GAME_VISITOR_TEAM_POINTS,SEASON
0,0028800001,0028800001,0028700850,1988-04-09T00:00:00,1610612754,Indiana,Pacers,IND,100,1610612749,Milwaukee,Bucks,MIL,105,1988-1989
1,0028800002,0028800002,0048700073,1988-06-04T00:00:00,1610612742,Dallas,Mavericks,DAL,102,1610612747,Los Angeles,Lakers,LAL,117,1988-1989
2,0028800003,0028800003,0028700344,1988-01-08T00:00:00,1610612755,Philadelphia,76ers,PHL,117,1610612746,Los Angeles,Clippers,LAC,103,1988-1989
3,0028800004,0028800004,0028700886,1988-04-15T00:00:00,1610612743,Denver,Nuggets,DEN,132,1610612745,Houston,Rockets,HOU,125,1988-1989
4,0028800005,0028800005,0028700639,1988-03-03T00:00:00,1610612757,Portland,Trail Blazers,POR,135,1610612756,Phoenix,Suns,PHX,112,1988-1989
5,0028800006,0028800006,0028700929,1988-04-22T00:00:00,1610612762,Utah,Jazz,UTH,110,1610612760,Seattle,SuperSonics,SEA,109,1988-1989
6,0028800007,0028800007,0048700030,1988-05-06T00:00:00,1610612738,Boston,Celtics,BOS,102,1610612752,New York,Knicks,NYK,94,1988-1989
7,0028800009,0028800009,0048700055,1988-05-18T00:00:00,1610612741,Chicago,Bulls,CHI,95,1610612765,Detroit,Pistons,DET,102,1988-1989
8,0028800010,0028800010,0028700908,1988-04-19T00:00:00,1610612751,New Jersey,Nets,NJN,109,1610612737,Atlanta,Hawks,ATL,119,1988-1989
9,0028800011,0028800011,0028700651,1988-03-05T00:00:00,1610612751,New Jersey,Nets,NJN,94,1610612752,New York,Knicks,NYK,85,1988-1989
10,0028800012,0028800012,0028700854,1988-04-10T00:00:00,1610612755,Philadelphia,76ers,PHL,108,1610612738,Boston,Celtics,BOS,117,1988-1989
11,0028800013,0028800013,0048700032,1988-05-07T00:00:00,1610612760,Seattle,SuperSonics,SEA,96,1610612743,Denver,Nuggets,DEN,115,1988-1989
12,0028800016,0028800016,0048700026,1988-05-05T00:00:00,1610612745,Houston,Rockets,HOU,97,1610612742,Dallas,Mavericks,DAL,107,1988-1989
13,0028800017,0028800017,0048700020,1988-05-03T00:00:00,1610612759,San Antonio,Spurs,SAN,107,1610612747,Los Angeles,Lakers,LAL,109,1988-1989
14,0028800018,0028800018,0048700033,1988-05-08T00:00:00,1610612749,Milwaukee,Bucks,MIL,111,1610612737,Atlanta,Hawks,ATL,121,1988-1989
15,0028800019,0028800019,0028700901,1988-04-18T00:00:00,1610612754,Indiana,Pacers,IND,107,1610612739,Cleveland,Cavaliers,CLE,112,1988-1989
16,0028800020,0028800020,0028700937,1988-04-23T00:00:00,1610612757,Portland,Trail Blazers,POR,124,1610612758,Sacramento,Kings,SAC,110,1988-1989
17,0028800021,0028800021,0028700906,1988-04-19T00:00:00,1610612744,Golden State,Warriors,GOS,107,1610612756,Phoenix,Suns,PHX,122,1988-1989
18,0028800022,0028800022,0028700821,1988-04-05T00:00:00,1610612764,Washington,Bullets,WAS,105,1610612741,Chicago,Bulls,CHI,94,1988-1989
19,0028800023,0028800023,0028700817,1988-04-03T00:00:00,1610612751,New Jersey,Nets,NJN,103,1610612764,Washington,Bullets,WAS,105,1988-1989
20,0028800025,0028800025,0028700938,1988-04-24T00:00:00,1610612755,Philadelphia,76ers,PHL,118,1610612765,Detroit,Pistons,DET,128,1988-1989
21,0028800026,0028800026,0028700675,1988-03-09T00:00:00,1610612758,Sacramento,Kings,SAC,97,1610612760,Seattle,SuperSonics,SEA,106,1988-1989
22,0028800028,0028800028,0028700916,1988-04-20T00:00:00,1610612737,Atlanta,Hawks,ATL,98,1610612754,Indiana,Pacers,IND,116,1988-1989
23,0028800029,0028800029,0028700939,1988-04-24T00:00:00,1610612744,Golden State,Warriors,GOS,100,1610612747,Los Angeles,Lakers,LAL,136,1988-1989
24,0028800030,0028800030,0028700910,1988-04-19T00:00:00,1610612752,New York,Knicks,NYK,118,1610612741,Chicago,Bulls,CHI,121,1988-1989
25,0028800031,0028800031,0028700920,1988-04-21T00:00:00,1610612745,Houston,Rockets,HOU,116,1610612759,San Antonio,Spurs,SAN,117,1988-1989
26,0028800032,0028800032,0028700902,1988-04-19T00:00:00,1610612749,Milwaukee,Bucks,MIL,102,1610612755,Philadelphia,76ers,PHL,115,1988-1989
27,0028800033,0028800033,0028700940,1988-04-24T00:00:00,1610612738,Boston,Celtics,BOS,108,1610612741,Chicago,Bulls,CHI,115,1988-1989
28,0028800034,0028800034,0028700848,1988-04-09T00:00:00,1610612765,Detroit,Pistons,DET,115,1610612737,Atlanta,Hawks,ATL,102,1988-1989
