,GID,GAME_ID,LAST_GAME_ID,LAST_GAME_DATE_EST,LAST_GAME_HOME_TEAM_ID,LAST_GAME_HOME_TEAM_CITY,LAST_GAME_HOME_TEAM_NAME,LAST_GAME_HOME_TEAM_ABBREVIATION,LAST_GAME_HOME_TEAM_POINTS,LAST_GAME_VISITOR_TEAM_ID,LAST_GAME_VISITOR_TEAM_CITY,LAST_GAME_VISITOR_TEAM_NAME,LAST_GAME_VISITOR_TEAM_CITY1,LAST_GAME_VISITOR_TEAM_POINTS,SEASON
0,0028100001,0028100001,0028000884,1981-03-20T00:00:00,1610612738,Boston,Celtics,BOS,128,1610612764,Washington,Bullets,WAS,116,1981-1982
1,0028100002,0028100002,0028000902,1981-03-24T00:00:00,1610612757,Portland,Trail Blazers,POR,120,1610612756,Phoenix,Suns,PHX,111,1981-1982
2,0028100003,0028100003,0028000885,1981-03-20T00:00:00,1610612765,Detroit,Pistons,DET,86,1610612749,Milwaukee,Bucks,MIL,104,1981-1982
3,0028100004,0028100004,0028000880,1981-03-20T00:00:00,1610612758,Kansas City,Kings,KCK,111,1610612759,San Antonio,Spurs,SAN,114,1981-1982
4,0028100005,0028100005,0028000940,1981-03-29T00:00:00,1610612751,New Jersey,Nets,NJN,95,1610612752,New York,Knicks,NYK,103,1981-1982
5,0028100006,0028100006,0048000010,1981-04-05T00:00:00,1610612747,Los Angeles,Lakers,LAL,86,1610612745,Houston,Rockets,HOU,89,1981-1982
6,0028100007,0028100007,0028000925,1981-03-27T00:00:00,1610612755,Philadelphia,76ers,PHL,138,1610612739,Cleveland,Cavaliers,CLE,117,1981-1982
7,0028100008,0028100008,0028000887,1981-03-21T00:00:00,1610612762,Utah,Jazz,UTH,95,1610612742,Dallas,Mavericks,DAL,105,1981-1982
8,0028100009,0028100009,0028000932,1981-03-28T00:00:00,1610612743,Denver,Nuggets,DEN,142,1610612744,Golden State,Warriors,GOS,139,1981-1982
9,0028100010,0028100010,0028000942,1981-03-29T00:00:00,1610612754,Indiana,Pacers,IND,97,1610612741,Chicago,Bulls,CHI,101,1981-1982
10,0028100011,0028100011,0028000909,1981-03-24T00:00:00,1610612759,San Antonio,Spurs,SAN,123,1610612743,Denver,Nuggets,DEN,125,1981-1982
11,0028100012,0028100012,0028000826,1981-03-11T00:00:00,1610612749,Milwaukee,Bucks,MIL,108,1610612738,Boston,Celtics,BOS,122,1981-1982
12,0028100013,0028100013,0028000890,1981-03-22T00:00:00,1610612741,Chicago,Bulls,CHI,109,1610612765,Detroit,Pistons,DET,103,1981-1982
13,0028100014,0028100014,0028000883,1981-03-20T00:00:00,1610612752,New York,Knicks,NYK,110,1610612754,Indiana,Pacers,IND,107,1981-1982
14,0028100015,0028100015,0028000767,1981-02-28T00:00:00,1610612746,San Diego,Clippers,SDC,104,1610612745,Houston,Rockets,HOU,103,1981-1982
15,0028100016,0028100016,0028000899,1981-03-22T00:00:00,1610612760,Seattle,SuperSonics,SEA,91,1610612756,Phoenix,Suns,PHX,107,1981-1982
16,0028100017,0028100017,0028000694,1981-02-15T00:00:00,1610612737,Atlanta,Hawks,ATL,98,1610612755,Philadelphia,76ers,PHL,116,1981-1982
17,0028100018,0028100018,0028000938,1981-03-29T00:00:00,1610612742,Dallas,Mavericks,DAL,104,1610612758,Kansas City,Kings,KCK,113,1981-1982
18,0028100019,0028100019,0028000790,1981-03-04T00:00:00,1610612744,Golden State,Warriors,GOS,107,1610612762,Utah,Jazz,UTH,105,1981-1982
19,0028100020,0028100020,0028000911,1981-03-25T00:00:00,1610612757,Portland,Trail Blazers,POR,112,1610612760,Seattle,SuperSonics,SEA,103,1981-1982
20,0028100021,0028100021,0028000541,1981-01-17T00:00:00,1610612745,Houston,Rockets,HOU,98,1610612752,New York,Knicks,NYK,99,1981-1982
