,GID,GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,GAME_STATUS_ID,GAME_STATUS_TEXT,GAMECODE,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,LIVE_PERIOD,LIVE_PC_TIME,NATL_TV_BROADCASTER_ABBREVIATION,LIVE_PERIOD_TIME_BCAST,WH_STATUS
0,0029700001,1997-10-31T00:00:00,1,0029700001,3,Final,19971031/CHIBOS,1610612738,1610612741,1997-1998,4, ,,Q4   - ,1
1,0029700002,1997-10-31T00:00:00,2,0029700002,3,Final,19971031/INDNJN,1610612751,1610612754,1997-1998,4, ,,Q4   - ,1
2,0029700003,1997-10-31T00:00:00,3,0029700003,3,Final,19971031/MILPHI,1610612755,1610612749,1997-1998,4, ,,Q4   - ,1
3,0029700004,1997-10-31T00:00:00,4,0029700004,3,Final,19971031/ATLORL,1610612753,1610612737,1997-1998,4, ,,Q4   - ,1
4,0029700005,1997-10-31T00:00:00,5,0029700005,3,Final,19971031/TORMIA,1610612748,1610612761,1997-1998,4, ,,Q4   - ,1
5,0029700006,1997-10-31T00:00:00,6,0029700006,3,Final,19971031/NYKCHH,1610612766,1610612752,1997-1998,4, ,,Q4   - ,1
6,0029700007,1997-10-31T00:00:00,7,0029700007,3,Final,19971031/WASDET,1610612765,1610612764,1997-1998,4, ,,Q4   - ,1
7,0029700008,1997-10-31T00:00:00,8,0029700008,3,Final,19971031/GSWMIN,1610612750,1610612744,1997-1998,4, ,,Q4   - ,1
8,0029700009,1997-10-31T00:00:00,9,0029700009,3,Final,19971031/CLEHOU,1610612745,1610612739,1997-1998,4, ,,Q4   - ,1
9,0029700010,1997-10-31T00:00:00,10,0029700010,3,Final,19971031/SASDEN,1610612743,1610612759,1997-1998,4, ,,Q4   - ,1
10,0029700011,1997-10-31T00:00:00,11,0029700011,3,Final,19971031/LACPHX,1610612756,1610612746,1997-1998,4, ,,Q4   - ,1
11,0029700012,1997-10-31T00:00:00,12,0029700012,3,Final,19971031/UTALAL,1610612747,1610612762,1997-1998,4, ,,Q4   - ,1
12,0029700013,1997-10-31T00:00:00,13,0029700013,3,Final,19971031/SEAPOR,1610612757,1610612760,1997-1998,4, ,,Q4   - ,1
13,0029700014,1997-10-31T00:00:00,14,0029700014,3,Final,19971031/DALVAN,1610612763,1610612742,1997-1998,4, ,,Q4   - ,1
14,0029700015,1997-11-01T00:00:00,1,0029700015,3,Final,19971101/MIAWAS,1610612764,1610612748,1997-1998,4, ,,Q4   - ,1
