,GID,GAME_ID,HOME_TEAM_ID,VISITOR_TEAM_ID,GAME_DATE_EST,HOME_TEAM_WINS,HOME_TEAM_LOSSES,SERIES_LEADER,SEASON
0,0028100001,0028100001,1610612738,1610612764,1981-10-30T00:00:00,6,0,Boston,1981-1982
1,0028100002,0028100002,1610612757,1610612756,1981-10-30T00:00:00,3,3,Tied,1981-1982
2,0028100003,0028100003,1610612765,1610612749,1981-10-30T00:00:00,2,4,Milwaukee,1981-1982
3,0028100004,0028100004,1610612758,1610612759,1981-10-30T00:00:00,1,5,San Antonio,1981-1982
4,0028100005,0028100005,1610612751,1610612752,1981-10-30T00:00:00,4,2,New Jersey,1981-1982
5,0028100006,0028100006,1610612747,1610612745,1981-10-30T00:00:00,4,1,L.A. Lakers,1981-1982
6,0028100007,0028100007,1610612755,1610612739,1981-10-30T00:00:00,5,0,Philadelphia,1981-1982
7,0028100008,0028100008,1610612762,1610612742,1981-10-30T00:00:00,3,3,Tied,1981-1982
8,0028100009,0028100009,1610612743,1610612744,1981-10-30T00:00:00,3,2,Denver,1981-1982
9,0028100010,0028100010,1610612754,1610612741,1981-10-30T00:00:00,3,3,Tied,1981-1982
10,0028100011,0028100011,1610612759,1610612743,1981-10-31T00:00:00,4,2,San Antonio,1981-1982
11,0028100012,0028100012,1610612749,1610612738,1981-10-31T00:00:00,3,3,Tied,1981-1982
12,0028100013,0028100013,1610612741,1610612765,1981-10-31T00:00:00,0,6,Detroit,1981-1982
13,0028100014,0028100014,1610612752,1610612754,1981-10-31T00:00:00,2,3,Indiana,1981-1982
14,0028100015,0028100015,1610612746,1610612745,1981-10-31T00:00:00,1,4,Houston,1981-1982
15,0028100016,0028100016,1610612760,1610612756,1981-10-31T00:00:00,3,3,Tied,1981-1982
16,0028100017,0028100017,1610612737,1610612755,1981-10-31T00:00:00,3,3,Tied,1981-1982
17,0028100018,0028100018,1610612742,1610612758,1981-10-31T00:00:00,4,2,Dallas,1981-1982
18,0028100019,0028100019,1610612744,1610612762,1981-10-31T00:00:00,3,2,Golden State,1981-1982
19,0028100020,0028100020,1610612757,1610612760,1981-11-01T00:00:00,3,3,Tied,1981-1982
20,0028100021,0028100021,1610612745,1610612752,1981-11-03T00:00:00,1,1,Tied,1981-1982
21,0028100022,0028100022,1610612742,1610612739,1981-11-03T00:00:00,0,2,Cleveland,1981-1982
22,0028100023,0028100023,1610612764,1610612755,1981-11-03T00:00:00,0,6,Philadelphia,1981-1982
23,0028100024,0028100024,1610612757,1610612747,1981-11-03T00:00:00,1,5,L.A. Lakers,1981-1982
24,0028100025,0028100025,1610612756,1610612759,1981-11-03T00:00:00,4,1,Phoenix,1981-1982
25,0028100026,0028100026,1610612741,1610612737,1981-11-03T00:00:00,3,2,Chicago,1981-1982
26,0028100027,0028100027,1610612738,1610612741,1981-11-04T00:00:00,4,2,Boston,1981-1982
27,0028100028,0028100028,1610612758,1610612746,1981-11-04T00:00:00,4,1,Kansas City,1981-1982
28,0028100029,0028100029,1610612751,1610612737,1981-11-04T00:00:00,2,3,Atlanta,1981-1982
29,0028100030,0028100030,1610612760,1610612747,1981-11-04T00:00:00,2,4,L.A. Lakers,1981-1982
30,0028100031,0028100031,1610612759,1610612739,1981-11-04T00:00:00,2,0,San Antonio,1981-1982
31,0028100032,0028100032,1610612755,1610612754,1981-11-04T00:00:00,6,0,Philadelphia,1981-1982
32,0028100033,0028100033,1610612743,1610612745,1981-11-04T00:00:00,5,1,Denver,1981-1982
33,0028100034,0028100034,1610612744,1610612757,1981-11-04T00:00:00,2,4,Portland,1981-1982
34,0028100035,0028100035,1610612765,1610612751,1981-11-05T00:00:00,2,4,New Jersey,1981-1982
35,0028100036,0028100036,1610612756,1610612742,1981-11-05T00:00:00,3,2,Phoenix,1981-1982
36,0028100037,0028100037,1610612762,1610612744,1981-11-05T00:00:00,2,3,Golden State,1981-1982
37,0028100038,0028100038,1610612749,1610612764,1981-11-05T00:00:00,3,2,Milwaukee,1981-1982
38,0028100039,0028100039,1610612755,1610612737,1981-11-06T00:00:00,3,3,Tied,1981-1982
39,0028100040,0028100040,1610612757,1610612762,1981-11-06T00:00:00,4,1,Portland,1981-1982
40,0028100041,0028100041,1610612758,1610612745,1981-11-06T00:00:00,3,3,Tied,1981-1982
41,0028100042,0028100042,1610612747,1610612756,1981-11-06T00:00:00,4,2,L.A. Lakers,1981-1982
42,0028100043,0028100043,1610612741,1610612746,1981-11-06T00:00:00,2,0,Chicago,1981-1982
43,0028100044,0028100044,1610612738,1610612754,1981-11-06T00:00:00,4,1,Boston,1981-1982
44,0028100045,0028100045,1610612742,1610612752,1981-11-06T00:00:00,1,1,Tied,1981-1982
45,0028100046,0028100046,1610612764,1610612765,1981-11-06T00:00:00,4,1,Washington,1981-1982
46,0028100047,0028100047,1610612760,1610612743,1981-11-06T00:00:00,3,2,Seattle,1981-1982
47,0028100048,0028100048,1610612759,1610612752,1981-11-07T00:00:00,2,0,San Antonio,1981-1982
48,0028100049,0028100049,1610612762,1610612756,1981-11-07T00:00:00,2,3,Phoenix,1981-1982
49,0028100050,0028100050,1610612745,1610612739,1981-11-07T00:00:00,1,1,Tied,1981-1982
