,GID,GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY_NAME,TEAM_NICKNAME,TEAM_WINS_LOSSES,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS_OT5,PTS_OT6,PTS_OT7,PTS_OT8,PTS_OT9,PTS_OT10,PTS,SEASON
26,0028800014,1988-11-05T00:00:00,,0028800014,1610612748,MIA,Miami,Heat,-,13,31,25,22,,,,,,,,,,,91,1988-1989
27,0028800014,1988-11-05T00:00:00,,0028800014,1610612746,LAC,Los Angeles,Clippers,-,28,26,29,28,,,,,,,,,,,111,1988-1989
28,0028800015,1988-11-05T00:00:00,,0028800015,1610612765,DET,Detroit,Pistons,-,27,21,26,20,,,,,,,,,,,94,1988-1989
29,0028800015,1988-11-05T00:00:00,,0028800015,1610612766,CHH,Charlotte,Hornets,-,20,20,16,29,,,,,,,,,,,85,1988-1989
30,0028800016,1988-11-05T00:00:00,,0028800016,1610612742,DAL,Dallas,Mavericks,-,29,24,20,30,11.0,,,,,,,,,,114,1988-1989
31,0028800016,1988-11-05T00:00:00,,0028800016,1610612745,HOU,Houston,Rockets,-,31,24,31,17,10.0,,,,,,,,,,113,1988-1989
32,0028800017,1988-11-05T00:00:00,,0028800017,1610612747,LAL,Los Angeles,Lakers,-,26,27,32,22,,,,,,,,,,,107,1988-1989
33,0028800017,1988-11-05T00:00:00,,0028800017,1610612759,SAN,San Antonio,Spurs,-,32,20,38,32,,,,,,,,,,,122,1988-1989
34,0028800018,1988-11-05T00:00:00,,0028800018,1610612737,ATL,Atlanta,Hawks,-,31,21,27,28,,,,,,,,,,,107,1988-1989
35,0028800018,1988-11-05T00:00:00,,0028800018,1610612749,MIL,Milwaukee,Bucks,-,32,23,21,18,,,,,,,,,,,94,1988-1989
36,0028800019,1988-11-05T00:00:00,,0028800019,1610612739,CLE,Cleveland,Cavaliers,-,26,23,36,20,,,,,,,,,,,105,1988-1989
37,0028800019,1988-11-05T00:00:00,,0028800019,1610612754,IND,Indiana,Pacers,-,18,24,31,26,,,,,,,,,,,99,1988-1989
38,0028800020,1988-11-05T00:00:00,,0028800020,1610612758,SAC,Sacramento,Kings,-,24,33,23,23,,,,,,,,,,,103,1988-1989
39,0028800020,1988-11-05T00:00:00,,0028800020,1610612757,POR,Portland,Trail Blazers,-,37,22,28,34,,,,,,,,,,,121,1988-1989
40,0028800021,1988-11-05T00:00:00,,0028800021,1610612756,PHX,Phoenix,Suns,-,20,29,26,29,,,,,,,,,,,104,1988-1989
41,0028800021,1988-11-05T00:00:00,,0028800021,1610612744,GOS,Golden State,Warriors,-,28,34,22,33,,,,,,,,,,,117,1988-1989
42,0028800022,1988-11-05T00:00:00,,0028800022,1610612764,WAS,Washington,Bullets,-,27,24,26,21,,,,,,,,,,,98,1988-1989
43,0028800022,1988-11-05T00:00:00,,0028800022,1610612741,CHI,Chicago,Bulls,-,25,29,27,30,,,,,,,,,,,111,1988-1989
44,0028800023,1988-11-08T00:00:00,,0028800023,1610612764,WAS,Washington,Bullets,-,22,29,31,19,,,,,,,,,,,101,1988-1989
45,0028800023,1988-11-08T00:00:00,,0028800023,1610612751,NJN,New Jersey,Nets,-,29,30,23,27,,,,,,,,,,,109,1988-1989
46,0028800024,1988-11-08T00:00:00,,0028800024,1610612746,LAC,Los Angeles,Clippers,-,26,29,24,26,,,,,,,,,,,105,1988-1989
47,0028800024,1988-11-08T00:00:00,,0028800024,1610612766,CHH,Charlotte,Hornets,-,27,30,33,27,,,,,,,,,,,117,1988-1989
48,0028800025,1988-11-08T00:00:00,,0028800025,1610612755,PHL,Philadelphia,76ers,-,30,24,24,31,,,,,,,,,,,109,1988-1989
49,0028800025,1988-11-08T00:00:00,,0028800025,1610612765,DET,Detroit,Pistons,-,29,33,26,28,,,,,,,,,,,116,1988-1989
50,0028800026,1988-11-08T00:00:00,,0028800026,1610612758,SAC,Sacramento,Kings,-,21,15,20,19,,,,,,,,,,,75,1988-1989
51,0028800026,1988-11-08T00:00:00,,0028800026,1610612760,SEA,Seattle,SuperSonics,-,31,21,18,27,,,,,,,,,,,97,1988-1989
52,0028800027,1988-11-08T00:00:00,,0028800027,1610612748,MIA,Miami,Heat,-,18,22,30,18,,,,,,,,,,,88,1988-1989
53,0028800027,1988-11-08T00:00:00,,0028800027,1610612742,DAL,Dallas,Mavericks,-,25,30,17,20,,,,,,,,,,,92,1988-1989
54,0028800028,1988-11-08T00:00:00,,0028800028,1610612737,ATL,Atlanta,Hawks,-,30,18,32,32,,,,,,,,,,,112,1988-1989
55,0028800028,1988-11-08T00:00:00,,0028800028,1610612754,IND,Indiana,Pacers,-,16,22,32,37,,,,,,,,,,,107,1988-1989
56,0028800029,1988-11-08T00:00:00,,0028800029,1610612747,LAL,Los Angeles,Lakers,-,29,28,32,25,,,,,,,,,,,114,1988-1989
57,0028800029,1988-11-08T00:00:00,,0028800029,1610612744,GOS,Golden State,Warriors,-,23,32,23,24,,,,,,,,,,,102,1988-1989
58,0028800030,1988-11-08T00:00:00,,0028800030,1610612741,CHI,Chicago,Bulls,-,38,26,26,27,,,,,,,,,,,117,1988-1989
59,0028800030,1988-11-08T00:00:00,,0028800030,1610612752,NYK,New York,Knicks,-,37,32,27,30,,,,,,,,,,,126,1988-1989
60,0028800031,1988-11-08T00:00:00,,0028800031,1610612745,HOU,Houston,Rockets,-,32,36,23,29,,,,,,,,,,,120,1988-1989
61,0028800031,1988-11-08T00:00:00,,0028800031,1610612759,SAN,San Antonio,Spurs,-,23,20,34,25,,,,,,,,,,,102,1988-1989
62,0028800032,1988-11-09T00:00:00,,0028800032,1610612749,MIL,Milwaukee,Bucks,-,29,29,25,31,,,,,,,,,,,114,1988-1989
63,0028800032,1988-11-09T00:00:00,,0028800032,1610612755,PHL,Philadelphia,76ers,-,28,28,24,23,,,,,,,,,,,103,1988-1989
64,0028800033,1988-11-09T00:00:00,,0028800033,1610612738,BOS,Boston,Celtics,-,19,28,32,25,,,,,,,,,,,104,1988-1989
65,0028800033,1988-11-09T00:00:00,,0028800033,1610612741,CHI,Chicago,Bulls,-,26,27,25,32,,,,,,,,,,,110,1988-1989
66,0028800034,1988-11-09T00:00:00,,0028800034,1610612737,ATL,Atlanta,Hawks,-,25,31,21,12,6.0,,,,,,,,,,95,1988-1989
67,0028800034,1988-11-09T00:00:00,,0028800034,1610612765,DET,Detroit,Pistons,-,22,25,18,24,12.0,,,,,,,,,,101,1988-1989
68,0028800035,1988-11-09T00:00:00,,0028800035,1610612764,WAS,Washington,Bullets,-,37,20,26,27,,,,,,,,,,,110,1988-1989
69,0028800035,1988-11-09T00:00:00,,0028800035,1610612752,NYK,New York,Knicks,-,30,31,33,23,,,,,,,,,,,117,1988-1989
70,0028800036,1988-11-09T00:00:00,,0028800036,1610612743,DEN,Denver,Nuggets,-,26,38,28,18,,,,,,,,,,,110,1988-1989
71,0028800036,1988-11-09T00:00:00,,0028800036,1610612747,LAL,Los Angeles,Lakers,-,37,28,31,32,,,,,,,,,,,128,1988-1989
72,0028800037,1988-11-09T00:00:00,,0028800037,1610612748,MIA,Miami,Heat,-,23,27,16,27,,,,,,,,,,,93,1988-1989
73,0028800037,1988-11-09T00:00:00,,0028800037,1610612759,SAN,San Antonio,Spurs,-,30,27,34,26,,,,,,,,,,,117,1988-1989
74,0028800038,1988-11-09T00:00:00,,0028800038,1610612742,DAL,Dallas,Mavericks,-,31,23,28,21,,,,,,,,,,,103,1988-1989
75,0028800038,1988-11-09T00:00:00,,0028800038,1610612756,PHX,Phoenix,Suns,-,14,33,43,21,,,,,,,,,,,111,1988-1989
76,0028800039,1988-11-09T00:00:00,,0028800039,1610612760,SEA,Seattle,SuperSonics,-,26,36,30,16,,,,,,,,,,,108,1988-1989
77,0028800039,1988-11-09T00:00:00,,0028800039,1610612744,GOS,Golden State,Warriors,-,31,23,27,32,,,,,,,,,,,113,1988-1989
78,0028800040,1988-11-09T00:00:00,,0028800040,1610612739,CLE,Cleveland,Cavaliers,-,26,26,29,27,,,,,,,,,,,108,1988-1989
79,0028800040,1988-11-09T00:00:00,,0028800040,1610612746,LAC,Los Angeles,Clippers,-,15,22,29,25,,,,,,,,,,,91,1988-1989
80,0028800041,1988-11-09T00:00:00,,0028800041,1610612758,SAC,Sacramento,Kings,-,20,22,23,16,,,,,,,,,,,81,1988-1989
81,0028800041,1988-11-09T00:00:00,,0028800041,1610612762,UTH,Utah,Jazz,-,31,25,17,32,,,,,,,,,,,105,1988-1989
82,0028800042,1988-11-10T00:00:00,,0028800042,1610612743,DEN,Denver,Nuggets,-,34,21,38,42,,,,,,,,,,,135,1988-1989
83,0028800042,1988-11-10T00:00:00,,0028800042,1610612757,POR,Portland,Trail Blazers,-,22,28,34,31,,,,,,,,,,,115,1988-1989
84,0028800043,1988-11-10T00:00:00,,0028800043,1610612745,HOU,Houston,Rockets,-,31,23,21,31,,,,,,,,,,,106,1988-1989
85,0028800043,1988-11-10T00:00:00,,0028800043,1610612762,UTH,Utah,Jazz,-,33,26,22,18,,,,,,,,,,,99,1988-1989
86,0028800044,1988-11-11T00:00:00,,0028800044,1610612742,DAL,Dallas,Mavericks,-,28,30,36,21,,,,,,,,,,,115,1988-1989
87,0028800044,1988-11-11T00:00:00,,0028800044,1610612759,SAN,San Antonio,Spurs,-,28,27,23,24,,,,,,,,,,,102,1988-1989
88,0028800045,1988-11-11T00:00:00,,0028800045,1610612738,BOS,Boston,Celtics,-,21,28,32,26,,,,,,,,,,,107,1988-1989
89,0028800045,1988-11-11T00:00:00,,0028800045,1610612765,DET,Detroit,Pistons,-,25,25,31,35,,,,,,,,,,,116,1988-1989
90,0028800046,1988-11-11T00:00:00,,0028800046,1610612741,CHI,Chicago,Bulls,-,24,19,25,29,,,,,,,,,,,97,1988-1989
91,0028800046,1988-11-11T00:00:00,,0028800046,1610612751,NJN,New Jersey,Nets,-,25,20,19,21,,,,,,,,,,,85,1988-1989
92,0028800047,1988-11-11T00:00:00,,0028800047,1610612737,ATL,Atlanta,Hawks,-,28,30,29,18,,,,,,,,,,,105,1988-1989
93,0028800047,1988-11-11T00:00:00,,0028800047,1610612755,PHL,Philadelphia,76ers,-,27,23,33,24,,,,,,,,,,,107,1988-1989
94,0028800048,1988-11-11T00:00:00,,0028800048,1610612752,NYK,New York,Knicks,-,37,27,22,25,10.0,,,,,,,,,,121,1988-1989
95,0028800048,1988-11-11T00:00:00,,0028800048,1610612754,IND,Indiana,Pacers,-,29,24,27,31,9.0,,,,,,,,,,120,1988-1989
96,0028800049,1988-11-11T00:00:00,,0028800049,1610612756,PHX,Phoenix,Suns,-,44,36,36,25,,,,,,,,,,,141,1988-1989
97,0028800049,1988-11-11T00:00:00,,0028800049,1610612744,GOS,Golden State,Warriors,-,30,23,29,21,,,,,,,,,,,103,1988-1989
98,0028800050,1988-11-11T00:00:00,,0028800050,1610612747,LAL,Los Angeles,Lakers,-,30,26,35,23,,,,,,,,,,,114,1988-1989
99,0028800050,1988-11-11T00:00:00,,0028800050,1610612760,SEA,Seattle,SuperSonics,-,24,24,31,24,,,,,,,,,,,103,1988-1989
100,0028800051,1988-11-11T00:00:00,,0028800051,1610612748,MIA,Miami,Heat,-,19,32,20,29,,,,,,,,,,,100,1988-1989
101,0028800051,1988-11-11T00:00:00,,0028800051,1610612745,HOU,Houston,Rockets,-,31,31,23,36,,,,,,,,,,,121,1988-1989
102,0028800052,1988-11-11T00:00:00,,0028800052,1610612764,WAS,Washington,Bullets,-,23,21,24,28,,,,,,,,,,,96,1988-1989
103,0028800052,1988-11-11T00:00:00,,0028800052,1610612766,CHH,Charlotte,Hornets,-,30,13,25,19,,,,,,,,,,,87,1988-1989
104,0028800053,1988-11-12T00:00:00,,0028800053,1610612759,SAN,San Antonio,Spurs,-,25,24,23,24,,,,,,,,,,,96,1988-1989
105,0028800053,1988-11-12T00:00:00,,0028800053,1610612762,UTH,Utah,Jazz,-,29,27,21,28,,,,,,,,,,,105,1988-1989
106,0028800054,1988-11-12T00:00:00,,0028800054,1610612739,CLE,Cleveland,Cavaliers,-,42,24,31,24,,,,,,,,,,,121,1988-1989
107,0028800054,1988-11-12T00:00:00,,0028800054,1610612754,IND,Indiana,Pacers,-,20,18,30,28,,,,,,,,,,,96,1988-1989
108,0028800055,1988-11-12T00:00:00,,0028800055,1610612758,SAC,Sacramento,Kings,-,16,14,25,16,,,,,,,,,,,71,1988-1989
109,0028800055,1988-11-12T00:00:00,,0028800055,1610612742,DAL,Dallas,Mavericks,-,27,28,32,24,,,,,,,,,,,111,1988-1989
110,0028800056,1988-11-12T00:00:00,,0028800056,1610612738,BOS,Boston,Celtics,-,25,21,25,29,,,,,,,,,,,100,1988-1989
111,0028800056,1988-11-12T00:00:00,,0028800056,1610612749,MIL,Milwaukee,Bucks,-,31,21,22,34,,,,,,,,,,,108,1988-1989
112,0028800057,1988-11-12T00:00:00,,0028800057,1610612746,LAC,Los Angeles,Clippers,-,32,22,31,30,23.0,,,,,,,,,,138,1988-1989
113,0028800057,1988-11-12T00:00:00,,0028800057,1610612756,PHX,Phoenix,Suns,-,24,20,34,37,12.0,,,,,,,,,,127,1988-1989
114,0028800058,1988-11-12T00:00:00,,0028800058,1610612757,POR,Portland,Trail Blazers,-,29,14,26,31,,,,,,,,,,,100,1988-1989
115,0028800058,1988-11-12T00:00:00,,0028800058,1610612744,GOS,Golden State,Warriors,-,22,34,21,30,,,,,,,,,,,107,1988-1989
116,0028800059,1988-11-12T00:00:00,,0028800059,1610612743,DEN,Denver,Nuggets,-,37,38,36,30,,,,,,,,,,,141,1988-1989
117,0028800059,1988-11-12T00:00:00,,0028800059,1610612760,SEA,Seattle,SuperSonics,-,25,38,35,31,,,,,,,,,,,129,1988-1989
118,0028800060,1988-11-12T00:00:00,,0028800060,1610612741,CHI,Chicago,Bulls,-,25,16,23,27,,,,,,,,,,,91,1988-1989
119,0028800060,1988-11-12T00:00:00,,0028800060,1610612751,NJN,New Jersey,Nets,-,24,24,25,24,,,,,,,,,,,97,1988-1989
120,0028800061,1988-11-12T00:00:00,,0028800061,1610612764,WAS,Washington,Bullets,-,25,24,24,28,,,,,,,,,,,101,1988-1989
121,0028800061,1988-11-12T00:00:00,,0028800061,1610612752,NYK,New York,Knicks,-,34,28,19,30,,,,,,,,,,,111,1988-1989
122,0028800062,1988-11-12T00:00:00,,0028800062,1610612737,ATL,Atlanta,Hawks,-,39,30,23,40,,,,,,,,,,,132,1988-1989
123,0028800062,1988-11-12T00:00:00,,0028800062,1610612766,CHH,Charlotte,Hornets,-,25,29,32,25,,,,,,,,,,,111,1988-1989
124,0028800063,1988-11-13T00:00:00,,0028800063,1610612743,DEN,Denver,Nuggets,-,30,36,44,33,,,,,,,,,,,143,1988-1989
125,0028800063,1988-11-13T00:00:00,,0028800063,1610612757,POR,Portland,Trail Blazers,-,39,32,32,29,,,,,,,,,,,132,1988-1989
126,0028800064,1988-11-13T00:00:00,,0028800064,1610612758,SAC,Sacramento,Kings,-,35,32,26,34,,,,,,,,,,,127,1988-1989
127,0028800064,1988-11-13T00:00:00,,0028800064,1610612745,HOU,Houston,Rockets,-,26,30,34,39,,,,,,,,,,,129,1988-1989
128,0028800065,1988-11-14T00:00:00,,0028800065,1610612751,NJN,New Jersey,Nets,-,22,23,33,18,,,,,,,,,,,96,1988-1989
129,0028800065,1988-11-14T00:00:00,,0028800065,1610612744,GOS,Golden State,Warriors,-,34,16,32,18,,,,,,,,,,,100,1988-1989
130,0028800066,1988-11-15T00:00:00,,0028800066,1610612737,ATL,Atlanta,Hawks,-,22,31,29,15,,,,,,,,,,,97,1988-1989
131,0028800066,1988-11-15T00:00:00,,0028800066,1610612739,CLE,Cleveland,Cavaliers,-,32,21,15,27,,,,,,,,,,,95,1988-1989
132,0028800067,1988-11-15T00:00:00,,0028800067,1610612741,CHI,Chicago,Bulls,-,30,25,26,39,,,,,,,,,,,120,1988-1989
133,0028800067,1988-11-15T00:00:00,,0028800067,1610612755,PHL,Philadelphia,76ers,-,29,23,21,34,,,,,,,,,,,107,1988-1989
134,0028800068,1988-11-15T00:00:00,,0028800068,1610612754,IND,Indiana,Pacers,-,23,19,25,29,,,,,,,,,,,96,1988-1989
135,0028800068,1988-11-15T00:00:00,,0028800068,1610612762,UTH,Utah,Jazz,-,16,30,29,33,,,,,,,,,,,108,1988-1989
136,0028800069,1988-11-15T00:00:00,,0028800069,1610612746,LAC,Los Angeles,Clippers,-,20,26,30,27,,,,,,,,,,,103,1988-1989
137,0028800069,1988-11-15T00:00:00,,0028800069,1610612757,POR,Portland,Trail Blazers,-,35,30,32,28,,,,,,,,,,,125,1988-1989
138,0028800070,1988-11-15T00:00:00,,0028800070,1610612748,MIA,Miami,Heat,-,18,21,17,9,,,,,,,,,,,65,1988-1989
139,0028800070,1988-11-15T00:00:00,,0028800070,1610612738,BOS,Boston,Celtics,-,16,24,22,22,,,,,,,,,,,84,1988-1989
140,0028800071,1988-11-15T00:00:00,,0028800071,1610612751,NJN,New Jersey,Nets,-,21,24,31,30,,,,,,,,,,,106,1988-1989
141,0028800071,1988-11-15T00:00:00,,0028800071,1610612766,CHH,Charlotte,Hornets,-,21,30,24,24,,,,,,,,,,,99,1988-1989
142,0028800072,1988-11-15T00:00:00,,0028800072,1610612742,DAL,Dallas,Mavericks,-,20,22,30,27,,,,,,,,,,,99,1988-1989
143,0028800072,1988-11-15T00:00:00,,0028800072,1610612765,DET,Detroit,Pistons,-,26,26,29,27,,,,,,,,,,,108,1988-1989
144,0028800073,1988-11-15T00:00:00,,0028800073,1610612745,HOU,Houston,Rockets,-,26,36,35,24,,,,,,,,,,,121,1988-1989
145,0028800073,1988-11-15T00:00:00,,0028800073,1610612752,NYK,New York,Knicks,-,29,37,36,24,,,,,,,,,,,126,1988-1989
146,0028800074,1988-11-15T00:00:00,,0028800074,1610612743,DEN,Denver,Nuggets,-,36,33,28,28,12.0,9.0,,,,,,,,,146,1988-1989
147,0028800074,1988-11-15T00:00:00,,0028800074,1610612747,LAL,Los Angeles,Lakers,-,31,30,39,25,12.0,11.0,,,,,,,,,148,1988-1989
148,0028800075,1988-11-15T00:00:00,,0028800075,1610612758,SAC,Sacramento,Kings,-,29,19,20,21,,,,,,,,,,,89,1988-1989
149,0028800075,1988-11-15T00:00:00,,0028800075,1610612756,PHX,Phoenix,Suns,-,24,32,32,31,,,,,,,,,,,119,1988-1989
150,0028800076,1988-11-16T00:00:00,,0028800076,1610612758,SAC,Sacramento,Kings,-,19,23,34,25,,,,,,,,,,,101,1988-1989
151,0028800076,1988-11-16T00:00:00,,0028800076,1610612746,LAC,Los Angeles,Clippers,-,28,37,19,28,,,,,,,,,,,112,1988-1989
152,0028800077,1988-11-16T00:00:00,,0028800077,1610612765,DET,Detroit,Pistons,-,20,27,20,27,,,,,,,,,,,94,1988-1989
153,0028800077,1988-11-16T00:00:00,,0028800077,1610612759,SAN,San Antonio,Spurs,-,22,19,20,27,,,,,,,,,,,88,1988-1989
154,0028800078,1988-11-16T00:00:00,,0028800078,1610612738,BOS,Boston,Celtics,-,30,26,20,31,,,,,,,,,,,107,1988-1989
155,0028800078,1988-11-16T00:00:00,,0028800078,1610612744,GOS,Golden State,Warriors,-,28,20,26,30,,,,,,,,,,,104,1988-1989
156,0028800079,1988-11-16T00:00:00,,0028800079,1610612756,PHX,Phoenix,Suns,-,35,31,19,38,,,,,,,,,,,123,1988-1989
157,0028800079,1988-11-16T00:00:00,,0028800079,1610612754,IND,Indiana,Pacers,-,27,28,34,15,,,,,,,,,,,104,1988-1989
158,0028800080,1988-11-16T00:00:00,,0028800080,1610612741,CHI,Chicago,Bulls,-,25,21,28,36,,,,,,,,,,,110,1988-1989
159,0028800080,1988-11-16T00:00:00,,0028800080,1610612755,PHL,Philadelphia,76ers,-,29,37,25,32,,,,,,,,,,,123,1988-1989
160,0028800081,1988-11-17T00:00:00,,0028800081,1610612743,DEN,Denver,Nuggets,-,34,37,30,38,,,,,,,,,,,139,1988-1989
161,0028800081,1988-11-17T00:00:00,,0028800081,1610612759,SAN,San Antonio,Spurs,-,27,28,34,23,,,,,,,,,,,112,1988-1989
162,0028800082,1988-11-17T00:00:00,,0028800082,1610612748,MIA,Miami,Heat,-,20,30,23,34,,,,,,,,,,,107,1988-1989
163,0028800082,1988-11-17T00:00:00,,0028800082,1610612745,HOU,Houston,Rockets,-,30,25,32,26,,,,,,,,,,,113,1988-1989
164,0028800083,1988-11-17T00:00:00,,0028800083,1610612749,MIL,Milwaukee,Bucks,-,20,25,22,29,,,,,,,,,,,96,1988-1989
165,0028800083,1988-11-17T00:00:00,,0028800083,1610612751,NJN,New Jersey,Nets,-,26,17,27,35,,,,,,,,,,,105,1988-1989
166,0028800084,1988-11-17T00:00:00,,0028800084,1610612742,DAL,Dallas,Mavericks,-,29,19,34,23,,,,,,,,,,,105,1988-1989
167,0028800084,1988-11-17T00:00:00,,0028800084,1610612766,CHH,Charlotte,Hornets,-,26,23,12,32,,,,,,,,,,,93,1988-1989
168,0028800085,1988-11-17T00:00:00,,0028800085,1610612757,POR,Portland,Trail Blazers,-,18,23,34,24,,,,,,,,,,,99,1988-1989
169,0028800085,1988-11-17T00:00:00,,0028800085,1610612762,UTH,Utah,Jazz,-,32,22,30,39,,,,,,,,,,,123,1988-1989
170,0028800086,1988-11-17T00:00:00,,0028800086,1610612747,LAL,Los Angeles,Lakers,-,25,22,31,20,,,,,,,,,,,98,1988-1989
171,0028800086,1988-11-17T00:00:00,,0028800086,1610612760,SEA,Seattle,SuperSonics,-,30,19,33,19,,,,,,,,,,,101,1988-1989
172,0028800087,1988-11-18T00:00:00,,0028800087,1610612752,NYK,New York,Knicks,-,37,47,23,28,,,,,,,,,,,135,1988-1989
173,0028800087,1988-11-18T00:00:00,,0028800087,1610612755,PHL,Philadelphia,76ers,-,37,43,29,28,,,,,,,,,,,137,1988-1989
174,0028800088,1988-11-18T00:00:00,,0028800088,1610612748,MIA,Miami,Heat,-,26,27,28,26,10.0,,,,,,,,,,117,1988-1989
175,0028800088,1988-11-18T00:00:00,,0028800088,1610612744,GOS,Golden State,Warriors,-,37,26,23,21,16.0,,,,,,,,,,123,1988-1989
176,0028800089,1988-11-18T00:00:00,,0028800089,1610612737,ATL,Atlanta,Hawks,-,20,29,25,28,10.0,,,,,,,,,,112,1988-1989
177,0028800089,1988-11-18T00:00:00,,0028800089,1610612741,CHI,Chicago,Bulls,-,30,20,27,25,13.0,,,,,,,,,,115,1988-1989
178,0028800090,1988-11-18T00:00:00,,0028800090,1610612756,PHX,Phoenix,Suns,-,30,19,29,27,,,,,,,,,,,105,1988-1989
179,0028800090,1988-11-18T00:00:00,,0028800090,1610612765,DET,Detroit,Pistons,-,32,19,34,36,,,,,,,,,,,121,1988-1989
180,0028800091,1988-11-18T00:00:00,,0028800091,1610612747,LAL,Los Angeles,Lakers,-,31,28,27,20,,,,,,,,,,,106,1988-1989
181,0028800091,1988-11-18T00:00:00,,0028800091,1610612757,POR,Portland,Trail Blazers,-,27,24,31,23,,,,,,,,,,,105,1988-1989
182,0028800092,1988-11-18T00:00:00,,0028800092,1610612746,LAC,Los Angeles,Clippers,-,29,28,22,34,,,,,,,,,,,113,1988-1989
183,0028800092,1988-11-18T00:00:00,,0028800092,1610612754,IND,Indiana,Pacers,-,26,30,26,28,,,,,,,,,,,110,1988-1989
