,GID,GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,GAME_STATUS_ID,GAME_STATUS_TEXT,GAMECODE,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,LIVE_PERIOD,LIVE_PC_TIME,NATL_TV_BROADCASTER_ABBREVIATION,LIVE_PERIOD_TIME_BCAST,WH_STATUS
0,0028800001,1988-11-04T00:00:00,,0028800001,3, ,19881104/MILIND,1610612754,1610612749,1988-1989,4,,,Q4  - ,1
1,0028800002,1988-11-04T00:00:00,,0028800002,3, ,19881104/LALDAL,1610612742,1610612747,1988-1989,4,,,Q4  - ,1
2,0028800003,1988-11-04T00:00:00,,0028800003,3, ,19881104/LACPHL,1610612755,1610612746,1988-1989,4,,,Q4  - ,1
3,0028800004,1988-11-04T00:00:00,,0028800004,3, ,19881104/HOUDEN,1610612743,1610612745,1988-1989,4,,,Q4  - ,1
4,0028800005,1988-11-04T00:00:00,,0028800005,3, ,19881104/PHXPOR,1610612757,1610612756,1988-1989,4,,,Q4  - ,1
5,0028800006,1988-11-04T00:00:00,,0028800006,3, ,19881104/SEAUTH,1610612762,1610612760,1988-1989,4,,,Q4  - ,1
6,0028800007,1988-11-04T00:00:00,,0028800007,3, ,19881104/NYKBOS,1610612738,1610612752,1988-1989,5,,,Q5  - ,1
7,0028800008,1988-11-04T00:00:00,,0028800008,3, ,19881104/CLECHH,1610612766,1610612739,1988-1989,4,,,Q4  - ,1
8,0028800009,1988-11-04T00:00:00,,0028800009,3, ,19881104/DETCHI,1610612741,1610612765,1988-1989,4,,,Q4  - ,1
9,0028800010,1988-11-04T00:00:00,,0028800010,3, ,19881104/ATLNJN,1610612751,1610612737,1988-1989,4,,,Q4  - ,1
10,0028800011,1988-11-05T00:00:00,,0028800011,3, ,19881105/NYKNJN,1610612751,1610612752,1988-1989,4,,,Q4  - ,1
11,0028800012,1988-11-05T00:00:00,,0028800012,3, ,19881105/BOSPHL,1610612755,1610612738,1988-1989,4,,,Q4  - ,1
12,0028800013,1988-11-05T00:00:00,,0028800013,3, ,19881105/DENSEA,1610612760,1610612743,1988-1989,5,,,Q5  - ,1
13,0028800014,1988-11-05T00:00:00,,0028800014,3, ,19881105/LACMIA,1610612748,1610612746,1988-1989,4,,,Q4  - ,1
14,0028800015,1988-11-05T00:00:00,,0028800015,3, ,19881105/CHHDET,1610612765,1610612766,1988-1989,4,,,Q4  - ,1
15,0028800016,1988-11-05T00:00:00,,0028800016,3, ,19881105/DALHOU,1610612745,1610612742,1988-1989,5,,,Q5  - ,1
16,0028800017,1988-11-05T00:00:00,,0028800017,3, ,19881105/LALSAN,1610612759,1610612747,1988-1989,4,,,Q4  - ,1
