,GID,GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,GAME_STATUS_ID,GAME_STATUS_TEXT,GAMECODE,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,LIVE_PERIOD,LIVE_PC_TIME,NATL_TV_BROADCASTER_ABBREVIATION,LIVE_PERIOD_TIME_BCAST,WH_STATUS
0,0021200001,2012-10-30T00:00:00,1,0021200001,3,Final,20121030/WASCLE,1610612739,1610612764,2012-2013,4, ,,Q4   - ,1
1,0021200002,2012-10-30T00:00:00,2,0021200002,3,Final,20121030/BOSMIA,1610612748,1610612738,2012-2013,4, ,TNT,Q4   - TNT,1
2,0021200003,2012-10-30T00:00:00,3,0021200003,3,Final,20121030/DALLAL,1610612747,1610612742,2012-2013,4, ,TNT,Q4   - TNT,1
3,0021200004,2012-10-31T00:00:00,1,0021200004,3,Final,20121031/INDTOR,1610612761,1610612754,2012-2013,4, ,,Q4   - ,1
4,0021200005,2012-10-31T00:00:00,2,0021200005,3,Final,20121031/DENPHI,1610612755,1610612743,2012-2013,4, ,,Q4   - ,1
5,0021200006,2012-10-31T00:00:00,3,0021200006,3,Final,20121031/HOUDET,1610612765,1610612745,2012-2013,4, ,,Q4   - ,1
6,0021200007,2012-10-31T00:00:00,4,0021200007,3,Final,20121031/SACCHI,1610612741,1610612758,2012-2013,4, ,,Q4   - ,1
7,0021200008,2012-10-31T00:00:00,5,0021200008,3,Final,20121031/SASNOH,1610612740,1610612759,2012-2013,4, ,NBA TV,Q4   - NBA TV,1
8,0021200009,2012-10-31T00:00:00,6,0021200009,3,Final,20121031/DALUTA,1610612762,1610612742,2012-2013,4, ,,Q4   - ,1
9,0021200010,2012-10-31T00:00:00,7,0021200010,3,Final,20121031/GSWPHX,1610612756,1610612744,2012-2013,4, ,,Q4   - ,1
10,0021200011,2012-10-31T00:00:00,8,0021200011,3,Final,20121031/MEMLAC,1610612746,1610612763,2012-2013,4, ,,Q4   - ,1
11,0021200012,2012-10-31T00:00:00,9,0021200012,3,Final,20121031/LALPOR,1610612757,1610612747,2012-2013,4, ,NBA TV,Q4   - NBA TV,1
12,0021200013,2012-11-26T00:00:00,1,0021200013,3,Final,20121126/NYKBKN,1610612751,1610612752,2012-2013,5, ,TNT,Q5   - TNT,1
13,0021200014,2012-11-01T00:00:00,1,0021200014,3,Final,20121101/OKCSAS,1610612759,1610612760,2012-2013,4, ,TNT,Q4   - TNT,1
14,0021200015,2012-11-02T00:00:00,1,0021200015,3,Final,20121102/INDCHA,1610612766,1610612754,2012-2013,4, ,,Q4   - ,1
15,0021200016,2012-11-02T00:00:00,2,0021200016,3,Final,20121102/DENORL,1610612753,1610612743,2012-2013,4, ,,Q4   - ,1
16,0021200017,2012-11-02T00:00:00,3,0021200017,3,Final,20121102/MILBOS,1610612738,1610612749,2012-2013,4, ,,Q4   - ,1
17,0021200018,2012-11-02T00:00:00,4,0021200018,3,Final,20121102/HOUATL,1610612737,1610612745,2012-2013,4, ,,Q4   - ,1
18,0021200019,2012-11-02T00:00:00,5,0021200019,3,Final,20121102/CHICLE,1610612739,1610612741,2012-2013,4, ,,Q4   - ,1
19,0021200020,2012-11-02T00:00:00,6,0021200020,3,Final,20121102/MIANYK,1610612752,1610612748,2012-2013,4, ,ESPN,Q4   - ESPN,1
20,0021200021,2012-11-02T00:00:00,7,0021200021,3,Final,20121102/UTANOH,1610612740,1610612762,2012-2013,4, ,,Q4   - ,1
21,0021200022,2012-11-02T00:00:00,8,0021200022,3,Final,20121102/POROKC,1610612760,1610612757,2012-2013,4, ,,Q4   - ,1
22,0021200023,2012-11-02T00:00:00,9,0021200023,3,Final,20121102/SACMIN,1610612750,1610612758,2012-2013,4, ,,Q4   - ,1
23,0021200024,2012-11-02T00:00:00,10,0021200024,3,Final,20121102/DETPHX,1610612756,1610612765,2012-2013,4, ,,Q4   - ,1
24,0021200025,2012-11-02T00:00:00,11,0021200025,3,Final,20121102/LACLAL,1610612747,1610612746,2012-2013,4, ,ESPN,Q4   - ESPN,1
25,0021200026,2012-11-02T00:00:00,12,0021200026,3,Final,20121102/MEMGSW,1610612744,1610612763,2012-2013,4, ,,Q4   - ,1
26,0021200027,2012-11-03T00:00:00,1,0021200027,3,Final,20121103/BOSWAS,1610612764,1610612738,2012-2013,4, ,,Q4   - ,1
27,0021200028,2012-11-03T00:00:00,2,0021200028,3,Final,20121103/SACIND,1610612754,1610612758,2012-2013,6, ,,Q6   - ,1
28,0021200029,2012-11-03T00:00:00,3,0021200029,3,Final,20121103/TORBKN,1610612751,1610612761,2012-2013,4, ,NBA TV,Q4   - NBA TV,1
29,0021200030,2012-11-03T00:00:00,4,0021200030,3,Final,20121103/DENMIA,1610612748,1610612743,2012-2013,4, ,,Q4   - ,1
30,0021200031,2012-11-03T00:00:00,5,0021200031,3,Final,20121103/NOHCHI,1610612741,1610612740,2012-2013,4, ,,Q4   - ,1
31,0021200032,2012-11-03T00:00:00,6,0021200032,3,Final,20121103/PORHOU,1610612745,1610612757,2012-2013,5, ,,Q5   - ,1
32,0021200033,2012-11-03T00:00:00,7,0021200033,3,Final,20121103/CLEMIL,1610612749,1610612739,2012-2013,4, ,,Q4   - ,1
33,0021200034,2012-11-03T00:00:00,8,0021200034,3,Final,20121103/CHADAL,1610612742,1610612766,2012-2013,4, ,,Q4   - ,1
