,GID,PLAYER_ID,FIRST_NAME,LAST_NAME,JERSEY_NUM,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,SEASON
0,0021100001,2554,Mickael,Pietrus,22,1610612738,Boston,Celtics,BOS,2011-2012
1,0021100001,1718,Paul,Pierce,34,1610612738,Boston,Celtics,BOS,2011-2012
2,0021100001,1884,Baron,Davis,85,1610612752,New York,Knicks,NYK,2011-2012
3,0021100002,2201,Eddy,Curry,34,1610612748,Miami,Heat,MIA,2011-2012
4,0021100002,2034,Mike,Miller,13,1610612748,Miami,Heat,MIA,2011-2012
5,0021100002,201157,Sean,Williams,32,1610612742,Dallas,Mavericks,DAL,2011-2012
6,0021100003,202382,Derrick,Caracter,45,1610612747,Los Angeles,Lakers,LAL,2011-2012
7,0021100003,202721,Darius,Morris, 1,1610612747,Los Angeles,Lakers,LAL,2011-2012
8,0021100004,202732,DeAndre,Liggins,34,1610612753,Orlando,Magic,ORL,2011-2012
9,0021100004,202350,Daniel,Orton,21,1610612753,Orlando,Magic,ORL,2011-2012
10,0021100004,202385,Ryan,Reid,33,1610612760,Oklahoma City,Thunder,OKC,2011-2012
11,0021100004,202351,Lazar,Hayward,11,1610612760,Oklahoma City,Thunder,OKC,2011-2012
12,0021100005,202874,Chris,Wright,33,1610612744,Golden State,Warriors,GSW,2011-2012
13,0021100006,202716,Jordan,Williams,20,1610612751,New Jersey,Nets,NJN,2011-2012
14,0021100006,201572,Brook,Lopez,11,1610612751,New Jersey,Nets,NJN,2011-2012
15,0021100006,202686,Jan,Vesely,24,1610612764,Washington,Wizards,WAS,2011-2012
16,0021100006,202380,Hamady,Ndiaye,55,1610612764,Washington,Wizards,WAS,2011-2012
17,0021100007,202130,Reggie,Williams,55,1610612766,Charlotte,Bobcats,CHA,2011-2012
18,0021100007,2059,Eduardo,Najera,21,1610612766,Charlotte,Bobcats,CHA,2011-2012
19,0021100007,202699,Tobias,Harris,15,1610612749,Milwaukee,Bucks,MIL,2011-2012
20,0021100007,201601,Luc,Mbah a Moute,12,1610612749,Milwaukee,Bucks,MIL,2011-2012
21,0021100008,202350,Daniel,Orton,21,1610612753,Orlando,Magic,ORL,2011-2012
22,0021100008,202732,DeAndre,Liggins,34,1610612753,Orlando,Magic,ORL,2011-2012
23,0021100008,201934,Hasheem,Thabeet,32,1610612745,Houston,Rockets,HOU,2011-2012
24,0021100008,202335,Patrick,Patterson,54,1610612745,Houston,Rockets,HOU,2011-2012
25,0021100009,202814,Mychel,Thompson,21,1610612739,Cleveland,Cavaliers,CLE,2011-2012
26,0021100009,201623,Semih,Erden, 9,1610612739,Cleveland,Cavaliers,CLE,2011-2012
27,0021100009,201189,Aaron,Gray,34,1610612761,Toronto,Raptors,TOR,2011-2012
28,0021100009,101132,Linas,Kleiza,11,1610612761,Toronto,Raptors,TOR,2011-2012
29,0021100010,201965,Jeff,Ayres,29,1610612754,Indiana,Pacers,IND,2011-2012
30,0021100010,1902,Jeff,Foster,10,1610612754,Indiana,Pacers,IND,2011-2012
31,0021100011,202385,Ryan,Reid,33,1610612760,Oklahoma City,Thunder,OKC,2011-2012
32,0021100011,202351,Lazar,Hayward,11,1610612760,Oklahoma City,Thunder,OKC,2011-2012
33,0021100011,101110,Martell,Webster, 5,1610612750,Minnesota,Timberwolves,MIN,2011-2012
34,0021100011,1802,Brad,Miller,52,1610612750,Minnesota,Timberwolves,MIN,2011-2012
35,0021100012,201148,Brandan,Wright,34,1610612742,Dallas,Mavericks,DAL,2011-2012
36,0021100012,202933,Julyan,Stone,10,1610612743,Denver,Nuggets,DEN,2011-2012
37,0021100012,202706,Jordan,Hamilton, 1,1610612743,Denver,Nuggets,DEN,2011-2012
38,0021100013,202333,Xavier,Henry,13,1610612763,Memphis,Grizzlies,MEM,2011-2012
39,0021100013,201589,Darrell,Arthur,00,1610612763,Memphis,Grizzlies,MEM,2011-2012
40,0021100013,202390,Gary,Neal,14,1610612759,San Antonio,Spurs,SAS,2011-2012
41,0021100014,202970,Gustavo,Ayon,15,1610612740,New Orleans,Hornets,NOH,2011-2012
42,0021100014,201969,DaJuan,Summers,22,1610612740,New Orleans,Hornets,NOH,2011-2012
43,0021100015,202355,Hassan,Whiteside,33,1610612758,Sacramento,Kings,SAC,2011-2012
44,0021100015,202721,Darius,Morris, 1,1610612747,Los Angeles,Lakers,LAL,2011-2012
45,0021100015,202382,Derrick,Caracter,45,1610612747,Los Angeles,Lakers,LAL,2011-2012
46,0021100016,202730,Lavoy,Allen,50,1610612755,Philadelphia,76ers,PHI,2011-2012
47,0021100016,202356,Armon,Johnson, 1,1610612757,Portland,Trail Blazers,POR,2011-2012
48,0021100016,201141,Greg,Oden,52,1610612757,Portland,Trail Blazers,POR,2011-2012
49,0021100017,202874,Chris,Wright,33,1610612744,Golden State,Warriors,GSW,2011-2012
50,0021100018,2550,Kirk,Hinrich, 6,1610612737,Atlanta,Hawks,ATL,2011-2012
51,0021100018,202388,Donald,Sloan,12,1610612737,Atlanta,Hawks,ATL,2011-2012
52,0021100018,202716,Jordan,Williams,20,1610612751,New Jersey,Nets,NJN,2011-2012
53,0021100018,201572,Brook,Lopez,11,1610612751,New Jersey,Nets,NJN,2011-2012
54,0021100019,2554,Mickael,Pietrus,28,1610612738,Boston,Celtics,BOS,2011-2012
55,0021100019,1718,Paul,Pierce,34,1610612738,Boston,Celtics,BOS,2011-2012
56,0021100019,2034,Mike,Miller,13,1610612748,Miami,Heat,MIA,2011-2012
57,0021100019,2201,Eddy,Curry,34,1610612748,Miami,Heat,MIA,2011-2012
58,0021100020,201601,Luc,Mbah a Moute,12,1610612749,Milwaukee,Bucks,MIL,2011-2012
59,0021100020,202699,Tobias,Harris,15,1610612749,Milwaukee,Bucks,MIL,2011-2012
60,0021100020,101110,Martell,Webster, 5,1610612750,Minnesota,Timberwolves,MIN,2011-2012
61,0021100020,1802,Brad,Miller,52,1610612750,Minnesota,Timberwolves,MIN,2011-2012
62,0021100021,202355,Hassan,Whiteside,33,1610612758,Sacramento,Kings,SAC,2011-2012
63,0021100021,201141,Greg,Oden,52,1610612757,Portland,Trail Blazers,POR,2011-2012
64,0021100021,202356,Armon,Johnson, 1,1610612757,Portland,Trail Blazers,POR,2011-2012
65,0021100022,202721,Darius,Morris, 1,1610612747,Los Angeles,Lakers,LAL,2011-2012
66,0021100022,202382,Derrick,Caracter,45,1610612747,Los Angeles,Lakers,LAL,2011-2012
67,0021100022,101115,Andrew,Bynum,17,1610612747,Los Angeles,Lakers,LAL,2011-2012
68,0021100023,1902,Jeff,Foster,10,1610612754,Indiana,Pacers,IND,2011-2012
69,0021100023,201965,Jeff,Ayres,29,1610612754,Indiana,Pacers,IND,2011-2012
70,0021100023,202374,Solomon,Alabi,50,1610612761,Toronto,Raptors,TOR,2011-2012
71,0021100023,101132,Linas,Kleiza,11,1610612761,Toronto,Raptors,TOR,2011-2012
72,0021100024,202130,Reggie,Williams,55,1610612766,Charlotte,Bobcats,CHA,2011-2012
73,0021100024,2059,Eduardo,Najera,21,1610612766,Charlotte,Bobcats,CHA,2011-2012
74,0021100024,2201,Eddy,Curry,34,1610612748,Miami,Heat,MIA,2011-2012
75,0021100024,2034,Mike,Miller,32,1610612748,Miami,Heat,MIA,2011-2012
76,0021100025,2550,Kirk,Hinrich, 6,1610612737,Atlanta,Hawks,ATL,2011-2012
77,0021100025,202388,Donald,Sloan,12,1610612737,Atlanta,Hawks,ATL,2011-2012
78,0021100025,202686,Jan,Vesely,24,1610612764,Washington,Wizards,WAS,2011-2012
79,0021100025,2230,Maurice,Evans, 6,1610612764,Washington,Wizards,WAS,2011-2012
80,0021100026,201623,Semih,Erden, 9,1610612739,Cleveland,Cavaliers,CLE,2011-2012
81,0021100026,202814,Mychel,Thompson,21,1610612739,Cleveland,Cavaliers,CLE,2011-2012
82,0021100027,202333,Xavier,Henry,13,1610612763,Memphis,Grizzlies,MEM,2011-2012
83,0021100027,201589,Darrell,Arthur,00,1610612763,Memphis,Grizzlies,MEM,2011-2012
84,0021100027,202385,Ryan,Reid,33,1610612760,Oklahoma City,Thunder,OKC,2011-2012
85,0021100027,2767,Royal,Ivey, 7,1610612760,Oklahoma City,Thunder,OKC,2011-2012
86,0021100028,1718,Paul,Pierce,34,1610612738,Boston,Celtics,BOS,2011-2012
87,0021100028,2554,Mickael,Pietrus,12,1610612738,Boston,Celtics,BOS,2011-2012
88,0021100028,202970,Gustavo,Ayon,15,1610612740,New Orleans,Hornets,NOH,2011-2012
89,0021100028,201969,DaJuan,Summers,22,1610612740,New Orleans,Hornets,NOH,2011-2012
90,0021100029,202390,Gary,Neal,14,1610612759,San Antonio,Spurs,SAS,2011-2012
91,0021100030,202933,Julyan,Stone,10,1610612743,Denver,Nuggets,DEN,2011-2012
92,0021100030,202706,Jordan,Hamilton, 1,1610612743,Denver,Nuggets,DEN,2011-2012
93,0021100031,202730,Lavoy,Allen,50,1610612755,Philadelphia,76ers,PHI,2011-2012
94,0021100032,2407,Jared,Jeffries, 9,1610612752,New York,Knicks,NYK,2011-2012
95,0021100032,1884,Baron,Davis,85,1610612752,New York,Knicks,NYK,2011-2012
96,0021100032,202697,Iman,Shumpert,21,1610612752,New York,Knicks,NYK,2011-2012
97,0021100032,201939,Stephen,Curry,30,1610612744,Golden State,Warriors,GSW,2011-2012
98,0021100033,202350,Daniel,Orton,21,1610612753,Orlando,Magic,ORL,2011-2012
99,0021100033,202732,DeAndre,Liggins,34,1610612753,Orlando,Magic,ORL,2011-2012
100,0021100033,202716,Jordan,Williams,20,1610612751,New Jersey,Nets,NJN,2011-2012
101,0021100033,201572,Brook,Lopez,11,1610612751,New Jersey,Nets,NJN,2011-2012
102,0021100034,202399,Jeff,Adrien, 8,1610612745,Houston,Rockets,HOU,2011-2012
103,0021100034,202335,Patrick,Patterson,54,1610612745,Houston,Rockets,HOU,2011-2012
104,0021100034,202390,Gary,Neal,14,1610612759,San Antonio,Spurs,SAS,2011-2012
105,0021100035,201148,Brandan,Wright,34,1610612742,Dallas,Mavericks,DAL,2011-2012
106,0021100035,202385,Ryan,Reid,33,1610612760,Oklahoma City,Thunder,OKC,2011-2012
107,0021100035,2767,Royal,Ivey, 7,1610612760,Oklahoma City,Thunder,OKC,2011-2012
108,0021100036,202355,Hassan,Whiteside,33,1610612758,Sacramento,Kings,SAC,2011-2012
109,0021100037,202706,Jordan,Hamilton, 1,1610612743,Denver,Nuggets,DEN,2011-2012
110,0021100037,202933,Julyan,Stone,10,1610612743,Denver,Nuggets,DEN,2011-2012
111,0021100037,202356,Armon,Johnson, 1,1610612757,Portland,Trail Blazers,POR,2011-2012
112,0021100037,201141,Greg,Oden,52,1610612757,Portland,Trail Blazers,POR,2011-2012
113,0021100038,2407,Jared,Jeffries, 9,1610612752,New York,Knicks,NYK,2011-2012
114,0021100038,202697,Iman,Shumpert,21,1610612752,New York,Knicks,NYK,2011-2012
115,0021100038,1884,Baron,Davis,85,1610612752,New York,Knicks,NYK,2011-2012
116,0021100038,202382,Derrick,Caracter,45,1610612747,Los Angeles,Lakers,LAL,2011-2012
117,0021100038,202721,Darius,Morris, 1,1610612747,Los Angeles,Lakers,LAL,2011-2012
118,0021100039,202130,Reggie,Williams,55,1610612766,Charlotte,Bobcats,CHA,2011-2012
119,0021100039,2059,Eduardo,Najera,21,1610612766,Charlotte,Bobcats,CHA,2011-2012
120,0021100039,202732,DeAndre,Liggins,34,1610612753,Orlando,Magic,ORL,2011-2012
121,0021100039,2749,Jameer,Nelson,14,1610612753,Orlando,Magic,ORL,2011-2012
122,0021100040,202814,Mychel,Thompson,21,1610612739,Cleveland,Cavaliers,CLE,2011-2012
123,0021100040,201623,Semih,Erden, 9,1610612739,Cleveland,Cavaliers,CLE,2011-2012
124,0021100040,201965,Jeff,Ayres,29,1610612754,Indiana,Pacers,IND,2011-2012
125,0021100040,1902,Jeff,Foster,10,1610612754,Indiana,Pacers,IND,2011-2012
