,GID,GAME_DATE,ATTENDANCE,GAME_TIME,SEASON
106,0029900107,"TUESDAY, NOVEMBER 16, 1999",13196,2:21,1999-2000
107,0029900108,"TUESDAY, NOVEMBER 16, 1999",10340,2:05,1999-2000
108,0029900109,"TUESDAY, NOVEMBER 16, 1999",14169,2:14,1999-2000
109,0029900110,"WEDNESDAY, NOVEMBER 17, 1999",14140,2:25,1999-2000
110,0029900111,"WEDNESDAY, NOVEMBER 17, 1999",15671,2:28,1999-2000
111,0029900112,"WEDNESDAY, NOVEMBER 17, 1999",13542,2:14,1999-2000
112,0029900113,"WEDNESDAY, NOVEMBER 17, 1999",15137,2:25,1999-2000
113,0029900114,"WEDNESDAY, NOVEMBER 17, 1999",12683,14:09,1999-2000
114,0029900115,"WEDNESDAY, NOVEMBER 17, 1999",13677,2:15,1999-2000
115,0029900116,"WEDNESDAY, NOVEMBER 17, 1999",18890,2:21,1999-2000
116,0029900117,"WEDNESDAY, NOVEMBER 17, 1999",18480,2:13,1999-2000
117,0029900118,"WEDNESDAY, NOVEMBER 17, 1999",15336,2:10,1999-2000
118,0029900119,"THURSDAY, NOVEMBER 18, 1999",12134,2:22,1999-2000
119,0029900120,"THURSDAY, NOVEMBER 18, 1999",15184,2:12,1999-2000
120,0029900121,"THURSDAY, NOVEMBER 18, 1999",14898,2:05,1999-2000
121,0029900122,"THURSDAY, NOVEMBER 18, 1999",15218,2:13,1999-2000
122,0029900123,"THURSDAY, NOVEMBER 18, 1999",12275,2:26,1999-2000
123,0029900124,"FRIDAY, NOVEMBER 19, 1999",15201,2:03,1999-2000
124,0029900125,"FRIDAY, NOVEMBER 19, 1999",20622,2:23,1999-2000
125,0029900126,"FRIDAY, NOVEMBER 19, 1999",12936,14:10,1999-2000
126,0029900127,"FRIDAY, NOVEMBER 19, 1999",16368,2:16,1999-2000
127,0029900128,"FRIDAY, NOVEMBER 19, 1999",15377,2:21,1999-2000
128,0029900129,"FRIDAY, NOVEMBER 19, 1999",18345,2:02,1999-2000
129,0029900130,"FRIDAY, NOVEMBER 19, 1999",17517,2:14,1999-2000
130,0029900131,"FRIDAY, NOVEMBER 19, 1999",15507,2:03,1999-2000
131,0029900132,"FRIDAY, NOVEMBER 19, 1999",19023,2:21,1999-2000
132,0029900133,"FRIDAY, NOVEMBER 19, 1999",18401,2:35,1999-2000
133,0029900134,"SATURDAY, NOVEMBER 20, 1999",15118,2:32,1999-2000
134,0029900135,"SATURDAY, NOVEMBER 20, 1999",11753,2:11,1999-2000
135,0029900136,"SATURDAY, NOVEMBER 20, 1999",15200,2:11,1999-2000
136,0029900137,"SATURDAY, NOVEMBER 20, 1999",20688,2:39,1999-2000
137,0029900138,"SATURDAY, NOVEMBER 20, 1999",14338,2:12,1999-2000
138,0029900139,"SATURDAY, NOVEMBER 20, 1999",13806,1:60,1999-2000
139,0029900140,"SATURDAY, NOVEMBER 20, 1999",18027,2:01,1999-2000
140,0029900141,"SATURDAY, NOVEMBER 20, 1999",16596,1:57,1999-2000
141,0029900142,"SATURDAY, NOVEMBER 20, 1999",15920,2:06,1999-2000
142,0029900143,"SATURDAY, NOVEMBER 20, 1999",18533,12:07,1999-2000
143,0029900144,"SATURDAY, NOVEMBER 20, 1999",15816,2:23,1999-2000
144,0029900145,"SUNDAY, NOVEMBER 21, 1999",13163,2:06,1999-2000
145,0029900146,"SUNDAY, NOVEMBER 21, 1999",18663,2:05,1999-2000
146,0029900147,"SUNDAY, NOVEMBER 21, 1999",18676,2:22,1999-2000
147,0029900148,"SUNDAY, NOVEMBER 21, 1999",17317,1:60,1999-2000
148,0029900149,"SUNDAY, NOVEMBER 21, 1999",12493,2:17,1999-2000
149,0029900150,"MONDAY, NOVEMBER 22, 1999",15728,2:13,1999-2000
150,0029900151,"MONDAY, NOVEMBER 22, 1999",16553,2:22,1999-2000
151,0029900152,"MONDAY, NOVEMBER 22, 1999",19725,2:09,1999-2000
152,0029900153,"TUESDAY, NOVEMBER 23, 1999",11219,2:28,1999-2000
153,0029900154,"TUESDAY, NOVEMBER 23, 1999",11279,2:14,1999-2000
154,0029900155,"TUESDAY, NOVEMBER 23, 1999",13565,2:21,1999-2000
155,0029900156,"TUESDAY, NOVEMBER 23, 1999",15088,2:02,1999-2000
156,0029900157,"TUESDAY, NOVEMBER 23, 1999",18718,2:17,1999-2000
157,0029900158,"TUESDAY, NOVEMBER 23, 1999",14487,2:23,1999-2000
158,0029900159,"TUESDAY, NOVEMBER 23, 1999",17021,1:59,1999-2000
159,0029900160,"WEDNESDAY, NOVEMBER 24, 1999",17426,2:03,1999-2000
160,0029900161,"WEDNESDAY, NOVEMBER 24, 1999",14616,2:30,1999-2000
161,0029900162,"WEDNESDAY, NOVEMBER 24, 1999",12741,2:16,1999-2000
162,0029900163,"WEDNESDAY, NOVEMBER 24, 1999",14554,2:16,1999-2000
163,0029900164,"WEDNESDAY, NOVEMBER 24, 1999",16003,2:11,1999-2000
164,0029900165,"WEDNESDAY, NOVEMBER 24, 1999",14209,2:09,1999-2000
165,0029900166,"WEDNESDAY, NOVEMBER 24, 1999",16219,2:16,1999-2000
166,0029900167,"WEDNESDAY, NOVEMBER 24, 1999",13624,2:03,1999-2000
167,0029900168,"WEDNESDAY, NOVEMBER 24, 1999",18997,2:29,1999-2000
168,0029900169,"WEDNESDAY, NOVEMBER 24, 1999",10017,11:06,1999-2000
169,0029900170,"THURSDAY, NOVEMBER 25, 1999",18345,2:16,1999-2000
170,0029900171,"FRIDAY, NOVEMBER 26, 1999",18027,2:13,1999-2000
171,0029900172,"FRIDAY, NOVEMBER 26, 1999",16320,2:14,1999-2000
172,0029900173,"FRIDAY, NOVEMBER 26, 1999",18542,2:15,1999-2000
173,0029900174,"FRIDAY, NOVEMBER 26, 1999",17891,2:19,1999-2000
174,0029900175,"FRIDAY, NOVEMBER 26, 1999",18345,2:04,1999-2000
175,0029900176,"FRIDAY, NOVEMBER 26, 1999",24919,2:07,1999-2000
176,0029900177,"FRIDAY, NOVEMBER 26, 1999",18506,2:17,1999-2000
177,0029900178,"FRIDAY, NOVEMBER 26, 1999",19771,2:09,1999-2000
178,0029900179,"FRIDAY, NOVEMBER 26, 1999",18997,2:03,1999-2000
179,0029900180,"FRIDAY, NOVEMBER 26, 1999",17317,1:60,1999-2000
180,0029900181,"FRIDAY, NOVEMBER 26, 1999",20477,2:44,1999-2000
181,0029900182,"FRIDAY, NOVEMBER 26, 1999",14439,2:17,1999-2000
182,0029900183,"SATURDAY, NOVEMBER 27, 1999",19763,2:22,1999-2000
183,0029900184,"SATURDAY, NOVEMBER 27, 1999",14621,2:15,1999-2000
184,0029900185,"SATURDAY, NOVEMBER 27, 1999",13736,2:17,1999-2000
185,0029900186,"SATURDAY, NOVEMBER 27, 1999",15194,2:16,1999-2000
186,0029900187,"SATURDAY, NOVEMBER 27, 1999",15216,2:08,1999-2000
187,0029900188,"SATURDAY, NOVEMBER 27, 1999",16881,2:08,1999-2000
188,0029900189,"SATURDAY, NOVEMBER 27, 1999",14436,1:59,1999-2000
189,0029900190,"SATURDAY, NOVEMBER 27, 1999",22188,2:02,1999-2000
190,0029900191,"SATURDAY, NOVEMBER 27, 1999",19023,2:06,1999-2000
191,0029900192,"SATURDAY, NOVEMBER 27, 1999",14552,2:04,1999-2000
192,0029900193,"SATURDAY, NOVEMBER 27, 1999",12251,1:57,1999-2000
193,0029900194,"SUNDAY, NOVEMBER 28, 1999",13212,2:19,1999-2000
194,0029900195,"SUNDAY, NOVEMBER 28, 1999",14644,2:05,1999-2000
195,0029900196,"MONDAY, NOVEMBER 29, 1999",19763,1:59,1999-2000
196,0029900197,"MONDAY, NOVEMBER 29, 1999",14723,2:10,1999-2000
197,0029900198,"MONDAY, NOVEMBER 29, 1999",18892,2:07,1999-2000
198,0029900199,"MONDAY, NOVEMBER 29, 1999",20049,2:18,1999-2000
199,0029900200,"MONDAY, NOVEMBER 29, 1999",15086,2:41,1999-2000
200,0029900201,"TUESDAY, NOVEMBER 30, 1999",13507,2:14,1999-2000
201,0029900202,"TUESDAY, NOVEMBER 30, 1999",17420,2:36,1999-2000
202,0029900203,"TUESDAY, NOVEMBER 30, 1999",14439,2:12,1999-2000
203,0029900204,"TUESDAY, NOVEMBER 30, 1999",16862,2:09,1999-2000
204,0029900205,"TUESDAY, NOVEMBER 30, 1999",11033,2:09,1999-2000
205,0029900206,"TUESDAY, NOVEMBER 30, 1999",13117,2:12,1999-2000
206,0029900207,"TUESDAY, NOVEMBER 30, 1999",18328,2:03,1999-2000
207,0029900208,"TUESDAY, NOVEMBER 30, 1999",10233,2:16,1999-2000
208,0029900209,"TUESDAY, NOVEMBER 30, 1999",17072,2:07,1999-2000
209,0029900210,"WEDNESDAY, DECEMBER 1, 1999",12144,2:34,1999-2000
210,0029900211,"WEDNESDAY, DECEMBER 1, 1999",14513,2:20,1999-2000
211,0029900212,"WEDNESDAY, DECEMBER 1, 1999",11881,2:23,1999-2000
212,0029900213,"WEDNESDAY, DECEMBER 1, 1999",18630,3:02,1999-2000
213,0029900214,"WEDNESDAY, DECEMBER 1, 1999",17689,2:11,1999-2000
214,0029900215,"WEDNESDAY, DECEMBER 1, 1999",19980,2:17,1999-2000
215,0029900216,"WEDNESDAY, DECEMBER 1, 1999",11683,2:13,1999-2000
216,0029900217,"THURSDAY, DECEMBER 2, 1999",13626,2:09,1999-2000
217,0029900218,"THURSDAY, DECEMBER 2, 1999",14537,2:03,1999-2000
218,0029900219,"THURSDAY, DECEMBER 2, 1999",22109,2:13,1999-2000
219,0029900220,"THURSDAY, DECEMBER 2, 1999",14365,2:15,1999-2000
220,0029900221,"THURSDAY, DECEMBER 2, 1999",13228,2:15,1999-2000
221,0029900222,"THURSDAY, DECEMBER 2, 1999",10673,2:15,1999-2000
222,0029900223,"THURSDAY, DECEMBER 2, 1999",10112,2:10,1999-2000
223,0029900224,"FRIDAY, DECEMBER 3, 1999",15954,2:18,1999-2000
224,0029900225,"FRIDAY, DECEMBER 3, 1999",15787,2:21,1999-2000
225,0029900226,"FRIDAY, DECEMBER 3, 1999",14626,2:51,1999-2000
226,0029900227,"FRIDAY, DECEMBER 3, 1999",18338,2:14,1999-2000
227,0029900228,"FRIDAY, DECEMBER 3, 1999",14383,2:07,1999-2000
228,0029900229,"FRIDAY, DECEMBER 3, 1999",19084,2:03,1999-2000
229,0029900230,"FRIDAY, DECEMBER 3, 1999",18997,2:28,1999-2000
230,0029900231,"FRIDAY, DECEMBER 3, 1999",12107,2:11,1999-2000
231,0029900232,"SATURDAY, DECEMBER 4, 1999",20049,2:12,1999-2000
232,0029900233,"SATURDAY, DECEMBER 4, 1999",16784,2:14,1999-2000
233,0029900234,"SATURDAY, DECEMBER 4, 1999",19220,2:20,1999-2000
234,0029900235,"SATURDAY, DECEMBER 4, 1999",17328,2:26,1999-2000
235,0029900236,"SATURDAY, DECEMBER 4, 1999",22188,2:18,1999-2000
236,0029900237,"SATURDAY, DECEMBER 4, 1999",16671,2:14,1999-2000
237,0029900238,"SATURDAY, DECEMBER 4, 1999",16285,2:07,1999-2000
238,0029900239,"SATURDAY, DECEMBER 4, 1999",10326,2:14,1999-2000
239,0029900240,"SATURDAY, DECEMBER 4, 1999",11790,2:19,1999-2000
240,0029900241,"SUNDAY, DECEMBER 5, 1999",19763,2:17,1999-2000
241,0029900242,"SUNDAY, DECEMBER 5, 1999",18455,2:15,1999-2000
242,0029900243,"SUNDAY, DECEMBER 5, 1999",12214,2:07,1999-2000
243,0029900244,"SUNDAY, DECEMBER 5, 1999",19023,2:22,1999-2000
244,0029900245,"SUNDAY, DECEMBER 5, 1999",18422,2:20,1999-2000
245,0029900246,"SUNDAY, DECEMBER 5, 1999",12233,1:60,1999-2000
246,0029900247,"MONDAY, DECEMBER 6, 1999",13127,2:09,1999-2000
247,0029900248,"MONDAY, DECEMBER 6, 1999",14108,2:10,1999-2000
248,0029900249,"MONDAY, DECEMBER 6, 1999",14458,2:25,1999-2000
249,0029900250,"MONDAY, DECEMBER 6, 1999",19000,2:22,1999-2000
250,0029900251,"MONDAY, DECEMBER 6, 1999",10194,2:01,1999-2000
251,0029900252,"TUESDAY, DECEMBER 7, 1999",19763,2:32,1999-2000
252,0029900253,"TUESDAY, DECEMBER 7, 1999",15162,2:22,1999-2000
253,0029900254,"TUESDAY, DECEMBER 7, 1999",18345,2:13,1999-2000
254,0029900255,"TUESDAY, DECEMBER 7, 1999",12847,2:13,1999-2000
255,0029900256,"TUESDAY, DECEMBER 7, 1999",11552,2:13,1999-2000
256,0029900257,"TUESDAY, DECEMBER 7, 1999",18249,2:21,1999-2000
257,0029900258,"TUESDAY, DECEMBER 7, 1999",17571,2:20,1999-2000
258,0029900259,"TUESDAY, DECEMBER 7, 1999",20317,2:06,1999-2000
259,0029900260,"WEDNESDAY, DECEMBER 8, 1999",15730,2:06,1999-2000
260,0029900261,"WEDNESDAY, DECEMBER 8, 1999",12366,2:05,1999-2000
261,0029900262,"WEDNESDAY, DECEMBER 8, 1999",19109,2:13,1999-2000
262,0029900263,"WEDNESDAY, DECEMBER 8, 1999",15327,2:15,1999-2000
263,0029900264,"WEDNESDAY, DECEMBER 8, 1999",16378,1:59,1999-2000
264,0029900265,"WEDNESDAY, DECEMBER 8, 1999",11226,2:07,1999-2000
265,0029900266,"WEDNESDAY, DECEMBER 8, 1999",18090,2:07,1999-2000
266,0029900267,"WEDNESDAY, DECEMBER 8, 1999",17317,2:25,1999-2000
267,0029900268,"WEDNESDAY, DECEMBER 8, 1999",13180,2:11,1999-2000
268,0029900269,"THURSDAY, DECEMBER 9, 1999",14778,2:09,1999-2000
269,0029900270,"THURSDAY, DECEMBER 9, 1999",18053,1:57,1999-2000
270,0029900271,"THURSDAY, DECEMBER 9, 1999",19980,2:32,1999-2000
271,0029900272,"FRIDAY, DECEMBER 10, 1999",16683,2:21,1999-2000
272,0029900273,"FRIDAY, DECEMBER 10, 1999",19763,2:20,1999-2000
273,0029900274,"FRIDAY, DECEMBER 10, 1999",17320,2:05,1999-2000
274,0029900275,"FRIDAY, DECEMBER 10, 1999",14313,2:13,1999-2000
275,0029900276,"FRIDAY, DECEMBER 10, 1999",17963,2:08,1999-2000
276,0029900277,"FRIDAY, DECEMBER 10, 1999",15249,2:05,1999-2000
277,0029900278,"FRIDAY, DECEMBER 10, 1999",18345,0:00,1999-2000
278,0029900279,"FRIDAY, DECEMBER 10, 1999",22112,2:15,1999-2000
279,0029900280,"FRIDAY, DECEMBER 10, 1999",19372,2:07,1999-2000
280,0029900281,"FRIDAY, DECEMBER 10, 1999",17317,2:10,1999-2000
281,0029900282,"SATURDAY, DECEMBER 11, 1999",15861,1:56,1999-2000
282,0029900283,"SATURDAY, DECEMBER 11, 1999",18078,2:05,1999-2000
283,0029900284,"SATURDAY, DECEMBER 11, 1999",13120,2:07,1999-2000
284,0029900285,"SATURDAY, DECEMBER 11, 1999",11328,2:29,1999-2000
285,0029900286,"SATURDAY, DECEMBER 11, 1999",18345,2:07,1999-2000
286,0029900287,"SATURDAY, DECEMBER 11, 1999",15862,2:11,1999-2000
287,0029900288,"SATURDAY, DECEMBER 11, 1999",14739,2:07,1999-2000
288,0029900289,"SATURDAY, DECEMBER 11, 1999",14444,2:17,1999-2000
289,0029900290,"SATURDAY, DECEMBER 11, 1999",17187,2:10,1999-2000
290,0029900291,"SATURDAY, DECEMBER 11, 1999",17317,2:19,1999-2000
291,0029900292,"SATURDAY, DECEMBER 11, 1999",15141,2:29,1999-2000
292,0029900293,"SATURDAY, DECEMBER 11, 1999",14059,2:26,1999-2000
293,0029900294,"SUNDAY, DECEMBER 12, 1999",19763,2:26,1999-2000
294,0029900295,"SUNDAY, DECEMBER 12, 1999",18163,2:18,1999-2000
295,0029900296,"SUNDAY, DECEMBER 12, 1999",18785,2:23,1999-2000
296,0029900297,"MONDAY, DECEMBER 13, 1999",9303,2:16,1999-2000
297,0029900298,"TUESDAY, DECEMBER 14, 1999",13921,2:07,1999-2000
298,0029900299,"TUESDAY, DECEMBER 14, 1999",14070,2:06,1999-2000
299,0029900300,"TUESDAY, DECEMBER 14, 1999",15774,2:05,1999-2000
300,0029900301,"TUESDAY, DECEMBER 14, 1999",11997,2:03,1999-2000
301,0029900302,"TUESDAY, DECEMBER 14, 1999",13685,2:03,1999-2000
302,0029900303,"TUESDAY, DECEMBER 14, 1999",15650,2:16,1999-2000
303,0029900304,"TUESDAY, DECEMBER 14, 1999",18575,2:08,1999-2000
304,0029900305,"TUESDAY, DECEMBER 14, 1999",18719,2:06,1999-2000
305,0029900306,"TUESDAY, DECEMBER 14, 1999",11083,2:20,1999-2000
306,0029900307,"TUESDAY, DECEMBER 14, 1999",11879,2:03,1999-2000
307,0029900308,"WEDNESDAY, DECEMBER 15, 1999",15249,2:15,1999-2000
308,0029900309,"WEDNESDAY, DECEMBER 15, 1999",12767,2:12,1999-2000
309,0029900310,"WEDNESDAY, DECEMBER 15, 1999",15421,2:27,1999-2000
310,0029900311,"WEDNESDAY, DECEMBER 15, 1999",12308,2:17,1999-2000
311,0029900312,"WEDNESDAY, DECEMBER 15, 1999",16303,2:17,1999-2000
312,0029900313,"WEDNESDAY, DECEMBER 15, 1999",18345,1:57,1999-2000
313,0029900314,"WEDNESDAY, DECEMBER 15, 1999",23837,2:23,1999-2000
314,0029900315,"WEDNESDAY, DECEMBER 15, 1999",12490,2:26,1999-2000
315,0029900316,"THURSDAY, DECEMBER 16, 1999",11355,2:13,1999-2000
316,0029900317,"THURSDAY, DECEMBER 16, 1999",14503,2:16,1999-2000
317,0029900318,"THURSDAY, DECEMBER 16, 1999",19463,2:19,1999-2000
318,0029900319,"THURSDAY, DECEMBER 16, 1999",13796,2:12,1999-2000
319,0029900320,"THURSDAY, DECEMBER 16, 1999",15576,2:09,1999-2000
320,0029900321,"THURSDAY, DECEMBER 16, 1999",10249,2:25,1999-2000
321,0029900322,"THURSDAY, DECEMBER 16, 1999",17072,1:58,1999-2000
322,0029900323,"FRIDAY, DECEMBER 17, 1999",14801,2:17,1999-2000
323,0029900324,"FRIDAY, DECEMBER 17, 1999",13481,2:14,1999-2000
324,0029900325,"FRIDAY, DECEMBER 17, 1999",16586,2:07,1999-2000
325,0029900326,"FRIDAY, DECEMBER 17, 1999",18345,2:06,1999-2000
326,0029900327,"FRIDAY, DECEMBER 17, 1999",19354,2:12,1999-2000
327,0029900328,"FRIDAY, DECEMBER 17, 1999",17264,2:29,1999-2000
328,0029900329,"FRIDAY, DECEMBER 17, 1999",11217,2:23,1999-2000
329,0029900330,"FRIDAY, DECEMBER 17, 1999",20584,2:05,1999-2000
330,0029900331,"SATURDAY, DECEMBER 18, 1999",19763,2:10,1999-2000
331,0029900332,"SATURDAY, DECEMBER 18, 1999",14621,2:08,1999-2000
