,GID,GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY_NAME,TEAM_NICKNAME,TEAM_WINS_LOSSES,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS_OT5,PTS_OT6,PTS_OT7,PTS_OT8,PTS_OT9,PTS_OT10,PTS,SEASON
0,0021200001,2012-10-30T00:00:00,1,0021200001,1610612739,CLE,Cleveland,Cavaliers,1-0,31,19,24,20,0,0,0,0,0,0,0,0,0,0,94,2012-2013
1,0021200001,2012-10-30T00:00:00,1,0021200001,1610612764,WAS,Washington,Wizards,0-1,24,15,23,22,0,0,0,0,0,0,0,0,0,0,84,2012-2013
2,0021200002,2012-10-30T00:00:00,2,0021200002,1610612738,BOS,Boston,Celtics,0-1,25,29,22,31,0,0,0,0,0,0,0,0,0,0,107,2012-2013
3,0021200002,2012-10-30T00:00:00,2,0021200002,1610612748,MIA,Miami,Heat,1-0,31,31,31,27,0,0,0,0,0,0,0,0,0,0,120,2012-2013
4,0021200003,2012-10-30T00:00:00,3,0021200003,1610612742,DAL,Dallas,Mavericks,1-0,25,23,26,25,0,0,0,0,0,0,0,0,0,0,99,2012-2013
5,0021200003,2012-10-30T00:00:00,3,0021200003,1610612747,LAL,Los Angeles,Lakers,0-1,29,17,20,25,0,0,0,0,0,0,0,0,0,0,91,2012-2013
6,0021200004,2012-10-31T00:00:00,1,0021200004,1610612754,IND,Indiana,Pacers,1-0,27,21,15,27,0,0,0,0,0,0,0,0,0,0,90,2012-2013
7,0021200004,2012-10-31T00:00:00,1,0021200004,1610612761,TOR,Toronto,Raptors,0-1,25,23,23,17,0,0,0,0,0,0,0,0,0,0,88,2012-2013
8,0021200005,2012-10-31T00:00:00,2,0021200005,1610612743,DEN,Denver,Nuggets,0-1,22,16,14,23,0,0,0,0,0,0,0,0,0,0,75,2012-2013
9,0021200005,2012-10-31T00:00:00,2,0021200005,1610612755,PHI,Philadelphia,76ers,1-0,25,21,19,19,0,0,0,0,0,0,0,0,0,0,84,2012-2013
10,0021200006,2012-10-31T00:00:00,3,0021200006,1610612745,HOU,Houston,Rockets,1-0,27,28,17,33,0,0,0,0,0,0,0,0,0,0,105,2012-2013
11,0021200006,2012-10-31T00:00:00,3,0021200006,1610612765,DET,Detroit,Pistons,0-1,22,36,23,15,0,0,0,0,0,0,0,0,0,0,96,2012-2013
12,0021200007,2012-10-31T00:00:00,4,0021200007,1610612741,CHI,Chicago,Bulls,1-0,25,19,25,24,0,0,0,0,0,0,0,0,0,0,93,2012-2013
13,0021200007,2012-10-31T00:00:00,4,0021200007,1610612758,SAC,Sacramento,Kings,0-1,23,17,23,24,0,0,0,0,0,0,0,0,0,0,87,2012-2013
14,0021200008,2012-10-31T00:00:00,5,0021200008,1610612740,NOH,New Orleans,Hornets,0-1,31,19,21,24,0,0,0,0,0,0,0,0,0,0,95,2012-2013
15,0021200008,2012-10-31T00:00:00,5,0021200008,1610612759,SAS,San Antonio,Spurs,1-0,28,15,28,28,0,0,0,0,0,0,0,0,0,0,99,2012-2013
16,0021200009,2012-10-31T00:00:00,6,0021200009,1610612742,DAL,Dallas,Mavericks,1-1,26,37,13,18,0,0,0,0,0,0,0,0,0,0,94,2012-2013
17,0021200009,2012-10-31T00:00:00,6,0021200009,1610612762,UTA,Utah,Jazz,1-0,25,30,37,21,0,0,0,0,0,0,0,0,0,0,113,2012-2013
18,0021200010,2012-10-31T00:00:00,7,0021200010,1610612744,GSW,Golden State,Warriors,1-0,25,23,17,22,0,0,0,0,0,0,0,0,0,0,87,2012-2013
19,0021200010,2012-10-31T00:00:00,7,0021200010,1610612756,PHX,Phoenix,Suns,0-1,21,21,25,18,0,0,0,0,0,0,0,0,0,0,85,2012-2013
20,0021200011,2012-10-31T00:00:00,8,0021200011,1610612746,LAC,Los Angeles,Clippers,1-0,26,23,24,28,0,0,0,0,0,0,0,0,0,0,101,2012-2013
21,0021200011,2012-10-31T00:00:00,8,0021200011,1610612763,MEM,Memphis,Grizzlies,0-1,24,29,24,15,0,0,0,0,0,0,0,0,0,0,92,2012-2013
22,0021200012,2012-10-31T00:00:00,9,0021200012,1610612747,LAL,Los Angeles,Lakers,0-2,26,31,19,30,0,0,0,0,0,0,0,0,0,0,106,2012-2013
23,0021200012,2012-10-31T00:00:00,9,0021200012,1610612757,POR,Portland,Trail Blazers,1-0,30,32,30,24,0,0,0,0,0,0,0,0,0,0,116,2012-2013
24,0021200013,2012-11-26T00:00:00,1,0021200013,1610612751,BKN,Brooklyn,Nets,9-4,26,19,23,16,12,0,0,0,0,0,0,0,0,0,96,2012-2013
25,0021200013,2012-11-26T00:00:00,1,0021200013,1610612752,NYK,New York,Knicks,9-4,23,24,20,17,5,0,0,0,0,0,0,0,0,0,89,2012-2013
26,0021200014,2012-11-01T00:00:00,1,0021200014,1610612759,SAS,San Antonio,Spurs,2-0,21,24,21,20,0,0,0,0,0,0,0,0,0,0,86,2012-2013
27,0021200014,2012-11-01T00:00:00,1,0021200014,1610612760,OKC,Oklahoma City,Thunder,0-1,24,16,26,18,0,0,0,0,0,0,0,0,0,0,84,2012-2013
28,0021200015,2012-11-02T00:00:00,1,0021200015,1610612754,IND,Indiana,Pacers,1-1,20,23,27,19,0,0,0,0,0,0,0,0,0,0,89,2012-2013
29,0021200015,2012-11-02T00:00:00,1,0021200015,1610612766,CHA,Charlotte,Bobcats,1-0,17,22,35,16,0,0,0,0,0,0,0,0,0,0,90,2012-2013
30,0021200016,2012-11-02T00:00:00,2,0021200016,1610612743,DEN,Denver,Nuggets,0-2,18,19,31,21,0,0,0,0,0,0,0,0,0,0,89,2012-2013
31,0021200016,2012-11-02T00:00:00,2,0021200016,1610612753,ORL,Orlando,Magic,1-0,29,29,20,24,0,0,0,0,0,0,0,0,0,0,102,2012-2013
32,0021200017,2012-11-02T00:00:00,3,0021200017,1610612738,BOS,Boston,Celtics,0-2,18,12,28,30,0,0,0,0,0,0,0,0,0,0,88,2012-2013
33,0021200017,2012-11-02T00:00:00,3,0021200017,1610612749,MIL,Milwaukee,Bucks,1-0,25,21,30,23,0,0,0,0,0,0,0,0,0,0,99,2012-2013
34,0021200018,2012-11-02T00:00:00,4,0021200018,1610612737,ATL,Atlanta,Hawks,0-1,21,23,30,28,0,0,0,0,0,0,0,0,0,0,102,2012-2013
35,0021200018,2012-11-02T00:00:00,4,0021200018,1610612745,HOU,Houston,Rockets,2-0,28,25,28,28,0,0,0,0,0,0,0,0,0,0,109,2012-2013
36,0021200019,2012-11-02T00:00:00,5,0021200019,1610612739,CLE,Cleveland,Cavaliers,1-1,16,19,21,30,0,0,0,0,0,0,0,0,0,0,86,2012-2013
37,0021200019,2012-11-02T00:00:00,5,0021200019,1610612741,CHI,Chicago,Bulls,2-0,32,28,23,32,0,0,0,0,0,0,0,0,0,0,115,2012-2013
38,0021200020,2012-11-02T00:00:00,6,0021200020,1610612748,MIA,Miami,Heat,1-1,17,27,19,21,0,0,0,0,0,0,0,0,0,0,84,2012-2013
