,GID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PTS_PAINT,PTS_2ND_CHANCE,PTS_FB,LARGEST_LEAD,LEAD_CHANGES,TIMES_TIED,TEAM_TURNOVERS,TOTAL_TURNOVERS,TEAM_REBOUNDS,PTS_OFF_TO,SEASON
23,0029600012,00,1610612747,LAL,Los Angeles,42,10,13,19,4,1,0,23,11,,1996-1997
24,0029600013,00,1610612746,LAC,Los Angeles,40,19,2,12,5,4,0,20,7,,1996-1997
25,0029600013,00,1610612744,GSW,Golden State,30,9,2,6,5,4,0,20,7,,1996-1997
26,0029600014,00,1610612757,POR,Portland,62,24,19,35,3,3,0,17,11,,1996-1997
27,0029600014,00,1610612763,VAN,Vancouver,34,8,6,2,3,3,1,16,9,,1996-1997
28,0029600015,00,1610612739,CLE,Cleveland,36,16,8,4,7,18,1,18,8,,1996-1997
29,0029600015,00,1610612764,WAS,Washington,54,15,13,12,7,18,0,15,12,,1996-1997
30,0029600016,00,1610612761,TOR,Toronto,48,17,13,0,0,2,1,12,9,,1996-1997
31,0029600016,00,1610612766,CHH,Charlotte,46,15,8,0,0,2,0,17,9,,1996-1997
32,0029600017,00,1610612765,DET,Detroit,18,14,8,18,5,7,0,12,5,,1996-1997
33,0029600017,00,1610612737,ATL,Atlanta,10,14,2,10,5,7,0,19,9,,1996-1997
34,0029600018,00,1610612754,IND,Indiana,34,12,20,12,5,6,0,19,10,,1996-1997
35,0029600018,00,1610612748,MIA,Miami,32,13,15,12,5,6,0,19,15,,1996-1997
36,0029600019,00,1610612755,PHI,Philadelphia,26,16,5,5,2,2,1,23,14,,1996-1997
37,0029600019,00,1610612741,CHI,Chicago,42,13,21,34,2,2,0,16,8,,1996-1997
38,0029600020,00,1610612738,BOS,Boston,40,19,21,1,4,2,0,17,7,,1996-1997
39,0029600020,00,1610612749,MIL,Milwaukee,56,24,26,36,4,2,2,12,5,,1996-1997
40,0029600021,00,1610612742,DAL,Dallas,36,17,20,3,10,1,1,20,7,18.0,1996-1997
41,0029600021,00,1610612758,SAC,Sacramento,54,14,14,30,10,1,0,16,12,19.0,1996-1997
42,0029600022,00,1610612745,HOU,Houston,34,26,2,23,0,2,0,17,12,,1996-1997
43,0029600022,00,1610612756,PHX,Phoenix,42,12,15,0,0,2,0,5,12,,1996-1997
44,0029600023,00,1610612746,LAC,Los Angeles,32,16,16,5,6,4,1,12,16,,1996-1997
45,0029600023,00,1610612762,UTA,Utah,40,11,7,16,6,4,0,13,14,,1996-1997
46,0029600024,00,1610612760,SEA,Seattle,40,9,16,26,3,2,2,18,13,,1996-1997
47,0029600024,00,1610612757,POR,Portland,40,6,12,2,3,2,2,26,8,,1996-1997
48,0029600025,00,1610612752,NYK,New York,42,22,19,38,0,0,0,9,5,,1996-1997
49,0029600025,00,1610612766,CHH,Charlotte,28,24,5,0,0,0,2,25,11,,1996-1997
50,0029600026,00,1610612743,DEN,Denver,38,16,15,20,4,3,1,17,6,,1996-1997
51,0029600026,00,1610612759,SAS,San Antonio,22,6,9,4,4,3,1,20,10,,1996-1997
52,0029600027,00,1610612750,MIN,Minnesota,38,16,10,15,7,6,0,15,7,,1996-1997
53,0029600027,00,1610612747,LAL,Los Angeles,58,11,18,9,7,6,1,22,8,,1996-1997
54,0029600028,00,1610612763,VAN,Vancouver,52,13,13,2,5,4,0,15,4,,1996-1997
55,0029600028,00,1610612744,GSW,Golden State,40,20,19,15,5,4,0,22,8,,1996-1997
56,0029600029,00,1610612745,HOU,Houston,34,12,6,5,9,3,0,22,9,,1996-1997
57,0029600029,00,1610612762,UTA,Utah,34,10,15,12,8,3,0,16,4,,1996-1997
58,0029600030,00,1610612737,ATL,Atlanta,28,8,9,25,0,2,0,16,6,,1996-1997
59,0029600030,00,1610612757,POR,Portland,32,14,12,0,0,2,2,28,11,,1996-1997
60,0029600031,00,1610612752,NYK,New York,34,18,16,7,5,7,0,14,9,,1996-1997
61,0029600031,00,1610612747,LAL,Los Angeles,40,7,14,9,5,7,2,19,9,,1996-1997
62,0029600032,00,1610612755,PHI,Philadelphia,48,13,22,10,4,3,2,16,11,,1996-1997
63,0029600032,00,1610612765,DET,Detroit,38,21,8,2,5,4,1,20,8,,1996-1997
64,0029600033,00,1610612742,DAL,Dallas,40,16,25,18,2,3,1,15,12,,1996-1997
65,0029600033,00,1610612761,TOR,Toronto,42,12,28,5,3,3,0,18,9,,1996-1997
66,0029600034,00,1610612759,SAS,San Antonio,26,1,10,9,4,2,0,16,15,,1996-1997
67,0029600034,00,1610612739,CLE,Cleveland,40,13,8,17,4,2,2,17,14,,1996-1997
68,0029600035,00,1610612763,VAN,Vancouver,28,18,6,7,1,7,0,20,13,,1996-1997
69,0029600035,00,1610612741,CHI,Chicago,34,15,21,32,1,7,0,19,8,,1996-1997
70,0029600036,00,1610612746,LAC,Los Angeles,32,12,6,4,4,6,1,15,12,,1996-1997
71,0029600036,00,1610612743,DEN,Denver,32,10,6,12,3,5,1,23,11,,1996-1997
72,0029600037,00,1610612750,MIN,Minnesota,44,15,6,12,11,5,0,16,10,,1996-1997
73,0029600037,00,1610612756,PHX,Phoenix,42,15,12,6,11,5,0,14,7,,1996-1997
74,0029600038,00,1610612757,POR,Portland,50,14,8,20,0,1,0,18,6,,1996-1997
75,0029600038,00,1610612744,GSW,Golden State,32,16,6,0,0,1,1,21,11,,1996-1997
76,0029600039,00,1610612758,SAC,Sacramento,38,20,7,4,2,6,0,29,16,,1996-1997
77,0029600039,00,1610612745,HOU,Houston,38,7,8,29,2,6,1,22,11,,1996-1997
78,0029600040,00,1610612737,ATL,Atlanta,30,18,17,26,15,5,0,15,7,,1996-1997
79,0029600040,00,1610612760,SEA,Seattle,46,19,12,6,15,5,0,21,4,,1996-1997
80,0029600041,00,1610612738,BOS,Boston,56,13,22,10,2,3,0,15,12,,1996-1997
81,0029600041,00,1610612754,IND,Indiana,38,10,14,26,2,3,1,24,3,,1996-1997
82,0029600042,00,1610612759,SAS,San Antonio,44,14,18,7,4,8,1,12,6,,1996-1997
83,0029600042,00,1610612764,WAS,Washington,38,20,22,12,4,8,0,14,5,,1996-1997
84,0029600043,00,1610612748,MIA,Miami,42,19,8,15,4,5,1,14,8,,1996-1997
85,0029600043,00,1610612741,CHI,Chicago,22,19,8,16,4,5,2,13,7,,1996-1997
86,0029600044,00,1610612747,LAL,Los Angeles,48,13,14,8,8,8,0,16,6,,1996-1997
87,0029600044,00,1610612766,CHH,Charlotte,40,10,13,0,8,8,0,10,8,,1996-1997
88,0029600045,00,1610612742,DAL,Dallas,30,18,8,8,2,2,0,14,9,,1996-1997
89,0029600045,00,1610612765,DET,Detroit,32,15,9,28,2,2,3,15,9,,1996-1997
90,0029600046,00,1610612763,VAN,Vancouver,42,14,12,0,0,1,0,22,8,,1996-1997
91,0029600046,00,1610612749,MIL,Milwaukee,52,15,24,21,0,1,0,21,10,,1996-1997
92,0029600047,00,1610612753,ORL,Orlando,54,10,12,17,10,18,0,18,12,,1996-1997
93,0029600047,00,1610612751,NJN,New Jersey,42,32,20,8,10,18,0,21,5,,1996-1997
94,0029600048,00,1610612743,DEN,Denver,26,24,9,9,16,15,2,19,11,,1996-1997
95,0029600048,00,1610612745,HOU,Houston,40,19,7,9,16,15,3,17,14,,1996-1997
96,0029600049,00,1610612756,PHX,Phoenix,38,9,12,3,2,1,0,19,5,,1996-1997
97,0029600049,00,1610612760,SEA,Seattle,40,21,17,21,2,1,1,23,17,,1996-1997
98,0029600050,00,1610612744,GSW,Golden State,28,14,6,10,20,17,2,22,9,,1996-1997
99,0029600050,00,1610612752,NYK,New York,54,16,12,7,20,17,0,28,8,,1996-1997
100,0029600051,00,1610612737,ATL,Atlanta,30,17,8,4,10,10,0,17,9,,1996-1997
101,0029600051,00,1610612758,SAC,Sacramento,34,11,20,13,10,10,0,16,5,,1996-1997
102,0029600052,00,1610612757,POR,Portland,40,9,7,16,6,8,0,19,14,,1996-1997
103,0029600052,00,1610612750,MIN,Minnesota,38,17,2,2,5,8,1,9,13,,1996-1997
104,0029600053,00,1610612755,PHI,Philadelphia,52,17,19,12,8,9,1,18,20,,1996-1997
105,0029600053,00,1610612738,BOS,Boston,52,21,17,14,8,9,0,20,8,,1996-1997
106,0029600054,00,1610612764,WAS,Washington,54,27,17,4,1,2,0,7,9,,1996-1997
107,0029600054,00,1610612766,CHH,Charlotte,34,10,10,0,1,2,2,10,8,,1996-1997
108,0029600055,00,1610612751,NJN,New Jersey,46,14,15,4,9,7,1,22,4,,1996-1997
109,0029600055,00,1610612753,ORL,Orlando,34,13,17,15,9,7,0,18,12,,1996-1997
110,0029600056,00,1610612749,MIL,Milwaukee,40,10,4,2,4,8,0,20,4,,1996-1997
111,0029600056,00,1610612748,MIA,Miami,42,14,10,19,4,8,0,17,6,,1996-1997
112,0029600057,00,1610612747,LAL,Los Angeles,48,25,19,2,1,3,0,13,17,,1996-1997
113,0029600057,00,1610612761,TOR,Toronto,38,12,27,13,1,3,0,19,9,,1996-1997
114,0029600058,00,1610612739,CLE,Cleveland,40,18,12,30,2,3,0,18,11,,1996-1997
115,0029600058,00,1610612763,VAN,Vancouver,36,13,13,2,2,3,1,15,7,,1996-1997
116,0029600059,00,1610612765,DET,Detroit,22,11,0,5,3,3,0,14,7,0.0,1996-1997
117,0029600059,00,1610612741,CHI,Chicago,22,7,3,24,3,3,1,11,4,0.0,1996-1997
118,0029600060,00,1610612760,SEA,Seattle,38,19,16,19,0,0,0,12,5,,1996-1997
119,0029600060,00,1610612759,SAS,San Antonio,34,7,3,0,0,0,1,18,13,,1996-1997
120,0029600061,00,1610612744,GSW,Golden State,36,6,18,7,9,7,0,21,5,,1996-1997
121,0029600061,00,1610612743,DEN,Denver,46,12,15,10,10,8,1,19,13,,1996-1997
122,0029600062,00,1610612746,LAC,Los Angeles,30,12,4,1,2,4,1,21,14,,1996-1997
123,0029600062,00,1610612752,NYK,New York,26,15,8,12,2,4,0,32,10,,1996-1997
124,0029600063,00,1610612756,PHX,Phoenix,38,9,5,0,0,0,1,19,14,,1996-1997
125,0029600063,00,1610612755,PHI,Philadelphia,42,26,14,27,0,0,0,27,13,,1996-1997
126,0029600064,00,1610612749,MIL,Milwaukee,36,11,8,4,11,8,1,12,17,,1996-1997
127,0029600064,00,1610612766,CHH,Charlotte,30,5,5,0,11,8,0,10,8,,1996-1997
128,0029600065,00,1610612764,WAS,Washington,36,20,15,8,20,10,1,16,14,,1996-1997
129,0029600065,00,1610612754,IND,Indiana,48,17,18,4,20,10,0,18,9,,1996-1997
130,0029600066,00,1610612738,BOS,Boston,32,15,12,10,6,7,1,27,11,,1996-1997
131,0029600066,00,1610612741,CHI,Chicago,56,13,21,16,6,7,0,15,10,,1996-1997
132,0029600067,00,1610612742,DAL,Dallas,34,12,22,4,6,3,0,23,8,,1996-1997
133,0029600067,00,1610612748,MIA,Miami,48,17,16,17,6,3,0,17,11,,1996-1997
134,0029600068,00,1610612762,UTA,Utah,34,10,10,6,12,14,1,14,14,,1996-1997
135,0029600068,00,1610612745,HOU,Houston,42,10,6,9,12,14,1,16,12,,1996-1997
136,0029600069,00,1610612757,POR,Portland,44,15,9,9,7,14,0,22,14,,1996-1997
137,0029600069,00,1610612758,SAC,Sacramento,38,12,16,15,8,15,0,15,7,,1996-1997
138,0029600070,00,1610612743,DEN,Denver,34,10,15,5,15,2,1,23,6,33.0,1996-1997
139,0029600070,00,1610612739,CLE,Cleveland,40,15,6,29,15,2,0,16,6,16.0,1996-1997
140,0029600071,00,1610612750,MIN,Minnesota,20,11,2,7,5,4,0,15,9,,1996-1997
141,0029600071,00,1610612746,LAC,Los Angeles,36,17,8,14,5,4,2,16,13,,1996-1997
142,0029600072,00,1610612737,ATL,Atlanta,26,12,13,19,8,8,1,10,13,,1996-1997
143,0029600072,00,1610612747,LAL,Los Angeles,46,16,15,12,8,8,0,16,10,,1996-1997
144,0029600073,00,1610612759,SAS,San Antonio,42,7,9,1,2,0,0,10,7,,1996-1997
145,0029600073,00,1610612757,POR,Portland,44,16,14,18,2,0,0,17,11,,1996-1997
146,0029600074,00,1610612763,VAN,Vancouver,32,21,10,4,13,8,1,18,9,,1996-1997
147,0029600074,00,1610612752,NYK,New York,46,13,15,24,13,8,0,17,8,,1996-1997
148,0029600075,00,1610612743,DEN,Denver,28,9,14,23,1,1,2,28,15,,1996-1997
149,0029600075,00,1610612761,TOR,Toronto,38,11,15,2,1,1,1,22,10,,1996-1997
150,0029600076,00,1610612756,PHX,Phoenix,30,10,15,7,12,5,1,18,11,,1996-1997
151,0029600076,00,1610612741,CHI,Chicago,36,15,10,20,12,5,0,11,5,,1996-1997
152,0029600077,00,1610612762,UTA,Utah,46,19,20,31,0,0,0,17,10,,1996-1997
153,0029600077,00,1610612759,SAS,San Antonio,42,11,4,0,0,0,1,19,9,,1996-1997
154,0029600078,00,1610612758,SAC,Sacramento,44,14,24,4,3,5,0,17,12,,1996-1997
155,0029600078,00,1610612760,SEA,Seattle,42,13,24,21,3,5,0,17,6,,1996-1997
156,0029600079,00,1610612755,PHI,Philadelphia,28,18,5,8,15,17,0,16,17,,1996-1997
157,0029600079,00,1610612752,NYK,New York,48,18,6,3,15,17,1,15,8,,1996-1997
158,0029600080,00,1610612764,WAS,Washington,24,8,11,2,1,1,0,15,10,,1996-1997
159,0029600080,00,1610612765,DET,Detroit,24,14,10,26,1,1,1,16,7,,1996-1997
160,0029600081,00,1610612748,MIA,Miami,60,27,12,16,1,3,0,14,6,,1996-1997
161,0029600081,00,1610612766,CHH,Charlotte,36,21,0,0,1,3,3,23,10,,1996-1997
162,0029600082,00,1610612737,ATL,Atlanta,32,18,2,9,9,5,1,14,14,,1996-1997
163,0029600082,00,1610612739,CLE,Cleveland,26,14,6,7,9,5,0,18,7,,1996-1997
164,0029600083,00,1610612749,MIL,Milwaukee,46,21,18,10,9,13,0,17,9,,1996-1997
165,0029600083,00,1610612756,PHX,Phoenix,48,8,17,9,9,13,0,19,8,,1996-1997
166,0029600084,00,1610612757,POR,Portland,36,22,5,1,6,2,1,14,17,,1996-1997
167,0029600084,00,1610612750,MIN,Minnesota,46,21,13,13,6,2,0,15,14,,1996-1997
168,0029600085,00,1610612742,DAL,Dallas,52,17,27,31,3,1,3,22,7,,1996-1997
169,0029600085,00,1610612754,IND,Indiana,30,10,10,8,3,1,1,20,9,,1996-1997
170,0029600086,00,1610612745,HOU,Houston,50,28,8,7,12,13,1,18,17,,1996-1997
171,0029600086,00,1610612747,LAL,Los Angeles,52,35,6,12,12,13,0,14,13,,1996-1997
172,0029600087,00,1610612744,GSW,Golden State,30,13,10,11,10,9,0,19,12,,1996-1997
173,0029600087,00,1610612760,SEA,Seattle,70,13,16,20,10,9,0,9,14,,1996-1997
174,0029600088,00,1610612746,LAC,Los Angeles,52,17,21,10,1,2,1,16,14,,1996-1997
175,0029600088,00,1610612763,VAN,Vancouver,26,15,11,20,1,2,0,17,3,,1996-1997
176,0029600089,00,1610612738,BOS,Boston,44,6,30,27,1,1,3,25,5,,1996-1997
177,0029600089,00,1610612737,ATL,Atlanta,22,9,15,2,1,1,2,27,8,,1996-1997
178,0029600090,00,1610612751,NJN,New Jersey,52,19,8,5,8,4,0,31,4,,1996-1997
179,0029600090,00,1610612764,WAS,Washington,62,7,14,22,8,4,0,20,5,,1996-1997
180,0029600091,00,1610612761,TOR,Toronto,42,27,32,21,3,5,2,25,9,,1996-1997
181,0029600091,00,1610612755,PHI,Philadelphia,42,13,23,12,3,5,1,20,8,,1996-1997
182,0029600092,00,1610612757,POR,Portland,32,14,4,4,3,6,0,21,11,,1996-1997
183,0029600092,00,1610612739,CLE,Cleveland,32,10,9,21,3,6,1,15,6,,1996-1997
184,0029600093,00,1610612765,DET,Detroit,32,9,8,11,17,12,2,13,10,,1996-1997
185,0029600093,00,1610612743,DEN,Denver,32,13,9,2,16,11,1,14,11,,1996-1997
186,0029600094,00,1610612748,MIA,Miami,28,6,6,2,5,3,0,15,8,,1996-1997
187,0029600094,00,1610612741,CHI,Chicago,28,7,13,32,5,3,0,7,15,,1996-1997
188,0029600095,00,1610612747,LAL,Los Angeles,36,11,13,8,1,4,0,23,12,,1996-1997
189,0029600095,00,1610612759,SAS,San Antonio,46,17,19,20,1,4,2,22,7,,1996-1997
190,0029600096,00,1610612758,SAC,Sacramento,20,8,6,0,0,3,2,19,9,,1996-1997
191,0029600096,00,1610612762,UTA,Utah,46,11,7,39,0,3,0,16,12,,1996-1997
192,0029600097,00,1610612752,NYK,New York,48,15,17,8,3,3,0,24,8,,1996-1997
193,0029600097,00,1610612761,TOR,Toronto,32,8,3,12,3,3,6,19,9,,1996-1997
194,0029600098,00,1610612753,ORL,Orlando,46,18,16,13,6,5,0,11,11,,1996-1997
195,0029600098,00,1610612766,CHH,Charlotte,38,12,9,0,6,5,0,12,5,,1996-1997
196,0029600099,00,1610612750,MIN,Minnesota,38,10,19,12,5,5,0,20,6,,1996-1997
197,0029600099,00,1610612742,DAL,Dallas,48,16,17,8,5,5,0,21,10,,1996-1997
198,0029600100,00,1610612754,IND,Indiana,28,14,8,9,16,9,0,18,8,,1996-1997
199,0029600100,00,1610612745,HOU,Houston,38,14,3,3,16,9,1,21,15,,1996-1997
200,0029600101,00,1610612746,LAC,Los Angeles,28,13,9,4,4,2,1,21,11,,1996-1997
201,0029600101,00,1610612760,SEA,Seattle,38,10,10,16,4,2,0,16,6,,1996-1997
202,0029600102,00,1610612744,GSW,Golden State,48,11,10,13,5,12,1,12,10,,1996-1997
203,0029600102,00,1610612749,MIL,Milwaukee,50,16,2,8,5,12,2,18,3,,1996-1997
204,0029600103,00,1610612763,VAN,Vancouver,30,16,15,9,8,3,0,11,9,,1996-1997
205,0029600103,00,1610612756,PHX,Phoenix,44,18,9,7,8,3,1,23,13,,1996-1997
206,0029600104,00,1610612743,DEN,Denver,24,25,16,7,10,7,2,22,9,,1996-1997
207,0029600104,00,1610612738,BOS,Boston,44,10,17,14,9,6,0,18,10,,1996-1997
208,0029600105,00,1610612757,POR,Portland,44,9,10,10,3,9,0,14,14,,1996-1997
209,0029600105,00,1610612751,NJN,New Jersey,26,20,6,9,3,9,0,20,12,,1996-1997
210,0029600106,00,1610612755,PHI,Philadelphia,40,13,20,10,8,5,0,22,8,,1996-1997
211,0029600106,00,1610612739,CLE,Cleveland,44,9,8,16,8,5,0,14,9,,1996-1997
212,0029600107,00,1610612741,CHI,Chicago,46,18,13,37,0,1,0,20,11,,1996-1997
213,0029600107,00,1610612766,CHH,Charlotte,30,11,11,0,0,1,0,14,7,,1996-1997
214,0029600108,00,1610612737,ATL,Atlanta,22,13,10,8,5,0,0,17,9,,1996-1997
215,0029600108,00,1610612748,MIA,Miami,26,9,6,18,5,0,1,15,7,,1996-1997
216,0029600109,00,1610612764,WAS,Washington,24,15,6,5,4,3,0,16,4,,1996-1997
217,0029600109,00,1610612765,DET,Detroit,34,12,6,19,4,3,2,14,7,,1996-1997
218,0029600110,00,1610612759,SAS,San Antonio,34,3,8,2,1,3,0,13,6,,1996-1997
219,0029600110,00,1610612754,IND,Indiana,42,14,19,26,1,3,3,20,14,,1996-1997
220,0029600111,00,1610612763,VAN,Vancouver,44,19,17,8,15,9,0,8,6,,1996-1997
221,0029600111,00,1610612762,UTA,Utah,56,16,19,15,15,9,0,18,5,,1996-1997
222,0029600112,00,1610612746,LAC,Los Angeles,54,18,10,0,0,2,0,22,11,,1996-1997
223,0029600112,00,1610612747,LAL,Los Angeles,52,9,12,15,0,2,0,20,9,,1996-1997
224,0029600113,00,1610612758,SAC,Sacramento,44,10,10,7,5,2,0,14,7,,1996-1997
225,0029600113,00,1610612749,MIL,Milwaukee,30,11,4,15,5,2,0,11,9,,1996-1997
226,0029600114,00,1610612750,MIN,Minnesota,28,14,7,10,11,9,1,22,13,0.0,1996-1997
227,0029600114,00,1610612752,NYK,New York,32,8,10,5,11,9,0,27,9,0.0,1996-1997
228,0029600115,00,1610612743,DEN,Denver,34,17,5,3,3,8,2,18,14,,1996-1997
229,0029600115,00,1610612751,NJN,New Jersey,46,19,19,18,3,8,0,16,15,,1996-1997
230,0029600116,00,1610612738,BOS,Boston,44,5,20,13,3,6,2,13,14,,1996-1997
231,0029600116,00,1610612764,WAS,Washington,56,15,13,14,3,6,0,9,5,,1996-1997
232,0029600117,00,1610612761,TOR,Toronto,42,9,10,4,10,6,0,17,8,,1996-1997
233,0029600117,00,1610612753,ORL,Orlando,36,24,11,11,10,6,0,19,6,,1996-1997
234,0029600118,00,1610612755,PHI,Philadelphia,28,6,15,5,8,3,2,22,10,,1996-1997
235,0029600118,00,1610612748,MIA,Miami,32,19,15,13,7,3,0,23,6,,1996-1997
236,0029600119,00,1610612765,DET,Detroit,38,9,2,7,18,19,1,10,6,,1996-1997
237,0029600119,00,1610612739,CLE,Cleveland,26,9,6,5,18,19,2,12,8,,1996-1997
238,0029600120,00,1610612737,ATL,Atlanta,34,9,5,1,2,2,1,13,12,,1996-1997
239,0029600120,00,1610612741,CHI,Chicago,42,16,19,28,2,2,0,10,7,,1996-1997
240,0029600121,00,1610612742,DAL,Dallas,38,20,13,8,4,6,0,19,10,0.0,1996-1997
241,0029600121,00,1610612762,UTA,Utah,24,9,3,14,3,6,0,18,8,0.0,1996-1997
242,0029600122,00,1610612744,GSW,Golden State,56,14,31,3,2,7,1,18,3,,1996-1997
243,0029600122,00,1610612745,HOU,Houston,54,15,13,17,2,7,0,28,5,,1996-1997
244,0029600123,00,1610612760,SEA,Seattle,44,12,14,18,0,0,0,10,8,,1996-1997
245,0029600123,00,1610612758,SAC,Sacramento,38,23,6,0,0,0,1,21,11,,1996-1997
246,0029600124,00,1610612754,IND,Indiana,22,6,16,7,6,7,1,10,5,,1996-1997
247,0029600124,00,1610612757,POR,Portland,40,6,9,12,6,7,2,14,5,,1996-1997
248,0029600125,00,1610612759,SAS,San Antonio,52,18,8,13,5,5,0,12,11,,1996-1997
249,0029600125,00,1610612744,GSW,Golden State,42,19,12,19,5,5,2,16,6,,1996-1997
250,0029600126,00,1610612756,PHX,Phoenix,38,12,7,8,1,2,0,14,5,,1996-1997
251,0029600126,00,1610612747,LAL,Los Angeles,32,10,18,14,1,2,0,20,13,,1996-1997
252,0029600127,00,1610612746,LAC,Los Angeles,54,14,22,8,14,9,0,17,11,,1996-1997
253,0029600127,00,1610612749,MIL,Milwaukee,36,13,21,7,14,9,0,14,8,,1996-1997
254,0029600128,00,1610612760,SEA,Seattle,42,10,20,15,4,5,1,15,11,,1996-1997
255,0029600128,00,1610612763,VAN,Vancouver,32,24,5,6,4,5,1,26,6,,1996-1997
256,0029600129,00,1610612758,SAC,Sacramento,52,33,10,5,32,13,0,15,7,,1996-1997
257,0029600129,00,1610612763,VAN,Vancouver,32,12,11,8,31,13,0,12,11,,1996-1997
258,0029600130,00,1610612753,ORL,Orlando,30,15,7,0,0,0,2,17,9,,1996-1997
259,0029600130,00,1610612752,NYK,New York,40,14,20,25,0,0,0,27,10,,1996-1997
260,0029600131,00,1610612761,TOR,Toronto,20,24,29,1,2,1,2,22,12,,1996-1997
261,0029600131,00,1610612760,SEA,Seattle,52,21,35,27,2,1,0,21,16,,1996-1997
262,0029600132,00,1610612739,CLE,Cleveland,24,14,9,12,4,1,1,14,6,,1996-1997
263,0029600132,00,1610612737,ATL,Atlanta,22,7,5,1,4,1,0,16,9,,1996-1997
264,0029600133,00,1610612742,DAL,Dallas,38,13,15,7,19,19,1,21,10,,1996-1997
265,0029600133,00,1610612749,MIL,Milwaukee,46,7,12,5,19,19,1,12,12,,1996-1997
266,0029600134,00,1610612750,MIN,Minnesota,48,13,17,6,1,2,1,13,8,,1996-1997
267,0029600134,00,1610612745,HOU,Houston,54,13,22,36,1,2,0,15,8,,1996-1997
268,0029600135,00,1610612743,DEN,Denver,36,16,14,2,3,1,0,24,7,,1996-1997
269,0029600135,00,1610612748,MIA,Miami,42,6,17,24,3,1,0,15,9,,1996-1997
270,0029600136,00,1610612744,GSW,Golden State,30,14,15,9,12,10,1,16,6,,1996-1997
271,0029600136,00,1610612747,LAL,Los Angeles,64,9,19,7,12,10,0,13,10,,1996-1997
272,0029600137,00,1610612757,POR,Portland,40,23,9,10,8,7,0,9,7,,1996-1997
273,0029600137,00,1610612758,SAC,Sacramento,40,9,7,8,8,7,0,18,7,,1996-1997
274,0029600138,00,1610612738,BOS,Boston,34,16,14,6,5,1,1,22,6,,1996-1997
275,0029600138,00,1610612765,DET,Detroit,40,14,15,31,5,1,2,16,6,,1996-1997
276,0029600139,00,1610612755,PHI,Philadelphia,18,18,12,5,15,6,0,22,8,,1996-1997
277,0029600139,00,1610612754,IND,Indiana,42,15,9,12,15,6,0,15,7,,1996-1997
278,0029600140,00,1610612764,WAS,Washington,44,34,8,5,11,13,0,20,10,,1996-1997
279,0029600140,00,1610612760,SEA,Seattle,44,17,19,16,11,13,1,22,14,,1996-1997
280,0029600141,00,1610612752,NYK,New York,26,8,7,13,9,8,3,23,10,,1996-1997
281,0029600141,00,1610612766,CHH,Charlotte,42,16,10,0,9,8,0,17,12,,1996-1997
282,0029600142,00,1610612746,LAC,Los Angeles,40,12,8,14,5,0,1,16,12,,1996-1997
