,GID,GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,GAME_STATUS_ID,GAME_STATUS_TEXT,GAMECODE,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,LIVE_PERIOD,LIVE_PC_TIME,NATL_TV_BROADCASTER_ABBREVIATION,LIVE_PERIOD_TIME_BCAST,WH_STATUS
0,0028700001,1987-11-06T00:00:00,,0028700001,3, ,19871106/GOSSAC,1610612758,1610612744,1987-1988,4,,,Q4  - ,1
1,0028700002,1987-11-06T00:00:00,,0028700002,3, ,19871106/UTHDAL,1610612742,1610612762,1987-1988,4,,,Q4  - ,1
2,0028700003,1987-11-06T00:00:00,,0028700003,3, ,19871106/INDPHL,1610612755,1610612754,1987-1988,4,,,Q4  - ,1
3,0028700004,1987-11-06T00:00:00,,0028700004,3, ,19871106/SEALAL,1610612747,1610612760,1987-1988,4,,,Q4  - ,1
4,0028700005,1987-11-06T00:00:00,,0028700005,3, ,19871106/LACDEN,1610612743,1610612746,1987-1988,4,,,Q4  - ,1
5,0028700006,1987-11-06T00:00:00,,0028700006,3, ,19871106/CLENJN,1610612751,1610612739,1987-1988,4,,,Q4  - ,1
6,0028700007,1987-11-06T00:00:00,,0028700007,3, ,19871106/WASATL,1610612737,1610612764,1987-1988,4,,,Q4  - ,1
7,0028700008,1987-11-06T00:00:00,,0028700008,3, ,19871106/MILBOS,1610612738,1610612749,1987-1988,4,,,Q4  - ,1
8,0028700009,1987-11-06T00:00:00,,0028700009,3, ,19871106/SANHOU,1610612745,1610612759,1987-1988,4,,,Q4  - ,1
9,0028700010,1987-11-06T00:00:00,,0028700010,3, ,19871106/NYKDET,1610612765,1610612752,1987-1988,4,,,Q4  - ,1
10,0028700011,1987-11-06T00:00:00,,0028700011,3, ,19871106/PHXPOR,1610612757,1610612756,1987-1988,4,,,Q4  - ,1
11,0028700012,1987-11-07T00:00:00,,0028700012,3, ,19871107/DETMIL,1610612749,1610612765,1987-1988,4,,,Q4  - ,1
12,0028700013,1987-11-07T00:00:00,,0028700013,3, ,19871107/NYKIND,1610612754,1610612752,1987-1988,4,,,Q4  - ,1
13,0028700014,1987-11-07T00:00:00,,0028700014,3, ,19871107/CLEATL,1610612737,1610612739,1987-1988,4,,,Q4  - ,1
14,0028700015,1987-11-07T00:00:00,,0028700015,3, ,19871107/PORLAC,1610612746,1610612757,1987-1988,4,,,Q4  - ,1
15,0028700016,1987-11-07T00:00:00,,0028700016,3, ,19871107/PHLCHI,1610612741,1610612755,1987-1988,4,,,Q4  - ,1
16,0028700017,1987-11-07T00:00:00,,0028700017,3, ,19871107/DALSAN,1610612759,1610612742,1987-1988,4,,,Q4  - ,1
17,0028700018,1987-11-07T00:00:00,,0028700018,3, ,19871107/PHXSEA,1610612760,1610612756,1987-1988,4,,,Q4  - ,1
