,GID,GAME_ID,LAST_GAME_ID,LAST_GAME_DATE_EST,LAST_GAME_HOME_TEAM_ID,LAST_GAME_HOME_TEAM_CITY,LAST_GAME_HOME_TEAM_NAME,LAST_GAME_HOME_TEAM_ABBREVIATION,LAST_GAME_HOME_TEAM_POINTS,LAST_GAME_VISITOR_TEAM_ID,LAST_GAME_VISITOR_TEAM_CITY,LAST_GAME_VISITOR_TEAM_NAME,LAST_GAME_VISITOR_TEAM_CITY1,LAST_GAME_VISITOR_TEAM_POINTS,SEASON
0,0028700001,0028700001,0028600893,1987-04-11T00:00:00,1610612758,Sacramento,Kings,SAC,118,1610612744,Golden State,Warriors,GOS,124,1987-1988
1,0028700002,0028700002,0028600875,1987-04-08T00:00:00,1610612742,Dallas,Mavericks,DAL,90,1610612762,Utah,Jazz,UTH,103,1987-1988
2,0028700003,0028700003,0028600930,1987-04-17T00:00:00,1610612755,Philadelphia,76ers,PHL,111,1610612754,Indiana,Pacers,IND,115,1987-1988
3,0028700004,0028700004,0048600062,1987-05-25T00:00:00,1610612747,Los Angeles,Lakers,LAL,133,1610612760,Seattle,SuperSonics,SEA,102,1987-1988
4,0028700005,0028700005,0028600787,1987-03-24T00:00:00,1610612743,Denver,Nuggets,DEN,128,1610612746,Los Angeles,Clippers,LAC,119,1987-1988
5,0028700006,0028700006,0028600909,1987-04-14T00:00:00,1610612751,New Jersey,Nets,NJN,95,1610612739,Cleveland,Cavaliers,CLE,113,1987-1988
6,0028700007,0028700007,0028600789,1987-03-24T00:00:00,1610612737,Atlanta,Hawks,ATL,96,1610612764,Washington,Bullets,WAS,87,1987-1988
7,0028700008,0028700008,0048600055,1987-05-17T00:00:00,1610612738,Boston,Celtics,BOS,119,1610612749,Milwaukee,Bucks,MIL,113,1987-1988
8,0028700009,0028700009,0028600786,1987-03-24T00:00:00,1610612745,Houston,Rockets,HOU,97,1610612759,San Antonio,Spurs,SAN,103,1987-1988
9,0028700010,0028700010,0028600914,1987-04-15T00:00:00,1610612765,Detroit,Pistons,DET,118,1610612752,New York,Knicks,NYK,114,1987-1988
10,0028700011,0028700011,0028600880,1987-04-09T00:00:00,1610612757,Portland,Trail Blazers,POR,122,1610612756,Phoenix,Suns,PHX,128,1987-1988
11,0028700012,0028700012,0028600935,1987-04-18T00:00:00,1610612749,Milwaukee,Bucks,MIL,124,1610612765,Detroit,Pistons,DET,110,1987-1988
12,0028700013,0028700013,0028600853,1987-04-04T00:00:00,1610612754,Indiana,Pacers,IND,108,1610612752,New York,Knicks,NYK,112,1987-1988
13,0028700014,0028700014,0028600862,1987-04-06T00:00:00,1610612737,Atlanta,Hawks,ATL,110,1610612739,Cleveland,Cavaliers,CLE,105,1987-1988
14,0028700015,0028700015,0028600899,1987-04-12T00:00:00,1610612746,Los Angeles,Clippers,LAC,100,1610612757,Portland,Trail Blazers,POR,113,1987-1988
15,0028700016,0028700016,0028600886,1987-04-10T00:00:00,1610612741,Chicago,Bulls,CHI,96,1610612755,Philadelphia,76ers,PHL,98,1987-1988
16,0028700017,0028700017,0028600647,1987-02-28T00:00:00,1610612759,San Antonio,Spurs,SAN,123,1610612742,Dallas,Mavericks,DAL,98,1987-1988
17,0028700018,0028700018,0028600867,1987-04-07T00:00:00,1610612760,Seattle,SuperSonics,SEA,125,1610612756,Phoenix,Suns,PHX,127,1987-1988
18,0028700019,0028700019,0028600870,1987-04-07T00:00:00,1610612744,Golden State,Warriors,GOS,126,1610612743,Denver,Nuggets,DEN,129,1987-1988
19,0028700020,0028700020,0028600831,1987-04-01T00:00:00,1610612764,Washington,Bullets,WAS,86,1610612738,Boston,Celtics,BOS,103,1987-1988
20,0028700021,0028700021,0028600864,1987-04-06T00:00:00,1610612762,Utah,Jazz,UTH,104,1610612758,Sacramento,Kings,SAC,110,1987-1988
21,0028700022,0028700022,0028600824,1987-03-31T00:00:00,1610612747,Los Angeles,Lakers,LAL,111,1610612745,Houston,Rockets,HOU,96,1987-1988
22,0028700023,0028700023,0028600900,1987-04-12T00:00:00,1610612752,New York,Knicks,NYK,107,1610612738,Boston,Celtics,BOS,119,1987-1988
23,0028700024,0028700024,0048600025,1987-04-30T00:00:00,1610612760,Seattle,SuperSonics,SEA,124,1610612742,Dallas,Mavericks,DAL,98,1987-1988
24,0028700025,0028700025,0028600794,1987-03-25T00:00:00,1610612746,Los Angeles,Clippers,LAC,111,1610612762,Utah,Jazz,UTH,101,1987-1988
25,0028700026,0028700026,0028600871,1987-04-07T00:00:00,1610612749,Milwaukee,Bucks,MIL,95,1610612764,Washington,Bullets,WAS,94,1987-1988
26,0028700027,0028700027,0028600923,1987-04-16T00:00:00,1610612758,Sacramento,Kings,SAC,123,1610612743,Denver,Nuggets,DEN,117,1987-1988
27,0028700028,0028700028,0028600839,1987-04-02T00:00:00,1610612754,Indiana,Pacers,IND,73,1610612765,Detroit,Pistons,DET,119,1987-1988
28,0028700029,0028700029,0028600921,1987-04-16T00:00:00,1610612737,Atlanta,Hawks,ATL,117,1610612741,Chicago,Bulls,CHI,114,1987-1988
29,0028700030,0028700030,0028600926,1987-04-17T00:00:00,1610612759,San Antonio,Spurs,SAN,115,1610612747,Los Angeles,Lakers,LAL,103,1987-1988
30,0028700031,0028700031,0028600919,1987-04-15T00:00:00,1610612756,Phoenix,Suns,PHX,119,1610612744,Golden State,Warriors,GOS,116,1987-1988
31,0028700032,0028700032,0048600026,1987-04-30T00:00:00,1610612757,Portland,Trail Blazers,POR,101,1610612745,Houston,Rockets,HOU,113,1987-1988
32,0028700033,0028700033,0028600917,1987-04-15T00:00:00,1610612738,Boston,Celtics,BOS,108,1610612754,Indiana,Pacers,IND,85,1987-1988
33,0028700034,0028700034,0028600841,1987-04-03T00:00:00,1610612752,New York,Knicks,NYK,89,1610612737,Atlanta,Hawks,ATL,126,1987-1988
34,0028700035,0028700035,0028700428,1988-01-24T00:00:00,1610612764,Washington,Bullets,WAS,131,1610612755,Philadelphia,76ers,PHL,99,1987-1988
35,0028700036,0028700036,0028600891,1987-04-11T00:00:00,1610612739,Cleveland,Cavaliers,CLE,93,1610612749,Milwaukee,Bucks,MIL,121,1987-1988
36,0028700037,0028700037,0028700031,1987-11-10T00:00:00,1610612744,Golden State,Warriors,GOS,109,1610612756,Phoenix,Suns,PHX,123,1987-1988
37,0028700038,0028700038,0028700002,1987-11-06T00:00:00,1610612762,Utah,Jazz,UTH,93,1610612742,Dallas,Mavericks,DAL,95,1987-1988
38,0028700039,0028700039,0028600797,1987-03-26T00:00:00,1610612751,New Jersey,Nets,NJN,109,1610612741,Chicago,Bulls,CHI,107,1987-1988
39,0028700040,0028700040,0028600911,1987-04-14T00:00:00,1610612743,Denver,Nuggets,DEN,142,1610612757,Portland,Trail Blazers,POR,114,1987-1988
40,0028700041,0028700041,0028600882,1987-04-09T00:00:00,1610612747,Los Angeles,Lakers,LAL,118,1610612746,Los Angeles,Clippers,LAC,100,1987-1988
41,0028700042,0028700042,0028600740,1987-03-16T00:00:00,1610612759,San Antonio,Spurs,SAN,111,1610612760,Seattle,SuperSonics,SEA,122,1987-1988
42,0028700043,0028700043,0028600879,1987-04-09T00:00:00,1610612758,Sacramento,Kings,SAC,102,1610612745,Houston,Rockets,HOU,112,1987-1988
43,0028700044,0028700044,0028600925,1987-04-17T00:00:00,1610612764,Washington,Bullets,WAS,142,1610612752,New York,Knicks,NYK,110,1987-1988
44,0028700045,0028700045,0028700039,1987-11-11T00:00:00,1610612741,Chicago,Bulls,CHI,105,1610612751,New Jersey,Nets,NJN,96,1987-1988
45,0028700046,0028700046,0028600873,1987-04-07T00:00:00,1610612738,Boston,Celtics,BOS,83,1610612739,Cleveland,Cavaliers,CLE,107,1987-1988
46,0028700047,0028700047,0028700024,1987-11-10T00:00:00,1610612742,Dallas,Mavericks,DAL,117,1610612760,Seattle,SuperSonics,SEA,101,1987-1988
47,0028700048,0028700048,0028600942,1987-04-19T00:00:00,1610612746,Los Angeles,Clippers,LAC,85,1610612744,Golden State,Warriors,GOS,105,1987-1988
48,0028700049,0028700049,0028600845,1987-04-03T00:00:00,1610612762,Utah,Jazz,UTH,98,1610612756,Phoenix,Suns,PHX,112,1987-1988
49,0028700050,0028700050,0028600729,1987-03-14T00:00:00,1610612755,Philadelphia,76ers,PHL,95,1610612765,Detroit,Pistons,DET,98,1987-1988
50,0028700051,0028700051,0028600897,1987-04-12T00:00:00,1610612741,Chicago,Bulls,CHI,116,1610612754,Indiana,Pacers,IND,95,1987-1988
51,0028700052,0028700052,0028600633,1987-02-25T00:00:00,1610612739,Cleveland,Cavaliers,CLE,105,1610612765,Detroit,Pistons,DET,106,1987-1988
52,0028700053,0028700053,0028600546,1987-02-10T00:00:00,1610612742,Dallas,Mavericks,DAL,135,1610612757,Portland,Trail Blazers,POR,115,1987-1988
53,0028700054,0028700054,0028600889,1987-04-10T00:00:00,1610612752,New York,Knicks,NYK,93,1610612749,Milwaukee,Bucks,MIL,132,1987-1988
54,0028700055,0028700055,0028600876,1987-04-08T00:00:00,1610612737,Atlanta,Hawks,ATL,110,1610612755,Philadelphia,76ers,PHL,92,1987-1988
55,0028700056,0028700056,0028600895,1987-04-11T00:00:00,1610612756,Phoenix,Suns,PHX,136,1610612759,San Antonio,Spurs,SAN,116,1987-1988
56,0028700057,0028700057,0048600049,1987-05-12T00:00:00,1610612744,Golden State,Warriors,GOS,106,1610612747,Los Angeles,Lakers,LAL,118,1987-1988
57,0028700058,0028700058,0028600770,1987-03-21T00:00:00,1610612745,Houston,Rockets,HOU,108,1610612762,Utah,Jazz,UTH,125,1987-1988
58,0028700059,0028700059,0028700027,1987-11-10T00:00:00,1610612743,Denver,Nuggets,DEN,123,1610612758,Sacramento,Kings,SAC,134,1987-1988
59,0028700060,0028700060,0028600877,1987-04-08T00:00:00,1610612751,New Jersey,Nets,NJN,109,1610612764,Washington,Bullets,WAS,118,1987-1988
60,0028700061,0028700061,0048600052,1987-05-14T00:00:00,1610612745,Houston,Rockets,HOU,125,1610612760,Seattle,SuperSonics,SEA,128,1987-1988
61,0028700062,0028700062,0028600833,1987-04-01T00:00:00,1610612749,Milwaukee,Bucks,MIL,104,1610612737,Atlanta,Hawks,ATL,92,1987-1988
62,0028700063,0028700063,0028700030,1987-11-10T00:00:00,1610612747,Los Angeles,Lakers,LAL,133,1610612759,San Antonio,Spurs,SAN,124,1987-1988
63,0028700064,0028700064,0028700033,1987-11-11T00:00:00,1610612754,Indiana,Pacers,IND,106,1610612738,Boston,Celtics,BOS,120,1987-1988
64,0028700065,0028700065,0028600611,1987-02-22T00:00:00,1610612758,Sacramento,Kings,SAC,101,1610612754,Indiana,Pacers,IND,103,1987-1988
65,0028700066,0028700066,0028700046,1987-11-13T00:00:00,1610612739,Cleveland,Cavaliers,CLE,114,1610612738,Boston,Celtics,BOS,128,1987-1988
