,GID,GAME_ID,HOME_TEAM_ID,VISITOR_TEAM_ID,GAME_DATE_EST,HOME_TEAM_WINS,HOME_TEAM_LOSSES,SERIES_LEADER,SEASON
0,0021000001,0021000001,1610612738,1610612748,2010-10-26T00:00:00,3,1,Boston,2010-2011
1,0021000002,0021000002,1610612757,1610612756,2010-10-26T00:00:00,3,1,Portland,2010-2011
2,0021000003,0021000003,1610612747,1610612745,2010-10-26T00:00:00,2,1,L.A. Lakers,2010-2011
3,0021000004,0021000004,1610612739,1610612738,2010-10-27T00:00:00,1,2,Boston,2010-2011
4,0021000005,0021000005,1610612751,1610612765,2010-10-27T00:00:00,2,2,Tied,2010-2011
5,0021000006,0021000006,1610612755,1610612748,2010-10-27T00:00:00,0,3,Miami,2010-2011
6,0021000007,0021000007,1610612761,1610612752,2010-10-27T00:00:00,0,4,New York,2010-2011
7,0021000008,0021000008,1610612763,1610612737,2010-10-27T00:00:00,0,2,Atlanta,2010-2011
8,0021000009,0021000009,1610612750,1610612758,2010-10-27T00:00:00,1,2,Sacramento,2010-2011
9,0021000010,0021000010,1610612740,1610612749,2010-10-27T00:00:00,2,0,New Orleans,2010-2011
10,0021000011,0021000011,1610612760,1610612741,2010-10-27T00:00:00,1,1,Tied,2010-2011
11,0021000012,0021000012,1610612742,1610612766,2010-10-27T00:00:00,2,0,Dallas,2010-2011
12,0021000013,0021000013,1610612759,1610612754,2010-10-27T00:00:00,2,0,San Antonio,2010-2011
13,0021000014,0021000014,1610612743,1610612762,2010-10-27T00:00:00,2,2,Tied,2010-2011
14,0021000015,0021000015,1610612744,1610612745,2010-10-27T00:00:00,1,3,Houston,2010-2011
15,0021000016,0021000016,1610612746,1610612757,2010-10-27T00:00:00,0,3,Portland,2010-2011
16,0021000017,0021000017,1610612753,1610612764,2010-10-28T00:00:00,4,0,Orlando,2010-2011
17,0021000018,0021000018,1610612762,1610612756,2010-10-28T00:00:00,0,3,Phoenix,2010-2011
18,0021000019,0021000019,1610612766,1610612754,2010-10-29T00:00:00,0,4,Indiana,2010-2011
19,0021000020,0021000020,1610612751,1610612758,2010-10-29T00:00:00,1,1,Tied,2010-2011
20,0021000021,0021000021,1610612755,1610612737,2010-10-29T00:00:00,2,2,Tied,2010-2011
21,0021000022,0021000022,1610612761,1610612739,2010-10-29T00:00:00,2,1,Toronto,2010-2011
22,0021000023,0021000023,1610612738,1610612752,2010-10-29T00:00:00,4,0,Boston,2010-2011
23,0021000024,0021000024,1610612765,1610612760,2010-10-29T00:00:00,0,2,Oklahoma City,2010-2011
