,GID,GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY_NAME,TEAM_NICKNAME,TEAM_WINS_LOSSES,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS_OT5,PTS_OT6,PTS_OT7,PTS_OT8,PTS_OT9,PTS_OT10,PTS,SEASON
0,0020800001,2008-10-28T00:00:00,1,0020800001,1610612738,BOS,Boston,Celtics,1-0,22,21,24,23,0,0,0,0,,,,,,,90,2008-2009
1,0020800001,2008-10-28T00:00:00,1,0020800001,1610612739,CLE,Cleveland,Cavaliers,0-1,28,22,13,22,0,0,0,0,,,,,,,85,2008-2009
2,0020800002,2008-10-28T00:00:00,2,0020800002,1610612741,CHI,Chicago,Bulls,1-0,26,29,27,26,0,0,0,0,,,,,,,108,2008-2009
3,0020800002,2008-10-28T00:00:00,2,0020800002,1610612749,MIL,Milwaukee,Bucks,0-1,26,26,23,20,0,0,0,0,,,,,,,95,2008-2009
4,0020800003,2008-10-28T00:00:00,3,0020800003,1610612747,LAL,Los Angeles,Lakers,1-0,24,25,23,24,0,0,0,0,,,,,,,96,2008-2009
5,0020800003,2008-10-28T00:00:00,3,0020800003,1610612757,POR,Portland,Trail Blazers,0-1,14,20,19,23,0,0,0,0,,,,,,,76,2008-2009
6,0020800004,2008-10-29T00:00:00,2,0020800004,1610612737,ATL,Atlanta,Hawks,1-0,26,21,27,25,0,0,0,0,,,,,,,99,2008-2009
7,0020800004,2008-10-29T00:00:00,2,0020800004,1610612753,ORL,Orlando,Magic,0-1,13,27,15,30,0,0,0,0,,,,,,,85,2008-2009
8,0020800006,2008-10-29T00:00:00,3,0020800006,1610612751,NJN,New Jersey,Nets,1-0,23,21,25,26,0,0,0,0,,,,,,,95,2008-2009
9,0020800006,2008-10-29T00:00:00,3,0020800006,1610612764,WAS,Washington,Wizards,0-1,23,23,21,18,0,0,0,0,,,,,,,85,2008-2009
10,0020800007,2008-10-29T00:00:00,4,0020800007,1610612748,MIA,Miami,Heat,0-1,27,18,30,40,0,0,0,0,,,,,,,115,2008-2009
11,0020800007,2008-10-29T00:00:00,4,0020800007,1610612752,NYK,New York,Knicks,1-0,28,32,31,29,0,0,0,0,,,,,,,120,2008-2009
12,0020800008,2008-10-29T00:00:00,5,0020800008,1610612754,IND,Indiana,Pacers,0-1,17,23,24,30,0,0,0,0,,,,,,,94,2008-2009
13,0020800008,2008-10-29T00:00:00,5,0020800008,1610612765,DET,Detroit,Pistons,1-0,23,27,25,25,0,0,0,0,,,,,,,100,2008-2009
14,0020800009,2008-10-29T00:00:00,6,0020800009,1610612750,MIN,Minnesota,Timberwolves,1-0,33,23,20,22,0,0,0,0,,,,,,,98,2008-2009
15,0020800009,2008-10-29T00:00:00,6,0020800009,1610612758,SAC,Sacramento,Kings,0-1,32,17,28,19,0,0,0,0,,,,,,,96,2008-2009
16,0020800011,2008-10-29T00:00:00,8,0020800011,1610612756,PHX,Phoenix,Suns,1-0,19,30,25,29,0,0,0,0,,,,,,,103,2008-2009
17,0020800011,2008-10-29T00:00:00,8,0020800011,1610612759,SAS,San Antonio,Spurs,0-1,16,30,27,25,0,0,0,0,,,,,,,98,2008-2009
18,0020800012,2008-10-29T00:00:00,9,0020800012,1610612745,HOU,Houston,Rockets,1-0,26,17,15,24,0,0,0,0,,,,,,,82,2008-2009
19,0020800012,2008-10-29T00:00:00,9,0020800012,1610612763,MEM,Memphis,Grizzlies,0-1,18,19,20,14,0,0,0,0,,,,,,,71,2008-2009
20,0020800013,2008-10-29T00:00:00,10,0020800013,1610612743,DEN,Denver,Nuggets,0-1,27,19,21,27,0,0,0,0,,,,,,,94,2008-2009
21,0020800013,2008-10-29T00:00:00,10,0020800013,1610612762,UTA,Utah,Jazz,1-0,28,22,25,23,0,0,0,0,,,,,,,98,2008-2009
22,0020800014,2008-10-29T00:00:00,11,0020800014,1610612740,NOH,New Orleans,Hornets,1-0,27,29,29,23,0,0,0,0,,,,,,,108,2008-2009
23,0020800014,2008-10-29T00:00:00,11,0020800014,1610612744,GSW,Golden State,Warriors,0-1,34,23,27,19,0,0,0,0,,,,,,,103,2008-2009
24,0020800015,2008-10-29T00:00:00,12,0020800015,1610612746,LAC,Los Angeles,Clippers,0-1,27,17,13,22,0,0,0,0,,,,,,,79,2008-2009
25,0020800015,2008-10-29T00:00:00,12,0020800015,1610612747,LAL,Los Angeles,Lakers,2-0,30,29,26,32,0,0,0,0,,,,,,,117,2008-2009
26,0020800016,2008-10-30T00:00:00,1,0020800016,1610612739,CLE,Cleveland,Cavaliers,1-1,25,25,18,28,0,0,0,0,,,,,,,96,2008-2009
27,0020800016,2008-10-30T00:00:00,1,0020800016,1610612766,CHA,Charlotte,Bobcats,0-1,16,17,26,20,0,0,0,0,,,,,,,79,2008-2009
28,0020800017,2008-10-30T00:00:00,2,0020800017,1610612742,DAL,Dallas,Mavericks,0-1,33,26,27,16,0,0,0,0,,,,,,,102,2008-2009
29,0020800017,2008-10-30T00:00:00,2,0020800017,1610612745,HOU,Houston,Rockets,2-0,32,30,23,27,0,0,0,0,,,,,,,112,2008-2009
30,0020800018,2008-10-30T00:00:00,3,0020800018,1610612740,NOH,New Orleans,Hornets,2-0,30,26,25,27,0,0,0,0,,,,,,,108,2008-2009
31,0020800018,2008-10-30T00:00:00,3,0020800018,1610612756,PHX,Phoenix,Suns,1-1,23,21,25,26,0,0,0,0,,,,,,,95,2008-2009
32,0020800019,2008-10-31T00:00:00,1,0020800019,1610612752,NYK,New York,Knicks,1-1,24,24,24,15,0,0,0,0,,,,,,,87,2008-2009
33,0020800019,2008-10-31T00:00:00,1,0020800019,1610612755,PHI,Philadelphia,76ers,1-1,31,29,31,25,0,0,0,0,,,,,,,116,2008-2009
34,0020800020,2008-10-31T00:00:00,2,0020800020,1610612744,GSW,Golden State,Warriors,0-2,22,28,23,23,12,0,0,0,,,,,,,108,2008-2009
35,0020800020,2008-10-31T00:00:00,2,0020800020,1610612761,TOR,Toronto,Raptors,2-0,28,23,24,21,16,0,0,0,,,,,,,112,2008-2009
36,0020800021,2008-10-31T00:00:00,3,0020800021,1610612748,MIA,Miami,Heat,1-1,22,27,29,25,0,0,0,0,,,,,,,103,2008-2009
37,0020800021,2008-10-31T00:00:00,3,0020800021,1610612758,SAC,Sacramento,Kings,0-2,14,17,16,30,0,0,0,0,,,,,,,77,2008-2009
38,0020800022,2008-10-31T00:00:00,4,0020800022,1610612738,BOS,Boston,Celtics,2-0,24,25,21,26,0,0,0,0,,,,,,,96,2008-2009
39,0020800022,2008-10-31T00:00:00,4,0020800022,1610612741,CHI,Chicago,Bulls,1-1,13,18,23,26,0,0,0,0,,,,,,,80,2008-2009
40,0020800023,2008-10-31T00:00:00,5,0020800023,1610612753,ORL,Orlando,Magic,0-2,25,30,13,16,0,0,0,0,,,,,,,84,2008-2009
41,0020800023,2008-10-31T00:00:00,5,0020800023,1610612763,MEM,Memphis,Grizzlies,1-1,26,17,18,25,0,0,0,0,,,,,,,86,2008-2009
42,0020800024,2008-10-31T00:00:00,6,0020800024,1610612743,DEN,Denver,Nuggets,1-1,20,17,31,26,19,0,0,0,,,,,,,113,2008-2009
43,0020800024,2008-10-31T00:00:00,6,0020800024,1610612746,LAC,Los Angeles,Clippers,0-2,28,27,21,18,9,0,0,0,,,,,,,103,2008-2009
44,0020800025,2008-10-31T00:00:00,7,0020800025,1610612757,POR,Portland,Trail Blazers,1-1,21,30,27,22,0,0,0,0,,,,,,,100,2008-2009
45,0020800025,2008-10-31T00:00:00,7,0020800025,1610612759,SAS,San Antonio,Spurs,0-2,22,23,25,29,0,0,0,0,,,,,,,99,2008-2009
46,0020800026,2008-11-01T00:00:00,1,0020800026,1610612737,ATL,Atlanta,Hawks,2-0,18,26,22,29,0,0,0,0,,,,,,,95,2008-2009
47,0020800026,2008-11-01T00:00:00,1,0020800026,1610612755,PHI,Philadelphia,76ers,1-2,34,23,18,13,0,0,0,0,,,,,,,88,2008-2009
48,0020800027,2008-11-01T00:00:00,2,0020800027,1610612748,MIA,Miami,Heat,1-2,18,23,27,19,0,0,0,0,,,,,,,87,2008-2009
49,0020800027,2008-11-01T00:00:00,2,0020800027,1610612766,CHA,Charlotte,Bobcats,1-1,24,28,25,23,0,0,0,0,,,,,,,100,2008-2009
50,0020800028,2008-11-01T00:00:00,3,0020800028,1610612738,BOS,Boston,Celtics,2-1,17,24,17,21,0,0,0,0,,,,,,,79,2008-2009
51,0020800028,2008-11-01T00:00:00,3,0020800028,1610612754,IND,Indiana,Pacers,1-1,27,21,21,26,0,0,0,0,,,,,,,95,2008-2009
52,0020800029,2008-11-01T00:00:00,4,0020800029,1610612753,ORL,Orlando,Magic,1-2,32,27,29,33,0,0,0,0,,,,,,,121,2008-2009
53,0020800029,2008-11-01T00:00:00,4,0020800029,1610612758,SAC,Sacramento,Kings,0-3,28,21,27,27,0,0,0,0,,,,,,,103,2008-2009
54,0020800031,2008-11-01T00:00:00,6,0020800031,1610612744,GSW,Golden State,Warriors,1-2,24,28,33,20,0,0,0,0,,,,,,,105,2008-2009
55,0020800031,2008-11-01T00:00:00,6,0020800031,1610612751,NJN,New Jersey,Nets,1-1,25,26,18,28,0,0,0,0,,,,,,,97,2008-2009
56,0020800032,2008-11-01T00:00:00,7,0020800032,1610612742,DAL,Dallas,Mavericks,1-1,31,22,14,28,0,0,0,0,,,,,,,95,2008-2009
57,0020800032,2008-11-01T00:00:00,7,0020800032,1610612750,MIN,Minnesota,Timberwolves,1-1,20,29,15,21,0,0,0,0,,,,,,,85,2008-2009
