,GID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PTS_PAINT,PTS_2ND_CHANCE,PTS_FB,LARGEST_LEAD,LEAD_CHANGES,TIMES_TIED,TEAM_TURNOVERS,TOTAL_TURNOVERS,TEAM_REBOUNDS,PTS_OFF_TO,SEASON
40,0021600021,00,1610612756,PHX,Phoenix,58,8,16,18,6,7,0,15,13,15,2016-2017
41,0021600021,00,1610612760,OKC,Oklahoma City,54,17,25,4,7,7,0,22,15,21,2016-2017
42,0021600022,00,1610612766,CHA,Charlotte,46,13,9,10,1,3,0,8,8,10,2016-2017
43,0021600022,00,1610612748,MIA,Miami,28,20,6,19,1,3,1,20,13,22,2016-2017
44,0021600023,00,1610612742,DAL,Dallas,30,12,7,3,19,9,1,10,8,13,2016-2017
45,0021600023,00,1610612745,HOU,Houston,30,13,15,15,19,9,1,19,9,12,2016-2017
46,0021600024,00,1610612747,LAL,Los Angeles,36,18,15,4,20,12,3,17,11,18,2016-2017
47,0021600024,00,1610612762,UTA,Utah,46,20,9,11,20,12,0,14,12,16,2016-2017
48,0021600025,00,1610612744,GSW,Golden State,54,5,22,16,3,2,0,14,4,9,2016-2017
49,0021600025,00,1610612740,NOP,New Orleans,62,13,10,2,3,2,2,15,9,18,2016-2017
50,0021600026,00,1610612737,ATL,Atlanta,50,8,19,32,5,1,0,12,9,8,2016-2017
51,0021600026,00,1610612755,PHI,Philadelphia,36,9,7,8,5,1,0,20,12,22,2016-2017
52,0021600027,00,1610612766,CHA,Charlotte,32,6,7,3,3,2,1,9,10,4,2016-2017
53,0021600027,00,1610612738,BOS,Boston,36,10,4,14,3,2,0,13,13,13,2016-2017
54,0021600028,00,1610612763,MEM,Memphis,44,16,2,0,0,1,0,12,10,15,2016-2017
55,0021600028,00,1610612752,NYK,New York,54,15,11,18,0,1,1,13,13,13,2016-2017
56,0021600029,00,1610612739,CLE,Cleveland,32,15,7,22,1,3,0,9,9,10,2016-2017
57,0021600029,00,1610612753,ORL,Orlando,48,25,8,3,1,3,1,21,18,23,2016-2017
58,0021600030,00,1610612741,CHI,Chicago,54,16,30,29,4,7,0,12,5,15,2016-2017
59,0021600030,00,1610612754,IND,Indiana,54,8,14,2,4,7,0,13,4,15,2016-2017
60,0021600031,00,1610612751,BKN,Brooklyn,42,11,17,1,8,9,0,18,6,19,2016-2017
61,0021600031,00,1610612749,MIL,Milwaukee,54,9,20,11,8,9,0,14,8,23,2016-2017
62,0021600032,00,1610612740,NOP,New Orleans,40,11,8,3,3,4,1,10,9,19,2016-2017
63,0021600032,00,1610612759,SAS,San Antonio,36,13,12,27,3,4,1,10,7,8,2016-2017
64,0021600033,00,1610612743,DEN,Denver,52,26,17,12,3,4,0,17,11,13,2016-2017
65,0021600033,00,1610612757,POR,Portland,46,4,13,14,4,5,1,16,12,20,2016-2017
66,0021600034,00,1610612750,MIN,Minnesota,32,7,8,18,8,5,3,14,9,22,2016-2017
67,0021600034,00,1610612758,SAC,Sacramento,48,21,15,10,8,5,0,13,18,17,2016-2017
68,0021600035,00,1610612746,LAC,LA,36,13,9,22,2,3,0,13,9,12,2016-2017
69,0021600035,00,1610612762,UTA,Utah,36,4,11,5,2,3,0,18,1,22,2016-2017
70,0021600036,00,1610612744,GSW,Golden State,28,9,18,8,12,5,1,16,9,25,2016-2017
71,0021600036,00,1610612756,PHX,Phoenix,44,13,19,13,12,5,1,12,11,13,2016-2017
72,0021600037,00,1610612759,SAS,San Antonio,32,16,3,16,3,5,0,15,9,21,2016-2017
73,0021600037,00,1610612748,MIA,Miami,46,11,15,3,3,5,0,12,11,10,2016-2017
74,0021600038,00,1610612765,DET,Detroit,56,13,21,16,1,1,1,16,8,20,2016-2017
75,0021600038,00,1610612749,MIL,Milwaukee,46,10,9,3,1,1,0,12,4,14,2016-2017
76,0021600039,00,1610612763,MEM,Memphis,34,12,14,15,16,7,0,14,10,14,2016-2017
77,0021600039,00,1610612764,WAS,Washington,54,12,23,8,16,7,0,14,10,18,2016-2017
78,0021600040,00,1610612760,OKC,Oklahoma City,62,20,26,19,6,5,1,20,11,26,2016-2017
79,0021600040,00,1610612747,LAL,Los Angeles,44,13,9,8,6,5,1,22,13,34,2016-2017
80,0021600041,00,1610612742,DAL,Dallas,34,14,4,3,3,2,4,13,12,10,2016-2017
81,0021600041,00,1610612745,HOU,Houston,42,9,15,17,3,2,0,17,9,11,2016-2017
82,0021600042,00,1610612761,TOR,Toronto,58,12,11,19,8,4,1,8,10,5,2016-2017
83,0021600042,00,1610612743,DEN,Denver,46,9,16,6,8,4,0,8,10,7,2016-2017
84,0021600043,00,1610612751,BKN,Brooklyn,50,14,12,0,0,3,0,15,6,19,2016-2017
85,0021600043,00,1610612741,CHI,Chicago,46,24,18,33,0,3,1,20,3,20,2016-2017
86,0021600044,00,1610612758,SAC,Sacramento,36,7,12,6,4,4,0,19,9,24,2016-2017
87,0021600044,00,1610612737,ATL,Atlanta,32,17,6,13,4,4,0,13,19,18,2016-2017
88,0021600045,00,1610612756,PHX,Phoenix,40,14,21,3,11,6,1,21,8,16,2016-2017
89,0021600045,00,1610612746,LAC,LA,52,13,16,22,11,6,0,16,9,23,2016-2017
90,0021600046,00,1610612753,ORL,Orlando,60,16,19,2,3,5,0,10,9,14,2016-2017
91,0021600046,00,1610612755,PHI,Philadelphia,40,17,12,18,2,4,1,16,10,18,2016-2017
92,0021600047,00,1610612745,HOU,Houston,48,14,12,9,4,6,0,7,11,13,2016-2017
93,0021600047,00,1610612739,CLE,Cleveland,40,12,15,10,4,6,0,11,11,17,2016-2017
94,0021600048,00,1610612754,IND,Indiana,40,17,7,16,5,1,2,17,9,18,2016-2017
95,0021600048,00,1610612747,LAL,Los Angeles,42,11,6,4,4,1,1,20,8,27,2016-2017
96,0021600049,00,1610612748,MIA,Miami,36,6,22,12,12,9,2,17,9,14,2016-2017
97,0021600049,00,1610612758,SAC,Sacramento,46,11,6,5,12,9,0,15,9,21,2016-2017
98,0021600050,00,1610612765,DET,Detroit,50,16,14,13,5,2,1,11,15,8,2016-2017
99,0021600050,00,1610612752,NYK,New York,32,15,13,2,5,2,1,12,5,10,2016-2017
100,0021600051,00,1610612740,NOP,New Orleans,38,12,15,9,5,10,0,13,7,14,2016-2017
101,0021600051,00,1610612749,MIL,Milwaukee,58,12,10,12,5,10,1,16,6,18,2016-2017
102,0021600052,00,1610612763,MEM,Memphis,40,7,11,3,7,2,1,21,9,24,2016-2017
103,0021600052,00,1610612750,MIN,Minnesota,42,12,25,40,7,2,0,21,4,29,2016-2017
104,0021600053,00,1610612762,UTA,Utah,20,4,8,16,5,3,1,11,6,12,2016-2017
105,0021600053,00,1610612759,SAS,San Antonio,30,2,17,4,5,3,1,10,7,12,2016-2017
106,0021600054,00,1610612744,GSW,Golden State,60,5,22,35,4,0,0,16,12,20,2016-2017
107,0021600054,00,1610612757,POR,Portland,28,7,13,7,4,0,0,18,10,20,2016-2017
108,0021600055,00,1610612764,WAS,Washington,68,10,15,12,7,8,1,21,4,30,2016-2017
109,0021600055,00,1610612761,TOR,Toronto,28,9,9,12,7,8,0,13,9,11,2016-2017
110,0021600056,00,1610612766,CHA,Charlotte,42,8,14,18,6,7,0,15,10,17,2016-2017
111,0021600056,00,1610612755,PHI,Philadelphia,36,20,11,13,6,7,2,19,11,29,2016-2017
112,0021600057,00,1610612765,DET,Detroit,34,14,10,3,3,0,0,13,6,10,2016-2017
113,0021600057,00,1610612751,BKN,Brooklyn,50,4,4,21,3,0,0,19,3,25,2016-2017
114,0021600058,00,1610612752,NYK,New York,42,12,14,2,3,0,0,16,11,13,2016-2017
115,0021600058,00,1610612745,HOU,Houston,50,25,12,28,3,0,1,20,12,15,2016-2017
116,0021600059,00,1610612737,ATL,Atlanta,52,26,12,12,7,7,0,18,11,18,2016-2017
117,0021600059,00,1610612747,LAL,Los Angeles,50,15,25,7,7,7,0,15,4,17,2016-2017
118,0021600060,00,1610612763,MEM,Memphis,34,15,7,10,9,7,3,20,16,18,2016-2017
119,0021600060,00,1610612740,NOP,New Orleans,32,7,9,7,9,7,1,22,10,23,2016-2017
120,0021600061,00,1610612738,BOS,Boston,42,12,14,16,1,3,0,12,7,12,2016-2017
121,0021600061,00,1610612741,CHI,Chicago,44,12,13,5,1,3,0,19,11,18,2016-2017
122,0021600062,00,1610612742,DAL,Dallas,28,9,0,1,2,2,1,13,9,17,2016-2017
123,0021600062,00,1610612762,UTA,Utah,28,13,6,20,2,2,0,12,13,13,2016-2017
124,0021600063,00,1610612757,POR,Portland,38,9,13,11,12,13,1,15,7,13,2016-2017
125,0021600063,00,1610612756,PHX,Phoenix,62,17,25,6,12,13,0,12,6,16,2016-2017
126,0021600064,00,1610612746,LAC,LA,44,12,18,3,20,12,2,19,15,14,2016-2017
127,0021600064,00,1610612760,OKC,Oklahoma City,50,8,13,10,20,12,1,22,13,14,2016-2017
128,0021600065,00,1610612758,SAC,Sacramento,50,13,8,8,6,5,0,14,5,13,2016-2017
129,0021600065,00,1610612753,ORL,Orlando,38,23,14,13,6,5,0,14,13,23,2016-2017
130,0021600066,00,1610612754,IND,Indiana,42,8,12,5,11,10,0,21,11,34,2016-2017
131,0021600066,00,1610612749,MIL,Milwaukee,62,17,18,18,11,10,0,21,5,26,2016-2017
132,0021600067,00,1610612750,MIN,Minnesota,48,15,10,15,4,2,0,16,5,21,2016-2017
133,0021600067,00,1610612743,DEN,Denver,58,15,19,14,4,2,2,22,15,19,2016-2017
134,0021600068,00,1610612739,CLE,Cleveland,38,9,23,20,4,4,0,8,11,11,2016-2017
135,0021600068,00,1610612738,BOS,Boston,56,20,6,3,4,4,0,8,9,14,2016-2017
136,0021600069,00,1610612760,OKC,Oklahoma City,38,14,19,10,3,0,0,16,15,16,2016-2017
137,0021600069,00,1610612744,GSW,Golden State,56,23,12,31,3,0,1,16,9,16,2016-2017
138,0021600070,00,1610612737,ATL,Atlanta,50,8,18,1,4,1,0,18,17,12,2016-2017
139,0021600070,00,1610612764,WAS,Washington,30,11,12,16,4,1,0,19,10,18,2016-2017
140,0021600071,00,1610612748,MIA,Miami,40,14,12,12,1,4,0,13,7,11,2016-2017
141,0021600071,00,1610612761,TOR,Toronto,40,10,17,16,1,4,1,16,8,24,2016-2017
142,0021600072,00,1610612766,CHA,Charlotte,36,9,13,7,1,2,0,16,9,10,2016-2017
143,0021600072,00,1610612751,BKN,Brooklyn,42,4,18,13,1,2,1,16,10,15,2016-2017
144,0021600073,00,1610612741,CHI,Chicago,48,20,17,6,10,3,1,13,9,12,2016-2017
145,0021600073,00,1610612752,NYK,New York,54,15,18,16,10,3,0,5,9,11,2016-2017
146,0021600074,00,1610612763,MEM,Memphis,32,13,8,3,1,0,1,19,11,30,2016-2017
147,0021600074,00,1610612746,LAC,LA,36,14,31,21,1,0,1,12,11,7,2016-2017
148,0021600075,00,1610612756,PHX,Phoenix,40,19,22,9,8,12,1,16,8,19,2016-2017
149,0021600075,00,1610612740,NOP,New Orleans,42,8,16,7,7,12,1,9,11,11,2016-2017
150,0021600076,00,1610612757,POR,Portland,34,7,17,16,2,4,0,14,8,6,2016-2017
151,0021600076,00,1610612742,DAL,Dallas,36,4,8,7,2,4,1,13,7,20,2016-2017
152,0021600077,00,1610612759,SAS,San Antonio,34,20,6,19,2,2,0,11,7,13,2016-2017
153,0021600077,00,1610612762,UTA,Utah,32,7,4,8,2,2,0,12,9,7,2016-2017
154,0021600078,00,1610612744,GSW,Golden State,54,15,20,0,0,0,0,20,9,22,2016-2017
155,0021600078,00,1610612747,LAL,Los Angeles,64,16,12,22,0,0,0,16,5,11,2016-2017
156,0021600079,00,1610612750,MIN,Minnesota,46,20,6,1,2,6,0,17,15,23,2016-2017
157,0021600079,00,1610612760,OKC,Oklahoma City,70,16,17,26,2,6,0,12,11,9,2016-2017
158,0021600080,00,1610612755,PHI,Philadelphia,40,10,13,5,11,6,0,17,11,16,2016-2017
159,0021600080,00,1610612739,CLE,Cleveland,32,11,40,18,12,6,0,16,5,18,2016-2017
160,0021600081,00,1610612753,ORL,Orlando,32,13,22,6,6,5,1,9,14,9,2016-2017
161,0021600081,00,1610612764,WAS,Washington,36,20,3,12,6,5,1,11,8,13,2016-2017
162,0021600082,00,1610612765,DET,Detroit,40,14,14,25,0,0,1,14,9,10,2016-2017
163,0021600082,00,1610612743,DEN,Denver,34,17,7,0,0,0,0,16,12,22,2016-2017
164,0021600083,00,1610612741,CHI,Chicago,36,16,12,0,0,1,2,18,9,24,2016-2017
165,0021600083,00,1610612754,IND,Indiana,44,10,2,27,0,1,1,12,10,16,2016-2017
166,0021600084,00,1610612737,ATL,Atlanta,62,10,15,21,7,5,1,20,11,21,2016-2017
167,0021600084,00,1610612745,HOU,Houston,46,14,9,4,7,5,0,26,2,35,2016-2017
168,0021600085,00,1610612758,SAC,Sacramento,34,16,1,0,0,1,1,15,6,29,2016-2017
169,0021600085,00,1610612749,MIL,Milwaukee,46,18,26,31,0,1,2,17,5,12,2016-2017
170,0021600086,00,1610612746,LAC,LA,48,13,15,28,1,0,1,9,6,10,2016-2017
171,0021600086,00,1610612759,SAS,San Antonio,22,11,13,8,1,0,0,15,5,27,2016-2017
172,0021600087,00,1610612752,NYK,New York,38,13,11,13,6,5,1,13,5,13,2016-2017
173,0021600087,00,1610612762,UTA,Utah,42,11,6,9,6,5,1,11,7,9,2016-2017
174,0021600088,00,1610612763,MEM,Memphis,30,15,10,10,13,12,0,13,11,9,2016-2017
175,0021600088,00,1610612757,POR,Portland,24,6,12,9,13,12,0,15,8,14,2016-2017
176,0021600089,00,1610612758,SAC,Sacramento,52,19,8,7,8,12,2,11,13,13,2016-2017
177,0021600089,00,1610612761,TOR,Toronto,30,13,14,11,8,12,0,6,10,2,2016-2017
178,0021600090,00,1610612749,MIL,Milwaukee,28,12,12,13,5,5,0,27,14,21,2016-2017
179,0021600090,00,1610612742,DAL,Dallas,36,3,6,11,5,5,1,16,0,12,2016-2017
180,0021600091,00,1610612743,DEN,Denver,50,15,7,25,1,2,1,18,10,19,2016-2017
181,0021600091,00,1610612738,BOS,Boston,52,7,16,2,1,2,1,12,4,15,2016-2017
182,0021600092,00,1610612747,LAL,Los Angeles,38,14,16,16,4,1,0,19,15,14,2016-2017
183,0021600092,00,1610612756,PHX,Phoenix,60,18,18,1,4,1,1,18,6,23,2016-2017
184,0021600093,00,1610612762,UTA,Utah,48,11,15,28,8,3,0,10,6,5,2016-2017
185,0021600093,00,1610612755,PHI,Philadelphia,34,18,6,3,8,3,0,18,10,17,2016-2017
186,0021600094,00,1610612764,WAS,Washington,42,22,8,11,25,5,3,16,12,20,2016-2017
187,0021600094,00,1610612745,HOU,Houston,44,8,15,11,25,5,0,18,4,21,2016-2017
188,0021600095,00,1610612766,CHA,Charlotte,46,10,23,28,1,1,1,12,3,18,2016-2017
189,0021600095,00,1610612754,IND,Indiana,40,10,18,3,1,1,0,18,7,35,2016-2017
190,0021600096,00,1610612753,ORL,Orlando,32,5,11,4,3,9,1,15,5,16,2016-2017
191,0021600096,00,1610612741,CHI,Chicago,60,14,23,38,3,9,1,9,6,12,2016-2017
192,0021600097,00,1610612748,MIA,Miami,46,8,14,2,1,1,0,12,9,12,2016-2017
193,0021600097,00,1610612760,OKC,Oklahoma City,38,13,11,24,1,1,2,18,10,16,2016-2017
194,0021600098,00,1610612765,DET,Detroit,40,13,9,2,2,2,0,11,7,12,2016-2017
195,0021600098,00,1610612746,LAC,LA,32,3,18,43,2,2,2,12,6,14,2016-2017
196,0021600099,00,1610612744,GSW,Golden State,42,10,19,21,9,9,0,15,7,18,2016-2017
197,0021600099,00,1610612740,NOP,New Orleans,46,13,14,5,9,9,1,20,6,25,2016-2017
198,0021600100,00,1610612739,CLE,Cleveland,40,22,15,5,12,7,0,6,13,4,2016-2017
199,0021600100,00,1610612737,ATL,Atlanta,42,14,2,18,12,7,0,19,11,25,2016-2017
200,0021600101,00,1610612751,BKN,Brooklyn,54,11,15,9,6,8,1,21,3,27,2016-2017
201,0021600101,00,1610612750,MIN,Minnesota,42,25,16,2,6,8,1,17,11,15,2016-2017
202,0021600102,00,1610612763,MEM,Memphis,58,8,10,8,17,9,0,14,6,12,2016-2017
203,0021600102,00,1610612743,DEN,Denver,34,19,21,7,16,9,0,22,13,24,2016-2017
204,0021600103,00,1610612756,PHX,Phoenix,44,16,13,0,0,2,0,16,9,18,2016-2017
205,0021600103,00,1610612757,POR,Portland,48,15,18,18,0,2,0,20,7,24,2016-2017
206,0021600104,00,1610612742,DAL,Dallas,40,8,8,12,5,8,0,11,6,15,2016-2017
207,0021600104,00,1610612747,LAL,Los Angeles,40,10,16,10,5,8,1,17,4,20,2016-2017
208,0021600105,00,1610612758,SAC,Sacramento,50,10,6,12,0,1,0,10,6,11,2016-2017
209,0021600105,00,1610612740,NOP,New Orleans,46,6,13,0,0,1,1,11,12,16,2016-2017
210,0021600106,00,1610612751,BKN,Brooklyn,40,11,8,14,4,4,0,18,7,14,2016-2017
211,0021600106,00,1610612752,NYK,New York,48,17,2,20,4,4,0,14,10,10,2016-2017
212,0021600107,00,1610612738,BOS,Boston,42,10,5,0,0,1,0,11,14,13,2016-2017
213,0021600107,00,1610612764,WAS,Washington,40,33,15,27,0,1,1,12,6,15,2016-2017
214,0021600108,00,1610612766,CHA,Charlotte,38,15,8,10,10,8,1,9,13,9,2016-2017
215,0021600108,00,1610612762,UTA,Utah,42,15,4,10,10,8,2,14,5,16,2016-2017
216,0021600109,00,1610612750,MIN,Minnesota,42,19,10,30,0,1,1,7,10,10,2016-2017
217,0021600109,00,1610612753,ORL,Orlando,50,20,15,0,0,1,0,9,8,10,2016-2017
218,0021600110,00,1610612754,IND,Indiana,52,7,14,8,15,7,0,16,6,27,2016-2017
219,0021600110,00,1610612755,PHI,Philadelphia,46,8,9,10,15,7,0,17,13,18,2016-2017
220,0021600111,00,1610612741,CHI,Chicago,36,12,19,5,9,11,1,14,10,15,2016-2017
221,0021600111,00,1610612737,ATL,Atlanta,46,20,17,17,9,11,2,23,12,35,2016-2017
222,0021600112,00,1610612760,OKC,Oklahoma City,32,17,11,13,3,2,2,21,9,25,2016-2017
223,0021600112,00,1610612761,TOR,Toronto,46,9,21,14,3,2,2,13,10,16,2016-2017
224,0021600113,00,1610612765,DET,Detroit,32,14,26,11,16,8,1,12,13,13,2016-2017
225,0021600113,00,1610612756,PHX,Phoenix,38,6,25,9,16,8,1,18,12,18,2016-2017
226,0021600114,00,1610612759,SAS,San Antonio,40,16,16,2,14,6,0,10,9,15,2016-2017
227,0021600114,00,1610612745,HOU,Houston,48,9,25,13,14,6,1,20,8,21,2016-2017
228,0021600115,00,1610612757,POR,Portland,40,14,13,0,0,1,0,14,6,17,2016-2017
229,0021600115,00,1610612746,LAC,LA,50,15,18,48,0,1,0,7,9,2,2016-2017
230,0021600116,00,1610612744,GSW,Golden State,32,14,18,33,0,2,0,15,11,13,2016-2017
231,0021600116,00,1610612742,DAL,Dallas,36,21,5,0,0,2,0,7,7,4,2016-2017
232,0021600117,00,1610612740,NOP,New Orleans,34,11,14,15,5,10,0,10,3,14,2016-2017
233,0021600117,00,1610612749,MIL,Milwaukee,46,11,12,5,5,10,0,11,10,9,2016-2017
234,0021600118,00,1610612741,CHI,Chicago,40,13,10,6,19,14,2,12,10,17,2016-2017
235,0021600118,00,1610612748,MIA,Miami,38,18,10,8,19,14,0,13,7,12,2016-2017
236,0021600119,00,1610612744,GSW,Golden State,54,17,25,31,2,0,0,15,3,25,2016-2017
237,0021600119,00,1610612743,DEN,Denver,46,17,12,3,2,0,1,19,10,33,2016-2017
238,0021600120,00,1610612758,SAC,Sacramento,38,7,12,19,4,2,0,15,5,13,2016-2017
239,0021600120,00,1610612747,LAL,Los Angeles,46,8,15,10,4,2,0,21,8,27,2016-2017
240,0021600121,00,1610612755,PHI,Philadelphia,28,18,6,7,16,15,1,20,9,22,2016-2017
241,0021600121,00,1610612754,IND,Indiana,54,2,18,14,15,15,0,13,2,20,2016-2017
242,0021600122,00,1610612739,CLE,Cleveland,38,14,12,12,5,6,0,15,10,16,2016-2017
243,0021600122,00,1610612764,WAS,Washington,30,17,19,12,5,6,0,15,7,14,2016-2017
244,0021600123,00,1610612761,TOR,Toronto,50,13,24,16,4,5,0,5,1,4,2016-2017
245,0021600123,00,1610612766,CHA,Charlotte,32,20,4,10,4,5,1,12,6,19,2016-2017
246,0021600124,00,1610612753,ORL,Orlando,30,11,19,7,10,6,0,12,6,15,2016-2017
247,0021600124,00,1610612762,UTA,Utah,38,13,8,13,10,6,0,15,6,20,2016-2017
248,0021600125,00,1610612752,NYK,New York,44,12,9,0,0,1,0,25,7,27,2016-2017
249,0021600125,00,1610612738,BOS,Boston,42,20,18,30,0,1,1,16,10,17,2016-2017
250,0021600126,00,1610612746,LAC,LA,38,10,12,11,3,6,0,10,12,12,2016-2017
251,0021600126,00,1610612760,OKC,Oklahoma City,30,12,10,8,3,6,1,17,12,14,2016-2017
252,0021600127,00,1610612765,DET,Detroit,30,18,6,6,10,8,2,13,6,11,2016-2017
253,0021600127,00,1610612759,SAS,San Antonio,34,12,8,13,10,8,0,8,4,2,2016-2017
254,0021600128,00,1610612758,SAC,Sacramento,56,12,13,7,13,10,0,15,10,25,2016-2017
255,0021600128,00,1610612757,POR,Portland,38,6,19,12,14,11,2,13,7,13,2016-2017
256,0021600129,00,1610612740,NOP,New Orleans,44,10,14,6,9,10,0,10,4,16,2016-2017
257,0021600129,00,1610612747,LAL,Los Angeles,56,10,16,29,9,10,0,10,5,10,2016-2017
258,0021600130,00,1610612738,BOS,Boston,40,19,9,8,10,10,1,14,7,13,2016-2017
259,0021600130,00,1610612754,IND,Indiana,42,24,2,11,10,10,1,14,14,16,2016-2017
260,0021600131,00,1610612761,TOR,Toronto,48,9,20,11,27,20,0,11,6,13,2016-2017
261,0021600131,00,1610612752,NYK,New York,52,19,6,5,27,20,0,16,7,23,2016-2017
262,0021600132,00,1610612755,PHI,Philadelphia,34,13,18,6,2,6,0,19,12,22,2016-2017
263,0021600132,00,1610612737,ATL,Atlanta,50,21,17,21,2,6,0,16,4,22,2016-2017
264,0021600133,00,1610612741,CHI,Chicago,48,22,22,15,15,9,0,10,8,14,2016-2017
265,0021600133,00,1610612764,WAS,Washington,48,16,6,12,15,9,0,12,7,15,2016-2017
266,0021600134,00,1610612745,HOU,Houston,34,19,13,5,2,2,0,14,6,18,2016-2017
267,0021600134,00,1610612759,SAS,San Antonio,48,6,6,16,2,2,2,12,12,12,2016-2017
268,0021600135,00,1610612746,LAC,LA,38,18,21,19,4,6,0,14,12,17,2016-2017
269,0021600135,00,1610612750,MIN,Minnesota,56,18,10,2,4,6,0,13,5,17,2016-2017
270,0021600136,00,1610612748,MIA,Miami,58,2,10,2,3,4,1,9,8,14,2016-2017
271,0021600136,00,1610612762,UTA,Utah,52,11,6,21,3,4,0,9,4,9,2016-2017
272,0021600137,00,1610612749,MIL,Milwaukee,50,2,15,14,6,6,2,14,11,14,2016-2017
273,0021600137,00,1610612763,MEM,Memphis,38,5,10,1,6,6,0,13,7,24,2016-2017
274,0021600138,00,1610612765,DET,Detroit,52,21,16,17,0,0,0,9,12,17,2016-2017
275,0021600138,00,1610612743,DEN,Denver,46,19,6,0,0,0,1,16,10,17,2016-2017
276,0021600139,00,1610612751,BKN,Brooklyn,40,9,10,20,5,2,0,17,4,24,2016-2017
277,0021600139,00,1610612756,PHX,Phoenix,50,17,13,5,5,2,0,12,6,16,2016-2017
