,GID,GAME_ID,LAST_GAME_ID,LAST_GAME_DATE_EST,LAST_GAME_HOME_TEAM_ID,LAST_GAME_HOME_TEAM_CITY,LAST_GAME_HOME_TEAM_NAME,LAST_GAME_HOME_TEAM_ABBREVIATION,LAST_GAME_HOME_TEAM_POINTS,LAST_GAME_VISITOR_TEAM_ID,LAST_GAME_VISITOR_TEAM_CITY,LAST_GAME_VISITOR_TEAM_NAME,LAST_GAME_VISITOR_TEAM_CITY1,LAST_GAME_VISITOR_TEAM_POINTS,SEASON
0,0029300001,0029300001,0029201091,1993-04-23T00:00:00,1610612766,Charlotte,Hornets,CHH,104,1610612741,Chicago,Bulls,CHI,103,1993-1994
1,0029300002,0029300002,0029200547,1993-01-30T00:00:00,1610612745,Houston,Rockets,HOU,108,1610612751,New Jersey,Nets,NJN,105,1993-1994
2,0029300003,0029300003,0029201059,1993-04-20T00:00:00,1610612737,Atlanta,Hawks,ATL,111,1610612754,Indiana,Pacers,IND,102,1993-1994
3,0029300004,0029300004,0029201008,1993-04-12T00:00:00,1610612762,Utah,Jazz,UTH,107,1610612742,Dallas,Mavericks,DAL,94,1993-1994
4,0029300005,0029300005,0029201004,1993-04-11T00:00:00,1610612738,Boston,Celtics,BOS,90,1610612752,New York,Knicks,NYK,102,1993-1994
5,0029300006,0029300006,0029201029,1993-04-15T00:00:00,1610612739,Cleveland,Cavaliers,CLE,108,1610612749,Milwaukee,Bucks,MIL,93,1993-1994
6,0029300007,0029300007,0029200958,1993-04-04T00:00:00,1610612748,Miami,Heat,MIA,124,1610612753,Orlando,Magic,ORL,106,1993-1994
7,0029300008,0029300008,0029201104,1993-04-25T00:00:00,1610612746,Los Angeles,Clippers,LAC,123,1610612757,Portland,Trail Blazers,POR,112,1993-1994
8,0029300009,0029300009,0029200975,1993-04-07T00:00:00,1610612755,Philadelphia,76ers,PHL,98,1610612764,Washington,Bullets,WAS,90,1993-1994
9,0029300010,0029300010,0029200968,1993-04-06T00:00:00,1610612758,Sacramento,Kings,SAC,100,1610612743,Denver,Nuggets,DEN,101,1993-1994
10,0029300011,0029300011,0029200535,1993-01-29T00:00:00,1610612765,Detroit,Pistons,DET,112,1610612750,Minnesota,Timberwolves,MIN,103,1993-1994
11,0029300012,0029300012,0029201024,1993-04-14T00:00:00,1610612759,San Antonio,Spurs,SAN,96,1610612744,Golden State,Warriors,GOS,93,1993-1994
12,0029300013,0029300013,0049200034,1993-05-09T00:00:00,1610612747,Los Angeles,Lakers,LAL,104,1610612756,Phoenix,Suns,PHX,112,1993-1994
13,0029300014,0029300014,0029201099,1993-04-25T00:00:00,1610612750,Minnesota,Timberwolves,MIN,113,1610612762,Utah,Jazz,UTH,111,1993-1994
14,0029300015,0029300015,0029201021,1993-04-14T00:00:00,1610612741,Chicago,Bulls,CHI,119,1610612748,Miami,Heat,MIA,92,1993-1994
15,0029300016,0029300016,0029201092,1993-04-23T00:00:00,1610612760,Seattle,SuperSonics,SEA,122,1610612747,Los Angeles,Lakers,LAL,93,1993-1994
16,0029300017,0029300017,0029200994,1993-04-10T00:00:00,1610612742,Dallas,Mavericks,DAL,94,1610612744,Golden State,Warriors,GOS,100,1993-1994
17,0029300018,0029300018,0029201096,1993-04-24T00:00:00,1610612749,Milwaukee,Bucks,MIL,106,1610612766,Charlotte,Hornets,CHH,108,1993-1994
18,0029300019,0029300019,0029201032,1993-04-15T00:00:00,1610612753,Orlando,Magic,ORL,85,1610612755,Philadelphia,76ers,PHL,101,1993-1994
19,0029300020,0029300020,0029201102,1993-04-25T00:00:00,1610612764,Washington,Bullets,WAS,94,1610612738,Boston,Celtics,BOS,106,1993-1994
20,0029300021,0029300021,0029201086,1993-04-23T00:00:00,1610612754,Indiana,Pacers,IND,104,1610612765,Detroit,Pistons,DET,109,1993-1994
21,0029300022,0029300022,0029200853,1993-03-19T00:00:00,1610612757,Portland,Trail Blazers,POR,106,1610612745,Houston,Rockets,HOU,98,1993-1994
22,0029300023,0029300023,0029200978,1993-04-08T00:00:00,1610612756,Phoenix,Suns,PHX,123,1610612758,Sacramento,Kings,SAC,114,1993-1994
23,0029300024,0029300024,0029200565,1993-02-02T00:00:00,1610612759,San Antonio,Spurs,SAN,111,1610612751,New Jersey,Nets,NJN,93,1993-1994
24,0029300025,0029300025,0029200938,1993-04-01T00:00:00,1610612739,Cleveland,Cavaliers,CLE,83,1610612752,New York,Knicks,NYK,91,1993-1994
25,0029300026,0029300026,0029201052,1993-04-18T00:00:00,1610612743,Denver,Nuggets,DEN,94,1610612746,Los Angeles,Clippers,LAC,83,1993-1994
26,0029300027,0029300027,0029200803,1993-03-12T00:00:00,1610612738,Boston,Celtics,BOS,109,1610612749,Milwaukee,Bucks,MIL,115,1993-1994
27,0029300028,0029300028,0049200022,1993-05-04T00:00:00,1610612741,Chicago,Bulls,CHI,98,1610612737,Atlanta,Hawks,ATL,88,1993-1994
28,0029300029,0029300029,0049200033,1993-05-08T00:00:00,1610612762,Utah,Jazz,UTH,92,1610612760,Seattle,SuperSonics,SEA,100,1993-1994
29,0029300030,0029300030,0029200939,1993-04-02T00:00:00,1610612759,San Antonio,Spurs,SAN,108,1610612750,Minnesota,Timberwolves,MIN,101,1993-1994
30,0029300031,0029300031,0029201003,1993-04-11T00:00:00,1610612765,Detroit,Pistons,DET,106,1610612764,Washington,Bullets,WAS,94,1993-1994
31,0029300032,0029300032,0029201090,1993-04-23T00:00:00,1610612752,New York,Knicks,NYK,99,1610612755,Philadelphia,76ers,PHL,84,1993-1994
32,0029300033,0029300033,0029200946,1993-04-02T00:00:00,1610612739,Cleveland,Cavaliers,CLE,113,1610612766,Charlotte,Hornets,CHH,114,1993-1994
33,0029300034,0029300034,0029201010,1993-04-12T00:00:00,1610612746,Los Angeles,Clippers,LAC,111,1610612756,Phoenix,Suns,PHX,104,1993-1994
34,0029300035,0029300035,0029200985,1993-04-09T00:00:00,1610612747,Los Angeles,Lakers,LAL,105,1610612757,Portland,Trail Blazers,POR,109,1993-1994
35,0029300036,0029300036,0029200949,1993-04-02T00:00:00,1610612753,Orlando,Magic,ORL,102,1610612754,Indiana,Pacers,IND,118,1993-1994
36,0029300037,0029300037,0029200684,1993-02-23T00:00:00,1610612760,Seattle,SuperSonics,SEA,103,1610612743,Denver,Nuggets,DEN,99,1993-1994
37,0029300038,0029300038,0029200952,1993-04-03T00:00:00,1610612744,Golden State,Warriors,GOS,111,1610612745,Houston,Rockets,HOU,118,1993-1994
