,GID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PTS_PAINT,PTS_2ND_CHANCE,PTS_FB,LARGEST_LEAD,LEAD_CHANGES,TIMES_TIED,TEAM_TURNOVERS,TOTAL_TURNOVERS,TEAM_REBOUNDS,PTS_OFF_TO,SEASON
102,0021800052,00,1610612742,DAL,Dallas,40,8,22,26,3,4,0,17,9,17,2018-2019
103,0021800052,00,1610612737,ATL,Atlanta,36,4,21,7,3,4,0,15,11,18,2018-2019
104,0021800053,00,1610612751,BKN,Brooklyn,46,13,2,23,11,7,0,14,7,19,2018-2019
105,0021800053,00,1610612739,CLE,Cleveland,34,14,10,3,11,7,0,15,4,14,2018-2019
106,0021800054,00,1610612752,NYK,New York,34,18,11,11,10,6,0,12,8,14,2018-2019
107,0021800054,00,1610612748,MIA,Miami,46,8,18,30,10,6,0,13,11,7,2018-2019
108,0021800055,00,1610612761,TOR,Toronto,56,17,15,17,2,0,1,17,6,15,2018-2019
109,0021800055,00,1610612750,MIN,Minnesota,38,17,10,1,2,0,1,16,14,23,2018-2019
110,0021800056,00,1610612766,CHA,Charlotte,40,10,4,8,20,11,2,8,8,12,2018-2019
111,0021800056,00,1610612741,CHI,Chicago,50,10,16,11,21,12,0,14,9,17,2018-2019
112,0021800057,00,1610612762,UTA,Utah,48,15,13,17,8,8,1,19,15,24,2018-2019
113,0021800057,00,1610612745,HOU,Houston,36,13,8,5,8,8,2,17,11,13,2018-2019
114,0021800058,00,1610612759,SAS,San Antonio,48,10,12,2,5,4,0,13,5,23,2018-2019
115,0021800058,00,1610612754,IND,Indiana,46,10,17,29,5,4,0,10,4,14,2018-2019
116,0021800059,00,1610612755,PHI,Philadelphia,42,14,10,14,1,1,0,16,13,18,2018-2019
117,0021800059,00,1610612749,MIL,Milwaukee,52,18,25,16,1,1,0,11,10,9,2018-2019
118,0021800060,00,1610612747,LAL,Los Angeles,68,20,27,27,8,7,0,8,8,11,2018-2019
119,0021800060,00,1610612756,PHX,Phoenix,62,9,17,6,8,7,1,20,5,28,2018-2019
120,0021800061,00,1610612758,SAC,Sacramento,54,15,20,9,10,8,3,17,10,21,2018-2019
121,0021800061,00,1610612763,MEM,Memphis,44,11,7,14,10,8,0,15,5,18,2018-2019
122,0021800062,00,1610612744,GSW,Golden State,52,17,45,27,4,4,3,18,7,18,2018-2019
123,0021800062,00,1610612764,WAS,Washington,42,8,27,1,4,4,0,12,5,19,2018-2019
124,0021800063,00,1610612765,DET,Detroit,48,9,9,16,12,13,0,20,17,17,2018-2019
125,0021800063,00,1610612739,CLE,Cleveland,50,10,8,5,12,13,0,9,4,12,2018-2019
126,0021800064,00,1610612757,POR,Portland,52,14,6,16,0,1,1,11,3,13,2018-2019
127,0021800064,00,1610612753,ORL,Orlando,48,12,17,0,0,1,0,14,4,20,2018-2019
128,0021800065,00,1610612760,OKC,Oklahoma City,42,17,10,16,8,4,0,16,13,16,2018-2019
129,0021800065,00,1610612738,BOS,Boston,32,11,5,6,9,5,1,12,15,13,2018-2019
130,0021800066,00,1610612743,DEN,Denver,74,17,16,8,19,17,0,19,6,26,2018-2019
131,0021800066,00,1610612747,LAL,Los Angeles,64,11,20,7,19,17,1,14,8,16,2018-2019
132,0021800067,00,1610612741,CHI,Chicago,40,10,4,6,7,3,1,14,7,25,2018-2019
133,0021800067,00,1610612766,CHA,Charlotte,64,14,12,34,7,3,2,12,4,14,2018-2019
134,0021800068,00,1610612752,NYK,New York,42,11,14,10,9,10,1,20,9,31,2018-2019
135,0021800068,00,1610612744,GSW,Golden State,48,9,16,28,9,10,0,14,4,16,2018-2019
136,0021800069,00,1610612742,DAL,Dallas,48,14,17,0,0,0,1,15,10,18,2018-2019
137,0021800069,00,1610612761,TOR,Toronto,52,11,25,17,0,0,1,13,5,14,2018-2019
138,0021800070,00,1610612746,LAC,LA,50,9,11,27,12,12,1,16,9,9,2018-2019
139,0021800070,00,1610612745,HOU,Houston,40,22,12,3,12,12,0,13,7,12,2018-2019
140,0021800071,00,1610612750,MIN,Minnesota,42,19,7,0,0,0,1,8,10,15,2018-2019
141,0021800071,00,1610612749,MIL,Milwaukee,54,10,22,34,0,0,1,18,6,14,2018-2019
142,0021800072,00,1610612740,NOP,New Orleans,60,21,12,8,8,8,0,11,8,7,2018-2019
143,0021800072,00,1610612751,BKN,Brooklyn,40,10,9,13,8,8,3,21,12,17,2018-2019
144,0021800073,00,1610612758,SAC,Sacramento,44,15,23,8,20,6,1,19,8,19,2018-2019
145,0021800073,00,1610612764,WAS,Washington,40,9,14,8,20,6,0,21,8,23,2018-2019
146,0021800074,00,1610612765,DET,Detroit,38,15,8,2,3,2,0,11,6,14,2018-2019
147,0021800074,00,1610612738,BOS,Boston,40,9,15,29,3,2,0,13,8,8,2018-2019
148,0021800075,00,1610612740,NOP,New Orleans,52,13,8,3,7,9,0,16,16,18,2018-2019
149,0021800075,00,1610612762,UTA,Utah,64,15,12,28,7,9,0,13,12,9,2018-2019
150,0021800076,00,1610612741,CHI,Chicago,36,7,16,12,8,3,3,23,7,16,2018-2019
151,0021800076,00,1610612737,ATL,Atlanta,22,9,11,8,8,3,0,22,4,18,2018-2019
152,0021800077,00,1610612754,IND,Indiana,60,8,20,16,11,9,0,15,13,18,2018-2019
153,0021800077,00,1610612739,CLE,Cleveland,44,18,6,6,11,9,3,18,6,30,2018-2019
154,0021800078,00,1610612755,PHI,Philadelphia,46,17,14,9,14,7,0,11,6,13,2018-2019
155,0021800078,00,1610612766,CHA,Charlotte,42,17,9,6,14,7,0,9,13,10,2018-2019
156,0021800079,00,1610612748,MIA,Miami,48,24,15,19,13,4,1,13,10,15,2018-2019
157,0021800079,00,1610612757,POR,Portland,32,12,4,3,13,4,0,9,7,7,2018-2019
158,0021800080,00,1610612763,MEM,Memphis,52,4,18,26,2,3,0,12,3,12,2018-2019
159,0021800080,00,1610612756,PHX,Phoenix,44,4,6,3,2,3,0,19,6,29,2018-2019
160,0021800081,00,1610612753,ORL,Orlando,30,14,12,5,3,4,0,11,11,14,2018-2019
161,0021800081,00,1610612749,MIL,Milwaukee,54,9,10,31,3,4,0,21,4,16,2018-2019
162,0021800082,00,1610612747,LAL,Los Angeles,38,8,17,14,3,5,0,17,7,16,2018-2019
163,0021800082,00,1610612759,SAS,San Antonio,54,16,2,8,3,5,0,13,6,8,2018-2019
164,0021800083,00,1610612751,BKN,Brooklyn,38,13,2,7,5,3,0,15,10,23,2018-2019
165,0021800083,00,1610612744,GSW,Golden State,36,17,19,19,5,3,0,12,4,8,2018-2019
166,0021800084,00,1610612762,UTA,Utah,52,11,16,15,8,10,0,18,7,21,2018-2019
167,0021800084,00,1610612742,DAL,Dallas,50,19,18,4,8,10,0,13,7,11,2018-2019
168,0021800085,00,1610612760,OKC,Oklahoma City,60,13,25,26,4,4,0,15,10,14,2018-2019
169,0021800085,00,1610612756,PHX,Phoenix,52,15,9,4,4,4,0,22,5,22,2018-2019
170,0021800086,00,1610612746,LAC,LA,68,22,27,32,0,0,1,15,5,16,2018-2019
171,0021800086,00,1610612764,WAS,Washington,54,18,19,0,0,0,0,14,9,20,2018-2019
172,0021800087,00,1610612757,POR,Portland,40,6,12,13,6,8,0,18,2,20,2018-2019
173,0021800087,00,1610612754,IND,Indiana,32,9,19,8,6,8,1,9,14,6,2018-2019
174,0021800088,00,1610612755,PHI,Philadelphia,50,11,18,23,2,3,0,19,7,18,2018-2019
175,0021800088,00,1610612737,ATL,Atlanta,46,11,9,8,2,3,2,15,7,16,2018-2019
176,0021800089,00,1610612758,SAC,Sacramento,68,16,18,17,3,2,2,14,13,9,2018-2019
177,0021800089,00,1610612748,MIA,Miami,38,21,8,12,3,2,0,18,12,25,2018-2019
178,0021800090,00,1610612751,BKN,Brooklyn,40,12,0,9,5,7,0,10,4,15,2018-2019
179,0021800090,00,1610612752,NYK,New York,50,29,7,25,5,7,3,16,15,20,2018-2019
180,0021800091,00,1610612744,GSW,Golden State,40,10,16,45,0,0,0,7,5,11,2018-2019
181,0021800091,00,1610612741,CHI,Chicago,56,15,17,0,0,0,0,9,13,6,2018-2019
182,0021800092,00,1610612761,TOR,Toronto,48,10,11,5,2,5,0,10,7,15,2018-2019
183,0021800092,00,1610612749,MIL,Milwaukee,52,8,18,25,2,5,0,17,6,12,2018-2019
184,0021800093,00,1610612750,MIN,Minnesota,48,16,21,10,22,11,1,15,8,20,2018-2019
185,0021800093,00,1610612747,LAL,Los Angeles,66,23,15,5,22,11,0,18,13,17,2018-2019
186,0021800094,00,1610612742,DAL,Dallas,50,13,10,7,10,12,1,23,7,30,2018-2019
187,0021800094,00,1610612759,SAS,San Antonio,28,4,7,13,10,12,0,17,6,19,2018-2019
188,0021800095,00,1610612740,NOP,New Orleans,56,12,9,9,3,7,0,22,6,27,2018-2019
189,0021800095,00,1610612743,DEN,Denver,56,16,13,18,3,7,0,13,7,18,2018-2019
190,0021800096,00,1610612748,MIA,Miami,56,16,5,3,2,5,0,15,7,21,2018-2019
191,0021800096,00,1610612766,CHA,Charlotte,48,18,17,20,2,5,0,14,12,17,2018-2019
192,0021800097,00,1610612739,CLE,Cleveland,46,22,13,27,10,6,0,13,9,15,2018-2019
193,0021800097,00,1610612737,ATL,Atlanta,54,9,17,4,10,6,1,23,3,28,2018-2019
194,0021800098,00,1610612753,ORL,Orlando,42,16,10,11,1,9,1,17,9,16,2018-2019
195,0021800098,00,1610612758,SAC,Sacramento,44,9,17,13,1,9,0,15,5,14,2018-2019
196,0021800099,00,1610612765,DET,Detroit,50,13,10,2,9,7,0,17,4,19,2018-2019
197,0021800099,00,1610612738,BOS,Boston,42,8,16,14,9,7,0,14,9,17,2018-2019
198,0021800100,00,1610612761,TOR,Toronto,56,18,27,26,2,2,1,16,7,21,2018-2019
199,0021800100,00,1610612755,PHI,Philadelphia,36,21,12,5,2,2,0,23,13,31,2018-2019
200,0021800101,00,1610612757,POR,Portland,48,9,12,28,0,2,3,20,13,15,2018-2019
201,0021800101,00,1610612745,HOU,Houston,38,16,8,0,0,2,1,12,7,14,2018-2019
202,0021800102,00,1610612763,MEM,Memphis,44,8,13,19,1,1,2,17,11,17,2018-2019
203,0021800102,00,1610612764,WAS,Washington,30,8,18,8,1,1,0,20,6,17,2018-2019
204,0021800103,00,1610612760,OKC,Oklahoma City,62,10,26,22,1,2,2,17,14,18,2018-2019
205,0021800103,00,1610612746,LAC,LA,52,5,24,13,1,2,1,25,11,38,2018-2019
206,0021800104,00,1610612751,BKN,Brooklyn,62,15,2,15,11,4,0,16,8,21,2018-2019
207,0021800104,00,1610612765,DET,Detroit,38,18,8,10,10,4,1,17,11,21,2018-2019
208,0021800105,00,1610612754,IND,Indiana,64,17,8,9,11,14,0,15,6,17,2018-2019
209,0021800105,00,1610612752,NYK,New York,32,9,3,6,11,14,0,17,10,20,2018-2019
210,0021800106,00,1610612743,DEN,Denver,62,23,12,9,16,11,0,16,9,24,2018-2019
211,0021800106,00,1610612741,CHI,Chicago,40,8,23,6,15,11,1,14,11,21,2018-2019
212,0021800107,00,1610612762,UTA,Utah,64,23,8,6,11,11,0,14,9,15,2018-2019
213,0021800107,00,1610612750,MIN,Minnesota,54,12,15,13,11,11,1,16,8,23,2018-2019
214,0021800108,00,1610612740,NOP,New Orleans,58,16,9,4,11,4,1,16,9,16,2018-2019
215,0021800108,00,1610612744,GSW,Golden State,52,13,32,17,11,4,0,17,8,24,2018-2019
216,0021800109,00,1610612747,LAL,Los Angeles,54,15,21,19,0,1,0,20,7,24,2018-2019
217,0021800109,00,1610612742,DAL,Dallas,60,12,18,0,0,1,0,23,9,21,2018-2019
218,0021800110,00,1610612756,PHX,Phoenix,52,10,22,4,4,2,0,15,9,15,2018-2019
219,0021800110,00,1610612759,SAS,San Antonio,66,12,4,32,4,2,0,14,7,18,2018-2019
220,0021800111,00,1610612760,OKC,Oklahoma City,54,20,15,6,6,10,0,10,7,12,2018-2019
221,0021800111,00,1610612766,CHA,Charlotte,46,13,31,19,6,10,1,18,13,21,2018-2019
222,0021800112,00,1610612743,DEN,Denver,48,17,16,26,2,2,0,12,9,15,2018-2019
223,0021800112,00,1610612739,CLE,Cleveland,50,16,8,12,2,2,1,14,9,19,2018-2019
224,0021800113,00,1610612746,LAC,LA,50,18,9,4,2,3,0,18,15,30,2018-2019
225,0021800113,00,1610612755,PHI,Philadelphia,44,8,21,22,2,3,2,16,9,19,2018-2019
226,0021800114,00,1610612737,ATL,Atlanta,66,9,27,4,5,2,0,22,12,30,2018-2019
227,0021800114,00,1610612758,SAC,Sacramento,70,20,38,37,5,2,0,14,6,13,2018-2019
228,0021800115,00,1610612749,MIL,Milwaukee,62,11,16,4,8,8,0,14,8,9,2018-2019
229,0021800115,00,1610612738,BOS,Boston,22,4,15,15,8,8,1,13,10,15,2018-2019
230,0021800116,00,1610612757,POR,Portland,38,10,16,17,2,2,0,14,10,13,2018-2019
231,0021800116,00,1610612740,NOP,New Orleans,62,19,6,1,2,2,1,13,8,19,2018-2019
232,0021800117,00,1610612753,ORL,Orlando,40,11,9,2,5,3,0,10,7,13,2018-2019
233,0021800117,00,1610612746,LAC,LA,44,7,6,27,5,3,1,14,14,6,2018-2019
234,0021800118,00,1610612745,HOU,Houston,46,10,9,9,2,3,0,9,11,8,2018-2019
235,0021800118,00,1610612751,BKN,Brooklyn,50,12,3,14,2,3,2,12,13,17,2018-2019
236,0021800119,00,1610612760,OKC,Oklahoma City,48,8,10,33,1,2,0,13,8,13,2018-2019
237,0021800119,00,1610612764,WAS,Washington,54,11,8,10,1,2,1,19,12,26,2018-2019
238,0021800120,00,1610612741,CHI,Chicago,46,11,12,18,11,10,0,14,5,19,2018-2019
239,0021800120,00,1610612754,IND,Indiana,50,8,16,8,11,10,0,11,5,18,2018-2019
240,0021800121,00,1610612742,DAL,Dallas,50,23,12,7,9,4,1,19,9,18,2018-2019
241,0021800121,00,1610612752,NYK,New York,58,17,4,17,9,4,0,12,6,14,2018-2019
242,0021800122,00,1610612763,MEM,Memphis,40,7,2,13,5,4,0,11,9,13,2018-2019
243,0021800122,00,1610612762,UTA,Utah,32,17,13,12,5,4,0,14,15,20,2018-2019
244,0021800123,00,1610612756,PHX,Phoenix,46,9,11,7,8,8,1,16,12,21,2018-2019
245,0021800123,00,1610612761,TOR,Toronto,50,7,26,18,8,8,1,14,7,15,2018-2019
246,0021800124,00,1610612744,GSW,Golden State,42,8,23,17,12,1,0,16,9,17,2018-2019
247,0021800124,00,1610612750,MIN,Minnesota,38,7,7,4,12,1,0,5,8,6,2018-2019
248,0021800125,00,1610612755,PHI,Philadelphia,30,2,10,24,0,0,1,18,7,15,2018-2019
249,0021800125,00,1610612765,DET,Detroit,50,7,8,0,0,0,0,17,15,23,2018-2019
250,0021800126,00,1610612766,CHA,Charlotte,70,23,21,32,4,2,0,15,5,14,2018-2019
251,0021800126,00,1610612739,CLE,Cleveland,40,4,14,2,4,2,2,15,6,20,2018-2019
252,0021800127,00,1610612738,BOS,Boston,30,9,22,13,17,10,0,14,6,17,2018-2019
253,0021800127,00,1610612754,IND,Indiana,36,17,14,7,18,10,0,13,13,17,2018-2019
254,0021800128,00,1610612737,ATL,Atlanta,44,10,15,15,4,7,2,18,11,29,2018-2019
255,0021800128,00,1610612748,MIA,Miami,42,20,16,1,4,7,1,18,8,19,2018-2019
256,0021800129,00,1610612745,HOU,Houston,28,10,11,17,14,10,1,19,11,16,2018-2019
257,0021800129,00,1610612741,CHI,Chicago,34,0,11,5,14,10,0,19,6,21,2018-2019
258,0021800130,00,1610612759,SAS,San Antonio,46,11,11,21,2,3,0,9,5,10,2018-2019
259,0021800130,00,1610612740,NOP,New Orleans,46,9,11,7,2,3,0,16,12,18,2018-2019
260,0021800131,00,1610612762,UTA,Utah,52,14,9,9,18,7,1,13,6,15,2018-2019
261,0021800131,00,1610612743,DEN,Denver,60,10,5,19,18,7,0,17,11,19,2018-2019
262,0021800132,00,1610612757,POR,Portland,64,17,19,10,9,6,0,14,6,18,2018-2019
263,0021800132,00,1610612747,LAL,Los Angeles,62,14,17,20,9,6,0,20,10,24,2018-2019
264,0021800133,00,1610612749,MIL,Milwaukee,46,15,20,35,2,2,1,13,8,15,2018-2019
265,0021800133,00,1610612758,SAC,Sacramento,42,10,19,7,2,2,0,15,8,21,2018-2019
266,0021800134,00,1610612755,PHI,Philadelphia,40,13,8,5,17,12,1,28,10,39,2018-2019
267,0021800134,00,1610612751,BKN,Brooklyn,70,15,16,27,17,12,0,9,10,9,2018-2019
268,0021800135,00,1610612752,NYK,New York,52,13,13,0,0,3,2,20,10,22,2018-2019
269,0021800135,00,1610612764,WAS,Washington,50,12,13,15,0,3,0,13,6,19,2018-2019
270,0021800136,00,1610612763,MEM,Memphis,54,13,19,12,9,7,0,13,7,16,2018-2019
271,0021800136,00,1610612756,PHX,Phoenix,26,9,3,5,9,7,1,25,9,35,2018-2019
272,0021800137,00,1610612753,ORL,Orlando,48,15,18,26,4,4,1,9,9,11,2018-2019
273,0021800137,00,1610612759,SAS,San Antonio,22,18,1,3,4,4,0,11,8,22,2018-2019
274,0021800138,00,1610612757,POR,Portland,52,22,13,36,4,4,1,17,7,13,2018-2019
275,0021800138,00,1610612750,MIN,Minnesota,40,13,14,2,4,4,0,11,10,10,2018-2019
276,0021800139,00,1610612747,LAL,Los Angeles,52,6,20,2,3,0,0,16,10,22,2018-2019
277,0021800139,00,1610612761,TOR,Toronto,70,16,24,31,3,0,1,13,5,22,2018-2019
