,GID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PTS_PAINT,PTS_2ND_CHANCE,PTS_FB,LARGEST_LEAD,LEAD_CHANGES,TIMES_TIED,TEAM_TURNOVERS,TOTAL_TURNOVERS,TEAM_REBOUNDS,PTS_OFF_TO,SEASON
31,0021900016,00,1610612744,GSW,Golden State,40,13,25,0,0,0,0,13,7,14,2019-2020
32,0021900017,00,1610612761,TOR,Toronto,36,2,11,7,19,12,0,23,5,26,2019-2020
33,0021900017,00,1610612738,BOS,Boston,54,21,11,6,19,12,1,10,5,8,2019-2020
34,0021900018,00,1610612766,CHA,Charlotte,44,7,14,15,9,6,1,20,10,22,2019-2020
35,0021900018,00,1610612750,MIN,Minnesota,56,17,8,27,9,6,2,17,12,16,2019-2020
36,0021900019,00,1610612752,NYK,New York,32,15,13,3,2,1,0,26,12,31,2019-2020
37,0021900019,00,1610612751,BKN,Brooklyn,34,12,21,19,3,1,0,26,10,22,2019-2020
38,0021900020,00,1610612763,MEM,Memphis,56,19,16,14,5,4,0,18,7,17,2019-2020
39,0021900020,00,1610612741,CHI,Chicago,52,15,25,8,5,4,1,14,12,11,2019-2020
40,0021900021,00,1610612740,NOP,New Orleans,54,9,15,16,2,4,0,14,9,20,2019-2020
41,0021900021,00,1610612742,DAL,Dallas,56,12,28,11,2,4,0,11,6,17,2019-2020
42,0021900022,00,1610612760,OKC,Oklahoma City,42,3,7,8,1,2,1,19,9,17,2019-2020
43,0021900022,00,1610612764,WAS,Washington,46,13,10,14,1,2,0,15,13,11,2019-2020
44,0021900023,00,1610612756,PHX,Phoenix,48,7,10,14,6,8,1,18,5,23,2019-2020
45,0021900023,00,1610612743,DEN,Denver,48,10,14,9,7,9,0,14,12,14,2019-2020
46,0021900024,00,1610612758,SAC,Sacramento,38,19,10,7,10,8,0,17,7,24,2019-2020
47,0021900024,00,1610612757,POR,Portland,46,10,4,18,10,8,0,16,6,21,2019-2020
48,0021900025,00,1610612747,LAL,Los Angeles,40,15,13,22,5,4,0,14,10,17,2019-2020
49,0021900025,00,1610612762,UTA,Utah,38,4,14,3,5,4,1,23,7,22,2019-2020
50,0021900026,00,1610612749,MIL,Milwaukee,42,7,25,21,6,5,0,18,10,27,2019-2020
51,0021900026,00,1610612748,MIA,Miami,48,13,11,9,6,5,2,18,18,16,2019-2020
52,0021900027,00,1610612765,DET,Detroit,54,12,10,13,8,11,0,23,14,31,2019-2020
53,0021900027,00,1610612755,PHI,Philadelphia,50,6,7,12,8,11,0,22,18,23,2019-2020
54,0021900028,00,1610612737,ATL,Atlanta,60,13,14,9,14,10,0,18,7,19,2019-2020
55,0021900028,00,1610612753,ORL,Orlando,50,23,8,5,14,10,0,10,9,10,2019-2020
56,0021900029,00,1610612738,BOS,Boston,50,12,16,29,6,11,1,13,8,16,2019-2020
57,0021900029,00,1610612752,NYK,New York,40,23,2,12,6,11,1,24,11,36,2019-2020
58,0021900030,00,1610612754,IND,Indiana,48,9,13,5,5,5,0,17,7,13,2019-2020
59,0021900030,00,1610612739,CLE,Cleveland,50,14,4,24,5,5,1,19,13,27,2019-2020
60,0021900031,00,1610612741,CHI,Chicago,38,15,7,5,5,3,0,15,11,18,2019-2020
61,0021900031,00,1610612761,TOR,Toronto,38,4,25,26,5,3,2,24,6,20,2019-2020
62,0021900032,00,1610612745,HOU,Houston,60,19,17,10,16,14,0,19,13,25,2019-2020
63,0021900032,00,1610612740,NOP,New Orleans,48,16,13,8,16,14,0,17,11,20,2019-2020
64,0021900033,00,1610612764,WAS,Washington,46,14,12,5,23,17,1,13,10,13,2019-2020
65,0021900033,00,1610612759,SAS,San Antonio,62,18,13,9,23,17,0,9,10,15,2019-2020
66,0021900034,00,1610612758,SAC,Sacramento,36,6,4,4,3,0,1,18,10,17,2019-2020
67,0021900034,00,1610612762,UTA,Utah,46,7,12,37,3,0,0,21,9,20,2019-2020
68,0021900035,00,1610612746,LAC,LA,44,10,15,3,9,5,0,12,8,20,2019-2020
69,0021900035,00,1610612756,PHX,Phoenix,48,10,16,15,9,5,0,16,7,20,2019-2020
70,0021900036,00,1610612760,OKC,Oklahoma City,46,10,18,42,0,0,1,24,6,21,2019-2020
71,0021900036,00,1610612744,GSW,Golden State,40,10,3,0,0,0,1,15,10,26,2019-2020
72,0021900037,00,1610612751,BKN,Brooklyn,56,19,18,8,11,10,0,17,12,18,2019-2020
73,0021900037,00,1610612763,MEM,Memphis,54,11,18,14,12,10,0,12,8,16,2019-2020
74,0021900038,00,1610612742,DAL,Dallas,34,17,8,19,10,8,1,12,11,16,2019-2020
75,0021900038,00,1610612757,POR,Portland,48,9,24,6,11,8,0,16,7,21,2019-2020
76,0021900039,00,1610612750,MIN,Minnesota,48,21,9,13,11,8,0,16,9,7,2019-2020
77,0021900039,00,1610612748,MIA,Miami,46,8,3,10,11,8,2,23,12,24,2019-2020
78,0021900040,00,1610612747,LAL,Los Angeles,74,15,16,20,11,10,1,14,6,9,2019-2020
79,0021900040,00,1610612766,CHA,Charlotte,44,20,26,9,11,10,2,16,7,11,2019-2020
80,0021900041,00,1610612765,DET,Detroit,40,15,3,12,2,0,0,20,4,23,2019-2020
81,0021900041,00,1610612754,IND,Indiana,54,18,16,4,1,0,1,8,6,7,2019-2020
82,0021900042,00,1610612752,NYK,New York,50,26,8,7,1,2,0,17,11,18,2019-2020
83,0021900042,00,1610612741,CHI,Chicago,46,13,13,18,0,2,1,10,6,14,2019-2020
84,0021900043,00,1610612737,ATL,Atlanta,42,8,2,13,9,9,0,21,13,24,2019-2020
85,0021900043,00,1610612755,PHI,Philadelphia,46,14,8,4,9,9,1,22,7,17,2019-2020
86,0021900044,00,1610612753,ORL,Orlando,36,11,12,2,8,2,0,16,5,13,2019-2020
87,0021900044,00,1610612761,TOR,Toronto,36,4,21,14,8,2,1,17,8,18,2019-2020
88,0021900045,00,1610612760,OKC,Oklahoma City,54,20,12,15,5,4,2,15,12,18,2019-2020
89,0021900045,00,1610612745,HOU,Houston,56,14,10,13,5,4,0,14,12,13,2019-2020
90,0021900046,00,1610612749,MIL,Milwaukee,58,14,24,21,8,6,0,12,8,9,2019-2020
91,0021900046,00,1610612739,CLE,Cleveland,50,13,11,4,8,6,1,12,3,22,2019-2020
92,0021900047,00,1610612744,GSW,Golden State,66,30,15,29,0,0,0,18,11,21,2019-2020
93,0021900047,00,1610612740,NOP,New Orleans,62,13,19,0,0,0,0,15,11,20,2019-2020
94,0021900048,00,1610612757,POR,Portland,46,15,18,19,5,3,0,10,12,16,2019-2020
95,0021900048,00,1610612759,SAS,San Antonio,54,14,22,19,5,3,0,18,7,16,2019-2020
96,0021900049,00,1610612762,UTA,Utah,32,9,17,9,14,10,0,23,12,13,2019-2020
97,0021900049,00,1610612756,PHX,Phoenix,34,0,11,7,14,10,0,16,4,18,2019-2020
98,0021900050,00,1610612758,SAC,Sacramento,38,10,18,9,6,2,1,13,7,16,2019-2020
99,0021900050,00,1610612743,DEN,Denver,44,20,4,12,6,2,2,12,16,7,2019-2020
100,0021900051,00,1610612746,LAC,LA,50,18,15,17,6,1,1,22,6,24,2019-2020
101,0021900051,00,1610612766,CHA,Charlotte,42,10,9,5,6,1,1,22,8,33,2019-2020
102,0021900052,00,1610612737,ATL,Atlanta,44,13,6,2,7,3,0,20,11,17,2019-2020
103,0021900052,00,1610612748,MIA,Miami,34,13,12,20,7,3,2,28,15,24,2019-2020
104,0021900053,00,1610612742,DAL,Dallas,50,11,11,9,4,5,1,9,5,10,2019-2020
105,0021900053,00,1610612743,DEN,Denver,50,19,6,11,4,5,1,11,8,7,2019-2020
106,0021900054,00,1610612763,MEM,Memphis,44,17,12,13,7,10,0,21,8,30,2019-2020
107,0021900054,00,1610612747,LAL,Los Angeles,46,16,27,29,7,10,0,18,9,10,2019-2020
108,0021900055,00,1610612741,CHI,Chicago,46,22,13,10,9,10,1,7,9,11,2019-2020
109,0021900055,00,1610612739,CLE,Cleveland,58,14,10,8,9,10,2,19,10,19,2019-2020
110,0021900056,00,1610612752,NYK,New York,26,13,0,6,13,9,0,11,11,13,2019-2020
111,0021900056,00,1610612753,ORL,Orlando,32,15,11,13,13,9,2,9,4,13,2019-2020
112,0021900057,00,1610612750,MIN,Minnesota,42,4,18,3,2,2,1,22,11,29,2019-2020
113,0021900057,00,1610612755,PHI,Philadelphia,60,30,15,25,2,2,0,22,10,12,2019-2020
114,0021900058,00,1610612749,MIL,Milwaukee,34,10,7,19,3,1,0,15,9,18,2019-2020
115,0021900058,00,1610612738,BOS,Boston,34,8,11,13,3,1,1,10,9,9,2019-2020
116,0021900059,00,1610612751,BKN,Brooklyn,60,11,7,7,12,7,1,20,12,28,2019-2020
117,0021900059,00,1610612754,IND,Indiana,52,12,5,16,12,7,0,9,9,16,2019-2020
118,0021900060,00,1610612765,DET,Detroit,48,10,11,4,5,4,0,20,10,29,2019-2020
119,0021900060,00,1610612761,TOR,Toronto,60,5,23,22,5,4,1,15,4,14,2019-2020
120,0021900061,00,1610612745,HOU,Houston,60,26,21,10,20,10,0,13,4,14,2019-2020
121,0021900061,00,1610612764,WAS,Washington,54,11,9,12,20,10,0,19,6,26,2019-2020
122,0021900062,00,1610612757,POR,Portland,26,5,18,9,15,9,2,19,6,18,2019-2020
123,0021900062,00,1610612760,OKC,Oklahoma City,48,16,5,5,15,9,1,19,8,9,2019-2020
124,0021900063,00,1610612762,UTA,Utah,52,6,11,23,6,5,1,15,7,13,2019-2020
125,0021900063,00,1610612746,LAC,LA,48,12,7,5,6,5,1,20,7,27,2019-2020
126,0021900064,00,1610612766,CHA,Charlotte,60,12,8,15,4,5,1,21,3,29,2019-2020
127,0021900064,00,1610612758,SAC,Sacramento,54,26,19,14,4,5,0,15,9,17,2019-2020
128,0021900065,00,1610612756,PHX,Phoenix,58,16,20,34,4,2,1,17,10,20,2019-2020
129,0021900065,00,1610612744,GSW,Golden State,54,14,23,1,4,2,0,18,9,29,2019-2020
130,0021900066,00,1610612737,ATL,Atlanta,54,17,16,6,1,1,0,16,10,17,2019-2020
131,0021900066,00,1610612748,MIA,Miami,48,14,14,18,1,1,1,14,10,26,2019-2020
132,0021900067,00,1610612743,DEN,Denver,60,5,20,2,4,4,1,15,8,17,2019-2020
133,0021900067,00,1610612740,NOP,New Orleans,48,5,37,22,4,4,1,16,11,25,2019-2020
134,0021900068,00,1610612746,LAC,LA,54,17,13,13,4,10,1,12,6,9,2019-2020
135,0021900068,00,1610612759,SAS,San Antonio,44,4,20,1,4,10,0,19,10,23,2019-2020
136,0021900069,00,1610612751,BKN,Brooklyn,46,5,17,15,4,5,2,22,9,25,2019-2020
137,0021900069,00,1610612745,HOU,Houston,52,12,15,15,4,5,0,12,10,22,2019-2020
138,0021900070,00,1610612754,IND,Indiana,56,14,18,11,11,1,1,14,8,14,2019-2020
139,0021900070,00,1610612739,CLE,Cleveland,38,2,16,9,11,1,0,16,8,10,2019-2020
140,0021900071,00,1610612749,MIL,Milwaukee,54,12,36,34,2,2,1,14,5,18,2019-2020
141,0021900071,00,1610612753,ORL,Orlando,32,9,2,13,2,2,0,16,12,27,2019-2020
142,0021900072,00,1610612752,NYK,New York,38,20,17,4,24,10,0,13,7,6,2019-2020
143,0021900072,00,1610612738,BOS,Boston,34,5,16,7,24,10,0,14,4,12,2019-2020
144,0021900073,00,1610612765,DET,Detroit,66,11,13,2,3,2,0,16,8,19,2019-2020
145,0021900073,00,1610612741,CHI,Chicago,40,14,8,16,3,2,0,17,8,19,2019-2020
146,0021900074,00,1610612747,LAL,Los Angeles,66,10,19,10,14,8,0,11,9,15,2019-2020
147,0021900074,00,1610612742,DAL,Dallas,46,15,6,15,14,8,1,23,12,30,2019-2020
148,0021900075,00,1610612758,SAC,Sacramento,52,13,10,12,12,11,1,17,7,14,2019-2020
149,0021900075,00,1610612762,UTA,Utah,38,8,5,3,11,11,0,17,12,28,2019-2020
150,0021900076,00,1610612759,SAS,San Antonio,40,23,14,25,9,8,0,11,5,10,2019-2020
151,0021900076,00,1610612744,GSW,Golden State,44,8,16,6,9,8,0,11,4,14,2019-2020
152,0021900077,00,1610612760,OKC,Oklahoma City,46,14,8,11,9,7,0,12,8,15,2019-2020
153,0021900077,00,1610612740,NOP,New Orleans,52,19,7,6,9,7,0,16,9,21,2019-2020
154,0021900078,00,1610612765,DET,Detroit,54,13,8,13,2,2,0,8,9,9,2019-2020
155,0021900078,00,1610612751,BKN,Brooklyn,58,16,13,14,2,2,1,15,12,14,2019-2020
156,0021900079,00,1610612743,DEN,Denver,30,13,3,8,1,7,1,14,14,21,2019-2020
157,0021900079,00,1610612753,ORL,Orlando,48,9,11,12,1,7,1,16,8,18,2019-2020
158,0021900080,00,1610612764,WAS,Washington,24,9,8,0,0,0,0,17,9,20,2019-2020
159,0021900080,00,1610612750,MIN,Minnesota,56,13,16,34,0,0,1,22,15,22,2019-2020
160,0021900081,00,1610612763,MEM,Memphis,62,15,14,4,8,7,0,20,8,24,2019-2020
161,0021900081,00,1610612756,PHX,Phoenix,48,17,17,16,8,7,0,17,13,14,2019-2020
162,0021900082,00,1610612749,MIL,Milwaukee,50,18,14,26,0,0,1,12,6,11,2019-2020
163,0021900082,00,1610612761,TOR,Toronto,30,5,16,0,0,0,1,14,7,19,2019-2020
164,0021900083,00,1610612766,CHA,Charlotte,56,15,7,6,12,7,1,13,8,11,2019-2020
165,0021900083,00,1610612744,GSW,Golden State,34,8,10,10,11,7,0,18,6,15,2019-2020
166,0021900084,00,1610612755,PHI,Philadelphia,84,17,23,1,3,5,0,11,6,11,2019-2020
167,0021900084,00,1610612757,POR,Portland,40,5,14,21,2,5,0,18,6,24,2019-2020
168,0021900085,00,1610612741,CHI,Chicago,52,9,11,2,3,2,0,18,13,15,2019-2020
169,0021900085,00,1610612754,IND,Indiana,52,15,6,16,3,2,2,18,7,20,2019-2020
170,0021900086,00,1610612745,HOU,Houston,30,7,6,0,0,0,0,22,7,27,2019-2020
171,0021900086,00,1610612748,MIA,Miami,52,11,25,41,0,0,3,18,11,22,2019-2020
172,0021900087,00,1610612752,NYK,New York,40,18,9,5,3,1,0,13,13,12,2019-2020
173,0021900087,00,1610612758,SAC,Sacramento,42,10,9,32,3,1,0,14,11,17,2019-2020
174,0021900088,00,1610612759,SAS,San Antonio,36,3,20,5,3,4,1,18,8,5,2019-2020
175,0021900088,00,1610612747,LAL,Los Angeles,50,14,15,19,3,4,0,18,5,23,2019-2020
176,0021900089,00,1610612742,DAL,Dallas,52,19,10,22,8,7,1,14,8,16,2019-2020
177,0021900089,00,1610612739,CLE,Cleveland,28,14,9,8,8,7,0,9,10,15,2019-2020
178,0021900090,00,1610612762,UTA,Utah,34,8,4,10,3,8,1,15,12,15,2019-2020
179,0021900090,00,1610612746,LAC,LA,46,27,11,12,3,8,0,9,17,9,2019-2020
180,0021900091,00,1610612765,DET,Detroit,34,9,11,4,11,7,2,21,14,17,2019-2020
181,0021900091,00,1610612764,WAS,Washington,48,19,7,18,11,7,1,12,10,12,2019-2020
182,0021900092,00,1610612751,BKN,Brooklyn,58,20,23,20,2,2,0,23,12,22,2019-2020
183,0021900092,00,1610612740,NOP,New Orleans,48,11,16,1,2,2,0,21,8,32,2019-2020
184,0021900093,00,1610612745,HOU,Houston,36,16,12,13,7,15,0,18,14,29,2019-2020
185,0021900093,00,1610612763,MEM,Memphis,66,10,25,6,7,15,1,15,9,17,2019-2020
186,0021900094,00,1610612749,MIL,Milwaukee,62,21,14,32,0,0,0,17,10,15,2019-2020
187,0021900094,00,1610612750,MIN,Minnesota,38,9,10,0,0,0,1,16,8,20,2019-2020
188,0021900095,00,1610612756,PHX,Phoenix,48,4,15,8,9,12,1,20,10,19,2019-2020
189,0021900095,00,1610612755,PHI,Philadelphia,32,6,8,7,9,12,0,20,9,23,2019-2020
190,0021900096,00,1610612757,POR,Portland,60,14,17,5,11,9,0,6,8,3,2019-2020
191,0021900096,00,1610612744,GSW,Golden State,44,12,8,12,11,9,0,10,9,6,2019-2020
192,0021900097,00,1610612754,IND,Indiana,58,7,10,19,5,11,0,18,6,20,2019-2020
193,0021900097,00,1610612766,CHA,Charlotte,60,17,12,6,5,11,0,13,18,19,2019-2020
194,0021900098,00,1610612738,BOS,Boston,60,7,6,13,1,1,0,14,5,11,2019-2020
195,0021900098,00,1610612739,CLE,Cleveland,44,15,11,2,1,1,0,9,5,5,2019-2020
196,0021900099,00,1610612737,ATL,Atlanta,50,10,11,10,20,13,0,18,13,14,2019-2020
197,0021900099,00,1610612759,SAS,San Antonio,34,11,8,10,20,13,0,15,10,15,2019-2020
198,0021900100,00,1610612747,LAL,Los Angeles,52,14,14,13,10,4,1,16,6,23,2019-2020
199,0021900100,00,1610612741,CHI,Chicago,48,13,26,19,10,4,0,16,10,20,2019-2020
200,0021900101,00,1610612760,OKC,Oklahoma City,42,16,5,11,8,4,0,9,10,15,2019-2020
201,0021900101,00,1610612753,ORL,Orlando,44,16,4,1,8,4,0,14,6,21,2019-2020
202,0021900102,00,1610612743,DEN,Denver,56,12,18,27,8,4,1,20,8,20,2019-2020
203,0021900102,00,1610612748,MIA,Miami,46,9,11,4,8,4,2,15,13,20,2019-2020
204,0021900103,00,1610612765,DET,Detroit,54,10,14,25,2,8,1,17,6,15,2019-2020
205,0021900103,00,1610612752,NYK,New York,42,8,7,3,2,8,1,14,10,19,2019-2020
206,0021900104,00,1610612754,IND,Indiana,46,21,24,25,6,5,0,13,9,22,2019-2020
207,0021900104,00,1610612764,WAS,Washington,40,15,15,4,6,5,1,17,8,28,2019-2020
208,0021900105,00,1610612737,ATL,Atlanta,46,9,6,4,1,1,0,24,8,31,2019-2020
209,0021900105,00,1610612741,CHI,Chicago,48,8,18,28,1,1,3,20,10,23,2019-2020
210,0021900106,00,1610612761,TOR,Toronto,52,2,18,15,1,1,0,14,11,12,2019-2020
211,0021900106,00,1610612758,SAC,Sacramento,32,13,10,6,1,1,0,14,7,19,2019-2020
212,0021900107,00,1610612745,HOU,Houston,44,23,12,23,7,2,1,13,11,20,2019-2020
213,0021900107,00,1610612744,GSW,Golden State,40,16,9,6,7,2,1,11,7,17,2019-2020
214,0021900108,00,1610612750,MIN,Minnesota,50,12,13,5,3,5,0,11,10,9,2019-2020
215,0021900108,00,1610612763,MEM,Memphis,66,17,26,16,3,5,0,17,8,18,2019-2020
216,0021900109,00,1610612742,DAL,Dallas,46,17,12,7,8,7,0,17,7,15,2019-2020
217,0021900109,00,1610612753,ORL,Orlando,60,15,22,11,8,7,0,18,7,9,2019-2020
218,0021900110,00,1610612755,PHI,Philadelphia,44,10,9,8,9,6,2,16,11,18,2019-2020
219,0021900110,00,1610612762,UTA,Utah,48,13,13,13,9,6,0,13,4,17,2019-2020
220,0021900111,00,1610612746,LAC,LA,50,13,16,3,4,7,0,19,10,14,2019-2020
221,0021900111,00,1610612749,MIL,Milwaukee,42,16,17,17,4,7,0,15,9,23,2019-2020
222,0021900112,00,1610612738,BOS,Boston,54,6,13,24,1,3,1,13,6,12,2019-2020
223,0021900112,00,1610612766,CHA,Charlotte,50,7,8,5,1,3,1,21,10,17,2019-2020
224,0021900113,00,1610612760,OKC,Oklahoma City,48,2,18,7,7,8,0,13,5,18,2019-2020
225,0021900113,00,1610612759,SAS,San Antonio,48,4,13,13,7,8,0,13,5,6,2019-2020
226,0021900114,00,1610612748,MIA,Miami,50,7,10,19,2,1,2,15,7,12,2019-2020
227,0021900114,00,1610612756,PHX,Phoenix,52,12,12,1,2,1,1,15,9,22,2019-2020
228,0021900115,00,1610612757,POR,Portland,40,12,16,8,6,5,1,14,7,16,2019-2020
229,0021900115,00,1610612746,LAC,LA,60,23,20,11,6,5,0,17,9,18,2019-2020
230,0021900116,00,1610612765,DET,Detroit,40,18,14,15,1,0,2,17,8,22,2019-2020
231,0021900116,00,1610612754,IND,Indiana,58,15,20,17,1,0,1,13,1,17,2019-2020
232,0021900117,00,1610612763,MEM,Memphis,34,8,14,5,4,3,0,18,10,22,2019-2020
233,0021900117,00,1610612753,ORL,Orlando,62,20,13,35,4,3,0,9,6,16,2019-2020
234,0021900118,00,1610612739,CLE,Cleveland,62,21,10,21,0,0,1,13,5,11,2019-2020
235,0021900118,00,1610612764,WAS,Washington,54,19,8,0,0,0,1,19,7,19,2019-2020
236,0021900119,00,1610612758,SAC,Sacramento,36,12,15,21,1,2,1,15,4,12,2019-2020
237,0021900119,00,1610612737,ATL,Atlanta,66,15,6,6,1,2,1,13,10,21,2019-2020
238,0021900120,00,1610612744,GSW,Golden State,34,13,8,8,20,13,0,20,11,30,2019-2020
239,0021900120,00,1610612750,MIN,Minnesota,70,35,4,6,20,13,1,19,14,18,2019-2020
240,0021900121,00,1610612761,TOR,Toronto,42,13,38,29,8,4,0,17,6,21,2019-2020
241,0021900121,00,1610612740,NOP,New Orleans,56,18,14,3,8,4,0,18,9,25,2019-2020
242,0021900122,00,1610612742,DAL,Dallas,38,3,9,4,9,7,0,13,7,15,2019-2020
243,0021900122,00,1610612752,NYK,New York,28,10,15,12,9,7,0,12,11,5,2019-2020
244,0021900123,00,1610612743,DEN,Denver,46,4,18,3,3,2,0,10,7,14,2019-2020
245,0021900123,00,1610612755,PHI,Philadelphia,32,12,6,21,2,2,1,18,12,21,2019-2020
246,0021900124,00,1610612749,MIL,Milwaukee,46,18,12,1,2,2,1,13,8,18,2019-2020
247,0021900124,00,1610612762,UTA,Utah,32,12,10,22,2,2,0,20,10,21,2019-2020
248,0021900125,00,1610612757,POR,Portland,48,12,14,5,9,7,1,11,13,9,2019-2020
249,0021900125,00,1610612751,BKN,Brooklyn,48,27,11,10,9,7,0,9,13,14,2019-2020
250,0021900126,00,1610612747,LAL,Los Angeles,54,15,4,17,2,3,0,18,11,17,2019-2020
251,0021900126,00,1610612748,MIA,Miami,44,8,12,1,2,3,1,13,12,11,2019-2020
252,0021900127,00,1610612759,SAS,San Antonio,30,19,10,7,1,1,0,15,10,19,2019-2020
253,0021900127,00,1610612738,BOS,Boston,60,10,21,24,1,1,1,9,6,7,2019-2020
254,0021900128,00,1610612740,NOP,New Orleans,44,5,14,10,6,8,0,26,5,31,2019-2020
255,0021900128,00,1610612766,CHA,Charlotte,46,16,15,9,6,8,1,22,12,25,2019-2020
256,0021900129,00,1610612741,CHI,Chicago,64,10,25,9,6,3,0,15,7,20,2019-2020
257,0021900129,00,1610612745,HOU,Houston,34,12,28,28,6,3,2,24,7,23,2019-2020
258,0021900130,00,1610612742,DAL,Dallas,60,18,12,22,6,8,1,15,6,21,2019-2020
259,0021900130,00,1610612763,MEM,Memphis,60,9,12,5,6,8,1,16,6,33,2019-2020
260,0021900131,00,1610612760,OKC,Oklahoma City,42,12,7,23,2,5,1,19,1,32,2019-2020
261,0021900131,00,1610612744,GSW,Golden State,50,9,11,2,2,5,0,15,5,18,2019-2020
262,0021900132,00,1610612750,MIN,Minnesota,52,14,8,9,7,12,1,13,16,13,2019-2020
263,0021900132,00,1610612743,DEN,Denver,48,14,5,16,7,12,0,20,14,19,2019-2020
264,0021900133,00,1610612753,ORL,Orlando,42,12,12,13,11,5,1,11,7,20,2019-2020
265,0021900133,00,1610612754,IND,Indiana,48,14,3,14,11,5,0,9,6,16,2019-2020
266,0021900134,00,1610612755,PHI,Philadelphia,58,12,8,19,6,5,1,21,5,26,2019-2020
267,0021900134,00,1610612766,CHA,Charlotte,42,10,14,5,6,5,0,13,9,15,2019-2020
268,0021900135,00,1610612749,MIL,Milwaukee,66,12,11,13,4,7,0,22,2,23,2019-2020
269,0021900135,00,1610612760,OKC,Oklahoma City,38,3,5,9,4,7,0,15,4,10,2019-2020
270,0021900136,00,1610612752,NYK,New York,32,15,11,0,0,0,0,21,12,27,2019-2020
271,0021900136,00,1610612739,CLE,Cleveland,50,11,23,30,0,0,0,14,4,14,2019-2020
272,0021900137,00,1610612751,BKN,Brooklyn,70,15,12,1,1,0,0,17,5,32,2019-2020
273,0021900137,00,1610612756,PHX,Phoenix,46,4,20,30,1,0,0,7,9,10,2019-2020
274,0021900138,00,1610612737,ATL,Atlanta,54,9,16,5,14,19,0,16,15,15,2019-2020
275,0021900138,00,1610612757,POR,Portland,54,15,14,12,14,19,0,17,10,10,2019-2020
276,0021900139,00,1610612747,LAL,Los Angeles,48,9,8,11,5,5,0,12,9,15,2019-2020
277,0021900139,00,1610612761,TOR,Toronto,54,10,32,12,5,5,2,15,10,16,2019-2020
