,GID,GAME_ID,LAST_GAME_ID,LAST_GAME_DATE_EST,LAST_GAME_HOME_TEAM_ID,LAST_GAME_HOME_TEAM_CITY,LAST_GAME_HOME_TEAM_NAME,LAST_GAME_HOME_TEAM_ABBREVIATION,LAST_GAME_HOME_TEAM_POINTS,LAST_GAME_VISITOR_TEAM_ID,LAST_GAME_VISITOR_TEAM_CITY,LAST_GAME_VISITOR_TEAM_NAME,LAST_GAME_VISITOR_TEAM_CITY1,LAST_GAME_VISITOR_TEAM_POINTS,SEASON
83,0021100084,0021100084,0021000991,2011-03-14T00:00:00,1610612738,Boston,Celtics,BOS,79,1610612751,New Jersey,Nets,NJN,88,2011-2012
84,0021100085,0021100085,0021001082,2011-03-26T00:00:00,1610612752,New York,Knicks,NYK,106,1610612766,Charlotte,Bobcats,CHA,114,2011-2012
85,0021100086,0021100086,0021000818,2011-02-15T00:00:00,1610612748,Miami,Heat,MIA,110,1610612754,Indiana,Pacers,IND,103,2011-2012
86,0021100087,0021100087,0021001124,2011-04-01T00:00:00,1610612765,Detroit,Pistons,DET,96,1610612741,Chicago,Bulls,CHI,101,2011-2012
87,0021100088,0021100088,0021000502,2011-01-03T00:00:00,1610612740,New Orleans,Hornets,NOH,84,1610612755,Philadelphia,76ers,PHI,77,2011-2012
88,0021100089,0021100089,0021001134,2011-04-02T00:00:00,1610612750,Minnesota,Timberwolves,MIN,89,1610612763,Memphis,Grizzlies,MEM,106,2011-2012
89,0021100090,0021100090,0021001199,2011-04-10T00:00:00,1610612742,Dallas,Mavericks,DAL,115,1610612756,Phoenix,Suns,PHX,90,2011-2012
90,0021100091,0021100091,0021001049,2011-03-21T00:00:00,1610612759,San Antonio,Spurs,SAS,111,1610612744,Golden State,Warriors,GSW,96,2011-2012
91,0021100092,0021100092,0021001131,2011-04-01T00:00:00,1610612743,Denver,Nuggets,DEN,99,1610612758,Sacramento,Kings,SAC,90,2011-2012
92,0021100093,0021100093,0021001189,2011-04-09T00:00:00,1610612746,Los Angeles,Clippers,LAC,78,1610612745,Houston,Rockets,HOU,99,2011-2012
93,0021100094,0021100094,0021100070,2012-01-02T00:00:00,1610612737,Atlanta,Hawks,ATL,100,1610612748,Miami,Heat,MIA,92,2011-2012
94,0021100095,0021100095,0021001023,2011-03-18T00:00:00,1610612759,San Antonio,Spurs,SAS,97,1610612742,Dallas,Mavericks,DAL,91,2011-2012
95,0021100096,0021100096,0021001060,2011-03-23T00:00:00,1610612758,Sacramento,Kings,SAC,97,1610612749,Milwaukee,Bucks,MIL,90,2011-2012
96,0021100097,0021100097,0021001187,2011-04-08T00:00:00,1610612757,Portland,Trail Blazers,POR,93,1610612747,Los Angeles,Lakers,LAL,86,2011-2012
97,0021100098,0021100098,0021001196,2011-04-10T00:00:00,1610612761,Toronto,Raptors,TOR,99,1610612751,New Jersey,Nets,NJN,92,2011-2012
98,0021100099,0021100099,0021001220,2011-04-13T00:00:00,1610612755,Philadelphia,76ers,PHI,100,1610612765,Detroit,Pistons,DET,104,2011-2012
99,0021100100,0021100100,0021000657,2011-01-24T00:00:00,1610612764,Washington,Wizards,WAS,106,1610612752,New York,Knicks,NYK,115,2011-2012
100,0021100101,0021100101,0011100030,2011-12-22T00:00:00,1610612766,Charlotte,Bobcats,CHA,75,1610612737,Atlanta,Hawks,ATL,92,2011-2012
101,0021100102,0021100102,0021001097,2011-03-28T00:00:00,1610612738,Boston,Celtics,BOS,100,1610612754,Indiana,Pacers,IND,107,2011-2012
102,0021100103,0021100103,0021001193,2011-04-10T00:00:00,1610612753,Orlando,Magic,ORL,99,1610612741,Chicago,Bulls,CHI,102,2011-2012
103,0021100104,0021100104,0021000995,2011-03-14T00:00:00,1610612740,New Orleans,Hornets,NOH,103,1610612743,Denver,Nuggets,DEN,114,2011-2012
104,0021100105,0021100105,0021000568,2011-01-12T00:00:00,1610612760,Oklahoma City,Thunder,OKC,118,1610612745,Houston,Rockets,HOU,112,2011-2012
105,0021100106,0021100106,0021000439,2010-12-26T00:00:00,1610612750,Minnesota,Timberwolves,MIN,98,1610612739,Cleveland,Cavaliers,CLE,97,2011-2012
106,0021100107,0021100107,0021001048,2011-03-21T00:00:00,1610612762,Utah,Jazz,UTA,85,1610612763,Memphis,Grizzlies,MEM,103,2011-2012
107,0021100108,0021100108,0021000584,2011-01-14T00:00:00,1610612756,Phoenix,Suns,PHX,115,1610612757,Portland,Trail Blazers,POR,111,2011-2012
108,0021100109,0021100109,0021001173,2011-04-06T00:00:00,1610612747,Los Angeles,Lakers,LAL,87,1610612744,Golden State,Warriors,GSW,95,2011-2012
109,0021100110,0021100110,0021100077,2012-01-03T00:00:00,1610612737,Atlanta,Hawks,ATL,74,1610612741,Chicago,Bulls,CHI,76,2011-2012
110,0021100111,0021100111,0021001054,2011-03-23T00:00:00,1610612754,Indiana,Pacers,IND,111,1610612766,Charlotte,Bobcats,CHA,88,2011-2012
111,0021100112,0021100112,0021001142,2011-04-03T00:00:00,1610612751,New Jersey,Nets,NJN,94,1610612748,Miami,Heat,MIA,108,2011-2012
112,0021100113,0021100113,0021001021,2011-03-18T00:00:00,1610612765,Detroit,Pistons,DET,99,1610612752,New York,Knicks,NYK,95,2011-2012
113,0021100114,0021100114,0021001178,2011-04-08T00:00:00,1610612755,Philadelphia,76ers,PHI,98,1610612761,Toronto,Raptors,TOR,93,2011-2012
114,0021100115,0021100115,0021100105,2012-01-06T00:00:00,1610612745,Houston,Rockets,HOU,94,1610612760,Oklahoma City,Thunder,OKC,109,2011-2012
115,0021100116,0021100116,0021001064,2011-03-23T00:00:00,1610612759,San Antonio,Spurs,SAS,112,1610612743,Denver,Nuggets,DEN,115,2011-2012
116,0021100117,0021100117,0021001223,2011-04-13T00:00:00,1610612742,Dallas,Mavericks,DAL,121,1610612740,New Orleans,Hornets,NOH,89,2011-2012
117,0021100118,0021100118,0021000815,2011-02-14T00:00:00,1610612746,Los Angeles,Clippers,LAC,78,1610612749,Milwaukee,Bucks,MIL,102,2011-2012
118,0021100119,0021100119,0021000834,2011-02-16T00:00:00,1610612744,Golden State,Warriors,GSW,107,1610612762,Utah,Jazz,UTA,100,2011-2012
119,0021100120,0021100120,0021000926,2011-03-05T00:00:00,1610612764,Washington,Wizards,WAS,103,1610612750,Minnesota,Timberwolves,MIN,96,2011-2012
120,0021100121,0021100121,0021000963,2011-03-09T00:00:00,1610612758,Sacramento,Kings,SAC,102,1610612753,Orlando,Magic,ORL,106,2011-2012
121,0021100122,0021100122,0021000855,2011-02-23T00:00:00,1610612760,Oklahoma City,Thunder,OKC,105,1610612759,San Antonio,Spurs,SAS,109,2011-2012
122,0021100123,0021100123,0021000922,2011-03-04T00:00:00,1610612756,Phoenix,Suns,PHX,102,1610612749,Milwaukee,Bucks,MIL,88,2011-2012
123,0021100124,0021100124,0021001016,2011-03-17T00:00:00,1610612757,Portland,Trail Blazers,POR,111,1610612739,Cleveland,Cavaliers,CLE,70,2011-2012
124,0021100125,0021100125,0021000759,2011-02-07T00:00:00,1610612747,Los Angeles,Lakers,LAL,93,1610612763,Memphis,Grizzlies,MEM,84,2011-2012
125,0021100126,0021100126,0021000736,2011-02-04T00:00:00,1610612761,Toronto,Raptors,TOR,111,1610612750,Minnesota,Timberwolves,MIN,100,2011-2012
126,0021100127,0021100127,0021000949,2011-03-08T00:00:00,1610612755,Philadelphia,76ers,PHI,110,1610612754,Indiana,Pacers,IND,100,2011-2012
127,0021100128,0021100128,0021100042,2011-12-30T00:00:00,1610612751,New Jersey,Nets,NJN,98,1610612737,Atlanta,Hawks,ATL,105,2011-2012
128,0021100129,0021100129,0021100085,2012-01-04T00:00:00,1610612752,New York,Knicks,NYK,110,1610612766,Charlotte,Bobcats,CHA,118,2011-2012
129,0021100130,0021100130,0021100087,2012-01-04T00:00:00,1610612741,Chicago,Bulls,CHI,99,1610612765,Detroit,Pistons,DET,83,2011-2012
130,0021100131,0021100131,0021100104,2012-01-06T00:00:00,1610612743,Denver,Nuggets,DEN,96,1610612740,New Orleans,Hornets,NOH,88,2011-2012
131,0021100132,0021100132,0021001087,2011-03-27T00:00:00,1610612755,Philadelphia,76ers,PHI,111,1610612758,Sacramento,Kings,SAC,114,2011-2012
132,0021100133,0021100133,0021001019,2011-03-18T00:00:00,1610612764,Washington,Wizards,WAS,107,1610612761,Toronto,Raptors,TOR,116,2011-2012
133,0021100134,0021100134,0021001009,2011-03-16T00:00:00,1610612766,Charlotte,Bobcats,CHA,78,1610612745,Houston,Rockets,HOU,94,2011-2012
134,0021100135,0021100135,0021000604,2011-01-17T00:00:00,1610612765,Detroit,Pistons,DET,103,1610612742,Dallas,Mavericks,DAL,89,2011-2012
135,0021100136,0021100136,0021000566,2011-01-12T00:00:00,1610612749,Milwaukee,Bucks,MIL,84,1610612759,San Antonio,Spurs,SAS,91,2011-2012
136,0021100137,0021100137,0021100027,2011-12-28T00:00:00,1610612763,Memphis,Grizzlies,MEM,95,1610612760,Oklahoma City,Thunder,OKC,98,2011-2012
137,0021100138,0021100138,0021001113,2011-03-30T00:00:00,1610612750,Minnesota,Timberwolves,MIN,91,1610612741,Chicago,Bulls,CHI,108,2011-2012
138,0021100139,0021100139,0021000583,2011-01-14T00:00:00,1610612762,Utah,Jazz,UTA,121,1610612739,Cleveland,Cavaliers,CLE,99,2011-2012
139,0021100140,0021100140,0021100065,2012-01-01T00:00:00,1610612757,Portland,Trail Blazers,POR,88,1610612746,Los Angeles,Clippers,LAC,93,2011-2012
140,0021100141,0021100141,0021001053,2011-03-22T00:00:00,1610612747,Los Angeles,Lakers,LAL,139,1610612756,Phoenix,Suns,PHX,137,2011-2012
141,0021100142,0021100142,0021000486,2011-01-01T00:00:00,1610612744,Golden State,Warriors,GSW,107,1610612748,Miami,Heat,MIA,114,2011-2012
142,0021100143,0021100143,0021000544,2011-01-09T00:00:00,1610612761,Toronto,Raptors,TOR,118,1610612758,Sacramento,Kings,SAC,112,2011-2012
143,0021100144,0021100144,0021001176,2011-04-08T00:00:00,1610612754,Indiana,Pacers,IND,114,1610612737,Atlanta,Hawks,ATL,102,2011-2012
144,0021100145,0021100145,0021001165,2011-04-06T00:00:00,1610612752,New York,Knicks,NYK,97,1610612755,Philadelphia,76ers,PHI,92,2011-2012
145,0021100146,0021100146,0021000740,2011-02-04T00:00:00,1610612738,Boston,Celtics,BOS,97,1610612742,Dallas,Mavericks,DAL,101,2011-2012
146,0021100147,0021100147,0021001001,2011-03-15T00:00:00,1610612741,Chicago,Bulls,CHI,98,1610612764,Washington,Wizards,WAS,79,2011-2012
147,0021100148,0021100148,0021000725,2011-02-02T00:00:00,1610612740,New Orleans,Hornets,NOH,93,1610612760,Oklahoma City,Thunder,OKC,104,2011-2012
148,0021100149,0021100149,0021100034,2011-12-29T00:00:00,1610612759,San Antonio,Spurs,SAS,85,1610612745,Houston,Rockets,HOU,105,2011-2012
149,0021100150,0021100150,0021000709,2011-01-31T00:00:00,1610612743,Denver,Nuggets,DEN,99,1610612751,New Jersey,Nets,NJN,115,2011-2012
150,0021100151,0021100151,0021100022,2011-12-27T00:00:00,1610612762,Utah,Jazz,UTA,71,1610612747,Los Angeles,Lakers,LAL,96,2011-2012
151,0021100152,0021100152,0021000941,2011-03-07T00:00:00,1610612757,Portland,Trail Blazers,POR,89,1610612753,Orlando,Magic,ORL,85,2011-2012
152,0021100153,0021100153,0021000754,2011-02-06T00:00:00,1610612746,Los Angeles,Clippers,LAC,79,1610612748,Miami,Heat,MIA,97,2011-2012
153,0021100154,0021100154,0021100101,2012-01-06T00:00:00,1610612737,Atlanta,Hawks,ATL,102,1610612766,Charlotte,Bobcats,CHA,96,2011-2012
154,0021100155,0021100155,0021001181,2011-04-08T00:00:00,1610612749,Milwaukee,Bucks,MIL,100,1610612765,Detroit,Pistons,DET,110,2011-2012
155,0021100156,0021100156,0021001015,2011-03-17T00:00:00,1610612763,Memphis,Grizzlies,MEM,99,1610612752,New York,Knicks,NYK,120,2011-2012
156,0021100157,0021100157,0021000613,2011-01-19T00:00:00,1610612756,Phoenix,Suns,PHX,106,1610612739,Cleveland,Cavaliers,CLE,98,2011-2012
157,0021100158,0021100158,0021000975,2011-03-11T00:00:00,1610612744,Golden State,Warriors,GSW,123,1610612753,Orlando,Magic,ORL,120,2011-2012
158,0021100159,0021100159,0021100023,2011-12-28T00:00:00,1610612761,Toronto,Raptors,TOR,85,1610612754,Indiana,Pacers,IND,90,2011-2012
159,0021100160,0021100160,0011100015,2011-12-20T00:00:00,1610612755,Philadelphia,76ers,PHI,101,1610612764,Washington,Wizards,WAS,94,2011-2012
160,0021100161,0021100161,0021001195,2011-04-10T00:00:00,1610612766,Charlotte,Bobcats,CHA,101,1610612765,Detroit,Pistons,DET,112,2011-2012
161,0021100162,0021100162,0021001174,2011-04-07T00:00:00,1610612738,Boston,Celtics,BOS,81,1610612741,Chicago,Bulls,CHI,97,2011-2012
162,0021100163,0021100163,0021000868,2011-02-25T00:00:00,1610612740,New Orleans,Hornets,NOH,95,1610612750,Minnesota,Timberwolves,MIN,81,2011-2012
163,0021100164,0021100164,0021001158,2011-04-05T00:00:00,1610612745,Houston,Rockets,HOU,101,1610612758,Sacramento,Kings,SAC,104,2011-2012
164,0021100165,0021100165,0021000489,2011-01-01T00:00:00,1610612742,Dallas,Mavericks,DAL,87,1610612749,Milwaukee,Bucks,MIL,99,2011-2012
165,0021100166,0021100166,0021001099,2011-03-28T00:00:00,1610612759,San Antonio,Spurs,SAS,92,1610612757,Portland,Trail Blazers,POR,100,2011-2012
166,0021100167,0021100167,0021000889,2011-02-28T00:00:00,1610612756,Phoenix,Suns,PHX,104,1610612751,New Jersey,Nets,NJN,103,2011-2012
167,0021100168,0021100168,0021001030,2011-03-19T00:00:00,1610612743,Denver,Nuggets,DEN,98,1610612748,Miami,Heat,MIA,103,2011-2012
168,0021100169,0021100169,0021000827,2011-02-16T00:00:00,1610612747,Los Angeles,Lakers,LAL,99,1610612739,Cleveland,Cavaliers,CLE,104,2011-2012
169,0021100170,0021100170,0021100160,2012-01-13T00:00:00,1610612764,Washington,Wizards,WAS,89,1610612755,Philadelphia,76ers,PHI,120,2011-2012
