,GID,GAME_ID,HOME_TEAM_ID,VISITOR_TEAM_ID,GAME_DATE_EST,HOME_TEAM_WINS,HOME_TEAM_LOSSES,SERIES_LEADER,SEASON
0,0021800001,0021800001,1610612738,1610612755,2018-10-16T00:00:00,3,1,Boston,2018-2019
1,0021800002,0021800002,1610612744,1610612760,2018-10-16T00:00:00,2,1,Golden State,2018-2019
2,0021800003,0021800003,1610612766,1610612749,2018-10-17T00:00:00,1,3,Milwaukee,2018-2019
3,0021800004,0021800004,1610612765,1610612751,2018-10-17T00:00:00,1,2,Brooklyn,2018-2019
4,0021800005,0021800005,1610612754,1610612763,2018-10-17T00:00:00,1,1,Tied,2018-2019
5,0021800006,0021800006,1610612753,1610612748,2018-10-17T00:00:00,3,1,Orlando,2018-2019
6,0021800007,0021800007,1610612752,1610612737,2018-10-17T00:00:00,3,1,New York,2018-2019
7,0021800008,0021800008,1610612761,1610612739,2018-10-17T00:00:00,3,1,Toronto,2018-2019
8,0021800009,0021800009,1610612745,1610612740,2018-10-17T00:00:00,2,2,Tied,2018-2019
9,0021800010,0021800010,1610612759,1610612750,2018-10-17T00:00:00,3,1,San Antonio,2018-2019
10,0021800011,0021800011,1610612758,1610612762,2018-10-17T00:00:00,1,3,Utah,2018-2019
11,0021800012,0021800012,1610612746,1610612743,2018-10-17T00:00:00,1,3,Denver,2018-2019
12,0021800013,0021800013,1610612756,1610612742,2018-10-17T00:00:00,2,2,Tied,2018-2019
13,0021800014,0021800014,1610612755,1610612741,2018-10-18T00:00:00,3,1,Philadelphia,2018-2019
14,0021800015,0021800015,1610612764,1610612748,2018-10-18T00:00:00,1,3,Miami,2018-2019
15,0021800016,0021800016,1610612757,1610612747,2018-10-18T00:00:00,2,2,Tied,2018-2019
16,0021800017,0021800017,1610612753,1610612766,2018-10-19T00:00:00,2,2,Tied,2018-2019
17,0021800018,0021800018,1610612751,1610612752,2018-10-19T00:00:00,3,1,Brooklyn,2018-2019
18,0021800019,0021800019,1610612761,1610612738,2018-10-19T00:00:00,2,2,Tied,2018-2019
