,GID,GAME_ID,HOME_TEAM_ID,VISITOR_TEAM_ID,GAME_DATE_EST,HOME_TEAM_WINS,HOME_TEAM_LOSSES,SERIES_LEADER,SEASON
0,0020900001,0020900001,1610612739,1610612738,2009-10-27T00:00:00,2,2,Tied,2009-2010
1,0020900002,0020900002,1610612742,1610612764,2009-10-27T00:00:00,1,1,Tied,2009-2010
2,0020900003,0020900003,1610612757,1610612745,2009-10-27T00:00:00,2,2,Tied,2009-2010
3,0020900004,0020900004,1610612747,1610612746,2009-10-27T00:00:00,2,2,Tied,2009-2010
4,0020900005,0020900005,1610612737,1610612754,2009-10-28T00:00:00,3,0,Atlanta,2009-2010
5,0020900006,0020900006,1610612753,1610612755,2009-10-28T00:00:00,4,0,Orlando,2009-2010
6,0020900007,0020900007,1610612761,1610612739,2009-10-28T00:00:00,1,3,Cleveland,2009-2010
7,0020900008,0020900008,1610612738,1610612766,2009-10-28T00:00:00,3,0,Boston,2009-2010
8,0020900009,0020900009,1610612748,1610612752,2009-10-28T00:00:00,3,0,Miami,2009-2010
9,0020900010,0020900010,1610612763,1610612765,2009-10-28T00:00:00,1,1,Tied,2009-2010
10,0020900011,0020900011,1610612750,1610612751,2009-10-28T00:00:00,2,0,Minnesota,2009-2010
11,0020900012,0020900012,1610612760,1610612758,2009-10-28T00:00:00,3,1,Oklahoma City,2009-2010
12,0020900013,0020900013,1610612759,1610612740,2009-10-28T00:00:00,4,0,San Antonio,2009-2010
13,0020900014,0020900014,1610612743,1610612762,2009-10-28T00:00:00,3,1,Denver,2009-2010
14,0020900015,0020900015,1610612744,1610612745,2009-10-28T00:00:00,0,3,Houston,2009-2010
15,0020900016,0020900016,1610612746,1610612756,2009-10-28T00:00:00,0,4,Phoenix,2009-2010
16,0020900017,0020900017,1610612741,1610612759,2009-10-29T00:00:00,2,0,Chicago,2009-2010
17,0020900018,0020900018,1610612757,1610612743,2009-10-29T00:00:00,1,3,Denver,2009-2010
18,0020900019,0020900019,1610612766,1610612752,2009-10-30T00:00:00,2,2,Tied,2009-2010
19,0020900020,0020900020,1610612755,1610612749,2009-10-30T00:00:00,2,2,Tied,2009-2010
20,0020900021,0020900021,1610612737,1610612764,2009-10-30T00:00:00,4,0,Atlanta,2009-2010
21,0020900022,0020900022,1610612738,1610612741,2009-10-30T00:00:00,2,2,Tied,2009-2010
22,0020900023,0020900023,1610612765,1610612760,2009-10-30T00:00:00,0,2,Oklahoma City,2009-2010
23,0020900024,0020900024,1610612754,1610612748,2009-10-30T00:00:00,0,4,Miami,2009-2010
24,0020900025,0020900025,1610612763,1610612761,2009-10-30T00:00:00,2,0,Memphis,2009-2010
25,0020900026,0020900026,1610612750,1610612739,2009-10-30T00:00:00,0,2,Cleveland,2009-2010
26,0020900027,0020900027,1610612751,1610612753,2009-10-30T00:00:00,0,3,Orlando,2009-2010
27,0020900028,0020900028,1610612740,1610612758,2009-10-30T00:00:00,2,1,New Orleans,2009-2010
28,0020900029,0020900029,1610612762,1610612746,2009-10-30T00:00:00,3,1,Utah,2009-2010
29,0020900030,0020900030,1610612756,1610612744,2009-10-30T00:00:00,3,1,Phoenix,2009-2010
30,0020900031,0020900031,1610612747,1610612742,2009-10-30T00:00:00,2,2,Tied,2009-2010
31,0020900032,0020900032,1610612764,1610612751,2009-10-31T00:00:00,4,0,Washington,2009-2010
32,0020900033,0020900033,1610612739,1610612766,2009-10-31T00:00:00,1,3,Charlotte,2009-2010
33,0020900034,0020900034,1610612752,1610612755,2009-10-31T00:00:00,3,1,New York,2009-2010
34,0020900035,0020900035,1610612745,1610612757,2009-10-31T00:00:00,2,2,Tied,2009-2010
35,0020900036,0020900036,1610612749,1610612765,2009-10-31T00:00:00,2,2,Tied,2009-2010
36,0020900037,0020900037,1610612759,1610612758,2009-10-31T00:00:00,4,0,San Antonio,2009-2010
37,0020900038,0020900038,1610612746,1610612742,2009-10-31T00:00:00,0,3,Dallas,2009-2010
38,0020900039,0020900039,1610612761,1610612753,2009-11-01T00:00:00,1,3,Orlando,2009-2010
39,0020900040,0020900040,1610612738,1610612740,2009-11-01T00:00:00,1,1,Tied,2009-2010
40,0020900041,0020900041,1610612748,1610612741,2009-11-01T00:00:00,3,1,Miami,2009-2010
41,0020900042,0020900042,1610612760,1610612757,2009-11-01T00:00:00,1,3,Portland,2009-2010
42,0020900043,0020900043,1610612743,1610612763,2009-11-01T00:00:00,3,1,Denver,2009-2010
43,0020900044,0020900044,1610612756,1610612750,2009-11-01T00:00:00,4,0,Phoenix,2009-2010
44,0020900045,0020900045,1610612747,1610612737,2009-11-01T00:00:00,1,1,Tied,2009-2010
45,0020900046,0020900046,1610612766,1610612751,2009-11-02T00:00:00,2,2,Tied,2009-2010
