,GID,GAME_ID,HOME_TEAM_ID,VISITOR_TEAM_ID,GAME_DATE_EST,HOME_TEAM_WINS,HOME_TEAM_LOSSES,SERIES_LEADER,SEASON
0,0029400001,0029400001,1610612746,1610612757,1994-11-04T00:00:00,0,5,Portland,1994-1995
1,0029400002,0029400002,1610612762,1610612748,1994-11-04T00:00:00,2,0,Utah,1994-1995
2,0029400003,0029400003,1610612745,1610612751,1994-11-04T00:00:00,2,0,Houston,1994-1995
3,0029400004,0029400004,1610612759,1610612744,1994-11-04T00:00:00,3,1,San Antonio,1994-1995
4,0029400005,0029400005,1610612743,1610612750,1994-11-04T00:00:00,6,0,Denver,1994-1995
5,0029400006,0029400006,1610612764,1610612753,1994-11-04T00:00:00,2,3,Orlando,1994-1995
6,0029400007,0029400007,1610612758,1610612756,1994-11-04T00:00:00,1,4,Phoenix,1994-1995
7,0029400008,0029400008,1610612765,1610612747,1994-11-04T00:00:00,0,2,L.A. Lakers,1994-1995
8,0029400009,0029400009,1610612741,1610612766,1994-11-04T00:00:00,2,2,Tied,1994-1995
9,0029400010,0029400010,1610612755,1610612749,1994-11-04T00:00:00,1,3,Milwaukee,1994-1995
10,0029400011,0029400011,1610612738,1610612752,1994-11-04T00:00:00,0,5,New York,1994-1995
11,0029400012,0029400012,1610612737,1610612754,1994-11-04T00:00:00,1,4,Indiana,1994-1995
12,0029400013,0029400013,1610612760,1610612762,1994-11-05T00:00:00,1,3,Utah,1994-1995
13,0029400014,0029400014,1610612742,1610612751,1994-11-05T00:00:00,1,1,Tied,1994-1995
14,0029400015,0029400015,1610612753,1610612755,1994-11-05T00:00:00,4,1,Orlando,1994-1995
15,0029400016,0029400016,1610612766,1610612739,1994-11-05T00:00:00,3,2,Charlotte,1994-1995
16,0029400017,0029400017,1610612743,1610612744,1994-11-05T00:00:00,1,3,Golden State,1994-1995
17,0029400018,0029400018,1610612757,1610612746,1994-11-05T00:00:00,5,0,Portland,1994-1995
18,0029400019,0029400019,1610612741,1610612764,1994-11-05T00:00:00,2,2,Tied,1994-1995
19,0029400020,0029400020,1610612749,1610612747,1994-11-05T00:00:00,1,1,Tied,1994-1995
20,0029400021,0029400021,1610612750,1610612745,1994-11-05T00:00:00,2,3,Houston,1994-1995
21,0029400022,0029400022,1610612737,1610612765,1994-11-05T00:00:00,3,2,Atlanta,1994-1995
22,0029400023,0029400023,1610612754,1610612738,1994-11-05T00:00:00,2,2,Tied,1994-1995
23,0029400024,0029400024,1610612756,1610612748,1994-11-06T00:00:00,2,0,Phoenix,1994-1995
24,0029400025,0029400025,1610612762,1610612737,1994-11-07T00:00:00,2,0,Utah,1994-1995
25,0029400026,0029400026,1610612759,1610612751,1994-11-07T00:00:00,2,0,San Antonio,1994-1995
26,0029400027,0029400027,1610612741,1610612755,1994-11-07T00:00:00,4,0,Chicago,1994-1995
27,0029400028,0029400028,1610612739,1610612745,1994-11-08T00:00:00,0,2,Houston,1994-1995
28,0029400029,0029400029,1610612742,1610612743,1994-11-08T00:00:00,1,4,Denver,1994-1995
29,0029400030,0029400030,1610612765,1610612750,1994-11-08T00:00:00,1,1,Tied,1994-1995
30,0029400031,0029400031,1610612744,1610612748,1994-11-08T00:00:00,1,1,Tied,1994-1995
31,0029400032,0029400032,1610612752,1610612747,1994-11-08T00:00:00,2,0,New York,1994-1995
32,0029400033,0029400033,1610612766,1610612753,1994-11-09T00:00:00,1,3,Orlando,1994-1995
33,0029400034,0029400034,1610612759,1610612762,1994-11-09T00:00:00,3,2,San Antonio,1994-1995
34,0029400035,0029400035,1610612754,1610612745,1994-11-09T00:00:00,1,1,Tied,1994-1995
35,0029400036,0029400036,1610612756,1610612737,1994-11-09T00:00:00,1,1,Tied,1994-1995
36,0029400037,0029400037,1610612755,1610612764,1994-11-09T00:00:00,3,2,Philadelphia,1994-1995
37,0029400038,0029400038,1610612750,1610612747,1994-11-09T00:00:00,1,3,L.A. Lakers,1994-1995
38,0029400039,0029400039,1610612751,1610612741,1994-11-09T00:00:00,2,2,Tied,1994-1995
