,GID,PLAYER_ID,FIRST_NAME,LAST_NAME,JERSEY_NUM,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,SEASON
0,0021000001,2570,Kendrick,Perkins,43,1610612738,Boston,Celtics,BOS,2010-2011
1,0021000001,202376,Luke,Harangody,55,1610612738,Boston,Celtics,BOS,2010-2011
2,0021000001,202340,Avery,Bradley, 0,1610612738,Boston,Celtics,BOS,2010-2011
3,0021000001,711,Jerry,Stackhouse,42,1610612748,Miami,Heat,MIA,2010-2011
4,0021000001,202354,Dexter,Pittman,45,1610612748,Miami,Heat,MIA,2010-2011
5,0021000001,2034,Mike,Miller,13,1610612748,Miami,Heat,MIA,2010-2011
6,0021000002,202371,Gani,Lawal,31,1610612756,Phoenix,Suns,PHX,2010-2011
7,0021000002,202394,Matt,Janning,22,1610612756,Phoenix,Suns,PHX,2010-2011
8,0021000002,201141,Greg,Oden,52,1610612757,Portland,Trail Blazers,POR,2010-2011
9,0021000002,202343,Elliot,Williams,9,1610612757,Portland,Trail Blazers,POR,2010-2011
10,0021000002,2038,Joel,Przybilla,10,1610612757,Portland,Trail Blazers,POR,2010-2011
11,0021000003,101115,Andrew,Bynum,17,1610612747,Los Angeles,Lakers,LAL,2010-2011
12,0021000003,2575,Luke,Walton, 4,1610612747,Los Angeles,Lakers,LAL,2010-2011
13,0021000003,200768,Kyle,Lowry, 7,1610612745,Houston,Rockets,HOU,2010-2011
14,0021000003,201966,Jermaine,Taylor, 8,1610612745,Houston,Rockets,HOU,2010-2011
15,0021000003,202335,Patrick,Patterson,54,1610612745,Houston,Rockets,HOU,2010-2011
16,0021000004,201963,Christian,Eyenga, 8,1610612739,Cleveland,Cavaliers,CLE,2010-2011
17,0021000004,202396,Samardo,Samuels,24,1610612739,Cleveland,Cavaliers,CLE,2010-2011
18,0021000004,2590,Mo,Williams, 2,1610612739,Cleveland,Cavaliers,CLE,2010-2011
19,0021000004,202376,Luke,Harangody,55,1610612738,Boston,Celtics,BOS,2010-2011
