,GID,GAME_ID,LAST_GAME_ID,LAST_GAME_DATE_EST,LAST_GAME_HOME_TEAM_ID,LAST_GAME_HOME_TEAM_CITY,LAST_GAME_HOME_TEAM_NAME,LAST_GAME_HOME_TEAM_ABBREVIATION,LAST_GAME_HOME_TEAM_POINTS,LAST_GAME_VISITOR_TEAM_ID,LAST_GAME_VISITOR_TEAM_CITY,LAST_GAME_VISITOR_TEAM_NAME,LAST_GAME_VISITOR_TEAM_CITY1,LAST_GAME_VISITOR_TEAM_POINTS,SEASON
0,0020100001,0020100001,0020000678,2001-02-04T00:00:00,1610612739,Cleveland,Cavaliers,CLE,82,1610612738,Boston,Celtics,BOS,103,2001-2002
1,0020100002,0020100002,0020001082,2001-04-05T00:00:00,1610612752,New York,Knicks,NYK,93,1610612764,Washington,Wizards,WAS,80,2001-2002
2,0020100003,0020100003,0020001104,2001-04-08T00:00:00,1610612751,New Jersey,Nets,NJN,83,1610612754,Indiana,Pacers,IND,108,2001-2002
3,0020100004,0020100004,0020001090,2001-04-06T00:00:00,1610612753,Orlando,Magic,ORL,100,1610612761,Toronto,Raptors,TOR,108,2001-2002
4,0020100005,0020100005,0020000299,2000-12-11T00:00:00,1610612750,Minnesota,Timberwolves,MIN,96,1610612755,Philadelphia,76ers,PHI,91,2001-2002
5,0020100006,0020100006,0020000454,2001-01-03T00:00:00,1610612742,Dallas,Mavericks,DAL,104,1610612765,Detroit,Pistons,DET,107,2001-2002
6,0020100007,0020100007,0020001101,2001-04-07T00:00:00,1610612745,Houston,Rockets,HOU,110,1610612737,Atlanta,Hawks,ATL,97,2001-2002
7,0020100008,0020100008,0020001103,2001-04-07T00:00:00,1610612759,San Antonio,Spurs,SAS,93,1610612746,Los Angeles,Clippers,LAC,83,2001-2002
8,0020100009,0020100009,0020001134,2001-04-12T00:00:00,1610612762,Utah,Jazz,UTA,93,1610612749,Milwaukee,Bucks,MIL,115,2001-2002
9,0020100010,0020100010,0020000870,2001-03-06T00:00:00,1610612756,Phoenix,Suns,PHX,93,1610612743,Denver,Nuggets,DEN,82,2001-2002
10,0020100011,0020100011,0020000585,2001-01-21T00:00:00,1610612758,Sacramento,Kings,SAC,107,1610612760,Seattle,SuperSonics,SEA,109,2001-2002
11,0020100012,0020100012,0040000022,2001-04-29T00:00:00,1610612747,Los Angeles,Lakers,LAL,99,1610612757,Portland,Trail Blazers,POR,86,2001-2002
12,0020100013,0020100013,0020001154,2001-04-15T00:00:00,1610612738,Boston,Celtics,BOS,95,1610612751,New Jersey,Nets,NJN,88,2001-2002
13,0020100014,0020100014,0020000944,2001-03-16T00:00:00,1610612766,Charlotte,Hornets,CHH,109,1610612739,Cleveland,Cavaliers,CLE,114,2001-2002
14,0020100015,0020100015,0020001141,2001-04-13T00:00:00,1610612748,Miami,Heat,MIA,82,1610612761,Toronto,Raptors,TOR,94,2001-2002
15,0020100016,0020100016,0020001159,2001-04-15T00:00:00,1610612741,Chicago,Bulls,CHI,86,1610612754,Indiana,Pacers,IND,93,2001-2002
16,0020100017,0020100017,0020001123,2001-04-10T00:00:00,1610612757,Portland,Trail Blazers,POR,116,1610612744,Golden State,Warriors,GSW,88,2001-2002
17,0020100018,0020100018,0020001172,2001-04-17T00:00:00,1610612737,Atlanta,Hawks,ATL,122,1610612764,Washington,Wizards,WAS,119,2001-2002
18,0020100019,0020100019,0020000594,2001-01-23T00:00:00,1610612755,Philadelphia,76ers,PHI,114,1610612742,Dallas,Mavericks,DAL,98,2001-2002
19,0020100020,0020100020,0020000260,2000-12-05T00:00:00,1610612763,Memphis,Grizzlies,MEM,91,1610612765,Detroit,Pistons,DET,83,2001-2002
20,0020100021,0020100021,0020000988,2001-03-22T00:00:00,1610612745,Houston,Rockets,HOU,92,1610612746,Los Angeles,Clippers,LAC,97,2001-2002
21,0020100022,0020100022,0020000650,2001-01-31T00:00:00,1610612743,Denver,Nuggets,DEN,111,1610612749,Milwaukee,Bucks,MIL,116,2001-2002
22,0020100023,0020100023,0020001072,2001-04-03T00:00:00,1610612762,Utah,Jazz,UTA,88,1610612747,Los Angeles,Lakers,LAL,96,2001-2002
23,0020100024,0020100024,0020001189,2001-04-18T00:00:00,1610612760,Seattle,SuperSonics,SEA,105,1610612759,San Antonio,Spurs,SAS,67,2001-2002
24,0020100025,0020100025,0020000720,2001-02-13T00:00:00,1610612744,Golden State,Warriors,GSW,83,1610612756,Phoenix,Suns,PHX,93,2001-2002
25,0020100026,0020100026,0020000467,2001-01-05T00:00:00,1610612761,Toronto,Raptors,TOR,105,1610612742,Dallas,Mavericks,DAL,115,2001-2002
26,0020100027,0020100027,0020001005,2001-03-25T00:00:00,1610612754,Indiana,Pacers,IND,82,1610612753,Orlando,Magic,ORL,84,2001-2002
27,0020100028,0020100028,0020001033,2001-03-29T00:00:00,1610612738,Boston,Celtics,BOS,106,1610612741,Chicago,Bulls,CHI,104,2001-2002
28,0020100029,0020100029,0020000856,2001-03-04T00:00:00,1610612748,Miami,Heat,MIA,91,1610612739,Cleveland,Cavaliers,CLE,79,2001-2002
29,0020100030,0020100030,0020001111,2001-04-09T00:00:00,1610612766,Charlotte,Hornets,CHH,98,1610612752,New York,Knicks,NYK,113,2001-2002
30,0020100031,0020100031,0020000726,2001-02-14T00:00:00,1610612765,Detroit,Pistons,DET,105,1610612751,New Jersey,Nets,NJN,86,2001-2002
