,GID,GAME_ID,LAST_GAME_ID,LAST_GAME_DATE_EST,LAST_GAME_HOME_TEAM_ID,LAST_GAME_HOME_TEAM_CITY,LAST_GAME_HOME_TEAM_NAME,LAST_GAME_HOME_TEAM_ABBREVIATION,LAST_GAME_HOME_TEAM_POINTS,LAST_GAME_VISITOR_TEAM_ID,LAST_GAME_VISITOR_TEAM_CITY,LAST_GAME_VISITOR_TEAM_NAME,LAST_GAME_VISITOR_TEAM_CITY1,LAST_GAME_VISITOR_TEAM_POINTS,SEASON
0,0028200001,0028200001,0028100675,1982-03-05T00:00:00,1610612751,New Jersey,Nets,NJN,107,1610612741,Chicago,Bulls,CHI,90,1982-1983
1,0028200002,0028200002,0028100821,1982-03-30T00:00:00,1610612758,Kansas City,Kings,KCK,99,1610612757,Portland,Trail Blazers,POR,109,1982-1983
2,0028200003,0028200003,0028100866,1982-04-07T00:00:00,1610612754,Indiana,Pacers,IND,85,1610612764,Washington,Bullets,WAS,97,1982-1983
3,0028200004,0028200004,0028100904,1982-04-13T00:00:00,1610612746,San Diego,Clippers,SDC,94,1610612756,Phoenix,Suns,PHX,105,1982-1983
4,0028200005,0028200005,0048100010,1982-04-25T00:00:00,1610612760,Seattle,SuperSonics,SEA,104,1610612745,Houston,Rockets,HOU,83,1982-1983
5,0028200006,0028200006,0028100867,1982-04-07T00:00:00,1610612765,Detroit,Pistons,DET,120,1610612737,Atlanta,Hawks,ATL,115,1982-1983
6,0028200007,0028200007,0028100784,1982-03-24T00:00:00,1610612739,Cleveland,Cavaliers,CLE,115,1610612738,Boston,Celtics,BOS,136,1982-1983
7,0028200008,0028200008,0028100853,1982-04-04T00:00:00,1610612752,New York,Knicks,NYK,106,1610612755,Philadelphia,76ers,PHL,127,1982-1983
8,0028200009,0028200009,0028100941,1982-04-18T00:00:00,1610612762,Utah,Jazz,UTH,128,1610612759,San Antonio,Spurs,SAN,120,1982-1983
9,0028200010,0028200010,0028100931,1982-04-16T00:00:00,1610612747,Los Angeles,Lakers,LAL,125,1610612744,Golden State,Warriors,GOS,109,1982-1983
10,0028200011,0028200011,0028100933,1982-04-17T00:00:00,1610612743,Denver,Nuggets,DEN,130,1610612742,Dallas,Mavericks,DAL,124,1982-1983
