,GID,GAME_DATE,ATTENDANCE,GAME_TIME,SEASON
0,0029800001,"FRIDAY, FEBRUARY 5, 1999",17892,2:18,1998-1999
1,0029800002,"FRIDAY, FEBRUARY 5, 1999",17248,2:21,1998-1999
2,0029800003,"FRIDAY, FEBRUARY 5, 1999",15200,2:04,1998-1999
3,0029800004,"FRIDAY, FEBRUARY 5, 1999",21191,2:06,1998-1999
4,0029800005,"FRIDAY, FEBRUARY 5, 1999",19806,2:21,1998-1999
5,0029800006,"FRIDAY, FEBRUARY 5, 1999",16621,2:07,1998-1999
6,0029800007,"FRIDAY, FEBRUARY 5, 1999",19002,2:02,1998-1999
7,0029800008,"FRIDAY, FEBRUARY 5, 1999",17171,2:13,1998-1999
8,0029800009,"FRIDAY, FEBRUARY 5, 1999",19911,2:15,1998-1999
9,0029800010,"FRIDAY, FEBRUARY 5, 1999",7689,2:18,1998-1999
10,0029800011,"FRIDAY, FEBRUARY 5, 1999",17505,2:24,1998-1999
11,0029800012,"FRIDAY, FEBRUARY 5, 1999",17072,2:37,1998-1999
12,0029800013,"SATURDAY, FEBRUARY 6, 1999",18173,2:26,1998-1999
13,0029800014,"SATURDAY, FEBRUARY 6, 1999",20143,2:17,1998-1999
14,0029800015,"SATURDAY, FEBRUARY 6, 1999",19335,2:23,1998-1999
15,0029800016,"SATURDAY, FEBRUARY 6, 1999",18820,2:39,1998-1999
16,0029800017,"SATURDAY, FEBRUARY 6, 1999",21194,2:30,1998-1999
17,0029800018,"SATURDAY, FEBRUARY 6, 1999",21319,2:28,1998-1999
18,0029800019,"SATURDAY, FEBRUARY 6, 1999",18215,2:23,1998-1999
19,0029800020,"SUNDAY, FEBRUARY 7, 1999",19763,2:20,1998-1999
20,0029800021,"SUNDAY, FEBRUARY 7, 1999",18545,2:19,1998-1999
21,0029800022,"SUNDAY, FEBRUARY 7, 1999",18877,2:28,1998-1999
22,0029800023,"SUNDAY, FEBRUARY 7, 1999",19023,2:26,1998-1999
23,0029800024,"SUNDAY, FEBRUARY 7, 1999",6118,2:24,1998-1999
24,0029800025,"SUNDAY, FEBRUARY 7, 1999",17505,2:32,1998-1999
25,0029800026,"SUNDAY, FEBRUARY 7, 1999",12039,3:02,1998-1999
26,0029800027,"SUNDAY, FEBRUARY 7, 1999",17317,2:05,1998-1999
27,0029800028,"SUNDAY, FEBRUARY 7, 1999",17072,2:27,1998-1999
28,0029800029,"MONDAY, FEBRUARY 8, 1999",15410,2:16,1998-1999
29,0029800030,"MONDAY, FEBRUARY 8, 1999",18044,2:22,1998-1999
30,0029800031,"MONDAY, FEBRUARY 8, 1999",17139,2:25,1998-1999
31,0029800032,"MONDAY, FEBRUARY 8, 1999",14210,2:34,1998-1999
32,0029800033,"MONDAY, FEBRUARY 8, 1999",16285,2:01,1998-1999
33,0029800034,"MONDAY, FEBRUARY 8, 1999",33788,2:12,1998-1999
34,0029800035,"MONDAY, FEBRUARY 8, 1999",18353,2:15,1998-1999
35,0029800036,"TUESDAY, FEBRUARY 9, 1999",15871,2:20,1998-1999
36,0029800037,"TUESDAY, FEBRUARY 9, 1999",15200,2:43,1998-1999
37,0029800038,"TUESDAY, FEBRUARY 9, 1999",14577,2:09,1998-1999
38,0029800039,"TUESDAY, FEBRUARY 9, 1999",22553,0:00,1998-1999
39,0029800040,"TUESDAY, FEBRUARY 9, 1999",16422,2:11,1998-1999
40,0029800041,"TUESDAY, FEBRUARY 9, 1999",17070,2:13,1998-1999
41,0029800042,"TUESDAY, FEBRUARY 9, 1999",18217,2:15,1998-1999
42,0029800043,"TUESDAY, FEBRUARY 9, 1999",17072,2:17,1998-1999
43,0029800044,"WEDNESDAY, FEBRUARY 10, 1999",19763,2:19,1998-1999
44,0029800045,"WEDNESDAY, FEBRUARY 10, 1999",13217,2:07,1998-1999
45,0029800046,"WEDNESDAY, FEBRUARY 10, 1999",18049,2:11,1998-1999
46,0029800047,"WEDNESDAY, FEBRUARY 10, 1999",16285,2:06,1998-1999
47,0029800048,"WEDNESDAY, FEBRUARY 10, 1999",13210,2:18,1998-1999
48,0029800049,"WEDNESDAY, FEBRUARY 10, 1999",8137,2:17,1998-1999
49,0029800050,"WEDNESDAY, FEBRUARY 10, 1999",19980,2:18,1998-1999
50,0029800051,"WEDNESDAY, FEBRUARY 10, 1999",14818,2:17,1998-1999
51,0029800052,"THURSDAY, FEBRUARY 11, 1999",14832,2:08,1998-1999
52,0029800053,"THURSDAY, FEBRUARY 11, 1999",8611,2:03,1998-1999
53,0029800054,"THURSDAY, FEBRUARY 11, 1999",14228,2:19,1998-1999
54,0029800055,"THURSDAY, FEBRUARY 11, 1999",17783,2:25,1998-1999
55,0029800056,"THURSDAY, FEBRUARY 11, 1999",22194,2:25,1998-1999
56,0029800057,"THURSDAY, FEBRUARY 11, 1999",18031,2:10,1998-1999
57,0029800058,"THURSDAY, FEBRUARY 11, 1999",19006,2:07,1998-1999
58,0029800059,"THURSDAY, FEBRUARY 11, 1999",18121,2:20,1998-1999
59,0029800060,"THURSDAY, FEBRUARY 11, 1999",19023,2:07,1998-1999
60,0029800061,"THURSDAY, FEBRUARY 11, 1999",14914,2:14,1998-1999
61,0029800062,"FRIDAY, FEBRUARY 12, 1999",16892,2:37,1998-1999
62,0029800063,"FRIDAY, FEBRUARY 12, 1999",10012,4:12,1998-1999
63,0029800064,"FRIDAY, FEBRUARY 12, 1999",11022,2:13,1998-1999
64,0029800065,"SATURDAY, FEBRUARY 13, 1999",19023,2:45,1998-1999
65,0029800066,"SATURDAY, FEBRUARY 13, 1999",17072,2:14,1998-1999
66,0029800067,"SUNDAY, FEBRUARY 14, 1999",13307,2:25,1998-1999
67,0029800068,"SUNDAY, FEBRUARY 14, 1999",15914,2:08,1998-1999
68,0029800069,"SUNDAY, FEBRUARY 14, 1999",22386,2:02,1998-1999
69,0029800070,"SUNDAY, FEBRUARY 14, 1999",8592,2:05,1998-1999
70,0029800071,"SUNDAY, FEBRUARY 14, 1999",17505,2:34,1998-1999
71,0029800072,"SUNDAY, FEBRUARY 14, 1999",10847,3:01,1998-1999
72,0029800073,"SUNDAY, FEBRUARY 14, 1999",16059,2:14,1998-1999
73,0029800074,"MONDAY, FEBRUARY 15, 1999",19763,2:17,1998-1999
74,0029800075,"MONDAY, FEBRUARY 15, 1999",15200,2:14,1998-1999
75,0029800076,"MONDAY, FEBRUARY 15, 1999",10415,2:15,1998-1999
