,GID,GAME_ID,HOME_TEAM_ID,VISITOR_TEAM_ID,GAME_DATE_EST,HOME_TEAM_WINS,HOME_TEAM_LOSSES,SERIES_LEADER,SEASON
0,0021200001,0021200001,1610612739,1610612764,2012-10-30T00:00:00,3,0,Cleveland,2012-2013
1,0021200002,0021200002,1610612748,1610612738,2012-10-30T00:00:00,3,1,Miami,2012-2013
2,0021200003,0021200003,1610612747,1610612742,2012-10-30T00:00:00,3,1,L.A. Lakers,2012-2013
3,0021200004,0021200004,1610612761,1610612754,2012-10-31T00:00:00,2,2,Tied,2012-2013
4,0021200005,0021200005,1610612755,1610612743,2012-10-31T00:00:00,1,1,Tied,2012-2013
5,0021200006,0021200006,1610612765,1610612745,2012-10-31T00:00:00,0,2,Houston,2012-2013
6,0021200007,0021200007,1610612741,1610612758,2012-10-31T00:00:00,1,1,Tied,2012-2013
7,0021200008,0021200008,1610612740,1610612759,2012-10-31T00:00:00,1,3,San Antonio,2012-2013
8,0021200009,0021200009,1610612762,1610612742,2012-10-31T00:00:00,2,1,Utah,2012-2013
9,0021200010,0021200010,1610612756,1610612744,2012-10-31T00:00:00,0,4,Golden State,2012-2013
10,0021200011,0021200011,1610612746,1610612763,2012-10-31T00:00:00,3,1,L.A. Clippers,2012-2013
11,0021200012,0021200012,1610612757,1610612747,2012-10-31T00:00:00,1,3,L.A. Lakers,2012-2013
12,0021200013,0021200013,1610612751,1610612752,2012-11-26T00:00:00,2,2,Tied,2012-2013
13,0021200014,0021200014,1610612759,1610612760,2012-11-01T00:00:00,2,2,Tied,2012-2013
14,0021200015,0021200015,1610612766,1610612754,2012-11-02T00:00:00,1,3,Indiana,2012-2013
15,0021200016,0021200016,1610612753,1610612743,2012-11-02T00:00:00,1,1,Tied,2012-2013
16,0021200017,0021200017,1610612738,1610612749,2012-11-02T00:00:00,1,3,Milwaukee,2012-2013
17,0021200018,0021200018,1610612737,1610612745,2012-11-02T00:00:00,0,2,Houston,2012-2013
18,0021200019,0021200019,1610612739,1610612741,2012-11-02T00:00:00,1,3,Chicago,2012-2013
19,0021200020,0021200020,1610612752,1610612748,2012-11-02T00:00:00,3,1,New York,2012-2013
20,0021200021,0021200021,1610612740,1610612762,2012-11-02T00:00:00,1,3,Utah,2012-2013
21,0021200022,0021200022,1610612760,1610612757,2012-11-02T00:00:00,4,0,Oklahoma City,2012-2013
22,0021200023,0021200023,1610612750,1610612758,2012-11-02T00:00:00,2,1,Minnesota,2012-2013
23,0021200024,0021200024,1610612756,1610612765,2012-11-02T00:00:00,1,1,Tied,2012-2013
24,0021200025,0021200025,1610612747,1610612746,2012-11-02T00:00:00,0,4,L.A. Clippers,2012-2013
25,0021200026,0021200026,1610612744,1610612763,2012-11-02T00:00:00,0,3,Memphis,2012-2013
26,0021200027,0021200027,1610612764,1610612738,2012-11-03T00:00:00,0,3,Boston,2012-2013
27,0021200028,0021200028,1610612754,1610612758,2012-11-03T00:00:00,2,0,Indiana,2012-2013
28,0021200029,0021200029,1610612751,1610612761,2012-11-03T00:00:00,3,1,Brooklyn,2012-2013
29,0021200030,0021200030,1610612748,1610612743,2012-11-03T00:00:00,2,0,Miami,2012-2013
30,0021200031,0021200031,1610612741,1610612740,2012-11-03T00:00:00,1,1,Tied,2012-2013
31,0021200032,0021200032,1610612745,1610612757,2012-11-03T00:00:00,2,2,Tied,2012-2013
32,0021200033,0021200033,1610612749,1610612739,2012-11-03T00:00:00,2,2,Tied,2012-2013
33,0021200034,0021200034,1610612742,1610612766,2012-11-03T00:00:00,1,1,Tied,2012-2013
34,0021200035,0021200035,1610612759,1610612762,2012-11-03T00:00:00,2,1,San Antonio,2012-2013
35,0021200036,0021200036,1610612746,1610612744,2012-11-03T00:00:00,1,3,Golden State,2012-2013
36,0021200037,0021200037,1610612752,1610612755,2012-11-04T00:00:00,3,1,New York,2012-2013
37,0021200038,0021200038,1610612761,1610612750,2012-11-04T00:00:00,2,0,Toronto,2012-2013
38,0021200039,0021200039,1610612753,1610612756,2012-11-04T00:00:00,2,0,Orlando,2012-2013
39,0021200040,0021200040,1610612760,1610612737,2012-11-04T00:00:00,1,1,Tied,2012-2013
40,0021200041,0021200041,1610612747,1610612765,2012-11-04T00:00:00,2,0,L.A. Lakers,2012-2013
41,0021200042,0021200042,1610612755,1610612752,2012-11-05T00:00:00,1,3,New York,2012-2013
42,0021200043,0021200043,1610612751,1610612750,2012-11-05T00:00:00,1,1,Tied,2012-2013
43,0021200044,0021200044,1610612748,1610612756,2012-11-05T00:00:00,2,0,Miami,2012-2013
44,0021200045,0021200045,1610612763,1610612762,2012-11-05T00:00:00,3,1,Memphis,2012-2013
45,0021200046,0021200046,1610612742,1610612757,2012-11-05T00:00:00,3,1,Dallas,2012-2013
46,0021200047,0021200047,1610612759,1610612754,2012-11-05T00:00:00,2,0,San Antonio,2012-2013
47,0021200048,0021200048,1610612758,1610612744,2012-11-05T00:00:00,3,1,Sacramento,2012-2013
48,0021200049,0021200049,1610612746,1610612739,2012-11-05T00:00:00,1,1,Tied,2012-2013
49,0021200050,0021200050,1610612741,1610612753,2012-11-06T00:00:00,4,0,Chicago,2012-2013
50,0021200051,0021200051,1610612760,1610612761,2012-11-06T00:00:00,2,0,Oklahoma City,2012-2013
51,0021200052,0021200052,1610612743,1610612765,2012-11-06T00:00:00,2,0,Denver,2012-2013
52,0021200053,0021200053,1610612766,1610612756,2012-11-07T00:00:00,0,2,Phoenix,2012-2013
53,0021200054,0021200054,1610612738,1610612764,2012-11-07T00:00:00,3,0,Boston,2012-2013
54,0021200055,0021200055,1610612737,1610612754,2012-11-07T00:00:00,2,2,Tied,2012-2013
55,0021200056,0021200056,1610612748,1610612751,2012-11-07T00:00:00,3,0,Miami,2012-2013
56,0021200057,0021200057,1610612749,1610612763,2012-11-07T00:00:00,0,2,Memphis,2012-2013
57,0021200058,0021200058,1610612740,1610612755,2012-11-07T00:00:00,1,1,Tied,2012-2013
58,0021200059,0021200059,1610612745,1610612743,2012-11-07T00:00:00,0,4,Denver,2012-2013
59,0021200060,0021200060,1610612750,1610612753,2012-11-07T00:00:00,1,1,Tied,2012-2013
60,0021200061,0021200061,1610612742,1610612761,2012-11-07T00:00:00,1,1,Tied,2012-2013
61,0021200062,0021200062,1610612762,1610612747,2012-11-07T00:00:00,2,1,Utah,2012-2013
62,0021200063,0021200063,1610612758,1610612765,2012-11-07T00:00:00,1,1,Tied,2012-2013
63,0021200064,0021200064,1610612746,1610612759,2012-11-07T00:00:00,2,2,Tied,2012-2013
64,0021200065,0021200065,1610612744,1610612739,2012-11-07T00:00:00,2,0,Golden State,2012-2013
65,0021200066,0021200066,1610612741,1610612760,2012-11-08T00:00:00,0,2,Oklahoma City,2012-2013
66,0021200067,0021200067,1610612757,1610612746,2012-11-08T00:00:00,1,3,L.A. Clippers,2012-2013
67,0021200068,0021200068,1610612764,1610612749,2012-11-09T00:00:00,2,1,Washington,2012-2013
68,0021200069,0021200069,1610612753,1610612751,2012-11-09T00:00:00,0,4,Brooklyn,2012-2013
69,0021200070,0021200070,1610612738,1610612755,2012-11-09T00:00:00,2,2,Tied,2012-2013
70,0021200071,0021200071,1610612752,1610612742,2012-11-09T00:00:00,1,1,Tied,2012-2013
71,0021200072,0021200072,1610612737,1610612748,2012-11-09T00:00:00,0,4,Miami,2012-2013
72,0021200073,0021200073,1610612763,1610612745,2012-11-09T00:00:00,3,1,Memphis,2012-2013
73,0021200074,0021200074,1610612740,1610612766,2012-11-09T00:00:00,2,0,New Orleans,2012-2013
74,0021200075,0021200075,1610612760,1610612765,2012-11-09T00:00:00,2,0,Oklahoma City,2012-2013
75,0021200076,0021200076,1610612750,1610612754,2012-11-09T00:00:00,1,1,Tied,2012-2013
76,0021200077,0021200077,1610612756,1610612739,2012-11-09T00:00:00,2,0,Phoenix,2012-2013
77,0021200078,0021200078,1610612758,1610612759,2012-11-09T00:00:00,0,4,San Antonio,2012-2013
78,0021200079,0021200079,1610612743,1610612762,2012-11-09T00:00:00,3,1,Denver,2012-2013
79,0021200080,0021200080,1610612747,1610612744,2012-11-09T00:00:00,3,1,L.A. Lakers,2012-2013
80,0021200081,0021200081,1610612761,1610612755,2012-11-10T00:00:00,1,3,Philadelphia,2012-2013
81,0021200082,0021200082,1610612754,1610612764,2012-11-10T00:00:00,3,1,Indiana,2012-2013
82,0021200083,0021200083,1610612766,1610612742,2012-11-10T00:00:00,1,1,Tied,2012-2013
83,0021200084,0021200084,1610612741,1610612750,2012-11-10T00:00:00,2,0,Chicago,2012-2013
84,0021200085,0021200085,1610612745,1610612765,2012-11-10T00:00:00,2,0,Houston,2012-2013
85,0021200086,0021200086,1610612749,1610612738,2012-11-10T00:00:00,3,1,Milwaukee,2012-2013
86,0021200087,0021200087,1610612762,1610612756,2012-11-10T00:00:00,3,1,Utah,2012-2013
87,0021200088,0021200088,1610612757,1610612759,2012-11-10T00:00:00,2,1,Portland,2012-2013
88,0021200089,0021200089,1610612744,1610612743,2012-11-10T00:00:00,1,3,Denver,2012-2013
89,0021200090,0021200090,1610612751,1610612753,2012-11-11T00:00:00,4,0,Brooklyn,2012-2013
90,0021200091,0021200091,1610612746,1610612737,2012-11-11T00:00:00,1,1,Tied,2012-2013
91,0021200092,0021200092,1610612763,1610612748,2012-11-11T00:00:00,1,1,Tied,2012-2013
92,0021200093,0021200093,1610612760,1610612739,2012-11-11T00:00:00,1,1,Tied,2012-2013
93,0021200094,0021200094,1610612747,1610612758,2012-11-11T00:00:00,3,1,L.A. Lakers,2012-2013
94,0021200095,0021200095,1610612761,1610612762,2012-11-12T00:00:00,0,2,Utah,2012-2013
95,0021200096,0021200096,1610612755,1610612749,2012-11-12T00:00:00,1,3,Milwaukee,2012-2013
96,0021200097,0021200097,1610612765,1610612760,2012-11-12T00:00:00,0,2,Oklahoma City,2012-2013
97,0021200098,0021200098,1610612741,1610612738,2012-11-12T00:00:00,2,2,Tied,2012-2013
98,0021200099,0021200099,1610612745,1610612748,2012-11-12T00:00:00,0,2,Miami,2012-2013
99,0021200100,0021200100,1610612742,1610612750,2012-11-12T00:00:00,2,2,Tied,2012-2013
100,0021200101,0021200101,1610612756,1610612743,2012-11-12T00:00:00,1,2,Denver,2012-2013
101,0021200102,0021200102,1610612757,1610612737,2012-11-12T00:00:00,1,1,Tied,2012-2013
102,0021200103,0021200103,1610612766,1610612764,2012-11-13T00:00:00,3,1,Charlotte,2012-2013
103,0021200104,0021200104,1610612753,1610612752,2012-11-13T00:00:00,0,4,New York,2012-2013
104,0021200105,0021200105,1610612754,1610612761,2012-11-13T00:00:00,2,2,Tied,2012-2013
105,0021200106,0021200106,1610612751,1610612739,2012-11-13T00:00:00,3,0,Brooklyn,2012-2013
106,0021200107,0021200107,1610612758,1610612757,2012-11-13T00:00:00,2,2,Tied,2012-2013
107,0021200108,0021200108,1610612747,1610612759,2012-11-13T00:00:00,1,2,San Antonio,2012-2013
108,0021200109,0021200109,1610612755,1610612765,2012-11-14T00:00:00,1,2,Detroit,2012-2013
109,0021200110,0021200110,1610612738,1610612762,2012-11-14T00:00:00,2,0,Boston,2012-2013
110,0021200111,0021200111,1610612749,1610612754,2012-11-14T00:00:00,2,2,Tied,2012-2013
111,0021200112,0021200112,1610612745,1610612740,2012-11-14T00:00:00,3,1,Houston,2012-2013
112,0021200113,0021200113,1610612760,1610612763,2012-11-14T00:00:00,1,2,Memphis,2012-2013
113,0021200114,0021200114,1610612750,1610612766,2012-11-14T00:00:00,0,2,Charlotte,2012-2013
114,0021200115,0021200115,1610612742,1610612764,2012-11-14T00:00:00,2,0,Dallas,2012-2013
115,0021200116,0021200116,1610612756,1610612741,2012-11-14T00:00:00,1,1,Tied,2012-2013
116,0021200117,0021200117,1610612746,1610612748,2012-11-14T00:00:00,1,1,Tied,2012-2013
117,0021200118,0021200118,1610612744,1610612737,2012-11-14T00:00:00,2,0,Golden State,2012-2013
118,0021200119,0021200119,1610612751,1610612738,2012-11-15T00:00:00,3,1,Brooklyn,2012-2013
119,0021200120,0021200120,1610612759,1610612752,2012-11-15T00:00:00,0,2,New York,2012-2013
120,0021200121,0021200121,1610612743,1610612748,2012-11-15T00:00:00,0,2,Miami,2012-2013
121,0021200122,0021200122,1610612755,1610612762,2012-11-16T00:00:00,1,1,Tied,2012-2013
