,GID,GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY_NAME,TEAM_NICKNAME,TEAM_WINS_LOSSES,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS_OT5,PTS_OT6,PTS_OT7,PTS_OT8,PTS_OT9,PTS_OT10,PTS,SEASON
25,0029700013,1997-10-31T00:00:00,13,0029700013,1610612757,POR,Portland,Trail Blazers,-,20,21,26,16,0.0,0.0,0.0,0.0,,,,,,,83,1997-1998
26,0029700014,1997-10-31T00:00:00,14,0029700014,1610612763,VAN,Vancouver,Grizzlies,-,18,27,21,22,0.0,0.0,0.0,0.0,,,,,,,88,1997-1998
27,0029700014,1997-10-31T00:00:00,14,0029700014,1610612742,DAL,Dallas,Mavericks,-,26,17,31,16,0.0,0.0,0.0,0.0,,,,,,,90,1997-1998
28,0029700015,1997-11-01T00:00:00,1,0029700015,1610612764,WAS,Washington,Wizards,-,24,30,26,28,0.0,0.0,0.0,0.0,,,,,,,108,1997-1998
29,0029700015,1997-11-01T00:00:00,1,0029700015,1610612748,MIA,Miami,Heat,-,30,32,25,22,0.0,0.0,0.0,0.0,,,,,,,109,1997-1998
30,0029700016,1997-11-01T00:00:00,2,0029700016,1610612737,ATL,Atlanta,Hawks,-,23,29,15,23,0.0,0.0,0.0,0.0,,,,,,,90,1997-1998
31,0029700016,1997-11-01T00:00:00,2,0029700016,1610612761,TOR,Toronto,Raptors,-,11,25,24,25,0.0,0.0,0.0,0.0,,,,,,,85,1997-1998
32,0029700017,1997-11-01T00:00:00,3,0029700017,1610612754,IND,Indiana,Pacers,-,28,20,23,25,0.0,0.0,0.0,0.0,,,,,,,96,1997-1998
33,0029700017,1997-11-01T00:00:00,3,0029700017,1610612744,GSW,Golden State,Warriors,-,18,18,23,24,0.0,0.0,0.0,0.0,,,,,,,83,1997-1998
34,0029700018,1997-11-01T00:00:00,4,0029700018,1610612741,CHI,Chicago,Bulls,-,27,17,35,15,0.0,0.0,0.0,0.0,,,,,,,94,1997-1998
35,0029700018,1997-11-01T00:00:00,4,0029700018,1610612755,PHI,Philadelphia,76ers,-,15,16,18,25,0.0,0.0,0.0,0.0,,,,,,,74,1997-1998
36,0029700019,1997-11-01T00:00:00,5,0029700019,1610612749,MIL,Milwaukee,Bucks,-,23,27,34,16,9.0,0.0,0.0,0.0,,,,,,,109,1997-1998
37,0029700019,1997-11-01T00:00:00,5,0029700019,1610612751,NJN,New Jersey,Nets,-,23,31,18,28,13.0,0.0,0.0,0.0,,,,,,,113,1997-1998
38,0029700020,1997-11-01T00:00:00,6,0029700020,1610612750,MIN,Minnesota,Timberwolves,-,29,21,27,29,0.0,0.0,0.0,0.0,,,,,,,106,1997-1998
39,0029700020,1997-11-01T00:00:00,6,0029700020,1610612766,CHH,Charlotte,Hornets,-,26,19,20,25,0.0,0.0,0.0,0.0,,,,,,,90,1997-1998
40,0029700021,1997-11-01T00:00:00,7,0029700021,1610612739,CLE,Cleveland,Cavaliers,-,15,23,20,22,0.0,0.0,0.0,0.0,,,,,,,80,1997-1998
41,0029700021,1997-11-01T00:00:00,7,0029700021,1610612759,SAS,San Antonio,Spurs,-,23,16,19,25,0.0,0.0,0.0,0.0,,,,,,,83,1997-1998
42,0029700022,1997-11-01T00:00:00,8,0029700022,1610612743,DEN,Denver,Nuggets,-,29,15,18,22,0.0,0.0,0.0,0.0,,,,,,,84,1997-1998
43,0029700022,1997-11-01T00:00:00,8,0029700022,1610612762,UTA,Utah,Jazz,-,24,28,31,19,0.0,0.0,0.0,0.0,,,,,,,102,1997-1998
44,0029700023,1997-11-01T00:00:00,9,0029700023,1610612746,LAC,Los Angeles,Clippers,-,20,15,23,16,0.0,0.0,0.0,0.0,,,,,,,74,1997-1998
45,0029700023,1997-11-01T00:00:00,9,0029700023,1610612757,POR,Portland,Trail Blazers,-,22,18,16,26,0.0,0.0,0.0,0.0,,,,,,,82,1997-1998
46,0029700024,1997-11-01T00:00:00,10,0029700024,1610612760,SEA,Seattle,SuperSonics,-,25,23,23,10,0.0,0.0,0.0,0.0,,,,,,,81,1997-1998
47,0029700024,1997-11-01T00:00:00,10,0029700024,1610612742,DAL,Dallas,Mavericks,-,14,25,16,34,0.0,0.0,0.0,0.0,,,,,,,89,1997-1998
48,0029700025,1997-11-01T00:00:00,11,0029700025,1610612763,VAN,Vancouver,Grizzlies,-,27,26,24,20,0.0,0.0,0.0,0.0,,,,,,,97,1997-1998
49,0029700025,1997-11-01T00:00:00,11,0029700025,1610612758,SAC,Sacramento,Kings,-,27,26,26,17,0.0,0.0,0.0,0.0,,,,,,,96,1997-1998
50,0029700026,1997-11-02T00:00:00,1,0029700026,1610612753,ORL,Orlando,Magic,-,29,21,27,30,0.0,0.0,0.0,0.0,,,,,,,107,1997-1998
51,0029700026,1997-11-02T00:00:00,1,0029700026,1610612738,BOS,Boston,Celtics,-,15,21,22,38,0.0,0.0,0.0,0.0,,,,,,,96,1997-1998
52,0029700027,1997-11-02T00:00:00,2,0029700027,1610612752,NYK,New York,Knicks,-,22,15,26,23,0.0,0.0,0.0,0.0,,,,,,,86,1997-1998
53,0029700027,1997-11-02T00:00:00,2,0029700027,1610612765,DET,Detroit,Pistons,-,15,19,24,36,0.0,0.0,0.0,0.0,,,,,,,94,1997-1998
54,0029700028,1997-11-02T00:00:00,3,0029700028,1610612745,HOU,Houston,Rockets,-,27,25,17,24,0.0,0.0,0.0,0.0,,,,,,,93,1997-1998
55,0029700028,1997-11-02T00:00:00,3,0029700028,1610612758,SAC,Sacramento,Kings,-,24,21,25,7,0.0,0.0,0.0,0.0,,,,,,,77,1997-1998
56,0029700029,1997-11-03T00:00:00,1,0029700029,1610612748,MIA,Miami,Heat,-,20,17,28,34,0.0,0.0,0.0,0.0,,,,,,,99,1997-1998
57,0029700029,1997-11-03T00:00:00,1,0029700029,1610612766,CHH,Charlotte,Hornets,-,32,22,22,36,0.0,0.0,0.0,0.0,,,,,,,112,1997-1998
58,0029700030,1997-11-03T00:00:00,2,0029700030,1610612741,CHI,Chicago,Bulls,-,15,20,18,20,6.0,8.0,0.0,0.0,,,,,,,87,1997-1998
59,0029700030,1997-11-03T00:00:00,2,0029700030,1610612759,SAS,San Antonio,Spurs,-,29,16,12,16,6.0,4.0,0.0,0.0,,,,,,,83,1997-1998
60,0029700031,1997-11-03T00:00:00,3,0029700031,1610612764,WAS,Washington,Wizards,-,22,22,19,27,0.0,0.0,0.0,0.0,,,,,,,90,1997-1998
61,0029700031,1997-11-03T00:00:00,3,0029700031,1610612762,UTA,Utah,Jazz,-,30,12,16,28,0.0,0.0,0.0,0.0,,,,,,,86,1997-1998
62,0029700032,1997-11-04T00:00:00,1,0029700032,1610612738,BOS,Boston,Celtics,-,22,17,20,11,0.0,0.0,0.0,0.0,,,,,,,70,1997-1998
63,0029700032,1997-11-04T00:00:00,1,0029700032,1610612752,NYK,New York,Knicks,-,23,33,27,19,0.0,0.0,0.0,0.0,,,,,,,102,1997-1998
64,0029700033,1997-11-04T00:00:00,2,0029700033,1610612737,ATL,Atlanta,Hawks,-,16,21,28,17,0.0,0.0,0.0,0.0,,,,,,,82,1997-1998
65,0029700033,1997-11-04T00:00:00,2,0029700033,1610612765,DET,Detroit,Pistons,-,14,22,24,11,0.0,0.0,0.0,0.0,,,,,,,71,1997-1998
66,0029700034,1997-11-04T00:00:00,3,0029700034,1610612761,TOR,Toronto,Raptors,-,33,21,32,18,0.0,0.0,0.0,0.0,,,,,,,104,1997-1998
67,0029700034,1997-11-04T00:00:00,3,0029700034,1610612744,GSW,Golden State,Warriors,-,23,17,25,21,0.0,0.0,0.0,0.0,,,,,,,86,1997-1998
68,0029700035,1997-11-04T00:00:00,4,0029700035,1610612739,CLE,Cleveland,Cavaliers,-,23,23,23,11,0.0,0.0,0.0,0.0,,,,,,,80,1997-1998
69,0029700035,1997-11-04T00:00:00,4,0029700035,1610612754,IND,Indiana,Pacers,-,19,14,27,17,0.0,0.0,0.0,0.0,,,,,,,77,1997-1998
70,0029700036,1997-11-04T00:00:00,5,0029700036,1610612749,MIL,Milwaukee,Bucks,-,32,25,27,26,0.0,0.0,0.0,0.0,,,,,,,110,1997-1998
71,0029700036,1997-11-04T00:00:00,5,0029700036,1610612753,ORL,Orlando,Magic,-,18,19,14,25,0.0,0.0,0.0,0.0,,,,,,,76,1997-1998
72,0029700037,1997-11-04T00:00:00,6,0029700037,1610612763,VAN,Vancouver,Grizzlies,-,30,24,20,13,0.0,0.0,0.0,0.0,,,,,,,87,1997-1998
73,0029700037,1997-11-04T00:00:00,6,0029700037,1610612742,DAL,Dallas,Mavericks,-,18,32,24,18,0.0,0.0,0.0,0.0,,,,,,,92,1997-1998
74,0029700038,1997-11-04T00:00:00,7,0029700038,1610612764,WAS,Washington,Wizards,-,30,29,34,27,0.0,0.0,0.0,0.0,,,,,,,120,1997-1998
75,0029700038,1997-11-04T00:00:00,7,0029700038,1610612743,DEN,Denver,Nuggets,-,32,11,21,32,0.0,0.0,0.0,0.0,,,,,,,96,1997-1998
76,0029700039,1997-11-04T00:00:00,8,0029700039,1610612756,PHX,Phoenix,Suns,-,27,25,24,30,0.0,0.0,0.0,0.0,,,,,,,106,1997-1998
77,0029700039,1997-11-04T00:00:00,8,0029700039,1610612762,UTA,Utah,Jazz,-,17,16,30,21,0.0,0.0,0.0,0.0,,,,,,,84,1997-1998
78,0029700040,1997-11-04T00:00:00,9,0029700040,1610612747,LAL,Los Angeles,Lakers,-,23,28,25,25,0.0,0.0,0.0,0.0,,,,,,,101,1997-1998
79,0029700040,1997-11-04T00:00:00,9,0029700040,1610612758,SAC,Sacramento,Kings,-,26,27,25,20,0.0,0.0,0.0,0.0,,,,,,,98,1997-1998
80,0029700041,1997-11-04T00:00:00,10,0029700041,1610612757,POR,Portland,Trail Blazers,-,29,37,27,29,0.0,0.0,0.0,0.0,,,,,,,122,1997-1998
81,0029700041,1997-11-04T00:00:00,10,0029700041,1610612750,MIN,Minnesota,Timberwolves,-,33,24,17,31,0.0,0.0,0.0,0.0,,,,,,,105,1997-1998
82,0029700042,1997-11-04T00:00:00,11,0029700042,1610612760,SEA,Seattle,SuperSonics,-,29,32,31,26,0.0,0.0,0.0,0.0,,,,,,,118,1997-1998
83,0029700042,1997-11-04T00:00:00,11,0029700042,1610612745,HOU,Houston,Rockets,-,24,23,22,25,0.0,0.0,0.0,0.0,,,,,,,94,1997-1998
84,0029700043,1997-11-05T00:00:00,1,0029700043,1610612738,BOS,Boston,Celtics,-,18,13,25,18,0.0,0.0,0.0,0.0,,,,,,,74,1997-1998
85,0029700043,1997-11-05T00:00:00,1,0029700043,1610612748,MIA,Miami,Heat,-,22,25,21,22,0.0,0.0,0.0,0.0,,,,,,,90,1997-1998
86,0029700044,1997-11-05T00:00:00,2,0029700044,1610612751,NJN,New Jersey,Nets,-,33,23,34,22,0.0,0.0,0.0,0.0,,,,,,,112,1997-1998
87,0029700044,1997-11-05T00:00:00,2,0029700044,1610612744,GSW,Golden State,Warriors,-,18,22,22,34,0.0,0.0,0.0,0.0,,,,,,,96,1997-1998
88,0029700045,1997-11-05T00:00:00,3,0029700045,1610612737,ATL,Atlanta,Hawks,-,27,27,23,16,0.0,0.0,0.0,0.0,,,,,,,93,1997-1998
89,0029700045,1997-11-05T00:00:00,3,0029700045,1610612755,PHI,Philadelphia,76ers,-,22,23,15,28,0.0,0.0,0.0,0.0,,,,,,,88,1997-1998
90,0029700046,1997-11-05T00:00:00,4,0029700046,1610612742,DAL,Dallas,Mavericks,-,25,31,22,25,0.0,0.0,0.0,0.0,,,,,,,103,1997-1998
91,0029700046,1997-11-05T00:00:00,4,0029700046,1610612766,CHH,Charlotte,Hornets,-,28,31,23,28,0.0,0.0,0.0,0.0,,,,,,,110,1997-1998
92,0029700047,1997-11-05T00:00:00,5,0029700047,1610612765,DET,Detroit,Pistons,-,17,27,21,22,0.0,0.0,0.0,0.0,,,,,,,87,1997-1998
93,0029700047,1997-11-05T00:00:00,5,0029700047,1610612754,IND,Indiana,Pacers,-,25,24,27,23,0.0,0.0,0.0,0.0,,,,,,,99,1997-1998
94,0029700048,1997-11-05T00:00:00,6,0029700048,1610612753,ORL,Orlando,Magic,-,17,19,30,15,0.0,0.0,0.0,0.0,,,,,,,81,1997-1998
95,0029700048,1997-11-05T00:00:00,6,0029700048,1610612741,CHI,Chicago,Bulls,-,23,23,32,16,0.0,0.0,0.0,0.0,,,,,,,94,1997-1998
96,0029700049,1997-11-05T00:00:00,7,0029700049,1610612763,VAN,Vancouver,Grizzlies,-,20,17,23,19,0.0,0.0,0.0,0.0,,,,,,,79,1997-1998
97,0029700049,1997-11-05T00:00:00,7,0029700049,1610612759,SAS,San Antonio,Spurs,-,21,23,22,21,0.0,0.0,0.0,0.0,,,,,,,87,1997-1998
98,0029700050,1997-11-05T00:00:00,8,0029700050,1610612745,HOU,Houston,Rockets,-,33,29,32,30,0.0,0.0,0.0,0.0,,,,,,,124,1997-1998
99,0029700050,1997-11-05T00:00:00,8,0029700050,1610612746,LAC,Los Angeles,Clippers,-,19,26,28,37,0.0,0.0,0.0,0.0,,,,,,,110,1997-1998
100,0029700051,1997-11-06T00:00:00,1,0029700051,1610612760,SEA,Seattle,SuperSonics,-,31,28,24,26,0.0,0.0,0.0,0.0,,,,,,,109,1997-1998
101,0029700051,1997-11-06T00:00:00,1,0029700051,1610612761,TOR,Toronto,Raptors,-,23,21,28,20,0.0,0.0,0.0,0.0,,,,,,,92,1997-1998
102,0029700052,1997-11-06T00:00:00,2,0029700052,1610612749,MIL,Milwaukee,Bucks,-,21,22,26,31,0.0,0.0,0.0,0.0,,,,,,,100,1997-1998
103,0029700052,1997-11-06T00:00:00,2,0029700052,1610612755,PHI,Philadelphia,76ers,-,28,15,27,23,0.0,0.0,0.0,0.0,,,,,,,93,1997-1998
104,0029700053,1997-11-06T00:00:00,3,0029700053,1610612752,NYK,New York,Knicks,-,27,34,23,21,0.0,0.0,0.0,0.0,,,,,,,105,1997-1998
105,0029700053,1997-11-06T00:00:00,3,0029700053,1610612756,PHX,Phoenix,Suns,-,14,21,20,20,0.0,0.0,0.0,0.0,,,,,,,75,1997-1998
106,0029700054,1997-11-07T00:00:00,1,0029700054,1610612738,BOS,Boston,Celtics,-,28,13,26,25,0.0,0.0,0.0,0.0,,,,,,,92,1997-1998
107,0029700054,1997-11-07T00:00:00,1,0029700054,1610612739,CLE,Cleveland,Cavaliers,-,26,21,17,32,0.0,0.0,0.0,0.0,,,,,,,96,1997-1998
108,0029700055,1997-11-07T00:00:00,2,0029700055,1610612748,MIA,Miami,Heat,-,28,21,16,22,0.0,0.0,0.0,0.0,,,,,,,87,1997-1998
109,0029700055,1997-11-07T00:00:00,2,0029700055,1610612751,NJN,New Jersey,Nets,-,17,28,28,26,0.0,0.0,0.0,0.0,,,,,,,99,1997-1998
110,0029700056,1997-11-07T00:00:00,3,0029700056,1610612764,WAS,Washington,Wizards,-,23,23,23,23,0.0,0.0,0.0,0.0,,,,,,,92,1997-1998
111,0029700056,1997-11-07T00:00:00,3,0029700056,1610612766,CHH,Charlotte,Hornets,-,24,29,28,26,0.0,0.0,0.0,0.0,,,,,,,107,1997-1998
112,0029700057,1997-11-07T00:00:00,4,0029700057,1610612737,ATL,Atlanta,Hawks,-,31,19,17,13,0.0,0.0,0.0,0.0,,,,,,,80,1997-1998
113,0029700057,1997-11-07T00:00:00,4,0029700057,1610612741,CHI,Chicago,Bulls,-,20,27,13,18,0.0,0.0,0.0,0.0,,,,,,,78,1997-1998
114,0029700058,1997-11-07T00:00:00,5,0029700058,1610612753,ORL,Orlando,Magic,-,23,17,25,24,0.0,0.0,0.0,0.0,,,,,,,89,1997-1998
115,0029700058,1997-11-07T00:00:00,5,0029700058,1610612765,DET,Detroit,Pistons,-,22,22,16,24,0.0,0.0,0.0,0.0,,,,,,,84,1997-1998
116,0029700059,1997-11-07T00:00:00,6,0029700059,1610612760,SEA,Seattle,SuperSonics,-,30,20,23,26,0.0,0.0,0.0,0.0,,,,,,,99,1997-1998
117,0029700059,1997-11-07T00:00:00,6,0029700059,1610612754,IND,Indiana,Pacers,-,28,26,26,13,0.0,0.0,0.0,0.0,,,,,,,93,1997-1998
118,0029700060,1997-11-07T00:00:00,7,0029700060,1610612745,HOU,Houston,Rockets,-,22,26,24,13,0.0,0.0,0.0,0.0,,,,,,,85,1997-1998
119,0029700060,1997-11-07T00:00:00,7,0029700060,1610612757,POR,Portland,Trail Blazers,-,23,21,25,17,0.0,0.0,0.0,0.0,,,,,,,86,1997-1998
120,0029700061,1997-11-07T00:00:00,8,0029700061,1610612743,DEN,Denver,Nuggets,-,20,19,25,25,0.0,0.0,0.0,0.0,,,,,,,89,1997-1998
121,0029700061,1997-11-07T00:00:00,8,0029700061,1610612762,UTA,Utah,Jazz,-,21,28,26,16,0.0,0.0,0.0,0.0,,,,,,,91,1997-1998
122,0029700062,1997-11-07T00:00:00,9,0029700062,1610612747,LAL,Los Angeles,Lakers,-,25,26,26,22,0.0,0.0,0.0,0.0,,,,,,,99,1997-1998
123,0029700062,1997-11-07T00:00:00,9,0029700062,1610612752,NYK,New York,Knicks,-,24,31,21,18,0.0,0.0,0.0,0.0,,,,,,,94,1997-1998
124,0029700063,1997-11-07T00:00:00,10,0029700063,1610612746,LAC,Los Angeles,Clippers,-,20,25,28,25,0.0,0.0,0.0,0.0,,,,,,,98,1997-1998
125,0029700063,1997-11-07T00:00:00,10,0029700063,1610612758,SAC,Sacramento,Kings,-,23,20,18,24,0.0,0.0,0.0,0.0,,,,,,,85,1997-1998
126,0029700064,1997-11-07T00:00:00,11,0029700064,1610612763,VAN,Vancouver,Grizzlies,-,22,20,31,24,0.0,0.0,0.0,0.0,,,,,,,97,1997-1998
127,0029700064,1997-11-07T00:00:00,11,0029700064,1610612750,MIN,Minnesota,Timberwolves,-,27,26,24,31,0.0,0.0,0.0,0.0,,,,,,,108,1997-1998
128,0029700065,1997-11-08T00:00:00,1,0029700065,1610612753,ORL,Orlando,Magic,-,24,30,23,19,0.0,0.0,0.0,0.0,,,,,,,96,1997-1998
129,0029700065,1997-11-08T00:00:00,1,0029700065,1610612761,TOR,Toronto,Raptors,-,25,20,19,23,0.0,0.0,0.0,0.0,,,,,,,87,1997-1998
130,0029700066,1997-11-08T00:00:00,2,0029700066,1610612764,WAS,Washington,Wizards,-,29,31,25,21,0.0,0.0,0.0,0.0,,,,,,,106,1997-1998
131,0029700066,1997-11-08T00:00:00,2,0029700066,1610612748,MIA,Miami,Heat,-,31,23,31,29,0.0,0.0,0.0,0.0,,,,,,,114,1997-1998
132,0029700067,1997-11-08T00:00:00,3,0029700067,1610612754,IND,Indiana,Pacers,-,22,19,19,22,0.0,0.0,0.0,0.0,,,,,,,82,1997-1998
133,0029700067,1997-11-08T00:00:00,3,0029700067,1610612766,CHH,Charlotte,Hornets,-,22,20,22,25,0.0,0.0,0.0,0.0,,,,,,,89,1997-1998
134,0029700068,1997-11-08T00:00:00,4,0029700068,1610612737,ATL,Atlanta,Hawks,-,31,25,16,18,9.0,0.0,0.0,0.0,,,,,,,99,1997-1998
135,0029700068,1997-11-08T00:00:00,4,0029700068,1610612739,CLE,Cleveland,Cavaliers,-,28,22,15,25,7.0,0.0,0.0,0.0,,,,,,,97,1997-1998
136,0029700069,1997-11-08T00:00:00,5,0029700069,1610612741,CHI,Chicago,Bulls,-,26,28,20,25,0.0,0.0,0.0,0.0,,,,,,,99,1997-1998
137,0029700069,1997-11-08T00:00:00,5,0029700069,1610612751,NJN,New Jersey,Nets,-,24,17,25,20,0.0,0.0,0.0,0.0,,,,,,,86,1997-1998
138,0029700070,1997-11-08T00:00:00,6,0029700070,1610612749,MIL,Milwaukee,Bucks,-,25,19,26,35,0.0,0.0,0.0,0.0,,,,,,,105,1997-1998
139,0029700070,1997-11-08T00:00:00,6,0029700070,1610612738,BOS,Boston,Celtics,-,20,31,20,25,0.0,0.0,0.0,0.0,,,,,,,96,1997-1998
140,0029700071,1997-11-08T00:00:00,7,0029700071,1610612742,DAL,Dallas,Mavericks,-,23,27,16,28,0.0,0.0,0.0,0.0,,,,,,,94,1997-1998
141,0029700071,1997-11-08T00:00:00,7,0029700071,1610612757,POR,Portland,Trail Blazers,-,26,19,27,29,0.0,0.0,0.0,0.0,,,,,,,101,1997-1998
142,0029700072,1997-11-08T00:00:00,8,0029700072,1610612759,SAS,San Antonio,Spurs,-,20,14,18,35,0.0,0.0,0.0,0.0,,,,,,,87,1997-1998
143,0029700072,1997-11-08T00:00:00,8,0029700072,1610612762,UTA,Utah,Jazz,-,20,15,20,25,0.0,0.0,0.0,0.0,,,,,,,80,1997-1998
144,0029700073,1997-11-08T00:00:00,9,0029700073,1610612746,LAC,Los Angeles,Clippers,-,26,22,35,22,0.0,0.0,0.0,0.0,,,,,,,105,1997-1998
145,0029700073,1997-11-08T00:00:00,9,0029700073,1610612756,PHX,Phoenix,Suns,-,31,37,30,25,0.0,0.0,0.0,0.0,,,,,,,123,1997-1998
146,0029700074,1997-11-08T00:00:00,10,0029700074,1610612750,MIN,Minnesota,Timberwolves,-,30,28,17,22,0.0,0.0,0.0,0.0,,,,,,,97,1997-1998
147,0029700074,1997-11-08T00:00:00,10,0029700074,1610612744,GSW,Golden State,Warriors,-,24,17,27,22,0.0,0.0,0.0,0.0,,,,,,,90,1997-1998
148,0029700075,1997-11-09T00:00:00,1,0029700075,1610612760,SEA,Seattle,SuperSonics,-,24,34,30,24,0.0,0.0,0.0,0.0,,,,,,,112,1997-1998
149,0029700075,1997-11-09T00:00:00,1,0029700075,1610612755,PHI,Philadelphia,76ers,-,26,31,20,28,0.0,0.0,0.0,0.0,,,,,,,105,1997-1998
150,0029700076,1997-11-09T00:00:00,2,0029700076,1610612747,LAL,Los Angeles,Lakers,-,29,32,31,40,0.0,0.0,0.0,0.0,,,,,,,132,1997-1998
151,0029700076,1997-11-09T00:00:00,2,0029700076,1610612744,GSW,Golden State,Warriors,-,26,20,22,29,0.0,0.0,0.0,0.0,,,,,,,97,1997-1998
152,0029700077,1997-11-09T00:00:00,3,0029700077,1610612752,NYK,New York,Knicks,-,29,17,21,11,0.0,0.0,0.0,0.0,,,,,,,78,1997-1998
153,0029700077,1997-11-09T00:00:00,3,0029700077,1610612758,SAC,Sacramento,Kings,-,21,22,20,23,0.0,0.0,0.0,0.0,,,,,,,86,1997-1998
154,0029700078,1997-11-09T00:00:00,4,0029700078,1610612763,VAN,Vancouver,Grizzlies,-,23,27,17,21,16.0,0.0,0.0,0.0,,,,,,,104,1997-1998
155,0029700078,1997-11-09T00:00:00,4,0029700078,1610612765,DET,Detroit,Pistons,-,21,24,18,25,8.0,0.0,0.0,0.0,,,,,,,96,1997-1998
