,GID,PLAYER_ID,FIRST_NAME,LAST_NAME,JERSEY_NUM,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,SEASON
0,0029900082,445,Wesley,Person,32,1610612739,Cleveland,Cavaliers,CLE,1999-2000
1,0029900096,456,Chuck,Person,52,1610612760,Seattle,SuperSonics,SEA,1999-2000
2,0029900108,1937,Tim,Young,53,1610612744,Golden State,Warriors,GSW,1999-2000
3,0029900111,221,Clar.,Weatherspoon,51,1610612748,Miami,Heat,MIA,1999-2000
4,0029900118,1953,Lazaro,Borrell,49,1610612760,Seattle,SuperSonics,SEA,1999-2000
5,0029900118,1023,Emanual,Davis,49,1610612760,Seattle,SuperSonics,SEA,1999-2000
6,0029900118,1937,Tim,Young,53,1610612744,Golden State,Warriors,GSW,1999-2000
7,0029900139,95,Mark,Bryant,32,1610612739,Cleveland,Cavaliers,CLE,1999-2000
8,0029900139,198,Danny,Ferry,51,1610612739,Cleveland,Cavaliers,CLE,1999-2000
9,0029900144,672,Matt,Bullard,53,1610612745,Houston,Rockets,HOU,1999-2000
10,0029900148,672,Matt,Bullard,53,1610612745,Houston,Rockets,HOU,1999-2000
11,0029900155,95,Mark,Bryant,32,1610612739,Cleveland,Cavaliers,CLE,1999-2000
12,0029900155,198,Danny,Ferry,51,1610612739,Cleveland,Cavaliers,CLE,1999-2000
13,0029900167,1497,Chauncey,Billups,32,1610612743,Denver,Nuggets,DEN,1999-2000
14,0029900169,262,Michael,Cage,52,1610612751,New Jersey,Nets,NJN,1999-2000
15,0029900182,1742,Shammond,Williams,32,1610612760,Seattle,SuperSonics,SEA,1999-2000
16,0029900186,1892,Trajan,Langdon,50,1610612739,Cleveland,Cavaliers,CLE,1999-2000
17,0029900194,42,Monty,Williams,32,1610612753,Orlando,Magic,ORL,1999-2000
18,0029900195,1742,Shammond,Williams,32,1610612760,Seattle,SuperSonics,SEA,1999-2000
19,0029900196,1746,DeMarco,Johnson,32,1610612752,New York,Knicks,NYK,1999-2000
20,0029900205,1065,Erick,Strickland,50,1610612742,Dallas,Mavericks,DAL,1999-2000
21,0029900205,123,Robert,Pack,49,1610612742,Dallas,Mavericks,DAL,1999-2000
22,0029900205,1872,Randell,Jackson,52,1610612742,Dallas,Mavericks,DAL,1999-2000
23,0029900216,192,Dennis,Scott,32,1610612763,Vancouver,Grizzlies,VAN,1999-2000
24,0029900217,280,Felton,Spencer,49,1610612759,San Antonio,Spurs,SAS,1999-2000
25,0029900223,1844,Fred,Vinson,50,1610612760,Seattle,SuperSonics,SEA,1999-2000
26,0029900223,1741,Jelani,McCoy,51,1610612760,Seattle,SuperSonics,SEA,1999-2000
27,0029900233,761,Matt,Geiger,53,1610612755,Philadelphia,76ers,PHI,1999-2000
28,0029900241,913,Larry,Johnson,32,1610612752,New York,Knicks,NYK,1999-2000
