,GID,PLAYER_ID,FIRST_NAME,LAST_NAME,JERSEY_NUM,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,SEASON
0,0021300001,201175,Glen,Davis,11,1610612753,Orlando,Magic,ORL,2013-2014
1,0021300001,2045,Hedo,Turkoglu,15,1610612753,Orlando,Magic,ORL,2013-2014
2,0021300001,101122,Danny,Granger,33,1610612754,Indiana,Pacers,IND,2013-2014
3,0021300002,201141,Greg,Oden,20,1610612748,Miami,Heat,MIA,2013-2014
4,0021300002,2427,Roger,Mason Jr.,21,1610612748,Miami,Heat,MIA,2013-2014
5,0021300003,203146,Maalik,Wayns, 5,1610612746,Los Angeles,Clippers,LAC,2013-2014
6,0021300003,203548,Elias,Harris, 2,1610612747,Los Angeles,Lakers,LAL,2013-2014
7,0021300003,977,Kobe,Bryant,24,1610612747,Los Angeles,Lakers,LAL,2013-2014
8,0021300004,203508,Sergey,Karasev,10,1610612739,Cleveland,Cavaliers,CLE,2013-2014
9,0021300004,203467,Carrick,Felix,30,1610612739,Cleveland,Cavaliers,CLE,2013-2014
10,0021300004,203129,Tornike,Shengelia,20,1610612751,Brooklyn,Nets,BKN,2013-2014
11,0021300004,1905,Andrei,Kirilenko,47,1610612751,Brooklyn,Nets,BKN,2013-2014
12,0021300005,203457,Nerlens,Noel, 4,1610612755,Philadelphia,76ers,PHI,2013-2014
13,0021300005,203102,Arnett,Moultrie, 5,1610612755,Philadelphia,76ers,PHI,2013-2014
14,0021300005,2202,Jason,Richardson,23,1610612755,Philadelphia,76ers,PHI,2013-2014
15,0021300005,201141,Greg,Oden,20,1610612748,Miami,Heat,MIA,2013-2014
16,0021300005,2548,Dwyane,Wade, 3,1610612748,Miami,Heat,MIA,2013-2014
17,0021300006,200765,Rajon,Rondo, 9,1610612738,Boston,Celtics,BOS,2013-2014
18,0021300006,203112,Quincy,Acy, 4,1610612761,Toronto,Raptors,TOR,2013-2014
19,0021300006,201189,Aaron,Gray,34,1610612761,Toronto,Raptors,TOR,2013-2014
20,0021300007,201943,Brandon,Jennings, 7,1610612765,Detroit,Pistons,DET,2013-2014
21,0021300007,201155,Rodney,Stuckey, 3,1610612765,Detroit,Pistons,DET,2013-2014
22,0021300007,202698,Chris,Singleton,31,1610612764,Washington,Wizards,WAS,2013-2014
23,0021300007,203490,Otto,Porter Jr.,22,1610612764,Washington,Wizards,WAS,2013-2014
24,0021300008,2568,Carlos,Delfino,10,1610612749,Milwaukee,Bucks,MIL,2013-2014
25,0021300008,202327,Ekpe,Udoh, 5,1610612749,Milwaukee,Bucks,MIL,2013-2014
26,0021300008,203147,Chris,Smith, 0,1610612752,New York,Knicks,NYK,2013-2014
27,0021300008,203315,Toure',Murry,23,1610612752,New York,Knicks,NYK,2013-2014
28,0021300009,203480,James,Southerland,31,1610612766,Charlotte,Bobcats,CHA,2013-2014
29,0021300009,2217,Brendan,Haywood,33,1610612766,Charlotte,Bobcats,CHA,2013-2014
30,0021300009,203477,Isaiah,Canaan, 1,1610612745,Houston,Rockets,HOU,2013-2014
31,0021300009,203496,Robert,Covington,33,1610612745,Houston,Rockets,HOU,2013-2014
32,0021300010,201175,Glen,Davis,11,1610612753,Orlando,Magic,ORL,2013-2014
33,0021300010,2045,Hedo,Turkoglu,15,1610612753,Orlando,Magic,ORL,2013-2014
34,0021300010,201985,AJ,Price,22,1610612750,Minnesota,Timberwolves,MIN,2013-2014
35,0021300010,201978,Chase,Budinger,10,1610612750,Minnesota,Timberwolves,MIN,2013-2014
36,0021300011,101122,Danny,Granger,33,1610612754,Indiana,Pacers,IND,2013-2014
37,0021300011,203121,Darius,Miller, 2,1610612740,New Orleans,Pelicans,NOP,2013-2014
38,0021300011,201583,Ryan,Anderson,33,1610612740,New Orleans,Pelicans,NOP,2013-2014
39,0021300012,101150,Lou,Williams, 3,1610612737,Atlanta,Hawks,ATL,2013-2014
40,0021300012,202970,Gustavo,Ayon,14,1610612737,Atlanta,Hawks,ATL,2013-2014
41,0021300012,201148,Brandan,Wright,34,1610612742,Dallas,Mavericks,DAL,2013-2014
42,0021300012,203499,Shane,Larkin, 3,1610612742,Dallas,Mavericks,DAL,2013-2014
43,0021300012,2734,Devin,Harris,20,1610612742,Dallas,Mavericks,DAL,2013-2014
44,0021300013,201986,Nando,De Colo,25,1610612759,San Antonio,Spurs,SAS,2013-2014
45,0021300014,202379,Jeremy,Evans,40,1610612762,Utah,Jazz,UTA,2013-2014
46,0021300014,2740,Andris,Biedrins,11,1610612762,Utah,Jazz,UTA,2013-2014
47,0021300014,203504,Trey,Burke, 3,1610612762,Utah,Jazz,UTA,2013-2014
48,0021300014,201566,Russell,Westbrook, 0,1610612760,Oklahoma City,Thunder,OKC,2013-2014
49,0021300015,2731,Emeka,Okafor,50,1610612756,Phoenix,Suns,PHX,2013-2014
50,0021300015,203468,CJ,McCollum, 3,1610612757,Portland,Trail Blazers,POR,2013-2014
51,0021300015,2248,Earl,Watson,17,1610612757,Portland,Trail Blazers,POR,2013-2014
52,0021300016,203492,Ray,McCallum, 3,1610612758,Sacramento,Kings,SAC,2013-2014
53,0021300016,201171,Carl,Landry,24,1610612758,Sacramento,Kings,SAC,2013-2014
54,0021300016,201568,Danilo,Gallinari, 8,1610612743,Denver,Nuggets,DEN,2013-2014
55,0021300016,201163,Wilson,Chandler,21,1610612743,Denver,Nuggets,DEN,2013-2014
56,0021300017,203527,Ryan,Kelly, 4,1610612747,Los Angeles,Lakers,LAL,2013-2014
57,0021300017,977,Kobe,Bryant,24,1610612747,Los Angeles,Lakers,LAL,2013-2014
58,0021300017,203105,Festus,Ezeli,31,1610612744,Golden State,Warriors,GSW,2013-2014
59,0021300018,203147,Chris,Smith, 0,1610612752,New York,Knicks,NYK,2013-2014
60,0021300018,202332,Cole,Aldrich,45,1610612752,New York,Knicks,NYK,2013-2014
61,0021300019,203146,Maalik,Wayns, 5,1610612746,Los Angeles,Clippers,LAC,2013-2014
62,0021300019,203105,Festus,Ezeli,31,1610612744,Golden State,Warriors,GSW,2013-2014
63,0021300021,2045,Hedo,Turkoglu,15,1610612753,Orlando,Magic,ORL,2013-2014
64,0021300021,201175,Glen,Davis,11,1610612753,Orlando,Magic,ORL,2013-2014
65,0021300021,203121,Darius,Miller, 2,1610612740,New Orleans,Pelicans,NOP,2013-2014
66,0021300021,201583,Ryan,Anderson,33,1610612740,New Orleans,Pelicans,NOP,2013-2014
67,0021300022,203457,Nerlens,Noel, 4,1610612755,Philadelphia,76ers,PHI,2013-2014
68,0021300022,203102,Arnett,Moultrie, 5,1610612755,Philadelphia,76ers,PHI,2013-2014
69,0021300022,2202,Jason,Richardson,23,1610612755,Philadelphia,76ers,PHI,2013-2014
70,0021300022,202698,Chris,Singleton,31,1610612764,Washington,Wizards,WAS,2013-2014
71,0021300022,203490,Otto,Porter Jr.,22,1610612764,Washington,Wizards,WAS,2013-2014
72,0021300023,101150,Lou,Williams, 3,1610612737,Atlanta,Hawks,ATL,2013-2014
73,0021300023,202970,Gustavo,Ayon,14,1610612737,Atlanta,Hawks,ATL,2013-2014
74,0021300023,201189,Aaron,Gray,34,1610612761,Toronto,Raptors,TOR,2013-2014
75,0021300023,200779,Steve,Novak,16,1610612761,Toronto,Raptors,TOR,2013-2014
76,0021300024,202327,Ekpe,Udoh, 5,1610612749,Milwaukee,Bucks,MIL,2013-2014
77,0021300024,2568,Carlos,Delfino,10,1610612749,Milwaukee,Bucks,MIL,2013-2014
78,0021300024,200765,Rajon,Rondo, 9,1610612738,Boston,Celtics,BOS,2013-2014
79,0021300025,2734,Devin,Harris,20,1610612742,Dallas,Mavericks,DAL,2013-2014
80,0021300025,203499,Shane,Larkin, 3,1610612742,Dallas,Mavericks,DAL,2013-2014
81,0021300025,201148,Brandan,Wright,34,1610612742,Dallas,Mavericks,DAL,2013-2014
82,0021300025,203496,Robert,Covington,33,1610612745,Houston,Rockets,HOU,2013-2014
83,0021300025,203477,Isaiah,Canaan, 1,1610612745,Houston,Rockets,HOU,2013-2014
84,0021300025,201976,Patrick,Beverley, 2,1610612745,Houston,Rockets,HOU,2013-2014
85,0021300026,201943,Brandon,Jennings, 7,1610612765,Detroit,Pistons,DET,2013-2014
86,0021300026,101111,Charlie,Villanueva,31,1610612765,Detroit,Pistons,DET,2013-2014
87,0021300027,201566,Russell,Westbrook, 0,1610612760,Oklahoma City,Thunder,OKC,2013-2014
88,0021300027,201978,Chase,Budinger,10,1610612750,Minnesota,Timberwolves,MIN,2013-2014
89,0021300027,201985,AJ,Price,22,1610612750,Minnesota,Timberwolves,MIN,2013-2014
90,0021300028,2427,Roger,Mason Jr.,21,1610612748,Miami,Heat,MIA,2013-2014
91,0021300028,201141,Greg,Oden,20,1610612748,Miami,Heat,MIA,2013-2014
92,0021300028,203116,Tyshawn,Taylor,10,1610612751,Brooklyn,Nets,BKN,2013-2014
93,0021300028,203129,Tornike,Shengelia,20,1610612751,Brooklyn,Nets,BKN,2013-2014
94,0021300029,201163,Wilson,Chandler,21,1610612743,Denver,Nuggets,DEN,2013-2014
95,0021300029,201568,Danilo,Gallinari, 8,1610612743,Denver,Nuggets,DEN,2013-2014
96,0021300029,203468,CJ,McCollum, 3,1610612757,Portland,Trail Blazers,POR,2013-2014
97,0021300029,2248,Earl,Watson,17,1610612757,Portland,Trail Blazers,POR,2013-2014
98,0021300030,202379,Jeremy,Evans,40,1610612762,Utah,Jazz,UTA,2013-2014
99,0021300030,2740,Andris,Biedrins,11,1610612762,Utah,Jazz,UTA,2013-2014
100,0021300030,203504,Trey,Burke, 3,1610612762,Utah,Jazz,UTA,2013-2014
101,0021300030,2731,Emeka,Okafor,50,1610612756,Phoenix,Suns,PHX,2013-2014
102,0021300031,203146,Maalik,Wayns, 5,1610612746,Los Angeles,Clippers,LAC,2013-2014
103,0021300031,203492,Ray,McCallum, 3,1610612758,Sacramento,Kings,SAC,2013-2014
104,0021300031,201171,Carl,Landry,24,1610612758,Sacramento,Kings,SAC,2013-2014
105,0021300032,203548,Elias,Harris, 2,1610612747,Los Angeles,Lakers,LAL,2013-2014
106,0021300032,977,Kobe,Bryant,24,1610612747,Los Angeles,Lakers,LAL,2013-2014
107,0021300032,1495,Tim,Duncan,21,1610612759,San Antonio,Spurs,SAS,2013-2014
108,0021300033,203467,Carrick,Felix,30,1610612739,Cleveland,Cavaliers,CLE,2013-2014
109,0021300033,101115,Andrew,Bynum,21,1610612739,Cleveland,Cavaliers,CLE,2013-2014
110,0021300033,101122,Danny,Granger,33,1610612754,Indiana,Pacers,IND,2013-2014
111,0021300034,203457,Nerlens,Noel, 4,1610612755,Philadelphia,76ers,PHI,2013-2014
112,0021300034,203102,Arnett,Moultrie, 5,1610612755,Philadelphia,76ers,PHI,2013-2014
113,0021300034,2202,Jason,Richardson,23,1610612755,Philadelphia,76ers,PHI,2013-2014
114,0021300035,2217,Brendan,Haywood,33,1610612766,Charlotte,Bobcats,CHA,2013-2014
115,0021300035,2744,Al,Jefferson,25,1610612766,Charlotte,Bobcats,CHA,2013-2014
116,0021300035,203121,Darius,Miller, 2,1610612740,New Orleans,Pelicans,NOP,2013-2014
117,0021300035,201583,Ryan,Anderson,33,1610612740,New Orleans,Pelicans,NOP,2013-2014
118,0021300036,201148,Brandan,Wright,34,1610612742,Dallas,Mavericks,DAL,2013-2014
119,0021300036,203499,Shane,Larkin, 3,1610612742,Dallas,Mavericks,DAL,2013-2014
120,0021300036,2734,Devin,Harris,20,1610612742,Dallas,Mavericks,DAL,2013-2014
121,0021300037,2568,Carlos,Delfino,10,1610612749,Milwaukee,Bucks,MIL,2013-2014
122,0021300037,202327,Ekpe,Udoh, 5,1610612749,Milwaukee,Bucks,MIL,2013-2014
123,0021300037,203112,Quincy,Acy, 4,1610612761,Toronto,Raptors,TOR,2013-2014
124,0021300037,200779,Steve,Novak,16,1610612761,Toronto,Raptors,TOR,2013-2014
125,0021300038,202379,Jeremy,Evans,40,1610612762,Utah,Jazz,UTA,2013-2014
126,0021300038,203504,Trey,Burke, 3,1610612762,Utah,Jazz,UTA,2013-2014
127,0021300038,2740,Andris,Biedrins,11,1610612762,Utah,Jazz,UTA,2013-2014
128,0021300038,203477,Isaiah,Canaan, 1,1610612745,Houston,Rockets,HOU,2013-2014
129,0021300038,203496,Robert,Covington,33,1610612745,Houston,Rockets,HOU,2013-2014
130,0021300039,201986,Nando,De Colo,25,1610612759,San Antonio,Spurs,SAS,2013-2014
131,0021300039,203468,CJ,McCollum, 3,1610612757,Portland,Trail Blazers,POR,2013-2014
132,0021300039,201964,Victor,Claver,18,1610612757,Portland,Trail Blazers,POR,2013-2014
133,0021300040,203492,Ray,McCallum, 3,1610612758,Sacramento,Kings,SAC,2013-2014
134,0021300040,201171,Carl,Landry,24,1610612758,Sacramento,Kings,SAC,2013-2014
