,GID,GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,GAME_STATUS_ID,GAME_STATUS_TEXT,GAMECODE,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,LIVE_PERIOD,LIVE_PC_TIME,NATL_TV_BROADCASTER_ABBREVIATION,LIVE_PERIOD_TIME_BCAST,WH_STATUS
0,0028600001,1986-10-31T00:00:00,,0028600001,3, ,19861031/SEAPOR,1610612757,1610612760,1986-1987,4,,,Q4  - ,1
1,0028600002,1986-10-31T00:00:00,,0028600002,3, ,19861031/INDPHL,1610612755,1610612754,1986-1987,4,,,Q4  - ,1
2,0028600003,1986-10-31T00:00:00,,0028600003,3, ,19861031/WASBOS,1610612738,1610612764,1986-1987,4,,,Q4  - ,1
3,0028600004,1986-10-31T00:00:00,,0028600004,3, ,19861031/NYKNJN,1610612751,1610612752,1986-1987,4,,,Q4  - ,1
4,0028600005,1986-10-31T00:00:00,,0028600005,3, ,19861031/LACSAC,1610612758,1610612746,1986-1987,4,,,Q4  - ,1
5,0028600006,1986-10-31T00:00:00,,0028600006,3, ,19861031/MILDET,1610612765,1610612749,1986-1987,4,,,Q4  - ,1
6,0028600007,1986-10-31T00:00:00,,0028600007,3, ,19861031/SANDEN,1610612743,1610612759,1986-1987,4,,,Q4  - ,1
7,0028600008,1986-10-31T00:00:00,,0028600008,3, ,19861031/UTHDAL,1610612742,1610612762,1986-1987,4,,,Q4  - ,1
8,0028600009,1986-10-31T00:00:00,,0028600009,3, ,19861031/GOSPHX,1610612756,1610612744,1986-1987,4,,,Q4  - ,1
9,0028600010,1986-11-01T00:00:00,,0028600010,3, ,19861101/NJNATL,1610612737,1610612751,1986-1987,4,,,Q4  - ,1
10,0028600011,1986-11-01T00:00:00,,0028600011,3, ,19861101/DALSAN,1610612759,1610612742,1986-1987,4,,,Q4  - ,1
11,0028600012,1986-11-01T00:00:00,,0028600012,3, ,19861101/BOSMIL,1610612749,1610612738,1986-1987,4,,,Q4  - ,1
12,0028600013,1986-11-01T00:00:00,,0028600013,3, ,19861101/PORUTH,1610612762,1610612757,1986-1987,4,,,Q4  - ,1
13,0028600014,1986-11-01T00:00:00,,0028600014,3, ,19861101/CHINYK,1610612752,1610612741,1986-1987,4,,,Q4  - ,1
14,0028600015,1986-11-01T00:00:00,,0028600015,3, ,19861101/DENGOS,1610612744,1610612743,1986-1987,4,,,Q4  - ,1
15,0028600016,1986-11-01T00:00:00,,0028600016,3, ,19861101/PHXLAC,1610612746,1610612756,1986-1987,4,,,Q4  - ,1
16,0028600017,1986-11-01T00:00:00,,0028600017,3, ,19861101/DETIND,1610612754,1610612765,1986-1987,4,,,Q4  - ,1
17,0028600018,1986-11-01T00:00:00,,0028600018,3, ,19861101/LALHOU,1610612745,1610612747,1986-1987,4,,,Q4  - ,1
18,0028600019,1986-11-01T00:00:00,,0028600019,3, ,19861101/WASCLE,1610612739,1610612764,1986-1987,4,,,Q4  - ,1
19,0028600020,1986-11-01T00:00:00,,0028600020,3, ,19861101/SACSEA,1610612760,1610612758,1986-1987,4,,,Q4  - ,1
20,0028600021,1986-11-02T00:00:00,,0028600021,3, ,19861102/ATLPHL,1610612755,1610612737,1986-1987,4,,,Q4  - ,1
21,0028600022,1986-11-02T00:00:00,,0028600022,3, ,19861102/CHICLE,1610612739,1610612741,1986-1987,4,,,Q4  - ,1
22,0028600023,1986-11-04T00:00:00,,0028600023,3, ,19861104/NYKDEN,1610612743,1610612752,1986-1987,4,,,Q4  - ,1
23,0028600024,1986-11-03T00:00:00,,0028600024,3, ,19861103/NYKGOS,1610612744,1610612752,1986-1987,4,,,Q4  - ,1
24,0028600025,1986-11-04T00:00:00,,0028600025,3, ,19861104/PHLIND,1610612754,1610612755,1986-1987,6,,,Q6  - ,1
25,0028600026,1986-11-04T00:00:00,,0028600026,3, ,19861104/PORPHX,1610612756,1610612757,1986-1987,4,,,Q4  - ,1
26,0028600027,1986-11-04T00:00:00,,0028600027,3, ,19861104/LALSEA,1610612760,1610612747,1986-1987,4,,,Q4  - ,1
27,0028600028,1986-11-04T00:00:00,,0028600028,3, ,19861104/MILATL,1610612737,1610612749,1986-1987,4,,,Q4  - ,1
28,0028600029,1986-11-04T00:00:00,,0028600029,3, ,19861104/HOUSAC,1610612758,1610612745,1986-1987,4,,,Q4  - ,1
29,0028600030,1986-11-04T00:00:00,,0028600030,3, ,19861104/LACDAL,1610612742,1610612746,1986-1987,4,,,Q4  - ,1
30,0028600031,1986-11-04T00:00:00,,0028600031,3, ,19861104/NJNWAS,1610612764,1610612751,1986-1987,4,,,Q4  - ,1
31,0028600032,1986-11-04T00:00:00,,0028600032,3, ,19861104/SANCHI,1610612741,1610612759,1986-1987,4,,,Q4  - ,1
32,0028600033,1986-11-05T00:00:00,,0028600033,3, ,19861105/SANNJN,1610612751,1610612759,1986-1987,4,,,Q4  - ,1
33,0028600034,1986-11-05T00:00:00,,0028600034,3, ,19861105/PORGOS,1610612744,1610612757,1986-1987,4,,,Q4  - ,1
34,0028600035,1986-11-05T00:00:00,,0028600035,3, ,19861105/WASDET,1610612765,1610612764,1986-1987,4,,,Q4  - ,1
35,0028600036,1986-11-05T00:00:00,,0028600036,3, ,19861105/INDBOS,1610612738,1610612754,1986-1987,4,,,Q4  - ,1
36,0028600037,1986-11-05T00:00:00,,0028600037,3, ,19861105/MILPHL,1610612755,1610612749,1986-1987,4,,,Q4  - ,1
37,0028600038,1986-11-05T00:00:00,,0028600038,3, ,19861105/CLEUTH,1610612762,1610612739,1986-1987,4,,,Q4  - ,1
38,0028600039,1986-11-06T00:00:00,,0028600039,3, ,19861106/UTHDEN,1610612743,1610612762,1986-1987,4,,,Q4  - ,1
39,0028600040,1986-11-06T00:00:00,,0028600040,3, ,19861106/DALSEA,1610612760,1610612742,1986-1987,4,,,Q4  - ,1
40,0028600041,1986-11-06T00:00:00,,0028600041,3, ,19861106/NYKSAC,1610612758,1610612752,1986-1987,4,,,Q4  - ,1
41,0028600042,1986-11-06T00:00:00,,0028600042,3, ,19861106/LACHOU,1610612745,1610612746,1986-1987,4,,,Q4  - ,1
42,0028600043,1986-11-07T00:00:00,,0028600043,3, ,19861107/DENLAL,1610612747,1610612743,1986-1987,4,,,Q4  - ,1
43,0028600044,1986-11-07T00:00:00,,0028600044,3, ,19861107/CHIDET,1610612765,1610612741,1986-1987,4,,,Q4  - ,1
44,0028600045,1986-11-07T00:00:00,,0028600045,3, ,19861107/PHXATL,1610612737,1610612756,1986-1987,4,,,Q4  - ,1
45,0028600046,1986-11-07T00:00:00,,0028600046,3, ,19861107/MILNJN,1610612751,1610612749,1986-1987,4,,,Q4  - ,1
46,0028600047,1986-11-07T00:00:00,,0028600047,3, ,19861107/CLEGOS,1610612744,1610612739,1986-1987,4,,,Q4  - ,1
47,0028600048,1986-11-07T00:00:00,,0028600048,3, ,19861107/SANPHL,1610612755,1610612759,1986-1987,4,,,Q4  - ,1
48,0028600049,1986-11-07T00:00:00,,0028600049,3, ,19861107/DALPOR,1610612757,1610612742,1986-1987,5,,,Q5  - ,1
49,0028600050,1986-11-07T00:00:00,,0028600050,3, ,19861107/BOSWAS,1610612764,1610612738,1986-1987,4,,,Q4  - ,1
50,0028600051,1986-11-08T00:00:00,,0028600051,3, ,19861108/WASATL,1610612737,1610612764,1986-1987,4,,,Q4  - ,1
51,0028600052,1986-11-08T00:00:00,,0028600052,3, ,19861108/SACHOU,1610612745,1610612758,1986-1987,4,,,Q4  - ,1
52,0028600053,1986-11-08T00:00:00,,0028600053,3, ,19861108/CLELAC,1610612746,1610612739,1986-1987,4,,,Q4  - ,1
53,0028600054,1986-11-08T00:00:00,,0028600054,3, ,19861108/NYKSEA,1610612760,1610612752,1986-1987,4,,,Q4  - ,1
54,0028600055,1986-11-08T00:00:00,,0028600055,3, ,19861108/SANIND,1610612754,1610612759,1986-1987,4,,,Q4  - ,1
55,0028600056,1986-11-08T00:00:00,,0028600056,3, ,19861108/PHXCHI,1610612741,1610612756,1986-1987,4,,,Q4  - ,1
56,0028600057,1986-11-08T00:00:00,,0028600057,3, ,19861108/DETMIL,1610612749,1610612765,1986-1987,4,,,Q4  - ,1
57,0028600058,1986-11-09T00:00:00,,0028600058,3, ,19861109/NYKLAL,1610612747,1610612752,1986-1987,4,,,Q4  - ,1
58,0028600059,1986-11-09T00:00:00,,0028600059,3, ,19861109/PHLPOR,1610612757,1610612755,1986-1987,4,,,Q4  - ,1
59,0028600060,1986-11-11T00:00:00,,0028600060,3, ,19861111/DALUTH,1610612762,1610612742,1986-1987,4,,,Q4  - ,1
60,0028600061,1986-11-11T00:00:00,,0028600061,3, ,19861111/PHXNYK,1610612752,1610612756,1986-1987,4,,,Q4  - ,1
61,0028600062,1986-11-11T00:00:00,,0028600062,3, ,19861111/SANHOU,1610612745,1610612759,1986-1987,4,,,Q4  - ,1
62,0028600063,1986-11-11T00:00:00,,0028600063,3, ,19861111/DENLAC,1610612746,1610612743,1986-1987,4,,,Q4  - ,1
63,0028600064,1986-11-11T00:00:00,,0028600064,3, ,19861111/GOSPOR,1610612757,1610612744,1986-1987,4,,,Q4  - ,1
64,0028600065,1986-11-11T00:00:00,,0028600065,3, ,19861111/ATLCHI,1610612741,1610612737,1986-1987,4,,,Q4  - ,1
65,0028600066,1986-11-11T00:00:00,,0028600066,3, ,19861111/BOSNJN,1610612751,1610612738,1986-1987,4,,,Q4  - ,1
66,0028600067,1986-11-11T00:00:00,,0028600067,3, ,19861111/INDMIL,1610612749,1610612754,1986-1987,4,,,Q4  - ,1
67,0028600068,1986-11-11T00:00:00,,0028600068,3, ,19861111/PHLSEA,1610612760,1610612755,1986-1987,4,,,Q4  - ,1
68,0028600069,1986-11-11T00:00:00,,0028600069,3, ,19861111/CLESAC,1610612758,1610612739,1986-1987,4,,,Q4  - ,1
69,0028600070,1986-11-12T00:00:00,,0028600070,3, ,19861112/CHIWAS,1610612764,1610612741,1986-1987,4,,,Q4  - ,1
70,0028600071,1986-11-12T00:00:00,,0028600071,3, ,19861112/SEALAL,1610612747,1610612760,1986-1987,4,,,Q4  - ,1
71,0028600072,1986-11-12T00:00:00,,0028600072,3, ,19861112/MILBOS,1610612738,1610612749,1986-1987,4,,,Q4  - ,1
72,0028600073,1986-11-12T00:00:00,,0028600073,3, ,19861112/HOUDAL,1610612742,1610612745,1986-1987,4,,,Q4  - ,1
73,0028600074,1986-11-12T00:00:00,,0028600074,3, ,19861112/PHXDET,1610612765,1610612756,1986-1987,4,,,Q4  - ,1
74,0028600075,1986-11-12T00:00:00,,0028600075,3, ,19861112/SACDEN,1610612743,1610612758,1986-1987,4,,,Q4  - ,1
75,0028600076,1986-11-13T00:00:00,,0028600076,3, ,19861113/INDNJN,1610612751,1610612754,1986-1987,5,,,Q5  - ,1
76,0028600077,1986-11-13T00:00:00,,0028600077,3, ,19861113/PHLGOS,1610612744,1610612755,1986-1987,4,,,Q4  - ,1
77,0028600078,1986-11-13T00:00:00,,0028600078,3, ,19861113/LACUTH,1610612762,1610612746,1986-1987,4,,,Q4  - ,1
78,0028600079,1986-11-13T00:00:00,,0028600079,3, ,19861113/CLESAN,1610612759,1610612739,1986-1987,4,,,Q4  - ,1
79,0028600080,1986-11-14T00:00:00,,0028600080,3, ,19861114/ATLDET,1610612765,1610612737,1986-1987,4,,,Q4  - ,1
80,0028600081,1986-11-14T00:00:00,,0028600081,3, ,19861114/BOSCHI,1610612741,1610612738,1986-1987,4,,,Q4  - ,1
81,0028600082,1986-11-14T00:00:00,,0028600082,3, ,19861114/DALDEN,1610612743,1610612742,1986-1987,4,,,Q4  - ,1
82,0028600083,1986-11-14T00:00:00,,0028600083,3, ,19861114/PHLPHX,1610612756,1610612755,1986-1987,4,,,Q4  - ,1
83,0028600084,1986-11-14T00:00:00,,0028600084,3, ,19861114/NYKMIL,1610612749,1610612752,1986-1987,4,,,Q4  - ,1
84,0028600085,1986-11-14T00:00:00,,0028600085,3, ,19861114/LACPOR,1610612757,1610612746,1986-1987,4,,,Q4  - ,1
