,GID,GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,GAME_STATUS_ID,GAME_STATUS_TEXT,GAMECODE,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,LIVE_PERIOD,LIVE_PC_TIME,NATL_TV_BROADCASTER_ABBREVIATION,LIVE_PERIOD_TIME_BCAST,WH_STATUS
0,0028500001,1986-01-15T00:00:00,,0028500001,3, ,19860115/UTHGOS,1610612744,1610612762,1985-1986,4,,,Q4  - ,1
1,0028500002,1985-11-15T00:00:00,,0028500002,3, ,19851115/SEAPHX,1610612756,1610612760,1985-1986,4,,,Q4  - ,1
2,0028500003,1985-11-24T00:00:00,,0028500003,3, ,19851124/MILPHX,1610612756,1610612749,1985-1986,5,,,Q5  - ,1
3,0028500004,1985-10-25T00:00:00,,0028500004,3, ,19851025/BOSNJN,1610612751,1610612738,1985-1986,5,,,Q5  - ,1
4,0028500005,1985-10-25T00:00:00,,0028500005,3, ,19851025/WASATL,1610612737,1610612764,1985-1986,4,,,Q4  - ,1
5,0028500006,1985-10-25T00:00:00,,0028500006,3, ,19851025/LACSAC,1610612758,1610612746,1985-1986,4,,,Q4  - ,1
6,0028500007,1985-10-25T00:00:00,,0028500007,3, ,19851025/CLECHI,1610612741,1610612739,1985-1986,5,,,Q5  - ,1
7,0028500008,1985-10-25T00:00:00,,0028500008,3, ,19851025/DENGOS,1610612744,1610612743,1985-1986,4,,,Q4  - ,1
8,0028500009,1985-10-25T00:00:00,,0028500009,3, ,19851025/PHXPOR,1610612757,1610612756,1985-1986,5,,,Q5  - ,1
9,0028500010,1985-10-25T00:00:00,,0028500010,3, ,19851025/MILDET,1610612765,1610612749,1985-1986,4,,,Q4  - ,1
10,0028500011,1985-10-25T00:00:00,,0028500011,3, ,19851025/HOUUTH,1610612762,1610612745,1985-1986,4,,,Q4  - ,1
11,0028500012,1985-10-26T00:00:00,,0028500012,3, ,19851026/PHLNYK,1610612752,1610612755,1985-1986,4,,,Q4  - ,1
12,0028500013,1985-10-26T00:00:00,,0028500013,3, ,19851026/ATLMIL,1610612749,1610612737,1985-1986,4,,,Q4  - ,1
13,0028500014,1985-10-26T00:00:00,,0028500014,3, ,19851026/DETCHI,1610612741,1610612765,1985-1986,4,,,Q4  - ,1
14,0028500015,1985-10-26T00:00:00,,0028500015,3, ,19851026/HOULAC,1610612746,1610612745,1985-1986,6,,,Q6  - ,1
15,0028500016,1985-10-26T00:00:00,,0028500016,3, ,19851026/BOSCLE,1610612739,1610612738,1985-1986,4,,,Q4  - ,1
16,0028500017,1985-10-26T00:00:00,,0028500017,3, ,19851026/SEADAL,1610612742,1610612760,1985-1986,4,,,Q4  - ,1
17,0028500018,1985-10-26T00:00:00,,0028500018,3, ,19851026/SACDEN,1610612743,1610612758,1985-1986,4,,,Q4  - ,1
18,0028500019,1985-10-26T00:00:00,,0028500019,3, ,19851026/LALSAN,1610612759,1610612747,1985-1986,6,,,Q6  - ,1
19,0028500020,1985-10-26T00:00:00,,0028500020,3, ,19851026/NJNIND,1610612754,1610612751,1985-1986,4,,,Q4  - ,1
20,0028500021,1985-10-27T00:00:00,,0028500021,3, ,19851027/GOSPOR,1610612757,1610612744,1985-1986,4,,,Q4  - ,1
21,0028500022,1985-10-29T00:00:00,,0028500022,3, ,19851029/SEAHOU,1610612745,1610612760,1985-1986,4,,,Q4  - ,1
22,0028500023,1985-10-29T00:00:00,,0028500023,3, ,19851029/CHIGOS,1610612744,1610612741,1985-1986,4,,,Q4  - ,1
23,0028500024,1985-10-29T00:00:00,,0028500024,3, ,19851029/LALDAL,1610612742,1610612747,1985-1986,4,,,Q4  - ,1
24,0028500025,1985-10-29T00:00:00,,0028500025,3, ,19851029/PORLAC,1610612746,1610612757,1985-1986,4,,,Q4  - ,1
25,0028500026,1985-10-29T00:00:00,,0028500026,3, ,19851029/DENPHX,1610612756,1610612743,1985-1986,4,,,Q4  - ,1
26,0028500027,1985-10-29T00:00:00,,0028500027,3, ,19851029/UTHSAN,1610612759,1610612762,1985-1986,4,,,Q4  - ,1
27,0028500028,1985-10-29T00:00:00,,0028500028,3, ,19851029/PHLMIL,1610612749,1610612755,1985-1986,4,,,Q4  - ,1
28,0028500029,1985-10-29T00:00:00,,0028500029,3, ,19851029/NJNDET,1610612765,1610612751,1985-1986,4,,,Q4  - ,1
29,0028500030,1985-10-29T00:00:00,,0028500030,3, ,19851029/NYKATL,1610612737,1610612752,1985-1986,4,,,Q4  - ,1
30,0028500031,1985-10-30T00:00:00,,0028500031,3, ,19851030/INDNJN,1610612751,1610612754,1985-1986,7,,,Q7  - ,1
31,0028500032,1985-10-30T00:00:00,,0028500032,3, ,19851030/DETPHL,1610612755,1610612765,1985-1986,5,,,Q5  - ,1
32,0028500033,1985-10-30T00:00:00,,0028500033,3, ,19851030/MILBOS,1610612738,1610612749,1985-1986,4,,,Q4  - ,1
33,0028500034,1985-10-30T00:00:00,,0028500034,3, ,19851030/SANUTH,1610612762,1610612759,1985-1986,4,,,Q4  - ,1
34,0028500035,1985-10-31T00:00:00,,0028500035,3, ,19851031/SEADEN,1610612743,1610612760,1985-1986,4,,,Q4  - ,1
35,0028500036,1985-10-31T00:00:00,,0028500036,3, ,19851031/NYKGOS,1610612744,1610612752,1985-1986,4,,,Q4  - ,1
36,0028500037,1985-10-31T00:00:00,,0028500037,3, ,19851031/HOUSAC,1610612758,1610612745,1985-1986,4,,,Q4  - ,1
37,0028500038,1985-10-31T00:00:00,,0028500038,3, ,19851031/CLEWAS,1610612764,1610612739,1985-1986,4,,,Q4  - ,1
38,0028500039,1985-10-31T00:00:00,,0028500039,3, ,19851031/CHILAC,1610612746,1610612741,1985-1986,4,,,Q4  - ,1
39,0028500040,1985-10-31T00:00:00,,0028500040,3, ,19851031/LALPHX,1610612756,1610612747,1985-1986,4,,,Q4  - ,1
40,0028500041,1985-11-01T00:00:00,,0028500041,3, ,19851101/PHXUTH,1610612762,1610612756,1985-1986,4,,,Q4  - ,1
41,0028500042,1985-11-01T00:00:00,,0028500042,3, ,19851101/DALSAN,1610612759,1610612742,1985-1986,4,,,Q4  - ,1
42,0028500043,1985-11-01T00:00:00,,0028500043,3, ,19851101/INDDET,1610612765,1610612754,1985-1986,4,,,Q4  - ,1
43,0028500044,1985-11-01T00:00:00,,0028500044,3, ,19851101/PHLNJN,1610612751,1610612755,1985-1986,4,,,Q4  - ,1
44,0028500045,1985-11-01T00:00:00,,0028500045,3, ,19851101/ATLBOS,1610612738,1610612737,1985-1986,4,,,Q4  - ,1
45,0028500046,1985-11-02T00:00:00,,0028500046,3, ,19851102/LALGOS,1610612744,1610612747,1985-1986,4,,,Q4  - ,1
46,0028500047,1985-11-02T00:00:00,,0028500047,3, ,19851102/SANHOU,1610612745,1610612759,1985-1986,4,,,Q4  - ,1
47,0028500048,1985-11-02T00:00:00,,0028500048,3, ,19851102/CHISEA,1610612760,1610612741,1985-1986,4,,,Q4  - ,1
48,0028500049,1985-11-02T00:00:00,,0028500049,3, ,19851102/NJNMIL,1610612749,1610612751,1985-1986,4,,,Q4  - ,1
49,0028500050,1985-11-02T00:00:00,,0028500050,3, ,19851102/UTHPOR,1610612757,1610612762,1985-1986,4,,,Q4  - ,1
50,0028500051,1985-11-02T00:00:00,,0028500051,3, ,19851102/BOSWAS,1610612764,1610612738,1985-1986,4,,,Q4  - ,1
51,0028500052,1985-11-02T00:00:00,,0028500052,3, ,19851102/NYKLAC,1610612746,1610612752,1985-1986,4,,,Q4  - ,1
52,0028500053,1985-11-02T00:00:00,,0028500053,3, ,19851102/DETIND,1610612754,1610612765,1985-1986,4,,,Q4  - ,1
53,0028500054,1985-11-02T00:00:00,,0028500054,3, ,19851102/PHLATL,1610612737,1610612755,1985-1986,5,,,Q5  - ,1
54,0028500055,1985-11-02T00:00:00,,0028500055,3, ,19851102/SACDAL,1610612742,1610612758,1985-1986,4,,,Q4  - ,1
55,0028500056,1985-11-03T00:00:00,,0028500056,3, ,19851103/MILCLE,1610612739,1610612749,1985-1986,4,,,Q4  - ,1
56,0028500057,1985-11-03T00:00:00,,0028500057,3, ,19851103/NYKPOR,1610612757,1610612752,1985-1986,4,,,Q4  - ,1
57,0028500058,1985-11-05T00:00:00,,0028500058,3, ,19851105/WASNJN,1610612751,1610612764,1985-1986,4,,,Q4  - ,1
58,0028500059,1985-11-05T00:00:00,,0028500059,3, ,19851105/PORHOU,1610612745,1610612757,1985-1986,4,,,Q4  - ,1
59,0028500060,1985-11-05T00:00:00,,0028500060,3, ,19851105/ATLDEN,1610612743,1610612737,1985-1986,4,,,Q4  - ,1
60,0028500061,1985-11-05T00:00:00,,0028500061,3, ,19851105/CLELAL,1610612747,1610612739,1985-1986,4,,,Q4  - ,1
61,0028500062,1985-11-05T00:00:00,,0028500062,3, ,19851105/SANMIL,1610612749,1610612759,1985-1986,4,,,Q4  - ,1
62,0028500063,1985-11-05T00:00:00,,0028500063,3, ,19851105/NYKSEA,1610612760,1610612752,1985-1986,4,,,Q4  - ,1
63,0028500064,1985-11-06T00:00:00,,0028500064,3, ,19851106/CHIDET,1610612765,1610612741,1985-1986,4,,,Q4  - ,1
64,0028500065,1985-11-06T00:00:00,,0028500065,3, ,19851106/SANWAS,1610612764,1610612759,1985-1986,4,,,Q4  - ,1
65,0028500066,1985-11-06T00:00:00,,0028500066,3, ,19851106/PORDAL,1610612742,1610612757,1985-1986,4,,,Q4  - ,1
66,0028500067,1985-11-06T00:00:00,,0028500067,3, ,19851106/SEAGOS,1610612744,1610612760,1985-1986,4,,,Q4  - ,1
67,0028500068,1985-11-06T00:00:00,,0028500068,3, ,19851106/INDPHL,1610612755,1610612754,1985-1986,4,,,Q4  - ,1
