,GID,GAME_ID,LAST_GAME_ID,LAST_GAME_DATE_EST,LAST_GAME_HOME_TEAM_ID,LAST_GAME_HOME_TEAM_CITY,LAST_GAME_HOME_TEAM_NAME,LAST_GAME_HOME_TEAM_ABBREVIATION,LAST_GAME_HOME_TEAM_POINTS,LAST_GAME_VISITOR_TEAM_ID,LAST_GAME_VISITOR_TEAM_CITY,LAST_GAME_VISITOR_TEAM_NAME,LAST_GAME_VISITOR_TEAM_CITY1,LAST_GAME_VISITOR_TEAM_POINTS,SEASON
0,0020900001,0020900001,0010900100,2009-10-21T00:00:00,1610612739,Cleveland,Cavaliers,CLE,82,1610612738,Boston,Celtics,BOS,96,2009-2010
1,0020900002,0020900002,0010900028,2009-10-09T00:00:00,1610612742,Dallas,Mavericks,DAL,123,1610612764,Washington,Wizards,WAS,115,2009-2010
2,0020900003,0020900003,0040800176,2009-04-30T00:00:00,1610612757,Portland,Trail Blazers,POR,76,1610612745,Houston,Rockets,HOU,92,2009-2010
3,0020900004,0020900004,0010900083,2009-10-18T00:00:00,1610612747,Los Angeles,Lakers,LAL,114,1610612746,Los Angeles,Clippers,LAC,108,2009-2010
4,0020900005,0020900005,0020801178,2009-04-10T00:00:00,1610612737,Atlanta,Hawks,ATL,122,1610612754,Indiana,Pacers,IND,118,2009-2010
5,0020900006,0020900006,0040800126,2009-04-30T00:00:00,1610612753,Orlando,Magic,ORL,114,1610612755,Philadelphia,76ers,PHI,89,2009-2010
6,0020900007,0020900007,0020800799,2009-02-18T00:00:00,1610612761,Toronto,Raptors,TOR,76,1610612739,Cleveland,Cavaliers,CLE,93,2009-2010
7,0020900008,0020900008,0020801114,2009-04-01T00:00:00,1610612738,Boston,Celtics,BOS,111,1610612766,Charlotte,Bobcats,CHA,109,2009-2010
8,0020900009,0020900009,0020801198,2009-04-12T00:00:00,1610612748,Miami,Heat,MIA,122,1610612752,New York,Knicks,NYK,105,2009-2010
9,0020900010,0020900010,0010900073,2009-10-17T00:00:00,1610612763,Memphis,Grizzlies,MEM,115,1610612765,Detroit,Pistons,DET,94,2009-2010
10,0020900011,0020900011,0020801093,2009-03-29T00:00:00,1610612750,Minnesota,Timberwolves,MIN,108,1610612751,New Jersey,Nets,NJN,99,2009-2010
11,0020900012,0020900012,0010900103,2009-10-22T00:00:00,1610612760,Oklahoma City,Thunder,OKC,89,1610612758,Sacramento,Kings,SAC,104,2009-2010
12,0020900013,0020900013,0020801227,2009-04-15T00:00:00,1610612759,San Antonio,Spurs,SAS,105,1610612740,New Orleans,Hornets,NOH,98,2009-2010
13,0020900014,0020900014,0010900001,2009-10-01T00:00:00,1610612743,Denver,Nuggets,DEN,87,1610612762,Utah,Jazz,UTA,103,2009-2010
14,0020900015,0020900015,0020801187,2009-04-10T00:00:00,1610612744,Golden State,Warriors,GSW,109,1610612745,Houston,Rockets,HOU,113,2009-2010
15,0020900016,0020900016,0020800808,2009-02-18T00:00:00,1610612746,Los Angeles,Clippers,LAC,119,1610612756,Phoenix,Suns,PHX,142,2009-2010
16,0020900017,0020900017,0020800594,2009-01-17T00:00:00,1610612741,Chicago,Bulls,CHI,87,1610612759,San Antonio,Spurs,SAS,92,2009-2010
17,0020900018,0020900018,0010900082,2009-10-18T00:00:00,1610612757,Portland,Trail Blazers,POR,98,1610612743,Denver,Nuggets,DEN,96,2009-2010
18,0020900019,0020900019,0020801084,2009-03-28T00:00:00,1610612766,Charlotte,Bobcats,CHA,96,1610612752,New York,Knicks,NYK,85,2009-2010
19,0020900020,0020900020,0020801122,2009-04-02T00:00:00,1610612755,Philadelphia,76ers,PHI,105,1610612749,Milwaukee,Bucks,MIL,95,2009-2010
20,0020900021,0020900021,0010900085,2009-10-19T00:00:00,1610612737,Atlanta,Hawks,ATL,113,1610612764,Washington,Wizards,WAS,95,2009-2010
21,0020900022,0020900022,0040800117,2009-05-02T00:00:00,1610612738,Boston,Celtics,BOS,109,1610612741,Chicago,Bulls,CHI,99,2009-2010
22,0020900023,0020900023,0020800585,2009-01-16T00:00:00,1610612765,Detroit,Pistons,DET,79,1610612760,Oklahoma City,Thunder,OKC,89,2009-2010
23,0020900024,0020900024,0020801061,2009-03-25T00:00:00,1610612754,Indiana,Pacers,IND,90,1610612748,Miami,Heat,MIA,88,2009-2010
24,0020900025,0020900025,0020800746,2009-02-07T00:00:00,1610612763,Memphis,Grizzlies,MEM,78,1610612761,Toronto,Raptors,TOR,70,2009-2010
25,0020900026,0020900026,0020801077,2009-03-27T00:00:00,1610612750,Minnesota,Timberwolves,MIN,85,1610612739,Cleveland,Cavaliers,CLE,107,2009-2010
26,0020900027,0020900027,0020801190,2009-04-11T00:00:00,1610612751,New Jersey,Nets,NJN,103,1610612753,Orlando,Magic,ORL,93,2009-2010
27,0020900028,0020900028,0020801112,2009-03-31T00:00:00,1610612740,New Orleans,Hornets,NOH,111,1610612758,Sacramento,Kings,SAC,110,2009-2010
28,0020900029,0020900029,0010900072,2009-10-17T00:00:00,1610612762,Utah,Jazz,UTA,96,1610612746,Los Angeles,Clippers,LAC,103,2009-2010
29,0020900030,0020900030,0010900035,2009-10-10T00:00:00,1610612756,Phoenix,Suns,PHX,101,1610612744,Golden State,Warriors,GSW,104,2009-2010
30,0020900031,0020900031,0020800991,2009-03-15T00:00:00,1610612747,Los Angeles,Lakers,LAL,107,1610612742,Dallas,Mavericks,DAL,100,2009-2010
31,0020900032,0020900032,0020800815,2009-02-20T00:00:00,1610612764,Washington,Wizards,WAS,107,1610612751,New Jersey,Nets,NJN,96,2009-2010
32,0020900033,0020900033,0010900037,2009-10-10T00:00:00,1610612739,Cleveland,Cavaliers,CLE,102,1610612766,Charlotte,Bobcats,CHA,96,2009-2010
33,0020900034,0020900034,0010900054,2009-10-13T00:00:00,1610612752,New York,Knicks,NYK,85,1610612755,Philadelphia,76ers,PHI,93,2009-2010
34,0020900035,0020900035,0020900003,2009-10-27T00:00:00,1610612745,Houston,Rockets,HOU,87,1610612757,Portland,Trail Blazers,POR,96,2009-2010
35,0020900036,0020900036,0010900113,2009-10-23T00:00:00,1610612749,Milwaukee,Bucks,MIL,93,1610612765,Detroit,Pistons,DET,95,2009-2010
36,0020900037,0020900037,0020801200,2009-04-12T00:00:00,1610612759,San Antonio,Spurs,SAS,95,1610612758,Sacramento,Kings,SAC,92,2009-2010
37,0020900038,0020900038,0020800512,2009-01-06T00:00:00,1610612746,Los Angeles,Clippers,LAC,102,1610612742,Dallas,Mavericks,DAL,107,2009-2010
38,0020900039,0020900039,0020801113,2009-04-01T00:00:00,1610612761,Toronto,Raptors,TOR,99,1610612753,Orlando,Magic,ORL,95,2009-2010
39,0020900040,0020900040,0020800780,2009-02-11T00:00:00,1610612738,Boston,Celtics,BOS,89,1610612740,New Orleans,Hornets,NOH,77,2009-2010
40,0020900041,0020900041,0020801071,2009-03-26T00:00:00,1610612748,Miami,Heat,MIA,87,1610612741,Chicago,Bulls,CHI,106,2009-2010
41,0020900042,0020900042,0020801212,2009-04-13T00:00:00,1610612760,Oklahoma City,Thunder,OKC,83,1610612757,Portland,Trail Blazers,POR,113,2009-2010
42,0020900043,0020900043,0020801013,2009-03-18T00:00:00,1610612743,Denver,Nuggets,DEN,111,1610612763,Memphis,Grizzlies,MEM,109,2009-2010
43,0020900044,0020900044,0020801191,2009-04-11T00:00:00,1610612756,Phoenix,Suns,PHX,110,1610612750,Minnesota,Timberwolves,MIN,97,2009-2010
44,0020900045,0020900045,0020801092,2009-03-29T00:00:00,1610612747,Los Angeles,Lakers,LAL,76,1610612737,Atlanta,Hawks,ATL,86,2009-2010
45,0020900046,0020900046,0020801205,2009-04-13T00:00:00,1610612766,Charlotte,Bobcats,CHA,87,1610612751,New Jersey,Nets,NJN,91,2009-2010
46,0020900047,0020900047,0020801079,2009-03-27T00:00:00,1610612752,New York,Knicks,NYK,103,1610612740,New Orleans,Hornets,NOH,93,2009-2010
47,0020900048,0020900048,0020801058,2009-03-24T00:00:00,1610612762,Utah,Jazz,UTA,99,1610612745,Houston,Rockets,HOU,86,2009-2010
48,0020900049,0020900049,0020801082,2009-03-27T00:00:00,1610612758,Sacramento,Kings,SAC,95,1610612763,Memphis,Grizzlies,MEM,113,2009-2010
49,0020900050,0020900050,0020801161,2009-04-07T00:00:00,1610612746,Los Angeles,Clippers,LAC,77,1610612750,Minnesota,Timberwolves,MIN,87,2009-2010
50,0020900051,0020900051,0010900055,2009-10-14T00:00:00,1610612739,Cleveland,Cavaliers,CLE,104,1610612764,Washington,Wizards,WAS,109,2009-2010
51,0020900052,0020900052,0010900039,2009-10-11T00:00:00,1610612754,Indiana,Pacers,IND,112,1610612743,Denver,Nuggets,DEN,128,2009-2010
52,0020900053,0020900053,0020801215,2009-04-14T00:00:00,1610612755,Philadelphia,76ers,PHI,98,1610612738,Boston,Celtics,BOS,100,2009-2010
53,0020900054,0020900054,0020800944,2009-03-09T00:00:00,1610612765,Detroit,Pistons,DET,98,1610612753,Orlando,Magic,ORL,94,2009-2010
54,0020900055,0020900055,0020800906,2009-03-04T00:00:00,1610612748,Miami,Heat,MIA,135,1610612756,Phoenix,Suns,PHX,129,2009-2010
55,0020900056,0020900056,0010900052,2009-10-13T00:00:00,1610612741,Chicago,Bulls,CHI,87,1610612749,Milwaukee,Bucks,MIL,86,2009-2010
56,0020900057,0020900057,0020801056,2009-03-24T00:00:00,1610612760,Oklahoma City,Thunder,OKC,89,1610612747,Los Angeles,Lakers,LAL,107,2009-2010
57,0020900058,0020900058,0020801171,2009-04-08T00:00:00,1610612742,Dallas,Mavericks,DAL,130,1610612762,Utah,Jazz,UTA,101,2009-2010
58,0020900059,0020900059,0020800985,2009-03-15T00:00:00,1610612757,Portland,Trail Blazers,POR,80,1610612737,Atlanta,Hawks,ATL,98,2009-2010
59,0020900060,0020900060,0020800898,2009-03-03T00:00:00,1610612753,Orlando,Magic,ORL,111,1610612756,Phoenix,Suns,PHX,99,2009-2010
60,0020900061,0020900061,0020800970,2009-03-13T00:00:00,1610612761,Toronto,Raptors,TOR,95,1610612765,Detroit,Pistons,DET,99,2009-2010
61,0020900062,0020900062,0020801139,2009-04-04T00:00:00,1610612764,Washington,Wizards,WAS,104,1610612748,Miami,Heat,MIA,118,2009-2010
62,0020900063,0020900063,0020801000,2009-03-16T00:00:00,1610612751,New Jersey,Nets,NJN,96,1610612743,Denver,Nuggets,DEN,121,2009-2010
63,0020900064,0020900064,0020800837,2009-02-23T00:00:00,1610612752,New York,Knicks,NYK,123,1610612754,Indiana,Pacers,IND,119,2009-2010
64,0020900065,0020900065,0020800702,2009-02-01T00:00:00,1610612750,Minnesota,Timberwolves,MIN,101,1610612738,Boston,Celtics,BOS,109,2009-2010
65,0020900066,0020900066,0040800227,2009-05-17T00:00:00,1610612745,Houston,Rockets,HOU,70,1610612747,Los Angeles,Lakers,LAL,89,2009-2010
66,0020900067,0020900067,0020801196,2009-04-12T00:00:00,1610612740,New Orleans,Hornets,NOH,102,1610612742,Dallas,Mavericks,DAL,92,2009-2010
67,0020900068,0020900068,0020801001,2009-03-17T00:00:00,1610612758,Sacramento,Kings,SAC,97,1610612737,Atlanta,Hawks,ATL,119,2009-2010
68,0020900069,0020900069,0020801103,2009-03-30T00:00:00,1610612744,Golden State,Warriors,GSW,109,1610612763,Memphis,Grizzlies,MEM,114,2009-2010
