,GID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PTS_PAINT,PTS_2ND_CHANCE,PTS_FB,LARGEST_LEAD,LEAD_CHANGES,TIMES_TIED,TEAM_TURNOVERS,TOTAL_TURNOVERS,TEAM_REBOUNDS,PTS_OFF_TO,SEASON
24,0021700013,00,1610612758,SAC,Sacramento,56,14,6,6,8,4,1,18,7,21,2017-2018
25,0021700013,00,1610612745,HOU,Houston,40,13,3,11,8,4,2,16,7,19,2017-2018
26,0021700014,00,1610612741,CHI,Chicago,38,10,10,2,1,2,0,19,8,27,2017-2018
27,0021700014,00,1610612761,TOR,Toronto,50,12,10,27,1,2,0,17,4,18,2017-2018
28,0021700015,00,1610612752,NYK,New York,38,17,8,4,6,6,1,26,12,38,2017-2018
29,0021700015,00,1610612760,OKC,Oklahoma City,46,15,35,23,6,6,2,20,16,10,2017-2018
30,0021700016,00,1610612746,LAC,LA,52,31,9,30,2,2,1,15,10,13,2017-2018
31,0021700016,00,1610612747,LAL,Los Angeles,52,10,10,2,2,2,1,20,8,21,2017-2018
32,0021700017,00,1610612766,CHA,Charlotte,48,24,4,20,4,2,0,21,10,19,2017-2018
33,0021700017,00,1610612737,ATL,Atlanta,40,7,2,20,4,2,0,13,11,15,2017-2018
34,0021700018,00,1610612757,POR,Portland,48,12,9,23,4,8,0,9,7,10,2017-2018
35,0021700018,00,1610612754,IND,Indiana,40,8,18,2,4,8,0,12,10,23,2017-2018
36,0021700019,00,1610612755,PHI,Philadelphia,40,13,4,9,2,10,1,17,9,12,2017-2018
37,0021700019,00,1610612738,BOS,Boston,28,22,0,10,2,10,0,19,9,16,2017-2018
38,0021700020,00,1610612765,DET,Detroit,46,18,12,12,12,8,0,19,10,25,2017-2018
39,0021700020,00,1610612764,WAS,Washington,50,3,14,15,12,8,1,17,10,22,2017-2018
40,0021700021,00,1610612739,CLE,Cleveland,64,14,2,19,11,8,1,18,5,19,2017-2018
41,0021700021,00,1610612749,MIL,Milwaukee,50,6,7,5,11,8,1,15,4,20,2017-2018
42,0021700022,00,1610612751,BKN,Brooklyn,60,16,5,8,11,11,0,18,9,17,2017-2018
43,0021700022,00,1610612753,ORL,Orlando,38,11,6,8,11,11,0,22,5,18,2017-2018
44,0021700023,00,1610612762,UTA,Utah,38,1,13,7,10,10,0,19,4,26,2017-2018
45,0021700023,00,1610612750,MIN,Minnesota,44,14,4,10,10,10,1,16,7,26,2017-2018
46,0021700024,00,1610612742,DAL,Dallas,30,6,9,12,8,4,0,12,5,6,2017-2018
47,0021700024,00,1610612758,SAC,Sacramento,26,14,6,11,8,4,1,15,6,14,2017-2018
48,0021700025,00,1610612740,NOP,New Orleans,48,16,14,4,2,2,2,19,7,18,2017-2018
49,0021700025,00,1610612744,GSW,Golden State,40,17,23,26,2,2,0,18,3,28,2017-2018
50,0021700026,00,1610612747,LAL,Los Angeles,62,6,24,12,10,3,0,18,9,20,2017-2018
51,0021700026,00,1610612756,PHX,Phoenix,46,9,15,9,10,3,0,19,12,18,2017-2018
52,0021700027,00,1610612755,PHI,Philadelphia,32,13,5,2,1,4,0,20,17,23,2017-2018
53,0021700027,00,1610612761,TOR,Toronto,42,13,12,34,1,4,0,13,8,12,2017-2018
54,0021700028,00,1610612753,ORL,Orlando,34,15,4,37,0,0,0,12,8,13,2017-2018
55,0021700028,00,1610612739,CLE,Cleveland,38,22,2,0,0,0,0,16,11,12,2017-2018
56,0021700029,00,1610612754,IND,Indiana,56,22,5,5,5,4,0,10,9,16,2017-2018
57,0021700029,00,1610612748,MIA,Miami,56,12,15,21,5,4,0,14,8,11,2017-2018
58,0021700030,00,1610612765,DET,Detroit,54,21,4,6,14,9,1,13,4,18,2017-2018
59,0021700030,00,1610612752,NYK,New York,46,18,3,21,14,9,2,14,12,17,2017-2018
60,0021700031,00,1610612741,CHI,Chicago,32,8,5,3,13,7,1,20,3,23,2017-2018
61,0021700031,00,1610612759,SAS,San Antonio,52,17,6,19,13,7,0,11,11,4,2017-2018
62,0021700032,00,1610612742,DAL,Dallas,30,7,0,3,3,2,0,14,6,19,2017-2018
63,0021700032,00,1610612745,HOU,Houston,50,16,4,36,3,2,2,15,4,13,2017-2018
64,0021700033,00,1610612763,MEM,Memphis,48,7,21,19,8,4,0,14,9,16,2017-2018
65,0021700033,00,1610612744,GSW,Golden State,36,6,32,5,8,4,0,17,9,24,2017-2018
66,0021700034,00,1610612749,MIL,Milwaukee,54,10,8,9,10,15,0,14,8,12,2017-2018
67,0021700034,00,1610612757,POR,Portland,26,12,2,9,9,15,0,16,12,22,2017-2018
68,0021700035,00,1610612758,SAC,Sacramento,34,10,12,3,3,0,1,14,8,19,2017-2018
69,0021700035,00,1610612743,DEN,Denver,52,19,16,21,3,0,0,16,9,13,2017-2018
70,0021700036,00,1610612762,UTA,Utah,40,8,7,20,3,1,1,19,4,24,2017-2018
71,0021700036,00,1610612760,OKC,Oklahoma City,20,10,8,6,3,1,0,17,12,16,2017-2018
72,0021700037,00,1610612746,LAC,LA,66,14,19,43,3,3,0,12,5,9,2017-2018
73,0021700037,00,1610612756,PHX,Phoenix,36,9,5,2,3,3,1,20,9,32,2017-2018
74,0021700038,00,1610612737,ATL,Atlanta,36,17,7,7,7,5,0,16,10,25,2017-2018
75,0021700038,00,1610612751,BKN,Brooklyn,46,10,22,16,7,5,0,18,13,17,2017-2018
76,0021700039,00,1610612760,OKC,Oklahoma City,60,14,20,3,8,2,0,11,9,13,2017-2018
77,0021700039,00,1610612750,MIN,Minnesota,52,19,6,14,9,2,1,18,13,23,2017-2018
78,0021700040,00,1610612747,LAL,Los Angeles,60,8,20,5,2,1,0,17,5,24,2017-2018
79,0021700040,00,1610612740,NOP,New Orleans,68,10,18,22,2,1,0,18,8,20,2017-2018
80,0021700041,00,1610612755,PHI,Philadelphia,42,10,0,21,0,1,0,21,8,20,2017-2018
81,0021700041,00,1610612765,DET,Detroit,46,10,2,0,0,1,0,14,7,8,2017-2018
82,0021700042,00,1610612737,ATL,Atlanta,44,12,7,5,1,5,1,21,5,17,2017-2018
83,0021700042,00,1610612748,MIA,Miami,40,9,14,21,1,5,0,19,9,21,2017-2018
84,0021700043,00,1610612763,MEM,Memphis,40,4,0,8,2,7,0,12,9,6,2017-2018
85,0021700043,00,1610612745,HOU,Houston,44,11,4,12,2,7,1,17,7,22,2017-2018
86,0021700044,00,1610612766,CHA,Charlotte,32,5,4,10,14,11,0,14,12,14,2017-2018
87,0021700044,00,1610612749,MIL,Milwaukee,56,2,7,9,14,11,0,13,5,15,2017-2018
88,0021700045,00,1610612744,GSW,Golden State,44,8,34,31,0,1,0,16,7,18,2017-2018
89,0021700045,00,1610612742,DAL,Dallas,44,20,8,0,0,1,0,12,13,15,2017-2018
90,0021700046,00,1610612759,SAS,San Antonio,58,21,14,10,22,17,0,20,10,27,2017-2018
91,0021700046,00,1610612761,TOR,Toronto,42,0,14,6,22,17,1,15,9,14,2017-2018
92,0021700047,00,1610612764,WAS,Washington,38,11,18,8,13,7,0,15,5,9,2017-2018
93,0021700047,00,1610612743,DEN,Denver,52,16,21,8,13,7,0,23,8,29,2017-2018
94,0021700048,00,1610612756,PHX,Phoenix,50,10,11,22,1,2,0,20,9,25,2017-2018
95,0021700048,00,1610612758,SAC,Sacramento,48,14,17,2,1,2,0,9,13,11,2017-2018
96,0021700049,00,1610612741,CHI,Chicago,36,10,0,14,3,1,3,12,6,24,2017-2018
97,0021700049,00,1610612739,CLE,Cleveland,38,13,8,11,3,1,0,9,9,16,2017-2018
98,0021700050,00,1610612751,BKN,Brooklyn,52,18,16,12,8,11,0,15,8,16,2017-2018
99,0021700050,00,1610612753,ORL,Orlando,58,9,11,6,9,11,0,11,6,18,2017-2018
100,0021700051,00,1610612738,BOS,Boston,40,6,12,25,5,4,2,14,9,13,2017-2018
101,0021700051,00,1610612752,NYK,New York,58,15,4,2,5,4,0,14,8,19,2017-2018
102,0021700052,00,1610612750,MIN,Minnesota,54,11,6,5,10,11,0,14,8,20,2017-2018
103,0021700052,00,1610612754,IND,Indiana,54,11,18,25,10,11,1,18,6,18,2017-2018
104,0021700053,00,1610612757,POR,Portland,38,0,4,13,14,14,0,18,4,22,2017-2018
105,0021700053,00,1610612740,NOP,New Orleans,34,0,2,5,14,14,0,17,6,18,2017-2018
106,0021700054,00,1610612746,LAC,LA,52,0,14,21,9,6,0,13,7,28,2017-2018
107,0021700054,00,1610612762,UTA,Utah,34,0,16,4,9,6,0,18,6,36,2017-2018
108,0021700055,00,1610612766,CHA,Charlotte,30,10,11,27,2,1,0,14,8,12,2017-2018
109,0021700055,00,1610612743,DEN,Denver,52,22,7,4,2,1,1,14,7,16,2017-2018
110,0021700056,00,1610612750,MIN,Minnesota,38,11,0,9,1,1,0,14,9,18,2017-2018
111,0021700056,00,1610612765,DET,Detroit,52,19,24,25,1,1,0,14,8,16,2017-2018
112,0021700057,00,1610612755,PHI,Philadelphia,48,17,10,11,2,2,2,16,14,17,2017-2018
113,0021700057,00,1610612745,HOU,Houston,40,10,9,5,3,2,0,19,3,23,2017-2018
114,0021700058,00,1610612739,CLE,Cleveland,38,11,16,9,19,10,0,21,14,22,2017-2018
115,0021700058,00,1610612751,BKN,Brooklyn,32,11,14,14,19,10,1,13,11,20,2017-2018
116,0021700059,00,1610612759,SAS,San Antonio,44,16,1,20,4,6,0,13,7,17,2017-2018
117,0021700059,00,1610612748,MIA,Miami,44,3,9,3,4,6,0,9,2,12,2017-2018
118,0021700060,00,1610612760,OKC,Oklahoma City,54,17,14,20,7,4,0,21,14,25,2017-2018
119,0021700060,00,1610612754,IND,Indiana,28,14,7,3,7,4,0,19,10,12,2017-2018
120,0021700061,00,1610612763,MEM,Memphis,28,4,20,1,2,1,1,18,12,23,2017-2018
121,0021700061,00,1610612742,DAL,Dallas,36,5,7,19,2,1,0,11,11,11,2017-2018
122,0021700062,00,1610612756,PHX,Phoenix,46,17,8,18,0,1,0,16,4,18,2017-2018
123,0021700062,00,1610612762,UTA,Utah,32,8,14,0,0,1,0,23,5,27,2017-2018
124,0021700063,00,1610612761,TOR,Toronto,54,15,15,5,8,7,2,18,6,17,2017-2018
125,0021700063,00,1610612744,GSW,Golden State,48,6,33,14,9,8,0,17,4,17,2017-2018
126,0021700064,00,1610612747,LAL,Los Angeles,54,12,17,8,6,8,1,22,9,29,2017-2018
127,0021700064,00,1610612764,WAS,Washington,48,2,16,10,5,8,2,15,11,16,2017-2018
128,0021700065,00,1610612737,ATL,Atlanta,20,4,9,7,14,4,0,10,4,8,2017-2018
129,0021700065,00,1610612741,CHI,Chicago,46,9,7,9,15,4,3,16,7,13,2017-2018
130,0021700066,00,1610612742,DAL,Dallas,28,23,6,3,5,4,0,14,8,14,2017-2018
131,0021700066,00,1610612763,MEM,Memphis,32,9,4,22,5,4,0,18,5,10,2017-2018
132,0021700067,00,1610612738,BOS,Boston,28,5,13,12,12,7,1,16,6,11,2017-2018
133,0021700067,00,1610612749,MIL,Milwaukee,38,0,15,7,12,7,1,17,8,17,2017-2018
134,0021700068,00,1610612757,POR,Portland,30,16,2,3,16,7,1,10,10,14,2017-2018
135,0021700068,00,1610612746,LAC,LA,44,17,4,10,17,7,1,12,11,20,2017-2018
136,0021700069,00,1610612740,NOP,New Orleans,52,14,8,8,8,5,0,15,8,16,2017-2018
137,0021700069,00,1610612758,SAC,Sacramento,44,10,11,19,7,5,1,13,6,7,2017-2018
138,0021700070,00,1610612766,CHA,Charlotte,34,13,13,8,3,2,0,9,14,13,2017-2018
139,0021700070,00,1610612745,HOU,Houston,30,9,5,16,3,2,1,16,7,14,2017-2018
140,0021700071,00,1610612759,SAS,San Antonio,46,19,6,2,2,3,1,18,6,31,2017-2018
141,0021700071,00,1610612753,ORL,Orlando,56,11,12,36,2,3,1,18,6,13,2017-2018
142,0021700072,00,1610612737,ATL,Atlanta,30,13,2,2,21,14,0,12,2,14,2017-2018
143,0021700072,00,1610612743,DEN,Denver,60,24,7,8,21,14,1,12,16,18,2017-2018
144,0021700073,00,1610612752,NYK,New York,50,31,4,23,10,4,1,12,13,9,2017-2018
145,0021700073,00,1610612751,BKN,Brooklyn,26,6,2,10,10,4,0,16,9,14,2017-2018
146,0021700074,00,1610612760,OKC,Oklahoma City,46,15,15,11,31,15,0,14,8,15,2017-2018
147,0021700074,00,1610612750,MIN,Minnesota,52,24,7,6,31,15,1,16,11,18,2017-2018
148,0021700075,00,1610612744,GSW,Golden State,52,8,22,7,10,6,1,18,6,18,2017-2018
149,0021700075,00,1610612764,WAS,Washington,38,18,17,18,10,6,1,15,11,17,2017-2018
150,0021700076,00,1610612747,LAL,Los Angeles,56,10,22,17,16,4,0,21,9,24,2017-2018
151,0021700076,00,1610612761,TOR,Toronto,52,11,12,11,16,4,2,14,11,16,2017-2018
152,0021700077,00,1610612740,NOP,New Orleans,68,10,11,23,4,3,0,11,8,11,2017-2018
153,0021700077,00,1610612739,CLE,Cleveland,38,5,6,3,4,3,0,18,6,27,2017-2018
154,0021700078,00,1610612748,MIA,Miami,44,9,4,5,3,5,0,19,9,21,2017-2018
155,0021700078,00,1610612738,BOS,Boston,44,22,5,11,3,5,0,12,7,15,2017-2018
156,0021700079,00,1610612760,OKC,Oklahoma City,36,10,16,32,0,0,1,12,8,17,2017-2018
157,0021700079,00,1610612741,CHI,Chicago,16,8,9,0,0,0,1,20,7,18,2017-2018
158,0021700080,00,1610612763,MEM,Memphis,44,5,18,19,9,1,0,9,7,12,2017-2018
159,0021700080,00,1610612745,HOU,Houston,30,11,5,10,9,1,2,19,8,24,2017-2018
160,0021700081,00,1610612755,PHI,Philadelphia,44,9,16,13,12,10,1,14,6,17,2017-2018
161,0021700081,00,1610612742,DAL,Dallas,34,7,10,3,12,10,1,18,7,19,2017-2018
162,0021700082,00,1610612747,LAL,Los Angeles,40,17,8,0,0,1,0,16,7,22,2017-2018
163,0021700082,00,1610612762,UTA,Utah,36,14,5,15,0,1,2,23,7,24,2017-2018
164,0021700083,00,1610612756,PHX,Phoenix,44,13,7,7,11,4,0,17,4,19,2017-2018
165,0021700083,00,1610612757,POR,Portland,44,13,2,8,11,4,1,15,9,17,2017-2018
166,0021700084,00,1610612746,LAC,LA,22,11,7,13,5,4,1,19,9,22,2017-2018
167,0021700084,00,1610612765,DET,Detroit,38,8,22,8,5,4,1,13,11,10,2017-2018
168,0021700085,00,1610612737,ATL,Atlanta,32,7,7,0,0,0,0,16,10,26,2017-2018
169,0021700085,00,1610612749,MIL,Milwaukee,42,7,11,23,0,0,0,14,4,23,2017-2018
170,0021700086,00,1610612759,SAS,San Antonio,40,21,9,9,6,8,2,17,7,12,2017-2018
171,0021700086,00,1610612754,IND,Indiana,34,9,15,11,7,8,0,19,10,26,2017-2018
172,0021700087,00,1610612751,BKN,Brooklyn,50,16,17,14,4,5,0,15,12,15,2017-2018
173,0021700087,00,1610612743,DEN,Denver,54,7,9,26,4,5,0,6,3,9,2017-2018
174,0021700088,00,1610612766,CHA,Charlotte,68,12,22,16,5,4,0,17,12,19,2017-2018
175,0021700088,00,1610612753,ORL,Orlando,40,14,10,3,5,4,0,11,5,12,2017-2018
176,0021700089,00,1610612764,WAS,Washington,30,19,4,37,0,0,2,17,6,14,2017-2018
177,0021700089,00,1610612758,SAC,Sacramento,30,8,6,0,0,0,3,20,7,14,2017-2018
178,0021700090,00,1610612752,NYK,New York,36,19,13,21,3,5,0,14,6,11,2017-2018
179,0021700090,00,1610612739,CLE,Cleveland,38,9,4,3,3,5,0,15,7,13,2017-2018
180,0021700091,00,1610612765,DET,Detroit,50,18,10,13,3,2,1,14,5,17,2017-2018
181,0021700091,00,1610612744,GSW,Golden State,46,6,22,14,3,2,1,26,4,33,2017-2018
182,0021700092,00,1610612759,SAS,San Antonio,42,11,8,6,3,7,0,11,9,12,2017-2018
183,0021700092,00,1610612738,BOS,Boston,54,6,11,19,3,7,2,15,7,14,2017-2018
184,0021700093,00,1610612750,MIN,Minnesota,54,14,6,7,9,8,0,16,3,27,2017-2018
185,0021700093,00,1610612748,MIA,Miami,66,23,15,13,9,8,0,24,12,31,2017-2018
186,0021700094,00,1610612752,NYK,New York,36,21,7,23,2,4,1,23,10,33,2017-2018
187,0021700094,00,1610612743,DEN,Denver,28,17,16,2,2,4,0,13,7,18,2017-2018
188,0021700095,00,1610612755,PHI,Philadelphia,54,10,6,14,0,1,2,21,9,17,2017-2018
189,0021700095,00,1610612745,HOU,Houston,34,12,15,0,0,1,0,15,11,21,2017-2018
190,0021700096,00,1610612766,CHA,Charlotte,38,12,10,6,10,12,1,12,10,16,2017-2018
191,0021700096,00,1610612763,MEM,Memphis,40,11,14,13,10,12,0,7,11,6,2017-2018
192,0021700097,00,1610612740,NOP,New Orleans,54,12,11,5,8,8,1,20,4,25,2017-2018
193,0021700097,00,1610612753,ORL,Orlando,32,4,12,17,8,8,1,17,7,14,2017-2018
194,0021700098,00,1610612762,UTA,Utah,28,14,10,17,2,1,0,14,6,12,2017-2018
195,0021700098,00,1610612742,DAL,Dallas,22,11,2,14,2,1,0,24,7,33,2017-2018
196,0021700099,00,1610612757,POR,Portland,36,11,0,6,3,2,0,13,9,11,2017-2018
197,0021700099,00,1610612761,TOR,Toronto,46,12,2,26,3,2,1,10,11,8,2017-2018
198,0021700100,00,1610612746,LAC,LA,40,12,13,5,3,4,2,14,9,21,2017-2018
199,0021700100,00,1610612744,GSW,Golden State,64,19,25,29,3,4,0,12,6,19,2017-2018
200,0021700101,00,1610612758,SAC,Sacramento,56,9,12,0,0,0,1,15,12,18,2017-2018
201,0021700101,00,1610612754,IND,Indiana,40,16,14,28,0,0,1,15,3,8,2017-2018
202,0021700102,00,1610612751,BKN,Brooklyn,48,11,22,8,8,3,0,7,8,14,2017-2018
203,0021700102,00,1610612756,PHX,Phoenix,46,19,13,18,8,3,2,20,4,15,2017-2018
204,0021700103,00,1610612749,MIL,Milwaukee,32,6,10,4,1,2,1,15,6,9,2017-2018
205,0021700103,00,1610612760,OKC,Oklahoma City,38,11,3,28,1,2,1,16,10,15,2017-2018
206,0021700104,00,1610612765,DET,Detroit,50,9,5,4,3,4,0,12,2,12,2017-2018
207,0021700104,00,1610612747,LAL,Los Angeles,62,15,17,23,3,4,0,14,5,18,2017-2018
208,0021700105,00,1610612749,MIL,Milwaukee,40,17,13,10,9,7,0,14,8,19,2017-2018
209,0021700105,00,1610612766,CHA,Charlotte,52,15,5,15,9,7,0,11,6,11,2017-2018
210,0021700106,00,1610612739,CLE,Cleveland,58,14,6,4,9,8,0,16,5,22,2017-2018
211,0021700106,00,1610612754,IND,Indiana,44,8,16,17,9,8,3,14,4,18,2017-2018
212,0021700107,00,1610612737,ATL,Atlanta,52,9,10,7,6,10,0,18,10,16,2017-2018
213,0021700107,00,1610612755,PHI,Philadelphia,52,14,5,17,6,10,0,16,13,22,2017-2018
214,0021700108,00,1610612756,PHX,Phoenix,58,12,6,8,7,4,1,10,7,15,2017-2018
215,0021700108,00,1610612764,WAS,Washington,46,15,14,22,7,4,0,12,9,18,2017-2018
216,0021700109,00,1610612738,BOS,Boston,36,17,11,31,5,2,3,18,7,12,2017-2018
217,0021700109,00,1610612758,SAC,Sacramento,42,6,6,2,5,2,0,15,8,18,2017-2018
218,0021700110,00,1610612748,MIA,Miami,38,6,4,15,3,6,0,11,2,10,2017-2018
219,0021700110,00,1610612741,CHI,Chicago,40,9,5,6,3,6,0,12,7,15,2017-2018
220,0021700111,00,1610612752,NYK,New York,38,2,8,8,4,3,0,19,9,35,2017-2018
221,0021700111,00,1610612745,HOU,Houston,38,13,7,29,4,3,0,14,7,15,2017-2018
222,0021700112,00,1610612753,ORL,Orlando,40,7,17,11,8,4,0,24,7,30,2017-2018
223,0021700112,00,1610612763,MEM,Memphis,48,2,22,11,7,4,2,15,11,10,2017-2018
224,0021700113,00,1610612750,MIN,Minnesota,48,12,10,12,4,8,1,22,9,28,2017-2018
225,0021700113,00,1610612740,NOP,New Orleans,52,11,20,3,4,8,0,19,7,27,2017-2018
226,0021700114,00,1610612761,TOR,Toronto,58,10,10,0,0,0,1,14,8,21,2017-2018
227,0021700114,00,1610612743,DEN,Denver,52,18,20,36,0,0,0,12,14,22,2017-2018
228,0021700115,00,1610612762,UTA,Utah,32,13,5,9,17,14,0,14,8,13,2017-2018
229,0021700115,00,1610612757,POR,Portland,40,7,6,8,17,14,0,17,8,18,2017-2018
230,0021700116,00,1610612746,LAC,LA,48,12,20,28,7,6,0,16,8,16,2017-2018
231,0021700116,00,1610612742,DAL,Dallas,26,10,11,8,7,6,0,14,5,20,2017-2018
232,0021700117,00,1610612759,SAS,San Antonio,32,21,7,19,1,3,3,19,9,23,2017-2018
233,0021700117,00,1610612744,GSW,Golden State,40,8,24,21,1,3,0,14,7,15,2017-2018
234,0021700118,00,1610612747,LAL,Los Angeles,56,4,6,6,10,13,0,11,11,19,2017-2018
235,0021700118,00,1610612757,POR,Portland,50,12,4,18,10,13,0,12,8,11,2017-2018
236,0021700119,00,1610612765,DET,Detroit,40,18,8,18,3,2,2,14,10,12,2017-2018
237,0021700119,00,1610612749,MIL,Milwaukee,40,8,6,9,3,2,1,14,6,17,2017-2018
238,0021700120,00,1610612741,CHI,Chicago,42,8,10,24,14,3,3,17,8,6,2017-2018
239,0021700120,00,1610612753,ORL,Orlando,38,3,11,2,14,3,0,16,5,18,2017-2018
240,0021700121,00,1610612755,PHI,Philadelphia,40,16,10,11,11,12,2,20,5,17,2017-2018
241,0021700121,00,1610612754,IND,Indiana,58,16,12,9,11,12,1,12,13,10,2017-2018
242,0021700122,00,1610612764,WAS,Washington,58,18,0,2,6,2,0,16,11,18,2017-2018
243,0021700122,00,1610612739,CLE,Cleveland,52,14,2,15,6,2,1,15,5,17,2017-2018
244,0021700123,00,1610612737,ATL,Atlanta,50,8,11,2,1,0,0,18,7,22,2017-2018
245,0021700123,00,1610612745,HOU,Houston,50,9,28,30,1,0,1,13,4,17,2017-2018
246,0021700124,00,1610612756,PHX,Phoenix,42,28,14,2,3,4,0,10,13,11,2017-2018
247,0021700124,00,1610612752,NYK,New York,62,16,8,21,3,4,1,13,6,11,2017-2018
248,0021700125,00,1610612740,NOP,New Orleans,50,15,12,17,2,0,2,14,14,12,2017-2018
249,0021700125,00,1610612742,DAL,Dallas,40,6,4,1,2,0,0,15,4,20,2017-2018
250,0021700126,00,1610612766,CHA,Charlotte,40,12,11,6,7,5,0,12,14,14,2017-2018
251,0021700126,00,1610612759,SAS,San Antonio,46,4,11,13,7,5,1,16,6,21,2017-2018
252,0021700127,00,1610612748,MIA,Miami,34,5,4,9,6,5,0,23,7,25,2017-2018
253,0021700127,00,1610612743,DEN,Denver,50,19,10,9,7,6,0,17,11,24,2017-2018
254,0021700128,00,1610612761,TOR,Toronto,36,9,10,15,14,12,1,17,7,24,2017-2018
255,0021700128,00,1610612762,UTA,Utah,46,12,10,3,14,12,1,14,7,24,2017-2018
256,0021700129,00,1610612760,OKC,Oklahoma City,36,8,17,18,2,4,0,12,4,11,2017-2018
257,0021700129,00,1610612738,BOS,Boston,32,10,14,7,2,4,1,11,10,15,2017-2018
258,0021700130,00,1610612747,LAL,Los Angeles,68,8,19,16,2,3,0,16,7,19,2017-2018
259,0021700130,00,1610612751,BKN,Brooklyn,50,15,24,1,2,3,0,16,10,23,2017-2018
260,0021700131,00,1610612763,MEM,Memphis,42,19,7,12,6,6,1,12,10,10,2017-2018
261,0021700131,00,1610612746,LAC,LA,58,16,4,1,6,6,0,13,8,19,2017-2018
262,0021700132,00,1610612765,DET,Detroit,46,20,13,15,4,5,0,14,13,9,2017-2018
263,0021700132,00,1610612758,SAC,Sacramento,40,3,9,1,4,5,1,18,6,18,2017-2018
264,0021700133,00,1610612741,CHI,Chicago,30,12,8,9,11,12,2,19,5,12,2017-2018
265,0021700133,00,1610612740,NOP,New Orleans,42,8,10,8,11,12,2,15,9,13,2017-2018
266,0021700134,00,1610612750,MIN,Minnesota,50,15,4,28,1,2,1,19,9,24,2017-2018
267,0021700134,00,1610612742,DAL,Dallas,44,14,11,2,1,2,0,15,2,21,2017-2018
268,0021700135,00,1610612744,GSW,Golden State,50,6,16,29,8,3,2,15,5,16,2017-2018
269,0021700135,00,1610612743,DEN,Denver,64,10,26,6,8,3,1,18,9,35,2017-2018
270,0021700136,00,1610612737,ATL,Atlanta,46,17,9,16,1,1,0,17,12,17,2017-2018
271,0021700136,00,1610612739,CLE,Cleveland,48,16,8,3,1,1,0,13,8,13,2017-2018
272,0021700137,00,1610612748,MIA,Miami,36,12,16,25,5,5,0,16,12,21,2017-2018
273,0021700137,00,1610612746,LAC,LA,44,20,8,2,4,4,1,16,10,21,2017-2018
274,0021700138,00,1610612738,BOS,Boston,38,12,8,23,8,5,1,14,9,14,2017-2018
275,0021700138,00,1610612753,ORL,Orlando,38,6,6,4,8,5,0,13,7,11,2017-2018
276,0021700139,00,1610612761,TOR,Toronto,56,3,12,0,0,0,0,13,8,14,2017-2018
277,0021700139,00,1610612764,WAS,Washington,38,19,17,19,0,0,0,17,15,21,2017-2018
