,GID,GAME_ID,LAST_GAME_ID,LAST_GAME_DATE_EST,LAST_GAME_HOME_TEAM_ID,LAST_GAME_HOME_TEAM_CITY,LAST_GAME_HOME_TEAM_NAME,LAST_GAME_HOME_TEAM_ABBREVIATION,LAST_GAME_HOME_TEAM_POINTS,LAST_GAME_VISITOR_TEAM_ID,LAST_GAME_VISITOR_TEAM_CITY,LAST_GAME_VISITOR_TEAM_NAME,LAST_GAME_VISITOR_TEAM_CITY1,LAST_GAME_VISITOR_TEAM_POINTS,SEASON
0,0021500001,0021500001,0011500108,2015-10-23T00:00:00,1610612737,Atlanta,Hawks,ATL,87,1610612765,Detroit,Pistons,DET,115,2015-2016
1,0021500002,0021500002,0041400216,2015-05-14T00:00:00,1610612741,Chicago,Bulls,CHI,73,1610612739,Cleveland,Cavaliers,CLE,94,2015-2016
2,0021500003,0021500003,0041400144,2015-04-25T00:00:00,1610612744,Golden State,Warriors,GSW,109,1610612740,New Orleans,Pelicans,NOP,98,2015-2016
3,0021500004,0021500004,0021400776,2015-02-09T00:00:00,1610612753,Orlando,Magic,ORL,80,1610612764,Washington,Wizards,WAS,96,2015-2016
4,0021500005,0021500005,0011500106,2015-10-23T00:00:00,1610612738,Boston,Celtics,BOS,81,1610612755,Philadelphia,76ers,PHI,65,2015-2016
5,0021500006,0021500006,0021401206,2015-04-13T00:00:00,1610612751,Brooklyn,Nets,BKN,86,1610612741,Chicago,Bulls,CHI,113,2015-2016
6,0021500007,0021500007,0021400980,2015-03-14T00:00:00,1610612765,Detroit,Pistons,DET,85,1610612762,Utah,Jazz,UTA,88,2015-2016
7,0021500008,0021500008,0011500006,2015-10-04T00:00:00,1610612748,Miami,Heat,MIA,77,1610612766,Charlotte,Hornets,CHA,90,2015-2016
8,0021500009,0021500009,0021400990,2015-03-16T00:00:00,1610612761,Toronto,Raptors,TOR,117,1610612754,Indiana,Pacers,IND,98,2015-2016
9,0021500010,0021500010,0021401017,2015-03-19T00:00:00,1610612745,Houston,Rockets,HOU,118,1610612743,Denver,Nuggets,DEN,108,2015-2016
