,GID,GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY_NAME,TEAM_NICKNAME,TEAM_WINS_LOSSES,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS_OT5,PTS_OT6,PTS_OT7,PTS_OT8,PTS_OT9,PTS_OT10,PTS,SEASON
0,0021100001,2011-12-25T00:00:00,1,0021100001,1610612738,BOS,Boston,Celtics,0-1,23,29,35,17,0,0,0,0,,,,,,,104,2011-2012
1,0021100001,2011-12-25T00:00:00,1,0021100001,1610612752,NYK,New York,Knicks,1-0,34,28,17,27,0,0,0,0,,,,,,,106,2011-2012
2,0021100002,2011-12-25T00:00:00,2,0021100002,1610612742,DAL,Dallas,Mavericks,0-1,17,24,24,29,0,0,0,0,,,,,,,94,2011-2012
3,0021100002,2011-12-25T00:00:00,2,0021100002,1610612748,MIA,Miami,Heat,1-0,32,30,35,8,0,0,0,0,,,,,,,105,2011-2012
4,0021100003,2011-12-25T00:00:00,3,0021100003,1610612741,CHI,Chicago,Bulls,1-0,22,34,12,20,0,0,0,0,,,,,,,88,2011-2012
5,0021100003,2011-12-25T00:00:00,3,0021100003,1610612747,LAL,Los Angeles,Lakers,0-1,20,29,20,18,0,0,0,0,,,,,,,87,2011-2012
6,0021100004,2011-12-25T00:00:00,4,0021100004,1610612753,ORL,Orlando,Magic,0-1,22,19,22,26,0,0,0,0,,,,,,,89,2011-2012
7,0021100004,2011-12-25T00:00:00,4,0021100004,1610612760,OKC,Oklahoma City,Thunder,1-0,27,28,26,16,0,0,0,0,,,,,,,97,2011-2012
8,0021100005,2011-12-25T00:00:00,5,0021100005,1610612744,GSW,Golden State,Warriors,0-1,20,23,25,18,0,0,0,0,,,,,,,86,2011-2012
9,0021100005,2011-12-25T00:00:00,5,0021100005,1610612746,LAC,Los Angeles,Clippers,1-0,24,17,34,30,0,0,0,0,,,,,,,105,2011-2012
10,0021100006,2011-12-26T00:00:00,1,0021100006,1610612751,NJN,New Jersey,Nets,1-0,13,24,29,24,0,0,0,0,,,,,,,90,2011-2012
11,0021100006,2011-12-26T00:00:00,1,0021100006,1610612764,WAS,Washington,Wizards,0-1,26,19,22,17,0,0,0,0,,,,,,,84,2011-2012
12,0021100007,2011-12-26T00:00:00,2,0021100007,1610612749,MIL,Milwaukee,Bucks,0-1,27,25,14,29,0,0,0,0,,,,,,,95,2011-2012
13,0021100007,2011-12-26T00:00:00,2,0021100007,1610612766,CHA,Charlotte,Bobcats,1-0,19,22,30,25,0,0,0,0,,,,,,,96,2011-2012
14,0021100008,2011-12-26T00:00:00,3,0021100008,1610612745,HOU,Houston,Rockets,0-1,23,27,23,22,0,0,0,0,,,,,,,95,2011-2012
15,0021100008,2011-12-26T00:00:00,3,0021100008,1610612753,ORL,Orlando,Magic,1-1,27,26,24,27,0,0,0,0,,,,,,,104,2011-2012
16,0021100009,2011-12-26T00:00:00,4,0021100009,1610612739,CLE,Cleveland,Cavaliers,0-1,23,19,28,26,0,0,0,0,,,,,,,96,2011-2012
17,0021100009,2011-12-26T00:00:00,4,0021100009,1610612761,TOR,Toronto,Raptors,1-0,23,29,26,26,0,0,0,0,,,,,,,104,2011-2012
18,0021100010,2011-12-26T00:00:00,5,0021100010,1610612754,IND,Indiana,Pacers,1-0,26,26,24,15,0,0,0,0,,,,,,,91,2011-2012
19,0021100010,2011-12-26T00:00:00,5,0021100010,1610612765,DET,Detroit,Pistons,0-1,17,21,20,21,0,0,0,0,,,,,,,79,2011-2012
20,0021100011,2011-12-26T00:00:00,6,0021100011,1610612750,MIN,Minnesota,Timberwolves,0-1,24,22,26,28,0,0,0,0,,,,,,,100,2011-2012
21,0021100011,2011-12-26T00:00:00,6,0021100011,1610612760,OKC,Oklahoma City,Thunder,2-0,23,29,26,26,0,0,0,0,,,,,,,104,2011-2012
22,0021100012,2011-12-26T00:00:00,7,0021100012,1610612742,DAL,Dallas,Mavericks,0-2,23,19,26,25,0,0,0,0,,,,,,,93,2011-2012
23,0021100012,2011-12-26T00:00:00,7,0021100012,1610612743,DEN,Denver,Nuggets,1-0,32,37,28,18,0,0,0,0,,,,,,,115,2011-2012
24,0021100013,2011-12-26T00:00:00,8,0021100013,1610612759,SAS,San Antonio,Spurs,1-0,14,29,29,23,0,0,0,0,,,,,,,95,2011-2012
25,0021100013,2011-12-26T00:00:00,8,0021100013,1610612763,MEM,Memphis,Grizzlies,0-1,22,22,14,24,0,0,0,0,,,,,,,82,2011-2012
26,0021100014,2011-12-26T00:00:00,9,0021100014,1610612740,NOH,New Orleans,Hornets,1-0,23,24,15,23,0,0,0,0,,,,,,,85,2011-2012
27,0021100014,2011-12-26T00:00:00,9,0021100014,1610612756,PHX,Phoenix,Suns,0-1,20,21,24,19,0,0,0,0,,,,,,,84,2011-2012
28,0021100015,2011-12-26T00:00:00,10,0021100015,1610612747,LAL,Los Angeles,Lakers,0-2,20,20,24,27,0,0,0,0,,,,,,,91,2011-2012
29,0021100015,2011-12-26T00:00:00,10,0021100015,1610612758,SAC,Sacramento,Kings,1-0,21,28,29,22,0,0,0,0,,,,,,,100,2011-2012
30,0021100016,2011-12-26T00:00:00,11,0021100016,1610612755,PHI,Philadelphia,76ers,0-1,15,29,28,31,0,0,0,0,,,,,,,103,2011-2012
31,0021100016,2011-12-26T00:00:00,11,0021100016,1610612757,POR,Portland,Trail Blazers,1-0,26,22,29,30,0,0,0,0,,,,,,,107,2011-2012
32,0021100017,2011-12-26T00:00:00,12,0021100017,1610612741,CHI,Chicago,Bulls,1-1,22,19,20,30,0,0,0,0,,,,,,,91,2011-2012
33,0021100017,2011-12-26T00:00:00,12,0021100017,1610612744,GSW,Golden State,Warriors,1-1,30,27,21,21,0,0,0,0,,,,,,,99,2011-2012
34,0021100018,2011-12-27T00:00:00,1,0021100018,1610612737,ATL,Atlanta,Hawks,1-0,28,24,25,29,0,0,0,0,,,,,,,106,2011-2012
35,0021100018,2011-12-27T00:00:00,1,0021100018,1610612751,NJN,New Jersey,Nets,1-1,11,19,25,15,0,0,0,0,,,,,,,70,2011-2012
