,GID,GAME_ID,LAST_GAME_ID,LAST_GAME_DATE_EST,LAST_GAME_HOME_TEAM_ID,LAST_GAME_HOME_TEAM_CITY,LAST_GAME_HOME_TEAM_NAME,LAST_GAME_HOME_TEAM_ABBREVIATION,LAST_GAME_HOME_TEAM_POINTS,LAST_GAME_VISITOR_TEAM_ID,LAST_GAME_VISITOR_TEAM_CITY,LAST_GAME_VISITOR_TEAM_NAME,LAST_GAME_VISITOR_TEAM_CITY1,LAST_GAME_VISITOR_TEAM_POINTS,SEASON
0,0020200001,0020200001,0020101154,2002-04-14T00:00:00,1610612753,Orlando,Magic,ORL,89,1610612755,Philadelphia,76ers,PHI,95,2002-2003
1,0020200002,0020200002,0020100534,2002-01-15T00:00:00,1610612758,Sacramento,Kings,SAC,109,1610612739,Cleveland,Cavaliers,CLE,102,2002-2003
2,0020200003,0020200003,0040100235,2002-05-14T00:00:00,1610612747,Los Angeles,Lakers,LAL,93,1610612759,San Antonio,Spurs,SAS,87,2002-2003
3,0020200004,0020200004,0020101108,2002-04-08T00:00:00,1610612738,Boston,Celtics,BOS,100,1610612741,Chicago,Bulls,CHI,105,2002-2003
4,0020200005,0020200005,0020101117,2002-04-09T00:00:00,1610612755,Philadelphia,76ers,PHI,92,1610612749,Milwaukee,Bucks,MIL,90,2002-2003
5,0020200006,0020200006,0020100998,2002-03-24T00:00:00,1610612761,Toronto,Raptors,TOR,92,1610612764,Washington,Wizards,WAS,91,2002-2003
6,0020200007,0020200007,0020100464,2002-01-05T00:00:00,1610612754,Indiana,Pacers,IND,81,1610612745,Houston,Rockets,HOU,79,2002-2003
7,0020200008,0020200008,0020101011,2002-03-26T00:00:00,1610612751,New Jersey,Nets,NJN,77,1610612737,Atlanta,Hawks,ATL,103,2002-2003
8,0020200009,0020200009,0020101180,2002-04-17T00:00:00,1610612748,Miami,Heat,MIA,103,1610612753,Orlando,Magic,ORL,89,2002-2003
9,0020200010,0020200010,0020101020,2002-03-27T00:00:00,1610612765,Detroit,Pistons,DET,82,1610612752,New York,Knicks,NYK,89,2002-2003
10,0020200011,0020200011,0020101183,2002-04-17T00:00:00,1610612750,Minnesota,Timberwolves,MIN,104,1610612743,Denver,Nuggets,DEN,90,2002-2003
11,0020200012,0020200012,0020100989,2002-03-23T00:00:00,1610612763,Memphis,Grizzlies,MEM,100,1610612742,Dallas,Mavericks,DAL,111,2002-2003
12,0020200014,0020200014,0040100163,2002-04-28T00:00:00,1610612757,Portland,Trail Blazers,POR,91,1610612747,Los Angeles,Lakers,LAL,92,2002-2003
13,0020200015,0020200015,0020101120,2002-04-09T00:00:00,1610612760,Seattle,SuperSonics,SEA,92,1610612756,Phoenix,Suns,PHX,99,2002-2003
