,GID,GAME_ID,LAST_GAME_ID,LAST_GAME_DATE_EST,LAST_GAME_HOME_TEAM_ID,LAST_GAME_HOME_TEAM_CITY,LAST_GAME_HOME_TEAM_NAME,LAST_GAME_HOME_TEAM_ABBREVIATION,LAST_GAME_HOME_TEAM_POINTS,LAST_GAME_VISITOR_TEAM_ID,LAST_GAME_VISITOR_TEAM_CITY,LAST_GAME_VISITOR_TEAM_NAME,LAST_GAME_VISITOR_TEAM_CITY1,LAST_GAME_VISITOR_TEAM_POINTS,SEASON
0,0021000001,0021000001,0040900135,2010-04-27T00:00:00,1610612738,Boston,Celtics,BOS,96,1610612748,Miami,Heat,MIA,86,2010-2011
1,0021000002,0021000002,0040900166,2010-04-29T00:00:00,1610612757,Portland,Trail Blazers,POR,90,1610612756,Phoenix,Suns,PHX,99,2010-2011
2,0021000003,0021000003,0020901085,2010-03-27T00:00:00,1610612747,Los Angeles,Lakers,LAL,109,1610612745,Houston,Rockets,HOU,101,2010-2011
3,0021000004,0021000004,0040900206,2010-05-13T00:00:00,1610612739,Cleveland,Cavaliers,CLE,85,1610612738,Boston,Celtics,BOS,94,2010-2011
4,0021000005,0021000005,0020901077,2010-03-26T00:00:00,1610612751,New Jersey,Nets,NJN,118,1610612765,Detroit,Pistons,DET,110,2010-2011
5,0021000006,0021000006,0020901203,2010-04-12T00:00:00,1610612755,Philadelphia,76ers,PHI,105,1610612748,Miami,Heat,MIA,107,2010-2011
6,0021000007,0021000007,0011000115,2010-10-22T00:00:00,1610612761,Toronto,Raptors,TOR,108,1610612752,New York,Knicks,NYK,103,2010-2011
7,0021000008,0021000008,0011000017,2010-10-07T00:00:00,1610612763,Memphis,Grizzlies,MEM,115,1610612737,Atlanta,Hawks,ATL,111,2010-2011
8,0021000009,0021000009,0020901115,2010-03-31T00:00:00,1610612750,Minnesota,Timberwolves,MIN,108,1610612758,Sacramento,Kings,SAC,99,2010-2011
9,0021000010,0021000010,0020900849,2010-02-24T00:00:00,1610612740,New Orleans,Hornets,NOH,95,1610612749,Milwaukee,Bucks,MIL,115,2010-2011
