,GID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PTS_PAINT,PTS_2ND_CHANCE,PTS_FB,LARGEST_LEAD,LEAD_CHANGES,TIMES_TIED,TEAM_TURNOVERS,TOTAL_TURNOVERS,TEAM_REBOUNDS,PTS_OFF_TO,SEASON
91,0029700046,00,1610612766,CHH,Charlotte,42,21,9,0,2,11,0,9,6,,1997-1998
92,0029700047,00,1610612765,DET,Detroit,36,7,10,2,1,5,2,17,10,,1997-1998
93,0029700047,00,1610612754,IND,Indiana,32,10,15,15,1,5,2,13,8,,1997-1998
94,0029700048,00,1610612753,ORL,Orlando,36,12,8,0,0,1,1,12,18,,1997-1998
95,0029700048,00,1610612741,CHI,Chicago,32,12,19,20,0,1,1,12,8,,1997-1998
96,0029700049,00,1610612763,VAN,Vancouver,42,7,10,2,3,7,2,18,8,,1997-1998
97,0029700049,00,1610612759,SAS,San Antonio,54,16,20,10,3,7,3,15,10,,1997-1998
98,0029700050,00,1610612746,LAC,Los Angeles,44,14,13,0,0,1,2,13,4,,1997-1998
99,0029700050,00,1610612745,HOU,Houston,56,24,16,26,0,1,1,9,8,,1997-1998
100,0029700051,00,1610612760,SEA,Seattle,68,19,38,19,0,0,0,16,11,,1997-1998
101,0029700051,00,1610612761,TOR,Toronto,42,18,30,0,0,0,1,15,10,,1997-1998
102,0029700052,00,1610612749,MIL,Milwaukee,46,20,21,9,11,10,1,17,14,,1997-1998
103,0029700052,00,1610612755,PHI,Philadelphia,40,13,25,9,11,10,0,19,12,,1997-1998
104,0029700053,00,1610612756,PHX,Phoenix,30,8,8,2,1,0,0,11,9,,1997-1998
105,0029700053,00,1610612752,NYK,New York,34,17,6,37,1,0,1,11,10,,1997-1998
106,0029700054,00,1610612738,BOS,Boston,46,23,14,5,14,11,1,17,13,,1997-1998
107,0029700054,00,1610612739,CLE,Cleveland,36,14,22,8,14,11,2,20,14,,1997-1998
108,0029700055,00,1610612751,NJN,New Jersey,58,20,19,14,5,7,0,13,11,,1997-1998
109,0029700055,00,1610612748,MIA,Miami,36,17,13,11,5,7,2,24,11,,1997-1998
110,0029700056,00,1610612764,WAS,Washington,48,21,6,6,9,3,1,17,10,0.0,1997-1998
111,0029700056,00,1610612766,CHH,Charlotte,52,17,14,0,9,3,0,20,9,0.0,1997-1998
112,0029700057,00,1610612741,CHI,Chicago,16,8,7,2,3,3,1,13,10,,1997-1998
113,0029700057,00,1610612737,ATL,Atlanta,26,8,9,15,4,4,0,14,11,,1997-1998
114,0029700058,00,1610612753,ORL,Orlando,32,14,16,7,8,9,0,14,12,,1997-1998
115,0029700058,00,1610612765,DET,Detroit,32,10,4,4,8,9,0,19,9,,1997-1998
116,0029700059,00,1610612754,IND,Indiana,48,21,10,11,5,6,0,16,4,,1997-1998
117,0029700059,00,1610612760,SEA,Seattle,26,14,17,6,6,7,0,6,11,,1997-1998
118,0029700060,00,1610612757,POR,Portland,42,23,12,4,15,13,1,21,9,,1997-1998
119,0029700060,00,1610612745,HOU,Houston,30,8,11,8,14,13,2,17,12,,1997-1998
120,0029700061,00,1610612743,DEN,Denver,30,24,4,2,2,5,0,17,13,,1997-1998
121,0029700061,00,1610612762,UTA,Utah,40,4,19,14,2,5,0,22,10,,1997-1998
122,0029700062,00,1610612747,LAL,Los Angeles,46,13,13,6,14,17,0,14,13,,1997-1998
123,0029700062,00,1610612752,NYK,New York,24,10,8,8,14,17,0,16,4,,1997-1998
124,0029700063,00,1610612758,SAC,Sacramento,36,11,13,10,7,1,1,23,14,,1997-1998
125,0029700063,00,1610612746,LAC,Los Angeles,50,15,23,19,7,1,2,27,6,,1997-1998
126,0029700064,00,1610612763,VAN,Vancouver,56,17,15,4,3,6,0,18,9,,1997-1998
127,0029700064,00,1610612750,MIN,Minnesota,56,14,21,17,3,6,0,16,5,,1997-1998
128,0029700065,00,1610612761,TOR,Toronto,54,19,17,5,7,7,0,20,6,,1997-1998
129,0029700065,00,1610612753,ORL,Orlando,52,22,12,16,7,7,0,16,10,,1997-1998
130,0029700066,00,1610612764,WAS,Washington,54,18,10,9,9,5,0,18,12,,1997-1998
131,0029700066,00,1610612748,MIA,Miami,52,14,25,10,9,5,0,20,4,,1997-1998
132,0029700067,00,1610612754,IND,Indiana,28,11,3,5,10,6,1,20,2,,1997-1998
133,0029700067,00,1610612766,CHH,Charlotte,40,10,12,0,10,6,1,15,8,,1997-1998
134,0029700068,00,1610612737,ATL,Atlanta,30,10,10,9,13,9,2,24,8,,1997-1998
135,0029700068,00,1610612739,CLE,Cleveland,44,19,16,5,13,9,2,11,5,,1997-1998
136,0029700069,00,1610612741,CHI,Chicago,44,17,18,17,1,2,0,19,11,,1997-1998
137,0029700069,00,1610612751,NJN,New Jersey,28,14,9,2,1,2,2,17,11,,1997-1998
138,0029700070,00,1610612738,BOS,Boston,58,16,28,11,11,6,1,24,10,,1997-1998
139,0029700070,00,1610612749,MIL,Milwaukee,50,17,33,13,11,6,1,20,6,,1997-1998
140,0029700071,00,1610612742,DAL,Dallas,22,7,10,9,9,4,1,10,6,,1997-1998
141,0029700071,00,1610612757,POR,Portland,38,16,15,9,9,4,0,14,5,,1997-1998
142,0029700072,00,1610612762,UTA,Utah,14,11,2,8,22,10,1,18,13,,1997-1998
143,0029700072,00,1610612759,SAS,San Antonio,28,12,12,9,22,10,1,20,11,,1997-1998
144,0029700073,00,1610612746,LAC,Los Angeles,46,18,13,4,5,2,1,12,12,,1997-1998
145,0029700073,00,1610612756,PHX,Phoenix,50,18,19,24,5,2,0,11,9,,1997-1998
146,0029700074,00,1610612744,GSW,Golden State,42,28,7,2,2,3,2,15,12,,1997-1998
147,0029700074,00,1610612750,MIN,Minnesota,42,19,6,19,2,3,0,10,8,,1997-1998
148,0029700075,00,1610612755,PHI,Philadelphia,54,7,30,7,10,11,0,27,5,,1997-1998
149,0029700075,00,1610612760,SEA,Seattle,42,20,25,13,10,11,0,16,14,,1997-1998
150,0029700076,00,1610612744,GSW,Golden State,42,21,16,0,0,0,0,13,14,,1997-1998
151,0029700076,00,1610612747,LAL,Los Angeles,70,12,34,36,0,0,0,11,19,,1997-1998
152,0029700077,00,1610612758,SAC,Sacramento,34,23,9,8,6,7,1,22,14,,1997-1998
153,0029700077,00,1610612752,NYK,New York,42,9,20,11,6,7,0,17,7,,1997-1998
154,0029700078,00,1610612763,VAN,Vancouver,40,20,6,13,10,13,1,22,6,,1997-1998
155,0029700078,00,1610612765,DET,Detroit,40,12,10,3,10,13,1,16,3,,1997-1998
156,0029700079,00,1610612759,SAS,San Antonio,64,8,31,4,7,6,0,28,14,,1997-1998
157,0029700079,00,1610612761,TOR,Toronto,28,16,30,15,7,6,1,12,10,,1997-1998
158,0029700080,00,1610612757,POR,Portland,24,17,15,6,3,4,1,15,9,,1997-1998
159,0029700080,00,1610612765,DET,Detroit,32,24,6,15,3,4,1,14,13,,1997-1998
160,0029700081,00,1610612743,DEN,Denver,34,14,11,10,9,4,1,20,6,,1997-1998
161,0029700081,00,1610612752,NYK,New York,38,9,10,13,9,4,0,19,9,,1997-1998
162,0029700082,00,1610612758,SAC,Sacramento,38,16,9,2,1,3,1,22,12,,1997-1998
163,0029700082,00,1610612748,MIA,Miami,58,32,14,22,1,3,1,20,7,,1997-1998
164,0029700083,00,1610612760,SEA,Seattle,24,4,9,14,2,0,0,6,5,,1997-1998
165,0029700083,00,1610612737,ATL,Atlanta,34,16,5,2,3,1,0,12,10,,1997-1998
166,0029700084,00,1610612739,CLE,Cleveland,48,6,24,27,6,7,0,15,6,,1997-1998
167,0029700084,00,1610612741,CHI,Chicago,34,16,3,2,6,7,1,19,7,,1997-1998
168,0029700085,00,1610612759,SAS,San Antonio,48,23,6,4,20,10,0,19,9,0.0,1997-1998
169,0029700085,00,1610612750,MIN,Minnesota,32,18,15,12,19,10,1,14,9,0.0,1997-1998
170,0029700086,00,1610612747,LAL,Los Angeles,66,7,28,23,0,0,0,17,9,,1997-1998
171,0029700086,00,1610612742,DAL,Dallas,28,19,18,0,0,0,1,23,10,,1997-1998
172,0029700087,00,1610612763,VAN,Vancouver,58,14,5,7,13,5,0,13,8,,1997-1998
173,0029700087,00,1610612746,LAC,Los Angeles,48,14,11,12,13,5,1,9,3,,1997-1998
174,0029700088,00,1610612743,DEN,Denver,40,15,16,13,1,1,3,32,10,,1997-1998
175,0029700088,00,1610612738,BOS,Boston,36,23,14,10,1,1,0,17,5,,1997-1998
176,0029700089,00,1610612753,ORL,Orlando,40,18,14,7,1,3,1,16,9,,1997-1998
177,0029700089,00,1610612758,SAC,Sacramento,42,20,24,32,1,3,0,13,6,,1997-1998
178,0029700090,00,1610612761,TOR,Toronto,28,15,31,3,4,1,0,19,7,,1997-1998
179,0029700090,00,1610612752,NYK,New York,46,11,22,24,4,1,2,19,17,,1997-1998
180,0029700091,00,1610612754,IND,Indiana,22,12,6,5,11,9,1,11,5,,1997-1998
181,0029700091,00,1610612737,ATL,Atlanta,40,23,13,9,11,9,2,19,11,,1997-1998
182,0029700092,00,1610612764,WAS,Washington,36,18,11,8,10,8,1,15,8,,1997-1998
183,0029700092,00,1610612741,CHI,Chicago,30,18,9,7,10,8,2,17,12,,1997-1998
184,0029700093,00,1610612745,HOU,Houston,46,19,17,6,10,6,1,15,10,,1997-1998
185,0029700093,00,1610612755,PHI,Philadelphia,52,16,10,14,10,6,1,11,12,,1997-1998
186,0029700094,00,1610612762,UTA,Utah,42,21,19,23,2,5,0,11,9,,1997-1998
187,0029700094,00,1610612763,VAN,Vancouver,42,14,12,4,2,5,0,18,9,,1997-1998
188,0029700095,00,1610612749,MIL,Milwaukee,44,14,11,7,3,6,0,18,5,,1997-1998
189,0029700095,00,1610612756,PHX,Phoenix,56,18,21,13,3,6,1,21,7,,1997-1998
190,0029700096,00,1610612744,GSW,Golden State,18,9,4,2,7,7,0,15,7,,1997-1998
191,0029700096,00,1610612765,DET,Detroit,44,12,7,33,7,7,0,15,10,,1997-1998
192,0029700097,00,1610612751,NJN,New Jersey,26,11,8,5,13,8,0,22,11,,1997-1998
193,0029700097,00,1610612739,CLE,Cleveland,32,12,13,15,13,8,1,20,6,,1997-1998
194,0029700098,00,1610612764,WAS,Washington,44,16,8,10,3,9,2,24,18,,1997-1998
195,0029700098,00,1610612750,MIN,Minnesota,28,10,13,10,3,9,0,16,14,,1997-1998
196,0029700099,00,1610612742,DAL,Dallas,50,10,21,8,18,12,2,14,7,,1997-1998
197,0029700099,00,1610612755,PHI,Philadelphia,34,4,10,7,18,12,1,18,7,,1997-1998
198,0029700100,00,1610612747,LAL,Los Angeles,56,14,12,11,8,11,0,15,10,,1997-1998
199,0029700100,00,1610612759,SAS,San Antonio,56,5,8,10,8,11,3,19,5,,1997-1998
200,0029700101,00,1610612746,LAC,Los Angeles,42,14,6,2,6,3,1,18,8,,1997-1998
201,0029700101,00,1610612749,MIL,Milwaukee,40,19,14,21,6,3,0,16,7,,1997-1998
202,0029700102,00,1610612765,DET,Detroit,34,16,12,0,0,0,1,16,5,,1997-1998
203,0029700102,00,1610612760,SEA,Seattle,38,19,15,14,0,0,1,13,9,,1997-1998
204,0029700103,00,1610612761,TOR,Toronto,44,11,8,7,9,11,1,20,10,,1997-1998
205,0029700103,00,1610612738,BOS,Boston,40,18,16,9,9,11,1,19,17,,1997-1998
206,0029700104,00,1610612743,DEN,Denver,34,14,19,2,1,2,0,15,10,,1997-1998
207,0029700104,00,1610612753,ORL,Orlando,46,24,18,28,1,2,0,17,9,,1997-1998
208,0029700105,00,1610612737,ATL,Atlanta,54,18,16,19,0,0,0,13,8,,1997-1998
209,0029700105,00,1610612758,SAC,Sacramento,28,15,10,0,0,0,0,11,10,,1997-1998
210,0029700106,00,1610612754,IND,Indiana,26,15,12,15,0,0,3,23,11,,1997-1998
211,0029700106,00,1610612748,MIA,Miami,36,17,17,0,0,0,1,15,8,,1997-1998
212,0029700107,00,1610612741,CHI,Chicago,38,11,7,23,1,4,2,12,9,,1997-1998
213,0029700107,00,1610612766,CHH,Charlotte,44,15,15,0,1,4,0,12,6,,1997-1998
214,0029700108,00,1610612747,LAL,Los Angeles,36,17,24,18,9,6,2,13,14,,1997-1998
215,0029700108,00,1610612745,HOU,Houston,36,18,21,4,9,6,0,22,5,,1997-1998
216,0029700109,00,1610612760,SEA,Seattle,36,14,14,2,2,2,0,9,5,,1997-1998
217,0029700109,00,1610612762,UTA,Utah,34,15,11,20,2,2,3,14,13,,1997-1998
218,0029700110,00,1610612757,POR,Portland,58,35,8,9,16,20,0,17,16,,1997-1998
219,0029700110,00,1610612756,PHX,Phoenix,58,18,13,10,16,20,0,21,14,,1997-1998
220,0029700111,00,1610612752,NYK,New York,44,20,9,27,5,3,0,15,5,,1997-1998
221,0029700111,00,1610612758,SAC,Sacramento,26,4,11,7,5,3,0,14,16,,1997-1998
222,0029700112,00,1610612755,PHI,Philadelphia,50,19,14,5,14,12,2,23,9,,1997-1998
223,0029700112,00,1610612738,BOS,Boston,50,15,20,11,14,12,0,12,8,,1997-1998
224,0029700113,00,1610612764,WAS,Washington,44,20,9,5,10,8,0,8,8,0.0,1997-1998
225,0029700113,00,1610612753,ORL,Orlando,46,21,13,11,10,8,1,7,10,0.0,1997-1998
226,0029700114,00,1610612743,DEN,Denver,32,18,2,4,8,6,1,13,10,,1997-1998
227,0029700114,00,1610612748,MIA,Miami,40,11,14,16,8,6,0,12,9,,1997-1998
228,0029700115,00,1610612746,LAC,Los Angeles,36,17,6,0,0,0,0,20,6,,1997-1998
229,0029700115,00,1610612766,CHH,Charlotte,56,15,26,0,0,0,0,14,11,,1997-1998
230,0029700116,00,1610612761,TOR,Toronto,34,6,15,2,3,1,1,18,4,,1997-1998
231,0029700116,00,1610612754,IND,Indiana,46,11,25,28,3,1,1,15,8,,1997-1998
232,0029700117,00,1610612765,DET,Detroit,44,16,8,10,9,6,3,20,18,,1997-1998
233,0029700117,00,1610612751,NJN,New Jersey,26,13,16,13,9,6,1,14,10,,1997-1998
234,0029700118,00,1610612739,CLE,Cleveland,34,17,15,4,2,2,3,27,14,,1997-1998
235,0029700118,00,1610612741,CHI,Chicago,40,12,10,16,2,2,2,18,6,,1997-1998
236,0029700119,00,1610612742,DAL,Dallas,24,6,12,2,1,1,1,17,12,,1997-1998
237,0029700119,00,1610612762,UTA,Utah,38,11,10,13,1,1,0,15,6,,1997-1998
238,0029700120,00,1610612750,MIN,Minnesota,30,15,8,19,8,3,0,5,9,,1997-1998
239,0029700120,00,1610612759,SAS,San Antonio,40,9,6,2,8,3,1,14,12,,1997-1998
240,0029700121,00,1610612744,GSW,Golden State,32,12,11,6,8,6,0,9,8,,1997-1998
241,0029700121,00,1610612757,POR,Portland,46,15,6,16,8,6,1,17,10,,1997-1998
242,0029700122,00,1610612763,VAN,Vancouver,52,8,5,15,9,8,1,21,11,,1997-1998
243,0029700122,00,1610612749,MIL,Milwaukee,36,1,16,14,9,8,0,26,3,,1997-1998
244,0029700123,00,1610612746,LAC,Los Angeles,36,7,12,6,11,10,2,18,10,,1997-1998
245,0029700123,00,1610612737,ATL,Atlanta,16,13,4,8,11,10,0,16,11,,1997-1998
246,0029700124,00,1610612751,NJN,New Jersey,28,14,12,7,10,10,1,11,9,,1997-1998
247,0029700124,00,1610612739,CLE,Cleveland,38,7,8,7,10,10,0,19,10,,1997-1998
248,0029700125,00,1610612756,PHX,Phoenix,30,15,11,3,10,5,1,11,12,,1997-1998
249,0029700125,00,1610612745,HOU,Houston,34,15,7,16,10,5,2,18,11,,1997-1998
250,0029700126,00,1610612747,LAL,Los Angeles,50,10,42,36,0,1,0,17,9,,1997-1998
251,0029700126,00,1610612763,VAN,Vancouver,52,19,14,0,0,1,2,17,9,,1997-1998
252,0029700127,00,1610612749,MIL,Milwaukee,36,12,8,2,2,2,1,18,12,,1997-1998
253,0029700127,00,1610612760,SEA,Seattle,52,18,16,33,2,2,1,16,7,,1997-1998
254,0029700128,00,1610612757,POR,Portland,74,28,30,45,3,1,0,11,8,,1997-1998
255,0029700128,00,1610612742,DAL,Dallas,26,5,8,2,3,1,0,14,10,,1997-1998
256,0029700129,00,1610612753,ORL,Orlando,50,27,7,19,1,9,0,15,12,,1997-1998
257,0029700129,00,1610612746,LAC,Los Angeles,52,15,20,9,1,9,0,13,8,,1997-1998
258,0029700130,00,1610612737,ATL,Atlanta,58,20,11,9,15,7,0,11,16,,1997-1998
259,0029700130,00,1610612764,WAS,Washington,38,16,8,11,15,7,2,15,8,,1997-1998
260,0029700131,00,1610612761,TOR,Toronto,52,18,33,1,2,1,0,18,8,,1997-1998
261,0029700131,00,1610612738,BOS,Boston,56,14,30,26,2,1,0,14,7,,1997-1998
262,0029700132,00,1610612749,MIL,Milwaukee,32,21,31,13,9,7,1,12,12,,1997-1998
263,0029700132,00,1610612765,DET,Detroit,44,7,17,3,9,7,1,14,10,,1997-1998
264,0029700133,00,1610612745,HOU,Houston,18,7,10,13,16,14,1,15,15,,1997-1998
265,0029700133,00,1610612752,NYK,New York,22,9,14,6,16,14,1,20,14,,1997-1998
266,0029700134,00,1610612763,VAN,Vancouver,38,19,6,19,2,3,0,14,14,,1997-1998
267,0029700134,00,1610612743,DEN,Denver,34,15,8,8,2,3,3,16,8,,1997-1998
268,0029700135,00,1610612762,UTA,Utah,34,15,11,10,5,9,1,13,5,,1997-1998
269,0029700135,00,1610612747,LAL,Los Angeles,30,10,5,5,6,10,0,11,10,,1997-1998
270,0029700136,00,1610612756,PHX,Phoenix,42,17,11,8,9,8,0,16,5,,1997-1998
271,0029700136,00,1610612750,MIN,Minnesota,44,7,3,20,9,8,1,16,5,,1997-1998
272,0029700137,00,1610612742,DAL,Dallas,40,18,6,4,18,13,1,16,10,,1997-1998
273,0029700137,00,1610612758,SAC,Sacramento,56,21,14,10,18,13,0,12,16,,1997-1998
274,0029700138,00,1610612738,BOS,Boston,46,23,10,12,2,4,0,22,10,,1997-1998
275,0029700138,00,1610612751,NJN,New Jersey,56,17,12,13,2,4,1,21,27,,1997-1998
276,0029700139,00,1610612764,WAS,Washington,38,10,12,4,8,5,0,13,10,,1997-1998
277,0029700139,00,1610612755,PHI,Philadelphia,46,10,23,19,8,5,0,15,12,,1997-1998
278,0029700140,00,1610612746,LAC,Los Angeles,46,19,23,0,0,0,0,15,7,,1997-1998
279,0029700140,00,1610612748,MIA,Miami,58,27,26,29,0,0,1,13,4,,1997-1998
280,0029700141,00,1610612766,CHH,Charlotte,44,6,19,0,4,3,1,17,9,,1997-1998
281,0029700141,00,1610612757,POR,Portland,56,14,4,3,4,3,1,18,11,,1997-1998
282,0029700142,00,1610612753,ORL,Orlando,38,17,14,6,3,5,1,21,17,,1997-1998
