,GID,GAME_ID,LAST_GAME_ID,LAST_GAME_DATE_EST,LAST_GAME_HOME_TEAM_ID,LAST_GAME_HOME_TEAM_CITY,LAST_GAME_HOME_TEAM_NAME,LAST_GAME_HOME_TEAM_ABBREVIATION,LAST_GAME_HOME_TEAM_POINTS,LAST_GAME_VISITOR_TEAM_ID,LAST_GAME_VISITOR_TEAM_CITY,LAST_GAME_VISITOR_TEAM_NAME,LAST_GAME_VISITOR_TEAM_CITY1,LAST_GAME_VISITOR_TEAM_POINTS,SEASON
11,0028600012,0028600012,0048500304,1986-05-18T00:00:00,1610612749,Milwaukee,Bucks,MIL,98,1610612738,Boston,Celtics,BOS,111,1986-1987
12,0028600013,0028600013,0028500892,1986-04-05T00:00:00,1610612762,Utah,Jazz,UTH,114,1610612757,Portland,Trail Blazers,POR,103,1986-1987
13,0028600014,0028600014,0028500854,1986-03-29T00:00:00,1610612752,New York,Knicks,NYK,96,1610612741,Chicago,Bulls,CHI,106,1986-1987
14,0028600015,0028600015,0028500821,1986-03-23T00:00:00,1610612744,Golden State,Warriors,GOS,113,1610612743,Denver,Nuggets,DEN,111,1986-1987
15,0028600016,0028600016,0028500935,1986-04-13T00:00:00,1610612746,Los Angeles,Clippers,LAC,99,1610612756,Phoenix,Suns,PHX,118,1986-1987
16,0028600017,0028600017,0028500889,1986-04-05T00:00:00,1610612754,Indiana,Pacers,IND,106,1610612765,Detroit,Pistons,DET,115,1986-1987
17,0028600018,0028600018,0048500315,1986-05-21T00:00:00,1610612745,Houston,Rockets,HOU,114,1610612747,Los Angeles,Lakers,LAL,112,1986-1987
18,0028600019,0028600019,0028500897,1986-04-06T00:00:00,1610612739,Cleveland,Cavaliers,CLE,95,1610612764,Washington,Bullets,WAS,106,1986-1987
19,0028600020,0028600020,0028500842,1986-03-27T00:00:00,1610612760,Seattle,SuperSonics,SEA,101,1610612758,Sacramento,Kings,SAC,103,1986-1987
20,0028600021,0028600021,0028500839,1986-03-26T00:00:00,1610612755,Philadelphia,76ers,PHL,112,1610612737,Atlanta,Hawks,ATL,103,1986-1987
21,0028600022,0028600022,0028500939,1986-04-13T00:00:00,1610612739,Cleveland,Cavaliers,CLE,104,1610612741,Chicago,Bulls,CHI,97,1986-1987
22,0028600023,0028600023,0028500528,1986-01-30T00:00:00,1610612743,Denver,Nuggets,DEN,102,1610612752,New York,Knicks,NYK,97,1986-1987
23,0028600024,0028600024,0028500474,1986-01-21T00:00:00,1610612744,Golden State,Warriors,GOS,114,1610612752,New York,Knicks,NYK,121,1986-1987
24,0028600025,0028600025,0028600002,1986-10-31T00:00:00,1610612754,Indiana,Pacers,IND,104,1610612755,Philadelphia,76ers,PHL,108,1986-1987
25,0028600026,0028600026,0028500665,1986-02-26T00:00:00,1610612756,Phoenix,Suns,PHX,113,1610612757,Portland,Trail Blazers,POR,112,1986-1987
26,0028600027,0028600027,0028500869,1986-04-01T00:00:00,1610612760,Seattle,SuperSonics,SEA,104,1610612747,Los Angeles,Lakers,LAL,109,1986-1987
27,0028600028,0028600028,0028500817,1986-03-22T00:00:00,1610612737,Atlanta,Hawks,ATL,98,1610612749,Milwaukee,Bucks,MIL,113,1986-1987
28,0028600029,0028600029,0048500153,1986-04-22T00:00:00,1610612758,Sacramento,Kings,SAC,98,1610612745,Houston,Rockets,HOU,113,1986-1987
29,0028600030,0028600030,0028500927,1986-04-12T00:00:00,1610612742,Dallas,Mavericks,DAL,108,1610612746,Los Angeles,Clippers,LAC,115,1986-1987
30,0028600031,0028600031,0028500882,1986-04-03T00:00:00,1610612764,Washington,Bullets,WAS,120,1610612751,New Jersey,Nets,NJN,108,1986-1987
31,0028600032,0028600032,0028500253,1985-12-10T00:00:00,1610612741,Chicago,Bulls,CHI,107,1610612759,San Antonio,Spurs,SAN,109,1986-1987
32,0028600033,0028600033,0028500678,1986-02-28T00:00:00,1610612751,New Jersey,Nets,NJN,113,1610612759,San Antonio,Spurs,SAN,110,1986-1987
33,0028600034,0028600034,0028500922,1986-04-11T00:00:00,1610612744,Golden State,Warriors,GOS,130,1610612757,Portland,Trail Blazers,POR,131,1986-1987
34,0028600035,0028600035,0028500564,1986-02-06T00:00:00,1610612765,Detroit,Pistons,DET,111,1610612764,Washington,Bullets,WAS,109,1986-1987
35,0028600036,0028600036,0028500799,1986-03-19T00:00:00,1610612738,Boston,Celtics,BOS,127,1610612754,Indiana,Pacers,IND,108,1986-1987
36,0028600037,0028600037,0048500217,1986-05-11T00:00:00,1610612755,Philadelphia,76ers,PHL,112,1610612749,Milwaukee,Bucks,MIL,113,1986-1987
37,0028600038,0028600038,0028500153,1985-11-22T00:00:00,1610612762,Utah,Jazz,UTH,121,1610612739,Cleveland,Cavaliers,CLE,113,1986-1987
38,0028600039,0028600039,0028500928,1986-04-12T00:00:00,1610612743,Denver,Nuggets,DEN,99,1610612762,Utah,Jazz,UTH,117,1986-1987
39,0028600040,0028600040,0028500919,1986-04-10T00:00:00,1610612760,Seattle,SuperSonics,SEA,109,1610612742,Dallas,Mavericks,DAL,115,1986-1987
40,0028600041,0028600041,0028500548,1986-02-03T00:00:00,1610612758,Sacramento,Kings,SAC,94,1610612752,New York,Knicks,NYK,90,1986-1987
41,0028600042,0028600042,0028500769,1986-03-15T00:00:00,1610612745,Houston,Rockets,HOU,148,1610612746,Los Angeles,Clippers,LAC,116,1986-1987
42,0028600043,0028600043,0028500830,1986-03-25T00:00:00,1610612747,Los Angeles,Lakers,LAL,121,1610612743,Denver,Nuggets,DEN,115,1986-1987
43,0028600044,0028600044,0028500651,1986-02-24T00:00:00,1610612765,Detroit,Pistons,DET,110,1610612741,Chicago,Bulls,CHI,100,1986-1987
44,0028600045,0028600045,0028500103,1985-11-13T00:00:00,1610612737,Atlanta,Hawks,ATL,108,1610612756,Phoenix,Suns,PHX,101,1986-1987
45,0028600046,0028600046,0048500113,1986-04-22T00:00:00,1610612751,New Jersey,Nets,NJN,113,1610612749,Milwaukee,Bucks,MIL,118,1986-1987
46,0028600047,0028600047,0028500729,1986-03-08T00:00:00,1610612744,Golden State,Warriors,GOS,138,1610612739,Cleveland,Cavaliers,CLE,128,1986-1987
47,0028600048,0028600048,0028500386,1986-01-06T00:00:00,1610612755,Philadelphia,76ers,PHL,108,1610612759,San Antonio,Spurs,SAN,102,1986-1987
48,0028600049,0028600049,0028500767,1986-03-14T00:00:00,1610612757,Portland,Trail Blazers,POR,118,1610612742,Dallas,Mavericks,DAL,129,1986-1987
49,0028600050,0028600050,0028600003,1986-10-31T00:00:00,1610612764,Washington,Bullets,WAS,102,1610612738,Boston,Celtics,BOS,120,1986-1987
50,0028600051,0028600051,0028500884,1986-04-04T00:00:00,1610612737,Atlanta,Hawks,ATL,129,1610612764,Washington,Bullets,WAS,135,1986-1987
51,0028600052,0028600052,0028600029,1986-11-04T00:00:00,1610612745,Houston,Rockets,HOU,100,1610612758,Sacramento,Kings,SAC,84,1986-1987
52,0028600053,0028600053,0028500703,1986-03-04T00:00:00,1610612746,Los Angeles,Clippers,LAC,106,1610612739,Cleveland,Cavaliers,CLE,101,1986-1987
53,0028600054,0028600054,0028500635,1986-02-21T00:00:00,1610612760,Seattle,SuperSonics,SEA,104,1610612752,New York,Knicks,NYK,117,1986-1987
54,0028600055,0028600055,0028500261,1985-12-11T00:00:00,1610612754,Indiana,Pacers,IND,114,1610612759,San Antonio,Spurs,SAN,101,1986-1987
55,0028600056,0028600056,0028500494,1986-01-25T00:00:00,1610612741,Chicago,Bulls,CHI,133,1610612756,Phoenix,Suns,PHX,114,1986-1987
56,0028600057,0028600057,0028600006,1986-10-31T00:00:00,1610612749,Milwaukee,Bucks,MIL,120,1610612765,Detroit,Pistons,DET,104,1986-1987
57,0028600058,0028600058,0028500544,1986-02-02T00:00:00,1610612747,Los Angeles,Lakers,LAL,96,1610612752,New York,Knicks,NYK,103,1986-1987
58,0028600059,0028600059,0028500623,1986-02-19T00:00:00,1610612757,Portland,Trail Blazers,POR,133,1610612755,Philadelphia,76ers,PHL,153,1986-1987
59,0028600060,0028600060,0028600008,1986-10-31T00:00:00,1610612762,Utah,Jazz,UTH,77,1610612742,Dallas,Mavericks,DAL,103,1986-1987
60,0028600061,0028600061,0028500533,1986-01-31T00:00:00,1610612752,New York,Knicks,NYK,117,1610612756,Phoenix,Suns,PHX,112,1986-1987
61,0028600062,0028600062,0028500878,1986-04-03T00:00:00,1610612745,Houston,Rockets,HOU,136,1610612759,San Antonio,Spurs,SAN,110,1986-1987
62,0028600063,0028600063,0028500737,1986-04-09T00:00:00,1610612746,Los Angeles,Clippers,LAC,132,1610612743,Denver,Nuggets,DEN,127,1986-1987
63,0028600064,0028600064,0028600034,1986-11-05T00:00:00,1610612757,Portland,Trail Blazers,POR,92,1610612744,Golden State,Warriors,GOS,102,1986-1987
64,0028600065,0028600065,0028500908,1986-04-08T00:00:00,1610612741,Chicago,Bulls,CHI,118,1610612737,Atlanta,Hawks,ATL,131,1986-1987
65,0028600066,0028600066,0028500936,1986-04-13T00:00:00,1610612751,New Jersey,Nets,NJN,107,1610612738,Boston,Celtics,BOS,135,1986-1987
66,0028600067,0028600067,0028500762,1986-03-14T00:00:00,1610612749,Milwaukee,Bucks,MIL,104,1610612754,Indiana,Pacers,IND,114,1986-1987
67,0028600068,0028600068,0028500516,1986-01-28T00:00:00,1610612760,Seattle,SuperSonics,SEA,99,1610612755,Philadelphia,76ers,PHL,106,1986-1987
68,0028600069,0028600069,0028503001,1986-01-11T00:00:00,1610612758,Sacramento,Kings,SAC,101,1610612739,Cleveland,Cavaliers,CLE,105,1986-1987
69,0028600070,0028600070,0028500923,1986-04-11T00:00:00,1610612764,Washington,Bullets,WAS,103,1610612741,Chicago,Bulls,CHI,105,1986-1987
70,0028600071,0028600071,0028600027,1986-11-04T00:00:00,1610612747,Los Angeles,Lakers,LAL,110,1610612760,Seattle,SuperSonics,SEA,96,1986-1987
71,0028600072,0028600072,0028600012,1986-11-01T00:00:00,1610612738,Boston,Celtics,BOS,105,1610612749,Milwaukee,Bucks,MIL,111,1986-1987
72,0028600073,0028600073,0028500655,1986-02-24T00:00:00,1610612742,Dallas,Mavericks,DAL,105,1610612745,Houston,Rockets,HOU,110,1986-1987
73,0028600074,0028600074,0028500806,1986-03-21T00:00:00,1610612765,Detroit,Pistons,DET,103,1610612756,Phoenix,Suns,PHX,105,1986-1987
74,0028600075,0028600075,0028500790,1986-03-18T00:00:00,1610612743,Denver,Nuggets,DEN,113,1610612758,Sacramento,Kings,SAC,117,1986-1987
75,0028600076,0028600076,0028500557,1986-02-04T00:00:00,1610612751,New Jersey,Nets,NJN,101,1610612754,Indiana,Pacers,IND,117,1986-1987
76,0028600077,0028600077,0028500542,1986-02-01T00:00:00,1610612744,Golden State,Warriors,GOS,125,1610612755,Philadelphia,76ers,PHL,121,1986-1987
77,0028600078,0028600078,0028500876,1986-04-02T00:00:00,1610612762,Utah,Jazz,UTH,94,1610612746,Los Angeles,Clippers,LAC,97,1986-1987
78,0028600079,0028600079,0028500656,1986-02-24T00:00:00,1610612759,San Antonio,Spurs,SAN,114,1610612739,Cleveland,Cavaliers,CLE,124,1986-1987
79,0028600080,0028600080,0048500134,1986-04-25T00:00:00,1610612765,Detroit,Pistons,DET,113,1610612737,Atlanta,Hawks,ATL,114,1986-1987
80,0028600081,0028600081,0048500103,1986-04-22T00:00:00,1610612741,Chicago,Bulls,CHI,104,1610612738,Boston,Celtics,BOS,122,1986-1987
81,0028600082,0028600082,0028500880,1986-04-03T00:00:00,1610612743,Denver,Nuggets,DEN,114,1610612742,Dallas,Mavericks,DAL,115,1986-1987
82,0028600083,0028600083,0028500477,1986-01-22T00:00:00,1610612756,Phoenix,Suns,PHX,111,1610612755,Philadelphia,76ers,PHL,118,1986-1987
83,0028600084,0028600084,0028500930,1986-04-12T00:00:00,1610612749,Milwaukee,Bucks,MIL,116,1610612752,New York,Knicks,NYK,78,1986-1987
84,0028600085,0028600085,0028500917,1986-04-10T00:00:00,1610612757,Portland,Trail Blazers,POR,115,1610612746,Los Angeles,Clippers,LAC,100,1986-1987
85,0028600086,0028600086,0028500534,1986-01-31T00:00:00,1610612742,Dallas,Mavericks,DAL,107,1610612739,Cleveland,Cavaliers,CLE,91,1986-1987
86,0028600087,0028600087,0028600039,1986-11-06T00:00:00,1610612762,Utah,Jazz,UTH,121,1610612743,Denver,Nuggets,DEN,135,1986-1987
87,0028600088,0028600088,0028500875,1986-04-02T00:00:00,1610612765,Detroit,Pistons,DET,106,1610612738,Boston,Celtics,BOS,122,1986-1987
88,0028600089,0028600089,0028500929,1986-04-12T00:00:00,1610612744,Golden State,Warriors,GOS,101,1610612760,Seattle,SuperSonics,SEA,121,1986-1987
89,0028600090,0028600090,0028500715,1986-03-06T00:00:00,1610612752,New York,Knicks,NYK,111,1610612764,Washington,Bullets,WAS,113,1986-1987
90,0028600091,0028600091,0028500914,1986-04-09T00:00:00,1610612759,San Antonio,Spurs,SAN,114,1610612756,Phoenix,Suns,PHX,102,1986-1987
91,0028600092,0028600092,0028600010,1986-11-01T00:00:00,1610612751,New Jersey,Nets,NJN,111,1610612737,Atlanta,Hawks,ATL,131,1986-1987
92,0028600093,0028600093,0028600067,1986-11-11T00:00:00,1610612754,Indiana,Pacers,IND,94,1610612749,Milwaukee,Bucks,MIL,102,1986-1987
93,0028600094,0028600094,0028500931,1986-04-12T00:00:00,1610612747,Los Angeles,Lakers,LAL,105,1610612758,Sacramento,Kings,SAC,92,1986-1987
94,0028600095,0028600095,0028500399,1986-01-08T00:00:00,1610612746,Los Angeles,Clippers,LAC,114,1610612755,Philadelphia,76ers,PHL,116,1986-1987
95,0028600096,0028600096,0028500514,1986-01-28T00:00:00,1610612745,Houston,Rockets,HOU,116,1610612739,Cleveland,Cavaliers,CLE,109,1986-1987
96,0028600097,0028600097,0028600013,1986-11-01T00:00:00,1610612757,Portland,Trail Blazers,POR,110,1610612762,Utah,Jazz,UTH,119,1986-1987
97,0028600098,0028600098,0028500905,1986-04-08T00:00:00,1610612764,Washington,Bullets,WAS,104,1610612754,Indiana,Pacers,IND,111,1986-1987
98,0028600099,0028600099,0028500479,1986-01-22T00:00:00,1610612743,Denver,Nuggets,DEN,137,1610612751,New Jersey,Nets,NJN,124,1986-1987
99,0028600100,0028600100,0048500226,1986-05-08T00:00:00,1610612742,Dallas,Mavericks,DAL,107,1610612747,Los Angeles,Lakers,LAL,120,1986-1987
100,0028600101,0028600101,0028500693,1986-03-02T00:00:00,1610612746,Los Angeles,Clippers,LAC,112,1610612754,Indiana,Pacers,IND,129,1986-1987
101,0028600102,0028600102,0028500522,1986-01-30T00:00:00,1610612749,Milwaukee,Bucks,MIL,120,1610612744,Golden State,Warriors,GOS,108,1986-1987
102,0028600103,0028600103,0028500756,1986-03-13T00:00:00,1610612745,Houston,Rockets,HOU,126,1610612757,Portland,Trail Blazers,POR,118,1986-1987
103,0028600104,0028600104,0028600020,1986-11-01T00:00:00,1610612760,Seattle,SuperSonics,SEA,114,1610612758,Sacramento,Kings,SAC,103,1986-1987
104,0028600105,0028600105,0048500147,1986-05-06T00:00:00,1610612738,Boston,Celtics,BOS,132,1610612737,Atlanta,Hawks,ATL,99,1986-1987
105,0028600106,0028600106,0048500143,1986-04-23T00:00:00,1610612759,San Antonio,Spurs,SAN,94,1610612747,Los Angeles,Lakers,LAL,114,1986-1987
106,0028600107,0028600107,0028500735,1986-03-09T00:00:00,1610612756,Phoenix,Suns,PHX,111,1610612751,New Jersey,Nets,NJN,115,1986-1987
107,0028600108,0028600108,0028500873,1986-04-02T00:00:00,1610612755,Philadelphia,76ers,PHL,93,1610612752,New York,Knicks,NYK,87,1986-1987
108,0028600109,0028600109,0028600035,1986-11-05T00:00:00,1610612764,Washington,Bullets,WAS,85,1610612765,Detroit,Pistons,DET,109,1986-1987
109,0028600110,0028600110,0028600047,1986-11-07T00:00:00,1610612739,Cleveland,Cavaliers,CLE,115,1610612744,Golden State,Warriors,GOS,114,1986-1987
110,0028600111,0028600111,0028600030,1986-11-04T00:00:00,1610612746,Los Angeles,Clippers,LAC,86,1610612742,Dallas,Mavericks,DAL,118,1986-1987
111,0028600112,0028600112,0028500663,1986-02-25T00:00:00,1610612745,Houston,Rockets,HOU,97,1610612762,Utah,Jazz,UTH,100,1986-1987
112,0028600113,0028600113,0028500855,1986-03-29T00:00:00,1610612737,Atlanta,Hawks,ATL,105,1610612739,Cleveland,Cavaliers,CLE,123,1986-1987
113,0028600114,0028600114,0028500254,1985-12-10T00:00:00,1610612760,Seattle,SuperSonics,SEA,98,1610612749,Milwaukee,Bucks,MIL,117,1986-1987
114,0028600115,0028600115,0028500679,1986-02-28T00:00:00,1610612758,Sacramento,Kings,SAC,121,1610612754,Indiana,Pacers,IND,100,1986-1987
115,0028600116,0028600116,0048500164,1986-04-24T00:00:00,1610612743,Denver,Nuggets,DEN,116,1610612757,Portland,Trail Blazers,POR,112,1986-1987
116,0028600117,0028600117,0028500856,1986-03-29T00:00:00,1610612764,Washington,Bullets,WAS,109,1610612745,Houston,Rockets,HOU,114,1986-1987
117,0028600118,0028600118,0028500911,1986-04-08T00:00:00,1610612755,Philadelphia,76ers,PHL,116,1610612765,Detroit,Pistons,DET,112,1986-1987
118,0028600119,0028600119,0028500625,1986-02-19T00:00:00,1610612738,Boston,Celtics,BOS,115,1610612744,Golden State,Warriors,GOS,100,1986-1987
119,0028600120,0028600120,0028600014,1986-11-01T00:00:00,1610612741,Chicago,Bulls,CHI,108,1610612752,New York,Knicks,NYK,103,1986-1987
120,0028600121,0028600121,0028500938,1986-04-13T00:00:00,1610612757,Portland,Trail Blazers,POR,118,1610612759,San Antonio,Spurs,SAN,123,1986-1987
121,0028600122,0028600122,0028500864,1986-04-01T00:00:00,1610612756,Phoenix,Suns,PHX,98,1610612742,Dallas,Mavericks,DAL,128,1986-1987
122,0028600123,0028600123,0028500636,1986-02-21T00:00:00,1610612747,Los Angeles,Lakers,LAL,106,1610612751,New Jersey,Nets,NJN,121,1986-1987
123,0028600124,0028600124,0028500834,1986-03-26T00:00:00,1610612746,Los Angeles,Clippers,LAC,97,1610612759,San Antonio,Spurs,SAN,105,1986-1987
124,0028600125,0028600125,0028600105,1986-11-19T00:00:00,1610612737,Atlanta,Hawks,ATL,107,1610612738,Boston,Celtics,BOS,111,1986-1987
125,0028600126,0028600126,0028600024,1986-11-03T00:00:00,1610612752,New York,Knicks,NYK,95,1610612744,Golden State,Warriors,GOS,104,1986-1987
126,0028600127,0028600127,0028500915,1986-04-10T00:00:00,1610612743,Denver,Nuggets,DEN,115,1610612756,Phoenix,Suns,PHX,113,1986-1987
127,0028600128,0028600128,0028500286,1985-12-15T00:00:00,1610612758,Sacramento,Kings,SAC,82,1610612749,Milwaukee,Bucks,MIL,140,1986-1987
128,0028600129,0028600129,0028600070,1986-11-12T00:00:00,1610612741,Chicago,Bulls,CHI,99,1610612764,Washington,Bullets,WAS,101,1986-1987
129,0028600130,0028600130,0028500707,1986-03-05T00:00:00,1610612760,Seattle,SuperSonics,SEA,112,1610612754,Indiana,Pacers,IND,120,1986-1987
130,0028600131,0028600131,0028500904,1986-04-07T00:00:00,1610612765,Detroit,Pistons,DET,128,1610612739,Cleveland,Cavaliers,CLE,104,1986-1987
131,0028600132,0028600132,0028500482,1986-01-23T00:00:00,1610612762,Utah,Jazz,UTH,105,1610612751,New Jersey,Nets,NJN,106,1986-1987
132,0028600133,0028600133,0028500513,1986-01-28T00:00:00,1610612747,Los Angeles,Lakers,LAL,125,1610612749,Milwaukee,Bucks,MIL,115,1986-1987
133,0028600134,0028600134,0028500704,1986-03-04T00:00:00,1610612757,Portland,Trail Blazers,POR,102,1610612754,Indiana,Pacers,IND,99,1986-1987
134,0028600135,0028600135,0028500381,1986-01-04T00:00:00,1610612755,Philadelphia,76ers,PHL,100,1610612745,Houston,Rockets,HOU,115,1986-1987
135,0028600136,0028600136,0028500749,1986-03-12T00:00:00,1610612744,Golden State,Warriors,GOS,118,1610612762,Utah,Jazz,UTH,111,1986-1987
136,0028600137,0028600137,0028500896,1986-04-06T00:00:00,1610612755,Philadelphia,76ers,PHL,95,1610612738,Boston,Celtics,BOS,94,1986-1987
137,0028600138,0028600138,0028600033,1986-11-05T00:00:00,1610612759,San Antonio,Spurs,SAN,112,1610612751,New Jersey,Nets,NJN,103,1986-1987
138,0028600139,0028600139,0028500654,1986-02-24T00:00:00,1610612747,Los Angeles,Lakers,LAL,93,1610612737,Atlanta,Hawks,ATL,102,1986-1987
139,0028600140,0028600140,0028500818,1986-03-22T00:00:00,1610612752,New York,Knicks,NYK,99,1610612745,Houston,Rockets,HOU,114,1986-1987
140,0028600141,0028600141,0028500572,1986-02-11T00:00:00,1610612764,Washington,Bullets,WAS,124,1610612757,Portland,Trail Blazers,POR,116,1986-1987
141,0028600142,0028600142,0028500751,1986-03-12T00:00:00,1610612760,Seattle,SuperSonics,SEA,96,1610612746,Los Angeles,Clippers,LAC,100,1986-1987
142,0028600143,0028600143,0028500893,1986-04-05T00:00:00,1610612758,Sacramento,Kings,SAC,119,1610612756,Phoenix,Suns,PHX,100,1986-1987
143,0028600144,0028600144,0028500826,1986-03-24T00:00:00,1610612762,Utah,Jazz,UTH,116,1610612760,Seattle,SuperSonics,SEA,108,1986-1987
144,0028600145,0028600145,0028600045,1986-11-07T00:00:00,1610612756,Phoenix,Suns,PHX,86,1610612737,Atlanta,Hawks,ATL,106,1986-1987
145,0028600146,0028600146,0028500833,1986-03-26T00:00:00,1610612754,Indiana,Pacers,IND,101,1610612745,Houston,Rockets,HOU,110,1986-1987
146,0028600147,0028600147,0028500794,1986-03-19T00:00:00,1610612746,Los Angeles,Clippers,LAC,115,1610612747,Los Angeles,Lakers,LAL,114,1986-1987
147,0028600148,0028600148,0028500430,1986-01-14T00:00:00,1610612739,Cleveland,Cavaliers,CLE,108,1610612757,Portland,Trail Blazers,POR,120,1986-1987
148,0028600149,0028600149,0028500888,1986-04-04T00:00:00,1610612738,Boston,Celtics,BOS,119,1610612752,New York,Knicks,NYK,98,1986-1987
149,0028600150,0028600150,0028500758,1986-03-13T00:00:00,1610612743,Denver,Nuggets,DEN,102,1610612741,Chicago,Bulls,CHI,112,1986-1987
150,0028600151,0028600151,0028500902,1986-04-07T00:00:00,1610612742,Dallas,Mavericks,DAL,115,1610612758,Sacramento,Kings,SAC,122,1986-1987
151,0028600152,0028600152,0028500791,1986-03-18T00:00:00,1610612749,Milwaukee,Bucks,MIL,116,1610612764,Washington,Bullets,WAS,87,1986-1987
152,0028600153,0028600153,0028500723,1986-03-07T00:00:00,1610612754,Indiana,Pacers,IND,117,1610612743,Denver,Nuggets,DEN,134,1986-1987
153,0028600154,0028600154,0028600057,1986-11-08T00:00:00,1610612765,Detroit,Pistons,DET,89,1610612749,Milwaukee,Bucks,MIL,103,1986-1987
154,0028600155,0028600155,0028500759,1986-03-13T00:00:00,1610612738,Boston,Celtics,BOS,135,1610612759,San Antonio,Spurs,SAN,119,1986-1987
155,0028600156,0028600156,0028500467,1986-01-20T00:00:00,1610612747,Los Angeles,Lakers,LAL,133,1610612741,Chicago,Bulls,CHI,118,1986-1987
156,0028600157,0028600157,0028500621,1986-02-19T00:00:00,1610612762,Utah,Jazz,UTH,109,1610612737,Atlanta,Hawks,ATL,105,1986-1987
157,0028600158,0028600158,0028500614,1986-02-17T00:00:00,1610612742,Dallas,Mavericks,DAL,126,1610612751,New Jersey,Nets,NJN,124,1986-1987
158,0028600159,0028600159,0028500859,1986-03-30T00:00:00,1610612756,Phoenix,Suns,PHX,89,1610612760,Seattle,SuperSonics,SEA,103,1986-1987
159,0028600160,0028600160,0028600059,1986-11-09T00:00:00,1610612755,Philadelphia,76ers,PHL,125,1610612757,Portland,Trail Blazers,POR,119,1986-1987
160,0028600161,0028600161,0028500650,1986-02-23T00:00:00,1610612758,Sacramento,Kings,SAC,127,1610612744,Golden State,Warriors,GOS,124,1986-1987
161,0028600162,0028600162,0028500182,1985-11-27T00:00:00,1610612764,Washington,Bullets,WAS,97,1610612759,San Antonio,Spurs,SAN,104,1986-1987
162,0028600163,0028600163,0028500536,1986-02-01T00:00:00,1610612749,Milwaukee,Bucks,MIL,113,1610612743,Denver,Nuggets,DEN,116,1986-1987
163,0028600164,0028600164,0028500801,1986-03-20T00:00:00,1610612752,New York,Knicks,NYK,93,1610612739,Cleveland,Cavaliers,CLE,87,1986-1987
164,0028600165,0028600165,0028600060,1986-11-11T00:00:00,1610612742,Dallas,Mavericks,DAL,103,1610612762,Utah,Jazz,UTH,104,1986-1987
165,0028600166,0028600166,0028500159,1985-11-23T00:00:00,1610612744,Golden State,Warriors,GOS,108,1610612741,Chicago,Bulls,CHI,135,1986-1987
166,0028600167,0028600167,0028500311,1985-12-20T00:00:00,1610612745,Houston,Rockets,HOU,112,1610612751,New Jersey,Nets,NJN,122,1986-1987
167,0028600168,0028600168,0028500584,1986-02-13T00:00:00,1610612758,Sacramento,Kings,SAC,114,1610612737,Atlanta,Hawks,ATL,123,1986-1987
168,0028600169,0028600169,0028600134,1986-11-23T00:00:00,1610612754,Indiana,Pacers,IND,95,1610612757,Portland,Trail Blazers,POR,108,1986-1987
169,0028600170,0028600170,0028600147,1986-11-26T00:00:00,1610612747,Los Angeles,Lakers,LAL,126,1610612746,Los Angeles,Clippers,LAC,92,1986-1987
170,0028600171,0028600171,0028600085,1986-11-14T00:00:00,1610612757,Portland,Trail Blazers,POR,119,1610612746,Los Angeles,Clippers,LAC,109,1986-1987
