,GID,GAME_ID,LAST_GAME_ID,LAST_GAME_DATE_EST,LAST_GAME_HOME_TEAM_ID,LAST_GAME_HOME_TEAM_CITY,LAST_GAME_HOME_TEAM_NAME,LAST_GAME_HOME_TEAM_ABBREVIATION,LAST_GAME_HOME_TEAM_POINTS,LAST_GAME_VISITOR_TEAM_ID,LAST_GAME_VISITOR_TEAM_CITY,LAST_GAME_VISITOR_TEAM_NAME,LAST_GAME_VISITOR_TEAM_CITY1,LAST_GAME_VISITOR_TEAM_POINTS,SEASON
0,0029700001,0029700001,0029601042,1997-04-01T00:00:00,1610612738,Boston,Celtics,BOS,106,1610612741,Chicago,Bulls,CHI,111,1997-1998
1,0029700002,0029700002,0029600676,1997-02-06T00:00:00,1610612751,New Jersey,Nets,NJN,100,1610612754,Indiana,Pacers,IND,104,1997-1998
2,0029700003,0029700003,0029601119,1997-04-11T00:00:00,1610612755,Philadelphia,76ers,PHI,118,1610612749,Milwaukee,Bucks,MIL,126,1997-1998
3,0029700004,0029700004,0029600939,1997-03-17T00:00:00,1610612753,Orlando,Magic,ORL,107,1610612737,Atlanta,Hawks,ATL,112,1997-1998
4,0029700005,0029700005,0029601073,1997-04-05T00:00:00,1610612748,Miami,Heat,MIA,98,1610612761,Toronto,Raptors,TOR,84,1997-1998
5,0029700006,0029700006,0049600017,1997-04-28T00:00:00,1610612766,Charlotte,Hornets,CHH,95,1610612752,New York,Knicks,NYK,104,1997-1998
6,0029700007,0029700007,0029600774,1997-02-23T00:00:00,1610612765,Detroit,Pistons,DET,85,1610612764,Washington,Wizards,WAS,79,1997-1998
7,0029700008,0029700008,0029601037,1997-03-30T00:00:00,1610612750,Minnesota,Timberwolves,MIN,113,1610612744,Golden State,Warriors,GSW,102,1997-1998
8,0029700009,0029700009,0029601012,1997-03-27T00:00:00,1610612745,Houston,Rockets,HOU,107,1610612739,Cleveland,Cavaliers,CLE,89,1997-1998
9,0029700010,0029700010,0029601096,1997-04-08T00:00:00,1610612743,Denver,Nuggets,DEN,90,1610612759,San Antonio,Spurs,SAS,96,1997-1998
10,0029700011,0029700011,0029600950,1997-03-18T00:00:00,1610612756,Phoenix,Suns,PHX,111,1610612746,Los Angeles,Clippers,LAC,121,1997-1998
11,0029700012,0029700012,0049600057,1997-05-12T00:00:00,1610612747,Los Angeles,Lakers,LAL,93,1610612762,Utah,Jazz,UTA,98,1997-1998
12,0029700013,0029700013,0029600886,1997-03-09T00:00:00,1610612757,Portland,Trail Blazers,POR,103,1610612760,Seattle,SuperSonics,SEA,93,1997-1998
13,0029700014,0029700014,0029601129,1997-04-12T00:00:00,1610612763,Vancouver,Grizzlies,VAN,96,1610612742,Dallas,Mavericks,DAL,85,1997-1998
14,0029700015,0029700015,0029600862,1997-03-07T00:00:00,1610612764,Washington,Wizards,WAS,105,1610612748,Miami,Heat,MIA,108,1997-1998
15,0029700016,0029700016,0029600986,1997-03-23T00:00:00,1610612737,Atlanta,Hawks,ATL,90,1610612761,Toronto,Raptors,TOR,79,1997-1998
16,0029700017,0029700017,0029600532,1997-01-17T00:00:00,1610612754,Indiana,Pacers,IND,91,1610612744,Golden State,Warriors,GSW,98,1997-1998
17,0029700018,0029700018,0029601089,1997-04-07T00:00:00,1610612741,Chicago,Bulls,CHI,128,1610612755,Philadelphia,76ers,PHI,102,1997-1998
18,0029700019,0029700019,0029601133,1997-04-13T00:00:00,1610612749,Milwaukee,Bucks,MIL,132,1610612751,New Jersey,Nets,NJN,123,1997-1998
19,0029700020,0029700020,0029600829,1997-03-02T00:00:00,1610612750,Minnesota,Timberwolves,MIN,96,1610612766,Charlotte,Hornets,CHH,108,1997-1998
20,0029700021,0029700021,0029600997,1997-03-25T00:00:00,1610612759,San Antonio,Spurs,SAS,64,1610612739,Cleveland,Cavaliers,CLE,59,1997-1998
21,0029700022,0029700022,0029600988,1997-03-23T00:00:00,1610612762,Utah,Jazz,UTA,120,1610612743,Denver,Nuggets,DEN,103,1997-1998
22,0029700023,0029700023,0029600934,1997-03-16T00:00:00,1610612746,Los Angeles,Clippers,LAC,94,1610612757,Portland,Trail Blazers,POR,106,1997-1998
23,0029700024,0029700024,0029601109,1997-04-10T00:00:00,1610612760,Seattle,SuperSonics,SEA,90,1610612742,Dallas,Mavericks,DAL,82,1997-1998
24,0029700025,0029700025,0029601100,1997-04-08T00:00:00,1610612763,Vancouver,Grizzlies,VAN,93,1610612758,Sacramento,Kings,SAC,109,1997-1998
25,0029700026,0029700026,0029601123,1997-04-12T00:00:00,1610612738,Boston,Celtics,BOS,98,1610612753,Orlando,Magic,ORL,121,1997-1998
26,0029700027,0029700027,0029601001,1997-03-26T00:00:00,1610612752,New York,Knicks,NYK,105,1610612765,Detroit,Pistons,DET,94,1997-1998
27,0029700028,0029700028,0029601071,1997-04-04T00:00:00,1610612758,Sacramento,Kings,SAC,94,1610612745,Houston,Rockets,HOU,108,1997-1998
28,0029700029,0029700029,0029600879,1997-03-09T00:00:00,1610612748,Miami,Heat,MIA,76,1610612766,Charlotte,Hornets,CHH,82,1997-1998
29,0029700030,0029700030,0029600850,1997-03-05T00:00:00,1610612741,Chicago,Bulls,CHI,111,1610612759,San Antonio,Spurs,SAS,69,1997-1998
30,0029700031,0029700031,0029600923,1997-03-15T00:00:00,1610612762,Utah,Jazz,UTA,100,1610612764,Washington,Wizards,WAS,93,1997-1998
31,0029700032,0029700032,0029600861,1997-03-07T00:00:00,1610612752,New York,Knicks,NYK,113,1610612738,Boston,Celtics,BOS,102,1997-1998
32,0029700033,0029700033,0049600038,1997-05-04T00:00:00,1610612737,Atlanta,Hawks,ATL,84,1610612765,Detroit,Pistons,DET,79,1997-1998
33,0029700034,0029700034,0029600927,1997-03-15T00:00:00,1610612761,Toronto,Raptors,TOR,102,1610612744,Golden State,Warriors,GSW,106,1997-1998
34,0029700035,0029700035,0029600849,1997-03-05T00:00:00,1610612739,Cleveland,Cavaliers,CLE,85,1610612754,Indiana,Pacers,IND,78,1997-1998
