,GID,GAME_ID,LAST_GAME_ID,LAST_GAME_DATE_EST,LAST_GAME_HOME_TEAM_ID,LAST_GAME_HOME_TEAM_CITY,LAST_GAME_HOME_TEAM_NAME,LAST_GAME_HOME_TEAM_ABBREVIATION,LAST_GAME_HOME_TEAM_POINTS,LAST_GAME_VISITOR_TEAM_ID,LAST_GAME_VISITOR_TEAM_CITY,LAST_GAME_VISITOR_TEAM_NAME,LAST_GAME_VISITOR_TEAM_CITY1,LAST_GAME_VISITOR_TEAM_POINTS,SEASON
98,0029100099,0029100099,0029001062,1991-04-16T00:00:00,1610612748,Miami,Heat,MIA,87,1610612766,Charlotte,Hornets,CHH,92,1991-1992
99,0029100100,0029100100,0029100012,1991-11-01T00:00:00,1610612747,Los Angeles,Lakers,LAL,121,1610612745,Houston,Rockets,HOU,126,1991-1992
100,0029100101,0029100101,0029001076,1991-04-18T00:00:00,1610612738,Boston,Celtics,BOS,97,1610612755,Philadelphia,76ers,PHL,122,1991-1992
101,0029100102,0029100102,0029000963,1991-04-02T00:00:00,1610612750,Minnesota,Timberwolves,MIN,93,1610612757,Portland,Trail Blazers,POR,104,1991-1992
102,0029100103,0029100103,0029100014,1991-11-02T00:00:00,1610612741,Chicago,Bulls,CHI,107,1610612749,Milwaukee,Bucks,MIL,109,1991-1992
103,0029100104,0029100104,0029100065,1991-11-09T00:00:00,1610612754,Indiana,Pacers,IND,111,1610612760,Seattle,SuperSonics,SEA,118,1991-1992
104,0029100105,0029100105,0029001078,1991-04-18T00:00:00,1610612751,New Jersey,Nets,NJN,108,1610612764,Washington,Bullets,WAS,103,1991-1992
105,0029100106,0029100106,0029001046,1991-04-13T00:00:00,1610612758,Sacramento,Kings,SAC,94,1610612745,Houston,Rockets,HOU,95,1991-1992
106,0029100107,0029100107,0029000872,1991-03-19T00:00:00,1610612749,Milwaukee,Bucks,MIL,101,1610612748,Miami,Heat,MIA,88,1991-1992
107,0029100108,0029100108,0029000923,1991-03-26T00:00:00,1610612759,San Antonio,Spurs,SAN,129,1610612752,New York,Knicks,NYK,119,1991-1992
108,0029100109,0029100109,0029000753,1991-03-01T00:00:00,1610612739,Cleveland,Cavaliers,CLE,115,1610612754,Indiana,Pacers,IND,118,1991-1992
109,0029100110,0029100110,0029000790,1991-03-06T00:00:00,1610612764,Washington,Bullets,WAS,93,1610612762,Utah,Jazz,UTH,104,1991-1992
110,0029100111,0029100111,0029100079,1991-11-12T00:00:00,1610612743,Denver,Nuggets,DEN,82,1610612757,Portland,Trail Blazers,POR,120,1991-1992
111,0029100112,0029100112,0029001089,1991-04-19T00:00:00,1610612746,Los Angeles,Clippers,LAC,113,1610612744,Golden State,Warriors,GOS,114,1991-1992
112,0029100113,0029100113,0029000881,1991-03-20T00:00:00,1610612765,Detroit,Pistons,DET,103,1610612755,Philadelphia,76ers,PHL,107,1991-1992
113,0029100114,0029100114,0029001098,1991-04-21T00:00:00,1610612753,Orlando,Magic,ORL,120,1610612751,New Jersey,Nets,NJN,110,1991-1992
114,0029100115,0029100115,0029100005,1991-11-01T00:00:00,1610612766,Charlotte,Hornets,CHH,108,1610612738,Boston,Celtics,BOS,111,1991-1992
115,0029100116,0029100116,0029001042,1991-04-12T00:00:00,1610612742,Dallas,Mavericks,DAL,91,1610612756,Phoenix,Suns,PHX,103,1991-1992
116,0029100117,0029100117,0029000948,1991-03-29T00:00:00,1610612750,Minnesota,Timberwolves,MIN,107,1610612760,Seattle,SuperSonics,SEA,117,1991-1992
117,0029100118,0029100118,0029000705,1991-02-22T00:00:00,1610612747,Los Angeles,Lakers,LAL,102,1610612737,Atlanta,Hawks,ATL,111,1991-1992
118,0029100119,0029100119,0029001053,1991-04-14T00:00:00,1610612754,Indiana,Pacers,IND,125,1610612765,Detroit,Pistons,DET,107,1991-1992
119,0029100120,0029100120,0029000502,1991-01-19T00:00:00,1610612764,Washington,Bullets,WAS,89,1610612760,Seattle,SuperSonics,SEA,111,1991-1992
120,0029100121,0029100121,0029000388,1991-01-02T00:00:00,1610612748,Miami,Heat,MIA,104,1610612762,Utah,Jazz,UTH,112,1991-1992
121,0029100122,0029100122,0029000912,1991-03-23T00:00:00,1610612745,Houston,Rockets,HOU,111,1610612752,New York,Knicks,NYK,98,1991-1992
122,0029100123,0029100123,0029000972,1991-04-02T00:00:00,1610612743,Denver,Nuggets,DEN,126,1610612742,Dallas,Mavericks,DAL,133,1991-1992
123,0029100124,0029100124,0029000683,1991-02-19T00:00:00,1610612751,New Jersey,Nets,NJN,97,1610612758,Sacramento,Kings,SAC,83,1991-1992
124,0029100125,0029100125,0029000883,1991-03-20T00:00:00,1610612757,Portland,Trail Blazers,POR,100,1610612746,Los Angeles,Clippers,LAC,96,1991-1992
125,0029100126,0029100126,0029100059,1991-11-08T00:00:00,1610612749,Milwaukee,Bucks,MIL,125,1610612766,Charlotte,Hornets,CHH,122,1991-1992
126,0029100127,0029100127,0029100055,1991-11-08T00:00:00,1610612747,Los Angeles,Lakers,LAL,85,1610612756,Phoenix,Suns,PHX,113,1991-1992
127,0029100128,0029100128,0029001008,1991-04-07T00:00:00,1610612766,Charlotte,Hornets,CHH,100,1610612739,Cleveland,Cavaliers,CLE,102,1991-1992
128,0029100129,0029100129,0029100094,1991-11-14T00:00:00,1610612737,Atlanta,Hawks,ATL,96,1610612758,Sacramento,Kings,SAC,98,1991-1992
129,0029100130,0029100130,0029000894,1991-03-22T00:00:00,1610612742,Dallas,Mavericks,DAL,104,1610612752,New York,Knicks,NYK,102,1991-1992
130,0029100131,0029100131,0029001065,1991-04-16T00:00:00,1610612756,Phoenix,Suns,PHX,153,1610612743,Denver,Nuggets,DEN,118,1991-1992
131,0029100132,0029100132,0029100027,1991-11-05T00:00:00,1610612744,Golden State,Warriors,GOS,118,1610612741,Chicago,Bulls,CHI,110,1991-1992
132,0029100133,0029100133,0029001084,1991-04-19T00:00:00,1610612755,Philadelphia,76ers,PHL,100,1610612748,Miami,Heat,MIA,114,1991-1992
133,0029100134,0029100134,0029001003,1991-04-07T00:00:00,1610612759,San Antonio,Spurs,SAN,92,1610612750,Minnesota,Timberwolves,MIN,87,1991-1992
134,0029100135,0029100135,0029001012,1991-04-08T00:00:00,1610612753,Orlando,Magic,ORL,95,1610612762,Utah,Jazz,UTH,111,1991-1992
135,0029100136,0029100136,0049000032,1991-05-05T00:00:00,1610612738,Boston,Celtics,BOS,124,1610612754,Indiana,Pacers,IND,121,1991-1992
136,0029100137,0029100137,0029000676,1991-02-18T00:00:00,1610612765,Detroit,Pistons,DET,85,1610612760,Seattle,SuperSonics,SEA,83,1991-1992
137,0029100138,0029100138,0029100125,1991-11-19T00:00:00,1610612746,Los Angeles,Clippers,LAC,112,1610612757,Portland,Trail Blazers,POR,132,1991-1992
138,0029100139,0029100139,0029000877,1991-03-19T00:00:00,1610612745,Houston,Rockets,HOU,98,1610612750,Minnesota,Timberwolves,MIN,85,1991-1992
139,0029100140,0029100140,0029001067,1991-04-16T00:00:00,1610612749,Milwaukee,Bucks,MIL,106,1610612764,Washington,Bullets,WAS,112,1991-1992
140,0029100141,0029100141,0029001048,1991-04-13T00:00:00,1610612739,Cleveland,Cavaliers,CLE,102,1610612751,New Jersey,Nets,NJN,98,1991-1992
141,0029100142,0029100142,0029000971,1991-04-02T00:00:00,1610612748,Miami,Heat,MIA,90,1610612758,Sacramento,Kings,SAC,96,1991-1992
142,0029100143,0029100143,0029000375,1990-12-29T00:00:00,1610612760,Seattle,SuperSonics,SEA,91,1610612741,Chicago,Bulls,CHI,116,1991-1992
143,0029100144,0029100144,0029001045,1991-04-13T00:00:00,1610612762,Utah,Jazz,UTH,121,1610612743,Denver,Nuggets,DEN,110,1991-1992
144,0029100145,0029100145,0029000874,1991-03-19T00:00:00,1610612757,Portland,Trail Blazers,POR,126,1610612744,Golden State,Warriors,GOS,136,1991-1992
145,0029100146,0029100146,0029100043,1991-11-06T00:00:00,1610612756,Phoenix,Suns,PHX,87,1610612746,Los Angeles,Clippers,LAC,111,1991-1992
146,0029100147,0029100147,0029000970,1991-04-02T00:00:00,1610612747,Los Angeles,Lakers,LAL,122,1610612759,San Antonio,Spurs,SAN,115,1991-1992
147,0029100148,0029100148,0029000827,1991-03-12T00:00:00,1610612755,Philadelphia,76ers,PHL,133,1610612737,Atlanta,Hawks,ATL,129,1991-1992
148,0029100149,0029100149,0029001020,1991-04-09T00:00:00,1610612766,Charlotte,Hornets,CHH,120,1610612754,Indiana,Pacers,IND,122,1991-1992
149,0029100150,0029100150,0029000998,1991-04-06T00:00:00,1610612765,Detroit,Pistons,DET,88,1610612752,New York,Knicks,NYK,101,1991-1992
150,0029100151,0029100151,0029001060,1991-04-16T00:00:00,1610612752,New York,Knicks,NYK,108,1610612755,Philadelphia,76ers,PHL,99,1991-1992
