,GID,PLAYER_ID,FIRST_NAME,LAST_NAME,JERSEY_NUM,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,SEASON
0,0020600001,2857,Andre,Barrett,11,1610612741,Chicago,Bulls,CHI,2006-2007
1,0020600001,101149,Martynas,Andriuskevicius,15,1610612741,Chicago,Bulls,CHI,2006-2007
2,0020600001,2552,Michael,Sweetney,50,1610612741,Chicago,Bulls,CHI,2006-2007
3,0020600001,1720,Michael,Doleac,51,1610612748,Miami,Heat,MIA,2006-2007
4,0020600001,2853,Earl,Barron,30,1610612748,Miami,Heat,MIA,2006-2007
5,0020600001,1715,Jason,Williams,55,1610612748,Miami,Heat,MIA,2006-2007
6,0020600002,243,Aaron,McKie,2,1610612747,Los Angeles,Lakers,LAL,2006-2007
7,0020600002,2036,Chris,Mihm,31,1610612747,Los Angeles,Lakers,LAL,2006-2007
8,0020600002,2198,Kwame,Brown,54,1610612747,Los Angeles,Lakers,LAL,2006-2007
9,0020600002,1752,Sean,Marks,4,1610612756,Phoenix,Suns,PHX,2006-2007
10,0020600003,200784,Bobby,Jones,11,1610612755,Philadelphia,76ers,PHI,2006-2007
11,0020600003,200848,Steven,Smith,30,1610612755,Philadelphia,76ers,PHI,2006-2007
12,0020600003,101150,Lou,Williams,23,1610612755,Philadelphia,76ers,PHI,2006-2007
13,0020600003,101212,Esteban,Batista,11,1610612737,Atlanta,Hawks,ATL,2006-2007
14,0020600003,2767,Royal,Ivey,36,1610612737,Atlanta,Hawks,ATL,2006-2007
15,0020600003,101107,Marvin,Williams,24,1610612737,Atlanta,Hawks,ATL,2006-2007
16,0020600004,101187,Alan,Anderson,15,1610612766,Charlotte,Bobcats,CHA,2006-2007
17,0020600004,2056,Primoz,Brezec,7,1610612766,Charlotte,Bobcats,CHA,2006-2007
18,0020600004,200797,Ryan,Hollins,1,1610612766,Charlotte,Bobcats,CHA,2006-2007
19,0020600004,101158,Orien,Greene,5,1610612754,Indiana,Pacers,IND,2006-2007
20,0020600004,200761,Shawne,Williams,4,1610612754,Indiana,Pacers,IND,2006-2007
21,0020600004,2694,Josh,Powell,22,1610612754,Indiana,Pacers,IND,2006-2007
22,0020600005,200748,Tyrus,Thomas,24,1610612741,Chicago,Bulls,CHI,2006-2007
23,0020600005,101149,Martynas,Andriuskevicius,15,1610612741,Chicago,Bulls,CHI,2006-2007
24,0020600005,2552,Michael,Sweetney,50,1610612741,Chicago,Bulls,CHI,2006-2007
25,0020600005,200755,JJ,Redick,7,1610612753,Orlando,Magic,ORL,2006-2007
26,0020600005,200788,James,Augustine,40,1610612753,Orlando,Magic,ORL,2006-2007
27,0020600005,2772,Trevor,Ariza,1,1610612753,Orlando,Magic,ORL,2006-2007
28,0020600006,2243,Brian,Scalabrine,44,1610612738,Boston,Celtics,BOS,2006-2007
29,0020600006,200810,Allan,Ray,12,1610612738,Boston,Celtics,BOS,2006-2007
30,0020600006,689,Theo,Ratliff,50,1610612738,Boston,Celtics,BOS,2006-2007
31,0020600006,200790,Marcus,Vinicius,11,1610612740,New Orleans/Oklahoma City,Hornets,NOK,2006-2007
32,0020600006,1531,Marc,Jackson,44,1610612740,New Orleans/Oklahoma City,Hornets,NOK,2006-2007
33,0020600007,2067,Eddie,House,50,1610612751,New Jersey,Nets,NJN,2006-2007
34,0020600007,200767,Josh,Boone,2,1610612751,New Jersey,Nets,NJN,2006-2007
35,0020600007,976,Jeff,McInnis,0,1610612751,New Jersey,Nets,NJN,2006-2007
36,0020600007,2776,Pape,Sow,9,1610612761,Toronto,Raptors,TOR,2006-2007
37,0020600007,101166,Uros,Slokar,10,1610612761,Toronto,Raptors,TOR,2006-2007
38,0020600007,239,Darrick,Martin,2,1610612761,Toronto,Raptors,TOR,2006-2007
39,0020600008,200840,Chris,McCray,12,1610612749,Milwaukee,Bucks,MIL,2006-2007
40,0020600008,2696,Lynn,Greer,3,1610612749,Milwaukee,Bucks,MIL,2006-2007
41,0020600008,2250,Bobby,Simmons,21,1610612749,Milwaukee,Bucks,MIL,2006-2007
42,0020600008,200807,Will,Blalock,8,1610612765,Detroit,Pistons,DET,2006-2007
43,0020600008,905,Dale,Davis,34,1610612765,Detroit,Pistons,DET,2006-2007
44,0020600009,200769,Shannon,Brown,6,1610612739,Cleveland,Cavaliers,CLE,2006-2007
45,0020600009,101204,Dwayne,Jones,27,1610612739,Cleveland,Cavaliers,CLE,2006-2007
46,0020600009,200789,Daniel,Gibson,1,1610612739,Cleveland,Cavaliers,CLE,2006-2007
47,0020600009,2443,Darius,Songaila,9,1610612764,Washington,Wizards,WAS,2006-2007
48,0020600009,2591,James,Lang,54,1610612764,Washington,Wizards,WAS,2006-2007
49,0020600009,101154,Andray,Blatche,32,1610612764,Washington,Wizards,WAS,2006-2007
50,0020600010,2031,Stromile,Swift,4,1610612763,Memphis,Grizzlies,MEM,2006-2007
51,0020600010,200814,Tarence,Kinsey,7,1610612763,Memphis,Grizzlies,MEM,2006-2007
52,0020600010,2200,Pau,Gasol,16,1610612763,Memphis,Grizzlies,MEM,2006-2007
53,0020600010,1744,Jerome,James,13,1610612752,New York,Knicks,NYK,2006-2007
54,0020600010,2407,Jared,Jeffries,20,1610612752,New York,Knicks,NYK,2006-2007
55,0020600011,200763,Quincy,Douby,8,1610612758,Sacramento,Kings,SAC,2006-2007
56,0020600011,958,Vitaly,Potapenko,20,1610612758,Sacramento,Kings,SAC,2006-2007
57,0020600011,2058,Mark,Madsen,35,1610612750,Minnesota,Timberwolves,MIN,2006-2007
58,0020600011,101119,Rashad,McCants,1,1610612750,Minnesota,Timberwolves,MIN,2006-2007
59,0020600011,452,Vin,Baker,42,1610612750,Minnesota,Timberwolves,MIN,2006-2007
60,0020600012,101232,Roger,Powell,43,1610612762,Utah,Jazz,UTA,2006-2007
61,0020600012,200856,Brian,Chase,6,1610612762,Utah,Jazz,UTA,2006-2007
62,0020600012,200793,Dee,Brown,11,1610612762,Utah,Jazz,UTA,2006-2007
63,0020600012,101249,John,Lucas III,15,1610612745,Houston,Rockets,HOU,2006-2007
64,0020600012,1719,Bonzi,Wells,6,1610612745,Houston,Rockets,HOU,2006-2007
65,0020600012,682,Bob,Sura,3,1610612745,Houston,Rockets,HOU,2006-2007
66,0020600014,1442,Zeljko,Rebraca,11,1610612746,Los Angeles,Clippers,LAC,2006-2007
67,0020600014,1425,Aaron,Williams,34,1610612746,Los Angeles,Clippers,LAC,2006-2007
68,0020600014,1752,Sean,Marks,4,1610612756,Phoenix,Suns,PHX,2006-2007
69,0020600015,243,Aaron,McKie,2,1610612747,Los Angeles,Lakers,LAL,2006-2007
70,0020600015,2036,Chris,Mihm,31,1610612747,Los Angeles,Lakers,LAL,2006-2007
71,0020600015,2198,Kwame,Brown,54,1610612747,Los Angeles,Lakers,LAL,2006-2007
72,0020600015,2402,Dajuan,Wagner,0,1610612744,Golden State,Warriors,GSW,2006-2007
73,0020600015,2560,Zarko,Cabarkapa,11,1610612744,Golden State,Warriors,GSW,2006-2007
74,0020600015,1502,Adonal,Foyle,31,1610612744,Golden State,Warriors,GSW,2006-2007
75,0020600016,1904,Devean,George,40,1610612742,Dallas,Mavericks,DAL,2006-2007
76,0020600016,2788,DJ,Mbenga,28,1610612742,Dallas,Mavericks,DAL,2006-2007
77,0020600016,200826,J.J.,Barea,11,1610612742,Dallas,Mavericks,DAL,2006-2007
78,0020600016,2866,Jackie,Butler,45,1610612759,San Antonio,Spurs,SAS,2006-2007
79,0020600016,677,Eric,Williams,55,1610612759,San Antonio,Spurs,SAS,2006-2007
80,0020600017,1442,Zeljko,Rebraca,11,1610612746,Los Angeles,Clippers,LAC,2006-2007
81,0020600017,1425,Aaron,Williams,34,1610612746,Los Angeles,Clippers,LAC,2006-2007
82,0020600017,2035,DerMarr,Johnson,3,1610612743,Denver,Nuggets,DEN,2006-2007
83,0020600017,101125,Julius,Hodge,32,1610612743,Denver,Nuggets,DEN,2006-2007
84,0020600017,2441,Jamal,Sampson,7,1610612743,Denver,Nuggets,DEN,2006-2007
85,0020600020,1531,Marc,Jackson,44,1610612740,New Orleans/Oklahoma City,Hornets,NOK,2006-2007
86,0020600020,200790,Marcus,Vinicius,11,1610612740,New Orleans/Oklahoma City,Hornets,NOK,2006-2007
87,0020600020,200761,Shawne,Williams,4,1610612754,Indiana,Pacers,IND,2006-2007
88,0020600020,101158,Orien,Greene,5,1610612754,Indiana,Pacers,IND,2006-2007
89,0020600020,2694,Josh,Powell,22,1610612754,Indiana,Pacers,IND,2006-2007
90,0020600021,2243,Brian,Scalabrine,44,1610612738,Boston,Celtics,BOS,2006-2007
91,0020600021,200810,Allan,Ray,12,1610612738,Boston,Celtics,BOS,2006-2007
92,0020600021,689,Theo,Ratliff,50,1610612738,Boston,Celtics,BOS,2006-2007
93,0020600021,200807,Will,Blalock,8,1610612765,Detroit,Pistons,DET,2006-2007
94,0020600021,905,Dale,Davis,34,1610612765,Detroit,Pistons,DET,2006-2007
95,0020600022,2767,Royal,Ivey,36,1610612737,Atlanta,Hawks,ATL,2006-2007
96,0020600022,101212,Esteban,Batista,11,1610612737,Atlanta,Hawks,ATL,2006-2007
97,0020600022,101107,Marvin,Williams,24,1610612737,Atlanta,Hawks,ATL,2006-2007
98,0020600022,1744,Jerome,James,13,1610612752,New York,Knicks,NYK,2006-2007
99,0020600022,2407,Jared,Jeffries,20,1610612752,New York,Knicks,NYK,2006-2007
100,0020600023,1715,Jason,Williams,55,1610612748,Miami,Heat,MIA,2006-2007
101,0020600023,200823,Robert,Hite,22,1610612748,Miami,Heat,MIA,2006-2007
102,0020600023,1720,Michael,Doleac,51,1610612748,Miami,Heat,MIA,2006-2007
103,0020600023,976,Jeff,McInnis,0,1610612751,New Jersey,Nets,NJN,2006-2007
104,0020600023,200767,Josh,Boone,2,1610612751,New Jersey,Nets,NJN,2006-2007
105,0020600023,2067,Eddie,House,50,1610612751,New Jersey,Nets,NJN,2006-2007
106,0020600024,101187,Alan,Anderson,15,1610612766,Charlotte,Bobcats,CHA,2006-2007
107,0020600024,2056,Primoz,Brezec,7,1610612766,Charlotte,Bobcats,CHA,2006-2007
108,0020600024,200797,Ryan,Hollins,1,1610612766,Charlotte,Bobcats,CHA,2006-2007
109,0020600024,200814,Tarence,Kinsey,7,1610612763,Memphis,Grizzlies,MEM,2006-2007
110,0020600024,2031,Stromile,Swift,4,1610612763,Memphis,Grizzlies,MEM,2006-2007
111,0020600024,2200,Pau,Gasol,16,1610612763,Memphis,Grizzlies,MEM,2006-2007
112,0020600025,200789,Daniel,Gibson,21,1610612739,Cleveland,Cavaliers,CLE,2006-2007
113,0020600025,101204,Dwayne,Jones,27,1610612739,Cleveland,Cavaliers,CLE,2006-2007
114,0020600025,1956,Ira,Newble,14,1610612739,Cleveland,Cavaliers,CLE,2006-2007
115,0020600025,200778,James,White,33,1610612759,San Antonio,Spurs,SAS,2006-2007
116,0020600025,2866,Jackie,Butler,45,1610612759,San Antonio,Spurs,SAS,2006-2007
117,0020600025,677,Eric,Williams,55,1610612759,San Antonio,Spurs,SAS,2006-2007
118,0020600026,2552,Michael,Sweetney,50,1610612741,Chicago,Bulls,CHI,2006-2007
119,0020600026,101149,Martynas,Andriuskevicius,15,1610612741,Chicago,Bulls,CHI,2006-2007
120,0020600026,2857,Andre,Barrett,11,1610612741,Chicago,Bulls,CHI,2006-2007
121,0020600026,200763,Quincy,Douby,8,1610612758,Sacramento,Kings,SAC,2006-2007
122,0020600026,958,Vitaly,Potapenko,20,1610612758,Sacramento,Kings,SAC,2006-2007
123,0020600027,2035,DerMarr,Johnson,3,1610612743,Denver,Nuggets,DEN,2006-2007
124,0020600027,101125,Julius,Hodge,32,1610612743,Denver,Nuggets,DEN,2006-2007
125,0020600027,2441,Jamal,Sampson,7,1610612743,Denver,Nuggets,DEN,2006-2007
126,0020600027,452,Vin,Baker,42,1610612750,Minnesota,Timberwolves,MIN,2006-2007
127,0020600027,101119,Rashad,McCants,1,1610612750,Minnesota,Timberwolves,MIN,2006-2007
128,0020600027,2058,Mark,Madsen,35,1610612750,Minnesota,Timberwolves,MIN,2006-2007
129,0020600028,101232,Roger,Powell,43,1610612762,Utah,Jazz,UTA,2006-2007
130,0020600028,200793,Dee,Brown,11,1610612762,Utah,Jazz,UTA,2006-2007
131,0020600028,200856,Brian,Chase,6,1610612762,Utah,Jazz,UTA,2006-2007
132,0020600028,1752,Sean,Marks,4,1610612756,Phoenix,Suns,PHX,2006-2007
133,0020600029,2198,Kwame,Brown,54,1610612747,Los Angeles,Lakers,LAL,2006-2007
134,0020600029,2036,Chris,Mihm,31,1610612747,Los Angeles,Lakers,LAL,2006-2007
135,0020600029,243,Aaron,McKie,2,1610612747,Los Angeles,Lakers,LAL,2006-2007
136,0020600029,2741,Robert,Swift,31,1610612760,Seattle,SuperSonics,SEA,2006-2007
137,0020600029,2824,Desmon,Farmer,16,1610612760,Seattle,SuperSonics,SEA,2006-2007
138,0020600029,101130,Johan,Petro,27,1610612760,Seattle,SuperSonics,SEA,2006-2007
139,0020600030,200746,LaMarcus,Aldridge,12,1610612757,Portland,Trail Blazers,POR,2006-2007
140,0020600030,1711,Raef,LaFrentz,9,1610612757,Portland,Trail Blazers,POR,2006-2007
141,0020600030,2032,Darius,Miles,23,1610612757,Portland,Trail Blazers,POR,2006-2007
142,0020600030,2402,Dajuan,Wagner,0,1610612744,Golden State,Warriors,GSW,2006-2007
143,0020600030,2560,Zarko,Cabarkapa,11,1610612744,Golden State,Warriors,GSW,2006-2007
144,0020600030,2693,Keith,McLeod,4,1610612744,Golden State,Warriors,GSW,2006-2007
145,0020600031,689,Theo,Ratliff,50,1610612738,Boston,Celtics,BOS,2006-2007
146,0020600031,200810,Allan,Ray,12,1610612738,Boston,Celtics,BOS,2006-2007
147,0020600031,2243,Brian,Scalabrine,44,1610612738,Boston,Celtics,BOS,2006-2007
148,0020600031,1916,Calvin,Booth,52,1610612764,Washington,Wizards,WAS,2006-2007
149,0020600031,2591,James,Lang,54,1610612764,Washington,Wizards,WAS,2006-2007
150,0020600031,2443,Darius,Songaila,9,1610612764,Washington,Wizards,WAS,2006-2007
151,0020600032,101187,Alan,Anderson,15,1610612766,Charlotte,Bobcats,CHA,2006-2007
