,GID,OFFICIAL_ID,FIRST_NAME,LAST_NAME,JERSEY_NUM,SEASON
112,0021700038,200833,Eric,Dalen,37  ,2017-2018
113,0021700038,203591,Mitchell,Ervin,27  ,2017-2018
114,0021700039,1199,Tom,Washington,49  ,2017-2018
115,0021700039,1664,Gary,Zielinski,59  ,2017-2018
116,0021700039,1627964,Jonathan,Sterling,17  ,2017-2018
117,0021700040,1179,Rodney,Mott,71  ,2017-2018
118,0021700040,202007,Nick,Buchert,3   ,2017-2018
119,0021700040,202035,Brett,Nansel,44  ,2017-2018
120,0021700041,101283,Brian,Forte,45  ,2017-2018
121,0021700041,202037,J.T.,Orr,72  ,2017-2018
122,0021700041,204059,Tyler,Ford,39  ,2017-2018
123,0021700042,1164,Ron,Garretson,10  ,2017-2018
124,0021700042,1830,Marc,Davis,8   ,2017-2018
125,0021700042,1626303,Vladimir,Voyard-Tadal,76  ,2017-2018
126,0021700043,101284,John,Goble,30  ,2017-2018
127,0021700043,200832,Curtis,Blair,74  ,2017-2018
128,0021700043,202026,Karl,Lane,77  ,2017-2018
129,0021700044,1148,James,Capers,19  ,2017-2018
130,0021700044,1188,Leroy,Richardson,20  ,2017-2018
131,0021700044,202049,Ben,Taylor,46  ,2017-2018
132,0021700045,2002,Derrick,Collins,11  ,2017-2018
133,0021700045,2529,Tony,Brown,6   ,2017-2018
134,0021700045,203592,Dedric,Taylor,21  ,2017-2018
135,0021700046,1174,Ken,Mauer,41  ,2017-2018
136,0021700046,1193,Michael,Smith,38  ,2017-2018
137,0021700046,201637,Haywoode,Workman,66  ,2017-2018
138,0021700047,1195,Derrick,Stafford,9   ,2017-2018
139,0021700047,1198,Scott,Wall,31  ,2017-2018
140,0021700047,202053,Scott,Twardoski,52  ,2017-2018
141,0021700048,2005,Matt,Boland,18  ,2017-2018
142,0021700048,2882,Sean,Wright,4   ,2017-2018
143,0021700048,203593,Justin,Van Duyne,64  ,2017-2018
144,0021700049,1155,JB,DeRosa,62  ,2017-2018
145,0021700049,2534,Zach,Zarba,15  ,2017-2018
146,0021700049,202041,Kevin,Scott,28  ,2017-2018
147,0021700050,2715,Eric,Lewis,42  ,2017-2018
148,0021700050,201639,Josh,Tiven,58  ,2017-2018
149,0021700050,1627962,Jacyn,Goble,68  ,2017-2018
150,0021700051,1147,Mike,Callahan,24  ,2017-2018
151,0021700051,200833,Eric,Dalen,37  ,2017-2018
152,0021700051,1626302,Aaron,Smith,51  ,2017-2018
153,0021700052,1146,Tony,Brothers,25  ,2017-2018
154,0021700052,201245,Marat,Kogut,32  ,2017-2018
155,0021700052,202037,J.T.,Orr,72  ,2017-2018
156,0021700053,1204,Derek,Richardson,63  ,2017-2018
157,0021700053,1662,Bill,Kennedy,55  ,2017-2018
158,0021700053,2148,Mark,Ayotte,56  ,2017-2018
159,0021700054,1151,Sean,Corbin,33  ,2017-2018
160,0021700054,2005,Matt,Boland,18  ,2017-2018
161,0021700054,203593,Justin,Van Duyne,64  ,2017-2018
162,0021700055,1162,Scott,Foster,48  ,2017-2018
163,0021700055,2529,Tony,Brown,6   ,2017-2018
164,0021700055,1627961,Brandon,Adair,67  ,2017-2018
165,0021700056,1193,Michael,Smith,38  ,2017-2018
166,0021700056,2530,Ed,Malloy,14  ,2017-2018
167,0021700056,1626301,Jason,Goldenberg,35  ,2017-2018
168,0021700057,1164,Ron,Garretson,10  ,2017-2018
169,0021700057,1188,Leroy,Richardson,20  ,2017-2018
170,0021700057,203592,Dedric,Taylor,21  ,2017-2018
171,0021700058,1179,Rodney,Mott,71  ,2017-2018
172,0021700058,1201,Leon,Wood,40  ,2017-2018
173,0021700058,203177,Lauren,Holtkamp,7   ,2017-2018
174,0021700059,1176,Monty,McCutchen,13  ,2017-2018
175,0021700059,202007,Nick,Buchert,3   ,2017-2018
176,0021700059,1627962,Jacyn,Goble,68  ,2017-2018
177,0021700060,2002,Derrick,Collins,11  ,2017-2018
178,0021700060,101283,Brian,Forte,45  ,2017-2018
179,0021700060,202056,CJ,Washington,12  ,2017-2018
180,0021700061,2003,Pat,Fraher,26  ,2017-2018
181,0021700061,201637,Haywoode,Workman,66  ,2017-2018
182,0021700061,201638,Brent,Barnaky,36  ,2017-2018
183,0021700062,1195,Derrick,Stafford,9   ,2017-2018
184,0021700062,1198,Scott,Wall,31  ,2017-2018
185,0021700062,1664,Gary,Zielinski,59  ,2017-2018
186,0021700063,200834,Mark,Lindsay,29  ,2017-2018
187,0021700063,201246,Kevin,Cutler,34  ,2017-2018
188,0021700063,201640,Kane,Fitzgerald,5   ,2017-2018
189,0021700064,1363,Bennie,Adams,47  ,2017-2018
190,0021700064,2882,Sean,Wright,4   ,2017-2018
191,0021700064,202027,Tre,Maddox,73  ,2017-2018
192,0021700065,1148,James,Capers,19  ,2017-2018
193,0021700065,202026,Karl,Lane,77  ,2017-2018
194,0021700065,202037,J.T.,Orr,72  ,2017-2018
195,0021700066,2715,Eric,Lewis,42  ,2017-2018
196,0021700066,202058,James,Williams,60  ,2017-2018
197,0021700066,203591,Mitchell,Ervin,27  ,2017-2018
198,0021700067,2004,Courtney,Kirkland,61  ,2017-2018
199,0021700067,101284,John,Goble,30  ,2017-2018
200,0021700067,201245,Marat,Kogut,32  ,2017-2018
201,0021700068,201246,Kevin,Cutler,34  ,2017-2018
202,0021700068,201640,Kane,Fitzgerald,5   ,2017-2018
203,0021700068,202049,Ben,Taylor,46  ,2017-2018
204,0021700069,1151,Sean,Corbin,33  ,2017-2018
205,0021700069,200834,Mark,Lindsay,29  ,2017-2018
206,0021700069,202053,Scott,Twardoski,52  ,2017-2018
207,0021700070,1179,Rodney,Mott,71  ,2017-2018
208,0021700070,201639,Josh,Tiven,58  ,2017-2018
209,0021700070,204059,Tyler,Ford,39  ,2017-2018
210,0021700071,1162,Scott,Foster,48  ,2017-2018
211,0021700071,202035,Brett,Nansel,44  ,2017-2018
212,0021700071,202041,Kevin,Scott,28  ,2017-2018
213,0021700072,1176,Monty,McCutchen,13  ,2017-2018
214,0021700072,2003,Pat,Fraher,26  ,2017-2018
215,0021700072,202056,CJ,Washington,12  ,2017-2018
216,0021700073,2002,Derrick,Collins,11  ,2017-2018
217,0021700073,201638,Brent,Barnaky,36  ,2017-2018
218,0021700073,1627964,Jonathan,Sterling,17  ,2017-2018
219,0021700074,1174,Ken,Mauer,41  ,2017-2018
220,0021700074,2529,Tony,Brown,6   ,2017-2018
221,0021700074,203593,Justin,Van Duyne,64  ,2017-2018
222,0021700075,1662,Bill,Kennedy,55  ,2017-2018
223,0021700075,1664,Gary,Zielinski,59  ,2017-2018
224,0021700075,200833,Eric,Dalen,37  ,2017-2018
225,0021700076,1195,Derrick,Stafford,9   ,2017-2018
226,0021700076,1198,Scott,Wall,31  ,2017-2018
227,0021700076,202049,Ben,Taylor,46  ,2017-2018
228,0021700077,1193,Michael,Smith,38  ,2017-2018
229,0021700077,2004,Courtney,Kirkland,61  ,2017-2018
230,0021700077,203592,Dedric,Taylor,21  ,2017-2018
231,0021700078,1147,Mike,Callahan,24  ,2017-2018
232,0021700078,1179,Rodney,Mott,71  ,2017-2018
233,0021700078,1626300,Ray,Acosta,54  ,2017-2018
234,0021700079,2005,Matt,Boland,18  ,2017-2018
235,0021700079,2714,David,Guthrie,16  ,2017-2018
236,0021700079,1627962,Jacyn,Goble,68  ,2017-2018
237,0021700080,1148,James,Capers,19  ,2017-2018
238,0021700080,2148,Mark,Ayotte,56  ,2017-2018
239,0021700080,202027,Tre,Maddox,73  ,2017-2018
240,0021700081,1204,Derek,Richardson,63  ,2017-2018
241,0021700081,1830,Marc,Davis,8   ,2017-2018
242,0021700081,202007,Nick,Buchert,3   ,2017-2018
243,0021700082,200834,Mark,Lindsay,29  ,2017-2018
244,0021700082,201640,Kane,Fitzgerald,5   ,2017-2018
245,0021700082,203591,Mitchell,Ervin,27  ,2017-2018
246,0021700083,1151,Sean,Corbin,33  ,2017-2018
247,0021700083,1188,Leroy,Richardson,20  ,2017-2018
248,0021700083,201245,Marat,Kogut,32  ,2017-2018
249,0021700084,1199,Tom,Washington,49  ,2017-2018
250,0021700084,200832,Curtis,Blair,74  ,2017-2018
251,0021700084,200833,Eric,Dalen,37  ,2017-2018
252,0021700085,2715,Eric,Lewis,42  ,2017-2018
253,0021700085,2882,Sean,Wright,4   ,2017-2018
254,0021700085,1627963,Phenizee,Ransom,70  ,2017-2018
255,0021700086,2534,Zach,Zarba,15  ,2017-2018
256,0021700086,201638,Brent,Barnaky,36  ,2017-2018
257,0021700086,203593,Justin,Van Duyne,64  ,2017-2018
258,0021700087,1164,Ron,Garretson,10  ,2017-2018
259,0021700087,202026,Karl,Lane,77  ,2017-2018
260,0021700087,202037,J.T.,Orr,72  ,2017-2018
261,0021700088,2003,Pat,Fraher,26  ,2017-2018
262,0021700088,202058,James,Williams,60  ,2017-2018
263,0021700088,203177,Lauren,Holtkamp,7   ,2017-2018
264,0021700089,1201,Leon,Wood,40  ,2017-2018
265,0021700089,101284,John,Goble,30  ,2017-2018
266,0021700089,1626302,Aaron,Smith,51  ,2017-2018
267,0021700090,1162,Scott,Foster,48  ,2017-2018
268,0021700090,2529,Tony,Brown,6   ,2017-2018
269,0021700090,202035,Brett,Nansel,44  ,2017-2018
270,0021700091,1195,Derrick,Stafford,9   ,2017-2018
271,0021700091,202049,Ben,Taylor,46  ,2017-2018
272,0021700091,202053,Scott,Twardoski,52  ,2017-2018
273,0021700092,1174,Ken,Mauer,41  ,2017-2018
274,0021700092,1664,Gary,Zielinski,59  ,2017-2018
275,0021700092,202027,Tre,Maddox,73  ,2017-2018
276,0021700093,2002,Derrick,Collins,11  ,2017-2018
277,0021700093,201639,Josh,Tiven,58  ,2017-2018
278,0021700093,202056,CJ,Washington,12  ,2017-2018
279,0021700094,2715,Eric,Lewis,42  ,2017-2018
280,0021700094,202007,Nick,Buchert,3   ,2017-2018
281,0021700094,204058,Gediminas,Petraitis,50  ,2017-2018
282,0021700095,1193,Michael,Smith,38  ,2017-2018
283,0021700095,2004,Courtney,Kirkland,61  ,2017-2018
284,0021700095,203591,Mitchell,Ervin,27  ,2017-2018
285,0021700096,2005,Matt,Boland,18  ,2017-2018
286,0021700096,200834,Mark,Lindsay,29  ,2017-2018
287,0021700096,201246,Kevin,Cutler,34  ,2017-2018
288,0021700097,1204,Derek,Richardson,63  ,2017-2018
289,0021700097,2148,Mark,Ayotte,56  ,2017-2018
290,0021700097,101283,Brian,Forte,45  ,2017-2018
291,0021700098,1179,Rodney,Mott,71  ,2017-2018
292,0021700098,1199,Tom,Washington,49  ,2017-2018
293,0021700098,202053,Scott,Twardoski,52  ,2017-2018
294,0021700099,1176,Monty,McCutchen,13  ,2017-2018
295,0021700099,200832,Curtis,Blair,74  ,2017-2018
296,0021700099,200833,Eric,Dalen,37  ,2017-2018
297,0021700100,1188,Leroy,Richardson,20  ,2017-2018
298,0021700100,101284,John,Goble,30  ,2017-2018
299,0021700100,201245,Marat,Kogut,32  ,2017-2018
300,0021700101,1363,Bennie,Adams,47  ,2017-2018
301,0021700101,2003,Pat,Fraher,26  ,2017-2018
302,0021700101,202035,Brett,Nansel,44  ,2017-2018
303,0021700102,1146,Tony,Brothers,25  ,2017-2018
304,0021700102,201637,Haywoode,Workman,66  ,2017-2018
305,0021700102,202041,Kevin,Scott,28  ,2017-2018
306,0021700103,1830,Marc,Davis,8   ,2017-2018
307,0021700103,202026,Karl,Lane,77  ,2017-2018
308,0021700103,203177,Lauren,Holtkamp,7   ,2017-2018
309,0021700104,1164,Ron,Garretson,10  ,2017-2018
310,0021700104,1201,Leon,Wood,40  ,2017-2018
311,0021700104,1626302,Aaron,Smith,51  ,2017-2018
312,0021700105,1151,Sean,Corbin,33  ,2017-2018
313,0021700105,1204,Derek,Richardson,63  ,2017-2018
314,0021700105,202007,Nick,Buchert,3   ,2017-2018
315,0021700106,201640,Kane,Fitzgerald,5   ,2017-2018
316,0021700106,202027,Tre,Maddox,73  ,2017-2018
317,0021700106,203591,Mitchell,Ervin,27  ,2017-2018
318,0021700107,1662,Bill,Kennedy,55  ,2017-2018
319,0021700107,201246,Kevin,Cutler,34  ,2017-2018
320,0021700107,201637,Haywoode,Workman,66  ,2017-2018
321,0021700108,2002,Derrick,Collins,11  ,2017-2018
322,0021700108,101283,Brian,Forte,45  ,2017-2018
323,0021700108,202056,CJ,Washington,12  ,2017-2018
324,0021700109,2529,Tony,Brown,6   ,2017-2018
325,0021700109,2530,Ed,Malloy,14  ,2017-2018
326,0021700109,1626303,Vladimir,Voyard-Tadal,76  ,2017-2018
327,0021700110,1198,Scott,Wall,31  ,2017-2018
328,0021700110,2882,Sean,Wright,4   ,2017-2018
329,0021700110,1627961,Brandon,Adair,67  ,2017-2018
330,0021700111,1195,Derrick,Stafford,9   ,2017-2018
331,0021700111,1664,Gary,Zielinski,59  ,2017-2018
332,0021700111,203593,Justin,Van Duyne,64  ,2017-2018
333,0021700112,1147,Mike,Callahan,24  ,2017-2018
334,0021700112,1193,Michael,Smith,38  ,2017-2018
335,0021700112,1626301,Jason,Goldenberg,35  ,2017-2018
336,0021700113,2005,Matt,Boland,18  ,2017-2018
337,0021700113,2534,Zach,Zarba,15  ,2017-2018
338,0021700113,1627964,Jonathan,Sterling,17  ,2017-2018
339,0021700114,1188,Leroy,Richardson,20  ,2017-2018
340,0021700114,1199,Tom,Washington,49  ,2017-2018
341,0021700114,203592,Dedric,Taylor,21  ,2017-2018
342,0021700115,101284,John,Goble,30  ,2017-2018
343,0021700115,204059,Tyler,Ford,39  ,2017-2018
344,0021700115,1626302,Aaron,Smith,51  ,2017-2018
345,0021700116,1176,Monty,McCutchen,13  ,2017-2018
346,0021700116,2714,David,Guthrie,16  ,2017-2018
347,0021700116,202037,J.T.,Orr,72  ,2017-2018
348,0021700117,1830,Marc,Davis,8   ,2017-2018
349,0021700117,2004,Courtney,Kirkland,61  ,2017-2018
350,0021700117,200833,Eric,Dalen,37  ,2017-2018
351,0021700118,1174,Ken,Mauer,41  ,2017-2018
352,0021700118,1363,Bennie,Adams,47  ,2017-2018
353,0021700118,203592,Dedric,Taylor,21  ,2017-2018
354,0021700119,1198,Scott,Wall,31  ,2017-2018
355,0021700119,2002,Derrick,Collins,11  ,2017-2018
356,0021700119,201246,Kevin,Cutler,34  ,2017-2018
357,0021700120,2005,Matt,Boland,18  ,2017-2018
358,0021700120,2534,Zach,Zarba,15  ,2017-2018
359,0021700120,1627963,Phenizee,Ransom,70  ,2017-2018
360,0021700121,1664,Gary,Zielinski,59  ,2017-2018
361,0021700121,2529,Tony,Brown,6   ,2017-2018
362,0021700121,202053,Scott,Twardoski,52  ,2017-2018
363,0021700122,1662,Bill,Kennedy,55  ,2017-2018
364,0021700122,201637,Haywoode,Workman,66  ,2017-2018
365,0021700122,202007,Nick,Buchert,3   ,2017-2018
366,0021700123,1151,Sean,Corbin,33  ,2017-2018
367,0021700123,1204,Derek,Richardson,63  ,2017-2018
368,0021700123,200834,Mark,Lindsay,29  ,2017-2018
369,0021700124,2882,Sean,Wright,4   ,2017-2018
370,0021700124,202058,James,Williams,60  ,2017-2018
371,0021700124,1626303,Vladimir,Voyard-Tadal,76  ,2017-2018
372,0021700125,201640,Kane,Fitzgerald,5   ,2017-2018
373,0021700125,202026,Karl,Lane,77  ,2017-2018
374,0021700125,203593,Justin,Van Duyne,64  ,2017-2018
375,0021700126,2715,Eric,Lewis,42  ,2017-2018
376,0021700126,201639,Josh,Tiven,58  ,2017-2018
377,0021700126,202035,Brett,Nansel,44  ,2017-2018
378,0021700127,1148,James,Capers,19  ,2017-2018
379,0021700127,202041,Kevin,Scott,28  ,2017-2018
380,0021700127,1627964,Jonathan,Sterling,17  ,2017-2018
381,0021700128,2148,Mark,Ayotte,56  ,2017-2018
382,0021700128,2714,David,Guthrie,16  ,2017-2018
383,0021700128,202037,J.T.,Orr,72  ,2017-2018
384,0021700129,1147,Mike,Callahan,24  ,2017-2018
385,0021700129,2003,Pat,Fraher,26  ,2017-2018
386,0021700129,202049,Ben,Taylor,46  ,2017-2018
387,0021700130,1176,Monty,McCutchen,13  ,2017-2018
388,0021700130,201638,Brent,Barnaky,36  ,2017-2018
389,0021700130,204059,Tyler,Ford,39  ,2017-2018
390,0021700131,1174,Ken,Mauer,41  ,2017-2018
391,0021700131,101283,Brian,Forte,45  ,2017-2018
392,0021700131,203592,Dedric,Taylor,21  ,2017-2018
393,0021700132,1188,Leroy,Richardson,20  ,2017-2018
394,0021700132,2004,Courtney,Kirkland,61  ,2017-2018
395,0021700132,202007,Nick,Buchert,3   ,2017-2018
396,0021700133,2530,Ed,Malloy,14  ,2017-2018
397,0021700133,200833,Eric,Dalen,37  ,2017-2018
398,0021700133,1627538,Randy,Richardson,53  ,2017-2018
399,0021700134,1162,Scott,Foster,48  ,2017-2018
400,0021700134,200832,Curtis,Blair,74  ,2017-2018
401,0021700134,201246,Kevin,Cutler,34  ,2017-2018
402,0021700135,1201,Leon,Wood,40  ,2017-2018
403,0021700135,2714,David,Guthrie,16  ,2017-2018
404,0021700135,203177,Lauren,Holtkamp,7   ,2017-2018
405,0021700136,1146,Tony,Brothers,25  ,2017-2018
406,0021700136,1198,Scott,Wall,31  ,2017-2018
407,0021700136,1626301,Jason,Goldenberg,35  ,2017-2018
408,0021700137,1164,Ron,Garretson,10  ,2017-2018
409,0021700137,201638,Brent,Barnaky,36  ,2017-2018
410,0021700137,204059,Tyler,Ford,39  ,2017-2018
411,0021700138,1151,Sean,Corbin,33  ,2017-2018
412,0021700138,201637,Haywoode,Workman,66  ,2017-2018
413,0021700138,201640,Kane,Fitzgerald,5   ,2017-2018
414,0021700139,1155,JB,DeRosa,62  ,2017-2018
415,0021700139,1664,Gary,Zielinski,59  ,2017-2018
416,0021700139,2529,Tony,Brown,6   ,2017-2018
417,0021700140,2715,Eric,Lewis,42  ,2017-2018
418,0021700140,201639,Josh,Tiven,58  ,2017-2018
419,0021700140,202049,Ben,Taylor,46  ,2017-2018
420,0021700141,1147,Mike,Callahan,24  ,2017-2018
421,0021700141,202026,Karl,Lane,77  ,2017-2018
422,0021700141,1626302,Aaron,Smith,51  ,2017-2018
423,0021700142,1193,Michael,Smith,38  ,2017-2018
424,0021700142,1199,Tom,Washington,49  ,2017-2018
425,0021700142,202056,CJ,Washington,12  ,2017-2018
426,0021700143,1662,Bill,Kennedy,55  ,2017-2018
427,0021700143,202041,Kevin,Scott,28  ,2017-2018
428,0021700143,203591,Mitchell,Ervin,27  ,2017-2018
429,0021700144,1179,Rodney,Mott,71  ,2017-2018
430,0021700144,202027,Tre,Maddox,73  ,2017-2018
431,0021700144,202037,J.T.,Orr,72  ,2017-2018
432,0021700145,1148,James,Capers,19  ,2017-2018
433,0021700145,2148,Mark,Ayotte,56  ,2017-2018
434,0021700145,1627964,Jonathan,Sterling,17  ,2017-2018
435,0021700146,1830,Marc,Davis,8   ,2017-2018
436,0021700146,200833,Eric,Dalen,37  ,2017-2018
437,0021700146,1627962,Jacyn,Goble,68  ,2017-2018
438,0021700147,1174,Ken,Mauer,41  ,2017-2018
439,0021700147,2714,David,Guthrie,16  ,2017-2018
440,0021700147,203177,Lauren,Holtkamp,7   ,2017-2018
441,0021700148,2148,Mark,Ayotte,56  ,2017-2018
442,0021700148,101283,Brian,Forte,45  ,2017-2018
443,0021700148,203592,Dedric,Taylor,21  ,2017-2018
444,0021700149,1147,Mike,Callahan,24  ,2017-2018
445,0021700149,1664,Gary,Zielinski,59  ,2017-2018
446,0021700149,202053,Scott,Twardoski,52  ,2017-2018
447,0021700150,1830,Marc,Davis,8   ,2017-2018
448,0021700150,2005,Matt,Boland,18  ,2017-2018
449,0021700150,1627961,Brandon,Adair,67  ,2017-2018
450,0021700151,1188,Leroy,Richardson,20  ,2017-2018
451,0021700151,200834,Mark,Lindsay,29  ,2017-2018
452,0021700151,201639,Josh,Tiven,58  ,2017-2018
453,0021700152,1198,Scott,Wall,31  ,2017-2018
454,0021700152,101284,John,Goble,30  ,2017-2018
455,0021700152,201637,Haywoode,Workman,66  ,2017-2018
456,0021700153,1195,Derrick,Stafford,9   ,2017-2018
457,0021700153,202041,Kevin,Scott,28  ,2017-2018
458,0021700153,1626301,Jason,Goldenberg,35  ,2017-2018
459,0021700154,2882,Sean,Wright,4   ,2017-2018
460,0021700154,202058,James,Williams,60  ,2017-2018
461,0021700154,203591,Mitchell,Ervin,27  ,2017-2018
462,0021700155,1179,Rodney,Mott,71  ,2017-2018
463,0021700155,2004,Courtney,Kirkland,61  ,2017-2018
464,0021700155,202049,Ben,Taylor,46  ,2017-2018
465,0021700156,1201,Leon,Wood,40  ,2017-2018
466,0021700156,1363,Bennie,Adams,47  ,2017-2018
467,0021700156,201638,Brent,Barnaky,36  ,2017-2018
468,0021700157,2003,Pat,Fraher,26  ,2017-2018
469,0021700157,202007,Nick,Buchert,3   ,2017-2018
470,0021700157,203593,Justin,Van Duyne,64  ,2017-2018
471,0021700158,1148,James,Capers,19  ,2017-2018
472,0021700158,101283,Brian,Forte,45  ,2017-2018
473,0021700158,201246,Kevin,Cutler,34  ,2017-2018
474,0021700159,1151,Sean,Corbin,33  ,2017-2018
