,GID,GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,GAME_STATUS_ID,GAME_STATUS_TEXT,GAMECODE,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,LIVE_PERIOD,LIVE_PC_TIME,NATL_TV_BROADCASTER_ABBREVIATION,LIVE_PERIOD_TIME_BCAST,WH_STATUS
0,0021300001,2013-10-29T00:00:00,1,0021300001,3,Final,20131029/ORLIND,1610612754,1610612753,2013-2014,4, ,,Q4   - ,1
1,0021300002,2013-10-29T00:00:00,2,0021300002,3,Final,20131029/CHIMIA,1610612748,1610612741,2013-2014,4, ,TNT,Q4   - TNT,1
2,0021300003,2013-10-29T00:00:00,3,0021300003,3,Final,20131029/LACLAL,1610612747,1610612746,2013-2014,4, ,TNT,Q4   - TNT,1
3,0021300004,2013-10-30T00:00:00,1,0021300004,3,Final,20131030/BKNCLE,1610612739,1610612751,2013-2014,4, ,NBA TV,Q4   - NBA TV,1
4,0021300005,2013-10-30T00:00:00,2,0021300005,3,Final,20131030/MIAPHI,1610612755,1610612748,2013-2014,4, ,,Q4   - ,1
5,0021300006,2013-10-30T00:00:00,3,0021300006,3,Final,20131030/BOSTOR,1610612761,1610612738,2013-2014,4, ,,Q4   - ,1
6,0021300007,2013-10-30T00:00:00,4,0021300007,3,Final,20131030/WASDET,1610612765,1610612764,2013-2014,4, ,,Q4   - ,1
7,0021300008,2013-10-30T00:00:00,5,0021300008,3,Final,20131030/MILNYK,1610612752,1610612749,2013-2014,4, ,,Q4   - ,1
8,0021300009,2013-10-30T00:00:00,6,0021300009,3,Final,20131030/CHAHOU,1610612745,1610612766,2013-2014,4, ,,Q4   - ,1
9,0021300010,2013-10-30T00:00:00,7,0021300010,3,Final,20131030/ORLMIN,1610612750,1610612753,2013-2014,5, ,,Q5   - ,1
10,0021300011,2013-10-30T00:00:00,8,0021300011,3,Final,20131030/INDNOP,1610612740,1610612754,2013-2014,4, ,,Q4   - ,1
11,0021300012,2013-10-30T00:00:00,9,0021300012,3,Final,20131030/ATLDAL,1610612742,1610612737,2013-2014,4, ,,Q4   - ,1
12,0021300013,2013-10-30T00:00:00,10,0021300013,3,Final,20131030/MEMSAS,1610612759,1610612763,2013-2014,4, ,,Q4   - ,1
13,0021300014,2013-10-30T00:00:00,11,0021300014,3,Final,20131030/OKCUTA,1610612762,1610612760,2013-2014,4, ,,Q4   - ,1
14,0021300015,2013-10-30T00:00:00,12,0021300015,3,Final,20131030/PORPHX,1610612756,1610612757,2013-2014,4, ,,Q4   - ,1
15,0021300016,2013-10-30T00:00:00,13,0021300016,3,Final,20131030/DENSAC,1610612758,1610612743,2013-2014,4, ,,Q4   - ,1
16,0021300017,2013-10-30T00:00:00,14,0021300017,3,Final,20131030/LALGSW,1610612744,1610612747,2013-2014,4, ,NBA TV,Q4   - NBA TV,1
17,0021300018,2013-10-31T00:00:00,1,0021300018,3,Final,20131031/NYKCHI,1610612741,1610612752,2013-2014,4, ,TNT,Q4   - TNT,1
18,0021300019,2013-10-31T00:00:00,2,0021300019,3,Final,20131031/GSWLAC,1610612746,1610612744,2013-2014,4, ,TNT,Q4   - TNT,1
19,0021300020,2013-11-01T00:00:00,1,0021300020,3,Final,20131101/CLECHA,1610612766,1610612739,2013-2014,4, ,,Q4   - ,1
20,0021300021,2013-11-01T00:00:00,2,0021300021,3,Final,20131101/NOPORL,1610612753,1610612740,2013-2014,4, ,,Q4   - ,1
21,0021300022,2013-11-01T00:00:00,3,0021300022,3,Final,20131101/PHIWAS,1610612764,1610612755,2013-2014,4, ,,Q4   - ,1
22,0021300023,2013-11-01T00:00:00,4,0021300023,3,Final,20131101/TORATL,1610612737,1610612761,2013-2014,4, ,,Q4   - ,1
23,0021300024,2013-11-01T00:00:00,5,0021300024,3,Final,20131101/MILBOS,1610612738,1610612749,2013-2014,4, ,,Q4   - ,1
24,0021300025,2013-11-01T00:00:00,6,0021300025,3,Final,20131101/DALHOU,1610612745,1610612742,2013-2014,4, ,,Q4   - ,1
25,0021300026,2013-11-01T00:00:00,7,0021300026,3,Final,20131101/DETMEM,1610612763,1610612765,2013-2014,5, ,,Q5   - ,1
26,0021300027,2013-11-01T00:00:00,8,0021300027,3,Final,20131101/OKCMIN,1610612750,1610612760,2013-2014,4, ,,Q4   - ,1
27,0021300028,2013-11-01T00:00:00,9,0021300028,3,Final,20131101/MIABKN,1610612751,1610612748,2013-2014,4, ,ESPN,Q4   - ESPN,1
28,0021300029,2013-11-01T00:00:00,10,0021300029,3,Final,20131101/PORDEN,1610612743,1610612757,2013-2014,4, ,,Q4   - ,1
29,0021300030,2013-11-01T00:00:00,11,0021300030,3,Final,20131101/UTAPHX,1610612756,1610612762,2013-2014,4, ,,Q4   - ,1
30,0021300031,2013-11-01T00:00:00,12,0021300031,3,Final,20131101/LACSAC,1610612758,1610612746,2013-2014,4, ,,Q4   - ,1
31,0021300032,2013-11-01T00:00:00,13,0021300032,3,Final,20131101/SASLAL,1610612747,1610612759,2013-2014,4, ,ESPN,Q4   - ESPN,1
32,0021300033,2013-11-02T00:00:00,1,0021300033,3,Final,20131102/CLEIND,1610612754,1610612739,2013-2014,4, ,,Q4   - ,1
33,0021300034,2013-11-02T00:00:00,2,0021300034,3,Final,20131102/CHIPHI,1610612755,1610612741,2013-2014,4, ,NBA TV,Q4   - NBA TV,1
34,0021300035,2013-11-02T00:00:00,3,0021300035,3,Final,20131102/CHANOP,1610612740,1610612766,2013-2014,4, ,,Q4   - ,1
35,0021300036,2013-11-02T00:00:00,4,0021300036,3,Final,20131102/MEMDAL,1610612742,1610612763,2013-2014,4, ,,Q4   - ,1
36,0021300037,2013-11-02T00:00:00,5,0021300037,3,Final,20131102/TORMIL,1610612749,1610612761,2013-2014,4, ,,Q4   - ,1
37,0021300038,2013-11-02T00:00:00,6,0021300038,3,Final,20131102/HOUUTA,1610612762,1610612745,2013-2014,4, ,,Q4   - ,1
38,0021300039,2013-11-02T00:00:00,7,0021300039,3,Final,20131102/SASPOR,1610612757,1610612759,2013-2014,4, ,,Q4   - ,1
39,0021300040,2013-11-02T00:00:00,8,0021300040,3,Final,20131102/SACGSW,1610612744,1610612758,2013-2014,4, ,,Q4   - ,1
40,0021300041,2013-11-03T00:00:00,1,0021300041,3,Final,20131103/BOSDET,1610612765,1610612738,2013-2014,4, ,,Q4   - ,1
41,0021300042,2013-11-03T00:00:00,2,0021300042,3,Final,20131103/WASMIA,1610612748,1610612764,2013-2014,4, ,,Q4   - ,1
42,0021300043,2013-11-03T00:00:00,3,0021300043,3,Final,20131103/BKNORL,1610612753,1610612751,2013-2014,4, ,,Q4   - ,1
43,0021300043,2013-11-03T00:00:00,3,0021300043,3,Final,20131103/BKNORL,1610612753,1610612751,2013-2014,4, ,,Q4   - ,1
44,0021300044,2013-11-03T00:00:00,4,0021300044,3,Final,20131103/PHXOKC,1610612760,1610612756,2013-2014,4, ,NBA TV,Q4   - NBA TV,1
45,0021300045,2013-11-03T00:00:00,5,0021300045,3,Final,20131103/MINNYK,1610612752,1610612750,2013-2014,4, ,,Q4   - ,1
46,0021300046,2013-11-03T00:00:00,6,0021300046,3,Final,20131103/ATLLAL,1610612747,1610612737,2013-2014,4, ,,Q4   - ,1
