,GID,GAME_DATE,ATTENDANCE,GAME_TIME,SEASON
0,0020000001,"TUESDAY, OCTOBER 31, 2000",19763.0,2:22,2000-2001
1,0020000002,"TUESDAY, OCTOBER 31, 2000",14505.0,2:21,2000-2001
2,0020000003,"TUESDAY, OCTOBER 31, 2000",13349.0,2:18,2000-2001
3,0020000004,"TUESDAY, OCTOBER 31, 2000",18465.0,2:16,2000-2001
4,0020000005,"TUESDAY, OCTOBER 31, 2000",19800.0,2:14,2000-2001
5,0020000006,"TUESDAY, OCTOBER 31, 2000",21814.0,2:06,2000-2001
6,0020000007,"TUESDAY, OCTOBER 31, 2000",16600.0,2:18,2000-2001
7,0020000008,"TUESDAY, OCTOBER 31, 2000",11327.0,2:18,2000-2001
8,0020000009,"TUESDAY, OCTOBER 31, 2000",17450.0,2:13,2000-2001
9,0020000010,"TUESDAY, OCTOBER 31, 2000",17824.0,2:21,2000-2001
10,0020000011,"TUESDAY, OCTOBER 31, 2000",15460.0,2:22,2000-2001
11,0020000012,"TUESDAY, OCTOBER 31, 2000",20270.0,2:34,2000-2001
12,0020000013,"TUESDAY, OCTOBER 31, 2000",15779.0,2:20,2000-2001
13,0020000014,"WEDNESDAY, NOVEMBER 1, 2000",17725.0,2:21,2000-2001
14,0020000015,"WEDNESDAY, NOVEMBER 1, 2000",19817.0,2:15,2000-2001
15,0020000016,"WEDNESDAY, NOVEMBER 1, 2000",16500.0,2:26,2000-2001
16,0020000017,"WEDNESDAY, NOVEMBER 1, 2000",16043.0,2:13,2000-2001
17,0020000018,"WEDNESDAY, NOVEMBER 1, 2000",17695.0,2:48,2000-2001
18,0020000019,"WEDNESDAY, NOVEMBER 1, 2000",18997.0,2:25,2000-2001
19,0020000020,"WEDNESDAY, NOVEMBER 1, 2000",17072.0,2:16,2000-2001
20,0020000021,"THURSDAY, NOVEMBER 2, 2000",19763.0,2:05,2000-2001
21,0020000022,"THURSDAY, NOVEMBER 2, 2000",11750.0,2:14,2000-2001
22,0020000023,"THURSDAY, NOVEMBER 2, 2000",10687.0,2:16,2000-2001
23,0020000024,"THURSDAY, NOVEMBER 2, 2000",14193.0,2:37,2000-2001
24,0020000025,"THURSDAY, NOVEMBER 2, 2000",15790.0,2:20,2000-2001
25,0020000026,"THURSDAY, NOVEMBER 2, 2000",,2:15,2000-2001
26,0020000027,"THURSDAY, NOVEMBER 2, 2000",15546.0,2:22,2000-2001
27,0020000028,"FRIDAY, NOVEMBER 3, 2000",17464.0,2:13,2000-2001
28,0020000029,"FRIDAY, NOVEMBER 3, 2000",20674.0,2:15,2000-2001
29,0020000030,"FRIDAY, NOVEMBER 3, 2000",14233.0,2:32,2000-2001
30,0020000031,"FRIDAY, NOVEMBER 3, 2000",14016.0,2:16,2000-2001
31,0020000032,"FRIDAY, NOVEMBER 3, 2000",22076.0,2:12,2000-2001
32,0020000033,"FRIDAY, NOVEMBER 3, 2000",21908.0,2:08,2000-2001
33,0020000034,"SATURDAY, NOVEMBER 4, 2000",11522.0,2:14,2000-2001
34,0020000035,"SATURDAY, NOVEMBER 4, 2000",16029.0,2:17,2000-2001
35,0020000036,"SATURDAY, NOVEMBER 4, 2000",13833.0,2:22,2000-2001
36,0020000037,"SATURDAY, NOVEMBER 4, 2000",18726.0,2:23,2000-2001
37,0020000038,"SATURDAY, NOVEMBER 4, 2000",18392.0,2:27,2000-2001
38,0020000039,"SATURDAY, NOVEMBER 4, 2000",18345.0,2:13,2000-2001
39,0020000040,"SATURDAY, NOVEMBER 4, 2000",18717.0,2:12,2000-2001
40,0020000041,"SATURDAY, NOVEMBER 4, 2000",19006.0,2:04,2000-2001
41,0020000042,"SATURDAY, NOVEMBER 4, 2000",16500.0,2:21,2000-2001
42,0020000043,"SATURDAY, NOVEMBER 4, 2000",13312.0,2:20,2000-2001
43,0020000044,"SATURDAY, NOVEMBER 4, 2000",10797.0,2:08,2000-2001
44,0020000045,"SATURDAY, NOVEMBER 4, 2000",16121.0,2:15,2000-2001
45,0020000046,"SATURDAY, NOVEMBER 4, 2000",17072.0,2:22,2000-2001
46,0020000047,"SATURDAY, NOVEMBER 4, 2000",18183.0,2:20,2000-2001
47,0020000048,"SUNDAY, NOVEMBER 5, 2000",16735.0,2:18,2000-2001
48,0020000049,"SUNDAY, NOVEMBER 5, 2000",18997.0,2:27,2000-2001
49,0020000050,"MONDAY, NOVEMBER 6, 2000",12460.0,2:13,2000-2001
50,0020000051,"MONDAY, NOVEMBER 6, 2000",11190.0,2:14,2000-2001
51,0020000052,"MONDAY, NOVEMBER 6, 2000",19911.0,2:16,2000-2001
52,0020000053,"MONDAY, NOVEMBER 6, 2000",17317.0,2:05,2000-2001
53,0020000054,"MONDAY, NOVEMBER 6, 2000",11639.0,2:15,2000-2001
54,0020000055,"TUESDAY, NOVEMBER 7, 2000",17379.0,2:14,2000-2001
55,0020000056,"TUESDAY, NOVEMBER 7, 2000",21312.0,2:29,2000-2001
56,0020000057,"TUESDAY, NOVEMBER 7, 2000",,2:09,2000-2001
57,0020000058,"TUESDAY, NOVEMBER 7, 2000",14473.0,2:17,2000-2001
58,0020000059,"TUESDAY, NOVEMBER 7, 2000",16683.0,2:02,2000-2001
59,0020000060,"TUESDAY, NOVEMBER 7, 2000",19980.0,2:13,2000-2001
60,0020000061,"WEDNESDAY, NOVEMBER 8, 2000",19763.0,2:09,2000-2001
61,0020000062,"WEDNESDAY, NOVEMBER 8, 2000",15986.0,2:19,2000-2001
62,0020000063,"WEDNESDAY, NOVEMBER 8, 2000",11532.0,2:07,2000-2001
63,0020000064,"WEDNESDAY, NOVEMBER 8, 2000",12617.0,2:23,2000-2001
64,0020000065,"WEDNESDAY, NOVEMBER 8, 2000",15083.0,2:09,2000-2001
65,0020000066,"WEDNESDAY, NOVEMBER 8, 2000",17684.0,2:07,2000-2001
66,0020000067,"WEDNESDAY, NOVEMBER 8, 2000",11500.0,2:08,2000-2001
67,0020000068,"WEDNESDAY, NOVEMBER 8, 2000",26065.0,2:17,2000-2001
68,0020000069,"WEDNESDAY, NOVEMBER 8, 2000",10549.0,2:23,2000-2001
