,GID,GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,GAME_STATUS_ID,GAME_STATUS_TEXT,GAMECODE,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,LIVE_PERIOD,LIVE_PC_TIME,NATL_TV_BROADCASTER_ABBREVIATION,LIVE_PERIOD_TIME_BCAST,WH_STATUS
0,0029000001,1990-11-02T00:00:00,,0029000001,3, ,19901102/HOUPOR,1610612757,1610612745,1990-1991,4,,,Q4  - ,1
1,0029000002,1990-11-02T00:00:00,,0029000002,3, ,19901102/GOSDEN,1610612743,1610612744,1990-1991,4,,,Q4  - ,1
2,0029000003,1990-11-02T00:00:00,,0029000003,3, ,19901102/NYKCHH,1610612766,1610612752,1990-1991,5,,,Q5  - ,1
3,0029000004,1990-11-02T00:00:00,,0029000004,3, ,19901102/NJNIND,1610612754,1610612751,1990-1991,4,,,Q4  - ,1
4,0029000005,1990-11-02T00:00:00,,0029000005,3, ,19901102/MILDET,1610612765,1610612749,1990-1991,4,,,Q4  - ,1
5,0029000006,1990-11-02T00:00:00,,0029000006,3, ,19901102/WASMIA,1610612748,1610612764,1990-1991,4,,,Q4  - ,1
6,0029000007,1990-11-02T00:00:00,,0029000007,3, ,19901102/DALMIN,1610612750,1610612742,1990-1991,4,,,Q4  - ,1
7,0029000008,1990-11-02T00:00:00,,0029000008,3, ,19901102/SACLAC,1610612746,1610612758,1990-1991,4,,,Q4  - ,1
8,0029000009,1990-11-02T00:00:00,,0029000009,3, ,19901102/PHLCHI,1610612741,1610612755,1990-1991,4,,,Q4  - ,1
9,0029000010,1990-11-02T00:00:00,,0029000010,3, ,19901102/ORLATL,1610612737,1610612753,1990-1991,4,,,Q4  - ,1
10,0029000011,1990-11-02T00:00:00,,0029000011,3, ,19901102/PHXUTH,1610612762,1610612756,1990-1991,4,,,Q4  - ,1
11,0029000012,1990-11-02T00:00:00,,0029000012,3, ,19901102/CLEBOS,1610612738,1610612739,1990-1991,4,,,Q4  - ,1
12,0029000013,1990-11-03T00:00:00,,0029000013,3, ,19901103/CLEDET,1610612765,1610612739,1990-1991,4,,,Q4  - ,1
13,0029000014,1990-11-03T00:00:00,,0029000014,3, ,19901103/NJNPHL,1610612755,1610612751,1990-1991,5,,,Q5  - ,1
14,0029000015,1990-11-03T00:00:00,,0029000015,3, ,19901103/CHIWAS,1610612764,1610612741,1990-1991,4,,,Q4  - ,1
15,0029000016,1990-11-03T00:00:00,,0029000016,3, ,19901103/CHHORL,1610612753,1610612766,1990-1991,4,,,Q4  - ,1
16,0029000017,1990-11-03T00:00:00,,0029000017,3, ,19901103/LALSAN,1610612759,1610612747,1990-1991,4,,,Q4  - ,1
17,0029000018,1990-11-03T00:00:00,,0029000018,3, ,19901103/DENDAL,1610612742,1610612743,1990-1991,4,,,Q4  - ,1
18,0029000019,1990-11-03T00:00:00,,0029000019,3, ,19901103/UTHPHX,1610612756,1610612762,1990-1991,4,,,Q4  - ,1
19,0029000020,1990-11-03T00:00:00,,0029000020,3, ,19901103/BOSNYK,1610612752,1610612738,1990-1991,4,,,Q4  - ,1
20,0029000021,1990-11-03T00:00:00,,0029000021,3, ,19901103/PORSAC,1610612758,1610612757,1990-1991,5,,,Q5  - ,1
21,0029000022,1990-11-03T00:00:00,,0029000022,3, ,19901103/HOUSEA,1610612760,1610612745,1990-1991,4,,,Q4  - ,1
22,0029000023,1990-11-03T00:00:00,,0029000023,3, ,19901103/MINMIL,1610612749,1610612750,1990-1991,4,,,Q4  - ,1
23,0029000024,1990-11-03T00:00:00,,0029000024,3, ,19901103/INDATL,1610612737,1610612754,1990-1991,4,,,Q4  - ,1
24,0029000025,1990-11-04T00:00:00,,0029000025,3, ,19901104/GOSLAC,1610612746,1610612744,1990-1991,4,,,Q4  - ,1
25,0029000026,1990-11-06T00:00:00,,0029000026,3, ,19901106/MININD,1610612754,1610612750,1990-1991,4,,,Q4  - ,1
26,0029000027,1990-11-06T00:00:00,,0029000027,3, ,19901106/ATLSAC,1610612758,1610612737,1990-1991,4,,,Q4  - ,1
27,0029000028,1990-11-06T00:00:00,,0029000028,3, ,19901106/DETSEA,1610612760,1610612765,1990-1991,4,,,Q4  - ,1
28,0029000029,1990-11-06T00:00:00,,0029000029,3, ,19901106/CLEORL,1610612753,1610612739,1990-1991,4,,,Q4  - ,1
29,0029000030,1990-11-06T00:00:00,,0029000030,3, ,19901106/DENHOU,1610612745,1610612743,1990-1991,4,,,Q4  - ,1
30,0029000031,1990-11-06T00:00:00,,0029000031,3, ,19901106/NJNCHH,1610612766,1610612751,1990-1991,4,,,Q4  - ,1
31,0029000032,1990-11-06T00:00:00,,0029000032,3, ,19901106/DALNYK,1610612752,1610612742,1990-1991,4,,,Q4  - ,1
32,0029000033,1990-11-06T00:00:00,,0029000033,3, ,19901106/MILMIA,1610612748,1610612749,1990-1991,4,,,Q4  - ,1
33,0029000034,1990-11-06T00:00:00,,0029000034,3, ,19901106/LACGOS,1610612744,1610612746,1990-1991,4,,,Q4  - ,1
