,GID,GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY_NAME,TEAM_NICKNAME,TEAM_WINS_LOSSES,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS_OT5,PTS_OT6,PTS_OT7,PTS_OT8,PTS_OT9,PTS_OT10,PTS,SEASON
38,0028200020,1982-10-31T00:00:00,,0028200020,1610612746,SDC,San Diego,Clippers,-,28,25,28,28,,,,,,,,,,,109,1982-1983
39,0028200020,1982-10-31T00:00:00,,0028200020,1610612760,SEA,Seattle,SuperSonics,-,40,30,28,29,,,,,,,,,,,127,1982-1983
40,0028200021,1982-10-31T00:00:00,,0028200021,1610612765,DET,Detroit,Pistons,-,28,38,18,34,,,,,,,,,,,118,1982-1983
41,0028200021,1982-10-31T00:00:00,,0028200021,1610612754,IND,Indiana,Pacers,-,32,28,29,26,,,,,,,,,,,115,1982-1983
42,0028200022,1982-10-31T00:00:00,,0028200022,1610612743,DEN,Denver,Nuggets,-,30,31,24,29,,,,,,,,,,,114,1982-1983
43,0028200022,1982-10-31T00:00:00,,0028200022,1610612756,PHX,Phoenix,Suns,-,37,23,25,25,,,,,,,,,,,110,1982-1983
44,0028200023,1982-11-02T00:00:00,,0028200023,1610612756,PHX,Phoenix,Suns,-,23,29,17,23,,,,,,,,,,,92,1982-1983
45,0028200023,1982-11-02T00:00:00,,0028200023,1610612757,POR,Portland,Trail Blazers,-,12,22,30,23,,,,,,,,,,,87,1982-1983
46,0028200024,1982-11-02T00:00:00,,0028200024,1610612742,DAL,Dallas,Mavericks,-,27,25,34,27,,,,,,,,,,,113,1982-1983
47,0028200024,1982-11-02T00:00:00,,0028200024,1610612745,HOU,Houston,Rockets,-,26,26,30,21,,,,,,,,,,,103,1982-1983
48,0028200025,1982-11-02T00:00:00,,0028200025,1610612764,WAS,Washington,Bullets,-,15,26,27,20,,,,,,,,,,,88,1982-1983
49,0028200025,1982-11-02T00:00:00,,0028200025,1610612737,ATL,Atlanta,Hawks,-,28,21,27,29,,,,,,,,,,,105,1982-1983
50,0028200026,1982-11-02T00:00:00,,0028200026,1610612746,SDC,San Diego,Clippers,-,24,29,23,24,,,,,,,,,,,100,1982-1983
51,0028200026,1982-11-02T00:00:00,,0028200026,1610612751,NJN,New Jersey,Nets,-,24,28,29,29,,,,,,,,,,,110,1982-1983
52,0028200027,1982-11-02T00:00:00,,0028200027,1610612758,KCK,Kansas City,Kings,-,32,27,33,27,,,,,,,,,,,119,1982-1983
53,0028200027,1982-11-02T00:00:00,,0028200027,1610612749,MIL,Milwaukee,Bucks,-,33,19,30,30,,,,,,,,,,,112,1982-1983
54,0028200028,1982-11-02T00:00:00,,0028200028,1610612760,SEA,Seattle,SuperSonics,-,40,22,36,22,,,,,,,,,,,120,1982-1983
55,0028200028,1982-11-02T00:00:00,,0028200028,1610612762,UTH,Utah,Jazz,-,20,27,20,25,,,,,,,,,,,92,1982-1983
56,0028200029,1982-11-02T00:00:00,,0028200029,1610612765,DET,Detroit,Pistons,-,40,32,35,21,,,,,,,,,,,128,1982-1983
57,0028200029,1982-11-02T00:00:00,,0028200029,1610612739,CLE,Cleveland,Cavaliers,-,36,27,30,26,,,,,,,,,,,119,1982-1983
58,0028200030,1982-11-03T00:00:00,,0028200030,1610612764,WAS,Washington,Bullets,-,22,28,26,28,,,,,,,,,,,104,1982-1983
59,0028200030,1982-11-03T00:00:00,,0028200030,1610612751,NJN,New Jersey,Nets,-,26,17,16,26,,,,,,,,,,,85,1982-1983
60,0028200031,1982-11-03T00:00:00,,0028200031,1610612746,SDC,San Diego,Clippers,-,20,29,30,32,,,,,,,,,,,111,1982-1983
61,0028200031,1982-11-03T00:00:00,,0028200031,1610612755,PHL,Philadelphia,76ers,-,20,33,36,41,,,,,,,,,,,130,1982-1983
62,0028200032,1982-11-03T00:00:00,,0028200032,1610612765,DET,Detroit,Pistons,-,43,37,35,37,,,,,,,,,,,152,1982-1983
63,0028200032,1982-11-03T00:00:00,,0028200032,1610612741,CHI,Chicago,Bulls,-,31,39,31,43,,,,,,,,,,,144,1982-1983
64,0028200033,1982-11-03T00:00:00,,0028200033,1610612742,DAL,Dallas,Mavericks,-,23,30,25,24,,,,,,,,,,,102,1982-1983
65,0028200033,1982-11-03T00:00:00,,0028200033,1610612745,HOU,Houston,Rockets,-,29,27,19,26,,,,,,,,,,,101,1982-1983
66,0028200034,1982-11-03T00:00:00,,0028200034,1610612752,NYK,New York,Knicks,-,28,18,33,18,,,,,,,,,,,97,1982-1983
67,0028200034,1982-11-03T00:00:00,,0028200034,1610612744,GOS,Golden State,Warriors,-,24,25,21,29,,,,,,,,,,,99,1982-1983
68,0028200035,1982-11-03T00:00:00,,0028200035,1610612743,DEN,Denver,Nuggets,-,30,35,33,26,10.0,,,,,,,,,,134,1982-1983
69,0028200035,1982-11-03T00:00:00,,0028200035,1610612747,LAL,Los Angeles,Lakers,-,27,41,24,32,11.0,,,,,,,,,,135,1982-1983
70,0028200036,1982-11-03T00:00:00,,0028200036,1610612759,SAN,San Antonio,Spurs,-,19,28,38,22,,,,,,,,,,,107,1982-1983
71,0028200036,1982-11-03T00:00:00,,0028200036,1610612760,SEA,Seattle,SuperSonics,-,29,31,20,29,,,,,,,,,,,109,1982-1983
72,0028200037,1982-11-03T00:00:00,,0028200037,1610612738,BOS,Boston,Celtics,-,29,23,29,30,,,,,,,,,,,111,1982-1983
73,0028200037,1982-11-03T00:00:00,,0028200037,1610612754,IND,Indiana,Pacers,-,23,21,23,37,,,,,,,,,,,104,1982-1983
74,0028200038,1982-11-04T00:00:00,,0028200038,1610612756,PHX,Phoenix,Suns,-,26,27,28,38,,,,,,,,,,,119,1982-1983
75,0028200038,1982-11-04T00:00:00,,0028200038,1610612762,UTH,Utah,Jazz,-,18,25,30,31,,,,,,,,,,,104,1982-1983
76,0028200039,1982-11-04T00:00:00,,0028200039,1610612737,ATL,Atlanta,Hawks,-,25,26,28,21,,,,,,,,,,,100,1982-1983
77,0028200039,1982-11-04T00:00:00,,0028200039,1610612749,MIL,Milwaukee,Bucks,-,28,30,17,29,,,,,,,,,,,104,1982-1983
78,0028200040,1982-11-04T00:00:00,,0028200040,1610612759,SAN,San Antonio,Spurs,-,34,21,19,21,13.0,,,,,,,,,,108,1982-1983
79,0028200040,1982-11-04T00:00:00,,0028200040,1610612757,POR,Portland,Trail Blazers,-,22,29,23,21,12.0,,,,,,,,,,107,1982-1983
80,0028200041,1982-11-04T00:00:00,,0028200041,1610612741,CHI,Chicago,Bulls,-,33,25,29,31,,,,,,,,,,,118,1982-1983
81,0028200041,1982-11-04T00:00:00,,0028200041,1610612739,CLE,Cleveland,Cavaliers,-,16,30,28,37,,,,,,,,,,,111,1982-1983
82,0028200042,1982-11-04T00:00:00,,0028200042,1610612743,DEN,Denver,Nuggets,-,29,31,21,27,,,,,,,,,,,108,1982-1983
83,0028200042,1982-11-04T00:00:00,,0028200042,1610612747,LAL,Los Angeles,Lakers,-,44,34,23,30,,,,,,,,,,,131,1982-1983
84,0028200043,1982-11-05T00:00:00,,0028200043,1610612739,CLE,Cleveland,Cavaliers,-,20,16,23,32,,,,,,,,,,,91,1982-1983
85,0028200043,1982-11-05T00:00:00,,0028200043,1610612751,NJN,New Jersey,Nets,-,16,22,31,30,,,,,,,,,,,99,1982-1983
86,0028200044,1982-11-05T00:00:00,,0028200044,1610612752,NYK,New York,Knicks,-,28,29,26,20,,,,,,,,,,,103,1982-1983
87,0028200044,1982-11-05T00:00:00,,0028200044,1610612760,SEA,Seattle,SuperSonics,-,36,34,19,23,,,,,,,,,,,112,1982-1983
88,0028200045,1982-11-05T00:00:00,,0028200045,1610612746,SDC,San Diego,Clippers,-,19,20,26,34,,,,,,,,,,,99,1982-1983
89,0028200045,1982-11-05T00:00:00,,0028200045,1610612749,MIL,Milwaukee,Bucks,-,35,36,32,27,,,,,,,,,,,130,1982-1983
90,0028200046,1982-11-05T00:00:00,,0028200046,1610612764,WAS,Washington,Bullets,-,18,25,26,28,,,,,,,,,,,97,1982-1983
91,0028200046,1982-11-05T00:00:00,,0028200046,1610612738,BOS,Boston,Celtics,-,26,33,21,24,,,,,,,,,,,104,1982-1983
92,0028200047,1982-11-05T00:00:00,,0028200047,1610612759,SAN,San Antonio,Spurs,-,35,23,23,24,,,,,,,,,,,105,1982-1983
93,0028200047,1982-11-05T00:00:00,,0028200047,1610612744,GOS,Golden State,Warriors,-,26,32,25,21,,,,,,,,,,,104,1982-1983
94,0028200048,1982-11-05T00:00:00,,0028200048,1610612758,KCK,Kansas City,Kings,-,33,24,26,30,,,,,,,,,,,113,1982-1983
95,0028200048,1982-11-05T00:00:00,,0028200048,1610612742,DAL,Dallas,Mavericks,-,33,31,29,25,,,,,,,,,,,118,1982-1983
96,0028200049,1982-11-05T00:00:00,,0028200049,1610612765,DET,Detroit,Pistons,-,32,26,24,27,,,,,,,,,,,109,1982-1983
97,0028200049,1982-11-05T00:00:00,,0028200049,1610612755,PHL,Philadelphia,76ers,-,34,27,37,22,,,,,,,,,,,120,1982-1983
98,0028200050,1982-11-06T00:00:00,,0028200050,1610612746,SDC,San Diego,Clippers,-,27,35,34,28,,,,,,,,,,,124,1982-1983
99,0028200050,1982-11-06T00:00:00,,0028200050,1610612741,CHI,Chicago,Bulls,-,31,35,32,31,,,,,,,,,,,129,1982-1983
100,0028200051,1982-11-06T00:00:00,,0028200051,1610612743,DEN,Denver,Nuggets,-,32,36,40,19,,,,,,,,,,,127,1982-1983
101,0028200051,1982-11-06T00:00:00,,0028200051,1610612744,GOS,Golden State,Warriors,-,33,32,26,27,,,,,,,,,,,118,1982-1983
102,0028200052,1982-11-06T00:00:00,,0028200052,1610612765,DET,Detroit,Pistons,-,23,27,25,18,,,,,,,,,,,93,1982-1983
103,0028200052,1982-11-06T00:00:00,,0028200052,1610612737,ATL,Atlanta,Hawks,-,31,29,11,24,,,,,,,,,,,95,1982-1983
104,0028200053,1982-11-06T00:00:00,,0028200053,1610612742,DAL,Dallas,Mavericks,-,24,30,19,27,,,,,,,,,,,100,1982-1983
105,0028200053,1982-11-06T00:00:00,,0028200053,1610612756,PHX,Phoenix,Suns,-,28,30,24,30,,,,,,,,,,,112,1982-1983
106,0028200054,1982-11-06T00:00:00,,0028200054,1610612764,WAS,Washington,Bullets,-,13,31,27,33,15.0,,,,,,,,,,119,1982-1983
107,0028200054,1982-11-06T00:00:00,,0028200054,1610612754,IND,Indiana,Pacers,-,24,24,30,26,11.0,,,,,,,,,,115,1982-1983
108,0028200055,1982-11-06T00:00:00,,0028200055,1610612738,BOS,Boston,Celtics,-,22,23,33,15,11.0,11.0,,,,,,,,,115,1982-1983
109,0028200055,1982-11-06T00:00:00,,0028200055,1610612755,PHL,Philadelphia,76ers,-,23,24,26,20,11.0,15.0,,,,,,,,,119,1982-1983
110,0028200056,1982-11-06T00:00:00,,0028200056,1610612752,NYK,New York,Knicks,-,26,19,35,22,,,,,,,,,,,102,1982-1983
111,0028200056,1982-11-06T00:00:00,,0028200056,1610612757,POR,Portland,Trail Blazers,-,24,28,33,25,,,,,,,,,,,110,1982-1983
112,0028200057,1982-11-06T00:00:00,,0028200057,1610612747,LAL,Los Angeles,Lakers,-,25,25,31,23,,,,,,,,,,,104,1982-1983
113,0028200057,1982-11-06T00:00:00,,0028200057,1610612762,UTH,Utah,Jazz,-,31,24,21,25,,,,,,,,,,,101,1982-1983
114,0028200058,1982-11-07T00:00:00,,0028200058,1610612738,BOS,Boston,Celtics,-,25,28,27,22,,,,,,,,,,,102,1982-1983
115,0028200058,1982-11-07T00:00:00,,0028200058,1610612751,NJN,New Jersey,Nets,-,32,23,14,31,,,,,,,,,,,100,1982-1983
116,0028200059,1982-11-07T00:00:00,,0028200059,1610612747,LAL,Los Angeles,Lakers,-,23,22,27,31,,,,,,,,,,,103,1982-1983
117,0028200059,1982-11-07T00:00:00,,0028200059,1610612757,POR,Portland,Trail Blazers,-,24,18,20,27,,,,,,,,,,,89,1982-1983
118,0028200060,1982-11-07T00:00:00,,0028200060,1610612759,SAN,San Antonio,Spurs,-,29,24,27,21,,,,,,,,,,,101,1982-1983
119,0028200060,1982-11-07T00:00:00,,0028200060,1610612756,PHX,Phoenix,Suns,-,30,25,23,22,,,,,,,,,,,100,1982-1983
120,0028200061,1982-11-07T00:00:00,,0028200061,1610612749,MIL,Milwaukee,Bucks,-,28,17,21,24,,,,,,,,,,,90,1982-1983
121,0028200061,1982-11-07T00:00:00,,0028200061,1610612760,SEA,Seattle,SuperSonics,-,23,29,23,27,,,,,,,,,,,102,1982-1983
122,0028200062,1982-11-09T00:00:00,,0028200062,1610612758,KCK,Kansas City,Kings,-,35,22,24,36,,,,,,,,,,,117,1982-1983
123,0028200062,1982-11-09T00:00:00,,0028200062,1610612747,LAL,Los Angeles,Lakers,-,32,29,36,42,,,,,,,,,,,139,1982-1983
124,0028200063,1982-11-09T00:00:00,,0028200063,1610612765,DET,Detroit,Pistons,-,23,31,32,22,,,,,,,,,,,108,1982-1983
125,0028200063,1982-11-09T00:00:00,,0028200063,1610612764,WAS,Washington,Bullets,-,26,31,28,20,,,,,,,,,,,105,1982-1983
126,0028200064,1982-11-09T00:00:00,,0028200064,1610612759,SAN,San Antonio,Spurs,-,29,31,25,33,,,,,,,,,,,118,1982-1983
127,0028200064,1982-11-09T00:00:00,,0028200064,1610612762,UTH,Utah,Jazz,-,24,31,17,32,,,,,,,,,,,104,1982-1983
128,0028200065,1982-11-09T00:00:00,,0028200065,1610612745,HOU,Houston,Rockets,-,16,30,17,28,,,,,,,,,,,91,1982-1983
129,0028200065,1982-11-09T00:00:00,,0028200065,1610612756,PHX,Phoenix,Suns,-,21,38,30,30,,,,,,,,,,,119,1982-1983
130,0028200066,1982-11-09T00:00:00,,0028200066,1610612746,SDC,San Diego,Clippers,-,14,27,26,28,,,,,,,,,,,95,1982-1983
131,0028200066,1982-11-09T00:00:00,,0028200066,1610612754,IND,Indiana,Pacers,-,22,22,26,30,,,,,,,,,,,100,1982-1983
132,0028200067,1982-11-09T00:00:00,,0028200067,1610612752,NYK,New York,Knicks,-,24,20,22,16,,,,,,,,,,,82,1982-1983
133,0028200067,1982-11-09T00:00:00,,0028200067,1610612751,NJN,New Jersey,Nets,-,16,23,26,19,,,,,,,,,,,84,1982-1983
134,0028200068,1982-11-09T00:00:00,,0028200068,1610612741,CHI,Chicago,Bulls,-,39,32,18,22,,,,,,,,,,,111,1982-1983
135,0028200068,1982-11-09T00:00:00,,0028200068,1610612760,SEA,Seattle,SuperSonics,-,22,39,31,20,,,,,,,,,,,112,1982-1983
136,0028200069,1982-11-09T00:00:00,,0028200069,1610612737,ATL,Atlanta,Hawks,-,28,25,20,33,,,,,,,,,,,106,1982-1983
137,0028200069,1982-11-09T00:00:00,,0028200069,1610612743,DEN,Denver,Nuggets,-,24,25,24,32,,,,,,,,,,,105,1982-1983
138,0028200070,1982-11-09T00:00:00,,0028200070,1610612757,POR,Portland,Trail Blazers,-,32,30,22,27,,,,,,,,,,,111,1982-1983
139,0028200070,1982-11-09T00:00:00,,0028200070,1610612744,GOS,Golden State,Warriors,-,22,26,22,26,,,,,,,,,,,96,1982-1983
140,0028200071,1982-11-10T00:00:00,,0028200071,1610612765,DET,Detroit,Pistons,-,30,26,34,25,,,,,,,,,,,115,1982-1983
141,0028200071,1982-11-10T00:00:00,,0028200071,1610612754,IND,Indiana,Pacers,-,17,27,27,20,,,,,,,,,,,91,1982-1983
142,0028200072,1982-11-10T00:00:00,,0028200072,1610612743,DEN,Denver,Nuggets,-,33,38,22,26,,,,,,,,,,,119,1982-1983
143,0028200072,1982-11-10T00:00:00,,0028200072,1610612762,UTH,Utah,Jazz,-,35,27,30,33,,,,,,,,,,,125,1982-1983
144,0028200073,1982-11-10T00:00:00,,0028200073,1610612742,DAL,Dallas,Mavericks,-,22,25,23,21,,,,,,,,,,,91,1982-1983
145,0028200073,1982-11-10T00:00:00,,0028200073,1610612760,SEA,Seattle,SuperSonics,-,24,20,26,24,,,,,,,,,,,94,1982-1983
146,0028200074,1982-11-10T00:00:00,,0028200074,1610612741,CHI,Chicago,Bulls,-,16,25,34,33,,,,,,,,,,,108,1982-1983
147,0028200074,1982-11-10T00:00:00,,0028200074,1610612755,PHL,Philadelphia,76ers,-,34,35,38,38,,,,,,,,,,,145,1982-1983
148,0028200075,1982-11-10T00:00:00,,0028200075,1610612738,BOS,Boston,Celtics,-,26,24,31,20,,,,,,,,,,,101,1982-1983
149,0028200075,1982-11-10T00:00:00,,0028200075,1610612749,MIL,Milwaukee,Bucks,-,23,29,29,24,,,,,,,,,,,105,1982-1983
150,0028200076,1982-11-10T00:00:00,,0028200076,1610612752,NYK,New York,Knicks,-,22,25,30,13,,,,,,,,,,,90,1982-1983
151,0028200076,1982-11-10T00:00:00,,0028200076,1610612751,NJN,New Jersey,Nets,-,33,29,18,19,,,,,,,,,,,99,1982-1983
152,0028200077,1982-11-10T00:00:00,,0028200077,1610612739,CLE,Cleveland,Cavaliers,-,26,26,27,31,22.0,,,,,,,,,,132,1982-1983
153,0028200077,1982-11-10T00:00:00,,0028200077,1610612744,GOS,Golden State,Warriors,-,34,18,20,38,10.0,,,,,,,,,,120,1982-1983
154,0028200078,1982-11-10T00:00:00,,0028200078,1610612758,KCK,Kansas City,Kings,-,26,19,33,22,,,,,,,,,,,100,1982-1983
155,0028200078,1982-11-10T00:00:00,,0028200078,1610612756,PHX,Phoenix,Suns,-,21,22,36,27,,,,,,,,,,,106,1982-1983
156,0028200079,1982-11-11T00:00:00,,0028200079,1610612745,HOU,Houston,Rockets,-,17,23,33,17,,,,,,,,,,,90,1982-1983
157,0028200079,1982-11-11T00:00:00,,0028200079,1610612757,POR,Portland,Trail Blazers,-,28,32,27,24,,,,,,,,,,,111,1982-1983
158,0028200080,1982-11-11T00:00:00,,0028200080,1610612759,SAN,San Antonio,Spurs,-,31,26,25,23,,,,,,,,,,,105,1982-1983
159,0028200080,1982-11-11T00:00:00,,0028200080,1610612746,SDC,San Diego,Clippers,-,24,22,30,33,,,,,,,,,,,109,1982-1983
160,0028200081,1982-11-12T00:00:00,,0028200081,1610612743,DEN,Denver,Nuggets,-,25,31,24,31,,,,,,,,,,,111,1982-1983
161,0028200081,1982-11-12T00:00:00,,0028200081,1610612757,POR,Portland,Trail Blazers,-,34,27,29,38,,,,,,,,,,,128,1982-1983
162,0028200082,1982-11-12T00:00:00,,0028200082,1610612737,ATL,Atlanta,Hawks,-,33,25,23,25,,,,,,,,,,,106,1982-1983
163,0028200082,1982-11-12T00:00:00,,0028200082,1610612762,UTH,Utah,Jazz,-,22,19,29,28,,,,,,,,,,,98,1982-1983
164,0028200083,1982-11-12T00:00:00,,0028200083,1610612741,CHI,Chicago,Bulls,-,28,30,26,29,,,,,,,,,,,113,1982-1983
165,0028200083,1982-11-12T00:00:00,,0028200083,1610612751,NJN,New Jersey,Nets,-,20,21,31,33,,,,,,,,,,,105,1982-1983
166,0028200084,1982-11-12T00:00:00,,0028200084,1610612764,WAS,Washington,Bullets,-,23,21,23,20,,,,,,,,,,,87,1982-1983
167,0028200084,1982-11-12T00:00:00,,0028200084,1610612752,NYK,New York,Knicks,-,18,27,20,23,,,,,,,,,,,88,1982-1983
168,0028200085,1982-11-12T00:00:00,,0028200085,1610612745,HOU,Houston,Rockets,-,17,18,29,32,,,,,,,,,,,96,1982-1983
169,0028200085,1982-11-12T00:00:00,,0028200085,1610612747,LAL,Los Angeles,Lakers,-,33,32,38,24,,,,,,,,,,,127,1982-1983
170,0028200086,1982-11-12T00:00:00,,0028200086,1610612756,PHX,Phoenix,Suns,-,21,22,28,23,,,,,,,,,,,94,1982-1983
171,0028200086,1982-11-12T00:00:00,,0028200086,1610612739,CLE,Cleveland,Cavaliers,-,20,21,20,20,,,,,,,,,,,81,1982-1983
172,0028200087,1982-11-12T00:00:00,,0028200087,1610612765,DET,Detroit,Pistons,-,24,29,25,33,,,,,,,,,,,111,1982-1983
173,0028200087,1982-11-12T00:00:00,,0028200087,1610612749,MIL,Milwaukee,Bucks,-,25,29,14,32,,,,,,,,,,,100,1982-1983
174,0028200088,1982-11-12T00:00:00,,0028200088,1610612738,BOS,Boston,Celtics,-,29,28,32,29,,,,,,,,,,,118,1982-1983
175,0028200088,1982-11-12T00:00:00,,0028200088,1610612742,DAL,Dallas,Mavericks,-,17,30,40,23,,,,,,,,,,,110,1982-1983
176,0028200089,1982-11-12T00:00:00,,0028200089,1610612755,PHL,Philadelphia,76ers,-,32,21,30,25,,,,,,,,,,,108,1982-1983
177,0028200089,1982-11-12T00:00:00,,0028200089,1610612754,IND,Indiana,Pacers,-,25,34,20,38,,,,,,,,,,,117,1982-1983
178,0028200090,1982-11-13T00:00:00,,0028200090,1610612742,DAL,Dallas,Mavericks,-,30,33,32,35,,,,,,,,,,,130,1982-1983
179,0028200090,1982-11-13T00:00:00,,0028200090,1610612743,DEN,Denver,Nuggets,-,34,35,32,39,,,,,,,,,,,140,1982-1983
180,0028200091,1982-11-13T00:00:00,,0028200091,1610612759,SAN,San Antonio,Spurs,-,24,33,22,19,,,,,,,,,,,98,1982-1983
181,0028200091,1982-11-13T00:00:00,,0028200091,1610612760,SEA,Seattle,SuperSonics,-,27,28,27,25,,,,,,,,,,,107,1982-1983
182,0028200092,1982-11-13T00:00:00,,0028200092,1610612758,KCK,Kansas City,Kings,-,25,26,28,33,,,,,,,,,,,112,1982-1983
183,0028200092,1982-11-13T00:00:00,,0028200092,1610612746,SDC,San Diego,Clippers,-,19,31,31,30,,,,,,,,,,,111,1982-1983
